,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
40,1,7:14.0,,T. Ulis misses 2-pt layup from 3 ft (block by D. Jordan),14,15
41,1,7:14.0,,Offensive rebound by Team,14,15
42,1,7:05.0,,T. Warren misses 2-pt jump shot from 18 ft,14,15
43,1,7:03.0,Defensive rebound by D. Jordan,,14,15
44,1,7:00.0,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),,16,15
45,1,7:00.0,,Phoenix full timeout,16,15
46,1,6:51.0,,Turnover by A. Len (lost ball; steal by C. Paul),16,15
47,1,6:45.0,Turnover by B. Griffin (bad pass),,16,15
48,1,6:34.0,,M. Chriss misses 3-pt jump shot from 23 ft,16,15
49,1,6:34.0,Defensive rebound by D. Jordan,,16,15
50,1,6:23.0,C. Paul makes 2-pt jump shot from 20 ft,,18,15
51,1,6:11.0,,D. Booker makes 2-pt jump shot from 19 ft,18,17
52,1,5:54.0,J. Redick misses 2-pt jump shot from 19 ft,,18,17
53,1,5:54.0,,Defensive rebound by T. Ulis,18,17
54,1,5:43.0,,Turnover by T. Ulis (bad pass; steal by L. Mbah a Moute),18,17
55,1,5:42.0,Personal foul by A. Len (drawn by L. Mbah a Moute),,18,17
56,1,5:42.0,,A. Williams enters the game for A. Len,18,17
57,1,5:20.0,Shooting foul by A. Williams (drawn by J. Redick),,18,17
58,1,5:20.0,J. Redick makes free throw 1 of 2,,19,17
59,1,5:20.0,J. Redick misses free throw 2 of 2,,19,17
60,1,5:20.0,,Defensive rebound by A. Williams,19,17
61,1,5:08.0,,M. Chriss makes 3-pt jump shot from 26 ft (assist by D. Booker),19,20
62,1,4:59.0,C. Paul misses 2-pt jump shot from 14 ft,,19,20
63,1,4:58.0,,Defensive rebound by T. Warren,19,20
64,1,4:53.0,,Turnover by T. Warren (dbl dribble),19,20
65,1,4:42.0,B. Griffin misses 2-pt hook shot from 7 ft,,19,20
66,1,4:40.0,,Defensive rebound by A. Williams,19,20
67,1,4:35.0,,M. Chriss makes 2-pt layup from 2 ft (assist by T. Ulis),19,22
68,1,4:18.0,B. Griffin makes 2-pt jump shot from 21 ft (assist by C. Paul),,21,22
69,1,4:09.0,,D. Booker makes 2-pt layup at rim,21,24
70,1,4:02.0,LA Clippers full timeout,,21,24
71,1,4:02.0,P. Pierce enters the game for L. Mbah a Moute,,21,24
72,1,4:02.0,J. Crawford enters the game for B. Griffin,,21,24
73,1,4:02.0,R. Felton enters the game for J. Redick,,21,24
74,1,3:52.0,D. Jordan misses 2-pt dunk at rim,,21,24
75,1,3:51.0,,Defensive rebound by T. Warren,21,24
76,1,3:37.0,,T. Ulis misses 2-pt jump shot from 19 ft,21,24
77,1,3:37.0,Defensive rebound by R. Felton,,21,24
78,1,3:26.0,P. Pierce misses 2-pt jump shot from 20 ft,,21,24
79,1,3:24.0,,Defensive rebound by T. Warren,21,24
80,1,3:18.0,,D. Booker misses 2-pt layup from 1 ft,21,24
81,1,3:16.0,Defensive rebound by P. Pierce,,21,24
82,1,3:05.0,J. Crawford misses 2-pt jump shot from 16 ft (block by T. Warren),,21,24
83,1,3:05.0,Offensive rebound by Team,,21,24
84,1,3:05.0,M. Speights enters the game for D. Jordan,,21,24
85,1,3:05.0,A. Anderson enters the game for C. Paul,,21,24
86,1,3:01.0,M. Speights makes 2-pt jump shot from 22 ft (assist by R. Felton),,23,24
87,1,2:48.0,,A. Williams makes 2-pt jump shot from 5 ft (assist by M. Chriss),23,26
88,1,2:24.0,M. Speights makes 3-pt jump shot from 23 ft (assist by R. Felton),,26,26
89,1,2:10.0,,T. Ulis makes 2-pt jump shot from 9 ft,26,28
90,1,1:48.0,R. Felton makes 2-pt layup from 2 ft,,28,28
91,1,1:32.0,,D. Booker makes 2-pt dunk at rim (assist by M. Chriss),28,30
92,1,1:17.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by R. Felton),,31,30
93,1,0:59.0,,M. Chriss makes 3-pt jump shot from 24 ft (assist by D. Booker),31,33
94,1,0:37.0,,J. Dudley enters the game for M. Chriss,31,33
95,1,0:37.0,,R. Price enters the game for T. Ulis,31,33
96,1,0:35.0,A. Anderson misses 3-pt jump shot from 27 ft,,31,33
97,1,0:35.0,Offensive rebound by Team,,31,33
98,1,0:35.0,Turnover by Team (shot clock),,31,33
99,1,0:14.0,,D. Booker misses 3-pt jump shot from 24 ft,31,33
100,1,0:13.0,,Offensive rebound by A. Williams,31,33
101,1,0:10.0,,A. Williams misses 2-pt layup from 2 ft,31,33
102,1,0:10.0,,Offensive rebound by T. Warren,31,33
103,1,0:10.0,,T. Warren makes 2-pt layup from 1 ft,31,35
104,1,0:01.0,Turnover by P. Pierce (bad pass),,31,35
105,1,0:00.0,,R. Price misses 3-pt jump shot from 37 ft (block by M. Speights),31,35
106,1,0:00.0,,Offensive rebound by Team,31,35
107,2,11:47.0,,T. Warren makes 2-pt jump shot from 12 ft,31,37
108,2,11:27.0,J. Crawford makes 2-pt jump shot from 18 ft,,33,37
109,2,11:01.0,,R. Price misses 3-pt jump shot from 31 ft,33,37
110,2,10:59.0,,Offensive rebound by J. Dudley,33,37
111,2,10:58.0,,Shooting foul by P. Pierce (drawn by D. Jones),33,37
112,2,10:58.0,,D. Jones makes free throw 1 of 2,33,38
113,2,10:58.0,B. Griffin enters the game for P. Pierce,,33,38
114,2,10:58.0,J. Redick enters the game for A. Anderson,,33,38
115,2,10:58.0,,D. Jones makes free throw 2 of 2,33,39
116,2,10:44.0,Shooting foul by T. Warren (drawn by J. Crawford),,33,39
117,2,10:44.0,J. Crawford makes free throw 1 of 3,,34,39
118,2,10:44.0,J. Crawford makes free throw 2 of 3,,35,39
119,2,10:44.0,J. Crawford misses free throw 3 of 3,,35,39
120,2,10:43.0,,Defensive rebound by J. Dudley,35,39
121,2,10:25.0,,R. Price misses 3-pt jump shot from 25 ft,35,39
122,2,10:25.0,Defensive rebound by M. Speights,,35,39
123,2,10:22.0,Turnover by M. Speights (bad pass; steal by D. Jones),,35,39
124,2,10:19.0,,D. Jones makes 2-pt dunk at rim,35,41
125,2,10:08.0,B. Griffin misses 2-pt layup at rim,,35,41
126,2,10:08.0,,Defensive rebound by A. Williams,35,41
127,2,10:01.0,,J. Dudley misses 3-pt jump shot from 25 ft,35,41
128,2,10:01.0,Defensive rebound by M. Speights,,35,41
129,2,9:46.0,R. Felton makes 3-pt jump shot from 25 ft (assist by M. Speights),,38,41
130,2,9:29.0,,T. Warren misses 2-pt jump shot from 20 ft,38,41
131,2,9:29.0,Defensive rebound by R. Felton,,38,41
132,2,9:08.0,B. Griffin makes 2-pt jump shot from 22 ft,,40,41
133,2,9:04.0,,Phoenix full timeout,40,41
134,2,9:04.0,,T. Ulis enters the game for T. Warren,40,41
135,2,8:56.0,,A. Williams misses 2-pt jump shot from 6 ft,40,41
136,2,8:55.0,,Offensive rebound by D. Jones,40,41
137,2,8:55.0,,D. Jones makes 2-pt layup from 1 ft,40,43
138,2,8:35.0,B. Griffin makes 2-pt jump shot from 19 ft,,42,43
139,2,8:22.0,,R. Price misses 3-pt jump shot from 24 ft,42,43
140,2,8:22.0,Defensive rebound by M. Speights,,42,43
141,2,8:12.0,,Offensive charge foul by B. Griffin (drawn by J. Dudley),42,43
142,2,8:12.0,Turnover by B. Griffin (offensive foul),,42,43
143,2,8:12.0,D. Jordan enters the game for M. Speights,,42,43
144,2,8:12.0,,M. Chriss enters the game for A. Williams,42,43
145,2,8:12.0,,D. Booker enters the game for R. Price,42,43
146,2,8:04.0,,M. Chriss misses 3-pt jump shot from 25 ft,42,43
147,2,8:04.0,Defensive rebound by D. Jordan,,42,43
148,2,7:57.0,Shooting foul by D. Jones (drawn by J. Crawford),,42,43
149,2,7:57.0,J. Crawford makes 2-pt jump shot from 18 ft,,44,43
150,2,7:57.0,J. Crawford makes free throw 1 of 1,,45,43
151,2,7:39.0,,Turnover by M. Chriss (traveling),45,43
152,2,7:26.0,R. Felton misses 2-pt jump shot from 19 ft,,45,43
153,2,7:25.0,,Defensive rebound by D. Booker,45,43
154,2,7:21.0,,Turnover by D. Booker (bad pass),45,43
155,2,7:10.0,C. Paul enters the game for R. Felton,,45,43
156,2,7:02.0,J. Redick makes 2-pt jump shot from 22 ft (assist by C. Paul),,47,43
157,2,6:46.0,,J. Dudley misses 3-pt jump shot from 24 ft,47,43
158,2,6:46.0,,Offensive rebound by D. Jones,47,43
159,2,6:40.0,,J. Dudley makes 2-pt layup at rim (assist by D. Booker),47,45
160,2,6:18.0,J. Crawford misses 2-pt jump shot from 19 ft,,47,45
161,2,6:17.0,,Defensive rebound by M. Chriss,47,45
162,2,6:04.0,,J. Dudley makes 3-pt jump shot from 24 ft (assist by T. Ulis),47,48
163,2,5:39.0,B. Griffin misses 2-pt jump shot from 18 ft,,47,48
164,2,5:39.0,,Defensive rebound by J. Dudley,47,48
165,2,5:35.0,,Shooting foul by J. Redick (drawn by D. Booker),47,48
166,2,5:35.0,Official timeout,,47,48
167,2,5:35.0,,D. Booker makes free throw 1 of 2,47,49
168,2,5:35.0,L. Mbah a Moute enters the game for J. Crawford,,47,48
169,2,5:35.0,,D. Booker misses free throw 2 of 2,47,49
170,2,5:34.0,Defensive rebound by B. Griffin,,47,49
171,2,5:25.0,Personal block foul by J. Dudley (drawn by C. Paul),,47,49
172,2,5:14.0,J. Redick misses 2-pt jump shot from 23 ft,,47,49
173,2,5:13.0,Offensive rebound by D. Jordan,,47,49
174,2,5:13.0,D. Jordan misses 2-pt layup from 3 ft,,47,49
175,2,5:13.0,Offensive rebound by D. Jordan,,47,49
176,2,5:11.0,D. Jordan misses 2-pt dunk at rim,,47,49
177,2,5:08.0,,Defensive rebound by D. Jones,47,49
178,2,5:03.0,,J. Dudley makes 2-pt layup from 1 ft,47,51
179,2,4:48.0,B. Griffin makes 2-pt layup from 1 ft,,49,51
180,2,4:34.0,,D. Booker makes 2-pt layup at rim (assist by T. Ulis),49,53
181,2,4:16.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,51,53
182,2,3:57.0,,D. Booker misses 2-pt jump shot from 20 ft,51,53
183,2,3:56.0,Defensive rebound by C. Paul,,51,53
184,2,3:54.0,Personal foul by J. Dudley (drawn by B. Griffin),,51,53
185,2,3:54.0,,T. Warren enters the game for D. Jones,51,53
186,2,3:39.0,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Griffin),,54,53
187,2,3:33.0,,D. Booker makes 2-pt jump shot from 5 ft (assist by T. Ulis),54,55
188,2,3:33.0,,Shooting foul by J. Redick (drawn by D. Booker),54,55
189,2,3:33.0,,D. Booker misses free throw 1 of 1,54,55
190,2,3:33.0,J. Crawford enters the game for J. Redick,,54,55
191,2,3:32.0,Defensive rebound by B. Griffin,,54,55
192,2,3:19.0,B. Griffin makes 3-pt jump shot from 25 ft (assist by C. Paul),,57,55
193,2,3:09.0,,Technical foul by Team,57,55
194,2,3:09.0,C. Paul makes technical free throw,,58,55
195,2,3:09.0,,Violation by Team (jump ball),58,55
196,2,2:58.0,,J. Dudley misses 2-pt jump shot from 4 ft,58,55
197,2,2:56.0,Defensive rebound by D. Jordan,,58,55
198,2,2:46.0,C. Paul makes 2-pt jump shot from 18 ft,,60,55
199,2,2:45.0,,Phoenix full timeout,60,55
200,2,2:45.0,LA Clippers full timeout,,60,55
201,2,2:22.0,,T. Ulis misses 3-pt jump shot from 27 ft,60,55
202,2,2:22.0,Defensive rebound by D. Jordan,,60,55
203,2,2:14.0,C. Paul misses 3-pt jump shot from 25 ft,,60,55
204,2,2:14.0,Offensive rebound by Team,,60,55
205,2,2:11.0,,A. Len enters the game for J. Dudley,60,55
206,2,2:01.0,Shooting foul by M. Chriss (drawn by D. Jordan),,60,55
207,2,2:01.0,D. Jordan misses free throw 1 of 2,,60,55
208,2,2:01.0,Offensive rebound by Team,,60,55
209,2,2:01.0,D. Jordan misses free throw 2 of 2,,60,55
210,2,2:01.0,,Defensive rebound by Team,60,55
211,2,1:50.0,,T. Warren misses 2-pt jump shot from 12 ft,60,55
212,2,1:49.0,,Offensive rebound by M. Chriss,60,55
213,2,1:45.0,,T. Ulis misses 3-pt jump shot from 25 ft,60,55
214,2,1:43.0,Defensive rebound by B. Griffin,,60,55
215,2,1:42.0,Turnover by B. Griffin (lost ball; steal by T. Warren),,60,55
216,2,1:41.0,,Turnover by T. Warren (step out of bounds),60,55
217,2,1:21.0,B. Griffin makes 3-pt jump shot from 23 ft (assist by C. Paul),,63,55
218,2,1:08.0,,Personal foul by B. Griffin (drawn by D. Booker),63,55
219,2,1:02.0,,Personal foul by C. Paul (drawn by A. Len),63,55
220,2,1:02.0,,A. Len misses free throw 1 of 2,63,55
221,2,1:02.0,,Offensive rebound by Team,63,55
222,2,1:02.0,P. Pierce enters the game for B. Griffin,,63,55
223,2,1:02.0,,A. Len makes free throw 2 of 2,63,56
224,2,0:46.0,Shooting foul by T. Ulis (drawn by C. Paul),,63,56
225,2,0:46.0,C. Paul makes free throw 1 of 2,,64,56
226,2,0:46.0,C. Paul misses free throw 2 of 2,,64,56
227,2,0:46.0,,Defensive rebound by A. Len,64,56
228,2,0:31.0,,D. Booker makes 3-pt jump shot from 26 ft,64,59
229,2,0:09.0,L. Mbah a Moute makes 3-pt jump shot from 23 ft (assist by P. Pierce),,67,59
230,2,0:05.0,Offensive charge foul by D. Booker (drawn by P. Pierce),,67,59
231,2,0:05.0,,Turnover by D. Booker (offensive foul),67,59
232,2,0:05.0,LA Clippers full timeout,,67,59
233,2,0:05.0,R. Felton enters the game for L. Mbah a Moute,,67,59
234,2,0:00.0,C. Paul misses 3-pt jump shot from 25 ft,,67,59
235,2,0:00.0,Offensive rebound by Team,,67,59
236,3,11:49.0,,D. Booker makes 2-pt jump shot from 14 ft,67,61
237,3,11:21.0,C. Paul makes 2-pt jump shot from 20 ft,,69,61
238,3,10:56.0,,M. Chriss makes 2-pt dunk at rim,69,63
239,3,10:39.0,,Violation by M. Chriss (kicked ball),69,63
240,3,10:29.0,J. Redick misses 3-pt jump shot from 25 ft,,69,63
241,3,10:29.0,,Defensive rebound by M. Chriss,69,63
242,3,10:18.0,,T. Ulis misses 2-pt jump shot from 16 ft,69,63
243,3,10:17.0,Defensive rebound by L. Mbah a Moute,,69,63
244,3,10:00.0,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),,72,63
245,3,9:41.0,,D. Booker misses 2-pt jump shot from 17 ft,72,63
246,3,9:39.0,Defensive rebound by D. Jordan,,72,63
247,3,9:31.0,Shooting foul by T. Warren (drawn by L. Mbah a Moute),,72,63
248,3,9:31.0,L. Mbah a Moute misses free throw 1 of 2,,72,63
249,3,9:31.0,Offensive rebound by Team,,72,63
250,3,9:31.0,L. Mbah a Moute makes free throw 2 of 2,,73,63
251,3,9:12.0,,Shooting foul by C. Paul (drawn by A. Len),73,63
252,3,9:12.0,,A. Len misses free throw 1 of 2,73,63
253,3,9:12.0,,Offensive rebound by Team,73,63
254,3,9:12.0,,A. Len makes free throw 2 of 2,73,64
255,3,8:59.0,B. Griffin makes 2-pt jump shot from 21 ft,,75,64
256,3,8:44.0,,T. Warren misses 2-pt jump shot from 13 ft,75,64
257,3,8:44.0,Defensive rebound by D. Jordan,,75,64
258,3,8:32.0,C. Paul misses 2-pt jump shot from 14 ft,,75,64
259,3,8:32.0,,Defensive rebound by A. Len,75,64
260,3,8:22.0,,T. Ulis makes 2-pt jump shot from 18 ft,75,66
261,3,7:55.0,C. Paul misses 2-pt jump shot from 13 ft,,75,66
262,3,7:55.0,,Defensive rebound by Team,75,66
263,3,7:47.0,,D. Booker makes 3-pt jump shot from 25 ft,75,69
264,3,7:20.0,L. Mbah a Moute misses 2-pt layup from 3 ft,,75,69
265,3,7:18.0,Offensive rebound by D. Jordan,,75,69
266,3,7:18.0,D. Jordan makes 2-pt layup from 1 ft,,77,69
267,3,7:08.0,,D. Booker misses 3-pt jump shot from 25 ft,77,69
268,3,7:08.0,,Offensive rebound by Team,77,69
269,3,7:08.0,Loose ball foul by J. Redick,,77,69
270,3,7:08.0,J. Crawford enters the game for J. Redick,,77,69
271,3,7:00.0,,T. Warren makes 2-pt jump shot from 12 ft (assist by T. Ulis),77,71
272,3,6:44.0,L. Mbah a Moute makes 2-pt jump shot from 21 ft (assist by B. Griffin),,79,71
273,3,6:33.0,,T. Warren misses 2-pt jump shot from 9 ft,79,71
274,3,6:33.0,Defensive rebound by B. Griffin,,79,71
275,3,6:29.0,Shooting block foul by T. Ulis (drawn by C. Paul),,79,71
276,3,6:29.0,C. Paul makes free throw 1 of 2,,80,71
277,3,6:29.0,C. Paul makes free throw 2 of 2,,81,71
278,3,6:20.0,,D. Booker misses 2-pt layup from 2 ft (block by D. Jordan),81,71
279,3,6:19.0,Defensive rebound by D. Jordan,,81,71
280,3,6:16.0,Turnover by D. Jordan (bad pass; steal by M. Chriss),,81,71
281,3,6:13.0,,D. Booker misses 3-pt jump shot from 24 ft,81,71
282,3,6:10.0,,Offensive rebound by Team,81,71
283,3,6:10.0,Loose ball foul by D. Jordan (drawn by A. Len),,81,71
284,3,6:05.0,,A. Len makes 2-pt jump shot from 18 ft (assist by D. Booker),81,73
285,3,5:42.0,Shooting foul by D. Booker (drawn by J. Crawford),,81,73
286,3,5:42.0,,Phoenix full timeout,81,73
287,3,5:42.0,J. Crawford misses free throw 1 of 2,,81,73
288,3,5:42.0,Offensive rebound by Team,,81,73
289,3,5:42.0,J. Crawford makes free throw 2 of 2,,82,73
290,3,5:20.0,,T. Ulis makes 2-pt layup from 1 ft,82,75
291,3,5:11.0,Turnover by C. Paul (dbl dribble),,82,75
292,3,4:57.0,,Turnover by M. Chriss (lost ball),82,75
293,3,4:44.0,C. Paul makes 2-pt jump shot from 17 ft,,84,75
294,3,4:33.0,,T. Warren misses 2-pt jump shot from 18 ft,84,75
295,3,4:33.0,Defensive rebound by B. Griffin,,84,75
296,3,4:20.0,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by D. Jordan),,87,75
297,3,4:20.0,,Phoenix full timeout,87,75
298,3,4:10.0,,T. Ulis makes 2-pt jump shot from 20 ft,87,77
299,3,3:57.0,C. Paul makes 2-pt jump shot from 10 ft,,89,77
300,3,3:47.0,,M. Chriss misses 2-pt hook shot from 8 ft,89,77
301,3,3:43.0,,Offensive rebound by T. Warren,89,77
302,3,3:43.0,,T. Warren misses 2-pt dunk at rim,89,77
303,3,3:39.0,,Offensive rebound by A. Len,89,77
304,3,3:39.0,,A. Len makes 2-pt layup from 1 ft,89,79
305,3,3:27.0,C. Paul misses 3-pt jump shot from 25 ft,,89,79
306,3,3:26.0,,Defensive rebound by T. Ulis,89,79
307,3,3:15.0,,T. Ulis makes 2-pt jump shot from 21 ft,89,81
308,3,2:49.0,J. Crawford makes 2-pt jump shot from 15 ft,,91,81
309,3,2:36.0,,A. Len makes 2-pt layup from 2 ft (assist by D. Booker),91,83
310,3,2:25.0,Shooting foul by A. Len (drawn by J. Crawford),,91,83
311,3,2:25.0,LA Clippers full timeout,,91,83
312,3,2:25.0,J. Crawford makes free throw 1 of 2,,92,83
313,3,2:25.0,,J. Dudley enters the game for M. Chriss,91,83
314,3,2:25.0,,A. Williams enters the game for A. Len,91,83
315,3,2:25.0,R. Felton enters the game for D. Jordan,,91,83
316,3,2:25.0,M. Speights enters the game for C. Paul,,91,83
317,3,2:25.0,J. Crawford makes free throw 2 of 2,,93,83
318,3,2:12.0,,A. Williams makes 2-pt hook shot from 6 ft (assist by T. Ulis),93,85
319,3,1:45.0,R. Felton misses 3-pt jump shot from 25 ft,,93,85
320,3,1:45.0,,Defensive rebound by A. Williams,93,85
321,3,1:39.0,,T. Warren makes 2-pt jump shot from 20 ft (assist by D. Booker),93,87
322,3,1:14.0,B. Griffin misses 2-pt jump shot from 19 ft,,93,87
323,3,1:13.0,,Defensive rebound by T. Warren,93,87
324,3,1:02.0,,Turnover by T. Ulis (bad pass),93,87
325,3,0:51.0,J. Crawford misses 3-pt jump shot from 26 ft,,93,87
326,3,0:51.0,,Defensive rebound by J. Dudley,93,87
327,3,0:41.0,,Personal foul by R. Felton (drawn by A. Williams),93,87
328,3,0:28.0,,D. Booker makes 3-pt jump shot from 28 ft (assist by T. Ulis),93,90
329,3,0:09.0,J. Crawford misses 2-pt jump shot from 19 ft,,93,90
330,3,0:07.0,,Defensive rebound by T. Ulis,93,90
331,3,0:01.0,,A. Williams misses 2-pt jump shot from 16 ft,93,90
332,3,0:00.0,,Offensive rebound by T. Warren,93,90
333,3,0:00.0,,T. Warren makes 2-pt layup from 1 ft,93,92
334,4,11:45.0,Offensive foul by M. Speights (drawn by R. Price),,93,92
335,4,11:45.0,Turnover by M. Speights (offensive foul),,93,92
336,4,11:38.0,,Shooting foul by R. Felton (drawn by A. Williams),93,92
337,4,11:38.0,,A. Williams misses free throw 1 of 2,93,92
338,4,11:38.0,,Offensive rebound by Team,93,92
339,4,11:38.0,,A. Williams misses free throw 2 of 2,93,92
340,4,11:37.0,Defensive rebound by P. Pierce,,93,92
341,4,11:23.0,R. Felton makes 2-pt jump shot from 12 ft,,95,92
342,4,11:08.0,,Turnover by J. Dudley (bad pass),95,92
343,4,10:49.0,J. Crawford makes 2-pt jump shot from 19 ft,,97,92
344,4,10:38.0,,J. Dudley misses 3-pt jump shot from 26 ft,97,92
345,4,10:37.0,,Offensive rebound by R. Price,97,92
346,4,10:32.0,,D. Booker makes 3-pt jump shot from 25 ft,97,95
347,4,10:18.0,Turnover by R. Felton (lost ball; steal by R. Price),,97,95
348,4,10:12.0,,D. Jones misses 2-pt layup from 2 ft,97,95
349,4,10:11.0,,Offensive rebound by D. Jones,97,95
350,4,10:11.0,,D. Jones makes 2-pt layup from 1 ft,97,97
351,4,10:05.0,Personal foul by R. Price (drawn by R. Felton),,97,97
352,4,9:43.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by P. Pierce),,100,97
353,4,9:37.0,,Personal block foul by M. Speights (drawn by D. Booker),100,97
354,4,9:37.0,C. Paul enters the game for J. Redick,,100,97
355,4,9:23.0,,D. Booker misses 2-pt jump shot from 17 ft,100,97
356,4,9:22.0,,Offensive rebound by A. Williams,100,97
357,4,9:20.0,,A. Williams misses 2-pt layup from 2 ft,100,97
358,4,9:20.0,Defensive rebound by M. Speights,,100,97
359,4,9:17.0,Personal foul by D. Booker (drawn by P. Pierce),,100,97
360,4,9:05.0,J. Crawford makes 2-pt jump shot from 6 ft,,102,97
361,4,9:04.0,,Phoenix full timeout,102,97
362,4,8:50.0,,Shooting foul by M. Speights (drawn by A. Williams),102,97
363,4,8:50.0,,A. Williams makes free throw 1 of 2,102,98
364,4,8:50.0,,A. Williams makes free throw 2 of 2,102,99
365,4,8:24.0,R. Felton misses 3-pt jump shot from 28 ft,,102,99
366,4,8:24.0,,Defensive rebound by J. Dudley,102,99
367,4,8:18.0,,Shooting foul by R. Felton (drawn by D. Booker),102,99
368,4,8:18.0,,D. Booker makes free throw 1 of 2,102,100
369,4,8:18.0,,D. Booker misses free throw 2 of 2,102,100
370,4,8:18.0,D. Jordan enters the game for M. Speights,,102,100
371,4,8:18.0,B. Griffin enters the game for P. Pierce,,102,100
372,4,8:18.0,L. Mbah a Moute enters the game for J. Crawford,,102,100
373,4,8:13.0,Defensive rebound by B. Griffin,,102,100
374,4,8:00.0,R. Felton misses 2-pt jump shot from 20 ft,,102,100
375,4,7:59.0,,Defensive rebound by J. Dudley,102,100
376,4,7:51.0,,D. Booker makes 2-pt layup from 1 ft,102,102
377,4,7:35.0,Shooting foul by J. Dudley (drawn by B. Griffin),,102,102
378,4,7:35.0,B. Griffin makes 2-pt jump shot from 8 ft,,104,102
379,4,7:35.0,J. Redick enters the game for R. Felton,,104,102
380,4,7:35.0,B. Griffin makes free throw 1 of 1,,105,102
381,4,7:11.0,,Turnover by D. Booker (lost ball; steal by B. Griffin),105,102
382,4,7:11.0,Personal foul by D. Booker (drawn by L. Mbah a Moute),,105,102
383,4,7:11.0,,T. Ulis enters the game for D. Jones,105,102
384,4,7:11.0,,T. Warren enters the game for D. Booker,105,102
385,4,7:01.0,C. Paul makes 2-pt jump shot from 10 ft,,107,102
386,4,6:47.0,,R. Price misses 3-pt jump shot from 23 ft,107,102
387,4,6:47.0,Defensive rebound by D. Jordan,,107,102
388,4,6:45.0,Personal foul by R. Price (drawn by C. Paul),,107,102
389,4,6:45.0,C. Paul makes free throw 1 of 2,,108,102
390,4,6:45.0,,D. Jones enters the game for R. Price,108,102
391,4,6:45.0,C. Paul makes free throw 2 of 2,,109,102
392,4,6:22.0,,T. Ulis makes 2-pt jump shot from 10 ft,109,104
