,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
54,1,5:51.0,Defensive rebound by Team,,20,20
55,1,5:51.0,,Portland full timeout,20,20
56,1,5:37.0,Turnover by N. Jokić (3 sec),,20,20
57,1,5:23.0,,A. Crabbe misses 2-pt jump shot from 22 ft,20,20
58,1,5:22.0,Defensive rebound by W. Chandler,,20,20
59,1,5:17.0,Turnover by W. Chandler (lost ball),,20,20
60,1,5:04.0,,D. Lillard makes 2-pt layup from 1 ft (assist by J. Nurkić),20,22
61,1,5:00.0,Denver full timeout,,20,22
62,1,4:52.0,N. Jokić misses 2-pt layup from 1 ft,,20,22
63,1,4:51.0,Offensive rebound by N. Jokić,,20,22
64,1,4:50.0,N. Jokić makes 2-pt layup at rim,,22,22
65,1,4:35.0,,C. McCollum makes 2-pt jump shot from 12 ft,22,24
66,1,4:20.0,N. Jokić misses 3-pt jump shot from 24 ft,,22,24
67,1,4:19.0,,Defensive rebound by Team,22,24
68,1,4:19.0,,E. Turner enters the game for C. McCollum,22,24
69,1,4:19.0,,A. Aminu enters the game for N. Vonleh,22,24
70,1,4:08.0,,D. Lillard misses 2-pt layup from 2 ft,22,24
71,1,4:08.0,,Offensive rebound by J. Nurkić,22,24
72,1,4:08.0,,J. Nurkić makes 2-pt layup at rim,22,26
73,1,3:49.0,W. Chandler makes 2-pt jump shot from 17 ft,,24,26
74,1,3:33.0,,A. Crabbe misses 2-pt jump shot from 5 ft,24,26
75,1,3:32.0,Defensive rebound by K. Faried,,24,26
76,1,3:21.0,K. Faried makes 2-pt hook shot from 3 ft (assist by N. Jokić),,26,26
77,1,3:07.0,,J. Nurkić makes 2-pt jump shot from 4 ft (assist by D. Lillard),26,28
78,1,2:53.0,W. Chandler makes 2-pt layup from 1 ft,,28,28
79,1,2:41.0,,E. Turner misses 3-pt jump shot from 24 ft,28,28
80,1,2:40.0,,Offensive rebound by A. Aminu,28,28
81,1,2:20.0,,A. Crabbe misses 2-pt layup from 2 ft (block by N. Jokić),28,28
82,1,2:20.0,Defensive rebound by K. Faried,,28,28
83,1,2:16.0,G. Harris makes 2-pt layup from 1 ft (assist by J. Nelson),,30,28
84,1,2:16.0,Shooting foul by D. Lillard (drawn by G. Harris),,30,28
85,1,2:16.0,M. Plumlee enters the game for N. Jokić,,30,28
86,1,2:16.0,,M. Leonard enters the game for J. Nurkić,30,28
87,1,2:16.0,G. Harris makes free throw 1 of 1,,31,28
88,1,1:53.0,,A. Crabbe misses 3-pt jump shot from 23 ft,31,28
89,1,1:53.0,Defensive rebound by W. Chandler,,31,28
90,1,1:46.0,Turnover by W. Chandler (palming),,31,28
91,1,1:46.0,W. Barton enters the game for G. Harris,,31,28
92,1,1:46.0,J. Murray enters the game for J. Nelson,,31,28
93,1,1:36.0,,Personal foul by M. Plumlee (drawn by D. Lillard),31,28
94,1,1:31.0,,M. Leonard misses 2-pt jump shot from 17 ft,31,28
95,1,1:30.0,Defensive rebound by K. Faried,,31,28
96,1,1:12.0,W. Barton makes 2-pt jump shot from 2 ft,,33,28
97,1,1:02.0,,A. Aminu makes 2-pt layup from 2 ft,33,30
98,1,1:02.0,,Shooting foul by W. Barton (drawn by A. Aminu),33,30
99,1,1:02.0,,A. Aminu misses free throw 1 of 1,33,30
100,1,1:02.0,,C. McCollum enters the game for D. Lillard,33,30
101,1,1:01.0,Defensive rebound by K. Faried,,33,30
102,1,0:48.0,W. Chandler makes 2-pt jump shot from 9 ft (assist by M. Plumlee),,35,30
103,1,0:33.0,,C. McCollum misses 2-pt jump shot from 20 ft,35,30
104,1,0:32.0,,Offensive rebound by A. Aminu,35,30
105,1,0:28.0,,A. Crabbe makes 2-pt jump shot from 11 ft (assist by A. Aminu),35,32
106,1,0:03.0,W. Barton misses 2-pt jump shot from 21 ft,,35,32
107,1,0:02.0,Offensive rebound by K. Faried,,35,32
108,1,0:00.0,K. Faried misses 2-pt jump shot from 8 ft,,35,32
109,1,0:00.0,Offensive rebound by Team,,35,32
110,2,11:46.0,,M. Leonard misses 2-pt hook shot from 2 ft,35,32
111,2,11:45.0,Defensive rebound by K. Faried,,35,32
112,2,11:37.0,K. Faried misses 2-pt layup from 2 ft,,35,32
113,2,11:36.0,Offensive rebound by K. Faried,,35,32
114,2,11:36.0,K. Faried makes 2-pt dunk at rim,,37,32
115,2,11:17.0,,M. Leonard misses 3-pt jump shot from 24 ft,37,32
116,2,11:16.0,Defensive rebound by K. Faried,,37,32
117,2,11:03.0,Shooting foul by M. Leonard (drawn by D. Gallinari),,37,32
118,2,11:03.0,D. Gallinari makes free throw 1 of 2,,38,32
119,2,11:03.0,D. Gallinari makes free throw 2 of 2,,39,32
120,2,10:57.0,,Personal foul by J. Murray (drawn by A. Crabbe),39,32
121,2,10:47.0,,M. Leonard makes 2-pt jump shot from 15 ft (assist by C. McCollum),39,34
122,2,10:26.0,K. Faried misses 2-pt layup from 1 ft,,39,34
123,2,10:25.0,Offensive rebound by K. Faried,,39,34
124,2,10:23.0,K. Faried makes 2-pt layup from 2 ft,,41,34
125,2,10:02.0,,A. Aminu misses 2-pt jump shot from 19 ft,41,34
126,2,10:00.0,Defensive rebound by J. Murray,,41,34
127,2,9:52.0,J. Murray misses 2-pt jump shot from 20 ft,,41,34
128,2,9:52.0,,Defensive rebound by M. Leonard,41,34
129,2,9:45.0,,Shooting foul by K. Faried (drawn by C. McCollum),41,34
130,2,9:45.0,,C. McCollum makes free throw 1 of 2,41,35
131,2,9:45.0,,C. McCollum makes free throw 2 of 2,41,36
132,2,9:32.0,W. Barton makes 2-pt jump shot from 14 ft,,43,36
133,2,9:12.0,,E. Turner misses 2-pt layup from 3 ft (block by M. Plumlee),43,36
134,2,9:11.0,,Offensive rebound by E. Turner,43,36
135,2,9:11.0,,E. Turner makes 2-pt layup from 1 ft,43,38
136,2,9:11.0,,Shooting foul by W. Barton (drawn by E. Turner),43,38
137,2,9:11.0,,E. Turner makes free throw 1 of 1,43,39
138,2,8:50.0,M. Plumlee misses 2-pt jump shot from 19 ft,,43,39
139,2,8:50.0,,Defensive rebound by M. Leonard,43,39
140,2,8:42.0,,E. Turner misses 3-pt jump shot from 24 ft,43,39
141,2,8:41.0,Defensive rebound by M. Plumlee,,43,39
142,2,8:31.0,W. Barton makes 2-pt jump shot from 15 ft (assist by M. Plumlee),,45,39
143,2,8:30.0,,Portland full timeout,45,39
144,2,8:30.0,N. Jokić enters the game for K. Faried,,45,39
145,2,8:30.0,,N. Vonleh enters the game for M. Leonard,45,39
146,2,8:13.0,,C. McCollum makes 3-pt jump shot from 26 ft,45,42
147,2,7:57.0,Shooting foul by E. Turner (drawn by D. Gallinari),,45,42
148,2,7:57.0,D. Gallinari misses free throw 1 of 2,,45,42
149,2,7:57.0,Offensive rebound by Team,,45,42
150,2,7:57.0,,D. Lillard enters the game for A. Crabbe,45,42
151,2,7:57.0,,M. Harkless enters the game for E. Turner,45,42
152,2,7:57.0,D. Gallinari makes free throw 2 of 2,,46,42
153,2,7:41.0,,Shooting foul by J. Murray (drawn by C. McCollum),46,42
154,2,7:41.0,,C. McCollum makes free throw 1 of 2,46,43
155,2,7:41.0,,J. Nurkić enters the game for A. Aminu,46,43
156,2,7:41.0,G. Harris enters the game for J. Murray,,46,43
157,2,7:41.0,,C. McCollum makes free throw 2 of 2,46,44
158,2,7:27.0,D. Gallinari misses 3-pt jump shot from 24 ft,,46,44
159,2,7:26.0,,Defensive rebound by J. Nurkić,46,44
160,2,7:17.0,,J. Nurkić misses 2-pt layup from 2 ft,46,44
161,2,7:16.0,Defensive rebound by N. Jokić,,46,44
162,2,7:11.0,W. Barton makes 2-pt layup from 1 ft (assist by N. Jokić),,48,44
163,2,6:53.0,,C. McCollum makes 2-pt jump shot from 10 ft,48,46
164,2,6:37.0,Shooting foul by M. Harkless (drawn by D. Gallinari),,48,46
165,2,6:37.0,D. Gallinari makes free throw 1 of 2,,49,46
166,2,6:37.0,,A. Crabbe enters the game for M. Harkless,49,46
167,2,6:37.0,D. Gallinari makes free throw 2 of 2,,50,46
168,2,6:13.0,,D. Lillard misses 3-pt jump shot from 25 ft,50,46
169,2,6:13.0,Defensive rebound by W. Barton,,50,46
170,2,5:53.0,G. Harris misses 2-pt jump shot from 8 ft,,50,46
171,2,5:52.0,Offensive rebound by Team,,50,46
172,2,5:52.0,,Loose ball foul by N. Vonleh (drawn by W. Barton),50,46
173,2,5:52.0,Official timeout,,50,46
174,2,5:52.0,W. Chandler enters the game for D. Gallinari,,50,46
175,2,5:45.0,W. Barton makes 2-pt jump shot from 4 ft,,52,46
176,2,5:25.0,,J. Nurkić makes 2-pt dunk at rim (assist by D. Lillard),52,48
177,2,5:08.0,W. Barton misses 3-pt jump shot from 25 ft,,52,48
178,2,5:07.0,,Defensive rebound by D. Lillard,52,48
179,2,4:57.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),52,51
180,2,4:40.0,G. Harris misses 2-pt jump shot from 19 ft,,52,51
181,2,4:39.0,,Defensive rebound by J. Nurkić,52,51
182,2,4:25.0,,J. Nurkić makes 2-pt hook shot from 3 ft,52,53
183,2,4:18.0,W. Barton misses 2-pt jump shot from 3 ft (block by J. Nurkić),,52,53
184,2,4:18.0,,Defensive rebound by A. Crabbe,52,53
185,2,4:10.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by C. McCollum),52,56
186,2,4:09.0,Denver full timeout,,52,56
187,2,4:09.0,J. Nelson enters the game for W. Barton,,52,56
188,2,4:09.0,D. Gallinari enters the game for M. Plumlee,,52,56
189,2,3:58.0,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),,54,56
190,2,3:47.0,,Shooting foul by N. Jokić (drawn by D. Lillard),54,56
191,2,3:47.0,,D. Lillard misses free throw 1 of 2,54,56
192,2,3:47.0,,Offensive rebound by Team,54,56
193,2,3:47.0,,D. Lillard misses free throw 2 of 2,54,56
194,2,3:45.0,Defensive rebound by N. Jokić,,54,56
195,2,3:27.0,D. Gallinari misses 3-pt jump shot from 26 ft,,54,56
196,2,3:25.0,Offensive rebound by W. Chandler,,54,56
197,2,3:22.0,D. Gallinari makes 2-pt layup from 2 ft (assist by N. Jokić),,56,56
198,2,3:22.0,Shooting foul by C. McCollum (drawn by D. Gallinari),,56,56
199,2,3:22.0,D. Gallinari makes free throw 1 of 1,,57,56
200,2,3:06.0,,D. Lillard misses 2-pt layup from 2 ft,57,56
201,2,3:06.0,Defensive rebound by N. Jokić,,57,56
202,2,2:51.0,J. Nelson makes 3-pt jump shot from 25 ft (assist by G. Harris),,60,56
203,2,2:33.0,,C. McCollum misses 2-pt jump shot from 19 ft,60,56
204,2,2:33.0,,Offensive rebound by J. Nurkić,60,56
205,2,2:31.0,,J. Nurkić makes 2-pt layup from 1 ft,60,58
206,2,2:31.0,,Violation by Team (jump ball),60,58
207,2,2:21.0,D. Gallinari misses 3-pt jump shot from 25 ft,,60,58
208,2,2:21.0,,Defensive rebound by J. Nurkić,60,58
209,2,2:12.0,,C. McCollum makes 2-pt jump shot from 12 ft,60,60
210,2,1:58.0,N. Jokić makes 2-pt jump shot from 20 ft,,62,60
211,2,1:45.0,,C. McCollum misses 2-pt jump shot from 4 ft,62,60
212,2,1:45.0,,Offensive rebound by N. Vonleh,62,60
213,2,1:44.0,,Turnover by N. Vonleh (traveling),62,60
214,2,1:44.0,,A. Aminu enters the game for N. Vonleh,62,60
215,2,1:44.0,W. Barton enters the game for D. Gallinari,,62,60
216,2,1:33.0,Offensive foul by N. Jokić (drawn by D. Lillard),,62,60
217,2,1:33.0,Turnover by N. Jokić (offensive foul),,62,60
218,2,1:22.0,,D. Lillard makes 2-pt jump shot from 12 ft,62,62
219,2,1:10.0,W. Barton misses 2-pt jump shot from 17 ft,,62,62
220,2,1:09.0,,Defensive rebound by A. Aminu,62,62
221,2,1:00.0,,J. Nurkić makes 2-pt dunk at rim (assist by D. Lillard),62,64
222,2,1:00.0,Denver full timeout,,62,64
223,2,0:50.0,Turnover by N. Jokić (bad pass; steal by C. McCollum),,62,64
224,2,0:43.0,,C. McCollum makes 2-pt jump shot from 14 ft,62,66
225,2,0:25.0,G. Harris makes 2-pt jump shot from 7 ft (assist by J. Nelson),,64,66
226,2,0:01.0,,D. Lillard misses 3-pt jump shot from 25 ft,64,66
227,2,0:00.0,Defensive rebound by J. Nelson,,64,66
228,3,11:41.0,,C. McCollum misses 2-pt jump shot from 16 ft,64,66
229,3,11:40.0,Defensive rebound by D. Gallinari,,64,66
230,3,11:20.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by N. Jokić),,67,66
231,3,10:55.0,,M. Harkless misses 3-pt jump shot from 24 ft,67,66
232,3,10:54.0,Defensive rebound by D. Gallinari,,67,66
233,3,10:38.0,G. Harris makes 2-pt jump shot from 7 ft (assist by N. Jokić),,69,66
234,3,10:24.0,,D. Lillard makes 3-pt jump shot from 28 ft,69,69
235,3,10:09.0,N. Jokić misses 3-pt jump shot from 24 ft,,69,69
236,3,10:09.0,,Defensive rebound by D. Lillard,69,69
237,3,9:56.0,,C. McCollum makes 2-pt jump shot from 21 ft,69,71
238,3,9:36.0,G. Harris misses 2-pt layup from 1 ft (block by M. Harkless),,69,71
239,3,9:36.0,,Defensive rebound by C. McCollum,69,71
240,3,9:31.0,,C. McCollum misses 3-pt jump shot from 24 ft,69,71
241,3,9:30.0,Defensive rebound by J. Nelson,,69,71
242,3,9:17.0,D. Gallinari misses 2-pt jump shot from 21 ft,,69,71
243,3,9:16.0,,Defensive rebound by J. Nurkić,69,71
244,3,9:06.0,,Turnover by J. Nurkić (bad pass),69,71
245,3,8:54.0,Shooting foul by M. Harkless (drawn by J. Nelson),,69,71
246,3,8:54.0,J. Nelson misses free throw 1 of 2,,69,71
247,3,8:54.0,Offensive rebound by Team,,69,71
248,3,8:54.0,J. Nelson makes free throw 2 of 2,,70,71
249,3,8:28.0,,D. Lillard misses 2-pt jump shot from 15 ft,70,71
250,3,8:27.0,,Offensive rebound by J. Nurkić,70,71
251,3,8:27.0,,J. Nurkić makes 2-pt layup from 1 ft,70,73
252,3,8:11.0,W. Chandler makes 2-pt jump shot from 8 ft (assist by J. Nelson),,72,73
253,3,7:59.0,,Personal foul by J. Nelson (drawn by M. Harkless),72,73
254,3,7:51.0,,C. McCollum makes 2-pt jump shot from 14 ft,72,75
255,3,7:37.0,J. Nelson makes 3-pt jump shot from 24 ft (assist by W. Chandler),,75,75
256,3,7:21.0,,Shooting foul by J. Nelson (drawn by J. Nurkić),75,75
257,3,7:21.0,,J. Nurkić makes free throw 1 of 2,75,76
258,3,7:21.0,,J. Nurkić makes free throw 2 of 2,75,77
259,3,7:10.0,Shooting foul by C. McCollum (drawn by G. Harris),,75,77
260,3,7:10.0,G. Harris makes free throw 1 of 2,,76,77
261,3,7:10.0,G. Harris misses free throw 2 of 2,,76,77
262,3,7:09.0,,Defensive rebound by J. Nurkić,76,77
263,3,6:53.0,,Shooting foul by W. Chandler (drawn by J. Nurkić),76,77
264,3,6:53.0,,J. Nurkić makes free throw 1 of 2,76,78
265,3,6:53.0,,J. Nurkić makes free throw 2 of 2,76,79
266,3,6:36.0,D. Gallinari misses 3-pt jump shot from 24 ft,,76,79
267,3,6:34.0,,Defensive rebound by J. Nurkić,76,79
268,3,6:22.0,,M. Harkless misses 3-pt jump shot from 24 ft,76,79
269,3,6:22.0,Defensive rebound by J. Nelson,,76,79
270,3,6:10.0,J. Nelson misses 3-pt jump shot from 24 ft,,76,79
271,3,6:09.0,,Defensive rebound by C. McCollum,76,79
272,3,6:04.0,,C. McCollum makes 2-pt jump shot from 16 ft,76,81
273,3,6:04.0,Denver full timeout,,76,81
274,3,6:04.0,K. Faried enters the game for D. Gallinari,,76,81
275,3,6:04.0,,A. Aminu enters the game for N. Vonleh,76,81
276,3,5:46.0,W. Chandler misses 2-pt jump shot from 14 ft,,76,81
277,3,5:45.0,,Defensive rebound by J. Nurkić,76,81
278,3,5:33.0,Offensive charge foul by J. Nurkić (drawn by K. Faried),,76,81
279,3,5:33.0,,Turnover by J. Nurkić (offensive foul),76,81
280,3,5:24.0,J. Nelson misses 3-pt jump shot from 24 ft,,76,81
281,3,5:22.0,,Defensive rebound by A. Aminu,76,81
282,3,5:11.0,Offensive charge foul by J. Nurkić (drawn by K. Faried),,76,81
283,3,5:11.0,,Turnover by J. Nurkić (offensive foul),76,81
284,3,5:11.0,,A. Crabbe enters the game for C. McCollum,76,81
285,3,4:58.0,G. Harris misses 3-pt jump shot from 26 ft,,76,81
286,3,4:57.0,,Defensive rebound by Team,76,81
287,3,4:47.0,,Turnover by D. Lillard (lost ball; steal by G. Harris),76,81
288,3,4:37.0,W. Chandler misses 3-pt jump shot from 24 ft,,76,81
289,3,4:36.0,,Defensive rebound by A. Crabbe,76,81
290,3,4:21.0,,J. Nurkić makes 2-pt hook shot from 5 ft (assist by D. Lillard),76,83
291,3,3:59.0,W. Chandler misses 2-pt jump shot from 9 ft,,76,83
292,3,3:58.0,,Defensive rebound by J. Nurkić,76,83
293,3,3:50.0,,D. Lillard misses 3-pt jump shot from 28 ft,76,83
294,3,3:49.0,,Offensive rebound by D. Lillard,76,83
295,3,3:48.0,,Personal foul by J. Nelson (drawn by D. Lillard),76,83
296,3,3:48.0,W. Barton enters the game for W. Chandler,,76,83
297,3,3:48.0,,N. Vonleh enters the game for J. Nurkić,76,83
298,3,3:45.0,,Turnover by D. Lillard (bad pass; steal by G. Harris),76,83
299,3,3:42.0,G. Harris makes 2-pt dunk at rim,,78,83
300,3,3:42.0,,Portland full timeout,78,83
301,3,3:42.0,,E. Turner enters the game for M. Harkless,78,83
302,3,3:23.0,,N. Vonleh misses 2-pt layup from 1 ft (block by K. Faried),78,83
303,3,3:22.0,,Offensive rebound by N. Vonleh,78,83
304,3,3:22.0,,N. Vonleh makes 2-pt dunk at rim,78,85
305,3,3:07.0,N. Jokić makes 2-pt hook shot from 4 ft,,80,85
306,3,2:53.0,,A. Crabbe misses 3-pt jump shot from 26 ft,80,85
307,3,2:52.0,,Offensive rebound by A. Aminu,80,85
308,3,2:52.0,,Shooting foul by K. Faried (drawn by A. Aminu),80,85
309,3,2:52.0,,A. Aminu makes free throw 1 of 2,80,86
310,3,2:52.0,,A. Aminu makes free throw 2 of 2,80,87
311,3,2:28.0,G. Harris misses 3-pt jump shot from 30 ft (block by A. Crabbe),,80,87
312,3,2:28.0,Offensive rebound by Team,,80,87
313,3,2:28.0,Turnover by Team (shot clock),,80,87
314,3,2:15.0,,D. Lillard makes 2-pt jump shot from 6 ft,80,89
315,3,1:58.0,W. Barton misses 2-pt layup from 2 ft,,80,89
316,3,1:58.0,,Defensive rebound by E. Turner,80,89
317,3,1:52.0,,E. Turner misses 2-pt layup from 1 ft (block by N. Jokić),80,89
318,3,1:51.0,Defensive rebound by K. Faried,,80,89
319,3,1:37.0,G. Harris makes 3-pt jump shot from 24 ft (assist by W. Barton),,83,89
320,3,1:37.0,Loose ball foul by K. Faried (drawn by A. Aminu),,83,89
321,3,1:37.0,,A. Aminu misses free throw 1 of 2,83,89
322,3,1:37.0,,Offensive rebound by Team,83,89
323,3,1:37.0,M. Plumlee enters the game for N. Jokić,,83,89
324,3,1:37.0,,A. Aminu makes free throw 2 of 2,83,90
325,3,1:26.0,Turnover by M. Plumlee (bad pass; steal by D. Lillard),,83,90
326,3,1:19.0,,A. Crabbe misses 3-pt jump shot from 23 ft,83,90
327,3,1:18.0,,Offensive rebound by D. Lillard,83,90
328,3,1:09.0,,D. Lillard makes 3-pt jump shot from 28 ft,83,93
329,3,0:57.0,W. Barton misses 2-pt jump shot from 14 ft,,83,93
330,3,0:56.0,Offensive rebound by K. Faried,,83,93
331,3,0:53.0,Turnover by K. Faried (bad pass; steal by N. Vonleh),,83,93
332,3,0:48.0,,E. Turner misses 2-pt layup from 1 ft (block by W. Barton),83,93
333,3,0:48.0,,Offensive rebound by A. Aminu,83,93
334,3,0:48.0,,A. Aminu makes 2-pt layup from 1 ft,83,95
335,3,0:36.0,G. Harris misses 2-pt jump shot from 4 ft,,83,95
336,3,0:36.0,Offensive rebound by K. Faried,,83,95
337,3,0:36.0,K. Faried makes 2-pt dunk at rim,,85,95
338,3,0:29.0,,D. Lillard misses 3-pt jump shot from 29 ft,85,95
339,3,0:28.0,Defensive rebound by K. Faried,,85,95
340,3,0:09.0,Turnover by J. Nelson (lost ball; steal by D. Lillard),,85,95
341,3,0:03.0,,D. Lillard misses 2-pt layup from 2 ft,85,95
342,3,0:03.0,Defensive rebound by G. Harris,,85,95
343,3,0:00.0,W. Barton misses 3-pt jump shot from 32 ft,,85,95
344,3,0:00.0,Offensive rebound by Team,,85,95
345,4,11:38.0,M. Plumlee misses 2-pt layup from 2 ft,,85,95
346,4,11:37.0,Offensive rebound by K. Faried,,85,95
347,4,11:35.0,K. Faried misses 2-pt layup from 1 ft,,85,95
348,4,11:35.0,,Defensive rebound by A. Aminu,85,95
349,4,11:17.0,,Turnover by C. McCollum (bad pass; steal by K. Faried),85,95
350,4,11:07.0,M. Plumlee misses 2-pt jump shot from 11 ft,,85,95
351,4,11:05.0,Offensive rebound by M. Plumlee,,85,95
352,4,11:05.0,Turnover by M. Plumlee (bad pass; steal by N. Vonleh),,85,95
353,4,10:59.0,,C. McCollum makes 2-pt jump shot from 3 ft,85,97
354,4,10:36.0,J. Murray makes 3-pt jump shot from 28 ft (assist by D. Gallinari),,88,97
355,4,10:18.0,,Turnover by A. Aminu (traveling),88,97
356,4,10:18.0,W. Chandler enters the game for K. Faried,,88,97
357,4,10:10.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,91,97
358,4,9:53.0,,C. McCollum misses 2-pt jump shot from 21 ft,91,97
359,4,9:52.0,Defensive rebound by J. Murray,,91,97
360,4,9:43.0,W. Barton misses 2-pt jump shot from 17 ft,,91,97
361,4,9:42.0,,Defensive rebound by N. Vonleh,91,97
362,4,9:25.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by E. Turner),91,100
363,4,9:15.0,W. Barton makes 2-pt jump shot from 5 ft,,93,100
364,4,9:15.0,Shooting foul by N. Vonleh (drawn by W. Barton),,93,100
365,4,9:15.0,W. Barton makes free throw 1 of 1,,94,100
366,4,9:00.0,,C. McCollum makes 2-pt jump shot from 9 ft,94,102
367,4,8:39.0,M. Plumlee misses 2-pt hook shot from 3 ft,,94,102
368,4,8:38.0,,Defensive rebound by A. Crabbe,94,102
369,4,8:31.0,,C. McCollum misses 2-pt jump shot from 17 ft,94,102
370,4,8:31.0,Defensive rebound by W. Chandler,,94,102
371,4,8:13.0,D. Gallinari makes 2-pt jump shot from 22 ft,,96,102
372,4,7:54.0,,C. McCollum makes 2-pt layup from 1 ft,96,104
373,4,7:38.0,D. Gallinari misses 2-pt jump shot from 22 ft,,96,104
374,4,7:36.0,,Defensive rebound by A. Aminu,96,104
375,4,7:22.0,,C. McCollum makes 3-pt jump shot from 25 ft,96,107
376,4,7:21.0,Denver full timeout,,96,107
377,4,7:21.0,G. Harris enters the game for M. Plumlee,,96,107
378,4,7:21.0,N. Jokić enters the game for W. Barton,,96,107
379,4,7:21.0,J. Nelson enters the game for J. Murray,,96,107
380,4,7:21.0,,D. Lillard enters the game for N. Vonleh,96,107
381,4,7:21.0,,J. Nurkić enters the game for A. Crabbe,96,107
382,4,7:00.0,N. Jokić misses 2-pt jump shot from 4 ft (block by J. Nurkić),,96,107
383,4,6:59.0,Offensive rebound by D. Gallinari,,96,107
