,QUARTER,TIME_REMAINING,BOSTON_ACTION,LA CLIPPERS_ACTION,BOSTON_SCORE,LA CLIPPERS_SCORE
71,1,3:07.0,,B. Griffin misses free throw 1 of 2,17,18
72,1,3:07.0,,Offensive rebound by Team,17,18
73,1,3:07.0,,M. Speights enters the game for D. Jordan,17,18
74,1,3:07.0,,J. Crawford enters the game for L. Mbah a Moute,17,18
75,1,3:07.0,,B. Griffin makes free throw 2 of 2,17,19
76,1,2:56.0,I. Thomas makes 3-pt jump shot from 26 ft (assist by K. Olynyk),,20,19
77,1,2:35.0,,C. Paul misses 2-pt jump shot from 12 ft,20,19
78,1,2:32.0,Defensive rebound by J. Crowder,,20,19
79,1,2:22.0,M. Smart makes 3-pt jump shot from 27 ft (assist by J. Crowder),,23,19
80,1,2:03.0,,M. Speights misses 3-pt jump shot from 25 ft,23,19
81,1,2:02.0,Defensive rebound by J. Crowder,,23,19
82,1,1:47.0,A. Johnson misses 2-pt layup from 3 ft,,23,19
83,1,1:43.0,,Defensive rebound by B. Griffin,23,19
84,1,1:23.0,,C. Paul misses 2-pt jump shot from 18 ft,23,19
85,1,1:22.0,Defensive rebound by J. Crowder,,23,19
86,1,1:13.0,J. Crowder misses 3-pt jump shot from 24 ft,,23,19
87,1,1:12.0,,Defensive rebound by C. Paul,23,19
88,1,0:52.0,,B. Griffin misses 2-pt jump shot from 5 ft (block by A. Johnson),23,19
89,1,0:50.0,Defensive rebound by A. Johnson,,23,19
90,1,0:45.0,I. Thomas misses 3-pt jump shot from 25 ft,,23,19
91,1,0:43.0,Offensive rebound by K. Olynyk,,23,19
92,1,0:43.0,Boston full timeout,,23,19
93,1,0:43.0,,R. Felton enters the game for C. Paul,23,19
94,1,0:43.0,J. Young enters the game for J. Crowder,,23,19
95,1,0:43.0,J. Brown enters the game for A. Johnson,,23,19
96,1,0:43.0,T. Rozier enters the game for I. Thomas,,23,19
97,1,0:31.0,M. Smart makes 2-pt jump shot from 17 ft,,25,19
98,1,0:09.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by A. Rivers),25,22
99,1,0:03.0,K. Olynyk misses 2-pt jump shot from 9 ft (block by R. Felton),,25,22
100,1,0:02.0,,Defensive rebound by M. Speights,25,22
101,2,11:43.0,J. Young misses 3-pt jump shot from 26 ft,,25,22
102,2,11:42.0,,Defensive rebound by W. Johnson,25,22
103,2,11:25.0,,Personal foul by J. Brown (drawn by W. Johnson),25,22
104,2,11:17.0,,J. Crawford misses 2-pt jump shot from 19 ft,25,22
105,2,11:16.0,Defensive rebound by T. Rozier,,25,22
106,2,11:03.0,M. Smart misses 3-pt jump shot from 25 ft,,25,22
107,2,11:00.0,Offensive rebound by K. Olynyk,,25,22
108,2,10:59.0,K. Olynyk makes 2-pt layup from 3 ft,,27,22
109,2,10:47.0,,A. Rivers misses 2-pt layup from 4 ft,27,22
110,2,10:43.0,Defensive rebound by J. Young,,27,22
111,2,10:36.0,T. Rozier misses 2-pt jump shot from 8 ft,,27,22
112,2,10:35.0,,Defensive rebound by M. Speights,27,22
113,2,10:27.0,,R. Felton makes 2-pt jump shot from 3 ft,27,24
114,2,10:14.0,Turnover by T. Rozier (lost ball; steal by R. Felton),,27,24
115,2,10:09.0,,A. Rivers makes 2-pt layup from 1 ft (assist by R. Felton),27,26
116,2,9:44.0,Shooting foul by M. Speights (drawn by M. Smart),,27,26
117,2,9:44.0,M. Smart makes free throw 1 of 3,,28,26
118,2,9:44.0,M. Smart makes free throw 2 of 3,,29,26
119,2,9:44.0,M. Smart makes free throw 3 of 3,,30,26
120,2,9:34.0,,Turnover by M. Speights (lost ball),30,26
121,2,9:34.0,,Loose ball foul by M. Speights (drawn by J. Brown),30,26
122,2,9:22.0,K. Olynyk misses 3-pt jump shot from 27 ft,,30,26
123,2,9:21.0,Offensive rebound by J. Brown,,30,26
124,2,9:16.0,T. Rozier misses 3-pt jump shot from 26 ft,,30,26
125,2,9:16.0,,Defensive rebound by M. Speights,30,26
126,2,9:16.0,,LA Clippers full timeout,30,26
127,2,9:02.0,,J. Crawford misses 2-pt jump shot from 15 ft,30,26
128,2,8:57.0,Defensive rebound by T. Rozier,,30,26
129,2,8:48.0,J. Young misses 3-pt jump shot from 26 ft,,30,26
130,2,8:47.0,,Defensive rebound by M. Speights,30,26
131,2,8:37.0,,R. Felton misses 2-pt layup from 2 ft (block by J. Brown),30,26
132,2,8:35.0,Defensive rebound by M. Smart,,30,26
133,2,8:34.0,Personal foul by J. Crawford (drawn by K. Olynyk),,30,26
134,2,8:34.0,Official timeout,,30,26
135,2,8:34.0,A. Bradley enters the game for J. Young,,30,26
136,2,8:34.0,,D. Jordan enters the game for M. Speights,30,26
137,2,8:21.0,J. Brown makes 2-pt layup from 3 ft (assist by T. Rozier),,32,26
138,2,7:58.0,,J. Crawford misses 2-pt layup from 4 ft,32,26
139,2,7:57.0,Defensive rebound by A. Bradley,,32,26
140,2,7:48.0,M. Smart misses 2-pt jump shot from 18 ft,,32,26
141,2,7:48.0,,Defensive rebound by Team,32,26
142,2,7:48.0,Loose ball foul by J. Brown (drawn by W. Johnson),,32,26
143,2,7:33.0,,Turnover by A. Rivers (lost ball; steal by K. Olynyk),32,26
144,2,7:27.0,Turnover by A. Bradley (bad pass; steal by W. Johnson),,32,26
145,2,7:19.0,,J. Crawford misses 2-pt jump shot from 18 ft,32,26
146,2,7:16.0,Defensive rebound by K. Olynyk,,32,26
147,2,7:00.0,A. Bradley misses 3-pt jump shot from 27 ft,,32,26
148,2,6:59.0,,Defensive rebound by A. Rivers,32,26
149,2,6:54.0,,Personal foul by J. Brown (drawn by A. Rivers),32,26
150,2,6:54.0,,C. Paul enters the game for R. Felton,32,26
151,2,6:54.0,,J. Redick enters the game for A. Rivers,32,26
152,2,6:54.0,J. Crowder enters the game for J. Brown,,32,26
153,2,6:54.0,J. Young enters the game for M. Smart,,32,26
154,2,6:54.0,,B. Griffin enters the game for W. Johnson,32,26
155,2,6:43.0,,J. Crawford misses 2-pt layup from 3 ft,32,26
156,2,6:41.0,Defensive rebound by K. Olynyk,,32,26
157,2,6:35.0,T. Rozier makes 2-pt jump shot from 4 ft (assist by J. Crowder),,34,26
158,2,6:20.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by J. Redick),34,28
159,2,5:57.0,J. Young misses 3-pt jump shot from 25 ft,,34,28
160,2,5:56.0,Offensive rebound by K. Olynyk,,34,28
161,2,5:53.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by A. Bradley),,37,28
162,2,5:33.0,,B. Griffin makes 2-pt layup from 4 ft (assist by J. Redick),37,30
163,2,5:18.0,A. Bradley misses 2-pt jump shot from 15 ft,,37,30
164,2,5:15.0,Offensive rebound by K. Olynyk,,37,30
165,2,5:14.0,T. Rozier misses 3-pt jump shot from 26 ft,,37,30
166,2,5:13.0,,Defensive rebound by D. Jordan,37,30
167,2,5:07.0,,Shooting foul by J. Young (drawn by J. Crawford),37,30
168,2,5:07.0,,LA Clippers full timeout,37,30
169,2,5:07.0,,J. Crawford makes free throw 1 of 2,37,31
170,2,5:07.0,I. Thomas enters the game for K. Olynyk,,37,30
171,2,5:07.0,A. Johnson enters the game for T. Rozier,,37,30
172,2,5:07.0,,J. Crawford makes free throw 2 of 2,37,32
173,2,4:45.0,J. Crowder misses 3-pt jump shot from 25 ft,,37,32
174,2,4:45.0,,Defensive rebound by D. Jordan,37,32
175,2,4:45.0,,Personal foul by J. Crowder (drawn by D. Jordan),37,32
176,2,4:45.0,,D. Jordan misses free throw 1 of 2,37,32
177,2,4:45.0,,Offensive rebound by Team,37,32
178,2,4:45.0,,D. Jordan misses free throw 2 of 2,37,32
179,2,4:45.0,,A. Rivers enters the game for J. Crawford,37,32
180,2,4:44.0,Defensive rebound by J. Crowder,,37,32
181,2,4:28.0,Turnover by I. Thomas (lost ball; steal by C. Paul),,37,32
182,2,4:24.0,,C. Paul makes 2-pt layup from 3 ft (assist by A. Rivers),37,34
183,2,4:01.0,J. Crowder misses 2-pt jump shot from 19 ft,,37,34
184,2,3:58.0,,Defensive rebound by D. Jordan,37,34
185,2,3:51.0,,B. Griffin misses 2-pt jump shot from 17 ft,37,34
186,2,3:50.0,Defensive rebound by A. Johnson,,37,34
187,2,3:44.0,I. Thomas misses 3-pt jump shot from 26 ft,,37,34
188,2,3:42.0,,Defensive rebound by C. Paul,37,34
189,2,3:32.0,,Personal foul by J. Crowder (drawn by D. Jordan),37,34
190,2,3:32.0,,D. Jordan misses free throw 1 of 2,37,34
191,2,3:32.0,,Offensive rebound by Team,37,34
192,2,3:32.0,,D. Jordan misses free throw 2 of 2,37,34
193,2,3:32.0,M. Smart enters the game for J. Young,,37,34
194,2,3:31.0,Defensive rebound by J. Crowder,,37,34
195,2,3:14.0,J. Crowder makes 3-pt jump shot from 27 ft (assist by M. Smart),,40,34
196,2,3:03.0,,Personal take foul by A. Johnson (drawn by D. Jordan),40,34
197,2,3:03.0,,D. Jordan misses free throw 1 of 2,40,34
198,2,3:03.0,,Offensive rebound by Team,40,34
199,2,3:03.0,,D. Jordan makes free throw 2 of 2,40,35
200,2,2:50.0,M. Smart makes 2-pt jump shot from 6 ft (assist by A. Johnson),,42,35
201,2,2:38.0,,Personal foul by A. Johnson (drawn by C. Paul),42,35
202,2,2:38.0,Boston full timeout,,42,35
203,2,2:38.0,,C. Paul makes free throw 1 of 2,42,36
204,2,2:38.0,K. Olynyk enters the game for A. Johnson,,42,35
205,2,2:38.0,,C. Paul makes free throw 2 of 2,42,37
206,2,2:23.0,M. Smart misses 2-pt layup from 4 ft (block by D. Jordan),,42,37
207,2,2:21.0,,Defensive rebound by A. Rivers,42,37
208,2,2:14.0,,Personal foul by K. Olynyk (drawn by D. Jordan),42,37
209,2,2:14.0,,D. Jordan misses free throw 1 of 2,42,37
210,2,2:14.0,,Offensive rebound by Team,42,37
211,2,2:14.0,,D. Jordan misses free throw 2 of 2,42,37
212,2,2:14.0,T. Rozier enters the game for A. Bradley,,42,37
213,2,2:13.0,Defensive rebound by K. Olynyk,,42,37
214,2,2:01.0,I. Thomas makes 2-pt layup from 1 ft,,44,37
215,2,1:51.0,,C. Paul misses 3-pt jump shot from 26 ft,44,37
216,2,1:50.0,,Offensive rebound by D. Jordan,44,37
217,2,1:50.0,,Shooting foul by K. Olynyk (drawn by D. Jordan),44,37
218,2,1:50.0,,D. Jordan makes free throw 1 of 2,44,38
219,2,1:50.0,,D. Jordan misses free throw 2 of 2,44,38
220,2,1:50.0,T. Zeller enters the game for K. Olynyk,,44,38
221,2,1:48.0,Defensive rebound by J. Crowder,,44,38
222,2,1:39.0,Turnover by I. Thomas (bad pass),,44,38
223,2,1:15.0,,B. Griffin misses 3-pt jump shot from 26 ft,44,38
224,2,1:14.0,,Offensive rebound by C. Paul,44,38
225,2,1:11.0,,Turnover by C. Paul (lost ball; steal by M. Smart),44,38
226,2,1:07.0,J. Crowder misses 2-pt layup from 2 ft,,44,38
227,2,1:06.0,,Defensive rebound by B. Griffin,44,38
228,2,1:00.0,,C. Paul makes 2-pt jump shot from 8 ft,44,40
229,2,0:49.0,I. Thomas misses 2-pt jump shot from 13 ft,,44,40
230,2,0:45.0,,Defensive rebound by D. Jordan,44,40
231,2,0:30.0,,C. Paul misses 2-pt jump shot from 15 ft,44,40
232,2,0:29.0,Defensive rebound by Team,,44,40
233,2,0:28.0,,L. Mbah a Moute enters the game for J. Redick,44,40
234,2,0:11.0,M. Smart makes 2-pt jump shot from 16 ft,,46,40
235,2,0:01.0,,C. Paul makes 2-pt layup from 2 ft,46,42
236,2,0:01.0,,Shooting foul by T. Zeller (drawn by C. Paul),46,42
237,2,0:01.0,,C. Paul makes free throw 1 of 1,46,43
238,2,0:00.0,M. Smart misses 3-pt jump shot from 61 ft,,46,43
239,2,0:00.0,Offensive rebound by Team,,46,43
240,3,11:34.0,J. Crowder misses 2-pt jump shot from 20 ft,,46,43
241,3,11:32.0,Offensive rebound by A. Johnson,,46,43
242,3,11:23.0,I. Thomas misses 2-pt layup from 2 ft,,46,43
243,3,11:18.0,,Defensive rebound by J. Redick,46,43
244,3,11:12.0,,J. Redick misses 2-pt jump shot from 18 ft,46,43
245,3,11:10.0,,Offensive rebound by D. Jordan,46,43
246,3,11:10.0,,D. Jordan misses 2-pt dunk at rim,46,43
247,3,11:04.0,Defensive rebound by J. Brown,,46,43
248,3,11:02.0,Personal foul by J. Redick (drawn by J. Brown),,46,43
249,3,10:53.0,J. Crowder misses 2-pt layup from 2 ft,,46,43
250,3,10:50.0,,Defensive rebound by L. Mbah a Moute,46,43
251,3,10:39.0,,Shooting foul by A. Bradley (drawn by B. Griffin),46,43
252,3,10:39.0,,B. Griffin makes free throw 1 of 2,46,44
253,3,10:39.0,,B. Griffin makes free throw 2 of 2,46,45
254,3,10:22.0,A. Bradley makes 2-pt jump shot from 7 ft,,48,45
255,3,9:59.0,,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),48,47
256,3,9:35.0,A. Bradley misses 2-pt jump shot from 20 ft,,48,47
257,3,9:34.0,,Defensive rebound by B. Griffin,48,47
258,3,9:15.0,,J. Redick misses 2-pt jump shot from 21 ft,48,47
259,3,9:15.0,Defensive rebound by A. Bradley,,48,47
260,3,9:15.0,Personal take foul by D. Jordan (drawn by A. Bradley),,48,47
261,3,8:57.0,A. Johnson misses 2-pt jump shot from 4 ft (block by D. Jordan),,48,47
262,3,8:55.0,Offensive rebound by A. Johnson,,48,47
263,3,8:48.0,J. Crowder makes 2-pt jump shot from 22 ft (assist by A. Johnson),,50,47
264,3,8:28.0,,Shooting foul by J. Brown (drawn by D. Jordan),50,47
265,3,8:28.0,,D. Jordan misses free throw 1 of 2,50,47
266,3,8:28.0,,Offensive rebound by Team,50,47
267,3,8:28.0,,D. Jordan makes free throw 2 of 2,50,48
268,3,8:14.0,A. Bradley makes 2-pt dunk at rim,,52,48
269,3,7:54.0,,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by B. Griffin),52,50
270,3,7:49.0,Personal foul by B. Griffin (drawn by I. Thomas),,52,50
271,3,7:43.0,A. Johnson misses 2-pt layup from 4 ft (block by L. Mbah a Moute),,52,50
272,3,7:43.0,Offensive rebound by Team,,52,50
273,3,7:41.0,A. Bradley makes 2-pt layup from 1 ft (assist by J. Brown),,54,50
274,3,7:29.0,,J. Redick misses 3-pt jump shot from 26 ft,54,50
275,3,7:28.0,Defensive rebound by A. Johnson,,54,50
276,3,7:19.0,I. Thomas makes 3-pt jump shot from 26 ft,,57,50
277,3,6:54.0,,L. Mbah a Moute misses 3-pt jump shot from 26 ft,57,50
278,3,6:51.0,Defensive rebound by I. Thomas,,57,50
279,3,6:51.0,Shooting foul by J. Redick (drawn by A. Johnson),,57,50
280,3,6:51.0,A. Johnson makes free throw 1 of 2,,58,50
281,3,6:51.0,A. Johnson misses free throw 2 of 2,,58,50
282,3,6:51.0,M. Smart enters the game for J. Brown,,58,50
283,3,6:51.0,,J. Crawford enters the game for D. Jordan,58,50
284,3,6:51.0,,M. Speights enters the game for J. Redick,58,50
285,3,6:49.0,,Defensive rebound by M. Speights,58,50
286,3,6:38.0,,B. Griffin misses 2-pt jump shot from 19 ft,58,50
287,3,6:37.0,Defensive rebound by I. Thomas,,58,50
288,3,6:28.0,A. Bradley misses 2-pt layup from 1 ft,,58,50
289,3,6:27.0,,Defensive rebound by L. Mbah a Moute,58,50
290,3,6:20.0,,M. Speights misses 3-pt jump shot from 28 ft,58,50
291,3,6:19.0,Defensive rebound by J. Crowder,,58,50
292,3,6:11.0,Shooting foul by J. Crawford (drawn by I. Thomas),,58,50
293,3,6:11.0,I. Thomas makes free throw 1 of 2,,59,50
294,3,6:11.0,,A. Rivers enters the game for L. Mbah a Moute,59,50
295,3,6:11.0,I. Thomas makes free throw 2 of 2,,60,50
296,3,5:50.0,,M. Speights misses 3-pt jump shot from 26 ft,60,50
297,3,5:49.0,,Offensive rebound by B. Griffin,60,50
298,3,5:49.0,,Shooting foul by A. Johnson (drawn by B. Griffin),60,50
299,3,5:49.0,,LA Clippers full timeout,60,50
300,3,5:49.0,,B. Griffin makes free throw 1 of 2,60,51
301,3,5:49.0,K. Olynyk enters the game for A. Johnson,,60,50
302,3,5:49.0,T. Rozier enters the game for A. Bradley,,60,50
303,3,5:49.0,,B. Griffin makes free throw 2 of 2,60,52
304,3,5:34.0,Shooting foul by M. Speights (drawn by I. Thomas),,60,52
305,3,5:34.0,I. Thomas makes free throw 1 of 2,,61,52
306,3,5:34.0,I. Thomas makes free throw 2 of 2,,62,52
307,3,5:17.0,,A. Rivers misses 2-pt jump shot from 6 ft,62,52
308,3,5:16.0,,Offensive rebound by M. Speights,62,52
309,3,5:12.0,,Shooting foul by M. Smart (drawn by M. Speights),62,52
310,3,5:12.0,,M. Speights misses free throw 1 of 2,62,52
311,3,5:12.0,,Offensive rebound by Team,62,52
312,3,5:12.0,,M. Speights makes free throw 2 of 2,62,53
313,3,4:46.0,K. Olynyk makes 2-pt layup at rim (assist by I. Thomas),,64,53
314,3,4:35.0,,Turnover by C. Paul (lost ball; steal by I. Thomas),64,53
315,3,4:29.0,J. Crowder makes 2-pt layup from 2 ft (assist by I. Thomas),,66,53
316,3,4:09.0,,C. Paul misses 3-pt jump shot from 25 ft,66,53
317,3,4:08.0,,Offensive rebound by M. Speights,66,53
318,3,4:07.0,,M. Speights makes 2-pt layup from 1 ft,66,55
319,3,3:48.0,Turnover by K. Olynyk (traveling),,66,55
320,3,3:34.0,,C. Paul makes 2-pt jump shot from 19 ft,66,57
321,3,3:16.0,J. Crowder misses 3-pt jump shot from 25 ft,,66,57
322,3,3:14.0,,Defensive rebound by C. Paul,66,57
323,3,3:08.0,,C. Paul makes 3-pt jump shot from 25 ft,66,60
324,3,3:08.0,Boston full timeout,,66,60
325,3,3:08.0,J. Brown enters the game for J. Crowder,,66,60
326,3,2:55.0,Turnover by K. Olynyk (lost ball; steal by C. Paul),,66,60
327,3,2:45.0,,M. Speights makes 2-pt jump shot from 6 ft (assist by J. Crawford),66,62
328,3,2:27.0,I. Thomas makes 2-pt layup from 3 ft (assist by K. Olynyk),,68,62
329,3,2:27.0,Shooting block foul by B. Griffin (drawn by I. Thomas),,68,62
330,3,2:27.0,I. Thomas makes free throw 1 of 1,,69,62
331,3,2:11.0,,Personal foul by K. Olynyk (drawn by B. Griffin),69,62
332,3,2:11.0,,B. Griffin makes free throw 1 of 2,69,63
333,3,2:11.0,J. Young enters the game for I. Thomas,,69,63
334,3,2:11.0,,R. Felton enters the game for C. Paul,69,63
335,3,2:11.0,,B. Griffin makes free throw 2 of 2,69,64
336,3,1:57.0,Personal foul by A. Rivers (drawn by M. Smart),,69,64
337,3,1:57.0,M. Smart makes free throw 1 of 2,,70,64
338,3,1:57.0,J. Mickey enters the game for K. Olynyk,,70,64
339,3,1:57.0,M. Smart makes free throw 2 of 2,,71,64
340,3,1:41.0,,J. Crawford makes 3-pt jump shot from 26 ft,71,67
341,3,1:22.0,Turnover by J. Young (bad pass; steal by J. Crawford),,71,67
342,3,1:14.0,,J. Crawford makes 3-pt jump shot from 24 ft (assist by A. Rivers),71,70
343,3,0:54.0,T. Rozier misses 2-pt jump shot from 4 ft,,71,70
344,3,0:49.0,,Defensive rebound by R. Felton,71,70
345,3,0:48.0,,B. Griffin makes 2-pt hook shot from 5 ft,71,72
346,3,0:35.0,,Offensive charge foul by M. Smart (drawn by M. Speights),71,72
347,3,0:35.0,Turnover by M. Smart (offensive foul),,71,72
348,3,0:35.0,A. Bradley enters the game for J. Brown,,71,72
349,3,0:31.0,,J. Crawford makes 3-pt jump shot from 29 ft,71,75
350,3,0:17.0,A. Bradley misses 2-pt layup from 3 ft,,71,75
351,3,0:14.0,,Defensive rebound by M. Speights,71,75
352,3,0:04.0,,J. Crawford misses 3-pt jump shot from 28 ft,71,75
353,3,0:00.0,,Offensive rebound by Team,71,75
354,4,11:43.0,,Turnover by J. Crawford (bad pass; steal by J. Young),71,75
355,4,11:25.0,J. Young makes 3-pt jump shot from 26 ft (assist by T. Rozier),,74,75
356,4,11:04.0,,W. Johnson misses 3-pt jump shot from 25 ft,74,75
357,4,11:03.0,Defensive rebound by M. Smart,,74,75
358,4,10:49.0,K. Olynyk misses 2-pt hook shot from 5 ft,,74,75
359,4,10:45.0,,Defensive rebound by R. Felton,74,75
360,4,10:42.0,,R. Felton makes 2-pt layup from 3 ft,74,77
361,4,10:42.0,,Shooting block foul by K. Olynyk (drawn by R. Felton),74,77
362,4,10:42.0,,D. Jordan enters the game for M. Speights,74,77
363,4,10:42.0,,R. Felton makes free throw 1 of 1,74,78
364,4,10:26.0,T. Rozier misses 3-pt jump shot from 25 ft,,74,78
365,4,10:25.0,,Defensive rebound by D. Jordan,74,78
366,4,10:14.0,,J. Crawford makes 2-pt layup from 3 ft,74,80
367,4,10:01.0,Personal foul by A. Rivers (drawn by M. Smart),,74,80
368,4,9:51.0,Shooting foul by A. Rivers (drawn by M. Smart),,74,80
369,4,9:51.0,M. Smart misses free throw 1 of 3,,74,80
370,4,9:51.0,Offensive rebound by Team,,74,80
371,4,9:51.0,M. Smart makes free throw 2 of 3,,75,80
372,4,9:51.0,J. Brown enters the game for K. Olynyk,,75,80
373,4,9:51.0,M. Smart makes free throw 3 of 3,,76,80
374,4,9:35.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),76,82
375,4,9:24.0,M. Smart misses 3-pt jump shot from 25 ft,,76,82
376,4,9:23.0,,Defensive rebound by D. Jordan,76,82
377,4,9:10.0,,J. Crawford makes 2-pt jump shot from 19 ft,76,84
378,4,9:10.0,Boston full timeout,,76,84
379,4,9:10.0,A. Bradley enters the game for T. Rozier,,76,84
380,4,9:10.0,I. Thomas enters the game for J. Young,,76,84
381,4,8:57.0,J. Brown makes 3-pt jump shot from 26 ft (assist by I. Thomas),,79,84
382,4,8:45.0,,Shooting foul by A. Johnson (drawn by R. Felton),79,84
383,4,8:45.0,,R. Felton makes free throw 1 of 2,79,85
384,4,8:45.0,,R. Felton makes free throw 2 of 2,79,86
385,4,8:40.0,Personal foul by W. Johnson (drawn by I. Thomas),,79,86
386,4,8:28.0,Shooting foul by W. Johnson (drawn by A. Bradley),,79,86
387,4,8:28.0,A. Bradley misses free throw 1 of 2,,79,86
388,4,8:28.0,Offensive rebound by Team,,79,86
389,4,8:28.0,A. Bradley makes free throw 2 of 2,,80,86
390,4,8:22.0,,Personal foul by A. Bradley (drawn by R. Felton),80,86
