,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
107,2,10:21.0,,W. Johnson makes 2-pt layup at rim (assist by R. Felton),29,34
108,2,10:07.0,B. Hield misses 2-pt jump shot from 16 ft,,29,34
109,2,10:04.0,,Defensive rebound by M. Speights,29,34
110,2,10:00.0,,Shooting foul by G. Papagiannis (drawn by B. Bass),29,34
111,2,10:00.0,,B. Bass makes free throw 1 of 2,29,35
112,2,10:00.0,L. Galloway enters the game for A. Afflalo,,29,35
113,2,10:00.0,,B. Bass makes free throw 2 of 2,29,36
114,2,9:43.0,G. Papagiannis makes 2-pt layup from 1 ft (assist by L. Galloway),,31,36
115,2,9:33.0,,M. Speights misses 3-pt jump shot from 27 ft,31,36
116,2,9:32.0,Defensive rebound by L. Galloway,,31,36
117,2,9:32.0,Personal take foul by M. Speights (drawn by L. Galloway),,31,36
118,2,9:32.0,,C. Paul enters the game for W. Johnson,31,36
119,2,9:32.0,,B. Griffin enters the game for M. Speights,31,36
120,2,9:12.0,L. Galloway misses 2-pt jump shot from 15 ft,,31,36
121,2,9:10.0,Offensive rebound by L. Galloway,,31,36
122,2,9:10.0,Shooting foul by B. Bass (drawn by L. Galloway),,31,36
123,2,9:10.0,L. Galloway makes free throw 1 of 2,,32,36
124,2,9:10.0,L. Galloway makes free throw 2 of 2,,33,36
125,2,8:59.0,,R. Felton makes 2-pt layup from 1 ft,33,38
126,2,8:48.0,B. McLemore makes 2-pt layup from 2 ft (assist by L. Galloway),,35,38
127,2,8:33.0,,R. Felton misses 2-pt layup from 1 ft,35,38
128,2,8:33.0,Defensive rebound by B. Hield,,35,38
129,2,8:33.0,Sacramento full timeout,,35,38
130,2,8:12.0,B. Hield misses 2-pt jump shot from 14 ft,,35,38
131,2,8:08.0,,Defensive rebound by B. Bass,35,38
132,2,7:56.0,,B. Griffin misses 2-pt jump shot from 19 ft,35,38
133,2,7:54.0,Defensive rebound by B. Hield,,35,38
134,2,7:46.0,Turnover by B. Hield (lost ball),,35,38
135,2,7:46.0,W. Cauley-Stein enters the game for G. Papagiannis,,35,38
136,2,7:33.0,,Shooting foul by W. Cauley-Stein (drawn by B. Bass),35,38
137,2,7:33.0,,B. Bass misses free throw 1 of 2,35,38
138,2,7:33.0,,Offensive rebound by Team,35,38
139,2,7:33.0,,B. Bass makes free throw 2 of 2,35,39
140,2,7:20.0,L. Galloway makes 2-pt jump shot from 16 ft,,37,39
141,2,7:03.0,,B. Griffin misses 3-pt jump shot from 26 ft,37,39
142,2,7:01.0,Defensive rebound by B. McLemore,,37,39
143,2,6:45.0,L. Galloway misses 2-pt jump shot from 17 ft,,37,39
144,2,6:44.0,,Defensive rebound by B. Griffin,37,39
145,2,6:41.0,,Shooting foul by L. Galloway (drawn by B. Bass),37,39
146,2,6:41.0,,B. Bass makes free throw 1 of 2,37,40
147,2,6:41.0,,J. Redick enters the game for J. Crawford,37,40
148,2,6:41.0,,L. Mbah a Moute enters the game for R. Felton,37,40
149,2,6:41.0,,B. Bass makes free throw 2 of 2,37,41
150,2,6:29.0,B. McLemore makes 2-pt jump shot from 18 ft,,39,41
151,2,6:11.0,,J. Redick misses 2-pt jump shot from 19 ft,39,41
152,2,6:09.0,Defensive rebound by B. McLemore,,39,41
153,2,6:01.0,B. McLemore misses 2-pt jump shot from 19 ft,,39,41
154,2,5:58.0,,Defensive rebound by B. Griffin,39,41
155,2,5:49.0,,B. Griffin makes 2-pt layup from 2 ft (assist by J. Redick),39,43
156,2,5:31.0,B. Hield misses 3-pt jump shot from 27 ft,,39,43
157,2,5:30.0,,Defensive rebound by Team,39,43
158,2,5:30.0,Official timeout,,39,43
159,2,5:30.0,,D. Jordan enters the game for B. Bass,39,43
160,2,5:30.0,G. Papagiannis enters the game for S. Labissière,,39,43
161,2,5:03.0,,C. Paul misses 3-pt jump shot from 26 ft,39,43
162,2,5:02.0,Defensive rebound by W. Cauley-Stein,,39,43
163,2,4:47.0,Turnover by W. Cauley-Stein (lost ball; steal by B. Griffin),,39,43
164,2,4:33.0,,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by D. Jordan),39,45
165,2,4:33.0,,Shooting foul by G. Papagiannis (drawn by L. Mbah a Moute),39,45
166,2,4:33.0,,L. Mbah a Moute misses free throw 1 of 1,39,45
167,2,4:33.0,A. Afflalo enters the game for B. McLemore,,39,45
168,2,4:30.0,Defensive rebound by W. Cauley-Stein,,39,45
169,2,4:20.0,Turnover by G. Papagiannis (lost ball; steal by C. Paul),,39,45
170,2,4:14.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by C. Paul),39,48
171,2,3:58.0,W. Cauley-Stein makes 2-pt jump shot from 14 ft (assist by L. Galloway),,41,48
172,2,3:44.0,,Turnover by L. Mbah a Moute (lost ball),41,48
173,2,3:38.0,W. Cauley-Stein misses 2-pt jump shot from 16 ft,,41,48
174,2,3:37.0,Offensive rebound by Team,,41,48
175,2,3:18.0,A. Afflalo makes 2-pt jump shot from 10 ft (assist by W. Cauley-Stein),,43,48
176,2,3:02.0,,J. Redick misses 2-pt jump shot from 20 ft,43,48
177,2,2:57.0,,Offensive rebound by D. Jordan,43,48
178,2,2:57.0,,D. Jordan makes 2-pt layup from 1 ft,43,50
179,2,2:44.0,L. Galloway misses 2-pt jump shot from 14 ft,,43,50
180,2,2:40.0,,Defensive rebound by J. Redick,43,50
181,2,2:37.0,,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by B. Griffin),43,53
182,2,2:19.0,W. Cauley-Stein misses 2-pt jump shot from 18 ft,,43,53
183,2,2:16.0,,Defensive rebound by D. Jordan,43,53
184,2,2:06.0,,C. Paul misses 2-pt jump shot from 18 ft,43,53
185,2,2:04.0,Defensive rebound by W. Cauley-Stein,,43,53
186,2,1:44.0,L. Galloway misses 2-pt jump shot from 5 ft (block by D. Jordan),,43,53
187,2,1:39.0,Offensive rebound by G. Papagiannis,,43,53
188,2,1:39.0,G. Papagiannis makes 2-pt layup from 1 ft,,45,53
189,2,1:20.0,,J. Redick misses 3-pt jump shot from 25 ft,45,53
190,2,1:18.0,Defensive rebound by L. Galloway,,45,53
191,2,1:18.0,Turnover by B. Hield (lost ball),,45,53
192,2,1:18.0,,LA Clippers full timeout,45,53
193,2,1:18.0,S. Labissière enters the game for G. Papagiannis,,45,53
194,2,1:18.0,B. McLemore enters the game for B. Hield,,45,53
195,2,1:03.0,,B. Griffin misses 2-pt jump shot from 18 ft,45,53
196,2,1:00.0,,Offensive rebound by C. Paul,45,53
197,2,0:55.0,,C. Paul misses 2-pt jump shot from 19 ft,45,53
198,2,0:52.0,Defensive rebound by W. Cauley-Stein,,45,53
199,2,0:35.0,W. Cauley-Stein makes 2-pt jump shot from 22 ft,,47,53
200,2,0:18.0,,B. Griffin misses 2-pt jump shot from 20 ft,47,53
201,2,0:16.0,Defensive rebound by W. Cauley-Stein,,47,53
202,2,0:03.0,L. Galloway misses 2-pt jump shot from 20 ft,,47,53
203,2,0:01.0,,Defensive rebound by C. Paul,47,53
204,3,11:38.0,W. Cauley-Stein makes 2-pt jump shot from 18 ft (assist by A. Afflalo),,49,53
205,3,11:05.0,,B. Griffin misses 3-pt jump shot from 26 ft,49,53
206,3,11:03.0,,Offensive rebound by D. Jordan,49,53
207,3,10:57.0,,C. Paul makes 3-pt jump shot from 26 ft (assist by J. Redick),49,56
208,3,10:37.0,A. Afflalo makes 2-pt jump shot from 18 ft,,51,56
209,3,10:24.0,,J. Redick misses 3-pt jump shot from 25 ft,51,56
210,3,10:23.0,Defensive rebound by B. Hield,,51,56
211,3,10:19.0,S. Labissière makes 2-pt dunk at rim (assist by B. Hield),,53,56
212,3,10:00.0,,Shooting foul by S. Labissière (drawn by D. Jordan),53,56
213,3,10:00.0,,D. Jordan misses free throw 1 of 2,53,56
214,3,10:00.0,,Offensive rebound by Team,53,56
215,3,10:00.0,,D. Jordan makes free throw 2 of 2,53,57
216,3,9:43.0,Shooting foul by L. Mbah a Moute (drawn by S. Labissière),,53,57
217,3,9:43.0,S. Labissière makes free throw 1 of 2,,54,57
218,3,9:43.0,S. Labissière misses free throw 2 of 2,,54,57
219,3,9:39.0,,Defensive rebound by L. Mbah a Moute,54,57
220,3,9:27.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),54,59
221,3,9:09.0,B. Hield makes 2-pt layup from 3 ft (assist by W. Cauley-Stein),,56,59
222,3,8:46.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),56,61
223,3,8:22.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by A. Afflalo),,59,61
224,3,8:04.0,,J. Redick makes 2-pt jump shot from 18 ft (assist by B. Griffin),59,63
225,3,7:55.0,Turnover by L. Galloway (bad pass),,59,63
226,3,7:36.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),59,65
227,3,7:12.0,S. Labissière makes 2-pt jump shot from 17 ft,,61,65
228,3,6:47.0,,L. Mbah a Moute makes 2-pt dunk at rim (assist by J. Redick),61,67
229,3,6:22.0,A. Afflalo misses 2-pt jump shot from 15 ft (block by J. Redick),,61,67
230,3,6:22.0,Offensive rebound by Team,,61,67
231,3,6:21.0,Turnover by Team (shot clock),,61,67
232,3,5:59.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),61,69
233,3,5:47.0,Personal foul by B. Griffin (drawn by S. Labissière),,61,69
234,3,5:47.0,,LA Clippers full timeout,61,69
235,3,5:47.0,G. Papagiannis enters the game for W. Cauley-Stein,,61,69
236,3,5:47.0,B. McLemore enters the game for B. Hield,,61,69
237,3,5:32.0,S. Labissière misses 2-pt layup from 2 ft (block by D. Jordan),,61,69
238,3,5:30.0,,Defensive rebound by J. Redick,61,69
239,3,5:26.0,,B. Griffin misses 2-pt layup from 1 ft,61,69
240,3,5:25.0,,Offensive rebound by Team,61,69
241,3,5:17.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by C. Paul),61,72
242,3,5:00.0,Shooting foul by D. Jordan (drawn by L. Galloway),,61,72
243,3,5:00.0,L. Galloway makes free throw 1 of 2,,62,72
244,3,5:00.0,L. Galloway makes free throw 2 of 2,,63,72
245,3,4:50.0,,Shooting foul by B. McLemore (drawn by B. Griffin),63,72
246,3,4:50.0,,B. Griffin makes free throw 1 of 2,63,73
247,3,4:50.0,,B. Griffin makes free throw 2 of 2,63,74
248,3,4:34.0,A. Afflalo misses 2-pt jump shot from 13 ft,,63,74
249,3,4:29.0,,Defensive rebound by D. Jordan,63,74
250,3,4:22.0,,B. Griffin makes 2-pt hook shot from 2 ft (assist by C. Paul),63,76
251,3,4:07.0,A. Afflalo makes 2-pt jump shot from 16 ft,,65,76
252,3,3:50.0,,J. Redick misses 2-pt jump shot from 20 ft,65,76
253,3,3:48.0,Defensive rebound by S. Labissière,,65,76
254,3,3:40.0,Shooting foul by D. Jordan (drawn by B. McLemore),,65,76
255,3,3:40.0,B. McLemore makes free throw 1 of 2,,66,76
256,3,3:40.0,B. Hield enters the game for L. Galloway,,66,76
257,3,3:40.0,,J. Crawford enters the game for L. Mbah a Moute,66,76
258,3,3:40.0,B. McLemore makes free throw 2 of 2,,67,76
259,3,3:30.0,,Turnover by C. Paul (bad pass; steal by B. McLemore),67,76
260,3,3:25.0,B. McLemore misses 2-pt dunk at rim,,67,76
261,3,3:20.0,Offensive rebound by B. Hield,,67,76
262,3,3:19.0,B. Hield misses 2-pt jump shot from 18 ft,,67,76
263,3,3:17.0,Offensive rebound by B. McLemore,,67,76
264,3,3:02.0,S. Labissière misses 2-pt jump shot from 18 ft,,67,76
265,3,3:02.0,,Defensive rebound by C. Paul,67,76
266,3,3:02.0,,Personal take foul by B. Hield (drawn by C. Paul),67,76
267,3,3:02.0,,M. Speights enters the game for D. Jordan,67,76
268,3,2:47.0,,B. Griffin misses 2-pt layup from 2 ft,67,76
269,3,2:42.0,,Offensive rebound by B. Griffin,67,76
270,3,2:42.0,,B. Griffin makes 2-pt layup from 1 ft,67,78
271,3,2:41.0,Sacramento full timeout,,67,78
272,3,2:41.0,W. Cauley-Stein enters the game for S. Labissière,,67,78
273,3,2:31.0,B. McLemore misses 2-pt jump shot from 11 ft,,67,78
274,3,2:29.0,Offensive rebound by W. Cauley-Stein,,67,78
275,3,2:29.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,67,78
276,3,2:26.0,,Defensive rebound by B. Griffin,67,78
277,3,2:20.0,,C. Paul makes 3-pt jump shot from 24 ft (assist by B. Griffin),67,81
278,3,1:53.0,W. Cauley-Stein makes 2-pt jump shot from 17 ft (assist by B. Hield),,69,81
279,3,1:30.0,,C. Paul makes 2-pt jump shot from 14 ft (assist by B. Griffin),69,83
280,3,1:10.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by B. Hield),,71,83
281,3,0:48.0,,Shooting foul by B. Hield (drawn by C. Paul),71,83
282,3,0:48.0,,C. Paul makes free throw 1 of 2,71,84
283,3,0:48.0,,R. Felton enters the game for J. Redick,71,84
284,3,0:48.0,,C. Paul makes free throw 2 of 2,71,85
285,3,0:29.0,Shooting foul by M. Speights (drawn by A. Afflalo),,71,85
286,3,0:29.0,A. Afflalo makes free throw 1 of 2,,72,85
287,3,0:29.0,L. Galloway enters the game for G. Papagiannis,,72,85
288,3,0:29.0,A. Afflalo makes free throw 2 of 2,,73,85
289,3,0:08.0,,Shooting foul by B. McLemore (drawn by J. Crawford),73,85
290,3,0:08.0,,J. Crawford makes free throw 1 of 2,73,86
291,3,0:08.0,,L. Mbah a Moute enters the game for C. Paul,73,86
292,3,0:08.0,,J. Crawford makes free throw 2 of 2,73,87
293,3,0:02.0,L. Galloway misses 2-pt jump shot from 16 ft,,73,87
294,3,0:00.0,Offensive rebound by Team,,73,87
295,4,11:45.0,,J. Crawford makes 2-pt jump shot from 15 ft,73,89
296,4,11:20.0,W. Cauley-Stein misses 2-pt jump shot from 16 ft,,73,89
297,4,11:19.0,,Defensive rebound by L. Mbah a Moute,73,89
298,4,11:10.0,,R. Felton misses 2-pt jump shot from 20 ft,73,89
299,4,11:07.0,Defensive rebound by W. Cauley-Stein,,73,89
300,4,10:50.0,G. Papagiannis misses 2-pt jump shot from 17 ft,,73,89
301,4,10:49.0,,Defensive rebound by M. Speights,73,89
302,4,10:32.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),73,91
303,4,10:18.0,B. Hield makes 2-pt jump shot from 5 ft,,75,91
304,4,10:18.0,Shooting block foul by M. Speights (drawn by B. Hield),,75,91
305,4,10:18.0,B. Hield misses free throw 1 of 1,,75,91
306,4,10:16.0,,Defensive rebound by D. Jordan,75,91
307,4,10:05.0,,J. Crawford misses 2-pt jump shot from 2 ft,75,91
308,4,10:03.0,Defensive rebound by W. Cauley-Stein,,75,91
309,4,10:03.0,,Loose ball foul by M. Speights (drawn by W. Cauley-Stein),75,91
310,4,9:45.0,L. Galloway makes 2-pt jump shot from 19 ft (assist by G. Papagiannis),,77,91
311,4,9:31.0,,Turnover by M. Speights (bad pass),77,91
312,4,9:17.0,Turnover by G. Papagiannis (bad pass),,77,91
313,4,9:03.0,,J. Crawford makes 3-pt jump shot from 24 ft (assist by M. Speights),77,94
314,4,8:51.0,W. Cauley-Stein makes 2-pt jump shot from 17 ft (assist by L. Galloway),,79,94
315,4,8:32.0,,J. Crawford misses 2-pt layup from 2 ft,79,94
316,4,8:29.0,,Offensive rebound by D. Jordan,79,94
317,4,8:28.0,,D. Jordan makes 2-pt layup from 2 ft,79,96
318,4,8:21.0,Offensive foul by W. Cauley-Stein (drawn by R. Felton),,79,96
319,4,8:21.0,Turnover by W. Cauley-Stein (offensive foul),,79,96
320,4,8:21.0,Official timeout,,79,96
321,4,8:21.0,A. Afflalo enters the game for B. Hield,,79,96
322,4,8:02.0,,M. Speights misses 3-pt jump shot from 25 ft,79,96
323,4,8:01.0,Defensive rebound by B. McLemore,,79,96
324,4,7:51.0,B. McLemore makes 2-pt layup from 3 ft (assist by W. Cauley-Stein),,81,96
325,4,7:35.0,,J. Crawford makes 2-pt jump shot from 19 ft,81,98
326,4,7:11.0,G. Papagiannis makes 2-pt jump shot from 2 ft,,83,98
327,4,6:54.0,,Turnover by L. Mbah a Moute (lost ball; steal by L. Galloway),83,98
328,4,6:54.0,Personal take foul by D. Jordan (drawn by L. Galloway),,83,98
329,4,6:54.0,S. Labissière enters the game for G. Papagiannis,,83,98
330,4,6:42.0,B. McLemore misses 2-pt jump shot from 20 ft,,83,98
331,4,6:40.0,,Defensive rebound by D. Jordan,83,98
332,4,6:26.0,,M. Speights makes 2-pt layup from 3 ft (assist by J. Crawford),83,100
333,4,6:17.0,Turnover by L. Galloway (bad pass; steal by R. Felton),,83,100
334,4,6:11.0,,M. Speights misses 3-pt jump shot from 26 ft,83,100
335,4,6:10.0,,Offensive rebound by D. Jordan,83,100
336,4,6:07.0,,Turnover by M. Speights (lost ball),83,100
337,4,6:07.0,,C. Paul enters the game for R. Felton,83,100
338,4,6:07.0,,B. Griffin enters the game for M. Speights,83,100
339,4,5:55.0,S. Labissière misses 3-pt jump shot from 27 ft,,83,100
340,4,5:54.0,,Defensive rebound by D. Jordan,83,100
341,4,5:52.0,,Personal foul by S. Labissière (drawn by B. Griffin),83,100
342,4,5:52.0,,LA Clippers full timeout,83,100
343,4,5:43.0,,J. Crawford makes 2-pt jump shot from 11 ft,83,102
344,4,5:18.0,W. Cauley-Stein misses 2-pt jump shot from 9 ft,,83,102
345,4,5:15.0,,Defensive rebound by B. Griffin,83,102
346,4,5:10.0,,L. Mbah a Moute makes 2-pt jump shot from 20 ft (assist by C. Paul),83,104
347,4,4:52.0,B. McLemore misses 3-pt jump shot from 27 ft,,83,104
348,4,4:50.0,Offensive rebound by W. Cauley-Stein,,83,104
349,4,4:45.0,W. Cauley-Stein makes 2-pt jump shot from 13 ft,,85,104
350,4,4:28.0,,Shooting foul by B. McLemore (drawn by J. Crawford),85,104
351,4,4:28.0,,J. Crawford makes free throw 1 of 2,85,105
352,4,4:28.0,B. Hield enters the game for A. Afflalo,,85,105
353,4,4:28.0,G. Papagiannis enters the game for W. Cauley-Stein,,85,105
354,4,4:28.0,,J. Crawford makes free throw 2 of 2,85,106
355,4,4:12.0,B. McLemore misses 3-pt jump shot from 27 ft,,85,106
356,4,4:07.0,,Defensive rebound by D. Jordan,85,106
357,4,3:54.0,,C. Paul misses 2-pt jump shot from 16 ft,85,106
358,4,3:51.0,Defensive rebound by B. McLemore,,85,106
359,4,3:37.0,B. Hield makes 2-pt layup from 2 ft (assist by B. McLemore),,87,106
360,4,3:13.0,,C. Paul makes 2-pt jump shot from 11 ft,87,108
361,4,2:46.0,L. Galloway makes 3-pt jump shot from 27 ft (assist by G. Papagiannis),,90,108
362,4,2:24.0,,B. Griffin makes 2-pt jump shot from 7 ft,90,110
363,4,2:24.0,,Shooting foul by G. Papagiannis (drawn by B. Griffin),90,110
364,4,2:24.0,Sacramento full timeout,,90,110
365,4,2:24.0,,R. Felton enters the game for D. Jordan,90,110
366,4,2:24.0,,M. Speights enters the game for C. Paul,90,110
367,4,2:24.0,,W. Johnson enters the game for L. Mbah a Moute,90,110
368,4,2:24.0,,B. Griffin makes free throw 1 of 1,90,111
369,4,2:23.0,Personal take foul by R. Felton (drawn by L. Galloway),,90,111
370,4,2:23.0,,B. Bass enters the game for B. Griffin,90,111
371,4,2:23.0,,P. Pierce enters the game for J. Crawford,90,111
372,4,2:02.0,B. Hield misses 3-pt jump shot from 25 ft,,90,111
