,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
31,1,8:17.0,,Z. LaVine misses 3-pt jump shot from 25 ft,9,9
32,1,8:16.0,Defensive rebound by G. Hill,,9,9
33,1,8:05.0,G. Hayward misses 2-pt jump shot from 21 ft,,9,9
34,1,8:02.0,Offensive rebound by G. Hill,,9,9
35,1,7:56.0,G. Hayward misses 3-pt jump shot from 23 ft,,9,9
36,1,7:54.0,Offensive rebound by G. Hill,,9,9
37,1,7:47.0,G. Hill misses 3-pt jump shot from 25 ft,,9,9
38,1,7:46.0,,Defensive rebound by Z. LaVine,9,9
39,1,7:39.0,Violation by J. Ingles (kicked ball),,9,9
40,1,7:26.0,,K. Towns misses 2-pt jump shot from 8 ft (block by R. Gobert),9,9
41,1,7:24.0,Defensive rebound by G. Hayward,,9,9
42,1,7:07.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hill),,11,9
43,1,6:47.0,,A. Wiggins makes 2-pt layup from 1 ft,11,11
44,1,6:23.0,Shooting foul by Z. LaVine (drawn by J. Ingles),,11,11
45,1,6:23.0,J. Ingles makes free throw 1 of 2,,12,11
46,1,6:23.0,S. Mack enters the game for G. Hill,,12,11
47,1,6:23.0,J. Ingles makes free throw 2 of 2,,13,11
48,1,6:16.0,,A. Wiggins misses 3-pt jump shot from 25 ft,13,11
49,1,6:15.0,,Offensive rebound by Z. LaVine,13,11
50,1,5:57.0,,R. Rubio makes 2-pt jump shot from 16 ft (assist by Z. LaVine),13,13
51,1,5:38.0,J. Ingles misses 3-pt jump shot from 25 ft,,13,13
52,1,5:37.0,,Defensive rebound by G. Dieng,13,13
53,1,5:20.0,,R. Rubio makes 2-pt jump shot from 17 ft (assist by Z. LaVine),13,15
54,1,5:20.0,,Shooting foul by S. Mack (drawn by R. Rubio),13,15
55,1,5:20.0,,Minnesota full timeout,13,15
56,1,5:20.0,,R. Rubio makes free throw 1 of 1,13,16
57,1,5:00.0,J. Ingles makes 2-pt layup from 1 ft,,15,16
58,1,4:45.0,,Shooting foul by G. Hayward (drawn by A. Wiggins),15,16
59,1,4:45.0,,A. Wiggins misses free throw 1 of 2,15,16
60,1,4:45.0,,Offensive rebound by Team,15,16
61,1,4:45.0,T. Lyles enters the game for D. Favors,,15,16
62,1,4:45.0,J. Johnson enters the game for G. Hayward,,15,16
63,1,4:45.0,,A. Wiggins makes free throw 2 of 2,15,17
64,1,4:26.0,R. Gobert misses 2-pt layup from 1 ft (block by G. Dieng),,15,17
65,1,4:25.0,,Defensive rebound by Z. LaVine,15,17
66,1,4:15.0,,K. Towns makes 2-pt layup from 1 ft (assist by Z. LaVine),15,19
67,1,3:57.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by S. Mack),,18,19
68,1,3:33.0,,A. Wiggins misses 2-pt jump shot from 15 ft,18,19
69,1,3:32.0,Defensive rebound by R. Gobert,,18,19
70,1,3:14.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by S. Mack),,21,19
71,1,2:53.0,,R. Rubio makes 2-pt jump shot from 20 ft (assist by G. Dieng),21,21
72,1,2:53.0,Utah full timeout,,21,21
73,1,2:53.0,,S. Muhammad enters the game for Z. LaVine,21,21
74,1,2:53.0,,K. Dunn enters the game for R. Rubio,21,21
75,1,2:45.0,Personal foul by K. Dunn (drawn by S. Mack),,21,21
76,1,2:36.0,S. Mack misses 3-pt jump shot from 25 ft,,21,21
77,1,2:35.0,Offensive rebound by Team,,21,21
78,1,2:16.0,J. Johnson misses 2-pt jump shot from 22 ft,,21,21
79,1,2:15.0,Offensive rebound by J. Ingles,,21,21
80,1,1:53.0,R. Gobert misses 2-pt layup at rim (block by K. Dunn),,21,21
81,1,1:52.0,Offensive rebound by R. Gobert,,21,21
82,1,1:51.0,Turnover by Team (shot clock),,21,21
83,1,1:51.0,D. Favors enters the game for R. Gobert,,21,21
84,1,1:35.0,,A. Wiggins misses 2-pt jump shot from 5 ft,21,21
85,1,1:34.0,Defensive rebound by D. Favors,,21,21
86,1,1:14.0,D. Favors misses 2-pt jump shot from 10 ft,,21,21
87,1,1:13.0,,Defensive rebound by G. Dieng,21,21
88,1,1:01.0,,Turnover by A. Wiggins (bad pass),21,21
89,1,1:01.0,,N. Bjelica enters the game for K. Towns,21,21
90,1,0:47.0,J. Johnson makes 2-pt jump shot from 10 ft,,23,21
91,1,0:33.0,,Turnover by N. Bjelica (bad pass; steal by J. Ingles),23,21
92,1,0:25.0,T. Lyles makes 2-pt jump shot from 7 ft (assist by J. Ingles),,25,21
93,1,0:06.0,,S. Muhammad makes 3-pt jump shot from 26 ft (assist by K. Dunn),25,24
94,1,0:02.0,J. Johnson misses 3-pt jump shot from 31 ft,,25,24
95,1,0:01.0,,Defensive rebound by Team,25,24
96,1,0:00.0,,G. Dieng misses 3-pt jump shot from 63 ft,25,24
97,1,0:00.0,,Offensive rebound by Team,25,24
98,2,11:53.0,,Turnover by C. Aldrich (lost ball; steal by D. Favors),25,24
99,2,11:48.0,G. Hill misses 2-pt layup from 2 ft,,25,24
100,2,11:47.0,,Defensive rebound by C. Aldrich,25,24
101,2,11:28.0,,Z. LaVine makes 2-pt layup from 2 ft,25,26
102,2,11:13.0,T. Lyles misses 3-pt jump shot from 25 ft,,25,26
103,2,11:12.0,,Defensive rebound by Z. LaVine,25,26
104,2,11:02.0,,Z. LaVine makes 2-pt jump shot from 15 ft (assist by C. Aldrich),25,28
105,2,10:33.0,T. Lyles makes 2-pt hook shot from 6 ft (assist by J. Johnson),,27,28
106,2,10:18.0,,S. Muhammad makes 2-pt jump shot from 7 ft (assist by N. Bjelica),27,30
107,2,10:00.0,Shooting foul by C. Aldrich (drawn by T. Lyles),,27,30
108,2,10:00.0,T. Lyles misses free throw 1 of 2,,27,30
109,2,10:00.0,Offensive rebound by Team,,27,30
110,2,10:00.0,T. Lyles makes free throw 2 of 2,,28,30
111,2,9:47.0,,K. Dunn misses 3-pt jump shot from 23 ft,28,30
112,2,9:46.0,Defensive rebound by T. Lyles,,28,30
113,2,9:41.0,Turnover by T. Lyles (bad pass),,28,30
114,2,9:22.0,,Z. LaVine misses 2-pt jump shot from 17 ft,28,30
115,2,9:21.0,Defensive rebound by J. Johnson,,28,30
116,2,9:13.0,D. Favors makes 2-pt dunk at rim (assist by A. Burks),,30,30
117,2,8:50.0,,K. Dunn makes 2-pt jump shot from 10 ft,30,32
118,2,8:33.0,G. Hill misses 3-pt jump shot from 24 ft,,30,32
119,2,8:32.0,,Defensive rebound by C. Aldrich,30,32
120,2,8:13.0,,C. Aldrich misses 2-pt hook shot from 7 ft,30,32
121,2,8:12.0,Defensive rebound by D. Favors,,30,32
122,2,8:06.0,Shooting foul by C. Aldrich (drawn by G. Hill),,30,32
123,2,8:06.0,Utah full timeout,,30,32
124,2,8:06.0,G. Hill makes free throw 1 of 2,,31,32
125,2,8:06.0,,K. Towns enters the game for C. Aldrich,30,32
126,2,8:06.0,,G. Dieng enters the game for N. Bjelica,30,32
127,2,8:06.0,G. Hayward enters the game for T. Lyles,,30,32
128,2,8:06.0,B. Diaw enters the game for A. Burks,,30,32
129,2,8:06.0,R. Hood enters the game for J. Johnson,,30,32
130,2,8:06.0,R. Gobert enters the game for D. Favors,,30,32
131,2,8:06.0,G. Hill makes free throw 2 of 2,,32,32
132,2,7:50.0,,Z. LaVine misses 2-pt jump shot from 17 ft,32,32
133,2,7:48.0,Defensive rebound by R. Gobert,,32,32
134,2,7:24.0,G. Hayward misses 2-pt jump shot from 18 ft,,32,32
135,2,7:23.0,,Defensive rebound by S. Muhammad,32,32
136,2,7:04.0,,Personal foul by G. Hill (drawn by G. Dieng),32,32
137,2,7:04.0,S. Mack enters the game for G. Hill,,32,32
138,2,6:58.0,,G. Dieng misses 2-pt jump shot from 17 ft,32,32
139,2,6:57.0,Defensive rebound by R. Hood,,32,32
140,2,6:46.0,B. Diaw misses 3-pt jump shot from 25 ft,,32,32
141,2,6:45.0,,Defensive rebound by K. Dunn,32,32
142,2,6:36.0,,K. Towns misses 3-pt jump shot from 25 ft,32,32
143,2,6:35.0,Defensive rebound by G. Hayward,,32,32
144,2,6:26.0,,A. Wiggins enters the game for S. Muhammad,32,32
145,2,6:22.0,Turnover by G. Hayward (lost ball; steal by K. Dunn),,32,32
146,2,6:13.0,,K. Towns misses 2-pt jump shot from 4 ft (block by R. Gobert),32,32
147,2,6:11.0,,Offensive rebound by K. Towns,32,32
148,2,6:11.0,,Shooting foul by R. Gobert (drawn by K. Towns),32,32
149,2,6:11.0,,K. Towns makes free throw 1 of 2,32,33
150,2,6:11.0,,K. Towns makes free throw 2 of 2,32,34
151,2,5:57.0,Turnover by S. Mack (bad pass; steal by Z. LaVine),,32,34
152,2,5:53.0,,Turnover by K. Dunn (bad pass; steal by R. Hood),32,34
153,2,5:44.0,S. Mack misses 2-pt jump shot from 12 ft,,32,34
154,2,5:42.0,Offensive rebound by R. Gobert,,32,34
155,2,5:42.0,R. Gobert misses 2-pt layup from 2 ft,,32,34
156,2,5:41.0,,Defensive rebound by K. Towns,32,34
157,2,5:35.0,,Z. LaVine misses 3-pt jump shot from 23 ft,32,34
158,2,5:32.0,,Offensive rebound by K. Towns,32,34
159,2,5:19.0,,K. Towns misses 2-pt jump shot from 4 ft (block by R. Gobert),32,34
160,2,5:17.0,,Offensive rebound by K. Towns,32,34
161,2,5:11.0,,Turnover by Z. LaVine (lost ball; steal by R. Gobert),32,34
162,2,5:04.0,Personal foul by Z. LaVine (drawn by R. Gobert),,32,34
163,2,5:04.0,,Minnesota full timeout,32,34
164,2,5:04.0,,R. Rubio enters the game for K. Dunn,32,34
165,2,4:52.0,R. Hood misses 2-pt jump shot from 4 ft,,32,34
166,2,4:51.0,Offensive rebound by R. Gobert,,32,34
167,2,4:51.0,R. Gobert makes 2-pt dunk at rim,,34,34
168,2,4:34.0,,Personal foul by R. Hood (drawn by G. Dieng),34,34
169,2,4:34.0,J. Ingles enters the game for R. Hood,,34,34
170,2,4:23.0,,R. Rubio misses 2-pt jump shot from 18 ft,34,34
171,2,4:22.0,,Offensive rebound by Team,34,34
172,2,4:22.0,Loose ball foul by R. Gobert (drawn by G. Dieng),,34,34
173,2,4:16.0,,R. Rubio misses 3-pt jump shot from 25 ft,34,34
174,2,4:15.0,,Offensive rebound by A. Wiggins,34,34
175,2,4:15.0,,A. Wiggins makes 2-pt layup at rim,34,36
176,2,4:02.0,B. Diaw misses 2-pt jump shot from 12 ft,,34,36
177,2,4:01.0,,Defensive rebound by Z. LaVine,34,36
178,2,3:41.0,,G. Dieng makes 2-pt jump shot from 18 ft (assist by A. Wiggins),34,38
179,2,3:22.0,Turnover by R. Gobert (bad pass),,34,38
180,2,3:22.0,G. Hill enters the game for S. Mack,,34,38
181,2,3:12.0,,Turnover by Z. LaVine (lost ball; steal by J. Ingles),34,38
182,2,3:08.0,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),,36,38
183,2,2:54.0,,Shooting foul by R. Gobert (drawn by R. Rubio),36,38
184,2,2:54.0,Utah full timeout,,36,38
185,2,2:54.0,,R. Rubio makes free throw 1 of 2,36,39
186,2,2:54.0,D. Favors enters the game for R. Gobert,,36,38
187,2,2:54.0,,R. Rubio misses free throw 2 of 2,36,39
188,2,2:54.0,Defensive rebound by B. Diaw,,36,39
189,2,2:30.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by J. Ingles),,39,39
190,2,2:07.0,,Turnover by G. Dieng (bad pass; steal by D. Favors),39,39
191,2,1:58.0,B. Diaw misses 2-pt jump shot from 23 ft,,39,39
192,2,1:57.0,,Defensive rebound by Z. LaVine,39,39
193,2,1:53.0,,Offensive foul by K. Towns (drawn by B. Diaw),39,39
194,2,1:53.0,,Turnover by K. Towns (offensive foul),39,39
195,2,1:53.0,T. Lyles enters the game for B. Diaw,,39,39
196,2,1:41.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by G. Hill),,42,39
197,2,1:40.0,,Minnesota full timeout,42,39
198,2,1:40.0,,B. Rush enters the game for Z. LaVine,42,39
199,2,1:30.0,,Turnover by A. Wiggins (lost ball; steal by J. Ingles),42,39
200,2,1:26.0,G. Hayward misses 2-pt layup from 1 ft,,42,39
201,2,1:24.0,,Defensive rebound by K. Towns,42,39
202,2,1:06.0,,Shooting foul by G. Hill (drawn by K. Towns),42,39
203,2,1:06.0,,K. Towns makes free throw 1 of 2,42,40
204,2,1:06.0,,K. Towns makes free throw 2 of 2,42,41
205,2,0:55.0,G. Hill makes 2-pt layup from 1 ft,,44,41
206,2,0:55.0,Shooting foul by G. Dieng (drawn by G. Hill),,44,41
207,2,0:55.0,G. Hill makes free throw 1 of 1,,45,41
208,2,0:44.0,,A. Wiggins makes 2-pt jump shot from 9 ft,45,43
209,2,0:38.0,G. Hayward misses 2-pt jump shot from 19 ft,,45,43
210,2,0:37.0,,Defensive rebound by Team,45,43
211,2,0:37.0,Loose ball foul by D. Favors (drawn by G. Dieng),,45,43
212,2,0:37.0,,G. Dieng makes free throw 1 of 2,45,44
213,2,0:37.0,,G. Dieng makes free throw 2 of 2,45,45
214,2,0:31.0,J. Ingles misses 3-pt jump shot from 24 ft,,45,45
215,2,0:30.0,,Defensive rebound by K. Towns,45,45
216,2,0:07.0,,G. Dieng makes 3-pt jump shot from 24 ft (assist by A. Wiggins),45,48
217,2,0:00.0,G. Hill makes 2-pt jump shot from 19 ft,,47,48
218,3,11:47.0,,Turnover by A. Wiggins (bad pass; steal by D. Favors),47,48
219,3,11:41.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hill),,49,48
220,3,11:41.0,Shooting foul by A. Wiggins (drawn by R. Gobert),,49,48
221,3,11:41.0,R. Gobert makes free throw 1 of 1,,50,48
222,3,11:27.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by G. Dieng),50,51
223,3,11:09.0,R. Gobert misses 2-pt dunk from 1 ft,,50,51
224,3,11:08.0,,Defensive rebound by R. Rubio,50,51
225,3,10:50.0,,Z. LaVine misses 3-pt jump shot from 25 ft,50,51
226,3,10:49.0,Defensive rebound by R. Gobert,,50,51
227,3,10:36.0,R. Gobert misses 2-pt layup from 1 ft,,50,51
228,3,10:35.0,Offensive rebound by R. Gobert,,50,51
229,3,10:34.0,Shooting foul by A. Wiggins (drawn by R. Gobert),,50,51
230,3,10:34.0,R. Gobert makes free throw 1 of 2,,51,51
231,3,10:34.0,R. Gobert misses free throw 2 of 2,,51,51
232,3,10:34.0,,Defensive rebound by G. Dieng,51,51
233,3,10:22.0,,K. Towns makes 2-pt layup from 2 ft (assist by R. Rubio),51,53
234,3,10:04.0,R. Hood makes 3-pt jump shot from 25 ft (assist by D. Favors),,54,53
235,3,9:46.0,,G. Dieng misses 2-pt jump shot from 19 ft,54,53
236,3,9:45.0,,Offensive rebound by Z. LaVine,54,53
237,3,9:34.0,,G. Dieng makes 2-pt jump shot from 14 ft,54,55
238,3,9:20.0,Turnover by G. Hayward (lost ball; steal by R. Rubio),,54,55
239,3,9:12.0,,G. Dieng misses 2-pt layup from 2 ft,54,55
240,3,9:11.0,,Offensive rebound by K. Towns,54,55
241,3,9:10.0,,K. Towns makes 2-pt layup from 1 ft,54,57
242,3,8:53.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hill),,56,57
243,3,8:36.0,,R. Rubio makes 2-pt jump shot from 11 ft,56,59
244,3,8:13.0,R. Hood misses 2-pt jump shot from 5 ft,,56,59
245,3,8:12.0,,Defensive rebound by K. Towns,56,59
246,3,8:08.0,,Z. LaVine makes 2-pt layup at rim (assist by K. Towns),56,61
247,3,8:08.0,Utah full timeout,,56,61
248,3,7:53.0,G. Hayward misses 3-pt jump shot from 24 ft,,56,61
249,3,7:51.0,,Defensive rebound by Z. LaVine,56,61
250,3,7:47.0,,Z. LaVine makes 2-pt layup at rim,56,63
251,3,7:29.0,G. Hayward misses 2-pt jump shot from 8 ft (block by A. Wiggins),,56,63
252,3,7:28.0,,Defensive rebound by K. Towns,56,63
253,3,7:15.0,,A. Wiggins makes 2-pt jump shot from 17 ft (assist by R. Rubio),56,65
254,3,6:56.0,D. Favors makes 2-pt jump shot from 19 ft (assist by G. Hill),,58,65
255,3,6:38.0,,A. Wiggins misses 2-pt layup from 2 ft,58,65
256,3,6:37.0,Defensive rebound by G. Hill,,58,65
257,3,6:22.0,G. Hill misses 2-pt jump shot from 10 ft,,58,65
258,3,6:21.0,,Defensive rebound by R. Rubio,58,65
259,3,6:01.0,,A. Wiggins misses 2-pt jump shot from 18 ft,58,65
260,3,6:00.0,Defensive rebound by D. Favors,,58,65
261,3,5:49.0,D. Favors makes 2-pt jump shot from 19 ft (assist by G. Hayward),,60,65
262,3,5:32.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by R. Rubio),60,68
263,3,5:09.0,R. Hood misses 2-pt jump shot from 13 ft,,60,68
264,3,5:09.0,Offensive rebound by Team,,60,68
265,3,5:09.0,,S. Muhammad enters the game for Z. LaVine,60,68
266,3,5:09.0,S. Mack enters the game for G. Hill,,60,68
267,3,5:09.0,T. Lyles enters the game for D. Favors,,60,68
268,3,5:09.0,J. Ingles enters the game for R. Hood,,60,68
269,3,4:54.0,G. Hayward misses 3-pt jump shot from 24 ft,,60,68
270,3,4:53.0,,Defensive rebound by G. Dieng,60,68
271,3,4:38.0,,Shooting foul by R. Gobert (drawn by A. Wiggins),60,68
272,3,4:38.0,,A. Wiggins misses free throw 1 of 2,60,68
273,3,4:38.0,,Offensive rebound by Team,60,68
274,3,4:38.0,D. Favors enters the game for R. Gobert,,60,68
275,3,4:38.0,,A. Wiggins makes free throw 2 of 2,60,69
276,3,4:16.0,D. Favors misses 2-pt jump shot from 13 ft,,60,69
277,3,4:15.0,,Defensive rebound by K. Towns,60,69
278,3,4:07.0,,R. Rubio makes 2-pt jump shot from 16 ft,60,71
279,3,3:47.0,T. Lyles misses 3-pt jump shot from 25 ft,,60,71
280,3,3:46.0,,Defensive rebound by S. Muhammad,60,71
281,3,3:34.0,,Shooting foul by T. Lyles (drawn by K. Towns),60,71
282,3,3:34.0,,K. Towns makes free throw 1 of 2,60,72
283,3,3:34.0,,N. Bjelica enters the game for G. Dieng,60,72
284,3,3:34.0,,K. Towns makes free throw 2 of 2,60,73
285,3,3:17.0,Shooting foul by K. Towns (drawn by G. Hayward),,60,73
286,3,3:17.0,G. Hayward makes free throw 1 of 2,,61,73
287,3,3:17.0,G. Hayward makes free throw 2 of 2,,62,73
288,3,3:07.0,,Turnover by K. Towns (bad pass; steal by J. Ingles),62,73
289,3,3:04.0,J. Ingles makes 2-pt layup from 1 ft,,64,73
290,3,2:46.0,,A. Wiggins makes 3-pt jump shot from 24 ft (assist by R. Rubio),64,76
291,3,2:18.0,S. Mack misses 2-pt layup at rim,,64,76
292,3,2:17.0,,Defensive rebound by K. Towns,64,76
293,3,2:11.0,,Minnesota full timeout,64,76
294,3,2:11.0,,K. Dunn enters the game for R. Rubio,64,76
295,3,2:11.0,A. Burks enters the game for G. Hayward,,64,76
296,3,2:04.0,,K. Towns misses 2-pt hook shot from 4 ft,64,76
297,3,2:03.0,Defensive rebound by T. Lyles,,64,76
298,3,1:59.0,A. Burks makes 2-pt jump shot from 6 ft,,66,76
299,3,1:59.0,Shooting foul by A. Wiggins (drawn by A. Burks),,66,76
300,3,1:59.0,A. Burks misses free throw 1 of 1,,66,76
301,3,1:59.0,,Defensive rebound by K. Towns,66,76
302,3,1:45.0,,A. Wiggins misses 2-pt layup from 2 ft,66,76
303,3,1:44.0,,Offensive rebound by A. Wiggins,66,76
304,3,1:44.0,,A. Wiggins misses 2-pt layup from 1 ft,66,76
305,3,1:43.0,Defensive rebound by S. Mack,,66,76
306,3,1:31.0,Shooting foul by K. Towns (drawn by T. Lyles),,66,76
307,3,1:31.0,T. Lyles makes free throw 1 of 2,,67,76
308,3,1:31.0,T. Lyles misses free throw 2 of 2,,67,76
309,3,1:31.0,,Defensive rebound by N. Bjelica,67,76
310,3,1:11.0,,N. Bjelica makes 2-pt layup from 2 ft,67,78
311,3,0:55.0,A. Burks makes 2-pt jump shot from 21 ft,,69,78
312,3,0:39.0,,N. Bjelica makes 2-pt jump shot from 4 ft (assist by A. Wiggins),69,80
313,3,0:30.0,A. Burks misses 2-pt jump shot from 20 ft,,69,80
314,3,0:29.0,,Defensive rebound by A. Wiggins,69,80
315,3,0:09.0,,A. Wiggins misses 2-pt jump shot from 21 ft,69,80
316,3,0:07.0,Defensive rebound by T. Lyles,,69,80
317,3,0:00.0,D. Favors misses 3-pt jump shot from 24 ft,,69,80
318,3,0:00.0,Offensive rebound by Team,,69,80
319,4,11:44.0,R. Hood misses 3-pt jump shot from 25 ft,,69,80
320,4,11:43.0,,Defensive rebound by K. Dunn,69,80
321,4,11:30.0,,Z. LaVine misses 3-pt jump shot from 25 ft,69,80
322,4,11:29.0,Defensive rebound by R. Hood,,69,80
323,4,11:20.0,Shooting foul by G. Dieng (drawn by G. Hill),,69,80
324,4,11:20.0,G. Hill makes free throw 1 of 2,,70,80
325,4,11:20.0,J. Johnson enters the game for A. Burks,,70,80
326,4,11:20.0,G. Hill makes free throw 2 of 2,,71,80
327,4,11:05.0,,Personal foul by J. Johnson (drawn by S. Muhammad),71,80
328,4,10:58.0,,G. Dieng makes 2-pt jump shot from 18 ft (assist by Z. LaVine),71,82
329,4,10:31.0,Turnover by Team (shot clock),,71,82
330,4,10:16.0,,K. Dunn misses 2-pt jump shot from 20 ft,71,82
331,4,10:15.0,Defensive rebound by R. Hood,,71,82
332,4,10:04.0,G. Hill makes 3-pt jump shot from 23 ft (assist by T. Lyles),,74,82
333,4,9:58.0,,Minnesota full timeout,74,82
334,4,9:58.0,,R. Rubio enters the game for K. Dunn,74,82
335,4,9:48.0,,Z. LaVine misses 2-pt jump shot from 20 ft,74,82
336,4,9:43.0,Defensive rebound by R. Hood,,74,82
337,4,9:30.0,Shooting foul by N. Bjelica (drawn by T. Lyles),,74,82
338,4,9:30.0,T. Lyles misses free throw 1 of 2,,74,82
339,4,9:30.0,Offensive rebound by Team,,74,82
340,4,9:30.0,,K. Towns enters the game for N. Bjelica,74,82
341,4,9:30.0,T. Lyles makes free throw 2 of 2,,75,82
342,4,9:16.0,,Z. LaVine makes 2-pt dunk at rim (assist by G. Dieng),75,84
343,4,8:59.0,Personal foul by S. Muhammad (drawn by J. Johnson),,75,84
344,4,8:45.0,G. Hill misses 2-pt jump shot from 8 ft,,75,84
345,4,8:43.0,Offensive rebound by R. Gobert,,75,84
346,4,8:35.0,R. Hood misses 2-pt jump shot from 9 ft,,75,84
347,4,8:34.0,,Defensive rebound by S. Muhammad,75,84
348,4,8:14.0,,S. Muhammad misses 3-pt jump shot from 25 ft,75,84
349,4,8:12.0,Defensive rebound by R. Gobert,,75,84
350,4,7:53.0,Personal foul by R. Rubio (drawn by J. Johnson),,75,84
351,4,7:53.0,,A. Wiggins enters the game for S. Muhammad,75,84
352,4,7:53.0,B. Diaw enters the game for T. Lyles,,75,84
353,4,7:45.0,G. Hill makes 3-pt jump shot from 25 ft (assist by B. Diaw),,78,84
354,4,7:24.0,,G. Dieng misses 2-pt jump shot from 20 ft,78,84
355,4,7:23.0,,Offensive rebound by Team,78,84
356,4,7:15.0,,Personal foul by J. Johnson (drawn by A. Wiggins),78,84
357,4,7:03.0,,Shooting foul by R. Gobert (drawn by A. Wiggins),78,84
358,4,7:03.0,,A. Wiggins misses free throw 1 of 2,78,84
359,4,7:03.0,,Offensive rebound by Team,78,84
360,4,7:03.0,,A. Wiggins misses free throw 2 of 2,78,84
361,4,7:03.0,Defensive rebound by D. Favors,,78,84
362,4,7:03.0,D. Favors enters the game for R. Gobert,,78,84
363,4,7:03.0,G. Hayward enters the game for J. Johnson,,78,84
364,4,6:39.0,Shooting foul by K. Towns (drawn by B. Diaw),,78,84
365,4,6:39.0,B. Diaw makes free throw 1 of 2,,79,84
366,4,6:39.0,B. Diaw misses free throw 2 of 2,,79,84
367,4,6:38.0,,Defensive rebound by K. Towns,79,84
368,4,6:24.0,,K. Towns misses 2-pt layup at rim (block by D. Favors),79,84
369,4,6:19.0,,Offensive rebound by Team,79,84
370,4,6:14.0,,Z. LaVine misses 2-pt jump shot from 12 ft,79,84
371,4,6:13.0,,Offensive rebound by K. Towns,79,84
372,4,6:13.0,,K. Towns makes 2-pt dunk at rim,79,86
373,4,6:01.0,G. Hayward makes 2-pt jump shot from 15 ft (assist by G. Hill),,81,86
374,4,5:39.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by A. Wiggins),81,89
375,4,5:24.0,G. Hill misses 2-pt jump shot from 13 ft,,81,89
376,4,5:23.0,,Defensive rebound by G. Dieng,81,89
377,4,5:07.0,,A. Wiggins misses 2-pt layup from 2 ft,81,89
378,4,5:05.0,,Offensive rebound by A. Wiggins,81,89
379,4,5:04.0,,Personal foul by D. Favors (drawn by A. Wiggins),81,89
380,4,5:04.0,,Minnesota full timeout,81,89
381,4,5:04.0,J. Ingles enters the game for R. Hood,,81,89
382,4,4:59.0,,Turnover by A. Wiggins (bad pass; steal by G. Hayward),81,89
383,4,4:55.0,Shooting foul by A. Wiggins (drawn by G. Hayward),,81,89
384,4,4:55.0,G. Hayward makes free throw 1 of 2,,82,89
