,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MIAMI_ACTION,NEW ORLEANS_SCORE,MIAMI_SCORE
182,2,4:08.0,Offensive rebound by Team,,39,45
183,2,4:08.0,Away from play foul by L. Babbitt (drawn by A. Ajinça),,39,45
184,2,4:08.0,D. Cunningham enters the game for A. Davis,,39,45
185,2,4:08.0,A. Davis makes free throw 1 of 1,,40,45
186,2,4:00.0,E. Moore makes 2-pt jump shot from 12 ft (assist by J. Holiday),,42,45
187,2,3:48.0,,G. Dragić makes 2-pt jump shot from 6 ft,42,47
188,2,3:40.0,Personal foul by W. Ellington (drawn by E. Moore),,42,47
189,2,3:40.0,E. Moore misses free throw 1 of 2,,42,47
190,2,3:40.0,Offensive rebound by Team,,42,47
191,2,3:40.0,,J. Johnson enters the game for L. Babbitt,42,47
192,2,3:40.0,A. Davis enters the game for D. Cunningham,,42,47
193,2,3:40.0,E. Moore makes free throw 2 of 2,,43,47
194,2,3:23.0,,W. Ellington misses 3-pt jump shot from 24 ft,43,47
195,2,3:22.0,Defensive rebound by A. Davis,,43,47
196,2,3:13.0,S. Hill misses 2-pt layup from 1 ft,,43,47
197,2,3:11.0,Offensive rebound by A. Davis,,43,47
198,2,3:03.0,A. Davis makes 2-pt jump shot from 12 ft (assist by A. Ajinça),,45,47
199,2,2:45.0,,Turnover by H. Whiteside (traveling),45,47
200,2,2:45.0,Official timeout,,45,47
201,2,2:45.0,,T. Johnson enters the game for W. Ellington,45,47
202,2,2:31.0,A. Davis misses 3-pt jump shot from 24 ft,,45,47
203,2,2:30.0,Offensive rebound by A. Ajinça,,45,47
204,2,2:30.0,Shooting foul by J. Johnson (drawn by A. Davis),,45,47
205,2,2:30.0,A. Davis makes free throw 1 of 2,,46,47
206,2,2:30.0,A. Davis misses free throw 2 of 2,,46,47
207,2,2:29.0,,Defensive rebound by H. Whiteside,46,47
208,2,2:17.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by D. Waiters),46,50
209,2,2:05.0,J. Holiday misses 2-pt jump shot from 7 ft (block by G. Dragić),,46,50
210,2,2:04.0,,Defensive rebound by G. Dragić,46,50
211,2,2:01.0,,Turnover by D. Waiters (discontinued dribble),46,50
212,2,1:46.0,A. Ajinça makes 2-pt dunk at rim (assist by J. Holiday),,48,50
213,2,1:23.0,,Turnover by J. Johnson (lost ball; steal by A. Davis),48,50
214,2,1:16.0,A. Davis misses 2-pt layup from 1 ft,,48,50
215,2,1:14.0,,Defensive rebound by J. Johnson,48,50
216,2,1:11.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by J. Johnson),48,52
217,2,1:07.0,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),,50,52
218,2,1:07.0,Shooting foul by J. Johnson (drawn by A. Davis),,50,52
219,2,1:07.0,,O. White enters the game for J. Johnson,50,52
220,2,1:07.0,A. Davis makes free throw 1 of 1,,51,52
221,2,0:53.0,,Shooting foul by S. Hill (drawn by H. Whiteside),51,52
222,2,0:53.0,,H. Whiteside makes free throw 1 of 2,51,53
223,2,0:53.0,,H. Whiteside makes free throw 2 of 2,51,54
224,2,0:40.0,J. Holiday misses 2-pt layup from 3 ft,,51,54
225,2,0:39.0,Offensive rebound by Team,,51,54
226,2,0:39.0,,W. Reed enters the game for H. Whiteside,51,54
227,2,0:30.0,Personal foul by O. White (drawn by A. Davis),,51,54
228,2,0:30.0,A. Davis misses free throw 1 of 2,,51,54
229,2,0:30.0,Offensive rebound by Team,,51,54
230,2,0:30.0,A. Davis makes free throw 2 of 2,,52,54
231,2,0:04.0,,O. White misses 2-pt jump shot from 17 ft,52,54
232,2,0:03.0,Defensive rebound by Team,,52,54
233,2,0:03.0,J. Crawford enters the game for A. Ajinça,,52,54
234,2,0:03.0,,J. Richardson enters the game for W. Reed,52,54
235,2,0:01.0,S. Hill misses 3-pt jump shot from 45 ft,,52,54
236,2,0:00.0,Offensive rebound by Team,,52,54
237,3,11:40.0,,L. Babbitt misses 3-pt jump shot from 25 ft (block by J. Holiday),52,54
238,3,11:39.0,Defensive rebound by S. Hill,,52,54
239,3,11:35.0,J. Holiday makes 2-pt layup from 1 ft (assist by S. Hill),,54,54
240,3,11:22.0,,Turnover by Team (back court),54,54
241,3,11:10.0,D. Cousins makes 2-pt jump shot from 1 ft (assist by J. Holiday),,56,54
242,3,11:10.0,Shooting block foul by L. Babbitt (drawn by D. Cousins),,56,54
243,3,11:10.0,D. Cousins misses free throw 1 of 1,,56,54
244,3,11:09.0,,Defensive rebound by L. Babbitt,56,54
245,3,10:55.0,,G. Dragić misses 2-pt jump shot from 18 ft,56,54
246,3,10:55.0,Defensive rebound by S. Hill,,56,54
247,3,10:48.0,S. Hill makes 2-pt jump shot from 13 ft,,58,54
248,3,10:36.0,,D. Waiters misses 2-pt jump shot from 12 ft,58,54
249,3,10:35.0,Defensive rebound by D. Cousins,,58,54
250,3,10:24.0,Turnover by D. Cousins (lost ball; steal by G. Dragić),,58,54
251,3,10:18.0,,R. McGruder misses 2-pt layup from 1 ft (block by S. Hill),58,54
252,3,10:17.0,Defensive rebound by J. Holiday,,58,54
253,3,10:11.0,W. Selden makes 3-pt jump shot from 25 ft (assist by S. Hill),,61,54
254,3,9:45.0,,G. Dragić makes 3-pt jump shot from 24 ft,61,57
255,3,9:30.0,J. Holiday misses 2-pt jump shot from 17 ft,,61,57
256,3,9:29.0,,Defensive rebound by H. Whiteside,61,57
257,3,9:20.0,,D. Waiters makes 2-pt layup from 1 ft,61,59
258,3,8:59.0,Turnover by S. Hill (lost ball; steal by D. Waiters),,61,59
259,3,8:56.0,,Shooting foul by S. Hill (drawn by D. Waiters),61,59
260,3,8:56.0,,D. Waiters makes free throw 1 of 2,61,60
261,3,8:56.0,,D. Waiters makes free throw 2 of 2,61,61
262,3,8:38.0,A. Davis misses 2-pt layup from 3 ft,,61,61
263,3,8:37.0,,Defensive rebound by L. Babbitt,61,61
264,3,8:31.0,,Turnover by R. McGruder (lost ball),61,61
265,3,8:17.0,W. Selden misses 3-pt jump shot from 25 ft,,61,61
266,3,8:16.0,,Defensive rebound by H. Whiteside,61,61
267,3,8:05.0,,D. Waiters misses 3-pt jump shot from 27 ft,61,61
268,3,8:04.0,Defensive rebound by S. Hill,,61,61
269,3,7:58.0,Shooting foul by L. Babbitt (drawn by S. Hill),,61,61
270,3,7:58.0,S. Hill makes free throw 1 of 2,,62,61
271,3,7:58.0,,Technical foul by L. Babbitt,62,61
272,3,7:58.0,D. Cousins misses technical free throw,,62,61
273,3,7:58.0,Offensive rebound by Team,,62,61
274,3,7:58.0,,J. Johnson enters the game for L. Babbitt,62,61
275,3,7:58.0,S. Hill makes free throw 2 of 2,,63,61
276,3,7:44.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Waiters),63,63
277,3,7:34.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,65,63
278,3,7:19.0,,G. Dragić makes 3-pt jump shot from 25 ft,65,66
279,3,7:18.0,New Orleans full timeout,,65,66
280,3,7:05.0,A. Davis misses 2-pt layup from 2 ft,,65,66
281,3,7:04.0,,Defensive rebound by J. Johnson,65,66
282,3,6:52.0,,D. Waiters misses 3-pt jump shot from 24 ft,65,66
283,3,6:51.0,Defensive rebound by J. Holiday,,65,66
284,3,6:39.0,D. Cousins misses 2-pt jump shot from 5 ft,,65,66
285,3,6:39.0,,Defensive rebound by H. Whiteside,65,66
286,3,6:33.0,,G. Dragić makes 2-pt jump shot from 5 ft,65,68
287,3,6:24.0,J. Holiday makes 3-pt jump shot from 25 ft,,68,68
288,3,6:07.0,,Shooting foul by S. Hill (drawn by D. Waiters),68,68
289,3,6:07.0,,D. Waiters makes free throw 1 of 2,68,69
290,3,6:07.0,,D. Waiters misses free throw 2 of 2,68,69
291,3,6:07.0,E. Moore enters the game for W. Selden,,68,69
292,3,6:05.0,,Offensive rebound by H. Whiteside,68,69
293,3,6:01.0,,H. Whiteside makes 2-pt jump shot from 1 ft,68,71
294,3,5:54.0,Turnover by S. Hill (bad pass; steal by R. McGruder),,68,71
295,3,5:52.0,Offensive charge foul by D. Waiters (drawn by D. Cousins),,68,71
296,3,5:52.0,,Turnover by D. Waiters (offensive foul),68,71
297,3,5:41.0,Turnover by S. Hill (bad pass; steal by H. Whiteside),,68,71
298,3,5:37.0,,H. Whiteside makes 2-pt layup from 3 ft (assist by R. McGruder),68,73
299,3,5:26.0,Personal block foul by J. Johnson (drawn by D. Cousins),,68,73
300,3,5:26.0,,O. White enters the game for J. Johnson,68,73
301,3,5:12.0,E. Moore makes 2-pt jump shot from 14 ft,,70,73
302,3,4:52.0,,Personal foul by S. Hill (drawn by D. Waiters),70,73
303,3,4:40.0,,D. Waiters misses 2-pt layup from 2 ft,70,73
304,3,4:40.0,Defensive rebound by Team,,70,73
305,3,4:40.0,,Loose ball foul by R. McGruder (drawn by D. Cousins),70,73
306,3,4:29.0,Turnover by A. Davis (bad pass),,70,73
307,3,4:14.0,,G. Dragić makes 3-pt jump shot from 24 ft,70,76
308,3,3:57.0,Turnover by D. Cousins (3 sec),,70,76
309,3,3:57.0,,T. Johnson enters the game for R. McGruder,70,76
310,3,3:43.0,,D. Waiters misses 2-pt jump shot from 15 ft,70,76
311,3,3:42.0,Defensive rebound by A. Davis,,70,76
312,3,3:34.0,D. Cunningham enters the game for D. Cousins,,70,76
313,3,3:33.0,Personal foul by O. White (drawn by A. Davis),,70,76
314,3,3:33.0,A. Davis makes free throw 1 of 2,,71,76
315,3,3:33.0,J. Crawford enters the game for S. Hill,,71,76
316,3,3:33.0,A. Davis makes free throw 2 of 2,,72,76
317,3,3:14.0,,D. Waiters misses 3-pt jump shot from 25 ft,72,76
318,3,3:13.0,Defensive rebound by J. Crawford,,72,76
319,3,3:04.0,Shooting foul by H. Whiteside (drawn by A. Davis),,72,76
320,3,3:04.0,A. Davis makes free throw 1 of 2,,73,76
321,3,3:04.0,,Technical foul by H. Whiteside,73,76
322,3,3:04.0,A. Davis makes technical free throw,,74,76
323,3,3:04.0,A. Davis misses free throw 2 of 2,,74,76
324,3,3:04.0,,W. Reed enters the game for H. Whiteside,74,76
325,3,3:03.0,,Defensive rebound by T. Johnson,74,76
326,3,2:59.0,,Miami full timeout,74,76
327,3,2:59.0,,W. Ellington enters the game for D. Waiters,74,76
328,3,2:41.0,,W. Reed misses 2-pt hook shot from 5 ft,74,76
329,3,2:40.0,,Offensive rebound by W. Reed,74,76
330,3,2:39.0,,W. Reed makes 2-pt layup from 1 ft,74,78
331,3,2:22.0,A. Davis makes 2-pt jump shot from 6 ft (assist by E. Moore),,76,78
332,3,2:06.0,,W. Reed misses 2-pt layup from 1 ft (block by A. Davis),76,78
333,3,2:05.0,,Offensive rebound by W. Reed,76,78
334,3,2:05.0,,Shooting foul by A. Davis (drawn by W. Reed),76,78
335,3,2:05.0,,W. Reed makes free throw 1 of 2,76,79
336,3,2:05.0,D. Cousins enters the game for A. Davis,,76,79
337,3,2:05.0,,W. Reed makes free throw 2 of 2,76,80
338,3,1:48.0,D. Cousins misses 2-pt jump shot from 5 ft,,76,80
339,3,1:47.0,,Defensive rebound by O. White,76,80
340,3,1:41.0,,G. Dragić makes 2-pt jump shot from 7 ft,76,82
341,3,1:30.0,Shooting foul by G. Dragić (drawn by J. Holiday),,76,82
342,3,1:30.0,J. Holiday misses free throw 1 of 2,,76,82
343,3,1:30.0,Offensive rebound by Team,,76,82
344,3,1:30.0,J. Holiday makes free throw 2 of 2,,77,82
345,3,1:11.0,T. Frazier enters the game for J. Holiday,,77,82
346,3,1:05.0,,G. Dragić misses 3-pt jump shot from 25 ft,77,82
347,3,1:04.0,,Offensive rebound by O. White,77,82
348,3,0:58.0,,T. Johnson misses 2-pt jump shot from 4 ft,77,82
349,3,0:58.0,,Offensive rebound by W. Reed,77,82
350,3,0:57.0,,W. Reed misses 2-pt layup at rim,77,82
351,3,0:56.0,Defensive rebound by D. Cousins,,77,82
352,3,0:47.0,D. Cousins misses 2-pt layup from 2 ft,,77,82
353,3,0:46.0,Offensive rebound by D. Cunningham,,77,82
354,3,0:45.0,D. Cunningham makes 2-pt jump shot from 4 ft,,79,82
355,3,0:31.0,,Shooting foul by E. Moore (drawn by G. Dragić),79,82
356,3,0:31.0,,G. Dragić makes free throw 1 of 3,79,83
357,3,0:31.0,,G. Dragić makes free throw 2 of 3,79,84
358,3,0:31.0,,G. Dragić makes free throw 3 of 3,79,85
359,3,0:14.0,Turnover by D. Cousins (lost ball; steal by T. Johnson),,79,85
360,3,0:04.0,,G. Dragić misses 3-pt jump shot from 24 ft,79,85
361,3,0:03.0,Defensive rebound by D. Cousins,,79,85
362,3,0:01.0,D. Cousins misses 3-pt jump shot from 45 ft,,79,85
363,3,0:00.0,Offensive rebound by Team,,79,85
364,4,11:48.0,Personal foul by W. Ellington (drawn by E. Moore),,79,85
365,4,11:41.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by T. Frazier),,82,85
366,4,11:22.0,,Turnover by T. Johnson (bad pass; steal by D. Cousins),82,85
367,4,11:12.0,J. Crawford misses 3-pt jump shot from 28 ft,,82,85
368,4,11:10.0,,Defensive rebound by W. Ellington,82,85
369,4,11:10.0,,Personal foul by D. Cousins (drawn by W. Ellington),82,85
370,4,10:57.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Richardson),82,88
371,4,10:39.0,D. Cousins misses 2-pt layup from 2 ft,,82,88
372,4,10:38.0,Offensive rebound by J. Crawford,,82,88
373,4,10:37.0,J. Crawford makes 2-pt layup at rim,,84,88
374,4,10:21.0,Violation by D. Cunningham (def goaltending),,84,88
375,4,10:21.0,,T. Johnson makes 2-pt layup from 1 ft,84,90
376,4,10:06.0,E. Moore makes 2-pt jump shot from 5 ft,,86,90
377,4,9:48.0,,T. Johnson makes 2-pt jump shot from 6 ft,86,92
378,4,9:36.0,E. Moore makes 2-pt jump shot from 11 ft,,88,92
379,4,9:12.0,,W. Reed misses 2-pt layup from 3 ft,88,92
380,4,9:11.0,Defensive rebound by D. Cunningham,,88,92
381,4,9:01.0,D. Cousins makes 2-pt layup from 2 ft,,90,92
382,4,8:41.0,,W. Ellington misses 3-pt jump shot from 23 ft,90,92
383,4,8:40.0,Defensive rebound by J. Crawford,,90,92
384,4,8:36.0,D. Cunningham makes 2-pt dunk at rim,,92,92
385,4,8:36.0,,Miami full timeout,92,92
386,4,8:36.0,,H. Whiteside enters the game for W. Reed,92,92
387,4,8:36.0,,J. Johnson enters the game for O. White,92,92
388,4,8:24.0,,Turnover by J. Johnson (bad pass; steal by D. Cousins),92,92
