,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
91,1,1:18.0,,Turnover by T. Douglas (lost ball; steal by B. Knight),15,22
92,1,1:18.0,,Loose ball foul by T. Douglas (drawn by B. Knight),15,22
93,1,1:09.0,Turnover by A. Len (3 sec),,15,22
94,1,0:49.0,,B. Wright misses 2-pt layup from 2 ft,15,22
95,1,0:47.0,,Offensive rebound by B. Wright,15,22
96,1,0:47.0,,B. Wright misses 2-pt layup from 1 ft (block by A. Len),15,22
97,1,0:45.0,,Offensive rebound by J. Ennis,15,22
98,1,0:32.0,,C. Parsons misses 2-pt jump shot from 5 ft,15,22
99,1,0:30.0,Defensive rebound by J. Dudley,,15,22
100,1,0:14.0,Turnover by B. Knight (lost ball; steal by T. Daniels),,15,22
101,1,0:11.0,,Clear path foul by J. Dudley,15,22
102,1,0:11.0,,B. Wright misses clear path free throw 1 of 2,15,22
103,1,0:11.0,,Offensive rebound by Team,15,22
104,1,0:11.0,,B. Wright misses clear path free throw 2 of 2,15,22
105,1,0:11.0,,Offensive rebound by Team,15,22
106,1,0:03.0,,B. Wright makes 2-pt jump shot from 13 ft,15,24
107,1,0:00.0,P. Tucker misses 3-pt jump shot from 28 ft,,15,24
108,1,0:00.0,Offensive rebound by Team,,15,24
109,2,11:50.0,,Violation by T. Douglas (kicked ball),15,24
110,2,11:43.0,B. Knight makes 2-pt jump shot from 8 ft,,17,24
111,2,11:29.0,,C. Parsons misses 2-pt jump shot from 19 ft,17,24
112,2,11:28.0,Defensive rebound by A. Len,,17,24
113,2,11:21.0,J. Dudley misses 3-pt jump shot from 25 ft,,17,24
114,2,11:18.0,,Defensive rebound by J. Ennis,17,24
115,2,11:07.0,,M. Conley makes 3-pt jump shot from 24 ft,17,27
116,2,10:51.0,B. Knight misses 2-pt layup from 2 ft (block by B. Wright),,17,27
117,2,10:48.0,Offensive rebound by L. Barbosa,,17,27
118,2,10:45.0,B. Knight makes 3-pt jump shot from 24 ft (assist by J. Dudley),,20,27
119,2,10:24.0,,T. Douglas makes 2-pt jump shot from 18 ft (assist by M. Conley),20,29
120,2,10:07.0,Personal foul by B. Wright (drawn by A. Len),,20,29
121,2,9:53.0,L. Barbosa misses 2-pt jump shot from 4 ft,,20,29
122,2,9:53.0,,Defensive rebound by Team,20,29
123,2,9:53.0,Loose ball foul by A. Len (drawn by B. Wright),,20,29
124,2,9:39.0,,C. Parsons makes 2-pt jump shot from 14 ft (assist by M. Conley),20,31
125,2,9:39.0,,Flagrant foul type 1 by L. Barbosa (drawn by C. Parsons),20,31
126,2,9:39.0,,C. Parsons misses flagrant free throw 1 of 2,20,31
127,2,9:39.0,,Offensive rebound by Team,20,31
128,2,9:39.0,,C. Parsons misses flagrant free throw 2 of 2,20,31
129,2,9:39.0,,Offensive rebound by Team,20,31
130,2,9:29.0,,C. Parsons misses 3-pt jump shot from 24 ft,20,31
131,2,9:27.0,Defensive rebound by J. Dudley,,20,31
132,2,9:07.0,J. Dudley makes 2-pt layup from 2 ft (assist by B. Knight),,22,31
133,2,8:42.0,,B. Wright misses 2-pt layup from 1 ft (block by A. Len),22,31
134,2,8:39.0,Defensive rebound by L. Barbosa,,22,31
135,2,8:37.0,Shooting foul by C. Parsons (drawn by B. Knight),,22,31
136,2,8:37.0,B. Knight makes free throw 1 of 2,,23,31
137,2,8:37.0,,T. Daniels enters the game for C. Parsons,22,31
138,2,8:37.0,,M. Gasol enters the game for T. Douglas,22,31
139,2,8:37.0,,J. Green enters the game for J. Ennis,22,31
140,2,8:37.0,,T. Allen enters the game for B. Wright,22,31
141,2,8:37.0,B. Knight makes free throw 2 of 2,,24,31
142,2,8:20.0,,Personal foul by B. Knight (drawn by M. Conley),24,31
143,2,8:07.0,,J. Green makes 2-pt jump shot from 13 ft,24,33
144,2,7:47.0,B. Knight makes 3-pt jump shot from 24 ft (assist by L. Barbosa),,27,33
145,2,7:24.0,,Turnover by M. Conley (bad pass),27,33
146,2,7:13.0,B. Knight misses 2-pt jump shot from 22 ft,,27,33
147,2,7:13.0,Offensive rebound by Team,,27,33
148,2,7:13.0,,Loose ball foul by M. Gasol (drawn by A. Len),27,33
149,2,7:05.0,L. Barbosa misses 2-pt jump shot from 21 ft,,27,33
150,2,7:04.0,,Defensive rebound by J. Green,27,33
151,2,6:48.0,,Personal block foul by J. Dudley (drawn by J. Green),27,33
152,2,6:42.0,,Personal foul by B. Knight (drawn by J. Green),27,33
153,2,6:42.0,,J. Green makes free throw 1 of 2,27,34
154,2,6:42.0,,J. Green makes free throw 2 of 2,27,35
155,2,6:34.0,Shooting foul by J. Green (drawn by J. Dudley),,27,35
156,2,6:34.0,J. Dudley misses free throw 1 of 2,,27,35
157,2,6:34.0,Offensive rebound by Team,,27,35
158,2,6:34.0,J. Dudley makes free throw 2 of 2,,28,35
159,2,6:23.0,,Turnover by J. Green (offensive foul),28,35
160,2,6:23.0,,Offensive foul by J. Green (drawn by B. Knight),28,35
161,2,6:05.0,Turnover by L. Barbosa (lost ball),,28,35
162,2,5:47.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Gasol),28,37
163,2,5:30.0,J. Dudley misses 2-pt jump shot from 21 ft,,28,37
164,2,5:29.0,Offensive rebound by P. Tucker,,28,37
165,2,5:23.0,L. Barbosa misses 3-pt jump shot from 24 ft,,28,37
166,2,5:20.0,Offensive rebound by B. Knight,,28,37
167,2,5:15.0,A. Len makes 2-pt layup from 2 ft (assist by J. Dudley),,30,37
168,2,5:15.0,,Memphis full timeout,30,37
169,2,5:15.0,,T. Douglas enters the game for M. Conley,30,37
170,2,4:55.0,,Personal foul by A. Len (drawn by M. Gasol),30,37
171,2,4:55.0,,M. Gasol makes free throw 1 of 2,30,38
172,2,4:55.0,,M. Gasol makes free throw 2 of 2,30,39
173,2,4:46.0,L. Barbosa misses 2-pt jump shot from 22 ft,,30,39
174,2,4:46.0,,Defensive rebound by T. Daniels,30,39
175,2,4:35.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by T. Douglas),30,42
176,2,4:25.0,B. Knight misses 3-pt jump shot from 24 ft,,30,42
177,2,4:22.0,,Defensive rebound by T. Allen,30,42
178,2,4:03.0,,T. Douglas misses 2-pt layup from 2 ft (block by L. Barbosa),30,42
179,2,4:02.0,,Offensive rebound by T. Douglas,30,42
180,2,4:00.0,,Turnover by T. Douglas (bad pass; steal by P. Tucker),30,42
181,2,3:42.0,Turnover by B. Knight (offensive foul),,30,42
182,2,3:42.0,,Offensive charge foul by B. Knight (drawn by M. Gasol),30,42
183,2,3:42.0,E. Bledsoe enters the game for B. Knight,,30,42
184,2,3:42.0,T. Warren enters the game for J. Dudley,,30,42
185,2,3:42.0,D. Booker enters the game for L. Barbosa,,30,42
186,2,3:31.0,,Turnover by M. Gasol (lost ball; steal by E. Bledsoe),30,42
187,2,3:25.0,E. Bledsoe misses 2-pt layup from 3 ft,,30,42
188,2,3:25.0,Offensive rebound by Team,,30,42
189,2,3:21.0,T. Warren misses 2-pt jump shot from 9 ft,,30,42
190,2,3:21.0,,Defensive rebound by Team,30,42
191,2,3:21.0,Loose ball foul by A. Len (drawn by T. Allen),,30,42
192,2,3:21.0,,T. Allen makes free throw 1 of 2,30,43
193,2,3:21.0,,T. Allen misses free throw 2 of 2,30,43
194,2,3:21.0,T. Chandler enters the game for P. Tucker,,30,43
195,2,3:21.0,M. Chriss enters the game for A. Len,,30,43
196,2,3:21.0,,M. Conley enters the game for T. Douglas,30,43
197,2,3:19.0,Defensive rebound by T. Warren,,30,43
198,2,2:57.0,T. Warren makes 2-pt jump shot from 9 ft,,32,43
199,2,2:57.0,Shooting foul by T. Daniels (drawn by T. Warren),,32,43
200,2,2:57.0,Phoenix full timeout,,32,43
201,2,2:57.0,T. Warren misses free throw 1 of 1,,32,43
202,2,2:55.0,,Defensive rebound by J. Green,32,43
203,2,2:37.0,,M. Gasol makes 2-pt hook shot from 6 ft,32,45
204,2,2:19.0,M. Chriss misses 3-pt jump shot from 24 ft,,32,45
205,2,2:18.0,,Defensive rebound by T. Allen,32,45
206,2,2:09.0,,M. Gasol misses 3-pt jump shot from 26 ft,32,45
207,2,2:08.0,,Offensive rebound by T. Allen,32,45
208,2,2:05.0,,T. Allen misses 2-pt layup from 1 ft,32,45
209,2,2:05.0,,Offensive rebound by T. Allen,32,45
210,2,2:05.0,,Shooting foul by M. Chriss (drawn by T. Allen),32,45
211,2,2:05.0,,T. Allen makes free throw 1 of 2,32,46
212,2,2:05.0,,T. Allen misses free throw 2 of 2,32,46
213,2,2:04.0,Defensive rebound by T. Warren,,32,46
214,2,1:51.0,E. Bledsoe misses 2-pt layup from 2 ft,,32,46
215,2,1:51.0,,Defensive rebound by Team,32,46
216,2,1:37.0,,Turnover by M. Gasol (lost ball; steal by T. Warren),32,46
217,2,1:31.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by M. Chriss),,34,46
218,2,1:09.0,,T. Daniels misses 3-pt jump shot from 27 ft,34,46
219,2,1:08.0,,Offensive rebound by J. Green,34,46
220,2,1:02.0,,T. Daniels misses 3-pt jump shot from 25 ft,34,46
221,2,1:01.0,Defensive rebound by T. Warren,,34,46
222,2,0:51.0,Shooting foul by T. Daniels (drawn by D. Booker),,34,46
223,2,0:51.0,D. Booker makes free throw 1 of 2,,35,46
224,2,0:51.0,,B. Wright enters the game for J. Green,35,46
225,2,0:51.0,,T. Douglas enters the game for M. Conley,35,46
226,2,0:51.0,,J. Ennis enters the game for T. Daniels,35,46
227,2,0:51.0,D. Booker makes free throw 2 of 2,,36,46
228,2,0:31.0,,Turnover by J. Ennis (bad pass; steal by T. Chandler),36,46
229,2,0:27.0,T. Warren makes 2-pt layup from 2 ft (assist by E. Bledsoe),,38,46
230,2,0:01.0,,T. Allen misses 2-pt jump shot from 17 ft,38,46
231,2,0:00.0,Defensive rebound by T. Chandler,,38,46
232,3,11:52.0,Shooting foul by M. Conley (drawn by E. Bledsoe),,38,46
233,3,11:52.0,E. Bledsoe makes free throw 1 of 3,,39,46
234,3,11:52.0,E. Bledsoe makes free throw 2 of 3,,40,46
235,3,11:52.0,E. Bledsoe makes free throw 3 of 3,,41,46
236,3,11:37.0,,J. Green makes 3-pt jump shot from 25 ft (assist by M. Gasol),41,49
237,3,11:09.0,E. Bledsoe misses 2-pt layup from 2 ft,,41,49
238,3,11:06.0,Offensive rebound by T. Chandler,,41,49
239,3,11:06.0,T. Chandler misses 2-pt layup from 2 ft,,41,49
240,3,11:03.0,Offensive rebound by T. Chandler,,41,49
241,3,11:03.0,T. Chandler misses 2-pt layup from 2 ft,,41,49
242,3,11:00.0,,Defensive rebound by M. Gasol,41,49
243,3,10:53.0,,M. Conley makes 2-pt layup from 2 ft,41,51
244,3,10:47.0,D. Booker makes 2-pt jump shot from 8 ft,,43,51
245,3,10:31.0,,Turnover by J. Green (traveling),43,51
246,3,10:11.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,43,51
247,3,10:10.0,,Defensive rebound by J. Green,43,51
248,3,9:54.0,,Turnover by M. Conley (lost ball; steal by T. Chandler),43,51
249,3,9:46.0,M. Chriss misses 2-pt dunk at rim,,43,51
250,3,9:42.0,Offensive rebound by T. Chandler,,43,51
251,3,9:42.0,Shooting foul by M. Gasol (drawn by T. Chandler),,43,51
252,3,9:42.0,T. Chandler misses free throw 1 of 2,,43,51
253,3,9:42.0,Offensive rebound by Team,,43,51
254,3,9:42.0,T. Chandler makes free throw 2 of 2,,44,51
255,3,9:32.0,,Turnover by T. Allen (bad pass),44,51
256,3,9:23.0,Shooting foul by T. Allen (drawn by E. Bledsoe),,44,51
257,3,9:23.0,E. Bledsoe makes free throw 1 of 2,,45,51
258,3,9:23.0,E. Bledsoe makes free throw 2 of 2,,46,51
259,3,9:19.0,,Memphis full timeout,46,51
260,3,9:07.0,,Shooting foul by T. Warren (drawn by M. Gasol),46,51
261,3,9:07.0,,M. Gasol makes free throw 1 of 2,46,52
262,3,9:07.0,,M. Gasol makes free throw 2 of 2,46,53
263,3,8:51.0,E. Bledsoe misses 2-pt jump shot from 22 ft,,46,53
264,3,8:51.0,,Defensive rebound by M. Gasol,46,53
265,3,8:46.0,,T. Allen makes 2-pt layup at rim (assist by C. Parsons),46,55
266,3,8:26.0,Shooting foul by J. Green (drawn by M. Chriss),,46,55
267,3,8:26.0,M. Chriss makes free throw 1 of 2,,47,55
268,3,8:26.0,M. Chriss misses free throw 2 of 2,,47,55
269,3,8:24.0,Offensive rebound by T. Chandler,,47,55
270,3,8:08.0,Turnover by E. Bledsoe (lost ball; steal by M. Conley),,47,55
271,3,7:53.0,,M. Gasol makes 2-pt jump shot from 21 ft (assist by C. Parsons),47,57
272,3,7:39.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,47,57
273,3,7:38.0,,Defensive rebound by J. Green,47,57
274,3,7:31.0,,Shooting foul by D. Booker (drawn by M. Conley),47,57
275,3,7:31.0,,M. Conley makes 2-pt layup from 3 ft,47,59
276,3,7:31.0,,M. Conley makes free throw 1 of 1,47,60
277,3,7:26.0,Phoenix full timeout,,47,60
278,3,7:14.0,T. Warren misses 2-pt jump shot from 9 ft,,47,60
279,3,7:13.0,Offensive rebound by M. Chriss,,47,60
280,3,7:06.0,T. Chandler misses 2-pt layup from 1 ft,,47,60
281,3,7:03.0,,Defensive rebound by C. Parsons,47,60
282,3,6:51.0,,Turnover by M. Conley (bad pass; steal by M. Chriss),47,60
283,3,6:48.0,Shooting foul by C. Parsons (drawn by D. Booker),,47,60
284,3,6:48.0,D. Booker misses free throw 1 of 2,,47,60
285,3,6:48.0,Offensive rebound by Team,,47,60
286,3,6:48.0,D. Booker makes free throw 2 of 2,,48,60
287,3,6:32.0,,Shooting foul by M. Chriss (drawn by M. Gasol),48,60
288,3,6:32.0,,M. Gasol makes free throw 1 of 2,48,61
289,3,6:32.0,,B. Wright enters the game for J. Green,48,61
290,3,6:32.0,,M. Gasol makes free throw 2 of 2,48,62
291,3,6:17.0,D. Booker misses 3-pt jump shot from 24 ft,,48,62
292,3,6:15.0,,Defensive rebound by Team,48,62
293,3,6:15.0,,J. Ennis enters the game for T. Allen,48,62
294,3,5:59.0,,J. Ennis misses 3-pt jump shot from 23 ft,48,62
295,3,5:57.0,Defensive rebound by T. Chandler,,48,62
296,3,5:38.0,D. Booker makes 2-pt jump shot from 5 ft,,50,62
297,3,5:18.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by C. Parsons),50,65
298,3,5:12.0,Personal block foul by J. Ennis (drawn by D. Booker),,50,65
299,3,5:12.0,D. Booker makes free throw 1 of 2,,51,65
300,3,5:12.0,D. Booker misses free throw 2 of 2,,51,65
301,3,5:12.0,,T. Daniels enters the game for C. Parsons,51,65
302,3,5:11.0,,Defensive rebound by M. Gasol,51,65
303,3,4:52.0,,M. Gasol misses 2-pt jump shot from 6 ft,51,65
304,3,4:51.0,,Offensive rebound by M. Gasol,51,65
305,3,4:49.0,,Turnover by M. Gasol (lost ball; steal by T. Chandler),51,65
306,3,4:44.0,T. Warren misses 2-pt jump shot from 13 ft,,51,65
307,3,4:44.0,Offensive rebound by Team,,51,65
308,3,4:44.0,,Loose ball foul by T. Daniels (drawn by T. Chandler),51,65
309,3,4:44.0,T. Chandler makes free throw 1 of 2,,52,65
310,3,4:44.0,,T. Douglas enters the game for M. Conley,52,65
311,3,4:44.0,P. Tucker enters the game for T. Warren,,52,65
312,3,4:44.0,T. Chandler makes free throw 2 of 2,,53,65
313,3,4:26.0,,B. Wright misses 2-pt layup from 2 ft (block by T. Chandler),53,65
314,3,4:24.0,Defensive rebound by P. Tucker,,53,65
315,3,4:18.0,D. Booker misses 2-pt dunk from 2 ft,,53,65
316,3,4:13.0,,Defensive rebound by T. Daniels,53,65
317,3,4:08.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by T. Douglas),53,68
318,3,3:51.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,53,68
319,3,3:50.0,,Defensive rebound by B. Wright,53,68
320,3,3:40.0,,T. Daniels makes 3-pt jump shot from 24 ft,53,71
321,3,3:39.0,Phoenix full timeout,,53,71
322,3,3:39.0,B. Knight enters the game for T. Chandler,,53,71
323,3,3:39.0,L. Barbosa enters the game for D. Booker,,53,71
324,3,3:39.0,A. Len enters the game for E. Bledsoe,,53,71
325,3,3:28.0,Personal foul by T. Douglas (drawn by B. Knight),,53,71
326,3,3:28.0,B. Knight makes free throw 1 of 2,,54,71
327,3,3:28.0,B. Knight makes free throw 2 of 2,,55,71
328,3,3:16.0,,T. Daniels misses 3-pt jump shot from 26 ft,55,71
329,3,3:15.0,Defensive rebound by M. Chriss,,55,71
330,3,3:03.0,L. Barbosa makes 2-pt jump shot from 10 ft,,57,71
331,3,2:45.0,,Shooting foul by M. Chriss (drawn by B. Wright),57,71
332,3,2:45.0,,B. Wright makes free throw 1 of 2,57,72
333,3,2:45.0,,B. Wright misses free throw 2 of 2,57,72
334,3,2:45.0,,J. Green enters the game for M. Gasol,57,72
335,3,2:44.0,Defensive rebound by Team,,57,72
336,3,2:44.0,,Loose ball foul by J. Green (drawn by P. Tucker),57,72
337,3,2:44.0,P. Tucker makes free throw 1 of 2,,58,72
338,3,2:44.0,J. Dudley enters the game for M. Chriss,,58,72
339,3,2:44.0,P. Tucker makes free throw 2 of 2,,59,72
340,3,2:39.0,,Turnover by T. Douglas (bad pass),59,72
341,3,2:22.0,L. Barbosa makes 2-pt jump shot from 5 ft,,61,72
342,3,2:04.0,,Turnover by T. Daniels (bad pass; steal by B. Knight),61,72
343,3,1:59.0,B. Knight makes 2-pt layup from 2 ft,,63,72
344,3,1:49.0,,Memphis full timeout,63,72
345,3,1:49.0,,C. Parsons enters the game for J. Green,63,72
346,3,1:42.0,,C. Parsons misses 2-pt jump shot from 21 ft,63,72
347,3,1:41.0,Defensive rebound by L. Barbosa,,63,72
348,3,1:37.0,L. Barbosa misses 2-pt layup from 2 ft (block by C. Parsons),,63,72
349,3,1:37.0,Offensive rebound by Team,,63,72
350,3,1:37.0,,M. Conley enters the game for T. Daniels,63,72
351,3,1:25.0,L. Barbosa misses 2-pt jump shot from 23 ft,,63,72
352,3,1:24.0,Offensive rebound by P. Tucker,,63,72
353,3,1:22.0,P. Tucker makes 2-pt layup from 1 ft,,65,72
354,3,1:08.0,,Personal foul by P. Tucker (drawn by M. Conley),65,72
355,3,1:08.0,,M. Conley makes free throw 1 of 2,65,73
356,3,1:08.0,,M. Conley makes free throw 2 of 2,65,74
357,3,0:53.0,L. Barbosa misses 2-pt jump shot from 21 ft,,65,74
358,3,0:51.0,,Defensive rebound by T. Douglas,65,74
359,3,0:38.0,,M. Conley makes 3-pt jump shot from 25 ft,65,77
360,3,0:28.0,B. Knight misses 2-pt jump shot from 4 ft (block by T. Douglas),,65,77
361,3,0:28.0,,Defensive rebound by Team,65,77
362,3,0:07.0,,B. Wright makes 2-pt dunk from 3 ft (assist by M. Conley),65,79
363,3,0:01.0,L. Barbosa misses 3-pt jump shot from 24 ft,,65,79
364,3,0:00.0,Offensive rebound by A. Len,,65,79
365,3,0:00.0,A. Len misses 2-pt layup from 2 ft,,65,79
366,3,0:00.0,Offensive rebound by Team,,65,79
367,4,11:41.0,,Turnover by C. Parsons (bad pass; steal by L. Barbosa),65,79
368,4,11:33.0,P. Tucker misses 2-pt layup from 1 ft,,65,79
369,4,11:30.0,Offensive rebound by P. Tucker,,65,79
370,4,11:30.0,P. Tucker misses 2-pt layup from 2 ft (block by T. Douglas),,65,79
371,4,11:28.0,Offensive rebound by P. Tucker,,65,79
372,4,11:28.0,P. Tucker misses 2-pt layup from 2 ft (block by C. Parsons),,65,79
373,4,11:25.0,Offensive rebound by J. Dudley,,65,79
374,4,11:25.0,J. Dudley makes 2-pt layup from 2 ft,,67,79
375,4,11:12.0,,Turnover by M. Conley (step out of bounds),67,79
376,4,11:06.0,Turnover by B. Knight (bad pass),,67,79
377,4,10:53.0,,M. Conley misses 2-pt jump shot from 23 ft,67,79
378,4,10:52.0,Defensive rebound by L. Barbosa,,67,79
379,4,10:47.0,B. Knight misses 2-pt layup from 2 ft,,67,79
380,4,10:45.0,Offensive rebound by P. Tucker,,67,79
381,4,10:45.0,P. Tucker makes 2-pt layup from 2 ft,,69,79
382,4,10:25.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by C. Parsons),69,82
383,4,10:07.0,A. Len misses 2-pt jump shot from 17 ft,,69,82
384,4,10:06.0,,Defensive rebound by J. Ennis,69,82
385,4,9:58.0,,J. Ennis makes 3-pt jump shot from 24 ft (assist by C. Parsons),69,85
386,4,9:50.0,Phoenix full timeout,,69,85
387,4,9:41.0,Personal foul by J. Ennis (drawn by L. Barbosa),,69,85
388,4,9:35.0,A. Len makes 2-pt jump shot from 13 ft (assist by J. Dudley),,71,85
389,4,9:15.0,,Personal foul by L. Barbosa (drawn by M. Conley),71,85
390,4,9:09.0,,Personal foul by J. Dudley (drawn by J. Ennis),71,85
391,4,9:09.0,,T. Allen enters the game for T. Douglas,71,85
