,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
37,1,6:23.0,N. Vonleh makes 2-pt layup from 2 ft,,15,18
38,1,6:11.0,,Shooting foul by M. Harkless (drawn by D. Gallinari),15,18
39,1,6:11.0,,D. Gallinari makes free throw 1 of 3,15,19
40,1,6:11.0,,D. Gallinari makes free throw 2 of 3,15,20
41,1,6:11.0,,J. Murray enters the game for G. Harris,15,20
42,1,6:11.0,,D. Gallinari makes free throw 3 of 3,15,21
43,1,5:59.0,D. Lillard misses 3-pt jump shot from 26 ft,,15,21
44,1,5:58.0,,Defensive rebound by K. Faried,15,21
45,1,5:53.0,,K. Faried makes 2-pt layup from 3 ft (assist by N. Jokić),15,23
46,1,5:38.0,C. McCollum misses 2-pt jump shot from 15 ft,,15,23
47,1,5:37.0,,Defensive rebound by K. Faried,15,23
48,1,5:28.0,,N. Jokić makes 2-pt jump shot from 13 ft (assist by E. Mudiay),15,25
49,1,5:28.0,Portland full timeout,,15,25
50,1,5:28.0,E. Turner enters the game for M. Harkless,,15,25
51,1,5:28.0,A. Crabbe enters the game for C. McCollum,,15,25
52,1,5:14.0,A. Crabbe misses 3-pt jump shot from 24 ft,,15,25
53,1,5:13.0,,Defensive rebound by J. Murray,15,25
54,1,4:57.0,,N. Jokić makes 2-pt jump shot from 5 ft (assist by E. Mudiay),15,27
55,1,4:44.0,A. Crabbe misses 3-pt jump shot from 25 ft,,15,27
56,1,4:43.0,,Defensive rebound by K. Faried,15,27
57,1,4:32.0,,J. Murray makes 2-pt jump shot from 11 ft,15,29
58,1,4:07.0,M. Plumlee makes 2-pt jump shot from 18 ft (assist by E. Turner),,17,29
59,1,3:53.0,,Turnover by E. Mudiay (bad pass; steal by M. Plumlee),17,29
60,1,3:50.0,M. Plumlee makes 2-pt dunk at rim,,19,29
61,1,3:50.0,,Denver full timeout,19,29
62,1,3:50.0,M. Leonard enters the game for N. Vonleh,,19,29
63,1,3:50.0,E. Davis enters the game for M. Plumlee,,19,29
64,1,3:50.0,,W. Barton enters the game for N. Jokić,19,29
65,1,3:50.0,,J. Nelson enters the game for D. Gallinari,19,29
66,1,3:50.0,,W. Chandler enters the game for E. Mudiay,19,29
67,1,3:29.0,,W. Barton misses 2-pt jump shot from 19 ft,19,29
68,1,3:28.0,Defensive rebound by E. Turner,,19,29
69,1,3:15.0,D. Lillard misses 3-pt jump shot from 26 ft,,19,29
70,1,3:15.0,Offensive rebound by E. Davis,,19,29
71,1,3:15.0,Shooting foul by K. Faried (drawn by E. Davis),,19,29
72,1,3:15.0,E. Davis makes free throw 1 of 2,,20,29
73,1,3:15.0,E. Davis makes free throw 2 of 2,,21,29
74,1,3:04.0,,J. Murray misses 3-pt jump shot from 25 ft,21,29
75,1,3:04.0,,Offensive rebound by Team,21,29
76,1,3:04.0,,Personal foul by E. Turner (drawn by K. Faried),21,29
77,1,2:48.0,,Turnover by J. Murray (bad pass; steal by E. Turner),21,29
78,1,2:38.0,M. Leonard misses 3-pt jump shot from 25 ft,,21,29
79,1,2:37.0,,Defensive rebound by K. Faried,21,29
80,1,2:25.0,,W. Chandler makes 3-pt jump shot from 25 ft,21,32
81,1,2:10.0,Turnover by E. Turner (bad pass; steal by W. Chandler),,21,32
82,1,2:05.0,,W. Chandler misses 2-pt layup from 2 ft,21,32
83,1,2:03.0,Defensive rebound by E. Turner,,21,32
84,1,1:56.0,D. Lillard misses 2-pt layup from 1 ft (block by K. Faried),,21,32
85,1,1:55.0,Offensive rebound by E. Turner,,21,32
86,1,1:55.0,E. Turner makes 2-pt layup from 2 ft,,23,32
87,1,1:45.0,,J. Murray misses 2-pt layup from 1 ft,23,32
88,1,1:43.0,,Offensive rebound by K. Faried,23,32
89,1,1:43.0,,K. Faried makes 2-pt layup from 1 ft,23,34
90,1,1:30.0,D. Lillard makes 2-pt layup from 2 ft,,25,34
91,1,1:30.0,Shooting foul by W. Chandler (drawn by D. Lillard),,25,34
92,1,1:30.0,D. Lillard makes free throw 1 of 1,,26,34
93,1,1:14.0,,W. Chandler makes 2-pt jump shot from 5 ft,26,36
94,1,1:04.0,Turnover by D. Lillard (bad pass; steal by W. Barton),,26,36
95,1,0:57.0,,Turnover by K. Faried (bad pass; steal by E. Turner),26,36
96,1,0:47.0,E. Turner misses 3-pt jump shot from 24 ft,,26,36
97,1,0:46.0,,Defensive rebound by W. Barton,26,36
98,1,0:37.0,,Personal foul by E. Davis (drawn by J. Murray),26,36
99,1,0:37.0,C. McCollum enters the game for D. Lillard,,26,36
100,1,0:33.0,,J. Nelson makes 2-pt jump shot from 18 ft,26,38
101,1,0:26.0,C. McCollum makes 2-pt jump shot from 5 ft,,28,38
102,1,0:03.0,,K. Faried misses 2-pt layup from 2 ft,28,38
103,1,0:02.0,Defensive rebound by C. McCollum,,28,38
104,2,11:44.0,E. Davis misses 2-pt layup from 3 ft,,28,38
105,2,11:43.0,,Defensive rebound by J. Nurkić,28,38
106,2,11:31.0,,J. Nelson misses 2-pt jump shot from 12 ft (block by E. Turner),28,38
107,2,11:29.0,Defensive rebound by E. Turner,,28,38
108,2,11:21.0,Turnover by A. Crabbe (traveling),,28,38
109,2,11:07.0,,W. Barton misses 2-pt jump shot from 16 ft,28,38
110,2,11:07.0,Defensive rebound by M. Leonard,,28,38
111,2,10:57.0,Turnover by C. McCollum (bad pass; steal by J. Murray),,28,38
112,2,10:52.0,,J. Murray misses 2-pt layup from 3 ft (block by C. McCollum),28,38
113,2,10:50.0,,Offensive rebound by J. Murray,28,38
114,2,10:43.0,,J. Nelson misses 2-pt jump shot from 18 ft,28,38
115,2,10:42.0,Defensive rebound by C. McCollum,,28,38
116,2,10:38.0,E. Turner misses 2-pt layup from 2 ft,,28,38
117,2,10:34.0,Offensive rebound by A. Crabbe,,28,38
118,2,10:33.0,A. Crabbe misses 2-pt layup from 2 ft,,28,38
119,2,10:32.0,,Defensive rebound by J. Nurkić,28,38
120,2,10:31.0,,Shooting block foul by C. McCollum (drawn by W. Barton),28,38
121,2,10:31.0,,W. Barton makes free throw 1 of 2,28,39
122,2,10:31.0,,W. Barton makes free throw 2 of 2,28,40
123,2,10:10.0,E. Turner misses 2-pt jump shot from 6 ft,,28,40
124,2,10:09.0,,Defensive rebound by W. Chandler,28,40
125,2,10:03.0,,W. Barton misses 3-pt jump shot from 25 ft,28,40
126,2,10:02.0,Defensive rebound by Team,,28,40
127,2,10:01.0,,Loose ball foul by J. Nurkić (drawn by M. Leonard),28,40
128,2,9:46.0,C. McCollum misses 2-pt jump shot from 21 ft,,28,40
129,2,9:45.0,,Defensive rebound by W. Chandler,28,40
130,2,9:39.0,,Shooting foul by E. Davis (drawn by W. Barton),28,40
131,2,9:39.0,,W. Barton makes free throw 1 of 2,28,41
132,2,9:39.0,M. Harkless enters the game for E. Davis,,28,41
133,2,9:39.0,,W. Barton makes free throw 2 of 2,28,42
134,2,9:24.0,M. Leonard misses 3-pt jump shot from 24 ft,,28,42
135,2,9:23.0,,Defensive rebound by J. Nurkić,28,42
136,2,9:14.0,,W. Barton makes 3-pt jump shot from 26 ft,28,45
137,2,9:14.0,Portland full timeout,,28,45
138,2,9:14.0,,G. Harris enters the game for J. Murray,28,45
139,2,9:02.0,C. McCollum misses 2-pt jump shot from 7 ft,,28,45
140,2,9:00.0,,Defensive rebound by W. Chandler,28,45
141,2,8:47.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Nelson),28,48
142,2,8:34.0,C. McCollum makes 2-pt layup from 3 ft,,30,48
143,2,8:25.0,,W. Chandler misses 3-pt jump shot from 26 ft,30,48
144,2,8:24.0,,Offensive rebound by J. Nurkić,30,48
145,2,8:23.0,Loose ball foul by M. Leonard (drawn by J. Nurkić),,30,48
146,2,8:23.0,M. Plumlee enters the game for M. Leonard,,30,48
147,2,8:14.0,,J. Nurkić misses 2-pt hook shot from 6 ft,30,48
148,2,8:13.0,,Offensive rebound by Team,30,48
149,2,8:09.0,,W. Chandler misses 2-pt layup from 2 ft,30,48
150,2,8:08.0,Defensive rebound by M. Plumlee,,30,48
151,2,8:06.0,A. Crabbe makes 2-pt layup from 2 ft (assist by M. Plumlee),,32,48
152,2,8:06.0,Shooting foul by J. Nelson (drawn by A. Crabbe),,32,48
153,2,8:06.0,A. Crabbe makes free throw 1 of 1,,33,48
154,2,7:51.0,,J. Nurkić makes 2-pt hook shot from 5 ft (assist by W. Barton),33,50
155,2,7:35.0,Personal foul by G. Harris (drawn by A. Crabbe),,33,50
156,2,7:35.0,,E. Mudiay enters the game for J. Nelson,33,50
157,2,7:30.0,Shooting foul by J. Nurkić (drawn by C. McCollum),,33,50
158,2,7:30.0,C. McCollum makes free throw 1 of 2,,34,50
159,2,7:30.0,,N. Jokić enters the game for J. Nurkić,34,50
160,2,7:30.0,C. McCollum makes free throw 2 of 2,,35,50
161,2,7:22.0,,Personal foul by C. McCollum (drawn by E. Mudiay),35,50
162,2,7:22.0,D. Lillard enters the game for C. McCollum,,35,50
163,2,7:22.0,,D. Gallinari enters the game for W. Chandler,35,50
164,2,7:09.0,,Shooting foul by A. Crabbe (drawn by D. Gallinari),35,50
165,2,7:09.0,,D. Gallinari makes free throw 1 of 2,35,51
166,2,7:09.0,,D. Gallinari makes free throw 2 of 2,35,52
167,2,6:56.0,D. Lillard makes 2-pt jump shot from 15 ft,,37,52
168,2,6:34.0,,D. Gallinari misses 3-pt jump shot from 25 ft,37,52
169,2,6:33.0,Defensive rebound by Team,,37,52
170,2,6:16.0,E. Turner misses 2-pt jump shot from 15 ft,,37,52
171,2,6:15.0,,Defensive rebound by G. Harris,37,52
172,2,6:09.0,,G. Harris makes 3-pt jump shot from 25 ft,37,55
173,2,5:47.0,Turnover by D. Lillard (lost ball; steal by G. Harris),,37,55
174,2,5:43.0,,Shooting foul by A. Crabbe (drawn by E. Mudiay),37,55
175,2,5:43.0,,E. Mudiay makes free throw 1 of 2,37,56
176,2,5:43.0,,J. Murray enters the game for E. Mudiay,37,55
177,2,5:43.0,,E. Mudiay enters the game for W. Barton,37,55
178,2,5:43.0,,E. Mudiay makes free throw 2 of 2,37,57
179,2,5:28.0,M. Harkless misses 2-pt layup from 3 ft,,37,57
180,2,5:27.0,,Defensive rebound by N. Jokić,37,57
181,2,5:16.0,,N. Jokić makes 3-pt jump shot from 26 ft (assist by J. Murray),37,60
182,2,4:58.0,Turnover by M. Harkless (lost ball; steal by E. Mudiay),,37,60
183,2,4:52.0,,E. Mudiay misses 2-pt jump shot from 5 ft,37,60
184,2,4:51.0,Defensive rebound by M. Plumlee,,37,60
185,2,4:39.0,Personal foul by G. Harris (drawn by E. Turner),,37,60
186,2,4:39.0,Technical foul by E. Turner,,37,60
187,2,4:39.0,,D. Gallinari makes technical free throw,37,61
188,2,4:39.0,E. Turner misses free throw 1 of 2,,37,61
189,2,4:39.0,Offensive rebound by Team,,37,61
190,2,4:39.0,C. McCollum enters the game for A. Crabbe,,37,61
191,2,4:39.0,E. Turner makes free throw 2 of 2,,38,61
192,2,4:22.0,,E. Mudiay makes 2-pt jump shot from 17 ft (assist by G. Harris),38,63
193,2,4:14.0,D. Lillard makes 2-pt layup from 2 ft,,40,63
194,2,4:02.0,,D. Gallinari makes 2-pt layup from 2 ft,40,65
195,2,3:47.0,D. Lillard makes 2-pt layup from 1 ft (assist by M. Plumlee),,42,65
196,2,3:42.0,A. Crabbe enters the game for E. Turner,,42,65
197,2,3:36.0,,Turnover by E. Mudiay (lost ball; steal by M. Plumlee),42,65
198,2,3:31.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Harkless),,44,65
199,2,3:14.0,,J. Murray misses 2-pt jump shot from 6 ft,44,65
200,2,3:13.0,Defensive rebound by D. Lillard,,44,65
201,2,3:09.0,Turnover by M. Harkless (traveling),,44,65
202,2,3:09.0,,W. Chandler enters the game for J. Murray,44,65
203,2,2:55.0,,N. Jokić makes 2-pt layup from 1 ft (assist by D. Gallinari),44,67
204,2,2:48.0,Personal foul by N. Jokić (drawn by D. Lillard),,44,67
205,2,2:48.0,,Denver full timeout,44,67
206,2,2:48.0,D. Lillard makes free throw 1 of 2,,45,67
207,2,2:48.0,D. Lillard makes free throw 2 of 2,,46,67
208,2,2:34.0,,D. Gallinari makes 2-pt dunk at rim (assist by N. Jokić),46,69
209,2,2:22.0,D. Lillard makes 2-pt jump shot from 17 ft,,48,69
210,2,2:11.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),48,71
211,2,2:02.0,M. Plumlee misses 2-pt layup from 2 ft,,48,71
212,2,2:01.0,Offensive rebound by M. Plumlee,,48,71
213,2,2:00.0,M. Plumlee makes 2-pt layup from 1 ft,,50,71
214,2,2:00.0,Shooting foul by N. Jokić (drawn by M. Plumlee),,50,71
215,2,2:00.0,M. Plumlee misses free throw 1 of 1,,50,71
216,2,1:56.0,,Defensive rebound by D. Gallinari,50,71
217,2,1:39.0,,Shooting foul by A. Crabbe (drawn by N. Jokić),50,71
218,2,1:39.0,,N. Jokić misses free throw 1 of 2,50,71
219,2,1:39.0,,Offensive rebound by Team,50,71
220,2,1:39.0,,W. Barton enters the game for G. Harris,50,71
221,2,1:39.0,N. Vonleh enters the game for A. Crabbe,,50,71
222,2,1:39.0,,N. Jokić makes free throw 2 of 2,50,72
223,2,1:20.0,D. Lillard misses 3-pt jump shot from 24 ft,,50,72
224,2,1:19.0,Offensive rebound by M. Plumlee,,50,72
225,2,1:18.0,M. Plumlee makes 2-pt layup from 1 ft,,52,72
226,2,1:09.0,,N. Jokić misses 2-pt jump shot from 21 ft,52,72
227,2,1:08.0,Defensive rebound by D. Lillard,,52,72
228,2,1:06.0,Personal take foul by N. Jokić (drawn by D. Lillard),,52,72
229,2,1:06.0,D. Lillard makes free throw 1 of 2,,53,72
230,2,1:06.0,,K. Faried enters the game for N. Jokić,53,72
231,2,1:06.0,D. Lillard makes free throw 2 of 2,,54,72
232,2,0:52.0,,Turnover by W. Chandler (traveling),54,72
233,2,0:33.0,D. Lillard misses 2-pt layup from 2 ft,,54,72
234,2,0:32.0,Offensive rebound by Team,,54,72
235,2,0:32.0,Portland full timeout,,54,72
236,2,0:14.0,C. McCollum makes 2-pt jump shot from 18 ft,,56,72
237,2,0:11.0,,Denver full timeout,56,72
238,2,0:11.0,E. Turner enters the game for C. McCollum,,56,72
239,2,0:01.0,,D. Gallinari makes 2-pt jump shot from 20 ft,56,74
240,3,11:38.0,M. Harkless misses 3-pt jump shot from 26 ft,,56,74
241,3,11:37.0,,Defensive rebound by Team,56,74
242,3,11:27.0,,G. Harris makes 2-pt dunk at rim (assist by N. Jokić),56,76
243,3,11:27.0,,Shooting foul by C. McCollum (drawn by G. Harris),56,76
244,3,11:27.0,,G. Harris makes free throw 1 of 1,56,77
245,3,11:11.0,M. Harkless misses 2-pt jump shot from 6 ft,,56,77
246,3,11:06.0,Offensive rebound by N. Vonleh,,56,77
247,3,11:06.0,N. Vonleh misses 2-pt layup from 2 ft,,56,77
248,3,11:04.0,Offensive rebound by M. Harkless,,56,77
249,3,11:01.0,D. Lillard makes 2-pt jump shot from 4 ft,,58,77
250,3,10:51.0,,D. Gallinari misses 3-pt jump shot from 25 ft,58,77
251,3,10:51.0,Defensive rebound by N. Vonleh,,58,77
252,3,10:35.0,C. McCollum makes 2-pt jump shot from 14 ft (assist by M. Plumlee),,60,77
253,3,10:18.0,,W. Chandler makes 2-pt layup from 2 ft (assist by N. Jokić),60,79
254,3,10:18.0,,Shooting foul by N. Vonleh (drawn by W. Chandler),60,79
255,3,10:18.0,,W. Chandler misses free throw 1 of 1,60,79
256,3,10:16.0,,Offensive rebound by W. Chandler,60,79
257,3,10:10.0,,N. Jokić makes 2-pt jump shot from 7 ft (assist by D. Gallinari),60,81
258,3,10:10.0,,Shooting block foul by N. Vonleh (drawn by N. Jokić),60,81
259,3,10:10.0,,N. Jokić makes free throw 1 of 1,60,82
260,3,9:57.0,D. Lillard makes 2-pt jump shot from 22 ft (assist by M. Plumlee),,62,82
261,3,9:45.0,,W. Chandler misses 3-pt jump shot from 25 ft,62,82
262,3,9:45.0,Defensive rebound by C. McCollum,,62,82
263,3,9:36.0,C. McCollum misses 3-pt jump shot from 24 ft,,62,82
264,3,9:35.0,,Defensive rebound by D. Gallinari,62,82
265,3,9:29.0,,W. Chandler misses 3-pt jump shot from 23 ft,62,82
266,3,9:28.0,Defensive rebound by N. Vonleh,,62,82
267,3,9:14.0,N. Vonleh makes 2-pt hook shot from 4 ft (assist by D. Lillard),,64,82
268,3,9:03.0,Offensive charge foul by E. Mudiay (drawn by C. McCollum),,64,82
269,3,9:03.0,,Turnover by E. Mudiay (offensive foul),64,82
270,3,8:54.0,Shooting foul by N. Jokić (drawn by M. Plumlee),,64,82
271,3,8:54.0,M. Plumlee misses free throw 1 of 2,,64,82
272,3,8:54.0,Offensive rebound by Team,,64,82
273,3,8:54.0,,K. Faried enters the game for N. Jokić,64,82
274,3,8:54.0,M. Plumlee makes free throw 2 of 2,,65,82
275,3,8:40.0,,W. Chandler makes 2-pt dunk at rim (assist by E. Mudiay),65,84
276,3,8:30.0,D. Lillard misses 2-pt jump shot from 12 ft,,65,84
277,3,8:29.0,,Defensive rebound by G. Harris,65,84
278,3,8:17.0,,K. Faried makes 2-pt layup from 1 ft (assist by G. Harris),65,86
279,3,8:01.0,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),,67,86
280,3,8:01.0,,Denver full timeout,67,86
281,3,7:39.0,,E. Mudiay misses 3-pt jump shot from 27 ft,67,86
282,3,7:38.0,Defensive rebound by M. Harkless,,67,86
283,3,7:32.0,D. Lillard makes 2-pt jump shot from 17 ft,,69,86
284,3,7:19.0,,D. Gallinari misses 3-pt jump shot from 25 ft,69,86
285,3,7:17.0,Defensive rebound by M. Plumlee,,69,86
286,3,7:17.0,,Loose ball foul by K. Faried (drawn by M. Plumlee),69,86
287,3,7:01.0,C. McCollum makes 3-pt jump shot from 27 ft (assist by D. Lillard),,72,86
288,3,6:41.0,,Turnover by E. Mudiay (bad pass),72,86
289,3,6:29.0,D. Lillard misses 2-pt layup from 2 ft (block by G. Harris),,72,86
290,3,6:28.0,,Defensive rebound by W. Chandler,72,86
291,3,6:18.0,,E. Mudiay makes 3-pt jump shot from 24 ft (assist by G. Harris),72,89
292,3,5:59.0,Personal foul by K. Faried (drawn by M. Plumlee),,72,89
293,3,5:59.0,,J. Nelson enters the game for E. Mudiay,72,89
294,3,5:52.0,D. Lillard misses 3-pt jump shot from 28 ft,,72,89
295,3,5:51.0,,Defensive rebound by Team,72,89
296,3,5:32.0,,K. Faried misses 2-pt layup from 2 ft,72,89
297,3,5:31.0,Defensive rebound by N. Vonleh,,72,89
298,3,5:19.0,M. Harkless misses 3-pt jump shot from 26 ft,,72,89
299,3,5:17.0,,Defensive rebound by G. Harris,72,89
300,3,5:11.0,,G. Harris makes 2-pt layup from 2 ft,72,91
301,3,4:46.0,Turnover by N. Vonleh (lost ball; steal by K. Faried),,72,91
302,3,4:45.0,,Personal foul by N. Vonleh (drawn by K. Faried),72,91
303,3,4:45.0,A. Crabbe enters the game for C. McCollum,,72,91
304,3,4:42.0,E. Turner enters the game for N. Vonleh,,72,91
305,3,4:28.0,,Turnover by D. Gallinari (bad pass; steal by M. Harkless),72,91
306,3,4:25.0,Turnover by E. Turner (bad pass; steal by D. Gallinari),,72,91
307,3,4:12.0,,G. Harris misses 2-pt jump shot from 19 ft,72,91
308,3,4:12.0,Defensive rebound by D. Lillard,,72,91
309,3,4:11.0,Personal foul by J. Nelson (drawn by E. Turner),,72,91
310,3,4:11.0,E. Davis enters the game for M. Plumlee,,72,91
311,3,4:11.0,,W. Barton enters the game for G. Harris,72,91
312,3,4:01.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Lillard),,75,91
313,3,3:37.0,,D. Gallinari misses 2-pt jump shot from 19 ft,75,91
314,3,3:36.0,,Offensive rebound by Team,75,91
315,3,3:36.0,Loose ball foul by D. Lillard (drawn by W. Chandler),,75,91
316,3,3:36.0,,W. Chandler makes free throw 1 of 2,75,92
317,3,3:36.0,,W. Chandler makes free throw 2 of 2,75,93
318,3,3:21.0,Shooting foul by W. Barton (drawn by E. Turner),,75,93
319,3,3:21.0,E. Turner makes free throw 1 of 2,,76,93
320,3,3:21.0,,J. Murray enters the game for D. Gallinari,76,93
321,3,3:21.0,E. Turner makes free throw 2 of 2,,77,93
322,3,2:57.0,,Turnover by W. Barton (back court),77,93
323,3,2:57.0,Portland full timeout,,77,93
324,3,2:57.0,J. Layman enters the game for M. Harkless,,77,93
325,3,2:44.0,A. Crabbe misses 2-pt layup from 3 ft,,77,93
326,3,2:43.0,,Defensive rebound by K. Faried,77,93
327,3,2:43.0,,Personal foul by A. Crabbe (drawn by K. Faried),77,93
328,3,2:43.0,,K. Faried makes free throw 1 of 2,77,94
329,3,2:43.0,,K. Faried makes free throw 2 of 2,77,95
330,3,2:20.0,D. Lillard misses 2-pt layup from 2 ft,,77,95
331,3,2:20.0,Offensive rebound by J. Layman,,77,95
332,3,2:11.0,J. Layman misses 3-pt jump shot from 25 ft,,77,95
333,3,2:10.0,,Defensive rebound by W. Chandler,77,95
334,3,1:55.0,,J. Murray misses 3-pt jump shot from 24 ft,77,95
335,3,1:54.0,Defensive rebound by E. Davis,,77,95
336,3,1:43.0,E. Turner makes 2-pt layup from 2 ft (assist by D. Lillard),,79,95
337,3,1:23.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by W. Chandler),79,98
338,3,1:05.0,E. Turner misses 2-pt jump shot from 9 ft,,79,98
339,3,1:04.0,,Defensive rebound by W. Chandler,79,98
340,3,0:56.0,,W. Barton misses 3-pt jump shot from 25 ft,79,98
341,3,0:55.0,Defensive rebound by E. Davis,,79,98
342,3,0:39.0,D. Lillard makes 3-pt jump shot from 28 ft,,82,98
343,3,0:30.0,,W. Chandler misses 3-pt jump shot from 27 ft,82,98
344,3,0:29.0,Defensive rebound by Team,,82,98
345,3,0:29.0,C. McCollum enters the game for J. Layman,,82,98
346,3,0:10.0,Turnover by D. Lillard (lost ball; steal by W. Chandler),,82,98
347,3,0:09.0,,Personal foul by A. Crabbe (drawn by J. Murray),82,98
348,3,0:09.0,,J. Murray makes free throw 1 of 2,82,99
349,3,0:09.0,M. Harkless enters the game for E. Turner,,82,99
350,3,0:09.0,,J. Murray makes free throw 2 of 2,82,100
351,3,0:02.0,Shooting foul by J. Murray (drawn by A. Crabbe),,82,100
352,3,0:02.0,A. Crabbe makes free throw 1 of 3,,83,100
353,3,0:02.0,A. Crabbe makes free throw 2 of 3,,84,100
354,3,0:02.0,N. Vonleh enters the game for C. McCollum,,84,100
355,3,0:02.0,A. Crabbe makes free throw 3 of 3,,85,100
356,3,0:00.0,,W. Chandler misses 3-pt jump shot from 48 ft,85,100
357,3,0:00.0,,Offensive rebound by Team,85,100
358,4,11:39.0,,W. Barton misses 3-pt jump shot from 25 ft,85,100
359,4,11:37.0,Defensive rebound by A. Crabbe,,85,100
360,4,11:25.0,Shooting block foul by J. Murray (drawn by C. McCollum),,85,100
361,4,11:25.0,C. McCollum makes free throw 1 of 2,,86,100
362,4,11:25.0,C. McCollum makes free throw 2 of 2,,87,100
363,4,11:04.0,,Turnover by W. Barton (bad pass; steal by E. Turner),87,100
364,4,11:00.0,M. Harkless makes 2-pt dunk at rim (assist by E. Turner),,89,100
365,4,11:00.0,,Denver full timeout,89,100
366,4,11:00.0,,G. Harris enters the game for J. Murray,89,100
367,4,10:45.0,,J. Nelson makes 3-pt jump shot from 25 ft (assist by W. Barton),89,103
368,4,10:31.0,M. Harkless makes 2-pt layup from 1 ft (assist by C. McCollum),,91,103
369,4,10:15.0,,D. Gallinari makes 2-pt jump shot from 15 ft (assist by J. Nelson),91,105
370,4,10:10.0,Shooting foul by D. Gallinari (drawn by C. McCollum),,91,105
371,4,10:10.0,C. McCollum makes free throw 1 of 2,,92,105
372,4,10:10.0,C. McCollum makes free throw 2 of 2,,93,105
373,4,9:52.0,,J. Nelson misses 3-pt jump shot from 27 ft,93,105
374,4,9:51.0,Defensive rebound by A. Crabbe,,93,105
375,4,9:43.0,Shooting foul by J. Nelson (drawn by M. Harkless),,93,105
376,4,9:43.0,M. Harkless makes free throw 1 of 2,,94,105
377,4,9:43.0,,N. Jokić enters the game for K. Faried,94,105
378,4,9:43.0,M. Harkless makes free throw 2 of 2,,95,105
379,4,9:19.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by G. Harris),95,108
380,4,9:03.0,E. Turner makes 2-pt layup from 2 ft (assist by C. McCollum),,97,108
381,4,8:33.0,,D. Gallinari misses 2-pt jump shot from 21 ft,97,108
