,QUARTER,TIME_REMAINING,UTAH_ACTION,SAN ANTONIO_ACTION,UTAH_SCORE,SAN ANTONIO_SCORE
0,1,11:48.0,B. Diaw makes 2-pt jump shot from 8 ft (assist by R. Hood),,2,0
1,1,11:30.0,,D. Dedmon makes 2-pt dunk at rim (assist by K. Anderson),2,2
2,1,11:07.0,B. Diaw makes 2-pt layup from 2 ft,,4,2
3,1,10:53.0,,K. Leonard makes 2-pt jump shot from 17 ft,4,4
4,1,10:30.0,D. Exum misses 2-pt layup from 2 ft,,4,4
5,1,10:28.0,,Defensive rebound by D. Bertāns,4,4
6,1,10:23.0,,D. Dedmon makes 2-pt dunk at rim (assist by K. Anderson),4,6
7,1,10:01.0,R. Hood misses 2-pt jump shot from 18 ft,,4,6
8,1,10:00.0,Offensive rebound by B. Diaw,,4,6
9,1,9:57.0,Turnover by B. Diaw (lost ball; steal by K. Anderson),,4,6
10,1,9:38.0,,T. Parker makes 2-pt jump shot from 21 ft (assist by K. Leonard),4,8
11,1,9:20.0,D. Exum misses 2-pt jump shot from 7 ft,,4,8
12,1,9:19.0,,Defensive rebound by K. Anderson,4,8
13,1,9:15.0,,Turnover by K. Anderson (discontinued dribble),4,8
14,1,8:55.0,D. Exum makes 3-pt jump shot from 23 ft (assist by B. Diaw),,7,8
15,1,8:43.0,,T. Parker misses 2-pt jump shot from 19 ft,7,8
16,1,8:41.0,Defensive rebound by R. Hood,,7,8
17,1,8:35.0,R. Hood misses 3-pt jump shot from 25 ft,,7,8
18,1,8:33.0,,Defensive rebound by D. Dedmon,7,8
19,1,8:16.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by K. Leonard),7,11
20,1,7:59.0,Personal foul by K. Anderson (drawn by R. Gobert),,7,11
21,1,7:51.0,R. Hood misses 3-pt jump shot from 23 ft,,7,11
22,1,7:49.0,,Defensive rebound by D. Dedmon,7,11
23,1,7:27.0,,D. Bertāns misses 3-pt jump shot from 24 ft,7,11
24,1,7:26.0,Defensive rebound by G. Hayward,,7,11
25,1,7:16.0,G. Hayward makes 2-pt layup from 1 ft,,9,11
26,1,7:03.0,,T. Parker makes 2-pt layup from 1 ft (assist by K. Leonard),9,13
27,1,7:03.0,,Shooting foul by D. Exum (drawn by T. Parker),9,13
28,1,7:03.0,,T. Parker misses free throw 1 of 1,9,13
29,1,7:03.0,J. Johnson enters the game for D. Exum,,9,13
30,1,7:03.0,S. Mack enters the game for B. Diaw,,9,13
31,1,7:02.0,Defensive rebound by R. Gobert,,9,13
32,1,6:52.0,G. Hayward makes 2-pt jump shot from 16 ft,,11,13
33,1,6:39.0,,T. Parker makes 2-pt jump shot from 7 ft,11,15
34,1,6:23.0,R. Gobert misses 2-pt dunk at rim (block by D. Dedmon),,11,15
35,1,6:22.0,,Defensive rebound by K. Anderson,11,15
36,1,6:17.0,,T. Parker misses 2-pt jump shot from 13 ft,11,15
37,1,6:15.0,Defensive rebound by J. Johnson,,11,15
38,1,6:04.0,G. Hayward misses 2-pt jump shot from 11 ft (block by D. Dedmon),,11,15
39,1,6:03.0,,Defensive rebound by K. Anderson,11,15
40,1,6:02.0,,Personal foul by J. Johnson (drawn by K. Leonard),11,15
41,1,6:02.0,,P. Gasol enters the game for D. Dedmon,11,15
42,1,6:02.0,,J. Simmons enters the game for K. Anderson,11,15
43,1,5:57.0,,K. Leonard makes 2-pt jump shot from 19 ft (assist by T. Parker),11,17
44,1,5:35.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,13,17
45,1,5:22.0,,T. Parker makes 2-pt jump shot from 18 ft,13,19
46,1,5:13.0,S. Mack makes 2-pt jump shot from 17 ft,,15,19
47,1,5:13.0,Shooting foul by T. Parker (drawn by S. Mack),,15,19
48,1,5:13.0,,San Antonio full timeout,15,19
49,1,5:13.0,,B. Forbes enters the game for T. Parker,15,19
50,1,5:13.0,S. Mack makes free throw 1 of 1,,16,19
51,1,4:51.0,,K. Leonard misses 2-pt jump shot from 9 ft,16,19
52,1,4:49.0,Defensive rebound by R. Gobert,,16,19
53,1,4:33.0,G. Hayward misses 2-pt jump shot from 12 ft,,16,19
54,1,4:32.0,,Defensive rebound by P. Gasol,16,19
55,1,4:24.0,,Shooting foul by R. Hood (drawn by J. Simmons),16,19
56,1,4:24.0,,J. Simmons makes free throw 1 of 2,16,20
57,1,4:24.0,,K. Anderson enters the game for D. Bertāns,16,20
58,1,4:24.0,J. Ingles enters the game for R. Hood,,16,20
59,1,4:24.0,,J. Simmons makes free throw 2 of 2,16,21
60,1,4:06.0,R. Gobert makes 2-pt layup at rim (assist by J. Johnson),,18,21
61,1,3:51.0,,Turnover by P. Gasol (lost ball; steal by S. Mack),18,21
62,1,3:35.0,G. Hayward makes 2-pt jump shot from 17 ft,,20,21
63,1,3:35.0,,San Antonio full timeout,20,21
64,1,3:12.0,,K. Leonard misses 2-pt jump shot from 13 ft,20,21
65,1,3:09.0,,Offensive rebound by K. Anderson,20,21
66,1,3:06.0,,J. Simmons makes 2-pt jump shot from 16 ft (assist by B. Forbes),20,23
67,1,2:45.0,R. Gobert makes 2-pt dunk at rim (assist by J. Johnson),,22,23
68,1,2:25.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by K. Leonard),22,26
69,1,2:06.0,J. Johnson makes 3-pt jump shot from 23 ft (assist by R. Gobert),,25,26
70,1,1:59.0,,Shooting foul by G. Hayward (drawn by K. Leonard),25,26
71,1,1:59.0,Utah full timeout,,25,26
72,1,1:59.0,,K. Leonard misses free throw 1 of 2,25,26
73,1,1:59.0,,Offensive rebound by Team,25,26
74,1,1:59.0,,K. Leonard makes free throw 2 of 2,25,27
75,1,1:40.0,S. Mack misses 2-pt jump shot from 12 ft,,25,27
76,1,1:39.0,,Defensive rebound by K. Leonard,25,27
77,1,1:32.0,,P. Gasol makes 3-pt jump shot from 25 ft (assist by K. Leonard),25,30
78,1,1:02.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by S. Mack),,28,30
79,1,0:51.0,,D. Bertāns enters the game for K. Leonard,28,30
80,1,0:51.0,J. Withey enters the game for R. Gobert,,28,30
81,1,0:41.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by B. Forbes),28,33
82,1,0:24.0,J. Johnson misses 2-pt jump shot from 15 ft,,28,33
83,1,0:22.0,,Defensive rebound by P. Gasol,28,33
84,1,0:02.0,,K. Anderson misses 2-pt layup from 1 ft,28,33
85,1,0:01.0,,Offensive rebound by P. Gasol,28,33
86,1,0:00.0,,P. Gasol misses 2-pt layup at rim,28,33
87,1,0:00.0,Defensive rebound by J. Withey,,28,33
88,2,11:34.0,,J. Simmons makes 2-pt jump shot from 9 ft,28,35
89,2,11:08.0,S. Mack misses 2-pt jump shot from 8 ft,,28,35
90,2,11:06.0,,Defensive rebound by D. Bertāns,28,35
91,2,10:47.0,,P. Gasol misses 2-pt jump shot from 22 ft,28,35
92,2,10:46.0,Defensive rebound by J. Ingles,,28,35
93,2,10:42.0,Personal foul by K. Anderson (drawn by J. Ingles),,28,35
94,2,10:42.0,D. Exum enters the game for R. Hood,,28,35
95,2,10:32.0,Shooting foul by J. Simmons (drawn by J. Withey),,28,35
96,2,10:32.0,J. Withey makes free throw 1 of 2,,29,35
97,2,10:32.0,J. Withey misses free throw 2 of 2,,29,35
98,2,10:32.0,R. Hood enters the game for D. Exum,,29,35
99,2,10:32.0,,T. Parker enters the game for B. Forbes,29,35
100,2,10:30.0,,Defensive rebound by K. Anderson,29,35
101,2,10:19.0,,P. Gasol makes 2-pt layup from 2 ft (assist by T. Parker),29,37
102,2,10:11.0,Turnover by J. Ingles (dbl dribble),,29,37
103,2,10:11.0,,D. Dedmon enters the game for P. Gasol,29,37
104,2,9:55.0,,J. Simmons makes 3-pt jump shot from 24 ft (assist by D. Dedmon),29,40
105,2,9:48.0,Utah full timeout,,29,40
106,2,9:32.0,J. Ingles misses 2-pt layup from 2 ft,,29,40
107,2,9:31.0,,Defensive rebound by K. Anderson,29,40
108,2,9:18.0,,T. Parker makes 2-pt jump shot from 15 ft,29,42
109,2,9:04.0,Turnover by J. Ingles (bad pass; steal by D. Bertāns),,29,42
110,2,8:58.0,,J. Simmons makes 2-pt dunk at rim,29,44
111,2,8:43.0,R. Hood misses 3-pt jump shot from 25 ft,,29,44
112,2,8:42.0,,Defensive rebound by T. Parker,29,44
113,2,8:31.0,,K. Leonard enters the game for K. Anderson,29,44
114,2,8:31.0,R. Gobert enters the game for J. Withey,,29,44
115,2,8:31.0,D. Exum enters the game for S. Mack,,29,44
116,2,8:18.0,,T. Parker misses 2-pt jump shot from 12 ft,29,44
117,2,8:16.0,,Offensive rebound by D. Dedmon,29,44
118,2,8:15.0,,D. Dedmon makes 2-pt layup from 1 ft,29,46
119,2,8:01.0,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),,31,46
120,2,7:41.0,,Turnover by K. Leonard (bad pass; steal by J. Ingles),31,46
121,2,7:23.0,J. Ingles misses 3-pt jump shot from 25 ft,,31,46
122,2,7:22.0,,Defensive rebound by D. Dedmon,31,46
123,2,7:12.0,,D. Bertāns misses 3-pt jump shot from 25 ft,31,46
124,2,7:12.0,Defensive rebound by J. Ingles,,31,46
125,2,6:57.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Ingles),,34,46
126,2,6:57.0,,San Antonio full timeout,34,46
127,2,6:57.0,,B. Forbes enters the game for J. Simmons,34,46
128,2,6:57.0,B. Diaw enters the game for J. Ingles,,34,46
129,2,6:57.0,G. Hayward enters the game for J. Johnson,,34,46
130,2,6:43.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by T. Parker),34,49
131,2,6:21.0,D. Exum makes 2-pt layup from 1 ft,,36,49
132,2,6:11.0,,Offensive foul by D. Dedmon (drawn by D. Exum),36,49
133,2,6:11.0,,Turnover by D. Dedmon (offensive foul),36,49
134,2,6:11.0,,J. Anthony enters the game for D. Bertāns,36,49
135,2,5:57.0,G. Hayward misses 3-pt jump shot from 24 ft,,36,49
136,2,5:55.0,Offensive rebound by R. Gobert,,36,49
137,2,5:55.0,R. Gobert makes 2-pt dunk at rim,,38,49
138,2,5:37.0,,B. Forbes misses 3-pt jump shot from 25 ft,38,49
139,2,5:36.0,Defensive rebound by R. Gobert,,38,49
140,2,5:27.0,Personal foul by T. Parker (drawn by R. Gobert),,38,49
141,2,5:17.0,B. Diaw makes 3-pt jump shot from 23 ft (assist by G. Hayward),,41,49
