,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MILWAUKEE_ACTION,NEW ORLEANS_SCORE,MILWAUKEE_SCORE
37,1,7:24.0,,J. Parker makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),5,10
38,1,7:03.0,T. Frazier makes 3-pt jump shot from 27 ft (assist by E. Moore),,8,10
39,1,6:54.0,,G. Antetokounmpo makes 2-pt jump shot from 6 ft,8,12
40,1,6:54.0,,Shooting block foul by D. Cunningham (drawn by G. Antetokounmpo),8,12
41,1,6:54.0,,G. Antetokounmpo makes free throw 1 of 1,8,13
42,1,6:28.0,E. Moore makes 2-pt jump shot from 5 ft (assist by D. Cunningham),,10,13
43,1,6:14.0,,Turnover by G. Antetokounmpo (lost ball; steal by T. Frazier),10,13
44,1,6:09.0,E. Moore misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,10,13
45,1,6:05.0,Offensive rebound by A. Davis,,10,13
46,1,6:05.0,A. Davis makes 2-pt dunk at rim,,12,13
47,1,5:53.0,,M. Dellavedova makes 2-pt jump shot from 6 ft,12,15
48,1,5:35.0,A. Davis misses 2-pt jump shot from 8 ft,,12,15
49,1,5:34.0,Offensive rebound by A. Davis,,12,15
50,1,5:26.0,T. Frazier misses 2-pt jump shot from 16 ft,,12,15
51,1,5:25.0,,Defensive rebound by J. Parker,12,15
52,1,5:20.0,,J. Parker makes 2-pt jump shot from 16 ft,12,17
53,1,4:57.0,T. Jones makes 2-pt hook shot from 6 ft,,14,17
54,1,4:42.0,,J. Parker misses 3-pt jump shot from 27 ft,14,17
55,1,4:41.0,,Offensive rebound by G. Antetokounmpo,14,17
56,1,4:38.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,14,17
57,1,4:36.0,Defensive rebound by T. Jones,,14,17
58,1,4:28.0,D. Cunningham misses 3-pt jump shot from 26 ft,,14,17
59,1,4:28.0,,Defensive rebound by M. Dellavedova,14,17
60,1,4:28.0,,Milwaukee full timeout,14,17
61,1,4:28.0,,M. Teletović enters the game for G. Antetokounmpo,14,17
62,1,4:28.0,,G. Monroe enters the game for M. Plumlee,14,17
63,1,4:28.0,Ö. Aşık enters the game for D. Cunningham,,14,17
64,1,4:28.0,S. Hill enters the game for T. Jones,,14,17
65,1,4:28.0,B. Hield enters the game for E. Moore,,14,17
66,1,4:10.0,,J. Parker makes 2-pt layup at rim,14,19
67,1,3:52.0,B. Hield makes 3-pt jump shot from 26 ft (assist by T. Frazier),,17,19
68,1,3:29.0,,M. Teletović misses 2-pt jump shot from 18 ft,17,19
69,1,3:28.0,Defensive rebound by Ö. Aşık,,17,19
70,1,3:18.0,A. Davis makes 2-pt dunk at rim (assist by T. Frazier),,19,19
71,1,2:58.0,,Shooting foul by Ö. Aşık (drawn by M. Teletović),19,19
72,1,2:58.0,,M. Teletović makes free throw 1 of 2,19,20
73,1,2:58.0,,M. Brogdon enters the game for M. Dellavedova,19,20
74,1,2:58.0,,M. Teletović makes free throw 2 of 2,19,21
75,1,2:37.0,Turnover by S. Hill (bad pass; steal by G. Monroe),,19,21
76,1,2:27.0,,J. Parker makes 2-pt layup from 1 ft (assist by G. Monroe),19,23
77,1,2:20.0,New Orleans full timeout,,19,23
78,1,2:20.0,,R. Vaughn enters the game for T. Snell,19,23
79,1,2:12.0,Personal foul by G. Monroe (drawn by A. Davis),,19,23
80,1,2:04.0,A. Davis makes 2-pt jump shot from 9 ft (assist by S. Hill),,21,23
81,1,2:04.0,Shooting foul by M. Teletović (drawn by A. Davis),,21,23
82,1,2:04.0,L. Galloway enters the game for T. Frazier,,21,23
83,1,2:04.0,A. Davis makes free throw 1 of 1,,22,23
84,1,1:44.0,,R. Vaughn misses 3-pt jump shot from 30 ft,22,23
85,1,1:43.0,Defensive rebound by L. Galloway,,22,23
86,1,1:28.0,B. Hield misses 3-pt jump shot from 24 ft,,22,23
87,1,1:26.0,,Defensive rebound by R. Vaughn,22,23
88,1,1:16.0,,G. Monroe misses 2-pt hook shot from 4 ft,22,23
89,1,1:14.0,Defensive rebound by S. Hill,,22,23
90,1,0:59.0,S. Hill makes 2-pt layup at rim (assist by A. Davis),,24,23
91,1,0:38.0,,R. Vaughn makes 2-pt layup from 1 ft (assist by M. Teletović),24,25
92,1,0:28.0,S. Hill misses 3-pt jump shot from 27 ft,,24,25
93,1,0:26.0,,Defensive rebound by G. Monroe,24,25
94,1,0:06.0,,M. Brogdon makes 2-pt hook shot from 3 ft,24,27
95,1,0:01.0,S. Hill makes 2-pt layup from 1 ft,,26,27
96,1,0:00.0,,J. Parker misses 3-pt jump shot from 62 ft,26,27
97,1,0:00.0,,Offensive rebound by Team,26,27
98,2,11:45.0,L. Galloway misses 2-pt layup at rim,,26,27
99,2,11:44.0,,Defensive rebound by M. Teletović,26,27
100,2,11:36.0,,Turnover by M. Brogdon (bad pass),26,27
101,2,11:15.0,Ö. Aşık makes 2-pt layup at rim (assist by S. Hill),,28,27
102,2,11:15.0,Shooting foul by M. Teletović (drawn by Ö. Aşık),,28,27
103,2,11:15.0,,M. Beasley enters the game for M. Teletović,28,27
104,2,11:15.0,Ö. Aşık makes free throw 1 of 1,,29,27
105,2,11:08.0,,M. Brogdon makes 2-pt layup at rim,29,29
106,2,10:46.0,L. Galloway misses 2-pt jump shot from 21 ft,,29,29
107,2,10:45.0,,Defensive rebound by M. Beasley,29,29
108,2,10:28.0,,G. Monroe misses 2-pt jump shot from 16 ft,29,29
109,2,10:27.0,Defensive rebound by B. Hield,,29,29
110,2,10:12.0,B. Hield makes 3-pt jump shot from 27 ft (assist by S. Hill),,32,29
111,2,9:59.0,,M. Beasley makes 3-pt jump shot from 23 ft (assist by M. Brogdon),32,32
112,2,9:46.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by S. Hill),,35,32
113,2,9:29.0,,G. Antetokounmpo misses 2-pt jump shot from 20 ft,35,32
114,2,9:27.0,Defensive rebound by L. Galloway,,35,32
115,2,9:18.0,L. Galloway misses 2-pt layup from 1 ft,,35,32
116,2,9:15.0,Offensive rebound by Ö. Aşık,,35,32
117,2,9:14.0,Ö. Aşık makes 2-pt layup at rim,,37,32
118,2,8:58.0,,R. Vaughn misses 2-pt jump shot from 4 ft,37,32
119,2,8:56.0,,Offensive rebound by G. Antetokounmpo,37,32
120,2,8:55.0,,G. Antetokounmpo makes 2-pt layup at rim,37,34
121,2,8:36.0,Shooting foul by G. Antetokounmpo (drawn by T. Jones),,37,34
122,2,8:36.0,Official timeout,,37,34
123,2,8:36.0,T. Jones makes free throw 1 of 2,,38,34
124,2,8:36.0,T. Jones makes free throw 2 of 2,,39,34
125,2,8:22.0,,M. Beasley misses 2-pt jump shot from 16 ft,39,34
126,2,8:21.0,Defensive rebound by L. Galloway,,39,34
127,2,8:10.0,Turnover by B. Hield (bad pass; steal by G. Antetokounmpo),,39,34
128,2,8:05.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,39,36
129,2,7:56.0,Ö. Aşık misses 2-pt dunk at rim,,39,36
130,2,7:54.0,,Defensive rebound by M. Beasley,39,36
131,2,7:46.0,,R. Vaughn makes 2-pt layup at rim,39,38
132,2,7:29.0,B. Hield misses 3-pt jump shot from 27 ft,,39,38
133,2,7:28.0,,Defensive rebound by M. Beasley,39,38
134,2,7:24.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),39,40
135,2,7:16.0,New Orleans full timeout,,39,40
136,2,7:16.0,T. Frazier enters the game for B. Hield,,39,40
137,2,7:16.0,D. Cunningham enters the game for S. Hill,,39,40
138,2,7:16.0,E. Moore enters the game for L. Galloway,,39,40
139,2,7:16.0,A. Davis enters the game for Ö. Aşık,,39,40
140,2,7:06.0,A. Davis misses 2-pt jump shot from 5 ft,,39,40
141,2,7:04.0,,Defensive rebound by M. Brogdon,39,40
142,2,6:42.0,,G. Monroe makes 2-pt jump shot from 16 ft (assist by M. Beasley),39,42
143,2,6:29.0,D. Cunningham makes 3-pt jump shot from 27 ft (assist by T. Frazier),,42,42
144,2,6:13.0,,Turnover by G. Monroe (bad pass; steal by E. Moore),42,42
145,2,6:03.0,A. Davis misses 2-pt hook shot from 5 ft,,42,42
146,2,6:03.0,Offensive rebound by Team,,42,42
147,2,6:03.0,,M. Plumlee enters the game for G. Monroe,42,42
148,2,6:03.0,,M. Dellavedova enters the game for M. Brogdon,42,42
149,2,5:56.0,T. Frazier misses 3-pt jump shot from 26 ft,,42,42
150,2,5:52.0,,Defensive rebound by R. Vaughn,42,42
151,2,5:38.0,,M. Plumlee misses 2-pt jump shot from 3 ft (block by A. Davis),42,42
152,2,5:36.0,Defensive rebound by D. Cunningham,,42,42
153,2,5:19.0,A. Davis makes 2-pt jump shot from 5 ft,,44,42
154,2,5:12.0,,Personal foul by A. Davis (drawn by M. Plumlee),44,42
155,2,5:00.0,,M. Beasley makes 2-pt jump shot from 14 ft (assist by M. Dellavedova),44,44
156,2,4:53.0,Shooting foul by M. Plumlee (drawn by T. Frazier),,44,44
157,2,4:53.0,T. Frazier makes free throw 1 of 2,,45,44
158,2,4:53.0,T. Frazier makes free throw 2 of 2,,46,44
159,2,4:43.0,,Shooting foul by D. Cunningham (drawn by M. Beasley),46,44
160,2,4:43.0,,M. Beasley makes free throw 1 of 2,46,45
161,2,4:43.0,,T. Snell enters the game for R. Vaughn,46,45
162,2,4:43.0,S. Hill enters the game for D. Cunningham,,46,45
163,2,4:43.0,,M. Beasley makes free throw 2 of 2,46,46
164,2,4:30.0,E. Moore makes 2-pt jump shot from 17 ft (assist by T. Frazier),,48,46
165,2,4:13.0,,M. Beasley makes 2-pt jump shot from 9 ft,48,48
166,2,4:02.0,A. Davis makes 2-pt jump shot from 13 ft (assist by T. Frazier),,50,48
167,2,3:49.0,,Turnover by T. Snell (bad pass; steal by S. Hill),50,48
168,2,3:46.0,T. Frazier misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,50,48
169,2,3:43.0,,Defensive rebound by M. Dellavedova,50,48
170,2,3:39.0,,Shooting foul by E. Moore (drawn by T. Snell),50,48
171,2,3:39.0,,T. Snell makes free throw 1 of 2,50,49
172,2,3:39.0,,J. Parker enters the game for M. Beasley,50,49
173,2,3:39.0,,T. Snell makes free throw 2 of 2,50,50
174,2,3:31.0,Shooting foul by M. Plumlee (drawn by A. Davis),,50,50
175,2,3:31.0,A. Davis makes free throw 1 of 2,,51,50
176,2,3:31.0,A. Davis makes free throw 2 of 2,,52,50
177,2,3:21.0,,J. Parker makes 2-pt jump shot from 17 ft (assist by M. Dellavedova),52,52
178,2,3:08.0,A. Davis misses 2-pt jump shot from 7 ft,,52,52
179,2,3:08.0,,Defensive rebound by Team,52,52
180,2,2:56.0,,M. Plumlee misses 2-pt jump shot from 4 ft (block by A. Davis),52,52
181,2,2:56.0,,Offensive rebound by Team,52,52
182,2,2:56.0,,Milwaukee full timeout,52,52
183,2,2:56.0,B. Hield enters the game for E. Moore,,52,52
184,2,2:50.0,,T. Snell misses 2-pt layup from 2 ft,52,52
185,2,2:49.0,Defensive rebound by B. Hield,,52,52
186,2,2:32.0,T. Frazier makes 2-pt layup at rim,,54,52
187,2,2:32.0,Shooting foul by M. Plumlee (drawn by T. Frazier),,54,52
188,2,2:32.0,,J. Henson enters the game for M. Plumlee,54,52
189,2,2:32.0,T. Frazier makes free throw 1 of 1,,55,52
190,2,2:24.0,,Turnover by M. Dellavedova (bad pass; steal by B. Hield),55,52
191,2,2:22.0,Shooting foul by T. Snell (drawn by T. Jones),,55,52
192,2,2:22.0,T. Jones makes free throw 1 of 2,,56,52
193,2,2:22.0,T. Jones makes free throw 2 of 2,,57,52
194,2,2:02.0,,G. Antetokounmpo misses 2-pt jump shot from 3 ft,57,52
195,2,2:01.0,Defensive rebound by S. Hill,,57,52
196,2,1:52.0,A. Davis misses 2-pt jump shot from 16 ft,,57,52
197,2,1:51.0,,Defensive rebound by T. Snell,57,52
198,2,1:42.0,,J. Parker misses 2-pt jump shot from 17 ft,57,52
199,2,1:41.0,Defensive rebound by B. Hield,,57,52
200,2,1:29.0,T. Jones misses 3-pt jump shot from 27 ft,,57,52
201,2,1:28.0,,Defensive rebound by G. Antetokounmpo,57,52
202,2,1:19.0,,G. Antetokounmpo misses 2-pt hook shot from 5 ft,57,52
203,2,1:17.0,Defensive rebound by T. Jones,,57,52
204,2,1:00.0,A. Davis makes 2-pt layup at rim (assist by T. Frazier),,59,52
205,2,0:49.0,,Turnover by J. Henson (bad pass; steal by A. Davis),59,52
206,2,0:42.0,B. Hield misses 2-pt jump shot from 15 ft,,59,52
207,2,0:40.0,Offensive rebound by A. Davis,,59,52
208,2,0:37.0,A. Davis misses 2-pt layup from 1 ft,,59,52
209,2,0:35.0,,Defensive rebound by M. Dellavedova,59,52
210,2,0:31.0,,J. Henson makes 2-pt dunk at rim (assist by M. Dellavedova),59,54
211,2,0:24.0,Shooting foul by J. Henson (drawn by T. Frazier),,59,54
212,2,0:24.0,T. Frazier makes free throw 1 of 2,,60,54
213,2,0:24.0,T. Frazier makes free throw 2 of 2,,61,54
214,2,0:00.0,,T. Snell misses 3-pt jump shot from 24 ft,61,54
215,2,0:00.0,,Offensive rebound by Team,61,54
216,3,11:42.0,Personal foul by G. Antetokounmpo (drawn by A. Davis),,61,54
217,3,11:35.0,T. Frazier misses 3-pt jump shot from 27 ft,,61,54
218,3,11:34.0,,Defensive rebound by J. Parker,61,54
219,3,11:27.0,,M. Dellavedova misses 2-pt layup from 1 ft,61,54
220,3,11:25.0,,Offensive rebound by J. Henson,61,54
221,3,11:25.0,,J. Henson misses 2-pt layup from 1 ft,61,54
222,3,11:24.0,Defensive rebound by T. Frazier,,61,54
223,3,11:14.0,A. Davis makes 2-pt jump shot from 16 ft (assist by T. Frazier),,63,54
224,3,10:59.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,63,54
225,3,10:57.0,Defensive rebound by D. Cunningham,,63,54
226,3,10:46.0,D. Cunningham misses 3-pt jump shot from 24 ft,,63,54
227,3,10:45.0,,Defensive rebound by G. Antetokounmpo,63,54
228,3,10:38.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,63,54
229,3,10:37.0,Defensive rebound by T. Frazier,,63,54
230,3,10:31.0,E. Moore makes 3-pt jump shot from 23 ft,,66,54
231,3,10:31.0,,Milwaukee full timeout,66,54
232,3,10:16.0,,G. Antetokounmpo makes 2-pt dunk at rim,66,56
233,3,9:49.0,D. Cunningham misses 3-pt jump shot from 25 ft,,66,56
234,3,9:47.0,,Defensive rebound by J. Henson,66,56
235,3,9:40.0,,Personal foul by T. Frazier (drawn by J. Henson),66,56
236,3,9:40.0,,J. Henson misses free throw 1 of 2,66,56
237,3,9:40.0,,Offensive rebound by Team,66,56
238,3,9:40.0,,J. Henson misses free throw 2 of 2,66,56
239,3,9:37.0,Defensive rebound by T. Jones,,66,56
240,3,9:28.0,E. Moore makes 2-pt jump shot from 18 ft,,68,56
241,3,9:17.0,,J. Parker makes 2-pt jump shot from 19 ft (assist by M. Dellavedova),68,58
242,3,9:07.0,E. Moore makes 2-pt jump shot from 17 ft,,70,58
243,3,8:52.0,,J. Parker makes 2-pt layup from 1 ft (assist by M. Dellavedova),70,60
244,3,8:42.0,Shooting foul by J. Henson (drawn by E. Moore),,70,60
245,3,8:42.0,E. Moore makes free throw 1 of 2,,71,60
246,3,8:42.0,E. Moore makes free throw 2 of 2,,72,60
247,3,8:28.0,,J. Parker misses 2-pt jump shot from 7 ft (block by A. Davis),72,60
248,3,8:26.0,Defensive rebound by A. Davis,,72,60
249,3,8:20.0,E. Moore makes 3-pt jump shot from 26 ft (assist by T. Frazier),,75,60
250,3,8:04.0,,Personal foul by T. Jones (drawn by J. Parker),75,60
251,3,8:04.0,,J. Parker makes free throw 1 of 2,75,61
252,3,8:04.0,,M. Teletović enters the game for G. Antetokounmpo,75,61
253,3,8:04.0,,J. Parker makes free throw 2 of 2,75,62
254,3,7:56.0,Turnover by T. Frazier (traveling),,75,62
255,3,7:49.0,,Personal foul by T. Frazier (drawn by M. Dellavedova),75,62
256,3,7:40.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by J. Parker),75,65
257,3,7:27.0,D. Cunningham misses 2-pt jump shot from 17 ft,,75,65
258,3,7:26.0,,Defensive rebound by J. Henson,75,65
259,3,7:19.0,Offensive charge foul by M. Dellavedova (drawn by T. Frazier),,75,65
260,3,7:19.0,,Turnover by M. Dellavedova (offensive foul),75,65
261,3,6:59.0,A. Davis misses 2-pt jump shot from 5 ft (block by J. Henson),,75,65
262,3,6:57.0,,Defensive rebound by J. Henson,75,65
263,3,6:53.0,,Shooting foul by T. Frazier (drawn by M. Dellavedova),75,65
264,3,6:53.0,,M. Dellavedova misses free throw 1 of 2,75,65
265,3,6:53.0,,Offensive rebound by Team,75,65
266,3,6:53.0,L. Galloway enters the game for T. Frazier,,75,65
267,3,6:53.0,,M. Dellavedova makes free throw 2 of 2,75,66
268,3,6:27.0,D. Cunningham misses 2-pt jump shot from 8 ft,,75,66
269,3,6:26.0,Offensive rebound by T. Jones,,75,66
270,3,6:18.0,New Orleans full timeout,,75,66
271,3,6:08.0,L. Galloway makes 2-pt jump shot from 18 ft,,77,66
272,3,5:48.0,,J. Parker makes 3-pt jump shot from 25 ft (assist by T. Snell),77,69
273,3,5:29.0,A. Davis misses 2-pt jump shot from 6 ft,,77,69
274,3,5:28.0,,Defensive rebound by M. Teletović,77,69
275,3,5:21.0,,Turnover by M. Teletović (lost ball; steal by D. Cunningham),77,69
276,3,5:16.0,Shooting foul by M. Teletović (drawn by T. Jones),,77,69
277,3,5:16.0,T. Jones makes free throw 1 of 2,,78,69
278,3,5:16.0,S. Hill enters the game for D. Cunningham,,78,69
279,3,5:16.0,T. Jones makes free throw 2 of 2,,79,69
280,3,5:08.0,,J. Parker makes 2-pt dunk at rim (assist by M. Dellavedova),79,71
281,3,4:50.0,L. Galloway misses 3-pt jump shot from 28 ft,,79,71
282,3,4:49.0,,Defensive rebound by J. Parker,79,71
283,3,4:35.0,,M. Teletović makes 3-pt jump shot from 27 ft (assist by M. Dellavedova),79,74
284,3,4:11.0,E. Moore makes 2-pt jump shot from 22 ft,,81,74
285,3,3:53.0,,M. Brogdon enters the game for M. Dellavedova,81,74
286,3,3:42.0,,M. Teletović misses 2-pt jump shot from 8 ft,81,74
287,3,3:41.0,Defensive rebound by S. Hill,,81,74
288,3,3:34.0,A. Davis makes 2-pt jump shot from 18 ft (assist by E. Moore),,83,74
289,3,3:16.0,,M. Teletović misses 3-pt jump shot from 26 ft,83,74
290,3,3:15.0,Defensive rebound by E. Moore,,83,74
291,3,3:04.0,Turnover by A. Davis (traveling),,83,74
292,3,3:04.0,,G. Monroe enters the game for J. Henson,83,74
293,3,3:04.0,,M. Beasley enters the game for J. Parker,83,74
294,3,2:39.0,,M. Teletović misses 3-pt jump shot from 27 ft,83,74
295,3,2:38.0,Defensive rebound by L. Galloway,,83,74
296,3,2:28.0,T. Jones makes 2-pt hook shot from 3 ft (assist by L. Galloway),,85,74
297,3,2:16.0,,Shooting foul by T. Jones (drawn by M. Brogdon),85,74
298,3,2:16.0,,M. Brogdon makes free throw 1 of 2,85,75
299,3,2:16.0,Ö. Aşık enters the game for T. Jones,,85,75
300,3,2:16.0,B. Hield enters the game for E. Moore,,85,75
301,3,2:16.0,,G. Antetokounmpo enters the game for M. Teletović,85,75
302,3,2:16.0,,M. Brogdon makes free throw 2 of 2,85,76
303,3,1:54.0,L. Galloway misses 2-pt jump shot from 5 ft,,85,76
304,3,1:50.0,,Defensive rebound by M. Brogdon,85,76
305,3,1:49.0,,Shooting foul by S. Hill (drawn by G. Antetokounmpo),85,76
306,3,1:49.0,,G. Antetokounmpo misses free throw 1 of 2,85,76
307,3,1:49.0,,Offensive rebound by Team,85,76
308,3,1:49.0,D. Cunningham enters the game for A. Davis,,85,76
309,3,1:49.0,,G. Antetokounmpo makes free throw 2 of 2,85,77
310,3,1:37.0,B. Hield makes 3-pt jump shot from 26 ft,,88,77
311,3,1:24.0,,M. Beasley misses 2-pt jump shot from 20 ft,88,77
312,3,1:22.0,Defensive rebound by L. Galloway,,88,77
313,3,1:00.0,S. Hill misses 3-pt jump shot from 27 ft,,88,77
314,3,0:57.0,Offensive rebound by B. Hield,,88,77
315,3,0:52.0,B. Hield misses 3-pt jump shot from 26 ft,,88,77
316,3,0:51.0,,Defensive rebound by M. Beasley,88,77
317,3,0:45.0,,Turnover by M. Brogdon (bad pass; steal by D. Cunningham),88,77
318,3,0:41.0,Turnover by S. Hill (lost ball),,88,77
319,3,0:41.0,,R. Vaughn enters the game for T. Snell,88,77
320,3,0:33.0,,Shooting foul by Ö. Aşık (drawn by G. Monroe),88,77
321,3,0:33.0,,G. Monroe makes free throw 1 of 2,88,78
322,3,0:33.0,,G. Monroe makes free throw 2 of 2,88,79
323,3,0:15.0,,Offensive charge foul by S. Hill (drawn by G. Monroe),88,79
324,3,0:15.0,Turnover by S. Hill (offensive foul),,88,79
325,3,0:01.0,,R. Vaughn makes 2-pt jump shot from 19 ft (assist by M. Beasley),88,81
326,4,11:52.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,88,83
327,4,11:38.0,Turnover by T. Frazier (bad pass; steal by M. Brogdon),,88,83
328,4,11:28.0,,M. Brogdon misses 2-pt jump shot from 4 ft,88,83
329,4,11:27.0,Defensive rebound by S. Hill,,88,83
330,4,11:16.0,A. Davis misses 2-pt jump shot from 6 ft,,88,83
331,4,11:15.0,,Defensive rebound by G. Monroe,88,83
332,4,11:03.0,,Personal foul by Ö. Aşık (drawn by G. Monroe),88,83
333,4,10:54.0,,M. Beasley misses 2-pt jump shot from 19 ft,88,83
334,4,10:52.0,Defensive rebound by T. Frazier,,88,83
335,4,10:39.0,A. Davis misses 2-pt hook shot from 5 ft,,88,83
336,4,10:39.0,Offensive rebound by Ö. Aşık,,88,83
337,4,10:39.0,Shooting foul by M. Beasley (drawn by Ö. Aşık),,88,83
338,4,10:39.0,Ö. Aşık misses free throw 1 of 2,,88,83
339,4,10:39.0,Offensive rebound by Team,,88,83
340,4,10:39.0,Ö. Aşık misses free throw 2 of 2,,88,83
341,4,10:39.0,E. Moore enters the game for B. Hield,,88,83
342,4,10:39.0,,J. Parker enters the game for M. Beasley,88,83
343,4,10:37.0,,Defensive rebound by J. Parker,88,83
344,4,10:15.0,,M. Brogdon makes 2-pt layup at rim (assist by G. Monroe),88,85
345,4,10:02.0,E. Moore misses 2-pt jump shot from 19 ft,,88,85
346,4,10:01.0,,Defensive rebound by G. Antetokounmpo,88,85
347,4,9:50.0,,G. Antetokounmpo misses 2-pt hook shot from 5 ft,88,85
348,4,9:49.0,,Offensive rebound by G. Monroe,88,85
349,4,9:42.0,,J. Parker misses 2-pt jump shot from 8 ft,88,85
350,4,9:41.0,Defensive rebound by Ö. Aşık,,88,85
351,4,9:30.0,S. Hill makes 2-pt hook shot from 5 ft,,90,85
352,4,9:09.0,,G. Monroe makes 2-pt layup at rim (assist by M. Brogdon),90,87
353,4,8:58.0,Personal foul by G. Antetokounmpo (drawn by A. Davis),,90,87
354,4,8:58.0,Official timeout,,90,87
355,4,8:46.0,E. Moore misses 2-pt jump shot from 5 ft,,90,87
356,4,8:46.0,Offensive rebound by Ö. Aşık,,90,87
357,4,8:46.0,Ö. Aşık makes 2-pt layup from 1 ft,,92,87
358,4,8:46.0,Shooting foul by G. Antetokounmpo (drawn by Ö. Aşık),,92,87
359,4,8:46.0,Ö. Aşık makes free throw 1 of 1,,93,87
360,4,8:26.0,,G. Antetokounmpo misses 2-pt jump shot from 16 ft,93,87
361,4,8:25.0,Defensive rebound by T. Frazier,,93,87
362,4,8:17.0,A. Davis makes 2-pt dunk (assist by T. Frazier),,95,87
363,4,7:59.0,,J. Parker misses 2-pt jump shot from 5 ft (block by S. Hill),95,87
364,4,7:57.0,Defensive rebound by S. Hill,,95,87
365,4,7:42.0,E. Moore makes 2-pt jump shot from 16 ft (assist by S. Hill),,97,87
366,4,7:27.0,,M. Brogdon makes 2-pt jump shot from 15 ft,97,89
367,4,7:15.0,Turnover by S. Hill (bad pass),,97,89
368,4,7:15.0,,T. Snell enters the game for R. Vaughn,97,89
369,4,7:00.0,,M. Brogdon misses 2-pt layup from 1 ft (block by A. Davis),97,89
370,4,6:58.0,Defensive rebound by Ö. Aşık,,97,89
371,4,6:35.0,E. Moore misses 2-pt jump shot from 20 ft,,97,89
372,4,6:32.0,Offensive rebound by S. Hill,,97,89
373,4,6:32.0,S. Hill makes 2-pt layup from 1 ft,,99,89
374,4,6:18.0,,J. Parker makes 2-pt hook shot from 4 ft,99,91
375,4,5:53.0,A. Davis makes 2-pt jump shot from 14 ft,,101,91
376,4,5:53.0,Shooting foul by G. Antetokounmpo (drawn by A. Davis),,101,91
377,4,5:53.0,,Milwaukee full timeout,101,91
