,QUARTER,TIME_REMAINING,TORONTO_ACTION,SACRAMENTO_ACTION,TORONTO_SCORE,SACRAMENTO_SCORE
98,1,0:24.0,,Shooting foul by T. Ross (drawn by A. Afflalo),26,34
99,1,0:24.0,,A. Afflalo makes free throw 1 of 2,26,35
100,1,0:24.0,,A. Afflalo makes free throw 2 of 2,26,36
101,1,0:00.0,D. DeRozan makes 2-pt jump shot from 18 ft,,28,36
102,2,11:44.0,P. Patterson misses 3-pt jump shot from 24 ft,,28,36
103,2,11:41.0,Offensive rebound by K. Lowry,,28,36
104,2,11:37.0,P. Patterson makes 3-pt jump shot from 22 ft (assist by K. Lowry),,31,36
105,2,11:22.0,,A. Afflalo misses 2-pt jump shot from 15 ft,31,36
106,2,11:21.0,,Offensive rebound by A. Afflalo,31,36
107,2,11:18.0,,A. Afflalo makes 2-pt jump shot from 17 ft,31,38
108,2,11:06.0,K. Lowry misses 2-pt jump shot from 15 ft,,31,38
109,2,11:04.0,,Defensive rebound by A. Afflalo,31,38
110,2,10:58.0,,B. McLemore misses 2-pt jump shot from 7 ft (block by L. Nogueira),31,38
111,2,10:58.0,,Offensive rebound by Team,31,38
112,2,10:51.0,,T. Lawson makes 2-pt jump shot from 15 ft,31,40
113,2,10:34.0,T. Ross makes 2-pt jump shot from 10 ft,,33,40
114,2,10:22.0,,Offensive foul by T. Lawson (drawn by C. Joseph),33,40
115,2,10:22.0,,Turnover by T. Lawson (offensive foul),33,40
116,2,10:10.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by C. Joseph),,36,40
117,2,9:59.0,,B. McLemore misses 2-pt jump shot from 19 ft,36,40
118,2,9:59.0,Defensive rebound by P. Patterson,,36,40
119,2,9:46.0,T. Ross misses 2-pt jump shot from 21 ft,,36,40
120,2,9:45.0,,Defensive rebound by K. Koufos,36,40
121,2,9:30.0,,Turnover by B. McLemore (bad pass),36,40
122,2,9:30.0,,M. Barnes enters the game for T. Lawson,36,40
123,2,9:30.0,,D. Collison enters the game for A. Tolliver,36,40
124,2,9:12.0,T. Ross makes 2-pt jump shot from 19 ft,,38,40
125,2,8:54.0,,Turnover by K. Koufos (offensive foul),38,40
126,2,8:54.0,,Offensive foul by K. Koufos (drawn by C. Joseph),38,40
127,2,8:54.0,Official timeout,,38,40
128,2,8:54.0,,G. Temple enters the game for K. Koufos,38,40
129,2,8:54.0,,D. Cousins enters the game for B. McLemore,38,40
130,2,8:34.0,K. Lowry makes 2-pt jump shot from 12 ft,,40,40
131,2,8:34.0,Shooting foul by D. Cousins (drawn by K. Lowry),,40,40
132,2,8:34.0,J. Valančiūnas enters the game for L. Nogueira,,40,40
133,2,8:34.0,,W. Cauley-Stein enters the game for D. Cousins,40,40
134,2,8:34.0,K. Lowry makes free throw 1 of 1,,41,40
135,2,8:08.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by A. Afflalo),41,43
136,2,7:45.0,K. Lowry makes 2-pt layup from 4 ft,,43,43
137,2,7:28.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by D. Collison),43,45
138,2,7:17.0,Personal block foul by W. Cauley-Stein (drawn by K. Lowry),,43,45
139,2,7:08.0,J. Valančiūnas makes 2-pt dunk at rim (assist by C. Joseph),,45,45
140,2,6:47.0,,M. Barnes misses 2-pt hook shot from 5 ft,45,45
141,2,6:46.0,Defensive rebound by P. Patterson,,45,45
142,2,6:33.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,47,45
143,2,6:16.0,,Shooting foul by C. Joseph (drawn by D. Collison),47,45
144,2,6:16.0,,D. Collison makes free throw 1 of 2,47,46
145,2,6:16.0,,R. Gay enters the game for A. Afflalo,47,46
146,2,6:16.0,D. Carroll enters the game for C. Joseph,,47,46
147,2,6:16.0,D. DeRozan enters the game for T. Ross,,47,46
148,2,6:16.0,,D. Collison makes free throw 2 of 2,47,47
149,2,6:05.0,Shooting foul by W. Cauley-Stein (drawn by J. Valančiūnas),,47,47
150,2,6:05.0,J. Valančiūnas makes free throw 1 of 2,,48,47
151,2,6:05.0,J. Valančiūnas makes free throw 2 of 2,,49,47
152,2,5:57.0,,D. Collison misses 2-pt layup from 2 ft (block by J. Valančiūnas),49,47
153,2,5:55.0,Defensive rebound by D. DeRozan,,49,47
154,2,5:47.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by P. Patterson),,52,47
155,2,5:41.0,,Sacramento full timeout,52,47
156,2,5:37.0,,Turnover by R. Gay (bad pass; steal by D. Carroll),52,47
157,2,5:33.0,Shooting foul by R. Gay (drawn by D. DeRozan),,52,47
158,2,5:33.0,D. DeRozan makes free throw 1 of 2,,53,47
159,2,5:33.0,D. DeRozan makes free throw 2 of 2,,54,47
160,2,5:17.0,,R. Gay misses 2-pt jump shot from 6 ft,54,47
161,2,5:16.0,Defensive rebound by J. Valančiūnas,,54,47
162,2,5:09.0,D. Carroll makes 2-pt layup from 3 ft (assist by K. Lowry),,56,47
163,2,4:56.0,,M. Barnes misses 3-pt jump shot from 25 ft,56,47
164,2,4:56.0,,Offensive rebound by W. Cauley-Stein,56,47
165,2,4:53.0,,W. Cauley-Stein misses 2-pt jump shot from 6 ft,56,47
166,2,4:51.0,Defensive rebound by D. DeRozan,,56,47
167,2,4:43.0,D. DeRozan misses 2-pt jump shot from 20 ft,,56,47
168,2,4:42.0,,Defensive rebound by G. Temple,56,47
169,2,4:35.0,,D. Collison misses 3-pt jump shot from 25 ft,56,47
170,2,4:34.0,Defensive rebound by J. Valančiūnas,,56,47
171,2,4:17.0,J. Valančiūnas misses 2-pt layup from 2 ft (block by W. Cauley-Stein),,56,47
172,2,4:16.0,Offensive rebound by J. Valančiūnas,,56,47
173,2,4:16.0,Shooting foul by W. Cauley-Stein (drawn by J. Valančiūnas),,56,47
174,2,4:16.0,J. Valančiūnas misses free throw 1 of 2,,56,47
175,2,4:16.0,Offensive rebound by Team,,56,47
176,2,4:16.0,,K. Koufos enters the game for W. Cauley-Stein,56,47
177,2,4:16.0,,T. Lawson enters the game for D. Collison,56,47
178,2,4:16.0,P. Siakam enters the game for P. Patterson,,56,47
179,2,4:16.0,J. Valančiūnas makes free throw 2 of 2,,57,47
180,2,4:02.0,,R. Gay makes 2-pt layup from 4 ft,57,49
181,2,3:47.0,D. Carroll misses 3-pt jump shot from 24 ft,,57,49
182,2,3:46.0,,Defensive rebound by K. Koufos,57,49
183,2,3:32.0,,K. Koufos makes 2-pt dunk at rim (assist by G. Temple),57,51
184,2,3:28.0,Personal foul by T. Lawson (drawn by K. Lowry),,57,51
185,2,3:28.0,Toronto full timeout,,57,51
186,2,3:28.0,K. Lowry makes free throw 1 of 2,,58,51
187,2,3:28.0,,A. Afflalo enters the game for G. Temple,57,51
188,2,3:28.0,K. Lowry makes free throw 2 of 2,,59,51
189,2,3:10.0,,K. Koufos misses 2-pt jump shot from 11 ft,59,51
190,2,3:09.0,Defensive rebound by K. Lowry,,59,51
191,2,3:02.0,K. Lowry misses 3-pt jump shot from 25 ft,,59,51
192,2,3:01.0,,Defensive rebound by A. Afflalo,59,51
193,2,2:55.0,,Turnover by R. Gay (bad pass),59,51
194,2,2:55.0,C. Joseph enters the game for K. Lowry,,59,51
195,2,2:38.0,D. DeRozan misses 2-pt jump shot from 4 ft (block by R. Gay),,59,51
196,2,2:36.0,Offensive rebound by D. DeRozan,,59,51
197,2,2:33.0,J. Valančiūnas misses 2-pt jump shot from 17 ft,,59,51
198,2,2:31.0,Offensive rebound by P. Siakam,,59,51
199,2,2:29.0,Toronto full timeout,,59,51
200,2,2:10.0,D. DeRozan misses 2-pt jump shot from 16 ft,,59,51
201,2,2:10.0,Offensive rebound by J. Valančiūnas,,59,51
202,2,2:08.0,J. Valančiūnas makes 2-pt jump shot from 5 ft,,61,51
203,2,1:54.0,,R. Gay makes 2-pt jump shot from 9 ft (assist by M. Barnes),61,53
204,2,1:40.0,Shooting foul by A. Afflalo (drawn by D. Carroll),,61,53
205,2,1:40.0,D. Carroll makes free throw 1 of 2,,62,53
206,2,1:40.0,D. Carroll makes free throw 2 of 2,,63,53
207,2,1:31.0,,A. Afflalo makes 2-pt jump shot from 20 ft (assist by M. Barnes),63,55
208,2,1:31.0,,Shooting foul by D. DeRozan (drawn by A. Afflalo),63,55
209,2,1:31.0,,A. Afflalo makes free throw 1 of 1,63,56
210,2,1:06.0,P. Siakam misses 2-pt jump shot from 14 ft,,63,56
211,2,1:06.0,,Defensive rebound by K. Koufos,63,56
212,2,1:00.0,,A. Afflalo makes 2-pt jump shot from 12 ft,63,58
213,2,0:48.0,D. DeRozan misses 2-pt layup from 2 ft,,63,58
214,2,0:47.0,,Defensive rebound by M. Barnes,63,58
215,2,0:33.0,,T. Lawson misses 2-pt jump shot from 17 ft,63,58
216,2,0:33.0,Defensive rebound by J. Valančiūnas,,63,58
217,2,0:18.0,J. Valančiūnas misses 2-pt layup from 3 ft,,63,58
218,2,0:16.0,,Defensive rebound by A. Afflalo,63,58
219,2,0:00.0,,T. Lawson misses 3-pt jump shot from 25 ft,63,58
220,2,0:00.0,,Offensive rebound by Team,63,58
221,3,11:42.0,K. Lowry misses 2-pt layup from 4 ft,,63,58
222,3,11:41.0,,Defensive rebound by D. Cousins,63,58
223,3,11:28.0,,Personal foul by J. Valančiūnas (drawn by D. Cousins),63,58
224,3,11:13.0,,D. Collison makes 3-pt jump shot from 24 ft (assist by T. Lawson),63,61
225,3,10:45.0,D. Carroll misses 3-pt jump shot from 25 ft,,63,61
226,3,10:45.0,,Defensive rebound by D. Cousins,63,61
227,3,10:35.0,,D. Cousins misses 2-pt jump shot from 20 ft,63,61
228,3,10:34.0,Defensive rebound by P. Siakam,,63,61
229,3,10:21.0,P. Siakam misses 2-pt jump shot from 6 ft,,63,61
230,3,10:21.0,Offensive rebound by P. Siakam,,63,61
231,3,10:17.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by P. Siakam),,66,61
232,3,10:03.0,,Turnover by M. Barnes (3 sec),66,61
233,3,9:47.0,D. DeRozan misses 2-pt jump shot from 7 ft,,66,61
234,3,9:45.0,Offensive rebound by J. Valančiūnas,,66,61
235,3,9:45.0,J. Valančiūnas misses 2-pt layup at rim,,66,61
236,3,9:44.0,Offensive rebound by J. Valančiūnas,,66,61
237,3,9:44.0,J. Valančiūnas misses 2-pt layup at rim,,66,61
238,3,9:43.0,Offensive rebound by J. Valančiūnas,,66,61
239,3,9:43.0,J. Valančiūnas makes 2-pt layup from 1 ft,,68,61
240,3,9:26.0,,Turnover by M. Barnes (lost ball; steal by K. Lowry),68,61
241,3,9:20.0,Turnover by K. Lowry (bad pass),,68,61
242,3,8:58.0,,T. Lawson makes 3-pt jump shot from 25 ft (assist by D. Cousins),68,64
243,3,8:37.0,D. Carroll makes 2-pt layup from 3 ft (assist by D. DeRozan),,70,64
244,3,8:27.0,,Personal foul by D. Carroll (drawn by D. Cousins),70,64
245,3,8:17.0,,D. Cousins misses 2-pt jump shot from 17 ft,70,64
246,3,8:15.0,,Offensive rebound by Team,70,64
247,3,7:58.0,,Turnover by R. Gay (lost ball; steal by P. Siakam),70,64
248,3,7:50.0,K. Lowry makes 2-pt layup from 3 ft (assist by D. DeRozan),,72,64
249,3,7:35.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by T. Lawson),72,67
250,3,7:20.0,D. DeRozan misses 2-pt jump shot from 12 ft,,72,67
251,3,7:19.0,Offensive rebound by J. Valančiūnas,,72,67
252,3,7:19.0,J. Valančiūnas misses 2-pt layup from 1 ft,,72,67
253,3,7:17.0,Offensive rebound by Team,,72,67
254,3,7:17.0,,K. Koufos enters the game for T. Lawson,72,67
255,3,6:57.0,K. Lowry misses 2-pt jump shot from 14 ft (block by R. Gay),,72,67
256,3,6:54.0,,Defensive rebound by R. Gay,72,67
257,3,6:52.0,,Turnover by R. Gay (bad pass; steal by D. Carroll),72,67
258,3,6:48.0,D. Carroll misses 2-pt layup from 2 ft,,72,67
259,3,6:46.0,,Defensive rebound by R. Gay,72,67
260,3,6:43.0,,D. Collison makes 2-pt layup from 2 ft (assist by R. Gay),72,69
261,3,6:17.0,P. Siakam makes 2-pt hook shot from 9 ft,,74,69
262,3,6:01.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by D. Cousins),74,72
263,3,5:51.0,P. Siakam misses 2-pt hook shot from 7 ft,,74,72
264,3,5:51.0,,Defensive rebound by K. Koufos,74,72
265,3,5:38.0,,M. Barnes makes 2-pt layup from 5 ft (assist by D. Cousins),74,74
266,3,5:35.0,Toronto full timeout,,74,74
267,3,5:14.0,D. Carroll misses 2-pt jump shot from 5 ft (block by K. Koufos),,74,74
268,3,5:12.0,,Defensive rebound by K. Koufos,74,74
269,3,5:04.0,,D. Cousins misses 2-pt layup from 4 ft,74,74
270,3,5:03.0,,Offensive rebound by D. Cousins,74,74
271,3,5:01.0,,D. Cousins misses 2-pt layup from 2 ft,74,74
272,3,5:00.0,Defensive rebound by D. Carroll,,74,74
273,3,4:52.0,D. Carroll makes 3-pt jump shot from 25 ft,,77,74
274,3,4:31.0,,M. Barnes misses 3-pt jump shot from 24 ft,77,74
275,3,4:30.0,Defensive rebound by P. Siakam,,77,74
276,3,4:13.0,J. Valančiūnas misses 2-pt jump shot from 11 ft,,77,74
277,3,4:13.0,Offensive rebound by J. Valančiūnas,,77,74
278,3,4:07.0,Turnover by K. Lowry (bad pass; steal by M. Barnes),,77,74
279,3,4:04.0,,R. Gay makes 2-pt layup from 2 ft (assist by D. Collison),77,76
280,3,4:04.0,,Shooting foul by K. Lowry (drawn by R. Gay),77,76
281,3,4:04.0,,R. Gay makes free throw 1 of 1,77,77
282,3,3:48.0,Turnover by J. Valančiūnas (bad pass; steal by D. Collison),,77,77
283,3,3:43.0,,D. Collison makes 2-pt layup from 1 ft,77,79
284,3,3:26.0,Turnover by K. Lowry (lost ball; steal by K. Koufos),,77,79
285,3,3:16.0,,D. Collison misses 3-pt jump shot from 25 ft,77,79
286,3,3:14.0,,Offensive rebound by D. Cousins,77,79
287,3,3:10.0,,D. Cousins misses 2-pt layup from 3 ft (block by J. Valančiūnas),77,79
288,3,3:09.0,Defensive rebound by J. Valančiūnas,,77,79
289,3,3:05.0,Personal foul by M. Barnes (drawn by P. Siakam),,77,79
290,3,3:05.0,,Sacramento full timeout,77,79
291,3,3:05.0,C. Joseph enters the game for P. Siakam,,77,79
292,3,3:05.0,P. Patterson enters the game for K. Lowry,,77,79
293,3,3:05.0,,A. Afflalo enters the game for R. Gay,77,79
294,3,2:52.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by D. DeRozan),,79,79
295,3,2:34.0,,D. Cousins makes 2-pt layup from 2 ft (assist by D. Collison),79,81
296,3,2:09.0,D. DeRozan misses 3-pt jump shot from 25 ft,,79,81
297,3,2:08.0,,Defensive rebound by A. Afflalo,79,81
298,3,2:01.0,,Shooting foul by D. DeRozan (drawn by K. Koufos),79,81
299,3,2:01.0,,K. Koufos misses free throw 1 of 2,79,81
300,3,2:01.0,,Offensive rebound by Team,79,81
301,3,2:01.0,,G. Temple enters the game for M. Barnes,79,81
302,3,2:01.0,,K. Koufos makes free throw 2 of 2,79,82
303,3,1:46.0,D. DeRozan misses 2-pt jump shot from 7 ft (block by G. Temple),,79,82
304,3,1:45.0,Offensive rebound by D. DeRozan,,79,82
305,3,1:44.0,D. DeRozan misses 2-pt jump shot from 7 ft (block by K. Koufos),,79,82
306,3,1:44.0,Offensive rebound by Team,,79,82
307,3,1:36.0,C. Joseph misses 3-pt jump shot from 27 ft,,79,82
308,3,1:36.0,,Defensive rebound by D. Cousins,79,82
309,3,1:23.0,,D. Cousins misses 2-pt layup from 5 ft,79,82
310,3,1:22.0,Defensive rebound by C. Joseph,,79,82
311,3,1:08.0,P. Patterson makes 2-pt layup from 3 ft,,81,82
312,3,0:46.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by D. Cousins),81,85
313,3,0:32.0,P. Patterson misses 3-pt jump shot from 25 ft,,81,85
314,3,0:32.0,,Defensive rebound by G. Temple,81,85
315,3,0:29.0,,Personal foul by P. Patterson (drawn by D. Cousins),81,85
316,3,0:29.0,,D. Cousins misses free throw 1 of 2,81,85
317,3,0:29.0,,Offensive rebound by Team,81,85
318,3,0:29.0,T. Ross enters the game for D. Carroll,,81,85
319,3,0:29.0,,T. Lawson enters the game for K. Koufos,81,85
320,3,0:29.0,,D. Cousins makes free throw 2 of 2,81,86
321,3,0:10.0,C. Joseph misses 2-pt jump shot from 5 ft,,81,86
322,3,0:09.0,,Defensive rebound by G. Temple,81,86
323,3,0:00.0,,D. Cousins misses 3-pt jump shot from 25 ft,81,86
324,3,0:00.0,Defensive rebound by Team,,81,86
325,4,11:45.0,,Personal foul by K. Lowry (drawn by A. Afflalo),81,86
326,4,11:34.0,,Turnover by D. Cousins (lost ball; steal by L. Nogueira),81,86
327,4,11:23.0,K. Lowry misses 3-pt jump shot from 24 ft,,81,86
328,4,11:21.0,,Defensive rebound by Team,81,86
329,4,11:08.0,,D. Cousins makes 2-pt layup from 3 ft,81,88
330,4,11:08.0,,Shooting foul by L. Nogueira (drawn by D. Cousins),81,88
331,4,11:08.0,,D. Cousins makes free throw 1 of 1,81,89
332,4,10:51.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by K. Lowry),,84,89
333,4,10:32.0,,D. Cousins misses 2-pt layup from 4 ft,84,89
334,4,10:31.0,Defensive rebound by K. Lowry,,84,89
335,4,10:24.0,K. Lowry makes 3-pt jump shot from 25 ft,,87,89
336,4,9:54.0,,T. Lawson misses 3-pt jump shot from 25 ft,87,89
337,4,9:52.0,Defensive rebound by K. Lowry,,87,89
338,4,9:45.0,Offensive foul by K. Lowry (drawn by T. Lawson),,87,89
339,4,9:45.0,Turnover by K. Lowry (offensive foul),,87,89
340,4,9:45.0,,K. Koufos enters the game for D. Cousins,87,89
341,4,9:26.0,,G. Temple misses 3-pt jump shot from 23 ft,87,89
342,4,9:26.0,Defensive rebound by K. Lowry,,87,89
343,4,9:09.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by K. Lowry),,90,89
344,4,9:09.0,,Sacramento full timeout,90,89
345,4,9:09.0,,R. Gay enters the game for A. Afflalo,90,89
346,4,8:57.0,,K. Koufos misses 2-pt hook shot from 10 ft,90,89
347,4,8:56.0,Defensive rebound by K. Lowry,,90,89
348,4,8:49.0,K. Lowry makes 2-pt layup from 4 ft,,92,89
349,4,8:29.0,,Shooting foul by K. Lowry (drawn by G. Temple),92,89
350,4,8:29.0,,G. Temple makes free throw 1 of 2,92,90
351,4,8:29.0,D. DeRozan enters the game for K. Lowry,,92,90
352,4,8:29.0,,G. Temple makes free throw 2 of 2,92,91
353,4,8:15.0,Turnover by C. Joseph (lost ball),,92,91
354,4,8:15.0,Loose ball foul by D. DeRozan (drawn by G. Temple),,92,91
355,4,7:59.0,,R. Gay misses 2-pt jump shot from 16 ft,92,91
356,4,7:59.0,Defensive rebound by D. DeRozan,,92,91
357,4,7:41.0,Shooting foul by R. Gay (drawn by D. DeRozan),,92,91
358,4,7:41.0,D. DeRozan makes free throw 1 of 3,,93,91
359,4,7:41.0,D. DeRozan makes free throw 2 of 3,,94,91
360,4,7:41.0,D. DeRozan makes free throw 3 of 3,,95,91
361,4,7:26.0,,M. Barnes misses 3-pt jump shot from 23 ft,95,91
362,4,7:25.0,Defensive rebound by C. Joseph,,95,91
363,4,7:10.0,Turnover by D. DeRozan (lost ball; steal by G. Temple),,95,91
364,4,7:02.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by T. Lawson),95,94
365,4,6:42.0,D. DeRozan misses 2-pt jump shot from 18 ft,,95,94
366,4,6:42.0,Offensive rebound by P. Patterson,,95,94
367,4,6:40.0,Turnover by P. Patterson (step out of bounds),,95,94
368,4,6:40.0,,D. Cousins enters the game for M. Barnes,95,94
369,4,6:40.0,J. Valančiūnas enters the game for L. Nogueira,,95,94
370,4,6:21.0,,K. Koufos misses 2-pt hook shot from 5 ft,95,94
371,4,6:19.0,Defensive rebound by D. DeRozan,,95,94
372,4,6:09.0,T. Ross misses 3-pt jump shot from 26 ft,,95,94
373,4,6:08.0,,Defensive rebound by K. Koufos,95,94
374,4,5:57.0,,Sacramento full timeout,95,94
375,4,5:57.0,,D. Collison enters the game for T. Lawson,95,94
376,4,5:51.0,,D. Cousins misses 2-pt jump shot from 21 ft,95,94
