,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
47,1,5:52.0,Personal foul by K. Korver (drawn by D. Wade),,16,16
48,1,5:52.0,,Atlanta full timeout,16,16
49,1,5:52.0,I. Canaan enters the game for R. Rondo,,16,16
50,1,5:38.0,T. Gibson makes 2-pt dunk from 1 ft (assist by R. Lopez),,18,16
51,1,5:19.0,,D. Howard makes 2-pt hook shot from 4 ft,18,18
52,1,5:02.0,J. Butler misses 3-pt jump shot from 25 ft,,18,18
53,1,5:01.0,,Defensive rebound by D. Schröder,18,18
54,1,4:52.0,,D. Schröder misses 2-pt jump shot from 4 ft,18,18
55,1,4:51.0,Defensive rebound by Team,,18,18
56,1,4:51.0,D. McDermott enters the game for D. Wade,,18,18
57,1,4:28.0,I. Canaan misses 2-pt jump shot from 11 ft,,18,18
58,1,4:28.0,Offensive rebound by Team,,18,18
59,1,4:28.0,,T. Sefolosha enters the game for K. Bazemore,18,18
60,1,4:28.0,,T. Hardaway enters the game for K. Korver,18,18
61,1,4:14.0,T. Gibson misses 2-pt jump shot from 17 ft,,18,18
62,1,4:13.0,,Defensive rebound by D. Schröder,18,18
63,1,4:02.0,,M. Muscala misses 3-pt jump shot from 22 ft,18,18
64,1,4:00.0,Defensive rebound by R. Lopez,,18,18
65,1,3:56.0,Personal foul by T. Hardaway (drawn by T. Gibson),,18,18
66,1,3:56.0,N. Mirotić enters the game for T. Gibson,,18,18
67,1,3:37.0,N. Mirotić misses 3-pt jump shot from 24 ft,,18,18
68,1,3:36.0,Offensive rebound by Team,,18,18
69,1,3:36.0,,M. Delaney enters the game for D. Schröder,18,18
70,1,3:24.0,J. Butler makes 2-pt jump shot from 19 ft,,20,18
71,1,3:06.0,,M. Delaney misses 3-pt jump shot from 25 ft,20,18
72,1,3:05.0,,Offensive rebound by M. Muscala,20,18
73,1,3:02.0,,M. Delaney makes 2-pt jump shot from 6 ft (assist by M. Muscala),20,20
74,1,2:45.0,Turnover by N. Mirotić (bad pass; steal by T. Sefolosha),,20,20
75,1,2:39.0,,T. Hardaway misses 2-pt layup from 2 ft,20,20
76,1,2:39.0,,Offensive rebound by T. Sefolosha,20,20
77,1,2:39.0,,T. Sefolosha makes 2-pt layup from 1 ft,20,22
78,1,2:39.0,Chicago full timeout,,20,22
79,1,2:39.0,,P. Millsap enters the game for D. Howard,20,22
80,1,2:29.0,B. Portis enters the game for R. Lopez,,20,22
81,1,2:20.0,J. Butler makes 2-pt jump shot from 5 ft,,22,22
82,1,1:57.0,,P. Millsap misses 2-pt jump shot from 9 ft,22,22
83,1,1:56.0,,Offensive rebound by M. Muscala,22,22
84,1,1:56.0,,M. Muscala makes 2-pt layup at rim,22,24
85,1,1:41.0,Shooting foul by M. Muscala (drawn by N. Mirotić),,22,24
86,1,1:41.0,N. Mirotić makes free throw 1 of 2,,23,24
87,1,1:41.0,D. Wade enters the game for J. Butler,,23,24
88,1,1:41.0,,K. Humphries enters the game for M. Muscala,23,24
89,1,1:41.0,N. Mirotić makes free throw 2 of 2,,24,24
90,1,1:23.0,,T. Sefolosha makes 2-pt layup from 2 ft,24,26
91,1,1:14.0,Turnover by N. Mirotić (bad pass; steal by T. Sefolosha),,24,26
92,1,1:10.0,,T. Sefolosha makes 2-pt dunk at rim,24,28
93,1,0:57.0,I. Canaan misses 2-pt jump shot from 20 ft,,24,28
94,1,0:56.0,,Defensive rebound by T. Hardaway,24,28
95,1,0:45.0,,T. Sefolosha makes 2-pt jump shot from 19 ft (assist by T. Hardaway),24,30
96,1,0:38.0,D. Wade makes 3-pt jump shot from 25 ft,,27,30
97,1,0:27.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by M. Delaney),27,33
98,1,0:08.0,Turnover by D. Wade (bad pass; steal by P. Millsap),,27,33
99,1,0:04.0,,K. Korver enters the game for K. Humphries,27,33
100,1,0:00.0,,M. Delaney makes 2-pt layup from 3 ft (assist by P. Millsap),27,35
101,2,11:47.0,D. McDermott makes 2-pt jump shot from 19 ft (assist by B. Portis),,29,35
102,2,11:24.0,,Shooting foul by B. Portis (drawn by T. Sefolosha),29,35
103,2,11:24.0,,T. Sefolosha makes free throw 1 of 2,29,36
104,2,11:24.0,,T. Sefolosha makes free throw 2 of 2,29,37
105,2,11:00.0,Turnover by D. Wade (dbl dribble),,29,37
106,2,11:00.0,,K. Korver enters the game for T. Hardaway,29,37
107,2,10:48.0,,Personal foul by B. Portis (drawn by P. Millsap),29,37
108,2,10:48.0,T. Gibson enters the game for B. Portis,,29,37
109,2,10:40.0,,T. Sefolosha makes 3-pt jump shot from 24 ft,29,40
110,2,10:28.0,D. McDermott misses 2-pt jump shot from 17 ft,,29,40
111,2,10:26.0,,Defensive rebound by P. Millsap,29,40
112,2,10:20.0,,Turnover by T. Sefolosha (lost ball; steal by D. Wade),29,40
113,2,10:15.0,D. Wade makes 2-pt layup from 1 ft,,31,40
114,2,10:00.0,,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by P. Millsap),31,43
115,2,9:50.0,N. Mirotić misses 3-pt jump shot from 25 ft,,31,43
116,2,9:49.0,,Defensive rebound by K. Korver,31,43
117,2,9:39.0,,T. Sefolosha makes 2-pt jump shot from 18 ft,31,45
118,2,9:38.0,Chicago full timeout,,31,45
119,2,9:38.0,J. Butler enters the game for N. Mirotić,,31,45
120,2,9:26.0,D. Wade makes 2-pt layup from 3 ft,,33,45
121,2,9:16.0,,K. Korver makes 2-pt layup from 2 ft (assist by P. Millsap),33,47
122,2,9:16.0,,Shooting foul by T. Gibson (drawn by K. Korver),33,47
123,2,9:16.0,,K. Korver makes free throw 1 of 1,33,48
124,2,9:12.0,Turnover by R. Rondo (back court),,33,48
125,2,8:57.0,,P. Millsap makes 2-pt jump shot from 11 ft,33,50
126,2,8:31.0,Turnover by D. Wade (lost ball),,33,50
127,2,8:16.0,,Turnover by P. Millsap (bad pass; steal by J. Butler),33,50
128,2,8:14.0,D. Wade makes 2-pt layup from 1 ft,,35,50
129,2,8:14.0,Shooting foul by K. Korver (drawn by D. Wade),,35,50
130,2,8:14.0,D. Wade makes free throw 1 of 1,,36,50
131,2,8:03.0,,K. Korver makes 2-pt jump shot from 19 ft (assist by T. Sefolosha),36,52
132,2,7:51.0,D. Wade makes 2-pt jump shot from 19 ft,,38,52
133,2,7:51.0,Shooting foul by P. Millsap (drawn by D. Wade),,38,52
134,2,7:51.0,D. Wade misses free throw 1 of 1,,38,52
135,2,7:51.0,,D. Schröder enters the game for P. Millsap,38,52
136,2,7:51.0,,D. Howard enters the game for M. Delaney,38,52
137,2,7:51.0,,K. Bazemore enters the game for K. Humphries,38,52
138,2,7:51.0,R. Lopez enters the game for D. McDermott,,38,52
139,2,7:51.0,,M. Muscala enters the game for T. Sefolosha,38,52
140,2,7:49.0,,Defensive rebound by M. Muscala,38,52
141,2,7:39.0,,D. Howard makes 2-pt dunk at rim (assist by K. Bazemore),38,54
142,2,7:25.0,J. Butler makes 2-pt jump shot from 10 ft,,40,54
143,2,7:25.0,Shooting foul by K. Korver (drawn by J. Butler),,40,54
144,2,7:25.0,J. Butler makes free throw 1 of 1,,41,54
145,2,7:17.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by K. Bazemore),41,57
146,2,6:53.0,R. Rondo makes 3-pt jump shot from 24 ft (assist by J. Butler),,44,57
147,2,6:39.0,,M. Muscala makes 2-pt jump shot from 11 ft (assist by D. Schröder),44,59
148,2,6:25.0,Shooting foul by K. Bazemore (drawn by J. Butler),,44,59
149,2,6:25.0,J. Butler makes free throw 1 of 2,,45,59
150,2,6:25.0,J. Butler misses free throw 2 of 2,,45,59
151,2,6:22.0,,Defensive rebound by D. Howard,45,59
152,2,6:08.0,,K. Bazemore misses 2-pt jump shot from 18 ft,45,59
153,2,6:05.0,Defensive rebound by J. Butler,,45,59
154,2,5:59.0,T. Gibson misses 2-pt jump shot from 18 ft,,45,59
155,2,5:58.0,,Defensive rebound by D. Howard,45,59
156,2,5:50.0,,M. Muscala makes 2-pt layup at rim (assist by K. Bazemore),45,61
157,2,5:31.0,J. Butler makes 2-pt jump shot from 18 ft,,47,61
158,2,5:08.0,,Turnover by M. Muscala (bad pass; steal by D. Wade),47,61
159,2,5:01.0,R. Rondo makes 2-pt layup from 2 ft,,49,61
160,2,5:00.0,,Atlanta full timeout,49,61
161,2,5:00.0,I. Canaan enters the game for D. Wade,,49,61
162,2,4:48.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by K. Korver),49,64
163,2,4:26.0,R. Rondo misses 2-pt jump shot from 20 ft,,49,64
164,2,4:25.0,Offensive rebound by Team,,49,64
165,2,4:25.0,,T. Sefolosha enters the game for K. Korver,49,64
166,2,4:16.0,Turnover by J. Butler (bad pass; steal by D. Howard),,49,64
167,2,4:12.0,,Turnover by D. Howard (bad pass; steal by J. Butler),49,64
168,2,3:57.0,T. Gibson misses 2-pt jump shot from 5 ft (block by D. Howard),,49,64
169,2,3:56.0,,Defensive rebound by D. Schröder,49,64
170,2,3:52.0,Offensive charge foul by D. Schröder (drawn by J. Butler),,49,64
171,2,3:52.0,,Turnover by D. Schröder (offensive foul),49,64
172,2,3:52.0,Technical foul by T. Gibson,,49,64
173,2,3:52.0,,D. Schröder misses technical free throw,49,64
174,2,3:52.0,Offensive rebound by Team,,49,64
175,2,3:40.0,J. Butler misses 2-pt layup from 1 ft (block by D. Howard),,49,64
176,2,3:40.0,Offensive rebound by Team,,49,64
177,2,3:34.0,J. Butler makes 3-pt jump shot from 23 ft (assist by R. Rondo),,52,64
178,2,3:13.0,,M. Muscala misses 3-pt jump shot from 25 ft,52,64
179,2,3:12.0,Defensive rebound by I. Canaan,,52,64
180,2,3:09.0,Turnover by I. Canaan (bad pass; steal by K. Bazemore),,52,64
181,2,3:04.0,,K. Bazemore misses 3-pt jump shot from 25 ft,52,64
182,2,3:02.0,,Offensive rebound by D. Howard,52,64
183,2,2:59.0,,D. Schröder misses 3-pt jump shot from 25 ft,52,64
184,2,2:58.0,Defensive rebound by J. Butler,,52,64
185,2,2:53.0,Personal foul by D. Howard (drawn by J. Butler),,52,64
186,2,2:53.0,Official timeout,,52,64
187,2,2:53.0,J. Butler makes free throw 1 of 2,,53,64
188,2,2:53.0,,T. Hardaway enters the game for K. Bazemore,52,64
189,2,2:53.0,,P. Millsap enters the game for M. Muscala,52,64
190,2,2:53.0,J. Butler misses free throw 2 of 2,,53,64
191,2,2:51.0,Offensive rebound by T. Gibson,,53,64
192,2,2:49.0,T. Gibson misses 2-pt layup at rim,,53,64
193,2,2:48.0,,Defensive rebound by P. Millsap,53,64
194,2,2:38.0,,Offensive foul by D. Howard (drawn by R. Rondo),53,64
195,2,2:38.0,,Turnover by D. Howard (offensive foul),53,64
196,2,2:24.0,R. Lopez makes 2-pt hook shot from 7 ft (assist by J. Butler),,55,64
197,2,2:05.0,,Shooting foul by J. Butler (drawn by D. Schröder),55,64
198,2,2:05.0,,D. Schröder makes free throw 1 of 2,55,65
199,2,2:05.0,D. Wade enters the game for I. Canaan,,55,65
200,2,2:05.0,,D. Schröder makes free throw 2 of 2,55,66
201,2,1:46.0,D. Wade misses 3-pt jump shot from 24 ft,,55,66
202,2,1:46.0,,Defensive rebound by Team,55,66
203,2,1:35.0,,P. Millsap misses 2-pt layup from 2 ft (block by T. Gibson),55,66
204,2,1:33.0,Defensive rebound by R. Rondo,,55,66
205,2,1:26.0,Shooting foul by D. Howard (drawn by J. Butler),,55,66
206,2,1:26.0,J. Butler makes free throw 1 of 2,,56,66
207,2,1:26.0,J. Butler misses free throw 2 of 2,,56,66
208,2,1:26.0,,M. Muscala enters the game for D. Howard,56,66
209,2,1:26.0,N. Mirotić enters the game for R. Lopez,,56,66
210,2,1:25.0,,Defensive rebound by Team,56,66
211,2,1:13.0,,Turnover by D. Schröder (lost ball; steal by R. Rondo),56,66
212,2,1:07.0,T. Gibson misses 2-pt dunk at rim,,56,66
213,2,1:06.0,Offensive rebound by R. Rondo,,56,66
214,2,1:06.0,,Offensive charge foul by R. Rondo (drawn by T. Hardaway),56,66
215,2,1:06.0,Turnover by R. Rondo (offensive foul),,56,66
216,2,0:55.0,,T. Hardaway makes 2-pt jump shot from 17 ft,56,68
217,2,0:42.0,T. Gibson makes 2-pt layup at rim (assist by N. Mirotić),,58,68
218,2,0:30.0,,P. Millsap misses 2-pt jump shot from 9 ft,58,68
219,2,0:27.0,Defensive rebound by J. Butler,,58,68
220,2,0:24.0,J. Butler makes 3-pt jump shot from 24 ft,,61,68
221,2,0:00.0,,Turnover by T. Sefolosha (bad pass),61,68
222,3,11:44.0,R. Lopez makes 2-pt hook shot from 11 ft (assist by R. Rondo),,63,68
223,3,11:26.0,,P. Millsap makes 2-pt jump shot from 13 ft (assist by K. Bazemore),63,70
224,3,11:05.0,Personal foul by P. Millsap (drawn by R. Lopez),,63,70
225,3,10:58.0,Personal foul by K. Bazemore (drawn by J. Butler),,63,70
226,3,10:48.0,R. Lopez misses 2-pt jump shot from 16 ft,,63,70
227,3,10:47.0,,Defensive rebound by K. Korver,63,70
228,3,10:41.0,,Shooting foul by R. Lopez (drawn by D. Howard),63,70
229,3,10:41.0,,D. Howard misses free throw 1 of 2,63,70
230,3,10:41.0,,Offensive rebound by Team,63,70
231,3,10:41.0,,D. Howard makes free throw 2 of 2,63,71
232,3,10:27.0,J. Butler makes 2-pt jump shot from 15 ft (assist by D. Wade),,65,71
233,3,10:14.0,,D. Schröder makes 2-pt jump shot from 12 ft (assist by K. Bazemore),65,73
234,3,9:57.0,D. Wade misses 2-pt dunk at rim,,65,73
235,3,9:57.0,Offensive rebound by D. Wade,,65,73
236,3,9:57.0,Shooting foul by P. Millsap (drawn by D. Wade),,65,73
237,3,9:57.0,D. Wade makes free throw 1 of 2,,66,73
238,3,9:57.0,D. Wade makes free throw 2 of 2,,67,73
239,3,9:42.0,,Turnover by P. Millsap (bad pass; steal by T. Gibson),67,73
240,3,9:39.0,Shooting foul by K. Bazemore (drawn by J. Butler),,67,73
241,3,9:39.0,,Technical foul by K. Bazemore,67,73
242,3,9:39.0,J. Butler makes technical free throw,,68,73
243,3,9:39.0,J. Butler makes free throw 1 of 2,,69,73
244,3,9:39.0,J. Butler makes free throw 2 of 2,,70,73
245,3,9:27.0,,D. Schröder misses 2-pt jump shot from 10 ft,70,73
246,3,9:25.0,,Offensive rebound by Team,70,73
247,3,9:25.0,,Atlanta full timeout,70,73
248,3,9:25.0,,Turnover by P. Millsap (bad pass),70,73
249,3,9:13.0,J. Butler misses 2-pt layup at rim,,70,73
250,3,9:09.0,Offensive rebound by T. Gibson,,70,73
251,3,9:09.0,T. Gibson makes 2-pt layup from 1 ft,,72,73
252,3,9:00.0,,K. Korver misses 2-pt jump shot from 20 ft,72,73
253,3,8:56.0,,Offensive rebound by D. Howard,72,73
254,3,8:56.0,,D. Howard misses 2-pt layup from 1 ft,72,73
255,3,8:55.0,Defensive rebound by R. Lopez,,72,73
256,3,8:51.0,D. Wade makes 2-pt jump shot from 22 ft (assist by R. Rondo),,74,73
257,3,8:40.0,,D. Howard makes 2-pt layup from 2 ft (assist by K. Bazemore),74,75
258,3,8:40.0,,Shooting foul by R. Lopez (drawn by D. Howard),74,75
259,3,8:40.0,,T. Sefolosha enters the game for K. Bazemore,74,75
260,3,8:40.0,,D. Howard makes free throw 1 of 1,74,76
261,3,8:26.0,T. Gibson misses 2-pt layup from 1 ft,,74,76
262,3,8:26.0,,Defensive rebound by Team,74,76
263,3,8:15.0,,Turnover by D. Schröder (bad pass; steal by J. Butler),74,76
264,3,8:09.0,D. Wade misses 3-pt jump shot from 25 ft,,74,76
265,3,8:05.0,,Defensive rebound by D. Schröder,74,76
266,3,8:01.0,,Turnover by T. Sefolosha (bad pass; steal by D. Wade),74,76
267,3,7:49.0,D. Wade makes 2-pt layup from 3 ft (assist by J. Butler),,76,76
268,3,7:32.0,,Personal foul by R. Rondo (drawn by D. Howard),76,76
269,3,7:26.0,,Turnover by K. Korver (bad pass),76,76
270,3,7:10.0,J. Butler makes 2-pt jump shot from 21 ft,,78,76
271,3,6:55.0,,P. Millsap misses 2-pt jump shot from 6 ft (block by T. Gibson),78,76
272,3,6:53.0,Defensive rebound by T. Gibson,,78,76
273,3,6:50.0,D. Wade misses 3-pt jump shot from 26 ft,,78,76
274,3,6:48.0,,Defensive rebound by P. Millsap,78,76
275,3,6:31.0,,D. Schröder misses 3-pt jump shot from 24 ft,78,76
276,3,6:28.0,Defensive rebound by R. Rondo,,78,76
277,3,6:12.0,T. Gibson misses 2-pt hook shot from 8 ft,,78,76
278,3,6:09.0,,Defensive rebound by T. Sefolosha,78,76
279,3,6:01.0,,D. Howard misses 2-pt layup from 2 ft,78,76
280,3,5:59.0,,Offensive rebound by D. Howard,78,76
281,3,5:59.0,,D. Howard makes 2-pt layup from 1 ft,78,78
282,3,5:54.0,Chicago full timeout,,78,78
283,3,5:54.0,,M. Muscala enters the game for P. Millsap,78,78
284,3,5:54.0,D. McDermott enters the game for T. Gibson,,78,78
285,3,5:54.0,I. Canaan enters the game for D. Wade,,78,78
286,3,5:54.0,N. Mirotić enters the game for R. Rondo,,78,78
287,3,5:34.0,J. Butler misses 3-pt jump shot from 25 ft,,78,78
288,3,5:31.0,,Defensive rebound by M. Muscala,78,78
289,3,5:24.0,,D. Schröder misses 2-pt jump shot from 21 ft,78,78
290,3,5:21.0,Defensive rebound by I. Canaan,,78,78
291,3,5:17.0,Personal block foul by M. Muscala (drawn by J. Butler),,78,78
292,3,5:17.0,J. Butler makes free throw 1 of 2,,79,78
293,3,5:17.0,J. Butler makes free throw 2 of 2,,80,78
294,3,4:57.0,,D. Schröder misses 2-pt layup from 2 ft,80,78
295,3,4:57.0,,Offensive rebound by M. Muscala,80,78
296,3,4:57.0,,Shooting foul by I. Canaan (drawn by M. Muscala),80,78
297,3,4:57.0,,M. Muscala makes free throw 1 of 2,80,79
298,3,4:57.0,,T. Hardaway enters the game for K. Korver,80,79
299,3,4:57.0,,M. Muscala makes free throw 2 of 2,80,80
300,3,4:43.0,I. Canaan makes 3-pt jump shot from 25 ft (assist by J. Butler),,83,80
301,3,4:33.0,,Shooting foul by N. Mirotić (drawn by D. Howard),83,80
302,3,4:33.0,,D. Howard misses free throw 1 of 2,83,80
303,3,4:33.0,,Offensive rebound by Team,83,80
304,3,4:33.0,,D. Howard misses free throw 2 of 2,83,80
305,3,4:31.0,Defensive rebound by N. Mirotić,,83,80
306,3,4:17.0,Turnover by J. Butler (bad pass; steal by T. Sefolosha),,83,80
307,3,4:13.0,,Turnover by D. Schröder (bad pass; steal by J. Butler),83,80
308,3,4:08.0,D. McDermott makes 2-pt dunk at rim (assist by I. Canaan),,85,80
309,3,3:50.0,,D. Schröder misses 2-pt jump shot from 20 ft,85,80
310,3,3:48.0,,Offensive rebound by D. Schröder,85,80
311,3,3:42.0,,D. Howard misses 2-pt layup at rim,85,80
312,3,3:41.0,Defensive rebound by R. Lopez,,85,80
313,3,3:29.0,Turnover by J. Butler (bad pass; steal by D. Howard),,85,80
314,3,3:26.0,,Shooting foul by D. McDermott (drawn by D. Howard),85,80
315,3,3:26.0,,D. Howard makes free throw 1 of 2,85,81
316,3,3:26.0,,M. Delaney enters the game for D. Schröder,85,81
317,3,3:26.0,,D. Howard makes free throw 2 of 2,85,82
318,3,3:12.0,J. Butler misses 2-pt jump shot from 6 ft,,85,82
319,3,3:11.0,,Defensive rebound by T. Sefolosha,85,82
320,3,3:05.0,,T. Hardaway makes 2-pt jump shot from 15 ft,85,84
321,3,2:45.0,I. Canaan misses 3-pt jump shot from 26 ft,,85,84
322,3,2:43.0,,Defensive rebound by T. Sefolosha,85,84
323,3,2:35.0,,T. Hardaway makes 2-pt jump shot from 10 ft,85,86
324,3,2:19.0,N. Mirotić misses 3-pt jump shot from 25 ft,,85,86
325,3,2:18.0,,Defensive rebound by T. Hardaway,85,86
326,3,2:11.0,,T. Hardaway misses 2-pt jump shot from 18 ft,85,86
327,3,2:11.0,,Offensive rebound by Team,85,86
328,3,2:11.0,,Away from play foul by D. McDermott (drawn by D. Howard),85,86
329,3,2:11.0,,D. Howard makes free throw 1 of 2,85,87
330,3,2:11.0,,P. Millsap enters the game for M. Muscala,85,87
331,3,2:11.0,D. Wade enters the game for R. Lopez,,85,87
332,3,2:11.0,B. Portis enters the game for D. McDermott,,85,87
333,3,2:11.0,T. Gibson enters the game for N. Mirotić,,85,87
334,3,2:11.0,,D. Howard makes free throw 2 of 2,85,88
335,3,1:56.0,I. Canaan makes 3-pt jump shot from 24 ft (assist by T. Gibson),,88,88
336,3,1:34.0,,M. Delaney misses 2-pt jump shot from 21 ft,88,88
337,3,1:33.0,,Offensive rebound by D. Howard,88,88
338,3,1:31.0,,D. Howard makes 2-pt layup from 1 ft,88,90
339,3,1:05.0,J. Butler misses 2-pt jump shot from 21 ft,,88,90
340,3,1:03.0,,Defensive rebound by P. Millsap,88,90
341,3,0:58.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by P. Millsap),88,92
342,3,0:39.0,B. Portis misses 2-pt jump shot from 17 ft,,88,92
343,3,0:37.0,,Defensive rebound by T. Sefolosha,88,92
344,3,0:30.0,,Turnover by T. Sefolosha (bad pass; steal by B. Portis),88,92
345,3,0:21.0,I. Canaan misses 3-pt jump shot from 23 ft,,88,92
346,3,0:15.0,,Defensive rebound by P. Millsap,88,92
347,3,0:00.0,,M. Delaney makes 2-pt jump shot from 17 ft,88,94
348,4,11:46.0,,P. Millsap makes 2-pt layup from 1 ft (assist by T. Hardaway),88,96
349,4,11:29.0,B. Portis misses 2-pt jump shot from 19 ft,,88,96
350,4,11:25.0,Offensive rebound by Team,,88,96
351,4,11:16.0,T. Gibson misses 2-pt jump shot from 16 ft,,88,96
352,4,11:14.0,,Defensive rebound by T. Hardaway,88,96
353,4,11:05.0,,P. Millsap misses 3-pt jump shot from 25 ft,88,96
354,4,11:03.0,Defensive rebound by D. Wade,,88,96
355,4,10:39.0,R. Rondo misses 3-pt jump shot from 25 ft,,88,96
356,4,10:38.0,,Defensive rebound by P. Millsap,88,96
357,4,10:21.0,,T. Hardaway misses 3-pt jump shot from 23 ft,88,96
358,4,10:21.0,,Offensive rebound by K. Humphries,88,96
359,4,10:21.0,,Shooting foul by B. Portis (drawn by K. Humphries),88,96
360,4,10:21.0,,K. Humphries makes free throw 1 of 2,88,97
361,4,10:21.0,,K. Humphries makes free throw 2 of 2,88,98
362,4,10:06.0,D. Wade misses 2-pt jump shot from 14 ft,,88,98
363,4,10:04.0,,Defensive rebound by P. Millsap,88,98
364,4,10:01.0,,Turnover by M. Delaney (lost ball; steal by D. Wade),88,98
365,4,9:57.0,D. Wade makes 2-pt dunk at rim (assist by B. Portis),,90,98
366,4,9:42.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by M. Delaney),90,101
367,4,9:42.0,Chicago full timeout,,90,101
368,4,9:17.0,I. Canaan makes 2-pt jump shot from 14 ft (assist by R. Rondo),,92,101
369,4,8:58.0,,Turnover by K. Korver (lost ball),92,101
370,4,8:58.0,,Loose ball foul by K. Korver (drawn by D. Wade),92,101
371,4,8:46.0,B. Portis misses 2-pt layup from 2 ft (block by P. Millsap),,92,101
372,4,8:46.0,,Defensive rebound by Team,92,101
373,4,8:31.0,,M. Delaney makes 2-pt jump shot from 19 ft (assist by K. Korver),92,103
374,4,8:15.0,R. Rondo misses 2-pt jump shot from 21 ft,,92,103
375,4,8:13.0,,Defensive rebound by M. Delaney,92,103
376,4,8:01.0,,K. Humphries misses 2-pt jump shot from 6 ft,92,103
377,4,7:59.0,Defensive rebound by R. Rondo,,92,103
378,4,7:44.0,D. Wade misses 2-pt jump shot from 23 ft,,92,103
379,4,7:42.0,,Defensive rebound by K. Humphries,92,103
380,4,7:36.0,,T. Hardaway misses 3-pt jump shot from 25 ft,92,103
381,4,7:33.0,Defensive rebound by B. Portis,,92,103
382,4,7:25.0,I. Canaan misses 2-pt layup at rim (block by K. Humphries),,92,103
383,4,7:23.0,Offensive rebound by D. Wade,,92,103
384,4,7:21.0,D. Wade misses 2-pt layup from 2 ft,,92,103
