,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MIAMI_ACTION,BROOKLYN_SCORE,MIAMI_SCORE
426,4,0:46.0,,O. White enters the game for H. Whiteside,93,102
427,4,0:46.0,B. Lopez enters the game for R. Hollis-Jefferson,,93,102
428,4,0:46.0,,H. Whiteside enters the game for O. White,93,102
429,4,0:40.0,Turnover by B. Bogdanović (lost ball; steal by J. Johnson),,93,102
430,4,0:34.0,,Personal foul by B. Lopez (drawn by D. Waiters),93,102
431,4,0:34.0,,D. Waiters misses free throw 1 of 2,93,102
432,4,0:34.0,,Offensive rebound by Team,93,102
433,4,0:34.0,,D. Waiters makes free throw 2 of 2,93,103
434,4,0:34.0,Brooklyn full timeout,,93,103
435,4,0:29.0,B. Bogdanović makes 2-pt layup from 2 ft,,95,103
436,4,0:29.0,Shooting foul by H. Whiteside (drawn by B. Bogdanović),,95,103
437,4,0:29.0,,O. White enters the game for H. Whiteside,95,103
438,4,0:29.0,R. Hollis-Jefferson enters the game for B. Lopez,,95,103
439,4,0:29.0,B. Bogdanović makes free throw 1 of 1,,96,103
440,4,0:28.0,,Personal foul by R. Hollis-Jefferson (drawn by G. Dragić),96,103
441,4,0:28.0,,G. Dragić misses free throw 1 of 2,96,103
442,4,0:28.0,,Offensive rebound by Team,96,103
443,4,0:28.0,B. Lopez enters the game for R. Hollis-Jefferson,,96,103
444,4,0:28.0,,G. Dragić makes free throw 2 of 2,96,104
445,4,0:18.0,I. Whitehead misses 3-pt jump shot from 25 ft,,96,104
446,4,0:17.0,Offensive rebound by C. LeVert,,96,104
447,4,0:13.0,B. Lopez misses 3-pt jump shot from 25 ft,,96,104
448,4,0:12.0,Offensive rebound by I. Whitehead,,96,104
449,4,0:11.0,I. Whitehead misses 2-pt layup from 1 ft (block by J. Johnson),,96,104
450,4,0:10.0,,Defensive rebound by Team,96,104
