,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW YORK_ACTION,MEMPHIS_SCORE,NEW YORK_SCORE
116,2,11:07.0,,Defensive rebound by K. O'Quinn,19,32
117,2,10:57.0,,K. Porziņģis misses 2-pt jump shot from 15 ft,19,32
118,2,10:56.0,Defensive rebound by J. Martin,,19,32
119,2,10:43.0,Z. Randolph misses 2-pt jump shot from 5 ft,,19,32
120,2,10:42.0,Offensive rebound by J. Martin,,19,32
121,2,10:42.0,J. Martin misses 2-pt layup from 1 ft,,19,32
122,2,10:40.0,,Defensive rebound by B. Jennings,19,32
123,2,10:35.0,,Personal foul by J. Martin (drawn by K. Porziņģis),19,32
124,2,10:35.0,,K. Porziņģis misses free throw 1 of 3,19,32
125,2,10:35.0,,Offensive rebound by Team,19,32
126,2,10:35.0,,K. Porziņģis makes free throw 2 of 3,19,33
127,2,10:35.0,,K. Porziņģis makes free throw 3 of 3,19,34
128,2,10:21.0,Z. Randolph misses 2-pt layup from 3 ft,,19,34
129,2,10:21.0,,Defensive rebound by K. Porziņģis,19,34
130,2,10:11.0,,K. Porziņģis makes 2-pt layup from 1 ft (assist by B. Jennings),19,36
131,2,10:05.0,Memphis full timeout,,19,36
132,2,9:54.0,J. Martin makes 2-pt jump shot from 19 ft (assist by W. Baldwin),,21,36
133,2,9:39.0,,J. Holiday makes 2-pt dunk at rim (assist by K. O'Quinn),21,38
134,2,9:24.0,Shooting foul by J. Holiday (drawn by T. Daniels),,21,38
135,2,9:24.0,T. Daniels makes free throw 1 of 2,,22,38
136,2,9:24.0,T. Daniels makes free throw 2 of 2,,23,38
137,2,9:07.0,,J. Holiday misses 2-pt jump shot from 17 ft,23,38
138,2,9:05.0,Defensive rebound by W. Baldwin,,23,38
139,2,9:00.0,Turnover by W. Baldwin (lost ball; steal by B. Jennings),,23,38
140,2,8:55.0,,K. Porziņģis makes 2-pt jump shot from 8 ft,23,40
141,2,8:34.0,J. Martin makes 2-pt layup from 1 ft,,25,40
142,2,8:12.0,,B. Jennings makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),25,43
143,2,7:53.0,Shooting foul by K. O'Quinn (drawn by Z. Randolph),,25,43
144,2,7:53.0,Z. Randolph makes free throw 1 of 2,,26,43
145,2,7:53.0,,J. Noah enters the game for K. O'Quinn,26,43
146,2,7:53.0,T. Williams enters the game for T. Daniels,,26,43
147,2,7:53.0,M. Gasol enters the game for J. Martin,,26,43
148,2,7:53.0,Z. Randolph makes free throw 2 of 2,,27,43
149,2,7:34.0,,Turnover by J. Noah (lost ball; steal by T. Williams),27,43
150,2,7:26.0,W. Baldwin misses 2-pt layup from 2 ft,,27,43
151,2,7:24.0,,Defensive rebound by J. Noah,27,43
152,2,7:19.0,,L. Thomas misses 3-pt jump shot from 23 ft,27,43
153,2,7:18.0,Defensive rebound by Z. Randolph,,27,43
154,2,7:17.0,Personal foul by K. Porziņģis (drawn by Z. Randolph),,27,43
155,2,7:17.0,,D. Rose enters the game for B. Jennings,27,43
156,2,7:17.0,A. Harrison enters the game for W. Baldwin,,27,43
157,2,6:55.0,A. Harrison misses 3-pt jump shot from 24 ft,,27,43
158,2,6:53.0,Offensive rebound by J. Ennis,,27,43
159,2,6:50.0,J. Ennis makes 2-pt layup from 1 ft,,29,43
160,2,6:50.0,Shooting foul by J. Noah (drawn by J. Ennis),,29,43
161,2,6:50.0,,C. Anthony enters the game for L. Thomas,29,43
162,2,6:50.0,J. Ennis makes free throw 1 of 1,,30,43
163,2,6:34.0,,K. Porziņģis makes 2-pt hook shot from 4 ft (assist by J. Noah),30,45
164,2,6:07.0,Z. Randolph misses 2-pt jump shot from 13 ft,,30,45
165,2,6:06.0,,Defensive rebound by K. Porziņģis,30,45
166,2,5:59.0,,D. Rose makes 2-pt layup from 1 ft,30,47
167,2,5:38.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by M. Gasol),,33,47
168,2,5:34.0,,New York full timeout,33,47
169,2,5:34.0,,C. Lee enters the game for K. Porziņģis,33,47
170,2,5:34.0,,W. Hernangómez enters the game for J. Holiday,33,47
171,2,5:34.0,J. Green enters the game for Z. Randolph,,33,47
172,2,5:17.0,,W. Hernangómez misses 2-pt layup from 1 ft (block by M. Gasol),33,47
173,2,5:15.0,Defensive rebound by M. Gasol,,33,47
174,2,5:06.0,A. Harrison makes 2-pt jump shot from 7 ft,,35,47
175,2,4:46.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by J. Noah),35,50
176,2,4:30.0,M. Gasol misses 2-pt jump shot from 5 ft,,35,50
177,2,4:28.0,,Defensive rebound by J. Noah,35,50
178,2,4:18.0,,W. Hernangómez makes 2-pt dunk at rim (assist by J. Noah),35,52
179,2,4:02.0,T. Williams makes 3-pt jump shot from 23 ft (assist by M. Gasol),,38,52
180,2,3:52.0,,W. Hernangómez makes 2-pt layup from 1 ft (assist by C. Anthony),38,54
181,2,3:35.0,M. Gasol misses 2-pt layup from 2 ft,,38,54
182,2,3:34.0,,Defensive rebound by J. Noah,38,54
183,2,3:31.0,,Turnover by W. Hernangómez (traveling),38,54
184,2,3:24.0,Offensive foul by M. Gasol (drawn by J. Noah),,38,54
185,2,3:24.0,Turnover by M. Gasol (offensive foul),,38,54
186,2,3:13.0,,C. Anthony misses 2-pt layup from 1 ft,38,54
187,2,3:11.0,Defensive rebound by J. Green,,38,54
188,2,3:04.0,J. Ennis makes 2-pt layup from 2 ft (assist by A. Harrison),,40,54
189,2,2:50.0,,Shooting foul by T. Williams (drawn by C. Anthony),40,54
190,2,2:50.0,Official timeout,,40,54
191,2,2:50.0,,C. Anthony misses free throw 1 of 2,40,54
192,2,2:50.0,,Offensive rebound by Team,40,54
193,2,2:50.0,,C. Anthony makes free throw 2 of 2,40,55
194,2,2:38.0,Shooting foul by J. Noah (drawn by J. Ennis),,40,55
195,2,2:38.0,J. Ennis makes free throw 1 of 2,,41,55
196,2,2:38.0,,K. O'Quinn enters the game for J. Noah,41,55
197,2,2:38.0,J. Ennis makes free throw 2 of 2,,42,55
198,2,2:25.0,,C. Anthony misses 2-pt layup from 2 ft,42,55
199,2,2:23.0,Defensive rebound by M. Gasol,,42,55
200,2,2:19.0,T. Williams misses 3-pt jump shot from 24 ft,,42,55
201,2,2:17.0,,Defensive rebound by Team,42,55
202,2,2:06.0,,Personal foul by A. Harrison (drawn by D. Rose),42,55
203,2,1:58.0,,C. Anthony misses 2-pt layup from 2 ft (block by J. Green),42,55
204,2,1:56.0,,Offensive rebound by Team,42,55
205,2,1:52.0,,C. Lee misses 3-pt jump shot from 24 ft,42,55
206,2,1:50.0,,Offensive rebound by W. Hernangómez,42,55
207,2,1:45.0,V. Carter enters the game for T. Williams,,42,55
208,2,1:42.0,,D. Rose misses 2-pt jump shot from 6 ft,42,55
209,2,1:40.0,,Offensive rebound by K. O'Quinn,42,55
210,2,1:38.0,,Shooting foul by J. Green (drawn by K. O'Quinn),42,55
211,2,1:38.0,,K. O'Quinn makes free throw 1 of 2,42,56
212,2,1:38.0,,K. O'Quinn misses free throw 2 of 2,42,56
213,2,1:37.0,Defensive rebound by J. Green,,42,56
214,2,1:30.0,Personal foul by K. O'Quinn (drawn by M. Gasol),,42,56
215,2,1:30.0,M. Gasol makes free throw 1 of 2,,43,56
216,2,1:30.0,,K. Porziņģis enters the game for K. O'Quinn,43,56
217,2,1:30.0,M. Gasol makes free throw 2 of 2,,44,56
218,2,1:13.0,,C. Anthony misses 3-pt jump shot from 24 ft,44,56
219,2,1:11.0,Defensive rebound by M. Gasol,,44,56
220,2,0:58.0,M. Gasol misses 2-pt jump shot from 5 ft,,44,56
221,2,0:56.0,,Defensive rebound by D. Rose,44,56
222,2,0:49.0,,Shooting foul by V. Carter (drawn by W. Hernangómez),44,56
223,2,0:49.0,,W. Hernangómez misses free throw 1 of 2,44,56
224,2,0:49.0,,Offensive rebound by Team,44,56
225,2,0:49.0,,W. Hernangómez misses free throw 2 of 2,44,56
226,2,0:48.0,Defensive rebound by J. Green,,44,56
227,2,0:38.0,M. Gasol makes 2-pt layup from 2 ft (assist by V. Carter),,46,56
228,2,0:38.0,Shooting foul by C. Lee (drawn by M. Gasol),,46,56
229,2,0:38.0,M. Gasol makes free throw 1 of 1,,47,56
230,2,0:27.0,,Def 3 sec tech foul by M. Gasol,47,56
231,2,0:27.0,,C. Anthony makes technical free throw,47,57
232,2,0:27.0,,New York full timeout,47,57
233,2,0:27.0,W. Baldwin enters the game for J. Ennis,,47,57
234,2,0:27.0,,J. Holiday enters the game for W. Hernangómez,47,57
235,2,0:12.0,,Turnover by Team (shot clock),47,57
236,2,0:12.0,,W. Hernangómez enters the game for J. Holiday,47,57
237,2,0:12.0,,L. Thomas enters the game for K. Porziņģis,47,57
238,2,0:10.0,Memphis full timeout,,47,57
239,2,0:10.0,T. Daniels enters the game for J. Green,,47,57
240,2,0:10.0,J. Ennis enters the game for W. Baldwin,,47,57
241,2,0:02.0,Personal foul by D. Rose (drawn by M. Gasol),,47,57
242,2,0:02.0,M. Gasol makes free throw 1 of 2,,48,57
243,2,0:02.0,,K. Porziņģis enters the game for W. Hernangómez,48,57
244,2,0:02.0,J. Green enters the game for J. Ennis,,48,57
245,2,0:02.0,W. Baldwin enters the game for T. Daniels,,48,57
246,2,0:02.0,M. Gasol makes free throw 2 of 2,,49,57
247,2,0:01.0,,D. Rose misses 3-pt jump shot from 57 ft,49,57
248,2,0:00.0,,Offensive rebound by Team,49,57
249,3,11:48.0,M. Gasol makes 2-pt jump shot from 5 ft,,51,57
250,3,11:32.0,,D. Rose makes 2-pt layup from 1 ft,51,59
251,3,11:08.0,M. Gasol misses 3-pt jump shot from 25 ft,,51,59
252,3,11:07.0,,Defensive rebound by Team,51,59
253,3,10:47.0,,Turnover by J. Noah (traveling),51,59
254,3,10:38.0,Turnover by M. Conley (bad pass; steal by D. Rose),,51,59
255,3,10:34.0,,C. Lee makes 2-pt layup from 1 ft (assist by D. Rose),51,61
256,3,10:09.0,J. Ennis misses 3-pt jump shot from 24 ft,,51,61
257,3,10:07.0,,Defensive rebound by J. Noah,51,61
258,3,10:01.0,,D. Rose misses 2-pt layup from 3 ft,51,61
259,3,9:59.0,,Offensive rebound by J. Noah,51,61
260,3,9:59.0,,J. Noah makes 2-pt layup from 2 ft,51,63
261,3,9:46.0,Turnover by M. Conley (lost ball; steal by D. Rose),,51,63
262,3,9:34.0,,Offensive foul by J. Noah (drawn by M. Gasol),51,63
263,3,9:34.0,,Turnover by J. Noah (offensive foul),51,63
264,3,9:11.0,J. Ennis makes 2-pt layup from 2 ft,,53,63
265,3,8:53.0,,C. Anthony misses 3-pt jump shot from 24 ft,53,63
266,3,8:51.0,Defensive rebound by J. Green,,53,63
267,3,8:40.0,Turnover by A. Harrison (lost ball),,53,63
268,3,8:40.0,,K. O'Quinn enters the game for J. Noah,53,63
269,3,8:21.0,,K. O'Quinn misses 2-pt layup from 1 ft,53,63
270,3,8:20.0,,Offensive rebound by K. O'Quinn,53,63
271,3,8:19.0,,K. O'Quinn makes 2-pt layup from 2 ft,53,65
272,3,8:19.0,,Shooting foul by M. Gasol (drawn by K. O'Quinn),53,65
273,3,8:19.0,,K. O'Quinn makes free throw 1 of 1,53,66
274,3,8:06.0,J. Green makes 2-pt layup from 2 ft,,55,66
275,3,7:53.0,,D. Rose makes 2-pt layup from 2 ft,55,68
276,3,7:35.0,A. Harrison makes 2-pt layup from 1 ft,,57,68
277,3,7:24.0,,C. Anthony makes 2-pt jump shot from 10 ft,57,70
278,3,7:10.0,M. Gasol misses 2-pt jump shot from 11 ft,,57,70
279,3,7:09.0,,Defensive rebound by K. O'Quinn,57,70
280,3,7:05.0,,K. Porziņģis makes 2-pt dunk at rim (assist by K. O'Quinn),57,72
281,3,7:05.0,,Shooting foul by A. Harrison (drawn by K. Porziņģis),57,72
282,3,7:05.0,,K. Porziņģis makes free throw 1 of 1,57,73
283,3,6:49.0,Shooting foul by K. O'Quinn (drawn by M. Gasol),,57,73
284,3,6:49.0,M. Gasol makes free throw 1 of 2,,58,73
285,3,6:49.0,V. Carter enters the game for A. Harrison,,58,73
286,3,6:49.0,M. Gasol makes free throw 2 of 2,,59,73
287,3,6:33.0,,Turnover by C. Anthony (traveling),59,73
288,3,6:24.0,J. Green makes 2-pt layup from 2 ft (assist by M. Conley),,61,73
289,3,6:07.0,,C. Lee misses 2-pt jump shot from 17 ft,61,73
290,3,6:05.0,Defensive rebound by Team,,61,73
291,3,5:59.0,J. Green misses 2-pt jump shot from 13 ft,,61,73
292,3,5:57.0,,Defensive rebound by C. Lee,61,73
293,3,5:49.0,,D. Rose makes 2-pt layup from 2 ft,61,75
294,3,5:34.0,M. Conley makes 2-pt layup from 1 ft,,63,75
295,3,5:18.0,,C. Anthony misses 2-pt jump shot from 17 ft,63,75
296,3,5:17.0,Defensive rebound by J. Ennis,,63,75
297,3,5:12.0,V. Carter makes 2-pt layup from 1 ft (assist by J. Ennis),,65,75
298,3,5:11.0,,New York full timeout,65,75
299,3,4:54.0,,Personal foul by J. Green (drawn by C. Anthony),65,75
300,3,4:49.0,,Personal foul by J. Ennis (drawn by K. Porziņģis),65,75
301,3,4:39.0,,C. Anthony misses 3-pt jump shot from 23 ft,65,75
302,3,4:37.0,Defensive rebound by M. Conley,,65,75
303,3,4:16.0,J. Ennis misses 2-pt layup from 1 ft,,65,75
304,3,4:14.0,Offensive rebound by J. Green,,65,75
305,3,4:14.0,J. Green makes 2-pt layup from 1 ft,,67,75
306,3,4:02.0,,K. O'Quinn makes 2-pt layup from 2 ft (assist by C. Anthony),67,77
307,3,3:45.0,M. Conley makes 2-pt layup from 2 ft,,69,77
308,3,3:32.0,Z. Randolph enters the game for M. Gasol,,69,77
309,3,3:32.0,,L. Thomas enters the game for K. Porziņģis,69,77
310,3,3:20.0,,C. Lee misses 3-pt jump shot from 25 ft,69,77
311,3,3:19.0,Defensive rebound by M. Conley,,69,77
312,3,3:18.0,Personal foul by L. Thomas (drawn by M. Conley),,69,77
313,3,3:18.0,W. Baldwin enters the game for J. Ennis,,69,77
314,3,3:07.0,J. Green misses 2-pt jump shot from 4 ft,,69,77
315,3,3:06.0,,Defensive rebound by C. Anthony,69,77
316,3,2:58.0,,L. Thomas makes 2-pt jump shot from 17 ft (assist by C. Anthony),69,79
317,3,2:44.0,Turnover by M. Conley (bad pass; steal by C. Lee),,69,79
318,3,2:39.0,,C. Lee misses 2-pt layup from 3 ft,69,79
319,3,2:37.0,Defensive rebound by Z. Randolph,,69,79
320,3,2:26.0,J. Green makes 2-pt jump shot from 10 ft (assist by M. Conley),,71,79
321,3,2:12.0,,Shooting foul by J. Green (drawn by C. Anthony),71,79
322,3,2:12.0,Memphis full timeout,,71,79
323,3,2:12.0,,C. Anthony makes free throw 1 of 2,71,80
324,3,2:12.0,,B. Jennings enters the game for D. Rose,71,79
325,3,2:12.0,T. Williams enters the game for M. Conley,,71,79
326,3,2:12.0,A. Harrison enters the game for V. Carter,,71,79
327,3,2:12.0,,C. Anthony misses free throw 2 of 2,71,80
328,3,2:10.0,Defensive rebound by J. Green,,71,80
329,3,1:48.0,Z. Randolph makes 3-pt jump shot from 25 ft (assist by T. Williams),,74,80
330,3,1:29.0,,K. O'Quinn misses 2-pt jump shot from 12 ft,74,80
331,3,1:28.0,Defensive rebound by Z. Randolph,,74,80
332,3,1:28.0,,Loose ball foul by C. Anthony (drawn by Z. Randolph),74,80
333,3,1:28.0,,J. Holiday enters the game for C. Anthony,74,80
334,3,1:28.0,J. Martin enters the game for J. Green,,74,80
335,3,1:11.0,J. Martin makes 3-pt jump shot from 25 ft (assist by W. Baldwin),,77,80
336,3,0:51.0,,J. Holiday makes 2-pt jump shot from 17 ft,77,82
337,3,0:41.0,Z. Randolph misses 2-pt layup from 2 ft,,77,82
338,3,0:39.0,Offensive rebound by Team,,77,82
339,3,0:37.0,W. Baldwin misses 2-pt jump shot from 15 ft,,77,82
340,3,0:35.0,,Defensive rebound by L. Thomas,77,82
341,3,0:21.0,,Turnover by B. Jennings (lost ball; steal by T. Williams),77,82
342,3,0:18.0,Personal foul by J. Holiday (drawn by T. Williams),,77,82
343,3,0:18.0,T. Williams misses free throw 1 of 2,,77,82
344,3,0:18.0,Offensive rebound by Team,,77,82
345,3,0:18.0,T. Williams misses free throw 2 of 2,,77,82
346,3,0:18.0,J. Ennis enters the game for Z. Randolph,,77,82
347,3,0:17.0,,Defensive rebound by K. O'Quinn,77,82
348,3,0:02.0,,J. Holiday misses 3-pt jump shot from 24 ft,77,82
349,3,0:01.0,Defensive rebound by Team,,77,82
350,4,11:38.0,,L. Thomas makes 2-pt dunk at rim (assist by B. Jennings),77,84
351,4,11:16.0,Z. Randolph makes 2-pt jump shot from 18 ft,,79,84
352,4,11:09.0,,Shooting foul by J. Martin (drawn by K. Porziņģis),79,84
353,4,11:09.0,,K. Porziņģis misses free throw 1 of 2,79,84
354,4,11:09.0,,Offensive rebound by Team,79,84
355,4,11:09.0,,W. Hernangómez enters the game for C. Lee,79,84
356,4,11:09.0,,K. Porziņģis makes free throw 2 of 2,79,85
357,4,10:55.0,Z. Randolph misses 2-pt jump shot from 5 ft,,79,85
358,4,10:53.0,Offensive rebound by V. Carter,,79,85
359,4,10:38.0,J. Martin makes 3-pt jump shot from 23 ft (assist by W. Baldwin),,82,85
360,4,10:16.0,,J. Holiday makes 2-pt layup from 2 ft,82,87
361,4,10:02.0,Personal foul by J. Holiday (drawn by J. Martin),,82,87
362,4,9:52.0,J. Martin misses 2-pt layup from 2 ft (block by K. Porziņģis),,82,87
363,4,9:50.0,Offensive rebound by Z. Randolph,,82,87
364,4,9:49.0,Z. Randolph makes 2-pt layup from 2 ft,,84,87
365,4,9:31.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,84,87
366,4,9:29.0,Defensive rebound by V. Carter,,84,87
367,4,9:14.0,Shooting foul by K. Porziņģis (drawn by J. Martin),,84,87
368,4,9:14.0,J. Martin misses free throw 1 of 2,,84,87
369,4,9:14.0,Offensive rebound by Team,,84,87
370,4,9:14.0,J. Martin makes free throw 2 of 2,,85,87
371,4,8:57.0,,Turnover by W. Hernangómez (lost ball; steal by J. Martin),85,87
372,4,8:50.0,A. Harrison misses 2-pt layup from 3 ft (block by J. Holiday),,85,87
373,4,8:48.0,,Defensive rebound by W. Hernangómez,85,87
374,4,8:37.0,,B. Jennings misses 3-pt jump shot from 24 ft,85,87
375,4,8:36.0,Defensive rebound by Team,,85,87
376,4,8:36.0,Official timeout,,85,87
377,4,8:36.0,,D. Rose enters the game for B. Jennings,85,87
378,4,8:36.0,,C. Anthony enters the game for L. Thomas,85,87
379,4,8:36.0,,J. Noah enters the game for W. Hernangómez,85,87
380,4,8:36.0,M. Conley enters the game for A. Harrison,,85,87
381,4,8:18.0,Turnover by Z. Randolph (traveling),,85,87
382,4,7:55.0,,D. Rose misses 2-pt jump shot from 14 ft,85,87
383,4,7:54.0,Defensive rebound by W. Baldwin,,85,87
384,4,7:48.0,J. Martin misses 2-pt layup from 3 ft,,85,87
385,4,7:46.0,,Defensive rebound by C. Anthony,85,87
386,4,7:34.0,,C. Anthony makes 2-pt layup from 1 ft (assist by J. Noah),85,89
387,4,7:34.0,,Shooting foul by J. Martin (drawn by C. Anthony),85,89
