,QUARTER,TIME_REMAINING,INDIANA_ACTION,ORLANDO_ACTION,INDIANA_SCORE,ORLANDO_SCORE
61,1,3:32.0,,D. Augustin enters the game for E. Payton,22,18
62,1,3:32.0,,B. Biyombo enters the game for S. Ibaka,22,18
63,1,3:25.0,,Turnover by Team (shot clock),22,18
64,1,3:10.0,M. Turner makes 2-pt jump shot from 17 ft (assist by P. George),,24,18
65,1,2:55.0,,Turnover by D. Augustin (bad pass),24,18
66,1,2:55.0,Indiana full timeout,,24,18
67,1,2:55.0,,J. Green enters the game for A. Gordon,24,18
68,1,2:55.0,R. Stuckey enters the game for M. Turner,,24,18
69,1,2:55.0,A. Jefferson enters the game for J. Teague,,24,18
70,1,2:39.0,Turnover by P. George (lost ball; steal by B. Biyombo),,24,18
71,1,2:36.0,,Shooting foul by M. Ellis (drawn by D. Augustin),24,18
72,1,2:36.0,,D. Augustin makes free throw 1 of 2,24,19
73,1,2:36.0,,D. Augustin misses free throw 2 of 2,24,19
74,1,2:35.0,Defensive rebound by A. Jefferson,,24,19
75,1,2:16.0,A. Jefferson makes 2-pt jump shot from 7 ft (assist by L. Allen),,26,19
76,1,1:57.0,,J. Green misses 3-pt jump shot from 26 ft,26,19
77,1,1:55.0,,Offensive rebound by D. Augustin,26,19
78,1,1:46.0,,N. Vučević misses 2-pt jump shot from 19 ft,26,19
79,1,1:44.0,Defensive rebound by M. Ellis,,26,19
80,1,1:38.0,Personal foul by E. Fournier (drawn by R. Stuckey),,26,19
81,1,1:38.0,G. Robinson enters the game for P. George,,26,19
82,1,1:38.0,,C. Watson enters the game for E. Fournier,26,19
83,1,1:25.0,R. Stuckey misses 2-pt jump shot from 19 ft,,26,19
84,1,1:23.0,Offensive rebound by G. Robinson,,26,19
85,1,1:12.0,L. Allen makes 2-pt jump shot from 6 ft (assist by M. Ellis),,28,19
86,1,0:57.0,,N. Vučević makes 2-pt jump shot from 13 ft,28,21
87,1,0:38.0,A. Jefferson misses 2-pt hook shot from 15 ft,,28,21
88,1,0:36.0,,Defensive rebound by J. Green,28,21
89,1,0:24.0,,N. Vučević misses 2-pt layup from 2 ft,28,21
90,1,0:24.0,,Offensive rebound by N. Vučević,28,21
91,1,0:24.0,,N. Vučević misses 2-pt layup from 2 ft,28,21
92,1,0:23.0,,Offensive rebound by N. Vučević,28,21
93,1,0:23.0,,N. Vučević makes 2-pt layup from 2 ft,28,23
94,1,0:03.0,R. Stuckey misses 2-pt jump shot from 18 ft,,28,23
95,1,0:02.0,,Defensive rebound by B. Biyombo,28,23
96,2,11:48.0,Personal foul by B. Biyombo (drawn by G. Robinson),,28,23
97,2,11:41.0,Offensive foul by A. Jefferson (drawn by D. Augustin),,28,23
98,2,11:41.0,Turnover by A. Jefferson (offensive foul),,28,23
99,2,11:21.0,,S. Ibaka misses 2-pt jump shot from 19 ft,28,23
100,2,11:19.0,Defensive rebound by A. Jefferson,,28,23
101,2,11:10.0,G. Robinson makes 2-pt jump shot from 16 ft (assist by A. Jefferson),,30,23
102,2,10:54.0,,B. Biyombo makes 2-pt dunk at rim (assist by S. Ibaka),30,25
103,2,10:49.0,Turnover by R. Stuckey (bad pass; steal by C. Watson),,30,25
104,2,10:46.0,,C. Watson misses 2-pt layup from 2 ft,30,25
105,2,10:44.0,Defensive rebound by R. Stuckey,,30,25
106,2,10:43.0,Shooting foul by B. Biyombo (drawn by R. Stuckey),,30,25
107,2,10:43.0,R. Stuckey misses free throw 1 of 2,,30,25
108,2,10:43.0,Offensive rebound by Team,,30,25
109,2,10:43.0,R. Stuckey makes free throw 2 of 2,,31,25
110,2,10:29.0,Violation by M. Ellis (kicked ball),,31,25
111,2,10:23.0,,C. Watson misses 2-pt jump shot from 16 ft,31,25
112,2,10:22.0,Defensive rebound by G. Robinson,,31,25
113,2,10:15.0,A. Jefferson makes 2-pt layup from 3 ft (assist by R. Stuckey),,33,25
114,2,10:07.0,Violation by M. Ellis (kicked ball),,33,25
115,2,9:56.0,,B. Biyombo misses 2-pt jump shot from 4 ft,33,25
116,2,9:54.0,Defensive rebound by A. Jefferson,,33,25
117,2,9:43.0,M. Ellis misses 2-pt jump shot from 22 ft,,33,25
118,2,9:41.0,Offensive rebound by A. Jefferson,,33,25
119,2,9:41.0,A. Jefferson makes 2-pt layup from 3 ft,,35,25
120,2,9:24.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by C. Watson),35,28
121,2,8:58.0,Shooting foul by B. Biyombo (drawn by L. Allen),,35,28
122,2,8:58.0,Official timeout,,35,28
123,2,8:58.0,L. Allen makes free throw 1 of 2,,36,28
124,2,8:58.0,L. Allen makes free throw 2 of 2,,37,28
125,2,8:51.0,,Turnover by D. Augustin (bad pass; steal by R. Stuckey),37,28
126,2,8:50.0,Shooting foul by C. Watson (drawn by R. Stuckey),,37,28
127,2,8:50.0,R. Stuckey misses free throw 1 of 2,,37,28
128,2,8:50.0,Offensive rebound by Team,,37,28
129,2,8:50.0,R. Stuckey makes free throw 2 of 2,,38,28
130,2,8:27.0,,D. Augustin makes 2-pt jump shot from 16 ft,38,30
131,2,8:05.0,G. Robinson makes 3-pt jump shot from 25 ft (assist by A. Jefferson),,41,30
132,2,7:53.0,,S. Ibaka misses 3-pt jump shot from 25 ft,41,30
133,2,7:51.0,Defensive rebound by G. Robinson,,41,30
134,2,7:35.0,R. Stuckey misses 2-pt jump shot from 7 ft,,41,30
135,2,7:33.0,,Defensive rebound by S. Ibaka,41,30
136,2,7:21.0,,C. Watson makes 2-pt jump shot from 14 ft,41,32
137,2,7:08.0,A. Jefferson misses 2-pt jump shot from 11 ft,,41,32
138,2,7:06.0,,Defensive rebound by S. Ibaka,41,32
139,2,7:03.0,,Turnover by B. Biyombo (step out of bounds),41,32
140,2,7:03.0,J. Teague enters the game for L. Allen,,41,32
141,2,7:03.0,T. Young enters the game for R. Stuckey,,41,32
142,2,6:54.0,Personal foul by J. Green (drawn by G. Robinson),,41,32
143,2,6:54.0,G. Robinson makes free throw 1 of 2,,42,32
144,2,6:54.0,M. Turner enters the game for A. Jefferson,,42,32
145,2,6:54.0,,E. Payton enters the game for D. Augustin,42,32
146,2,6:54.0,,N. Vučević enters the game for B. Biyombo,42,32
147,2,6:54.0,G. Robinson makes free throw 2 of 2,,43,32
148,2,6:41.0,,S. Ibaka misses 2-pt jump shot from 14 ft,43,32
149,2,6:39.0,Defensive rebound by J. Teague,,43,32
150,2,6:32.0,Personal foul by E. Payton (drawn by J. Teague),,43,32
151,2,6:32.0,J. Teague misses free throw 1 of 2,,43,32
152,2,6:32.0,Offensive rebound by Team,,43,32
153,2,6:32.0,P. George enters the game for M. Ellis,,43,32
154,2,6:32.0,,E. Fournier enters the game for C. Watson,43,32
155,2,6:32.0,,A. Gordon enters the game for J. Green,43,32
156,2,6:32.0,J. Teague makes free throw 2 of 2,,44,32
157,2,6:18.0,,Turnover by N. Vučević (bad pass; steal by M. Turner),44,32
158,2,6:08.0,M. Turner makes 3-pt jump shot from 26 ft (assist by J. Teague),,47,32
159,2,6:08.0,,Orlando full timeout,47,32
160,2,5:54.0,,Turnover by E. Fournier (lost ball),47,32
161,2,5:43.0,Turnover by J. Teague (bad pass; steal by N. Vučević),,47,32
162,2,5:32.0,,S. Ibaka makes 2-pt layup from 2 ft (assist by A. Gordon),47,34
163,2,5:19.0,P. George makes 2-pt layup from 3 ft,,49,34
164,2,5:00.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Fournier),49,36
165,2,4:47.0,Turnover by P. George (lost ball; steal by S. Ibaka),,49,36
166,2,4:42.0,,Turnover by A. Gordon (bad pass),49,36
167,2,4:36.0,P. George misses 3-pt jump shot from 24 ft,,49,36
168,2,4:34.0,,Defensive rebound by N. Vučević,49,36
169,2,4:26.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by N. Vučević),49,39
170,2,4:11.0,Turnover by J. Teague (bad pass; steal by S. Ibaka),,49,39
171,2,4:07.0,,Personal foul by J. Teague (drawn by E. Fournier),49,39
172,2,4:07.0,C. Miles enters the game for G. Robinson,,49,39
173,2,3:55.0,,S. Ibaka misses 3-pt jump shot from 25 ft,49,39
174,2,3:54.0,,Offensive rebound by Team,49,39
175,2,3:45.0,,A. Gordon misses 2-pt jump shot from 13 ft,49,39
176,2,3:44.0,Defensive rebound by M. Turner,,49,39
177,2,3:31.0,Personal foul by E. Payton (drawn by J. Teague),,49,39
178,2,3:31.0,J. Teague makes free throw 1 of 2,,50,39
179,2,3:31.0,,D. Augustin enters the game for E. Payton,50,39
180,2,3:31.0,J. Teague makes free throw 2 of 2,,51,39
181,2,3:16.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by N. Vučević),51,42
182,2,2:59.0,P. George misses 2-pt jump shot from 7 ft (block by S. Ibaka),,51,42
183,2,2:57.0,,Defensive rebound by E. Fournier,51,42
184,2,2:57.0,,Personal foul by T. Young (drawn by E. Fournier),51,42
185,2,2:57.0,Indiana full timeout,,51,42
186,2,2:45.0,Violation by M. Turner (kicked ball),,51,42
187,2,2:38.0,,Shooting block foul by C. Miles (drawn by A. Gordon),51,42
188,2,2:38.0,,A. Gordon misses free throw 1 of 2,51,42
189,2,2:38.0,,Offensive rebound by Team,51,42
190,2,2:38.0,G. Robinson enters the game for C. Miles,,51,42
191,2,2:38.0,,A. Gordon makes free throw 2 of 2,51,43
192,2,2:19.0,P. George misses 2-pt jump shot from 16 ft (block by A. Gordon),,51,43
193,2,2:17.0,,Defensive rebound by N. Vučević,51,43
194,2,2:01.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by D. Augustin),51,45
195,2,1:53.0,Shooting foul by D. Augustin (drawn by J. Teague),,51,45
196,2,1:53.0,J. Teague makes free throw 1 of 3,,52,45
197,2,1:53.0,J. Teague makes free throw 2 of 3,,53,45
198,2,1:53.0,J. Teague makes free throw 3 of 3,,54,45
199,2,1:37.0,,S. Ibaka misses 2-pt jump shot from 8 ft,54,45
200,2,1:36.0,Defensive rebound by G. Robinson,,54,45
201,2,1:28.0,J. Teague misses 2-pt jump shot from 6 ft,,54,45
202,2,1:28.0,Offensive rebound by Team,,54,45
203,2,1:14.0,Turnover by P. George (bad pass; steal by D. Augustin),,54,45
204,2,1:06.0,,S. Ibaka makes 2-pt jump shot from 12 ft (assist by D. Augustin),54,47
205,2,0:40.0,T. Young misses 3-pt jump shot from 23 ft,,54,47
206,2,0:39.0,,Defensive rebound by N. Vučević,54,47
207,2,0:34.0,,Orlando full timeout,54,47
208,2,0:19.0,,S. Ibaka misses 3-pt jump shot from 25 ft,54,47
209,2,0:18.0,Defensive rebound by P. George,,54,47
210,2,0:14.0,G. Robinson makes 2-pt jump shot from 8 ft (assist by T. Young),,56,47
211,2,0:01.0,,N. Vučević misses 3-pt jump shot from 25 ft,56,47
212,2,0:00.0,,Offensive rebound by Team,56,47
213,3,11:47.0,M. Turner misses 2-pt jump shot from 16 ft,,56,47
214,3,11:45.0,,Defensive rebound by N. Vučević,56,47
215,3,11:34.0,,N. Vučević makes 2-pt dunk at rim (assist by E. Fournier),56,49
216,3,11:16.0,Personal foul by N. Vučević (drawn by P. George),,56,49
217,3,11:00.0,M. Turner misses 3-pt jump shot from 25 ft,,56,49
218,3,10:59.0,,Defensive rebound by E. Payton,56,49
219,3,10:37.0,,N. Vučević misses 2-pt jump shot from 19 ft,56,49
220,3,10:35.0,Defensive rebound by Team,,56,49
221,3,10:21.0,C. Miles makes 3-pt jump shot from 24 ft (assist by M. Turner),,59,49
222,3,10:12.0,,Turnover by E. Fournier (lost ball; steal by T. Young),59,49
223,3,9:59.0,C. Miles misses 3-pt jump shot from 25 ft,,59,49
224,3,9:57.0,,Defensive rebound by E. Payton,59,49
225,3,9:46.0,,E. Fournier misses 3-pt jump shot from 24 ft,59,49
226,3,9:44.0,,Offensive rebound by S. Ibaka,59,49
227,3,9:36.0,,Turnover by N. Vučević (lost ball; steal by T. Young),59,49
228,3,9:30.0,T. Young misses 2-pt layup from 3 ft,,59,49
229,3,9:29.0,,Defensive rebound by N. Vučević,59,49
230,3,9:22.0,,S. Ibaka makes 2-pt dunk at rim (assist by E. Payton),59,51
231,3,9:05.0,P. George misses 3-pt jump shot from 26 ft,,59,51
232,3,9:04.0,Offensive rebound by T. Young,,59,51
233,3,8:48.0,Turnover by T. Young (bad pass; steal by A. Gordon),,59,51
234,3,8:42.0,,Shooting foul by T. Young (drawn by S. Ibaka),59,51
235,3,8:42.0,,S. Ibaka makes free throw 1 of 2,59,52
236,3,8:42.0,,S. Ibaka makes free throw 2 of 2,59,53
237,3,8:34.0,Personal foul by E. Fournier (drawn by M. Turner),,59,53
238,3,8:20.0,M. Turner makes 2-pt jump shot from 19 ft (assist by P. George),,61,53
239,3,8:03.0,,E. Fournier misses 3-pt jump shot from 25 ft,61,53
240,3,8:02.0,Defensive rebound by M. Turner,,61,53
241,3,7:59.0,Personal foul by E. Fournier (drawn by J. Teague),,61,53
242,3,7:50.0,C. Miles makes 3-pt jump shot from 25 ft (assist by J. Teague),,64,53
243,3,7:50.0,,Orlando full timeout,64,53
244,3,7:50.0,,Technical foul by Team,64,53
245,3,7:50.0,P. George makes technical free throw,,65,53
246,3,7:31.0,,E. Fournier makes 3-pt jump shot from 25 ft,65,56
247,3,7:14.0,M. Turner misses 2-pt layup from 3 ft,,65,56
248,3,7:12.0,,Defensive rebound by S. Ibaka,65,56
249,3,6:57.0,,Personal foul by P. George (drawn by S. Ibaka),65,56
250,3,6:53.0,,S. Ibaka misses 3-pt jump shot from 25 ft,65,56
251,3,6:52.0,Defensive rebound by M. Turner,,65,56
252,3,6:46.0,Personal foul by E. Fournier (drawn by P. George),,65,56
253,3,6:29.0,J. Teague makes 2-pt jump shot from 8 ft,,67,56
254,3,6:13.0,,E. Payton makes 2-pt layup from 3 ft,67,58
255,3,5:50.0,T. Young makes 2-pt layup from 3 ft,,69,58
256,3,5:31.0,,Shooting foul by T. Young (drawn by A. Gordon),69,58
257,3,5:31.0,,A. Gordon makes 2-pt layup from 2 ft (assist by N. Vučević),69,60
258,3,5:31.0,,A. Gordon misses free throw 1 of 1,69,60
259,3,5:29.0,Defensive rebound by T. Young,,69,60
260,3,5:21.0,Turnover by J. Teague (bad pass),,69,60
261,3,5:11.0,,Shooting foul by M. Turner (drawn by S. Ibaka),69,60
262,3,5:11.0,,S. Ibaka makes free throw 1 of 2,69,61
263,3,5:11.0,L. Allen enters the game for T. Young,,69,61
264,3,5:11.0,,S. Ibaka makes free throw 2 of 2,69,62
265,3,4:57.0,L. Allen misses 2-pt jump shot from 8 ft,,69,62
266,3,4:56.0,Offensive rebound by P. George,,69,62
267,3,4:55.0,Turnover by P. George (lost ball),,69,62
268,3,4:45.0,,E. Fournier misses 3-pt jump shot from 26 ft,69,62
269,3,4:43.0,Defensive rebound by P. George,,69,62
270,3,4:23.0,C. Miles makes 3-pt jump shot from 23 ft (assist by M. Turner),,72,62
271,3,4:02.0,,E. Fournier makes 2-pt jump shot from 10 ft (assist by E. Payton),72,64
272,3,3:42.0,P. George misses 2-pt jump shot from 17 ft,,72,64
273,3,3:41.0,,Defensive rebound by N. Vučević,72,64
274,3,3:32.0,,E. Payton makes 2-pt layup from 3 ft,72,66
275,3,3:32.0,,Shooting foul by J. Teague (drawn by E. Payton),72,66
276,3,3:32.0,,B. Biyombo enters the game for S. Ibaka,72,66
277,3,3:32.0,,C. Watson enters the game for E. Fournier,72,66
278,3,3:32.0,M. Ellis enters the game for C. Miles,,72,66
279,3,3:32.0,,E. Payton makes free throw 1 of 1,72,67
280,3,3:21.0,P. George misses 3-pt jump shot from 25 ft,,72,67
281,3,3:19.0,,Defensive rebound by N. Vučević,72,67
282,3,3:07.0,,A. Gordon misses 3-pt jump shot from 26 ft,72,67
283,3,3:06.0,Defensive rebound by P. George,,72,67
284,3,2:48.0,Personal foul by B. Biyombo (drawn by L. Allen),,72,67
285,3,2:48.0,Indiana full timeout,,72,67
286,3,2:48.0,L. Allen makes free throw 1 of 2,,73,67
287,3,2:48.0,R. Stuckey enters the game for M. Turner,,72,67
288,3,2:48.0,A. Jefferson enters the game for J. Teague,,72,67
289,3,2:48.0,,D. Augustin enters the game for A. Gordon,72,67
290,3,2:48.0,,J. Green enters the game for E. Payton,72,67
291,3,2:48.0,L. Allen makes free throw 2 of 2,,74,67
292,3,2:41.0,,Personal foul by L. Allen (drawn by N. Vučević),74,67
293,3,2:41.0,,N. Vučević misses free throw 1 of 2,74,67
294,3,2:41.0,,Offensive rebound by Team,74,67
295,3,2:41.0,,N. Vučević misses free throw 2 of 2,74,67
296,3,2:40.0,Defensive rebound by A. Jefferson,,74,67
297,3,2:20.0,A. Jefferson misses 2-pt jump shot from 17 ft,,74,67
298,3,2:18.0,,Defensive rebound by N. Vučević,74,67
299,3,2:10.0,,N. Vučević misses 3-pt jump shot from 26 ft,74,67
300,3,2:10.0,Defensive rebound by Team,,74,67
301,3,2:10.0,G. Robinson enters the game for P. George,,74,67
302,3,1:55.0,M. Ellis misses 2-pt layup from 2 ft,,74,67
303,3,1:53.0,,Defensive rebound by N. Vučević,74,67
304,3,1:47.0,,Personal foul by R. Stuckey (drawn by D. Augustin),74,67
305,3,1:47.0,,D. Augustin makes free throw 1 of 2,74,68
306,3,1:47.0,,D. Augustin makes free throw 2 of 2,74,69
307,3,1:29.0,Personal foul by C. Watson (drawn by R. Stuckey),,74,69
308,3,1:29.0,R. Stuckey makes free throw 1 of 2,,75,69
309,3,1:29.0,R. Stuckey makes free throw 2 of 2,,76,69
310,3,1:14.0,,J. Green misses 2-pt jump shot from 15 ft,76,69
311,3,1:13.0,,Offensive rebound by Team,76,69
312,3,1:13.0,,Personal foul by M. Ellis (drawn by B. Biyombo),76,69
313,3,1:13.0,,B. Biyombo misses free throw 1 of 2,76,69
314,3,1:13.0,,Offensive rebound by Team,76,69
315,3,1:13.0,,B. Biyombo misses free throw 2 of 2,76,69
316,3,1:13.0,,Offensive rebound by Team,76,69
317,3,1:07.0,,Shooting foul by L. Allen (drawn by J. Green),76,69
318,3,1:07.0,,J. Green makes free throw 1 of 2,76,70
319,3,1:07.0,,J. Green makes free throw 2 of 2,76,71
320,3,0:54.0,A. Jefferson makes 2-pt layup from 3 ft (assist by M. Ellis),,78,71
321,3,0:42.0,,C. Watson makes 3-pt jump shot from 23 ft (assist by N. Vučević),78,74
322,3,0:21.0,R. Stuckey makes 2-pt jump shot from 18 ft,,80,74
323,3,0:02.0,,Turnover by C. Watson (lost ball),80,74
324,4,11:46.0,,J. Green misses 2-pt jump shot from 8 ft,80,74
325,4,11:45.0,Defensive rebound by A. Jefferson,,80,74
326,4,11:41.0,Turnover by R. Stuckey (lost ball; steal by J. Green),,80,74
327,4,11:34.0,,Personal foul by G. Robinson (drawn by J. Green),80,74
328,4,11:25.0,,J. Green misses 3-pt jump shot from 25 ft,80,74
329,4,11:24.0,Defensive rebound by G. Robinson,,80,74
330,4,11:06.0,G. Robinson makes 3-pt jump shot from 24 ft (assist by A. Jefferson),,83,74
331,4,10:47.0,,D. Augustin misses 2-pt jump shot from 15 ft,83,74
332,4,10:46.0,,Offensive rebound by B. Biyombo,83,74
333,4,10:46.0,,B. Biyombo misses 2-pt layup from 2 ft,83,74
334,4,10:44.0,,Offensive rebound by Team,83,74
335,4,10:33.0,,J. Green makes 2-pt jump shot from 11 ft,83,76
336,4,10:09.0,Turnover by L. Allen (bad pass; steal by C. Watson),,83,76
337,4,9:58.0,,D. Augustin misses 2-pt layup from 3 ft,83,76
338,4,9:56.0,Defensive rebound by L. Allen,,83,76
339,4,9:48.0,R. Stuckey makes 2-pt jump shot from 9 ft,,85,76
340,4,9:29.0,,E. Payton misses 2-pt jump shot from 16 ft,85,76
341,4,9:28.0,Defensive rebound by M. Ellis,,85,76
342,4,9:28.0,,Offensive charge foul by R. Stuckey (drawn by C. Watson),85,76
343,4,9:28.0,Turnover by R. Stuckey (offensive foul),,85,76
344,4,9:13.0,,J. Green misses 2-pt jump shot from 16 ft,85,76
345,4,9:12.0,Defensive rebound by G. Robinson,,85,76
346,4,8:57.0,R. Stuckey misses 2-pt layup from 1 ft,,85,76
347,4,8:57.0,,Defensive rebound by Team,85,76
348,4,8:57.0,Official timeout,,85,76
349,4,8:57.0,J. Teague enters the game for R. Stuckey,,85,76
350,4,8:33.0,,Personal foul by A. Jefferson (drawn by E. Payton),85,76
351,4,8:26.0,,D. Augustin makes 2-pt jump shot from 18 ft,85,78
352,4,8:07.0,G. Robinson makes 2-pt layup from 3 ft (assist by M. Ellis),,87,78
353,4,7:40.0,,J. Green makes 2-pt jump shot from 7 ft,87,80
354,4,7:18.0,M. Ellis misses 2-pt jump shot from 18 ft,,87,80
355,4,7:16.0,,Defensive rebound by E. Payton,87,80
356,4,7:10.0,,D. Augustin misses 3-pt jump shot from 25 ft,87,80
357,4,7:09.0,Defensive rebound by G. Robinson,,87,80
358,4,6:45.0,J. Teague misses 3-pt jump shot from 27 ft,,87,80
359,4,6:44.0,Offensive rebound by A. Jefferson,,87,80
360,4,6:43.0,Personal foul by B. Biyombo (drawn by A. Jefferson),,87,80
361,4,6:43.0,A. Jefferson makes free throw 1 of 2,,88,80
362,4,6:43.0,,Orlando full timeout,88,80
363,4,6:43.0,T. Young enters the game for M. Ellis,,88,80
364,4,6:43.0,P. George enters the game for L. Allen,,88,80
365,4,6:43.0,,A. Gordon enters the game for D. Augustin,88,80
366,4,6:43.0,,S. Ibaka enters the game for B. Biyombo,88,80
367,4,6:43.0,,N. Vučević enters the game for J. Green,88,80
368,4,6:43.0,,E. Fournier enters the game for C. Watson,88,80
369,4,6:43.0,A. Jefferson makes free throw 2 of 2,,89,80
370,4,6:24.0,,A. Gordon misses 3-pt jump shot from 23 ft,89,80
371,4,6:23.0,,Offensive rebound by Team,89,80
372,4,6:23.0,Loose ball foul by J. Teague (drawn by S. Ibaka),,89,80
373,4,6:23.0,M. Turner enters the game for A. Jefferson,,89,80
374,4,6:09.0,,Shooting foul by P. George (drawn by E. Fournier),89,80
375,4,6:09.0,,E. Fournier makes free throw 1 of 2,89,81
376,4,6:09.0,,E. Fournier makes free throw 2 of 2,89,82
377,4,5:51.0,Personal foul by A. Gordon (drawn by P. George),,89,82
378,4,5:51.0,C. Miles enters the game for G. Robinson,,89,82
379,4,5:37.0,P. George misses 3-pt jump shot from 25 ft,,89,82
380,4,5:36.0,,Defensive rebound by E. Payton,89,82
381,4,5:21.0,,Turnover by N. Vučević (lost ball; steal by T. Young),89,82
382,4,5:03.0,T. Young misses 2-pt jump shot from 8 ft (block by S. Ibaka),,89,82
383,4,5:01.0,,Defensive rebound by S. Ibaka,89,82
384,4,4:53.0,,E. Payton makes 2-pt jump shot from 11 ft,89,84
385,4,4:32.0,J. Teague misses 2-pt jump shot from 22 ft,,89,84
386,4,4:32.0,,Defensive rebound by Team,89,84
387,4,4:21.0,,N. Vučević misses 2-pt jump shot from 19 ft,89,84
388,4,4:19.0,Defensive rebound by P. George,,89,84
389,4,4:06.0,Turnover by P. George (bad pass),,89,84
390,4,3:57.0,,Offensive foul by E. Fournier (drawn by T. Young),89,84
391,4,3:57.0,,Turnover by E. Fournier (offensive foul),89,84
