,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
33,1,6:06.0,D. DeRozan misses 2-pt jump shot from 20 ft,,16,13
34,1,6:05.0,,Defensive rebound by G. Antetokounmpo,16,13
35,1,6:02.0,,Personal block foul by K. Lowry (drawn by G. Antetokounmpo),16,13
36,1,6:02.0,,M. Brogdon enters the game for M. Dellavedova,16,13
37,1,6:02.0,,G. Monroe enters the game for M. Plumlee,16,13
38,1,5:51.0,,T. Snell makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),16,15
39,1,5:43.0,Toronto full timeout,,16,15
40,1,5:35.0,D. DeRozan misses 3-pt jump shot from 24 ft,,16,15
41,1,5:33.0,,Defensive rebound by J. Parker,16,15
42,1,5:27.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,16,15
43,1,5:25.0,Defensive rebound by D. DeRozan,,16,15
44,1,5:14.0,J. Valančiūnas misses 2-pt jump shot from 18 ft,,16,15
45,1,5:13.0,,Defensive rebound by J. Parker,16,15
46,1,4:56.0,,J. Parker misses 2-pt jump shot from 18 ft,16,15
47,1,4:55.0,Defensive rebound by D. DeRozan,,16,15
48,1,4:46.0,D. DeRozan makes 2-pt jump shot from 9 ft,,18,15
49,1,4:22.0,,G. Monroe misses 2-pt jump shot from 4 ft,18,15
50,1,4:20.0,Defensive rebound by P. Siakam,,18,15
51,1,4:08.0,D. Carroll misses 3-pt jump shot from 25 ft,,18,15
52,1,4:07.0,,Defensive rebound by G. Monroe,18,15
53,1,4:02.0,Offensive charge foul by G. Antetokounmpo (drawn by D. DeRozan),,18,15
54,1,4:02.0,,Turnover by G. Antetokounmpo (offensive foul),18,15
55,1,4:02.0,,M. Beasley enters the game for G. Antetokounmpo,18,15
56,1,4:02.0,C. Joseph enters the game for K. Lowry,,18,15
57,1,3:50.0,D. DeRozan misses 2-pt jump shot from 10 ft,,18,15
58,1,3:49.0,,Defensive rebound by M. Beasley,18,15
59,1,3:36.0,,T. Snell misses 3-pt jump shot from 25 ft,18,15
60,1,3:35.0,Defensive rebound by Team,,18,15
61,1,3:35.0,,Loose ball foul by G. Monroe (drawn by J. Valančiūnas),18,15
62,1,3:21.0,C. Joseph misses 2-pt jump shot from 17 ft,,18,15
63,1,3:20.0,,Defensive rebound by M. Beasley,18,15
64,1,3:14.0,,J. Parker makes 2-pt dunk at rim (assist by M. Beasley),18,17
65,1,2:55.0,Turnover by P. Siakam (traveling),,18,17
66,1,2:55.0,,Milwaukee full timeout,18,17
67,1,2:55.0,P. Patterson enters the game for P. Siakam,,18,17
68,1,2:55.0,L. Nogueira enters the game for J. Valančiūnas,,18,17
69,1,2:46.0,,Personal foul by L. Nogueira (drawn by G. Monroe),18,17
70,1,2:41.0,,M. Brogdon makes 2-pt layup at rim,18,19
71,1,2:41.0,,Violation by Team (jump ball),18,19
72,1,2:28.0,D. DeRozan makes 2-pt jump shot from 15 ft,,20,19
73,1,2:17.0,,T. Snell misses 3-pt jump shot from 24 ft,20,19
74,1,2:16.0,Defensive rebound by P. Patterson,,20,19
75,1,2:03.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by C. Joseph),,23,19
76,1,1:44.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by G. Monroe),23,22
77,1,1:29.0,Def 3 sec tech foul by M. Beasley,,23,22
78,1,1:29.0,D. DeRozan makes technical free throw,,24,22
79,1,1:29.0,,M. Teletović enters the game for J. Parker,24,22
80,1,1:22.0,P. Patterson misses 3-pt jump shot from 24 ft,,24,22
81,1,1:20.0,,Defensive rebound by M. Beasley,24,22
82,1,1:07.0,,G. Monroe makes 2-pt hook shot from 9 ft,24,24
83,1,0:45.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,27,24
84,1,0:25.0,,M. Brogdon misses 2-pt jump shot from 3 ft,27,24
85,1,0:23.0,,Offensive rebound by G. Monroe,27,24
86,1,0:19.0,,M. Beasley misses 3-pt jump shot from 24 ft,27,24
87,1,0:17.0,Defensive rebound by P. Patterson,,27,24
88,1,0:01.0,D. DeRozan misses 2-pt jump shot from 18 ft,,27,24
89,1,0:00.0,Offensive rebound by Team,,27,24
90,2,11:36.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by M. Brogdon),27,27
91,2,11:26.0,Offensive foul by L. Nogueira (drawn by M. Brogdon),,27,27
92,2,11:26.0,Turnover by L. Nogueira (offensive foul),,27,27
93,2,11:10.0,,M. Teletović misses 3-pt jump shot from 26 ft,27,27
94,2,11:08.0,Defensive rebound by C. Joseph,,27,27
95,2,10:56.0,L. Nogueira misses 2-pt layup from 2 ft,,27,27
96,2,10:54.0,,Defensive rebound by M. Beasley,27,27
97,2,10:40.0,,G. Monroe makes 2-pt layup from 2 ft,27,29
98,2,10:25.0,T. Ross misses 3-pt jump shot from 25 ft,,27,29
99,2,10:24.0,,Defensive rebound by G. Monroe,27,29
100,2,10:08.0,,M. Beasley misses 2-pt layup from 3 ft (block by L. Nogueira),27,29
101,2,10:06.0,Defensive rebound by K. Lowry,,27,29
102,2,10:02.0,C. Joseph makes 2-pt layup from 2 ft (assist by K. Lowry),,29,29
103,2,9:50.0,,M. Brogdon misses 2-pt layup at rim (block by L. Nogueira),29,29
104,2,9:48.0,Defensive rebound by K. Lowry,,29,29
105,2,9:46.0,K. Lowry makes 2-pt layup at rim,,31,29
106,2,9:46.0,Shooting foul by M. Beasley (drawn by K. Lowry),,31,29
107,2,9:46.0,K. Lowry makes free throw 1 of 1,,32,29
108,2,9:36.0,,M. Dellavedova enters the game for M. Brogdon,32,29
109,2,9:29.0,,Turnover by M. Beasley (3 sec),32,29
110,2,9:15.0,K. Lowry misses 2-pt jump shot from 19 ft,,32,29
111,2,9:14.0,,Defensive rebound by M. Beasley,32,29
112,2,9:07.0,,M. Dellavedova misses 2-pt layup from 1 ft,32,29
113,2,9:05.0,,Offensive rebound by G. Monroe,32,29
114,2,9:05.0,,Personal foul by L. Nogueira (drawn by G. Monroe),32,29
115,2,9:05.0,J. Valančiūnas enters the game for L. Nogueira,,32,29
116,2,8:51.0,,M. Beasley misses 2-pt jump shot from 13 ft,32,29
117,2,8:49.0,Defensive rebound by J. Valančiūnas,,32,29
118,2,8:35.0,C. Joseph misses 3-pt jump shot from 26 ft,,32,29
119,2,8:33.0,,Defensive rebound by G. Monroe,32,29
120,2,8:23.0,,G. Monroe misses 2-pt jump shot from 17 ft,32,29
121,2,8:21.0,Defensive rebound by P. Patterson,,32,29
122,2,8:09.0,J. Valančiūnas makes 2-pt jump shot from 13 ft (assist by P. Patterson),,34,29
123,2,8:09.0,,Milwaukee full timeout,34,29
124,2,8:09.0,,G. Antetokounmpo enters the game for G. Monroe,34,29
125,2,8:09.0,,M. Plumlee enters the game for M. Beasley,34,29
126,2,7:47.0,,G. Antetokounmpo misses 2-pt jump shot from 10 ft,34,29
127,2,7:45.0,Defensive rebound by J. Valančiūnas,,34,29
128,2,7:34.0,Turnover by T. Ross (bad pass),,34,29
129,2,7:13.0,,G. Antetokounmpo makes 2-pt jump shot from 9 ft,34,31
130,2,6:55.0,T. Ross misses 3-pt jump shot from 25 ft,,34,31
131,2,6:53.0,,Defensive rebound by M. Plumlee,34,31
132,2,6:46.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),34,33
133,2,6:25.0,Personal foul by J. Terry (drawn by J. Valančiūnas),,34,33
134,2,6:19.0,Turnover by C. Joseph (bad pass; steal by M. Plumlee),,34,33
135,2,6:12.0,,J. Terry misses 3-pt jump shot from 24 ft,34,33
136,2,6:10.0,Defensive rebound by K. Lowry,,34,33
137,2,6:02.0,C. Joseph makes 2-pt jump shot from 20 ft (assist by K. Lowry),,36,33
138,2,5:47.0,,Turnover by G. Antetokounmpo (lost ball),36,33
139,2,5:47.0,Official timeout,,36,33
140,2,5:47.0,D. DeRozan enters the game for C. Joseph,,36,33
141,2,5:47.0,,T. Snell enters the game for J. Terry,36,33
142,2,5:36.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),,38,33
143,2,5:21.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),38,35
144,2,5:06.0,Turnover by K. Lowry (bad pass; steal by M. Dellavedova),,38,35
145,2,4:59.0,,M. Teletović misses 3-pt jump shot from 23 ft,38,35
146,2,4:57.0,,Offensive rebound by M. Plumlee,38,35
147,2,4:51.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by M. Plumlee),38,38
148,2,4:27.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,41,38
149,2,4:13.0,,M. Dellavedova misses 2-pt layup from 2 ft,41,38
150,2,4:11.0,,Offensive rebound by M. Dellavedova,41,38
151,2,4:11.0,,M. Dellavedova makes 2-pt layup from 2 ft,41,40
152,2,3:57.0,D. DeRozan makes 2-pt jump shot from 17 ft,,43,40
153,2,3:40.0,,Personal foul by J. Valančiūnas (drawn by M. Plumlee),43,40
154,2,3:40.0,,J. Parker enters the game for M. Teletović,43,40
155,2,3:40.0,D. Carroll enters the game for T. Ross,,43,40
156,2,3:29.0,,J. Parker misses 3-pt jump shot from 25 ft,43,40
157,2,3:27.0,Defensive rebound by J. Valančiūnas,,43,40
158,2,3:11.0,J. Valančiūnas misses 2-pt layup from 2 ft,,43,40
159,2,3:07.0,,Defensive rebound by T. Snell,43,40
160,2,3:01.0,,M. Dellavedova misses 2-pt jump shot from 15 ft,43,40
161,2,3:00.0,Defensive rebound by Team,,43,40
162,2,3:00.0,,Loose ball foul by J. Parker (drawn by J. Valančiūnas),43,40
163,2,2:40.0,D. Carroll misses 3-pt jump shot from 24 ft,,43,40
164,2,2:39.0,,Defensive rebound by T. Snell,43,40
165,2,2:27.0,,Turnover by G. Antetokounmpo (bad pass; steal by K. Lowry),43,40
166,2,2:07.0,D. DeRozan misses 2-pt jump shot from 7 ft,,43,40
167,2,2:07.0,Offensive rebound by P. Patterson,,43,40
168,2,2:07.0,Shooting foul by M. Dellavedova (drawn by P. Patterson),,43,40
169,2,2:07.0,Toronto full timeout,,43,40
170,2,2:07.0,P. Patterson makes free throw 1 of 2,,44,40
171,2,2:07.0,C. Joseph enters the game for J. Valančiūnas,,43,40
172,2,2:07.0,P. Siakam enters the game for K. Lowry,,43,40
173,2,2:07.0,J. Valančiūnas enters the game for P. Siakam,,43,40
174,2,2:07.0,,J. Terry enters the game for G. Antetokounmpo,43,40
175,2,2:07.0,P. Patterson makes free throw 2 of 2,,45,40
176,2,1:51.0,,Turnover by M. Plumlee (3 sec),45,40
177,2,1:51.0,P. Siakam enters the game for P. Patterson,,45,40
178,2,1:36.0,D. DeRozan misses 2-pt jump shot from 14 ft,,45,40
179,2,1:35.0,,Defensive rebound by M. Dellavedova,45,40
180,2,1:20.0,,T. Snell makes 2-pt layup from 1 ft (assist by J. Terry),45,42
181,2,0:54.0,Turnover by Team (shot clock),,45,42
182,2,0:36.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,45,42
183,2,0:35.0,Defensive rebound by Team,,45,42
184,2,0:27.0,C. Joseph misses 2-pt jump shot from 11 ft,,45,42
185,2,0:26.0,Offensive rebound by P. Siakam,,45,42
186,2,0:26.0,P. Siakam makes 2-pt layup from 1 ft,,47,42
187,2,0:05.0,,Turnover by M. Dellavedova (bad pass),47,42
188,2,0:05.0,Toronto full timeout,,47,42
189,2,0:01.0,C. Joseph misses 2-pt jump shot from 16 ft,,47,42
190,2,0:00.0,Offensive rebound by Team,,47,42
191,3,11:48.0,,Turnover by M. Dellavedova (traveling),47,42
192,3,11:36.0,Turnover by P. Siakam (offensive goaltending),,47,42
193,3,11:27.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),47,44
194,3,10:56.0,D. DeRozan misses 3-pt jump shot from 24 ft,,47,44
195,3,10:53.0,Offensive rebound by J. Valančiūnas,,47,44
196,3,10:53.0,J. Valančiūnas makes 2-pt layup from 3 ft,,49,44
197,3,10:42.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),49,47
198,3,10:20.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by K. Lowry),,52,47
199,3,10:04.0,,J. Parker makes 2-pt jump shot from 21 ft (assist by M. Dellavedova),52,49
200,3,9:47.0,Personal foul by M. Dellavedova (drawn by J. Valančiūnas),,52,49
201,3,9:40.0,Shooting foul by G. Antetokounmpo (drawn by D. Carroll),,52,49
202,3,9:40.0,D. Carroll makes free throw 1 of 2,,53,49
203,3,9:40.0,D. Carroll makes free throw 2 of 2,,54,49
204,3,9:17.0,,G. Antetokounmpo misses 3-pt jump shot from 25 ft,54,49
205,3,9:16.0,Defensive rebound by D. DeRozan,,54,49
206,3,9:00.0,K. Lowry misses 2-pt layup from 2 ft,,54,49
207,3,8:59.0,Offensive rebound by J. Valančiūnas,,54,49
208,3,8:58.0,J. Valančiūnas makes 2-pt layup from 1 ft,,56,49
209,3,8:47.0,,T. Snell misses 3-pt jump shot from 23 ft,56,49
210,3,8:45.0,Defensive rebound by P. Siakam,,56,49
211,3,8:37.0,J. Valančiūnas makes 2-pt jump shot from 19 ft (assist by K. Lowry),,58,49
212,3,8:37.0,,Milwaukee full timeout,58,49
213,3,8:24.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,58,49
214,3,8:23.0,Defensive rebound by J. Valančiūnas,,58,49
215,3,8:06.0,D. Carroll misses 3-pt jump shot from 25 ft,,58,49
216,3,8:04.0,,Defensive rebound by M. Plumlee,58,49
217,3,7:45.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),58,52
218,3,7:21.0,Turnover by K. Lowry (lost ball; steal by M. Plumlee),,58,52
219,3,7:18.0,,Personal foul by D. DeRozan (drawn by J. Parker),58,52
220,3,7:18.0,,M. Brogdon enters the game for M. Dellavedova,58,52
221,3,7:07.0,,J. Parker misses 3-pt jump shot from 24 ft,58,52
222,3,7:06.0,Defensive rebound by D. DeRozan,,58,52
223,3,6:53.0,Shooting foul by M. Plumlee (drawn by D. DeRozan),,58,52
224,3,6:53.0,D. DeRozan makes free throw 1 of 2,,59,52
225,3,6:53.0,D. DeRozan misses free throw 2 of 2,,59,52
226,3,6:53.0,,Defensive rebound by G. Antetokounmpo,59,52
227,3,6:36.0,,J. Parker misses 2-pt jump shot from 7 ft (block by P. Siakam),59,52
228,3,6:36.0,Defensive rebound by Team,,59,52
229,3,6:36.0,,Loose ball foul by J. Parker (drawn by K. Lowry),59,52
230,3,6:20.0,J. Valančiūnas makes 2-pt hook shot from 7 ft (assist by D. DeRozan),,61,52
231,3,6:11.0,,Shooting foul by D. Carroll (drawn by G. Antetokounmpo),61,52
232,3,6:11.0,,G. Antetokounmpo makes free throw 1 of 2,61,53
233,3,6:11.0,,G. Antetokounmpo misses free throw 2 of 2,61,53
234,3,6:11.0,,G. Monroe enters the game for M. Plumlee,61,53
235,3,6:09.0,Defensive rebound by P. Siakam,,61,53
236,3,5:53.0,K. Lowry misses 3-pt jump shot from 26 ft,,61,53
237,3,5:52.0,Offensive rebound by D. DeRozan,,61,53
238,3,5:48.0,Shooting block foul by G. Monroe (drawn by D. DeRozan),,61,53
239,3,5:48.0,D. DeRozan makes free throw 1 of 2,,62,53
240,3,5:48.0,D. DeRozan makes free throw 2 of 2,,63,53
241,3,5:22.0,,M. Brogdon makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),63,56
242,3,4:58.0,J. Valančiūnas misses 2-pt jump shot from 15 ft,,63,56
243,3,4:57.0,,Defensive rebound by G. Monroe,63,56
244,3,4:46.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,63,58
245,3,4:46.0,Toronto full timeout,,63,58
246,3,4:46.0,,M. Beasley enters the game for J. Parker,63,58
247,3,4:46.0,C. Joseph enters the game for K. Lowry,,63,58
248,3,4:34.0,D. DeRozan makes 2-pt jump shot from 8 ft,,65,58
249,3,4:34.0,Shooting foul by T. Snell (drawn by D. DeRozan),,65,58
250,3,4:34.0,D. DeRozan misses free throw 1 of 1,,65,58
251,3,4:33.0,,Defensive rebound by M. Beasley,65,58
252,3,4:15.0,,M. Beasley makes 2-pt jump shot from 16 ft (assist by G. Antetokounmpo),65,60
253,3,3:57.0,D. DeRozan makes 2-pt jump shot from 15 ft,,67,60
254,3,3:40.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,67,60
255,3,3:39.0,Defensive rebound by P. Siakam,,67,60
256,3,3:24.0,D. Carroll misses 3-pt jump shot from 26 ft,,67,60
257,3,3:23.0,,Defensive rebound by M. Beasley,67,60
258,3,3:15.0,,T. Snell misses 3-pt jump shot from 25 ft,67,60
259,3,3:13.0,,Offensive rebound by G. Monroe,67,60
260,3,3:11.0,,G. Monroe misses 2-pt hook shot from 3 ft,67,60
261,3,3:08.0,Defensive rebound by C. Joseph,,67,60
262,3,3:02.0,Shooting foul by M. Beasley (drawn by P. Siakam),,67,60
263,3,3:02.0,P. Siakam misses free throw 1 of 2,,67,60
264,3,3:02.0,Offensive rebound by Team,,67,60
265,3,3:02.0,T. Ross enters the game for D. Carroll,,67,60
266,3,3:02.0,L. Nogueira enters the game for J. Valančiūnas,,67,60
267,3,3:02.0,,J. Terry enters the game for T. Snell,67,60
268,3,3:02.0,P. Siakam makes free throw 2 of 2,,68,60
269,3,2:42.0,,M. Beasley misses 2-pt layup from 3 ft (block by L. Nogueira),68,60
270,3,2:42.0,Defensive rebound by Team,,68,60
271,3,2:21.0,D. DeRozan makes 2-pt jump shot from 15 ft,,70,60
272,3,2:12.0,,Personal foul by L. Nogueira (drawn by G. Monroe),70,60
273,3,2:00.0,,M. Beasley misses 2-pt jump shot from 13 ft,70,60
274,3,1:56.0,,Offensive rebound by G. Monroe,70,60
275,3,1:56.0,,G. Monroe makes 2-pt layup from 1 ft,70,62
276,3,1:32.0,P. Siakam misses 2-pt jump shot from 12 ft,,70,62
277,3,1:31.0,,Defensive rebound by G. Monroe,70,62
278,3,1:26.0,,G. Antetokounmpo makes 2-pt dunk at rim,70,64
279,3,1:03.0,Shooting foul by M. Beasley (drawn by P. Siakam),,70,64
280,3,1:03.0,P. Siakam makes free throw 1 of 2,,71,64
281,3,1:03.0,P. Siakam misses free throw 2 of 2,,71,64
282,3,1:02.0,,Defensive rebound by G. Antetokounmpo,71,64
283,3,0:42.0,,M. Brogdon makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),71,67
284,3,0:30.0,D. DeRozan misses 2-pt jump shot from 20 ft,,71,67
285,3,0:29.0,Offensive rebound by P. Siakam,,71,67
286,3,0:20.0,C. Joseph makes 2-pt layup from 2 ft,,73,67
287,3,0:04.0,,Personal foul by T. Ross (drawn by G. Antetokounmpo),73,67
288,3,0:04.0,Technical foul by T. Ross,,73,67
289,3,0:04.0,,J. Terry misses technical free throw,73,67
290,3,0:04.0,,Offensive rebound by Team,73,67
291,3,0:01.0,,G. Monroe misses 2-pt hook shot from 8 ft,73,67
292,3,0:00.0,,Offensive rebound by Team,73,67
293,4,11:42.0,P. Patterson misses 2-pt jump shot from 15 ft (block by M. Beasley),,73,67
294,4,11:40.0,,Defensive rebound by J. Terry,73,67
295,4,11:20.0,,G. Monroe makes 2-pt layup from 1 ft,73,69
296,4,11:00.0,T. Ross misses 3-pt jump shot from 27 ft,,73,69
297,4,10:59.0,,Defensive rebound by Team,73,69
298,4,10:42.0,,Turnover by G. Monroe (lost ball),73,69
299,4,10:26.0,P. Patterson misses 3-pt jump shot from 25 ft,,73,69
300,4,10:24.0,,Defensive rebound by M. Beasley,73,69
301,4,10:14.0,,J. Parker makes 2-pt dunk at rim (assist by M. Beasley),73,71
302,4,9:56.0,K. Lowry misses 2-pt layup from 2 ft,,73,71
303,4,9:54.0,,Defensive rebound by G. Monroe,73,71
304,4,9:40.0,,M. Beasley misses 2-pt jump shot from 7 ft,73,71
305,4,9:38.0,Defensive rebound by Team,,73,71
306,4,9:29.0,Personal foul by G. Monroe (drawn by K. Lowry),,73,71
307,4,9:23.0,T. Ross makes 3-pt jump shot from 24 ft (assist by C. Joseph),,76,71
308,4,9:06.0,,Turnover by J. Parker (bad pass; steal by T. Ross),76,71
309,4,9:05.0,T. Ross makes 2-pt dunk at rim,,78,71
310,4,9:05.0,,Milwaukee full timeout,78,71
311,4,9:05.0,,M. Teletović enters the game for M. Brogdon,78,71
312,4,9:05.0,,M. Dellavedova enters the game for G. Monroe,78,71
313,4,9:05.0,,G. Antetokounmpo enters the game for M. Beasley,78,71
314,4,8:51.0,,Shooting foul by P. Patterson (drawn by G. Antetokounmpo),78,71
315,4,8:51.0,,G. Antetokounmpo makes free throw 1 of 2,78,72
316,4,8:51.0,,G. Antetokounmpo makes free throw 2 of 2,78,73
317,4,8:36.0,C. Joseph misses 2-pt layup from 1 ft,,78,73
318,4,8:34.0,,Defensive rebound by M. Dellavedova,78,73
319,4,8:29.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by M. Dellavedova),78,75
320,4,8:15.0,K. Lowry makes 2-pt layup from 1 ft,,80,75
321,4,7:54.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by L. Nogueira),80,75
322,4,7:52.0,Defensive rebound by C. Joseph,,80,75
323,4,7:45.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by P. Patterson),,83,75
324,4,7:30.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),83,78
325,4,7:18.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by C. Joseph),,86,78
326,4,7:18.0,,Milwaukee full timeout,86,78
327,4,7:07.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,86,80
328,4,7:07.0,Loose ball foul by P. Patterson (drawn by M. Dellavedova),,86,80
329,4,7:07.0,,M. Dellavedova misses free throw 1 of 1,86,80
330,4,7:07.0,Defensive rebound by L. Nogueira,,86,80
331,4,6:49.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by T. Ross),,89,80
332,4,6:34.0,,J. Parker makes 2-pt jump shot from 18 ft (assist by G. Antetokounmpo),89,82
333,4,6:17.0,T. Ross misses 3-pt jump shot from 24 ft,,89,82
334,4,6:15.0,Offensive rebound by T. Ross,,89,82
335,4,6:14.0,T. Ross misses 3-pt jump shot from 25 ft,,89,82
336,4,6:11.0,,Defensive rebound by Team,89,82
337,4,6:11.0,Loose ball foul by P. Patterson (drawn by G. Antetokounmpo),,89,82
338,4,6:11.0,,T. Snell enters the game for M. Teletović,89,82
339,4,5:54.0,,T. Snell misses 3-pt jump shot from 23 ft,89,82
340,4,5:48.0,,Offensive rebound by J. Parker,89,82
341,4,5:47.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by J. Terry),89,85
342,4,5:17.0,T. Ross makes 3-pt jump shot from 25 ft,,92,85
343,4,5:03.0,,Personal foul by C. Joseph (drawn by G. Antetokounmpo),92,85
344,4,5:03.0,Official timeout,,92,85
345,4,5:03.0,D. DeRozan enters the game for C. Joseph,,92,85
346,4,5:03.0,J. Valančiūnas enters the game for L. Nogueira,,92,85
347,4,4:53.0,,Shooting foul by J. Valančiūnas (drawn by J. Parker),92,85
348,4,4:53.0,,J. Parker misses free throw 1 of 2,92,85
349,4,4:53.0,,Offensive rebound by Team,92,85
350,4,4:53.0,,J. Parker makes free throw 2 of 2,92,86
351,4,4:32.0,K. Lowry misses 2-pt layup from 3 ft,,92,86
352,4,4:29.0,,Defensive rebound by G. Antetokounmpo,92,86
353,4,4:20.0,,M. Dellavedova makes 3-pt jump shot from 25 ft,92,89
354,4,3:53.0,D. DeRozan makes 2-pt jump shot from 9 ft,,94,89
355,4,3:39.0,,J. Parker misses 3-pt jump shot from 25 ft,94,89
356,4,3:37.0,Defensive rebound by P. Patterson,,94,89
357,4,3:20.0,P. Patterson misses 3-pt jump shot from 24 ft,,94,89
358,4,3:18.0,,Defensive rebound by J. Parker,94,89
359,4,3:12.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by M. Dellavedova),94,91
360,4,3:04.0,Toronto full timeout,,94,91
361,4,3:04.0,C. Joseph enters the game for T. Ross,,94,91
362,4,2:50.0,Offensive foul by J. Valančiūnas (drawn by T. Snell),,94,91
363,4,2:50.0,Turnover by J. Valančiūnas (offensive foul),,94,91
364,4,2:32.0,,G. Antetokounmpo makes 2-pt jump shot from 11 ft,94,93
365,4,2:08.0,C. Joseph misses 2-pt jump shot from 13 ft,,94,93
366,4,2:07.0,,Defensive rebound by G. Antetokounmpo,94,93
367,4,1:54.0,,J. Parker misses 2-pt jump shot from 16 ft,94,93
368,4,1:53.0,Defensive rebound by D. DeRozan,,94,93
369,4,1:34.0,D. DeRozan makes 2-pt jump shot from 16 ft,,96,93
370,4,1:27.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),96,95
371,4,1:11.0,D. DeRozan misses 2-pt jump shot from 13 ft (block by J. Terry),,96,95
372,4,1:11.0,Offensive rebound by Team,,96,95
373,4,1:06.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by P. Patterson),,99,95
