,QUARTER,TIME_REMAINING,NEW YORK_ACTION,NEW ORLEANS_ACTION,NEW YORK_SCORE,NEW ORLEANS_SCORE
45,1,6:05.0,,Shooting foul by C. Anthony (drawn by A. Davis),9,11
46,1,6:05.0,,A. Davis makes free throw 1 of 1,9,12
47,1,5:45.0,D. Rose makes 2-pt layup from 1 ft (assist by J. Noah),,11,12
48,1,5:31.0,,A. Davis makes 2-pt jump shot from 4 ft (assist by J. Holiday),11,14
49,1,5:26.0,New York full timeout,,11,14
50,1,5:26.0,J. Holiday enters the game for S. Vujačić,,11,14
51,1,5:19.0,C. Anthony makes 2-pt jump shot from 18 ft,,13,14
52,1,5:03.0,,J. Holiday makes 2-pt layup from 3 ft,13,16
53,1,4:52.0,Turnover by J. Noah (traveling),,13,16
54,1,4:42.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by A. Davis),13,19
55,1,4:21.0,C. Anthony makes 2-pt jump shot from 12 ft,,15,19
56,1,4:07.0,,J. Holiday makes 2-pt jump shot from 15 ft,15,21
57,1,3:56.0,Shooting foul by S. Hill (drawn by C. Anthony),,15,21
58,1,3:56.0,C. Anthony makes free throw 1 of 2,,16,21
59,1,3:56.0,L. Thomas enters the game for K. Porziņģis,,16,21
60,1,3:56.0,C. Anthony makes free throw 2 of 2,,17,21
61,1,3:34.0,,D. Cunningham misses 3-pt jump shot from 25 ft,17,21
62,1,3:33.0,Defensive rebound by C. Anthony,,17,21
63,1,3:27.0,Shooting foul by S. Hill (drawn by C. Anthony),,17,21
64,1,3:27.0,C. Anthony makes free throw 1 of 2,,18,21
65,1,3:27.0,,T. Jones enters the game for S. Hill,18,21
66,1,3:27.0,C. Anthony makes free throw 2 of 2,,19,21
67,1,3:16.0,,D. Cunningham makes 3-pt jump shot from 23 ft (assist by J. Holiday),19,24
68,1,3:01.0,J. Noah misses 2-pt layup from 2 ft (block by D. Cunningham),,19,24
69,1,3:01.0,,Defensive rebound by Team,19,24
70,1,3:01.0,,L. Galloway enters the game for B. Hield,19,24
71,1,2:49.0,,L. Galloway misses 2-pt jump shot from 4 ft,19,24
72,1,2:48.0,Defensive rebound by J. Holiday,,19,24
73,1,2:38.0,C. Anthony misses 3-pt jump shot from 25 ft,,19,24
74,1,2:38.0,,Defensive rebound by T. Jones,19,24
75,1,2:21.0,,A. Davis makes 2-pt layup from 3 ft (assist by J. Holiday),19,26
76,1,2:06.0,J. Holiday misses 3-pt jump shot from 26 ft,,19,26
77,1,2:05.0,Offensive rebound by J. Noah,,19,26
78,1,1:52.0,L. Thomas misses 3-pt jump shot from 24 ft,,19,26
79,1,1:51.0,Offensive rebound by J. Holiday,,19,26
80,1,1:39.0,L. Thomas misses 2-pt jump shot from 5 ft,,19,26
81,1,1:38.0,,Defensive rebound by J. Holiday,19,26
82,1,1:30.0,,J. Holiday misses 3-pt jump shot from 25 ft,19,26
83,1,1:29.0,Defensive rebound by J. Noah,,19,26
84,1,1:14.0,D. Rose misses 2-pt jump shot from 12 ft,,19,26
85,1,1:13.0,,Defensive rebound by A. Davis,19,26
86,1,1:05.0,,L. Galloway makes 3-pt jump shot from 26 ft,19,29
87,1,0:44.0,D. Rose makes 2-pt layup from 2 ft,,21,29
88,1,0:34.0,,Shooting foul by J. Noah (drawn by A. Davis),21,29
89,1,0:34.0,,New Orleans full timeout,21,29
90,1,0:34.0,,A. Davis makes free throw 1 of 2,21,30
91,1,0:34.0,B. Jennings enters the game for J. Noah,,21,29
92,1,0:34.0,K. Porziņģis enters the game for D. Rose,,21,29
93,1,0:34.0,,T. Evans enters the game for J. Holiday,21,29
94,1,0:34.0,,A. Davis makes free throw 2 of 2,21,31
95,1,0:16.0,K. Porziņģis misses 2-pt hook shot from 5 ft,,21,31
96,1,0:15.0,,Defensive rebound by T. Jones,21,31
97,1,0:00.0,,T. Evans misses 2-pt jump shot from 22 ft,21,31
98,1,0:00.0,Defensive rebound by C. Anthony,,21,31
99,2,11:46.0,,T. Jones misses 2-pt jump shot from 17 ft (block by J. Holiday),21,31
100,2,11:44.0,Defensive rebound by K. Porziņģis,,21,31
101,2,11:29.0,K. Porziņģis makes 2-pt jump shot from 17 ft (assist by B. Jennings),,23,31
102,2,11:08.0,,E. Moore makes 2-pt jump shot from 16 ft,23,33
103,2,10:51.0,K. O'Quinn misses 2-pt layup from 3 ft (block by T. Jones),,23,33
104,2,10:47.0,Offensive rebound by K. Porziņģis,,23,33
105,2,10:47.0,K. Porziņģis makes 2-pt dunk at rim,,25,33
106,2,10:42.0,,T. Evans makes 2-pt layup from 2 ft,25,35
107,2,10:24.0,B. Jennings misses 3-pt jump shot from 25 ft,,25,35
108,2,10:23.0,,Defensive rebound by T. Jones,25,35
109,2,10:09.0,,Turnover by T. Evans (traveling),25,35
110,2,9:55.0,K. Porziņģis makes 2-pt jump shot from 14 ft (assist by B. Jennings),,27,35
111,2,9:48.0,,Personal foul by J. Holiday (drawn by E. Moore),27,35
112,2,9:40.0,,L. Galloway misses 3-pt jump shot from 27 ft,27,35
113,2,9:38.0,Defensive rebound by K. O'Quinn,,27,35
114,2,9:28.0,J. Holiday misses 3-pt jump shot from 25 ft,,27,35
115,2,9:25.0,Offensive rebound by K. O'Quinn,,27,35
116,2,9:25.0,K. O'Quinn makes 2-pt layup from 3 ft,,29,35
117,2,9:20.0,,New Orleans full timeout,29,35
118,2,9:07.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by L. Galloway),29,38
119,2,8:41.0,L. Thomas makes 3-pt jump shot from 24 ft (assist by J. Holiday),,32,38
120,2,8:25.0,,S. Hill misses 3-pt jump shot from 27 ft,32,38
121,2,8:24.0,Defensive rebound by J. Holiday,,32,38
122,2,8:15.0,K. Porziņģis misses 2-pt jump shot from 9 ft,,32,38
123,2,8:15.0,,Defensive rebound by T. Jones,32,38
124,2,8:05.0,,E. Moore misses 2-pt jump shot from 7 ft,32,38
125,2,8:03.0,Defensive rebound by J. Holiday,,32,38
126,2,7:57.0,B. Jennings misses 2-pt jump shot from 18 ft,,32,38
127,2,7:57.0,Offensive rebound by Team,,32,38
128,2,7:57.0,Personal foul by L. Galloway (drawn by K. O'Quinn),,32,38
129,2,7:50.0,J. Holiday misses 3-pt jump shot from 25 ft,,32,38
130,2,7:50.0,,Defensive rebound by T. Evans,32,38
131,2,7:39.0,,T. Evans makes 2-pt layup from 1 ft,32,40
132,2,7:16.0,L. Thomas makes 2-pt layup from 3 ft,,34,40
133,2,7:08.0,,T. Evans makes 3-pt jump shot from 25 ft,34,43
134,2,6:53.0,K. O'Quinn misses 2-pt jump shot from 20 ft,,34,43
135,2,6:52.0,,Defensive rebound by T. Evans,34,43
136,2,6:45.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by T. Evans),34,46
137,2,6:45.0,New York full timeout,,34,46
138,2,6:45.0,D. Rose enters the game for J. Holiday,,34,46
139,2,6:45.0,C. Anthony enters the game for L. Thomas,,34,46
140,2,6:45.0,S. Vujačić enters the game for K. O'Quinn,,34,46
141,2,6:36.0,,D. Cunningham enters the game for S. Hill,34,46
142,2,6:26.0,S. Vujačić makes 3-pt jump shot from 26 ft (assist by C. Anthony),,37,46
143,2,6:12.0,,L. Galloway misses 3-pt jump shot from 25 ft,37,46
144,2,6:11.0,Defensive rebound by C. Anthony,,37,46
145,2,5:49.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),,40,46
146,2,5:39.0,,Personal foul by S. Vujačić (drawn by T. Evans),40,46
147,2,5:39.0,,A. Davis enters the game for T. Jones,40,46
148,2,5:39.0,,J. Holiday enters the game for L. Galloway,40,46
149,2,5:26.0,,J. Holiday misses 2-pt jump shot from 8 ft,40,46
150,2,5:26.0,Defensive rebound by D. Rose,,40,46
151,2,5:17.0,D. Rose misses 2-pt layup from 1 ft,,40,46
152,2,5:17.0,,Defensive rebound by J. Holiday,40,46
153,2,5:11.0,,T. Evans misses 2-pt layup from 2 ft (block by S. Vujačić),40,46
154,2,5:11.0,,Offensive rebound by Team,40,46
155,2,5:11.0,J. Noah enters the game for K. Porziņģis,,40,46
156,2,5:08.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by T. Evans),40,48
157,2,4:58.0,Personal foul by D. Cunningham (drawn by C. Anthony),,40,48
158,2,4:58.0,,B. Hield enters the game for T. Evans,40,48
159,2,4:48.0,B. Jennings makes 2-pt jump shot from 17 ft (assist by S. Vujačić),,42,48
160,2,4:30.0,,B. Hield misses 3-pt jump shot from 26 ft,42,48
161,2,4:29.0,Defensive rebound by C. Anthony,,42,48
162,2,4:18.0,C. Anthony misses 2-pt jump shot from 17 ft,,42,48
163,2,4:17.0,,Defensive rebound by A. Davis,42,48
164,2,4:11.0,,Turnover by A. Davis (bad pass),42,48
165,2,3:55.0,Offensive foul by J. Noah (drawn by A. Davis),,42,48
166,2,3:55.0,Turnover by J. Noah (offensive foul),,42,48
167,2,3:55.0,K. Porziņģis enters the game for J. Noah,,42,48
168,2,3:38.0,,Personal block foul by S. Vujačić (drawn by B. Hield),42,48
169,2,3:31.0,,Personal foul by D. Rose (drawn by A. Davis),42,48
170,2,3:20.0,,A. Davis misses 2-pt jump shot from 4 ft,42,48
171,2,3:20.0,Defensive rebound by K. Porziņģis,,42,48
172,2,3:05.0,C. Anthony makes 2-pt jump shot from 15 ft (assist by S. Vujačić),,44,48
173,2,2:54.0,,J. Holiday misses 2-pt layup from 3 ft (block by K. Porziņģis),44,48
174,2,2:53.0,Defensive rebound by D. Rose,,44,48
175,2,2:45.0,D. Rose misses 2-pt layup from 3 ft (block by J. Holiday),,44,48
176,2,2:45.0,Offensive rebound by Team,,44,48
177,2,2:45.0,Official timeout,,44,48
178,2,2:39.0,C. Anthony misses 2-pt jump shot from 16 ft,,44,48
179,2,2:38.0,,Defensive rebound by B. Hield,44,48
180,2,2:22.0,,E. Moore misses 2-pt jump shot from 4 ft,44,48
181,2,2:22.0,Defensive rebound by K. Porziņģis,,44,48
182,2,2:07.0,D. Rose makes 2-pt dunk at rim,,46,48
183,2,2:01.0,,Turnover by A. Davis (lost ball; steal by K. Porziņģis),46,48
184,2,1:59.0,Shooting foul by A. Davis (drawn by K. Porziņģis),,46,48
185,2,1:59.0,K. Porziņģis makes free throw 1 of 2,,47,48
186,2,1:59.0,K. Porziņģis makes free throw 2 of 2,,48,48
187,2,1:44.0,,E. Moore misses 2-pt jump shot from 6 ft,48,48
188,2,1:44.0,Defensive rebound by C. Anthony,,48,48
189,2,1:38.0,B. Jennings makes 3-pt jump shot from 25 ft (assist by C. Anthony),,51,48
190,2,1:32.0,,New Orleans full timeout,51,48
191,2,1:23.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),51,50
192,2,1:02.0,Turnover by D. Rose (bad pass),,51,50
193,2,0:51.0,,J. Holiday makes 2-pt dunk at rim,51,52
194,2,0:28.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,51,52
195,2,0:28.0,,Defensive rebound by A. Davis,51,52
196,2,0:08.0,,E. Moore makes 3-pt jump shot from 29 ft (assist by J. Holiday),51,55
197,2,0:04.0,B. Jennings misses 2-pt layup from 3 ft,,51,55
198,2,0:03.0,,Defensive rebound by E. Moore,51,55
199,2,0:00.0,,E. Moore misses 3-pt jump shot from 26 ft,51,55
200,2,0:00.0,,Offensive rebound by Team,51,55
201,3,11:45.0,,Turnover by A. Davis (bad pass; steal by K. Porziņģis),51,55
202,3,11:28.0,C. Anthony makes 2-pt jump shot from 19 ft (assist by K. Porziņģis),,53,55
203,3,11:07.0,,B. Hield makes 2-pt jump shot from 13 ft,53,57
204,3,10:44.0,D. Rose misses 3-pt jump shot from 26 ft,,53,57
205,3,10:43.0,,Defensive rebound by A. Davis,53,57
206,3,10:33.0,,B. Hield misses 3-pt jump shot from 26 ft,53,57
207,3,10:32.0,Defensive rebound by C. Anthony,,53,57
208,3,10:20.0,C. Anthony misses 2-pt jump shot from 20 ft,,53,57
209,3,10:18.0,,Defensive rebound by D. Cunningham,53,57
210,3,10:07.0,,A. Davis misses 2-pt jump shot from 18 ft,53,57
211,3,10:07.0,Defensive rebound by K. Porziņģis,,53,57
212,3,9:51.0,K. Porziņģis misses 2-pt jump shot from 14 ft,,53,57
213,3,9:50.0,,Defensive rebound by J. Holiday,53,57
214,3,9:46.0,,Shooting foul by K. Porziņģis (drawn by B. Hield),53,57
215,3,9:46.0,,B. Hield makes free throw 1 of 2,53,58
216,3,9:46.0,,B. Hield makes free throw 2 of 2,53,59
217,3,9:29.0,D. Rose misses 2-pt jump shot from 9 ft (block by J. Holiday),,53,59
218,3,9:27.0,,Defensive rebound by A. Davis,53,59
219,3,9:16.0,,B. Hield misses 2-pt jump shot from 20 ft,53,59
220,3,9:16.0,Defensive rebound by Team,,53,59
221,3,8:56.0,D. Rose misses 2-pt jump shot from 6 ft,,53,59
222,3,8:54.0,Offensive rebound by J. Noah,,53,59
223,3,8:54.0,J. Noah misses 2-pt layup from 1 ft,,53,59
224,3,8:51.0,Offensive rebound by J. Noah,,53,59
225,3,8:49.0,Turnover by J. Noah (bad pass; steal by D. Cunningham),,53,59
226,3,8:43.0,,A. Davis misses 2-pt layup from 2 ft (block by J. Noah),53,59
227,3,8:43.0,,Offensive rebound by Team,53,59
228,3,8:43.0,W. Hernangómez enters the game for J. Noah,,53,59
229,3,8:37.0,,B. Hield misses 2-pt layup from 1 ft (block by K. Porziņģis),53,59
230,3,8:36.0,Defensive rebound by S. Vujačić,,53,59
231,3,8:30.0,Turnover by D. Rose (step out of bounds),,53,59
232,3,8:18.0,,S. Hill makes 2-pt layup from 3 ft (assist by J. Holiday),53,61
233,3,7:59.0,K. Porziņģis misses 2-pt jump shot from 13 ft,,53,61
234,3,7:59.0,,Defensive rebound by A. Davis,53,61
235,3,7:53.0,,J. Holiday makes 2-pt layup from 2 ft,53,63
236,3,7:53.0,New York full timeout,,53,63
237,3,7:34.0,Turnover by C. Anthony (back court),,53,63
238,3,7:20.0,,A. Davis misses 2-pt layup from 3 ft,53,63
239,3,7:20.0,Defensive rebound by C. Anthony,,53,63
240,3,6:57.0,C. Anthony misses 2-pt jump shot from 16 ft,,53,63
241,3,6:57.0,Offensive rebound by Team,,53,63
242,3,6:57.0,B. Jennings enters the game for S. Vujačić,,53,63
243,3,6:51.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,53,63
244,3,6:50.0,,Defensive rebound by A. Davis,53,63
245,3,6:40.0,,Turnover by J. Holiday (bad pass),53,63
246,3,6:28.0,C. Anthony misses 3-pt jump shot from 25 ft,,53,63
247,3,6:27.0,,Defensive rebound by D. Cunningham,53,63
248,3,6:19.0,,S. Hill makes 2-pt layup from 2 ft (assist by J. Holiday),53,65
249,3,5:52.0,C. Anthony misses 2-pt jump shot from 17 ft,,53,65
250,3,5:51.0,,Defensive rebound by B. Hield,53,65
251,3,5:38.0,,S. Hill makes 3-pt jump shot from 28 ft (assist by J. Holiday),53,68
252,3,5:18.0,D. Rose makes 2-pt layup from 1 ft,,55,68
253,3,5:18.0,Shooting foul by A. Davis (drawn by D. Rose),,55,68
254,3,5:18.0,J. Holiday enters the game for K. Porziņģis,,55,68
255,3,5:18.0,D. Rose makes free throw 1 of 1,,56,68
256,3,5:08.0,,A. Davis makes 2-pt layup from 3 ft (assist by J. Holiday),56,70
257,3,4:59.0,Turnover by W. Hernangómez (lost ball; steal by A. Davis),,56,70
258,3,4:51.0,,D. Cunningham misses 3-pt jump shot from 25 ft,56,70
259,3,4:51.0,Defensive rebound by Team,,56,70
260,3,4:51.0,,E. Moore enters the game for D. Cunningham,56,70
261,3,4:38.0,Shooting foul by E. Moore (drawn by C. Anthony),,56,70
262,3,4:38.0,C. Anthony makes free throw 1 of 2,,57,70
263,3,4:38.0,C. Anthony makes free throw 2 of 2,,58,70
264,3,4:26.0,,Turnover by E. Moore (bad pass),58,70
265,3,4:17.0,Shooting foul by S. Hill (drawn by C. Anthony),,58,70
266,3,4:17.0,C. Anthony makes free throw 1 of 2,,59,70
267,3,4:17.0,C. Anthony makes free throw 2 of 2,,60,70
268,3,4:00.0,,Shooting foul by J. Holiday (drawn by B. Hield),60,70
269,3,4:00.0,,B. Hield makes free throw 1 of 2,60,71
270,3,4:00.0,,B. Hield makes free throw 2 of 2,60,72
271,3,3:46.0,J. Holiday makes 2-pt jump shot from 14 ft (assist by B. Jennings),,62,72
272,3,3:37.0,,A. Davis makes 2-pt layup from 2 ft (assist by E. Moore),62,74
273,3,3:37.0,,Shooting foul by W. Hernangómez (drawn by A. Davis),62,74
274,3,3:37.0,,A. Davis misses free throw 1 of 1,62,74
275,3,3:35.0,Defensive rebound by W. Hernangómez,,62,74
276,3,3:13.0,C. Anthony misses 2-pt layup from 2 ft,,62,74
277,3,3:12.0,Offensive rebound by W. Hernangómez,,62,74
278,3,3:12.0,W. Hernangómez makes 2-pt layup from 2 ft,,64,74
279,3,3:05.0,,Turnover by E. Moore (bad pass; steal by D. Rose),64,74
280,3,2:57.0,C. Anthony misses 3-pt jump shot from 26 ft,,64,74
281,3,2:55.0,,Defensive rebound by A. Davis,64,74
282,3,2:44.0,,E. Moore makes 2-pt layup from 3 ft (assist by B. Hield),64,76
283,3,2:28.0,D. Rose misses 2-pt jump shot from 20 ft,,64,76
284,3,2:28.0,,Defensive rebound by E. Moore,64,76
285,3,2:15.0,,Turnover by A. Davis (bad pass; steal by D. Rose),64,76
286,3,2:09.0,Turnover by D. Rose (bad pass),,64,76
287,3,2:09.0,,New Orleans full timeout,64,76
288,3,2:09.0,K. Porziņģis enters the game for W. Hernangómez,,64,76
289,3,2:09.0,,T. Evans enters the game for B. Hield,64,76
290,3,2:09.0,,L. Galloway enters the game for J. Holiday,64,76
291,3,1:51.0,,T. Evans misses 3-pt jump shot from 27 ft,64,76
292,3,1:50.0,Defensive rebound by K. Porziņģis,,64,76
293,3,1:28.0,C. Anthony makes 2-pt jump shot from 4 ft,,66,76
294,3,1:11.0,,A. Davis misses 2-pt jump shot from 9 ft,66,76
295,3,1:11.0,Defensive rebound by J. Holiday,,66,76
296,3,1:00.0,J. Holiday misses 3-pt jump shot from 25 ft,,66,76
297,3,1:00.0,,Defensive rebound by E. Moore,66,76
298,3,0:58.0,,Personal foul by B. Jennings (drawn by E. Moore),66,76
299,3,0:58.0,,Violation by Team (jump ball),66,76
300,3,0:58.0,,T. Jones enters the game for A. Davis,66,76
301,3,0:52.0,,S. Hill misses 3-pt jump shot from 26 ft,66,76
302,3,0:52.0,Defensive rebound by B. Jennings,,66,76
303,3,0:45.0,B. Jennings misses 2-pt layup from 2 ft,,66,76
304,3,0:42.0,Offensive rebound by K. Porziņģis,,66,76
305,3,0:33.0,C. Anthony misses 2-pt layup from 2 ft,,66,76
306,3,0:32.0,Offensive rebound by K. Porziņģis,,66,76
307,3,0:29.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),,69,76
308,3,0:07.0,,S. Hill makes 3-pt jump shot from 25 ft (assist by T. Evans),69,79
309,3,0:02.0,Turnover by C. Anthony (lost ball),,69,79
310,3,0:00.0,,T. Evans misses 3-pt jump shot from 27 ft,69,79
311,3,0:00.0,,Offensive rebound by Team,69,79
312,4,11:44.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,69,79
313,4,11:43.0,,Defensive rebound by T. Evans,69,79
314,4,11:28.0,,L. Galloway misses 3-pt jump shot from 26 ft,69,79
315,4,11:28.0,Defensive rebound by S. Vujačić,,69,79
316,4,11:14.0,C. Anthony makes 2-pt jump shot from 12 ft,,71,79
317,4,10:57.0,,Turnover by L. Galloway (lost ball; steal by S. Vujačić),71,79
318,4,10:51.0,B. Jennings misses 2-pt layup from 2 ft,,71,79
319,4,10:48.0,,Defensive rebound by L. Galloway,71,79
320,4,10:44.0,,T. Evans makes 2-pt layup from 3 ft,71,81
321,4,10:22.0,K. Porziņģis misses 2-pt jump shot from 14 ft,,71,81
322,4,10:22.0,,Defensive rebound by T. Evans,71,81
323,4,10:16.0,,Turnover by T. Jones (bad pass),71,81
324,4,10:04.0,Turnover by B. Jennings (lost ball),,71,81
325,4,9:55.0,,Shooting foul by C. Anthony (drawn by T. Evans),71,81
326,4,9:55.0,,T. Evans makes free throw 1 of 2,71,82
327,4,9:55.0,,T. Evans makes free throw 2 of 2,71,83
328,4,9:33.0,C. Anthony misses 2-pt layup from 2 ft,,71,83
329,4,9:32.0,Offensive rebound by C. Anthony,,71,83
330,4,9:32.0,C. Anthony makes 2-pt layup from 2 ft,,73,83
331,4,9:15.0,,T. Jones misses 2-pt layup from 2 ft,73,83
332,4,9:15.0,Defensive rebound by B. Jennings,,73,83
333,4,9:09.0,K. Porziņģis makes 2-pt dunk at rim (assist by J. Holiday),,75,83
334,4,8:58.0,,Shooting foul by K. Porziņģis (drawn by T. Evans),75,83
335,4,8:58.0,Official timeout,,75,83
336,4,8:58.0,,Technical foul by T. Jones,75,83
337,4,8:58.0,Technical foul by S. Vujačić,,75,83
338,4,8:58.0,,T. Evans makes free throw 1 of 2,75,84
339,4,8:58.0,,T. Evans makes free throw 2 of 2,75,85
340,4,8:39.0,C. Anthony misses 2-pt jump shot from 14 ft,,75,85
341,4,8:38.0,,Defensive rebound by Team,75,85
342,4,8:21.0,,T. Jones makes 2-pt layup from 2 ft (assist by T. Evans),75,87
343,4,8:21.0,,Shooting foul by K. Porziņģis (drawn by T. Jones),75,87
344,4,8:21.0,L. Thomas enters the game for C. Anthony,,75,87
345,4,8:21.0,,T. Jones makes free throw 1 of 1,75,88
346,4,8:07.0,D. Rose enters the game for S. Vujačić,,75,88
347,4,8:07.0,,J. Holiday enters the game for T. Evans,75,88
348,4,7:55.0,D. Rose misses 2-pt layup from 1 ft,,75,88
349,4,7:54.0,,Defensive rebound by D. Cunningham,75,88
350,4,7:44.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by T. Jones),75,91
351,4,7:24.0,K. Porziņģis makes 2-pt jump shot from 13 ft (assist by J. Holiday),,77,91
352,4,7:16.0,,E. Moore misses 2-pt jump shot from 23 ft,77,91
353,4,7:13.0,Defensive rebound by J. Holiday,,77,91
354,4,7:08.0,D. Rose makes 2-pt layup from 2 ft,,79,91
355,4,6:56.0,,T. Jones makes 2-pt layup from 2 ft (assist by J. Holiday),79,93
356,4,6:44.0,Shooting foul by J. Holiday (drawn by K. Porziņģis),,79,93
357,4,6:44.0,K. Porziņģis makes free throw 1 of 2,,80,93
358,4,6:44.0,K. Porziņģis makes free throw 2 of 2,,81,93
359,4,6:22.0,,E. Moore makes 2-pt jump shot from 16 ft,81,95
360,4,6:10.0,L. Thomas misses 2-pt jump shot from 22 ft,,81,95
361,4,6:08.0,,Defensive rebound by L. Galloway,81,95
362,4,6:00.0,,T. Jones misses 2-pt layup from 3 ft,81,95
363,4,5:58.0,Defensive rebound by B. Jennings,,81,95
364,4,5:47.0,D. Rose misses 2-pt jump shot from 20 ft,,81,95
365,4,5:47.0,,Defensive rebound by J. Holiday,81,95
366,4,5:47.0,Loose ball foul by K. Porziņģis (drawn by J. Holiday),,81,95
367,4,5:47.0,,New Orleans full timeout,81,95
368,4,5:47.0,,A. Davis enters the game for D. Cunningham,81,95
369,4,5:46.0,C. Anthony enters the game for K. Porziņģis,,81,95
370,4,5:25.0,,T. Jones misses 2-pt layup from 2 ft,81,95
371,4,5:24.0,Defensive rebound by J. Holiday,,81,95
372,4,5:06.0,J. Holiday misses 3-pt jump shot from 27 ft,,81,95
373,4,5:05.0,,Defensive rebound by A. Davis,81,95
374,4,4:53.0,,Shooting foul by C. Anthony (drawn by J. Holiday),81,95
375,4,4:53.0,,J. Holiday makes free throw 1 of 2,81,96
376,4,4:53.0,,S. Hill enters the game for E. Moore,81,96
377,4,4:53.0,,J. Holiday makes free throw 2 of 2,81,97
378,4,4:42.0,B. Jennings misses 3-pt jump shot from 25 ft,,81,97
379,4,4:42.0,,Defensive rebound by Team,81,97
380,4,4:42.0,,T. Evans enters the game for T. Jones,81,97
381,4,4:26.0,,Offensive foul by A. Davis (drawn by J. Holiday),81,97
382,4,4:26.0,,Turnover by A. Davis (offensive foul),81,97
383,4,4:14.0,D. Rose makes 2-pt layup from 2 ft,,83,97
384,4,4:01.0,,L. Galloway misses 3-pt jump shot from 23 ft,83,97
385,4,4:01.0,Defensive rebound by L. Thomas,,83,97
