,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
141,2,7:27.0,,Violation by Team (jump ball),29,44
142,2,7:09.0,Shooting foul by H. Barnes (drawn by G. Dieng),,29,44
143,2,7:09.0,G. Dieng misses free throw 1 of 2,,29,44
144,2,7:09.0,Offensive rebound by Team,,29,44
145,2,7:09.0,G. Dieng misses free throw 2 of 2,,29,44
146,2,7:08.0,,Defensive rebound by D. Powell,29,44
147,2,6:45.0,,Turnover by H. Barnes (bad pass; steal by A. Wiggins),29,44
148,2,6:42.0,Turnover by R. Rubio (bad pass; steal by D. Finney-Smith),,29,44
149,2,6:37.0,,Turnover by J. Barea (bad pass; steal by Z. LaVine),29,44
150,2,6:26.0,A. Wiggins misses 2-pt jump shot from 14 ft,,29,44
151,2,6:25.0,Offensive rebound by G. Dieng,,29,44
152,2,6:20.0,R. Rubio makes 2-pt jump shot from 14 ft,,31,44
153,2,6:02.0,,S. Curry misses 3-pt jump shot from 28 ft,31,44
154,2,6:01.0,Defensive rebound by A. Wiggins,,31,44
155,2,5:55.0,Shooting foul by D. Powell (drawn by Z. LaVine),,31,44
156,2,5:55.0,Official timeout,,31,44
157,2,5:55.0,Z. LaVine makes free throw 1 of 2,,32,44
158,2,5:55.0,,D. Williams enters the game for J. Barea,31,44
159,2,5:55.0,,S. Mejri enters the game for D. Powell,31,44
160,2,5:55.0,,W. Matthews enters the game for D. Finney-Smith,31,44
161,2,5:55.0,Z. LaVine makes free throw 2 of 2,,33,44
162,2,5:38.0,,H. Barnes makes 2-pt dunk at rim (assist by D. Williams),33,46
163,2,5:12.0,,Violation by S. Mejri (def goaltending),33,46
164,2,5:12.0,A. Wiggins makes 2-pt layup from 2 ft (assist by R. Rubio),,35,46
165,2,5:00.0,,Shooting foul by Z. LaVine (drawn by S. Curry),35,46
166,2,5:00.0,,S. Curry makes free throw 1 of 2,35,47
167,2,5:00.0,,S. Curry makes free throw 2 of 2,35,48
168,2,4:47.0,K. Towns makes 2-pt hook shot from 7 ft (assist by R. Rubio),,37,48
169,2,4:40.0,,Turnover by D. Williams (bad pass; steal by R. Rubio),37,48
170,2,4:39.0,Personal take foul by D. Williams (drawn by R. Rubio),,37,48
171,2,4:31.0,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),,39,48
172,2,4:11.0,,H. Barnes makes 2-pt jump shot from 9 ft,39,50
173,2,3:42.0,A. Wiggins makes 2-pt jump shot from 17 ft (assist by R. Rubio),,41,50
174,2,3:30.0,,D. Williams misses 2-pt jump shot from 4 ft,41,50
175,2,3:28.0,Defensive rebound by Z. LaVine,,41,50
176,2,3:19.0,G. Dieng misses 2-pt jump shot from 4 ft (block by S. Mejri),,41,50
177,2,3:18.0,Offensive rebound by K. Towns,,41,50
178,2,3:18.0,K. Towns misses 2-pt layup from 2 ft,,41,50
179,2,3:16.0,Offensive rebound by R. Rubio,,41,50
180,2,3:13.0,R. Rubio misses 2-pt jump shot from 21 ft,,41,50
181,2,3:12.0,,Defensive rebound by W. Matthews,41,50
182,2,3:09.0,,Dallas full timeout,41,50
183,2,3:09.0,,D. Harris enters the game for S. Curry,41,50
184,2,3:09.0,,D. Nowitzki enters the game for S. Mejri,41,50
185,2,3:03.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by D. Harris),41,53
186,2,2:43.0,G. Dieng makes 2-pt jump shot from 19 ft (assist by A. Wiggins),,43,53
187,2,2:20.0,,H. Barnes misses 2-pt jump shot from 8 ft,43,53
188,2,2:19.0,Defensive rebound by G. Dieng,,43,53
189,2,2:02.0,G. Dieng makes 2-pt jump shot from 8 ft (assist by K. Towns),,45,53
190,2,1:37.0,,H. Barnes misses 2-pt jump shot from 4 ft (block by K. Towns),45,53
191,2,1:35.0,Defensive rebound by R. Rubio,,45,53
192,2,1:29.0,Z. LaVine misses 2-pt layup from 2 ft (block by D. Nowitzki),,45,53
193,2,1:27.0,,Defensive rebound by D. Williams,45,53
194,2,1:13.0,,W. Matthews misses 2-pt jump shot from 21 ft,45,53
195,2,1:11.0,Defensive rebound by K. Towns,,45,53
196,2,0:53.0,A. Wiggins makes 2-pt layup from 1 ft,,47,53
197,2,0:53.0,,Dallas full timeout,47,53
198,2,0:41.0,,H. Barnes misses 3-pt jump shot from 25 ft,47,53
199,2,0:41.0,,Offensive rebound by D. Harris,47,53
200,2,0:33.0,,Turnover by D. Nowitzki (bad pass; steal by R. Rubio),47,53
201,2,0:23.0,Turnover by K. Towns (bad pass),,47,53
202,2,0:02.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),47,56
203,2,0:00.0,R. Rubio misses 3-pt jump shot from 77 ft,,47,56
204,2,0:00.0,Offensive rebound by Team,,47,56
205,3,11:47.0,,H. Barnes makes 2-pt jump shot from 18 ft,47,58
206,3,11:34.0,A. Wiggins misses 2-pt jump shot from 19 ft,,47,58
207,3,11:33.0,,Defensive rebound by Team,47,58
208,3,11:23.0,,H. Barnes misses 2-pt hook shot from 4 ft,47,58
209,3,11:21.0,Defensive rebound by G. Dieng,,47,58
210,3,11:03.0,Z. LaVine misses 2-pt layup from 3 ft (block by W. Matthews),,47,58
211,3,11:02.0,,Defensive rebound by W. Matthews,47,58
212,3,10:44.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),47,61
213,3,10:19.0,A. Wiggins misses 3-pt jump shot from 24 ft,,47,61
214,3,10:18.0,,Defensive rebound by S. Curry,47,61
215,3,10:04.0,,W. Matthews misses 2-pt layup from 3 ft,47,61
216,3,10:03.0,Defensive rebound by K. Towns,,47,61
217,3,9:46.0,Z. LaVine makes 3-pt jump shot from 26 ft (assist by A. Wiggins),,50,61
218,3,9:26.0,,S. Curry misses 3-pt jump shot from 25 ft,50,61
219,3,9:26.0,Defensive rebound by A. Wiggins,,50,61
220,3,9:17.0,R. Rubio misses 2-pt jump shot from 2 ft,,50,61
221,3,9:14.0,,Defensive rebound by D. Nowitzki,50,61
222,3,8:59.0,,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by D. Williams),50,64
223,3,8:37.0,G. Dieng makes 2-pt layup from 1 ft,,52,64
224,3,8:37.0,Shooting foul by D. Nowitzki (drawn by G. Dieng),,52,64
225,3,8:37.0,G. Dieng makes free throw 1 of 1,,53,64
226,3,8:30.0,,Offensive foul by D. Williams (drawn by R. Rubio),53,64
227,3,8:30.0,,Turnover by D. Williams (offensive foul),53,64
228,3,8:17.0,Z. LaVine makes 3-pt jump shot from 25 ft,,56,64
229,3,8:03.0,,W. Matthews makes 2-pt jump shot from 20 ft (assist by D. Williams),56,66
230,3,7:47.0,K. Towns misses 2-pt jump shot from 20 ft,,56,66
231,3,7:45.0,,Defensive rebound by W. Matthews,56,66
232,3,7:29.0,,W. Matthews misses 2-pt jump shot from 8 ft,56,66
233,3,7:28.0,Defensive rebound by Z. LaVine,,56,66
234,3,7:17.0,Z. LaVine misses 2-pt jump shot from 19 ft,,56,66
235,3,7:15.0,Offensive rebound by G. Dieng,,56,66
236,3,7:14.0,G. Dieng makes 2-pt dunk at rim,,58,66
237,3,6:53.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,58,66
238,3,6:52.0,Defensive rebound by K. Towns,,58,66
239,3,6:44.0,G. Dieng makes 2-pt hook shot from 5 ft (assist by R. Rubio),,60,66
240,3,6:44.0,,Dallas full timeout,60,66
241,3,6:44.0,,S. Mejri enters the game for D. Nowitzki,60,66
242,3,6:31.0,,Turnover by S. Mejri (traveling),60,66
243,3,6:19.0,Personal foul by S. Mejri (drawn by K. Towns),,60,66
244,3,6:16.0,Personal foul by S. Mejri (drawn by K. Towns),,60,66
245,3,6:02.0,K. Towns misses 2-pt jump shot from 22 ft,,60,66
246,3,6:00.0,,Defensive rebound by W. Matthews,60,66
247,3,5:51.0,,H. Barnes misses 3-pt jump shot from 26 ft,60,66
248,3,5:51.0,Defensive rebound by Z. LaVine,,60,66
249,3,5:43.0,Shooting foul by H. Barnes (drawn by K. Towns),,60,66
250,3,5:43.0,K. Towns misses free throw 1 of 2,,60,66
251,3,5:43.0,Offensive rebound by Team,,60,66
252,3,5:43.0,K. Towns makes free throw 2 of 2,,61,66
253,3,5:17.0,,W. Matthews makes 2-pt layup from 2 ft,61,68
254,3,5:16.0,Personal foul by S. Mejri (drawn by R. Rubio),,61,68
255,3,5:16.0,R. Rubio makes free throw 1 of 2,,62,68
256,3,5:16.0,R. Rubio makes free throw 2 of 2,,63,68
257,3,5:01.0,,H. Barnes misses 2-pt jump shot from 14 ft,63,68
258,3,5:00.0,Defensive rebound by A. Wiggins,,63,68
259,3,4:47.0,Personal foul by S. Mejri (drawn by R. Rubio),,63,68
260,3,4:47.0,R. Rubio misses free throw 1 of 2,,63,68
261,3,4:47.0,Offensive rebound by Team,,63,68
262,3,4:47.0,,D. Powell enters the game for S. Mejri,63,68
263,3,4:47.0,R. Rubio makes free throw 2 of 2,,64,68
264,3,4:37.0,,Turnover by S. Curry (bad pass; steal by G. Dieng),64,68
265,3,4:32.0,G. Dieng makes 2-pt jump shot from 4 ft,,66,68
266,3,4:16.0,,D. Williams makes 2-pt jump shot from 13 ft,66,70
267,3,4:02.0,K. Towns misses 3-pt jump shot from 26 ft,,66,70
268,3,4:02.0,,Defensive rebound by D. Williams,66,70
269,3,3:57.0,,Shooting foul by G. Dieng (drawn by W. Matthews),66,70
270,3,3:57.0,,W. Matthews misses free throw 1 of 2,66,70
271,3,3:57.0,,Offensive rebound by Team,66,70
272,3,3:57.0,,D. Harris enters the game for S. Curry,66,70
273,3,3:57.0,,W. Matthews makes free throw 2 of 2,66,71
274,3,3:47.0,K. Towns makes 2-pt hook shot from 6 ft (assist by R. Rubio),,68,71
275,3,3:29.0,,H. Barnes misses 3-pt jump shot from 25 ft,68,71
276,3,3:29.0,Defensive rebound by A. Wiggins,,68,71
277,3,3:13.0,A. Wiggins misses 2-pt jump shot from 11 ft,,68,71
278,3,3:12.0,,Defensive rebound by D. Williams,68,71
279,3,3:04.0,,D. Williams makes 2-pt jump shot from 20 ft,68,73
280,3,2:43.0,K. Towns misses 2-pt jump shot from 3 ft (block by H. Barnes),,68,73
281,3,2:41.0,,Defensive rebound by H. Barnes,68,73
282,3,2:39.0,,Turnover by D. Williams (traveling),68,73
283,3,2:39.0,Minnesota full timeout,,68,73
284,3,2:39.0,,D. Nowitzki enters the game for H. Barnes,68,73
285,3,2:39.0,,J. Barea enters the game for D. Williams,68,73
286,3,2:39.0,K. Dunn enters the game for G. Dieng,,68,73
287,3,2:39.0,T. Jones enters the game for Z. LaVine,,68,73
288,3,2:39.0,N. Bjelica enters the game for R. Rubio,,68,73
289,3,2:26.0,A. Wiggins makes 2-pt jump shot from 17 ft,,70,73
290,3,1:59.0,,D. Nowitzki makes 2-pt jump shot from 14 ft (assist by D. Harris),70,75
291,3,1:38.0,Turnover by K. Towns (traveling),,70,75
292,3,1:25.0,,W. Matthews makes 2-pt dunk at rim (assist by D. Harris),70,77
293,3,1:00.0,T. Jones misses 2-pt jump shot from 14 ft,,70,77
294,3,0:59.0,,Defensive rebound by J. Barea,70,77
295,3,0:38.0,,Personal foul by T. Jones (drawn by D. Nowitzki),70,77
296,3,0:33.0,,D. Harris misses 3-pt jump shot from 29 ft,70,77
297,3,0:33.0,,Offensive rebound by J. Barea,70,77
298,3,0:14.0,,J. Barea makes 2-pt jump shot from 16 ft,70,79
299,4,11:46.0,K. Dunn misses 2-pt jump shot from 16 ft,,70,79
300,4,11:44.0,,Defensive rebound by D. Harris,70,79
301,4,11:33.0,,J. Barea makes 2-pt jump shot from 7 ft,70,81
302,4,11:12.0,T. Jones misses 3-pt jump shot from 24 ft,,70,81
303,4,11:11.0,,Defensive rebound by D. Powell,70,81
304,4,11:02.0,,D. Powell misses 2-pt jump shot from 8 ft,70,81
305,4,10:59.0,Defensive rebound by S. Muhammad,,70,81
306,4,10:48.0,Personal block foul by D. Powell (drawn by N. Bjelica),,70,81
307,4,10:34.0,G. Dieng makes 2-pt jump shot from 14 ft (assist by K. Dunn),,72,81
308,4,10:15.0,,D. Harris misses 3-pt jump shot from 24 ft,72,81
309,4,10:14.0,Defensive rebound by G. Dieng,,72,81
310,4,10:06.0,N. Bjelica misses 3-pt jump shot from 26 ft,,72,81
311,4,10:04.0,Offensive rebound by G. Dieng,,72,81
312,4,9:42.0,G. Dieng misses 3-pt jump shot from 24 ft,,72,81
313,4,9:41.0,,Defensive rebound by D. Nowitzki,72,81
314,4,9:29.0,,J. Barea makes 2-pt jump shot from 4 ft,72,83
315,4,9:11.0,S. Muhammad misses 3-pt jump shot from 23 ft,,72,83
316,4,9:10.0,Offensive rebound by G. Dieng,,72,83
317,4,9:07.0,N. Bjelica misses 3-pt jump shot from 27 ft,,72,83
318,4,9:06.0,Offensive rebound by G. Dieng,,72,83
319,4,9:02.0,G. Dieng makes 2-pt layup from 3 ft,,74,83
320,4,8:44.0,,J. Barea makes 3-pt jump shot from 24 ft,74,86
321,4,8:20.0,S. Muhammad misses 2-pt jump shot from 8 ft,,74,86
322,4,8:19.0,Offensive rebound by N. Bjelica,,74,86
323,4,8:19.0,Shooting foul by D. Powell (drawn by N. Bjelica),,74,86
324,4,8:19.0,Minnesota full timeout,,74,86
325,4,8:19.0,N. Bjelica makes free throw 1 of 2,,75,86
326,4,8:19.0,,S. Curry enters the game for D. Harris,74,86
327,4,8:19.0,N. Bjelica makes free throw 2 of 2,,76,86
328,4,8:01.0,,J. Barea makes 2-pt jump shot from 10 ft (assist by D. Nowitzki),76,88
329,4,7:37.0,S. Muhammad misses 2-pt jump shot from 8 ft (block by D. Powell),,76,88
330,4,7:35.0,,Defensive rebound by D. Finney-Smith,76,88
331,4,7:13.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,76,88
332,4,7:13.0,Defensive rebound by K. Dunn,,76,88
333,4,6:51.0,K. Dunn misses 3-pt jump shot from 25 ft,,76,88
334,4,6:51.0,,Defensive rebound by D. Nowitzki,76,88
335,4,6:37.0,,Personal foul by T. Jones,76,88
336,4,6:37.0,R. Rubio enters the game for N. Bjelica,,76,88
337,4,6:37.0,Z. LaVine enters the game for K. Dunn,,76,88
338,4,6:37.0,K. Towns enters the game for T. Jones,,76,88
339,4,6:37.0,,D. Williams enters the game for D. Nowitzki,76,88
340,4,6:37.0,,W. Matthews enters the game for J. Barea,76,88
341,4,6:37.0,,H. Barnes enters the game for D. Finney-Smith,76,88
342,4,6:37.0,,S. Mejri enters the game for D. Powell,76,88
343,4,6:25.0,,H. Barnes misses 2-pt jump shot from 4 ft,76,88
344,4,6:24.0,Defensive rebound by R. Rubio,,76,88
345,4,6:20.0,Turnover by R. Rubio (bad pass; steal by D. Williams),,76,88
346,4,6:10.0,,S. Curry makes 3-pt jump shot from 25 ft,76,91
347,4,6:10.0,Minnesota full timeout,,76,91
348,4,6:10.0,N. Bjelica enters the game for G. Dieng,,76,91
349,4,6:10.0,A. Wiggins enters the game for S. Muhammad,,76,91
350,4,6:01.0,Turnover by K. Towns (bad pass; steal by S. Curry),,76,91
351,4,5:57.0,,S. Curry makes 2-pt layup from 3 ft,76,93
352,4,5:32.0,K. Towns makes 2-pt dunk at rim (assist by N. Bjelica),,78,93
353,4,5:22.0,,Personal foul by N. Bjelica (drawn by H. Barnes),78,93
354,4,5:12.0,,S. Curry misses 3-pt jump shot from 29 ft,78,93
355,4,5:11.0,Defensive rebound by A. Wiggins,,78,93
356,4,4:58.0,N. Bjelica misses 3-pt jump shot from 25 ft,,78,93
357,4,4:57.0,,Defensive rebound by W. Matthews,78,93
358,4,4:35.0,,H. Barnes misses 2-pt jump shot from 8 ft,78,93
359,4,4:34.0,,Offensive rebound by S. Mejri,78,93
360,4,4:33.0,,S. Mejri makes 2-pt layup from 2 ft,78,95
361,4,4:17.0,Personal foul by D. Williams (drawn by K. Towns),,78,95
362,4,4:13.0,Shooting block foul by W. Matthews (drawn by R. Rubio),,78,95
363,4,4:13.0,R. Rubio makes free throw 1 of 2,,79,95
364,4,4:13.0,R. Rubio misses free throw 2 of 2,,79,95
365,4,4:12.0,,Defensive rebound by S. Mejri,79,95
366,4,3:47.0,,S. Curry misses 2-pt layup from 2 ft,79,95
367,4,3:45.0,Defensive rebound by N. Bjelica,,79,95
368,4,3:41.0,R. Rubio makes 2-pt jump shot from 19 ft,,81,95
369,4,3:40.0,,Dallas full timeout,81,95
370,4,3:26.0,,D. Williams misses 3-pt jump shot from 25 ft,81,95
371,4,3:25.0,Defensive rebound by N. Bjelica,,81,95
372,4,3:10.0,K. Towns misses 2-pt jump shot from 10 ft,,81,95
373,4,3:08.0,Offensive rebound by K. Towns,,81,95
374,4,3:06.0,K. Towns makes 2-pt hook shot from 3 ft,,83,95
375,4,2:47.0,,Personal foul by N. Bjelica (drawn by H. Barnes),83,95
376,4,2:42.0,,W. Matthews makes 3-pt jump shot from 27 ft (assist by D. Williams),83,98
377,4,2:24.0,R. Rubio misses 3-pt jump shot from 25 ft,,83,98
378,4,2:24.0,,Defensive rebound by S. Mejri,83,98
379,4,2:10.0,,W. Matthews misses 3-pt jump shot from 25 ft,83,98
380,4,2:09.0,Defensive rebound by Team,,83,98
381,4,2:03.0,K. Towns misses 3-pt jump shot from 25 ft,,83,98
