,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DENVER_ACTION,MEMPHIS_SCORE,DENVER_SCORE
388,4,8:09.0,,Turnover by J. Hernangómez (traveling),100,80
389,4,7:48.0,M. Conley misses 3-pt jump shot from 25 ft,,100,80
390,4,7:47.0,,Defensive rebound by M. Miller,100,80
391,4,7:33.0,,E. Mudiay makes 2-pt layup from 2 ft,100,82
392,4,7:20.0,Turnover by Z. Randolph (lost ball; steal by K. Faried),,100,82
393,4,7:17.0,,Shooting foul by J. Ennis (drawn by E. Mudiay),100,82
394,4,7:17.0,,E. Mudiay makes free throw 1 of 2,100,83
395,4,7:17.0,J. Green enters the game for J. Ennis,,100,83
396,4,7:17.0,,J. O'Bryant enters the game for K. Faried,100,83
397,4,7:17.0,,E. Mudiay makes free throw 2 of 2,100,84
398,4,7:03.0,Z. Randolph makes 2-pt layup from 2 ft (assist by V. Carter),,102,84
399,4,6:53.0,,J. O'Bryant misses 2-pt jump shot from 22 ft,102,84
400,4,6:52.0,Defensive rebound by J. Green,,102,84
401,4,6:35.0,M. Conley makes 2-pt layup from 3 ft (assist by V. Carter),,104,84
402,4,6:21.0,,M. Miller misses 3-pt jump shot from 25 ft,104,84
403,4,6:20.0,,Offensive rebound by E. Mudiay,104,84
404,4,6:20.0,,Personal foul by M. Conley (drawn by E. Mudiay),104,84
405,4,6:20.0,,M. Beasley enters the game for E. Mudiay,104,84
406,4,6:20.0,T. Daniels enters the game for V. Carter,,104,84
407,4,6:14.0,,J. Murray misses 2-pt jump shot from 16 ft,104,84
408,4,6:11.0,Defensive rebound by Z. Randolph,,104,84
409,4,6:04.0,T. Daniels misses 3-pt jump shot from 27 ft,,104,84
410,4,6:02.0,,Defensive rebound by J. Murray,104,84
411,4,5:52.0,,J. O'Bryant misses 2-pt jump shot from 16 ft,104,84
412,4,5:50.0,Defensive rebound by M. Conley,,104,84
413,4,5:34.0,Z. Randolph makes 2-pt jump shot from 8 ft,,106,84
414,4,5:18.0,,J. Murray misses 3-pt jump shot from 26 ft,106,84
415,4,5:17.0,Defensive rebound by J. Green,,106,84
416,4,5:13.0,Memphis full timeout,,106,84
417,4,5:13.0,T. Douglas enters the game for J. Green,,106,84
418,4,5:13.0,D. Davis enters the game for T. Allen,,106,84
419,4,5:13.0,B. Wright enters the game for M. Conley,,106,84
420,4,5:13.0,A. Harrison enters the game for Z. Randolph,,106,84
421,4,4:58.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by T. Douglas),,109,84
422,4,4:41.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by J. Hernangómez),109,87
423,4,4:25.0,Turnover by T. Douglas (bad pass; steal by J. Murray),,109,87
424,4,4:20.0,,J. Murray misses 2-pt layup from 1 ft (block by D. Davis),109,87
425,4,4:19.0,Defensive rebound by B. Wright,,109,87
426,4,4:07.0,Turnover by T. Daniels (bad pass; steal by M. Beasley),,109,87
427,4,4:01.0,,M. Beasley makes 2-pt layup from 2 ft,109,89
428,4,3:40.0,A. Harrison misses 2-pt layup from 1 ft,,109,89
429,4,3:39.0,,Defensive rebound by J. Murray,109,89
430,4,3:36.0,,Personal foul by T. Douglas (drawn by M. Beasley),109,89
431,4,3:36.0,,M. Beasley makes free throw 1 of 2,109,90
432,4,3:36.0,,M. Beasley makes free throw 2 of 2,109,91
433,4,3:22.0,T. Douglas misses 3-pt jump shot from 25 ft,,109,91
434,4,3:22.0,Offensive rebound by B. Wright,,109,91
435,4,3:06.0,D. Davis misses 2-pt jump shot from 19 ft,,109,91
436,4,3:04.0,,Defensive rebound by J. O'Bryant,109,91
437,4,2:58.0,,J. Hernangómez makes 2-pt jump shot from 3 ft (assist by M. Beasley),109,93
438,4,2:39.0,T. Daniels makes 3-pt jump shot from 30 ft,,112,93
439,4,2:30.0,,Turnover by M. Miller (bad pass; steal by T. Douglas),112,93
440,4,2:25.0,B. Wright makes 2-pt dunk at rim (assist by A. Harrison),,114,93
441,4,2:05.0,,J. O'Bryant misses 2-pt hook shot from 4 ft,114,93
442,4,2:03.0,Defensive rebound by D. Davis,,114,93
443,4,1:53.0,A. Harrison makes 3-pt jump shot from 24 ft,,117,93
444,4,1:38.0,,Turnover by M. Beasley (lost ball),117,93
445,4,1:38.0,Official timeout,,117,93
446,4,1:20.0,Shooting foul by J. Hernangómez (drawn by D. Davis),,117,93
447,4,1:20.0,D. Davis misses free throw 1 of 2,,117,93
448,4,1:20.0,Offensive rebound by Team,,117,93
449,4,1:20.0,D. Davis misses free throw 2 of 2,,117,93
450,4,1:18.0,,Defensive rebound by M. Miller,117,93
451,4,1:03.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by J. O'Bryant),117,96
452,4,1:03.0,,Shooting foul by T. Douglas (drawn by J. Murray),117,96
453,4,1:03.0,,J. Murray makes free throw 1 of 1,117,97
454,4,0:42.0,T. Douglas makes 2-pt jump shot from 23 ft,,119,97
455,4,0:34.0,,Shooting foul by D. Davis (drawn by J. O'Bryant),119,97
456,4,0:34.0,,J. O'Bryant makes free throw 1 of 2,119,98
457,4,0:34.0,,J. O'Bryant makes free throw 2 of 2,119,99
458,4,0:08.0,B. Wright misses 3-pt jump shot from 25 ft,,119,99
459,4,0:05.0,Offensive rebound by D. Davis,,119,99
460,4,0:04.0,D. Davis misses 2-pt layup from 2 ft,,119,99
461,4,0:01.0,,Defensive rebound by J. Hernangómez,119,99
462,4,0:01.0,,J. O'Bryant misses 3-pt jump shot from 26 ft,119,99
463,4,0:00.0,,Offensive rebound by Team,119,99
