,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
76,1,4:08.0,Defensive rebound by P. Tucker,,8,17
77,1,3:54.0,J. Dudley makes 2-pt layup from 3 ft,,10,17
78,1,3:48.0,,W. Chandler makes 2-pt jump shot from 19 ft (assist by N. Jokić),10,19
79,1,3:26.0,A. Len misses 2-pt jump shot from 17 ft,,10,19
80,1,3:25.0,,Defensive rebound by E. Mudiay,10,19
81,1,3:17.0,,W. Chandler makes 2-pt jump shot from 8 ft,10,21
82,1,3:17.0,,Shooting foul by A. Len (drawn by W. Chandler),10,21
83,1,3:17.0,,J. Nelson enters the game for E. Mudiay,10,21
84,1,3:17.0,,W. Chandler makes free throw 1 of 1,10,22
85,1,2:54.0,A. Len misses 2-pt hook shot from 5 ft,,10,22
86,1,2:51.0,,Defensive rebound by W. Chandler,10,22
87,1,2:45.0,,J. Nelson makes 3-pt jump shot from 25 ft (assist by W. Chandler),10,25
88,1,2:44.0,Phoenix full timeout,,10,25
89,1,2:44.0,,Denver full timeout,10,25
90,1,2:44.0,,J. Hernangómez enters the game for D. Gallinari,10,25
91,1,2:32.0,L. Barbosa makes 2-pt jump shot from 21 ft (assist by B. Knight),,12,25
92,1,2:22.0,,W. Chandler misses 2-pt layup from 2 ft,12,25
93,1,2:21.0,Defensive rebound by Team,,12,25
94,1,2:12.0,Personal foul by N. Jokić (drawn by A. Len),,12,25
95,1,2:03.0,A. Len makes 2-pt dunk at rim (assist by B. Knight),,14,25
96,1,1:49.0,,J. Murray misses 2-pt jump shot from 16 ft,14,25
97,1,1:46.0,Defensive rebound by A. Len,,14,25
98,1,1:40.0,B. Knight misses 2-pt jump shot from 17 ft,,14,25
99,1,1:39.0,,Defensive rebound by N. Jokić,14,25
100,1,1:29.0,,J. Nelson misses 3-pt jump shot from 26 ft,14,25
101,1,1:28.0,,Offensive rebound by W. Chandler,14,25
102,1,1:17.0,,W. Chandler misses 2-pt jump shot from 20 ft,14,25
103,1,1:14.0,Defensive rebound by J. Dudley,,14,25
104,1,0:59.0,B. Knight makes 3-pt jump shot from 26 ft (assist by P. Tucker),,17,25
105,1,0:59.0,,Denver full timeout,17,25
106,1,0:46.0,,Personal foul by A. Len (drawn by N. Jokić),17,25
107,1,0:46.0,,N. Jokić makes free throw 1 of 2,17,26
108,1,0:46.0,,N. Jokić misses free throw 2 of 2,17,26
109,1,0:45.0,Defensive rebound by P. Tucker,,17,26
110,1,0:29.0,L. Barbosa misses 2-pt jump shot from 14 ft,,17,26
111,1,0:28.0,,Defensive rebound by J. Hernangómez,17,26
112,1,0:10.0,,J. Nelson makes 2-pt jump shot from 18 ft,17,28
113,1,0:05.0,Offensive foul by A. Len (drawn by J. Nelson),,17,28
114,1,0:05.0,Turnover by A. Len (offensive foul),,17,28
115,1,0:05.0,D. Bender enters the game for A. Len,,17,28
116,2,11:48.0,B. Knight makes 2-pt jump shot from 19 ft (assist by L. Barbosa),,19,28
117,2,11:22.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by J. Nelson),19,31
118,2,11:07.0,D. Bender misses 3-pt jump shot from 24 ft,,19,31
119,2,11:06.0,,Defensive rebound by W. Chandler,19,31
120,2,11:02.0,,N. Jokić makes 2-pt hook shot from 5 ft (assist by W. Chandler),19,33
121,2,11:02.0,,Shooting foul by D. Bender (drawn by N. Jokić),19,33
122,2,11:02.0,,N. Jokić makes free throw 1 of 1,19,34
123,2,10:37.0,B. Knight makes 3-pt jump shot from 24 ft (assist by D. Bender),,22,34
124,2,10:25.0,,Shooting foul by J. Dudley (drawn by N. Jokić),22,34
125,2,10:25.0,,N. Jokić makes free throw 1 of 2,22,35
126,2,10:25.0,T. Chandler enters the game for D. Bender,,22,35
127,2,10:25.0,,N. Jokić makes free throw 2 of 2,22,36
128,2,10:08.0,B. Knight misses 3-pt jump shot from 25 ft,,22,36
129,2,10:07.0,,Defensive rebound by J. Hernangómez,22,36
130,2,9:55.0,,W. Chandler misses 2-pt layup from 2 ft,22,36
131,2,9:53.0,Defensive rebound by B. Knight,,22,36
132,2,9:47.0,L. Barbosa makes 2-pt jump shot from 20 ft (assist by B. Knight),,24,36
133,2,9:30.0,,J. Murray misses 2-pt jump shot from 18 ft,24,36
134,2,9:28.0,Defensive rebound by T. Chandler,,24,36
135,2,9:17.0,B. Knight makes 2-pt jump shot from 11 ft,,26,36
136,2,9:17.0,,Denver full timeout,26,36
137,2,9:17.0,,D. Gallinari enters the game for J. Nelson,26,36
138,2,9:17.0,,E. Mudiay enters the game for N. Jokić,26,36
139,2,9:17.0,,J. Nurkić enters the game for J. Hernangómez,26,36
140,2,9:05.0,,D. Gallinari misses 3-pt jump shot from 27 ft,26,36
141,2,9:04.0,Defensive rebound by L. Barbosa,,26,36
142,2,8:56.0,L. Barbosa makes 2-pt layup from 1 ft,,28,36
143,2,8:41.0,,J. Murray misses 2-pt jump shot from 14 ft,28,36
144,2,8:41.0,Defensive rebound by J. Dudley,,28,36
145,2,8:24.0,B. Knight misses 2-pt jump shot from 16 ft,,28,36
146,2,8:24.0,,Defensive rebound by D. Gallinari,28,36
147,2,8:14.0,,W. Chandler makes 2-pt jump shot from 5 ft,28,38
148,2,8:14.0,,Shooting foul by J. Dudley (drawn by W. Chandler),28,38
149,2,8:14.0,T. Warren enters the game for J. Dudley,,28,38
150,2,8:14.0,,W. Chandler makes free throw 1 of 1,28,39
151,2,8:05.0,Personal foul by E. Mudiay (drawn by D. Booker),,28,39
152,2,8:05.0,E. Bledsoe enters the game for B. Knight,,28,39
153,2,7:59.0,D. Booker makes 2-pt jump shot from 13 ft (assist by E. Bledsoe),,30,39
154,2,7:36.0,,W. Chandler makes 2-pt jump shot from 13 ft,30,41
155,2,7:18.0,Shooting block foul by J. Murray (drawn by D. Booker),,30,41
156,2,7:18.0,D. Booker misses free throw 1 of 2,,30,41
157,2,7:18.0,Offensive rebound by Team,,30,41
158,2,7:18.0,D. Booker makes free throw 2 of 2,,31,41
159,2,7:00.0,,D. Gallinari makes 2-pt jump shot from 3 ft,31,43
160,2,7:00.0,,Shooting foul by T. Chandler (drawn by D. Gallinari),31,43
161,2,7:00.0,P. Tucker enters the game for L. Barbosa,,31,43
162,2,7:00.0,,D. Gallinari makes free throw 1 of 1,31,44
163,2,6:50.0,T. Warren makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,34,44
164,2,6:40.0,,W. Chandler makes 3-pt jump shot from 26 ft (assist by E. Mudiay),34,47
165,2,6:22.0,T. Warren misses 2-pt jump shot from 16 ft,,34,47
166,2,6:21.0,Offensive rebound by P. Tucker,,34,47
167,2,6:18.0,P. Tucker misses 2-pt layup from 3 ft (block by J. Nurkić),,34,47
168,2,6:16.0,,Defensive rebound by J. Nurkić,34,47
169,2,6:10.0,,D. Gallinari misses 3-pt jump shot from 25 ft,34,47
170,2,6:08.0,Defensive rebound by D. Booker,,34,47
171,2,5:48.0,T. Warren misses 2-pt jump shot from 20 ft,,34,47
172,2,5:47.0,,Defensive rebound by W. Chandler,34,47
173,2,5:39.0,,W. Chandler misses 2-pt jump shot from 11 ft,34,47
174,2,5:38.0,Defensive rebound by P. Tucker,,34,47
175,2,5:22.0,D. Booker misses 2-pt layup from 2 ft,,34,47
176,2,5:19.0,,Defensive rebound by J. Murray,34,47
177,2,5:14.0,,E. Mudiay misses 2-pt layup from 2 ft,34,47
178,2,5:13.0,,Offensive rebound by E. Mudiay,34,47
179,2,5:07.0,,J. Murray misses 2-pt layup from 1 ft,34,47
180,2,5:06.0,Defensive rebound by P. Tucker,,34,47
181,2,5:04.0,D. Booker makes 2-pt layup from 2 ft,,36,47
182,2,5:04.0,Shooting foul by W. Chandler (drawn by D. Booker),,36,47
183,2,5:04.0,Official timeout,,36,47
184,2,5:04.0,A. Williams enters the game for T. Chandler,,36,47
185,2,5:04.0,,K. Faried enters the game for J. Murray,36,47
186,2,5:04.0,,J. Nelson enters the game for W. Chandler,36,47
187,2,5:04.0,D. Booker makes free throw 1 of 1,,37,47
188,2,4:51.0,,K. Faried misses 2-pt layup from 3 ft (block by A. Williams),37,47
189,2,4:49.0,,Offensive rebound by K. Faried,37,47
190,2,4:45.0,,K. Faried makes 2-pt hook shot from 3 ft,37,49
191,2,4:31.0,Shooting foul by J. Nelson (drawn by E. Bledsoe),,37,49
192,2,4:31.0,E. Bledsoe makes free throw 1 of 2,,38,49
193,2,4:31.0,E. Bledsoe makes free throw 2 of 2,,39,49
194,2,4:09.0,,J. Nelson makes 2-pt jump shot from 18 ft,39,51
195,2,4:07.0,,Offensive charge foul by E. Bledsoe (drawn by J. Nelson),39,51
196,2,4:07.0,Turnover by E. Bledsoe (offensive foul),,39,51
197,2,3:54.0,,Loose ball foul by J. Nurkić (drawn by A. Williams),39,51
198,2,3:54.0,,Turnover by J. Nurkić (offensive foul),39,51
199,2,3:54.0,A. Williams misses free throw 1 of 2,,39,51
200,2,3:54.0,Offensive rebound by Team,,39,51
201,2,3:54.0,A. Williams misses free throw 2 of 2,,39,51
202,2,3:53.0,,Defensive rebound by K. Faried,39,51
203,2,3:53.0,,Personal foul by P. Tucker (drawn by K. Faried),39,51
204,2,3:53.0,,K. Faried makes free throw 1 of 2,39,52
205,2,3:53.0,,W. Chandler enters the game for J. Nurkić,39,52
206,2,3:53.0,,K. Faried makes free throw 2 of 2,39,53
207,2,3:39.0,P. Tucker misses 3-pt jump shot from 24 ft,,39,53
208,2,3:38.0,Offensive rebound by A. Williams,,39,53
209,2,3:34.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,39,53
210,2,3:33.0,,Defensive rebound by K. Faried,39,53
211,2,3:16.0,,W. Chandler makes 2-pt jump shot from 19 ft,39,55
212,2,2:53.0,T. Warren misses 3-pt jump shot from 25 ft,,39,55
213,2,2:52.0,Offensive rebound by A. Williams,,39,55
214,2,2:51.0,A. Williams misses 2-pt layup from 3 ft (block by K. Faried),,39,55
215,2,2:51.0,Offensive rebound by Team,,39,55
216,2,2:49.0,Phoenix full timeout,,39,55
217,2,2:32.0,,W. Chandler misses 2-pt jump shot from 17 ft,39,55
218,2,2:30.0,,Offensive rebound by W. Chandler,39,55
219,2,2:23.0,,W. Chandler misses 2-pt layup from 2 ft,39,55
220,2,2:21.0,,Offensive rebound by K. Faried,39,55
221,2,2:18.0,,K. Faried makes 2-pt layup from 2 ft,39,57
222,2,2:05.0,T. Warren misses 2-pt layup from 2 ft,,39,57
223,2,2:04.0,,Defensive rebound by W. Chandler,39,57
224,2,1:53.0,,Turnover by K. Faried (lost ball; steal by T. Warren),39,57
225,2,1:44.0,D. Booker misses 3-pt jump shot from 24 ft,,39,57
226,2,1:43.0,Offensive rebound by Team,,39,57
227,2,1:43.0,T. Chandler enters the game for A. Williams,,39,57
228,2,1:39.0,T. Warren misses 2-pt jump shot from 11 ft,,39,57
229,2,1:38.0,Offensive rebound by P. Tucker,,39,57
230,2,1:26.0,D. Booker makes 2-pt jump shot from 3 ft,,41,57
231,2,1:10.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by E. Mudiay),41,60
232,2,0:47.0,D. Booker makes 2-pt layup from 2 ft,,43,60
233,2,0:47.0,Technical foul by D. Booker,,43,60
234,2,0:47.0,,D. Gallinari makes technical free throw,43,61
235,2,0:47.0,,J. Murray enters the game for J. Nelson,43,61
236,2,0:29.0,,E. Mudiay misses 2-pt jump shot from 5 ft,43,61
237,2,0:29.0,,Offensive rebound by Team,43,61
238,2,0:11.0,,E. Mudiay misses 2-pt layup from 1 ft,43,61
239,2,0:10.0,Defensive rebound by D. Booker,,43,61
240,2,0:06.0,Turnover by D. Booker (offensive foul),,43,61
241,2,0:06.0,,Offensive charge foul by D. Booker (drawn by J. Murray),43,61
242,2,0:01.0,,E. Mudiay misses 3-pt jump shot from 25 ft,43,61
243,2,0:00.0,,Offensive rebound by Team,43,61
244,3,11:47.0,Turnover by E. Bledsoe (lost ball),,43,61
245,3,11:22.0,,J. Nurkić misses 2-pt jump shot from 5 ft,43,61
246,3,11:19.0,,Offensive rebound by E. Mudiay,43,61
247,3,11:19.0,,E. Mudiay misses 2-pt layup from 1 ft,43,61
248,3,11:18.0,Defensive rebound by T. Chandler,,43,61
249,3,11:12.0,T. Warren misses 3-pt jump shot from 24 ft,,43,61
250,3,11:11.0,,Defensive rebound by J. Nurkić,43,61
251,3,11:09.0,,Turnover by J. Nurkić (bad pass; steal by T. Warren),43,61
252,3,11:06.0,Turnover by T. Warren (bad pass; steal by D. Gallinari),,43,61
253,3,11:01.0,,E. Mudiay misses 3-pt jump shot from 25 ft,43,61
254,3,11:01.0,,Offensive rebound by Team,43,61
255,3,11:01.0,Loose ball foul by M. Chriss (drawn by J. Nurkić),,43,61
256,3,10:48.0,,D. Gallinari makes 2-pt jump shot from 20 ft,43,63
257,3,10:34.0,T. Warren makes 3-pt jump shot from 27 ft (assist by D. Booker),,46,63
258,3,10:10.0,,D. Gallinari misses 2-pt jump shot from 13 ft,46,63
259,3,10:10.0,Defensive rebound by T. Warren,,46,63
260,3,10:01.0,T. Warren misses 2-pt jump shot from 13 ft,,46,63
261,3,10:00.0,,Defensive rebound by J. Nurkić,46,63
262,3,9:49.0,,J. Nelson misses 2-pt jump shot from 11 ft,46,63
263,3,9:47.0,Defensive rebound by T. Chandler,,46,63
264,3,9:27.0,D. Booker makes 3-pt jump shot from 25 ft,,49,63
265,3,9:12.0,,E. Mudiay makes 2-pt jump shot from 17 ft (assist by J. Nurkić),49,65
266,3,8:49.0,D. Booker makes 2-pt jump shot from 9 ft,,51,65
267,3,8:38.0,,D. Gallinari makes 2-pt layup from 2 ft (assist by J. Nurkić),51,67
268,3,8:38.0,,Shooting foul by T. Chandler (drawn by D. Gallinari),51,67
269,3,8:38.0,,D. Gallinari makes free throw 1 of 1,51,68
270,3,8:28.0,Shooting block foul by J. Nelson (drawn by T. Warren),,51,68
271,3,8:28.0,T. Warren makes free throw 1 of 2,,52,68
272,3,8:28.0,T. Warren makes free throw 2 of 2,,53,68
273,3,8:13.0,,E. Mudiay misses 2-pt layup from 2 ft (block by T. Chandler),53,68
274,3,8:12.0,Defensive rebound by E. Bledsoe,,53,68
275,3,8:10.0,T. Warren misses 2-pt layup from 1 ft (block by D. Gallinari),,53,68
276,3,8:10.0,Offensive rebound by Team,,53,68
277,3,8:04.0,T. Warren misses 2-pt jump shot from 20 ft,,53,68
278,3,8:03.0,Offensive rebound by E. Bledsoe,,53,68
279,3,8:00.0,Shooting foul by K. Faried (drawn by T. Chandler),,53,68
280,3,8:00.0,,Denver full timeout,53,68
281,3,8:00.0,T. Chandler makes free throw 1 of 2,,54,68
282,3,8:00.0,,N. Jokić enters the game for J. Nurkić,53,68
283,3,8:00.0,T. Chandler misses free throw 2 of 2,,54,68
284,3,8:00.0,Offensive rebound by Team,,54,68
285,3,8:00.0,,Loose ball foul by K. Faried (drawn by T. Chandler),54,68
286,3,7:41.0,T. Chandler makes 2-pt layup from 2 ft,,56,68
287,3,7:24.0,,K. Faried makes 2-pt hook shot from 5 ft (assist by N. Jokić),56,70
288,3,7:18.0,Personal foul by N. Jokić (drawn by D. Booker),,56,70
289,3,7:18.0,,W. Chandler enters the game for K. Faried,56,70
290,3,7:06.0,D. Booker misses 2-pt jump shot from 15 ft,,56,70
291,3,7:05.0,,Defensive rebound by E. Mudiay,56,70
292,3,7:03.0,,Turnover by N. Jokić (bad pass),56,70
293,3,6:48.0,E. Bledsoe makes 2-pt layup from 2 ft,,58,70
294,3,6:33.0,,W. Chandler makes 2-pt layup from 1 ft (assist by E. Mudiay),58,72
295,3,6:21.0,M. Chriss makes 2-pt hook shot from 3 ft (assist by E. Bledsoe),,60,72
296,3,6:03.0,,E. Mudiay makes 2-pt jump shot from 20 ft (assist by J. Nelson),60,74
297,3,5:57.0,Shooting foul by J. Nelson (drawn by E. Bledsoe),,60,74
298,3,5:57.0,E. Bledsoe misses free throw 1 of 2,,60,74
299,3,5:57.0,Offensive rebound by Team,,60,74
300,3,5:57.0,,J. Murray enters the game for J. Nelson,60,74
301,3,5:57.0,E. Bledsoe makes free throw 2 of 2,,61,74
302,3,5:39.0,,Personal foul by M. Chriss (drawn by D. Gallinari),61,74
303,3,5:33.0,,Turnover by W. Chandler (bad pass; steal by E. Bledsoe),61,74
304,3,5:30.0,Turnover by E. Bledsoe (lost ball; steal by E. Mudiay),,61,74
305,3,5:24.0,,J. Murray misses 3-pt jump shot from 22 ft,61,74
306,3,5:23.0,,Offensive rebound by D. Gallinari,61,74
307,3,5:16.0,,W. Chandler misses 3-pt jump shot from 24 ft,61,74
308,3,5:16.0,Defensive rebound by M. Chriss,,61,74
309,3,5:05.0,,Offensive charge foul by D. Booker (drawn by J. Murray),61,74
310,3,5:05.0,Turnover by D. Booker (offensive foul),,61,74
311,3,5:05.0,B. Knight enters the game for T. Warren,,61,74
312,3,4:52.0,,W. Chandler misses 2-pt jump shot from 3 ft,61,74
313,3,4:50.0,,Offensive rebound by W. Chandler,61,74
314,3,4:50.0,,W. Chandler makes 2-pt layup from 1 ft,61,76
315,3,4:43.0,B. Knight makes 2-pt layup from 2 ft,,63,76
316,3,4:43.0,,Denver full timeout,63,76
317,3,4:43.0,P. Tucker enters the game for M. Chriss,,63,76
318,3,4:43.0,A. Len enters the game for T. Chandler,,63,76
319,3,4:26.0,,W. Chandler makes 2-pt jump shot from 5 ft,63,78
320,3,4:13.0,B. Knight makes 2-pt dunk at rim,,65,78
321,3,4:07.0,,Personal foul by E. Bledsoe (drawn by J. Murray),65,78
322,3,3:51.0,,N. Jokić makes 2-pt dunk at rim (assist by J. Murray),65,80
323,3,3:35.0,B. Knight makes 2-pt jump shot from 10 ft,,67,80
324,3,3:22.0,,W. Chandler makes 2-pt layup from 2 ft,67,82
325,3,3:13.0,B. Knight makes 2-pt jump shot from 20 ft,,69,82
326,3,2:53.0,,D. Gallinari misses 2-pt jump shot from 9 ft,69,82
327,3,2:50.0,Defensive rebound by P. Tucker,,69,82
328,3,2:42.0,B. Knight misses 3-pt jump shot from 27 ft,,69,82
329,3,2:41.0,,Defensive rebound by W. Chandler,69,82
330,3,2:28.0,,E. Mudiay misses 2-pt jump shot from 4 ft,69,82
331,3,2:28.0,Defensive rebound by B. Knight,,69,82
332,3,2:12.0,P. Tucker misses 2-pt jump shot from 4 ft (block by W. Chandler),,69,82
333,3,2:10.0,,Defensive rebound by D. Gallinari,69,82
334,3,2:07.0,,Turnover by D. Gallinari (bad pass; steal by B. Knight),69,82
335,3,2:01.0,P. Tucker misses 3-pt jump shot from 23 ft,,69,82
336,3,1:58.0,,Defensive rebound by D. Gallinari,69,82
337,3,1:50.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by D. Gallinari),69,85
338,3,1:27.0,A. Len makes 2-pt dunk at rim (assist by D. Booker),,71,85
339,3,1:19.0,,Personal foul by P. Tucker (drawn by W. Chandler),71,85
340,3,1:19.0,,W. Chandler makes free throw 1 of 2,71,86
341,3,1:19.0,,A. Gee enters the game for E. Mudiay,71,86
342,3,1:19.0,,W. Chandler makes free throw 2 of 2,71,87
343,3,1:04.0,D. Booker misses 2-pt layup from 3 ft,,71,87
344,3,1:04.0,,Defensive rebound by Team,71,87
345,3,0:47.0,,D. Gallinari misses 3-pt jump shot from 26 ft,71,87
346,3,0:45.0,Defensive rebound by B. Knight,,71,87
347,3,0:34.0,D. Booker makes 3-pt jump shot from 25 ft (assist by B. Knight),,74,87
348,3,0:20.0,,N. Jokić makes 2-pt jump shot from 19 ft (assist by A. Gee),74,89
349,3,0:03.0,B. Knight misses 2-pt jump shot from 15 ft,,74,89
350,3,0:01.0,Offensive rebound by D. Booker,,74,89
351,3,0:00.0,D. Booker makes 2-pt jump shot from 17 ft,,76,89
352,4,11:41.0,,J. Nelson misses 2-pt jump shot from 22 ft,76,89
353,4,11:40.0,Defensive rebound by A. Len,,76,89
354,4,11:39.0,Personal foul by N. Jokić (drawn by A. Len),,76,89
355,4,11:31.0,Personal foul by A. Gee (drawn by D. Booker),,76,89
356,4,11:24.0,L. Barbosa misses 2-pt layup from 3 ft,,76,89
357,4,11:22.0,,Defensive rebound by J. Nelson,76,89
358,4,11:19.0,,W. Chandler misses 2-pt layup from 2 ft,76,89
359,4,11:16.0,Defensive rebound by Team,,76,89
360,4,11:00.0,B. Knight makes 2-pt layup from 2 ft,,78,89
361,4,11:00.0,Shooting foul by W. Chandler (drawn by B. Knight),,78,89
362,4,11:00.0,B. Knight makes free throw 1 of 1,,79,89
363,4,10:42.0,,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by W. Chandler),79,92
364,4,10:28.0,Shooting foul by J. Hernangómez (drawn by A. Len),,79,92
365,4,10:28.0,A. Len makes free throw 1 of 2,,80,92
366,4,10:28.0,A. Len makes free throw 2 of 2,,81,92
367,4,10:16.0,,Turnover by J. Nelson (step out of bounds),81,92
368,4,9:57.0,L. Barbosa makes 2-pt layup from 2 ft,,83,92
369,4,9:45.0,,K. Faried enters the game for N. Jokić,83,92
370,4,9:45.0,,E. Mudiay enters the game for A. Gee,83,92
371,4,9:34.0,,J. Nelson makes 2-pt layup from 1 ft (assist by E. Mudiay),83,94
372,4,9:28.0,B. Knight makes 2-pt jump shot from 20 ft,,85,94
373,4,9:14.0,,W. Chandler misses 2-pt layup from 2 ft (block by A. Len),85,94
374,4,9:11.0,,Offensive rebound by K. Faried,85,94
375,4,9:11.0,,K. Faried makes 2-pt layup from 2 ft,85,96
376,4,9:04.0,Shooting foul by J. Hernangómez (drawn by B. Knight),,85,96
377,4,9:04.0,B. Knight makes free throw 1 of 2,,86,96
378,4,9:04.0,B. Knight misses free throw 2 of 2,,86,96
379,4,9:04.0,E. Bledsoe enters the game for D. Booker,,86,96
380,4,9:02.0,,Defensive rebound by J. Hernangómez,86,96
381,4,8:38.0,,Turnover by J. Hernangómez (lost ball; steal by L. Barbosa),86,96
382,4,8:30.0,J. Dudley misses 3-pt jump shot from 23 ft,,86,96
383,4,8:30.0,,Defensive rebound by K. Faried,86,96
384,4,8:16.0,,J. Nelson makes 2-pt layup from 2 ft (assist by E. Mudiay),86,98
385,4,8:16.0,Phoenix full timeout,,86,98
