,QUARTER,TIME_REMAINING,PORTLAND_ACTION,NEW ORLEANS_ACTION,PORTLAND_SCORE,NEW ORLEANS_SCORE
202,2,1:13.0,,E. Moore misses 2-pt jump shot from 21 ft,31,45
203,2,1:12.0,Defensive rebound by A. Crabbe,,31,45
204,2,1:02.0,M. Leonard misses 3-pt jump shot from 25 ft,,31,45
205,2,1:01.0,,Defensive rebound by T. Frazier,31,45
206,2,0:51.0,,A. Ajinça makes 2-pt jump shot from 20 ft (assist by T. Frazier),31,47
207,2,0:32.0,M. Leonard makes 3-pt jump shot from 24 ft (assist by D. Lillard),,34,47
208,2,0:17.0,,T. Frazier makes 3-pt jump shot from 27 ft,34,50
209,2,0:03.0,,Violation by T. Frazier (kicked ball),34,50
210,2,0:00.0,C. McCollum makes 2-pt jump shot from 12 ft,,36,50
211,3,11:39.0,,J. Holiday misses 3-pt jump shot from 25 ft,36,50
212,3,11:39.0,Defensive rebound by C. McCollum,,36,50
213,3,11:22.0,Turnover by N. Vonleh (bad pass),,36,50
214,3,11:13.0,,J. Holiday makes 2-pt layup from 1 ft,36,52
215,3,10:56.0,Personal foul by W. Selden (drawn by M. Harkless),,36,52
216,3,10:49.0,J. Nurkić misses 2-pt hook shot from 4 ft,,36,52
217,3,10:47.0,Offensive rebound by J. Nurkić,,36,52
218,3,10:45.0,Turnover by J. Nurkić (bad pass; steal by J. Holiday),,36,52
219,3,10:31.0,,D. Cousins misses 3-pt jump shot from 25 ft,36,52
220,3,10:30.0,Defensive rebound by N. Vonleh,,36,52
221,3,10:18.0,M. Harkless misses 3-pt jump shot from 25 ft,,36,52
222,3,10:16.0,Offensive rebound by J. Nurkić,,36,52
223,3,10:13.0,J. Nurkić misses 2-pt jump shot from 4 ft,,36,52
224,3,10:12.0,,Defensive rebound by A. Davis,36,52
225,3,10:05.0,,Turnover by S. Hill (bad pass; steal by N. Vonleh),36,52
226,3,9:56.0,M. Harkless misses 3-pt jump shot from 24 ft,,36,52
227,3,9:56.0,,Defensive rebound by A. Davis,36,52
228,3,9:46.0,,D. Cousins makes 2-pt jump shot from 7 ft,36,54
229,3,9:46.0,,Shooting foul by N. Vonleh (drawn by D. Cousins),36,54
230,3,9:46.0,,D. Cousins makes free throw 1 of 1,36,55
231,3,9:20.0,C. McCollum misses 2-pt jump shot from 5 ft (block by A. Davis),,36,55
232,3,9:19.0,,Defensive rebound by D. Cousins,36,55
233,3,9:10.0,,Shooting foul by N. Vonleh (drawn by W. Selden),36,55
234,3,9:10.0,,W. Selden misses free throw 1 of 2,36,55
235,3,9:10.0,,Offensive rebound by Team,36,55
236,3,9:10.0,,W. Selden makes free throw 2 of 2,36,56
237,3,8:53.0,D. Lillard makes 2-pt layup from 1 ft,,38,56
238,3,8:47.0,,Shooting foul by C. McCollum (drawn by S. Hill),38,56
239,3,8:47.0,,S. Hill makes free throw 1 of 2,38,57
240,3,8:47.0,,S. Hill makes free throw 2 of 2,38,58
241,3,8:28.0,Def 3 sec tech foul by D. Cousins,,38,58
242,3,8:28.0,D. Lillard makes technical free throw,,39,58
243,3,8:28.0,M. Leonard enters the game for N. Vonleh,,39,58
244,3,8:25.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Harkless),,42,58
245,3,8:12.0,,A. Davis makes 2-pt dunk at rim (assist by D. Cousins),42,60
246,3,8:03.0,Shooting foul by W. Selden (drawn by D. Lillard),,42,60
247,3,8:03.0,D. Lillard makes free throw 1 of 2,,43,60
248,3,8:03.0,D. Lillard makes free throw 2 of 2,,44,60
249,3,7:52.0,,D. Cousins misses 2-pt layup from 2 ft,44,60
250,3,7:52.0,Defensive rebound by Team,,44,60
251,3,7:40.0,D. Lillard makes 3-pt jump shot from 27 ft,,47,60
252,3,7:22.0,,A. Davis misses 2-pt jump shot from 7 ft,47,60
253,3,7:21.0,Defensive rebound by M. Leonard,,47,60
254,3,7:13.0,D. Lillard misses 3-pt jump shot from 28 ft,,47,60
255,3,7:12.0,,Defensive rebound by A. Davis,47,60
256,3,6:57.0,Offensive charge foul by W. Selden (drawn by D. Lillard),,47,60
257,3,6:57.0,,Turnover by W. Selden (offensive foul),47,60
258,3,6:47.0,C. McCollum makes 2-pt jump shot from 12 ft,,49,60
259,3,6:41.0,,New Orleans full timeout,49,60
260,3,6:41.0,,E. Moore enters the game for W. Selden,49,60
261,3,6:26.0,,Shooting foul by C. McCollum (drawn by A. Davis),49,60
262,3,6:26.0,,A. Davis makes free throw 1 of 2,49,61
263,3,6:26.0,,A. Davis makes free throw 2 of 2,49,62
264,3,6:13.0,D. Lillard misses 2-pt layup from 3 ft (block by D. Cousins),,49,62
265,3,6:11.0,Offensive rebound by M. Leonard,,49,62
266,3,6:09.0,Turnover by J. Nurkić (traveling),,49,62
267,3,5:56.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by A. Davis),49,65
268,3,5:38.0,M. Leonard misses 3-pt jump shot from 25 ft,,49,65
269,3,5:36.0,,Defensive rebound by D. Cousins,49,65
270,3,5:19.0,,E. Moore misses 3-pt jump shot from 23 ft,49,65
271,3,5:17.0,,Offensive rebound by A. Davis,49,65
272,3,5:10.0,,E. Moore makes 2-pt jump shot from 8 ft (assist by D. Cousins),49,67
273,3,4:45.0,Turnover by D. Lillard (bad pass; steal by A. Davis),,49,67
274,3,4:42.0,,Shooting foul by M. Leonard (drawn by A. Davis),49,67
275,3,4:42.0,Portland full timeout,,49,67
276,3,4:42.0,,A. Davis makes free throw 1 of 2,49,68
277,3,4:42.0,,D. Cunningham enters the game for D. Cousins,49,67
278,3,4:42.0,A. Aminu enters the game for M. Leonard,,49,68
279,3,4:42.0,,A. Davis misses free throw 2 of 2,49,68
280,3,4:41.0,Defensive rebound by J. Nurkić,,49,68
281,3,4:23.0,D. Lillard misses 2-pt layup from 1 ft,,49,68
282,3,4:23.0,Offensive rebound by Team,,49,68
283,3,4:23.0,A. Crabbe enters the game for C. McCollum,,49,68
284,3,4:19.0,J. Nurkić misses 2-pt jump shot from 21 ft,,49,68
285,3,4:18.0,,Defensive rebound by Team,49,68
286,3,4:01.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by E. Moore),49,70
287,3,3:40.0,M. Harkless makes 2-pt dunk at rim (assist by D. Lillard),,51,70
288,3,3:21.0,,A. Davis misses 2-pt jump shot from 6 ft,51,70
289,3,3:21.0,Defensive rebound by A. Aminu,,51,70
290,3,3:15.0,D. Lillard misses 3-pt jump shot from 29 ft,,51,70
291,3,3:13.0,,Defensive rebound by A. Davis,51,70
292,3,3:00.0,,A. Davis misses 2-pt jump shot from 13 ft,51,70
293,3,3:00.0,Defensive rebound by J. Nurkić,,51,70
294,3,2:38.0,Turnover by A. Aminu (bad pass; steal by E. Moore),,51,70
295,3,2:29.0,,D. Cunningham makes 2-pt jump shot from 22 ft (assist by J. Holiday),51,72
296,3,2:13.0,Shooting foul by J. Holiday (drawn by D. Lillard),,51,72
297,3,2:13.0,D. Lillard makes free throw 1 of 2,,52,72
298,3,2:13.0,C. McCollum enters the game for J. Nurkić,,52,72
299,3,2:13.0,D. Lillard makes free throw 2 of 2,,53,72
300,3,2:07.0,,Offensive foul by E. Moore (drawn by D. Lillard),53,72
301,3,2:07.0,,Turnover by E. Moore (offensive foul),53,72
302,3,1:52.0,Shooting foul by D. Cunningham (drawn by A. Crabbe),,53,72
303,3,1:52.0,A. Crabbe makes free throw 1 of 2,,54,72
304,3,1:52.0,A. Crabbe misses free throw 2 of 2,,54,72
305,3,1:52.0,,J. Crawford enters the game for S. Hill,54,72
306,3,1:52.0,,T. Frazier enters the game for J. Holiday,54,72
307,3,1:50.0,,Defensive rebound by D. Cunningham,54,72
308,3,1:38.0,,A. Davis makes 2-pt hook shot from 9 ft (assist by T. Frazier),54,74
309,3,1:19.0,A. Aminu misses 3-pt jump shot from 23 ft,,54,74
310,3,1:19.0,,Defensive rebound by E. Moore,54,74
311,3,1:00.0,,A. Davis misses 2-pt jump shot from 17 ft,54,74
312,3,1:00.0,Defensive rebound by D. Lillard,,54,74
313,3,0:54.0,C. McCollum misses 3-pt jump shot from 26 ft,,54,74
314,3,0:52.0,,Defensive rebound by D. Cunningham,54,74
315,3,0:32.0,,A. Davis misses 2-pt jump shot from 6 ft,54,74
316,3,0:32.0,Defensive rebound by A. Aminu,,54,74
317,3,0:24.0,A. Crabbe misses 2-pt jump shot from 14 ft,,54,74
318,3,0:23.0,,Defensive rebound by A. Davis,54,74
319,3,0:00.0,,J. Crawford makes 3-pt jump shot from 29 ft (assist by T. Frazier),54,77
320,4,11:46.0,D. Lillard makes 3-pt jump shot from 28 ft (assist by M. Leonard),,57,77
321,4,11:31.0,,J. Crawford makes 2-pt jump shot from 17 ft,57,79
322,4,11:02.0,M. Leonard misses 2-pt jump shot from 9 ft,,57,79
323,4,11:01.0,,Defensive rebound by T. Frazier,57,79
324,4,10:46.0,,D. Cousins misses 3-pt jump shot from 25 ft,57,79
325,4,10:45.0,Defensive rebound by A. Aminu,,57,79
326,4,10:36.0,A. Aminu misses 3-pt jump shot from 25 ft,,57,79
327,4,10:36.0,Offensive rebound by D. Lillard,,57,79
328,4,10:36.0,Personal foul by T. Frazier (drawn by A. Aminu),,57,79
329,4,10:26.0,D. Lillard misses 2-pt jump shot from 6 ft,,57,79
330,4,10:25.0,,Defensive rebound by D. Cunningham,57,79
331,4,10:24.0,Loose ball foul by D. Lillard (drawn by D. Cunningham),,57,79
332,4,10:05.0,,D. Cousins makes 2-pt dunk at rim,57,81
333,4,9:47.0,D. Lillard misses 2-pt layup from 2 ft (block by E. Moore),,57,81
334,4,9:46.0,,Defensive rebound by E. Moore,57,81
335,4,9:39.0,,D. Cunningham makes 2-pt layup from 2 ft (assist by D. Cousins),57,83
336,4,9:39.0,Portland full timeout,,57,83
337,4,9:39.0,J. Layman enters the game for C. McCollum,,57,83
338,4,9:39.0,N. Vonleh enters the game for D. Lillard,,57,83
339,4,9:39.0,S. Napier enters the game for A. Crabbe,,57,83
340,4,9:39.0,P. Connaughton enters the game for A. Aminu,,57,83
341,4,9:18.0,Shooting foul by D. Cousins (drawn by N. Vonleh),,57,83
342,4,9:18.0,N. Vonleh makes free throw 1 of 2,,58,83
343,4,9:18.0,N. Vonleh misses free throw 2 of 2,,58,83
344,4,9:15.0,,Defensive rebound by D. Cousins,58,83
345,4,8:56.0,,J. Crawford misses 3-pt jump shot from 25 ft,58,83
346,4,8:56.0,,Offensive rebound by D. Cousins,58,83
347,4,8:46.0,,D. Cousins misses 2-pt jump shot from 7 ft,58,83
348,4,8:46.0,Defensive rebound by P. Connaughton,,58,83
349,4,8:34.0,Turnover by S. Napier (bad pass; steal by T. Frazier),,58,83
350,4,8:31.0,,Shooting foul by J. Layman (drawn by J. Crawford),58,83
351,4,8:31.0,,J. Crawford misses free throw 1 of 2,58,83
352,4,8:31.0,,Offensive rebound by Team,58,83
353,4,8:31.0,,J. Crawford makes free throw 2 of 2,58,84
354,4,8:16.0,S. Napier makes 2-pt jump shot from 16 ft,,60,84
355,4,8:16.0,Shooting foul by D. Cousins (drawn by S. Napier),,60,84
356,4,8:16.0,S. Napier makes free throw 1 of 1,,61,84
357,4,8:00.0,,D. Cousins misses 2-pt jump shot from 4 ft,61,84
358,4,7:59.0,Defensive rebound by M. Leonard,,61,84
359,4,7:44.0,Shooting foul by E. Moore (drawn by J. Layman),,61,84
360,4,7:44.0,J. Layman makes free throw 1 of 2,,62,84
361,4,7:44.0,J. Layman makes free throw 2 of 2,,63,84
362,4,7:27.0,,D. Cousins makes 2-pt layup from 3 ft,63,86
363,4,7:27.0,,Shooting foul by M. Leonard (drawn by D. Cousins),63,86
364,4,7:27.0,,D. Cousins makes free throw 1 of 1,63,87
365,4,7:11.0,M. Leonard makes 3-pt jump shot from 27 ft (assist by P. Connaughton),,66,87
366,4,7:00.0,,D. Cousins misses 3-pt jump shot from 25 ft,66,87
367,4,6:59.0,Defensive rebound by N. Vonleh,,66,87
368,4,6:51.0,Personal foul by T. Frazier (drawn by N. Vonleh),,66,87
369,4,6:51.0,N. Vonleh makes free throw 1 of 2,,67,87
370,4,6:51.0,,S. Hill enters the game for D. Cunningham,67,87
371,4,6:51.0,,A. Davis enters the game for D. Cousins,67,87
372,4,6:51.0,,J. Holiday enters the game for E. Moore,67,87
373,4,6:51.0,N. Vonleh makes free throw 2 of 2,,68,87
374,4,6:38.0,,T. Frazier misses 3-pt jump shot from 26 ft,68,87
375,4,6:37.0,Defensive rebound by M. Leonard,,68,87
376,4,6:32.0,Shooting foul by T. Frazier (drawn by S. Napier),,68,87
377,4,6:32.0,S. Napier misses free throw 1 of 2,,68,87
378,4,6:32.0,Offensive rebound by Team,,68,87
379,4,6:32.0,S. Napier makes free throw 2 of 2,,69,87
380,4,6:13.0,,J. Crawford misses 2-pt jump shot from 17 ft,69,87
381,4,6:13.0,Defensive rebound by P. Connaughton,,69,87
382,4,6:06.0,J. Layman misses 2-pt jump shot from 17 ft,,69,87
383,4,6:05.0,Offensive rebound by N. Vonleh,,69,87
384,4,6:01.0,J. Layman misses 3-pt jump shot from 26 ft,,69,87
385,4,6:01.0,,Defensive rebound by J. Holiday,69,87
386,4,5:56.0,,Shooting foul by P. Connaughton (drawn by J. Holiday),69,87
387,4,5:56.0,Official timeout,,69,87
388,4,5:56.0,,J. Holiday misses free throw 1 of 2,69,87
389,4,5:56.0,,Offensive rebound by Team,69,87
