,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DENVER_ACTION,MEMPHIS_SCORE,DENVER_SCORE
48,1,6:01.0,,J. Nelson misses 2-pt jump shot from 19 ft,9,12
49,1,6:00.0,Defensive rebound by C. Parsons,,9,12
50,1,5:41.0,T. Douglas misses 2-pt jump shot from 10 ft,,9,12
51,1,5:41.0,Offensive rebound by T. Douglas,,9,12
52,1,5:37.0,V. Carter misses 3-pt jump shot from 24 ft,,9,12
53,1,5:37.0,,Defensive rebound by N. Jokić,9,12
54,1,5:32.0,Z. Randolph enters the game for M. Gasol,,9,12
55,1,5:32.0,,M. Plumlee enters the game for W. Chandler,9,12
56,1,5:32.0,,W. Barton enters the game for G. Harris,9,12
57,1,5:24.0,,D. Gallinari misses 2-pt jump shot from 20 ft,9,12
58,1,5:23.0,Defensive rebound by Z. Randolph,,9,12
59,1,5:13.0,Z. Randolph makes 2-pt jump shot from 20 ft (assist by M. Conley),,11,12
60,1,4:52.0,,M. Plumlee misses 2-pt layup from 2 ft,11,12
61,1,4:51.0,,Offensive rebound by N. Jokić,11,12
62,1,4:51.0,,N. Jokić makes 2-pt layup from 1 ft,11,14
63,1,4:29.0,Z. Randolph misses 2-pt jump shot from 19 ft,,11,14
64,1,4:25.0,,Defensive rebound by W. Barton,11,14
65,1,4:19.0,,Shooting foul by T. Douglas (drawn by W. Barton),11,14
66,1,4:19.0,,W. Barton makes free throw 1 of 2,11,15
67,1,4:19.0,,W. Barton misses free throw 2 of 2,11,15
68,1,4:19.0,T. Daniels enters the game for M. Conley,,11,15
69,1,4:18.0,Defensive rebound by Z. Randolph,,11,15
70,1,4:04.0,T. Daniels misses 3-pt jump shot from 24 ft,,11,15
71,1,4:03.0,,Defensive rebound by M. Plumlee,11,15
72,1,3:50.0,,Turnover by M. Plumlee (lost ball; steal by V. Carter),11,15
73,1,3:42.0,Z. Randolph misses 3-pt jump shot from 25 ft,,11,15
74,1,3:38.0,Offensive rebound by T. Douglas,,11,15
75,1,3:34.0,T. Daniels misses 3-pt jump shot from 23 ft,,11,15
76,1,3:33.0,,Defensive rebound by M. Plumlee,11,15
77,1,3:24.0,,Shooting foul by T. Daniels (drawn by M. Plumlee),11,15
78,1,3:24.0,,M. Plumlee misses free throw 1 of 2,11,15
79,1,3:24.0,,Offensive rebound by Team,11,15
80,1,3:24.0,,M. Plumlee misses free throw 2 of 2,11,15
81,1,3:24.0,M. Gasol enters the game for C. Parsons,,11,15
82,1,3:24.0,,J. Murray enters the game for J. Nelson,11,15
83,1,3:23.0,Defensive rebound by M. Gasol,,11,15
84,1,3:03.0,V. Carter makes 2-pt layup from 3 ft,,13,15
85,1,2:49.0,,Turnover by W. Barton (bad pass),13,15
86,1,2:49.0,,Denver full timeout,13,15
87,1,2:49.0,,D. Arthur enters the game for D. Gallinari,13,15
88,1,2:49.0,,W. Chandler enters the game for N. Jokić,13,15
89,1,2:33.0,T. Douglas misses 3-pt jump shot from 26 ft,,13,15
90,1,2:32.0,Offensive rebound by Z. Randolph,,13,15
91,1,2:29.0,Z. Randolph makes 2-pt dunk at rim,,15,15
92,1,2:05.0,,W. Chandler makes 2-pt dunk at rim (assist by J. Murray),15,17
93,1,1:48.0,M. Gasol misses 2-pt hook shot from 5 ft,,15,17
94,1,1:45.0,Offensive rebound by M. Gasol,,15,17
95,1,1:45.0,M. Gasol makes 2-pt layup from 2 ft,,17,17
96,1,1:26.0,,J. Murray misses 2-pt jump shot from 19 ft,17,17
97,1,1:25.0,Defensive rebound by Z. Randolph,,17,17
98,1,1:12.0,M. Gasol makes 3-pt jump shot from 24 ft (assist by T. Douglas),,20,17
99,1,0:56.0,,M. Plumlee misses 2-pt jump shot from 15 ft,20,17
100,1,0:56.0,Defensive rebound by Z. Randolph,,20,17
101,1,0:42.0,M. Gasol misses 3-pt jump shot from 24 ft,,20,17
102,1,0:40.0,,Defensive rebound by J. Murray,20,17
103,1,0:33.0,,W. Chandler misses 3-pt jump shot from 26 ft,20,17
104,1,0:32.0,Defensive rebound by M. Gasol,,20,17
105,1,0:12.0,V. Carter makes 2-pt jump shot from 18 ft (assist by Z. Randolph),,22,17
106,1,0:03.0,,W. Barton makes 2-pt layup at rim,22,19
107,1,0:02.0,Personal take foul by J. Murray (drawn by T. Douglas),,22,19
108,1,0:00.0,T. Douglas misses 3-pt jump shot from 27 ft,,22,19
109,1,0:00.0,Offensive rebound by Team,,22,19
110,2,11:44.0,Z. Randolph misses 2-pt jump shot from 6 ft,,22,19
111,2,11:43.0,,Defensive rebound by J. Murray,22,19
112,2,11:36.0,,J. Murray makes 2-pt layup from 3 ft,22,21
113,2,11:19.0,M. Gasol misses 2-pt jump shot from 16 ft,,22,21
114,2,11:18.0,,Defensive rebound by J. Murray,22,21
115,2,11:12.0,,W. Chandler makes 2-pt layup from 1 ft (assist by W. Barton),22,23
116,2,11:05.0,Memphis full timeout,,22,23
117,2,10:59.0,Personal foul by W. Chandler (drawn by T. Douglas),,22,23
118,2,10:42.0,Z. Randolph makes 2-pt jump shot from 4 ft (assist by T. Douglas),,24,23
119,2,10:21.0,,J. Murray makes 2-pt layup from 2 ft (assist by W. Chandler),24,25
120,2,10:04.0,Turnover by M. Gasol (lost ball; steal by M. Plumlee),,24,25
121,2,9:53.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by W. Chandler),24,27
122,2,9:37.0,V. Carter misses 3-pt jump shot from 24 ft,,24,27
123,2,9:36.0,Offensive rebound by Z. Randolph,,24,27
124,2,9:32.0,Z. Randolph makes 2-pt jump shot from 4 ft,,26,27
125,2,9:26.0,,W. Chandler misses 2-pt layup from 2 ft,26,27
126,2,9:26.0,Defensive rebound by Z. Randolph,,26,27
127,2,9:12.0,C. Parsons enters the game for V. Carter,,26,27
128,2,9:12.0,J. Green enters the game for Z. Randolph,,26,27
129,2,9:06.0,M. Gasol makes 2-pt jump shot from 15 ft (assist by T. Douglas),,28,27
130,2,8:49.0,,W. Barton misses 2-pt jump shot from 13 ft,28,27
131,2,8:49.0,Defensive rebound by J. Green,,28,27
132,2,8:43.0,T. Douglas makes 2-pt layup from 3 ft,,30,27
133,2,8:43.0,,Denver full timeout,30,27
134,2,8:43.0,T. Allen enters the game for T. Douglas,,30,27
135,2,8:43.0,M. Conley enters the game for T. Daniels,,30,27
136,2,8:43.0,,G. Harris enters the game for W. Chandler,30,27
137,2,8:43.0,,D. Gallinari enters the game for D. Arthur,30,27
138,2,8:25.0,,Personal foul by M. Conley (drawn by M. Plumlee),30,27
139,2,8:16.0,,J. Murray misses 3-pt jump shot from 24 ft,30,27
140,2,8:15.0,Defensive rebound by C. Parsons,,30,27
141,2,7:51.0,M. Gasol makes 2-pt jump shot from 17 ft (assist by M. Conley),,32,27
142,2,7:41.0,,Shooting block foul by J. Green (drawn by D. Gallinari),32,27
143,2,7:41.0,,D. Gallinari makes free throw 1 of 2,32,28
144,2,7:41.0,,N. Jokić enters the game for M. Plumlee,32,28
145,2,7:41.0,,D. Gallinari makes free throw 2 of 2,32,29
146,2,7:28.0,Turnover by M. Gasol (lost ball; steal by D. Gallinari),,32,29
147,2,7:22.0,,G. Harris makes 2-pt jump shot from 3 ft (assist by D. Gallinari),32,31
148,2,7:07.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,35,31
149,2,6:55.0,,J. Nelson enters the game for J. Murray,35,31
150,2,6:55.0,,Turnover by D. Gallinari (lost ball; steal by J. Green),35,31
151,2,6:44.0,M. Gasol misses 3-pt jump shot from 25 ft,,35,31
152,2,6:43.0,,Defensive rebound by N. Jokić,35,31
153,2,6:32.0,,Turnover by N. Jokić (bad pass; steal by T. Allen),35,31
154,2,6:26.0,Turnover by T. Allen (bad pass; steal by D. Gallinari),,35,31
155,2,6:17.0,,D. Gallinari misses 3-pt jump shot from 24 ft,35,31
156,2,6:16.0,Defensive rebound by J. Green,,35,31
157,2,6:07.0,Turnover by T. Allen (bad pass; steal by W. Barton),,35,31
158,2,6:06.0,,Personal foul by C. Parsons (drawn by W. Barton),35,31
159,2,5:45.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by W. Barton),35,34
160,2,5:27.0,M. Conley makes 2-pt jump shot from 14 ft,,37,34
161,2,5:08.0,,D. Gallinari misses 3-pt jump shot from 23 ft,37,34
162,2,5:07.0,Defensive rebound by C. Parsons,,37,34
163,2,4:58.0,Official timeout,,37,34
164,2,4:58.0,Z. Randolph enters the game for M. Gasol,,37,34
165,2,4:58.0,,W. Chandler enters the game for W. Barton,37,34
166,2,4:46.0,M. Conley misses 2-pt jump shot from 19 ft,,37,34
167,2,4:44.0,,Defensive rebound by D. Gallinari,37,34
168,2,4:26.0,,D. Gallinari misses 3-pt jump shot from 25 ft,37,34
169,2,4:25.0,,Offensive rebound by W. Chandler,37,34
170,2,4:19.0,,G. Harris makes 2-pt dunk at rim (assist by J. Nelson),37,36
171,2,3:50.0,Z. Randolph misses 2-pt layup from 1 ft,,37,36
172,2,3:49.0,Offensive rebound by Z. Randolph,,37,36
173,2,3:49.0,Z. Randolph makes 2-pt layup from 2 ft,,39,36
174,2,3:43.0,,Shooting foul by C. Parsons (drawn by D. Gallinari),39,36
175,2,3:43.0,,D. Gallinari makes free throw 1 of 2,39,37
176,2,3:43.0,,D. Gallinari makes free throw 2 of 2,39,38
177,2,3:35.0,M. Conley makes 3-pt jump shot from 25 ft,,42,38
178,2,3:25.0,,G. Harris makes 2-pt layup from 1 ft (assist by J. Nelson),42,40
179,2,3:06.0,Personal foul by J. Nelson (drawn by T. Allen),,42,40
180,2,3:06.0,M. Gasol enters the game for J. Green,,42,40
181,2,3:06.0,V. Carter enters the game for C. Parsons,,42,40
182,2,2:58.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,45,40
183,2,2:41.0,,D. Gallinari makes 2-pt dunk at rim (assist by N. Jokić),45,42
184,2,2:17.0,Turnover by V. Carter (bad pass),,45,42
185,2,2:17.0,Memphis full timeout,,45,42
186,2,2:00.0,,G. Harris misses 3-pt jump shot from 24 ft,45,42
187,2,1:59.0,Defensive rebound by T. Allen,,45,42
188,2,1:44.0,V. Carter misses 2-pt jump shot from 19 ft,,45,42
189,2,1:43.0,,Defensive rebound by N. Jokić,45,42
190,2,1:39.0,,Shooting foul by V. Carter (drawn by D. Gallinari),45,42
191,2,1:39.0,Technical foul by V. Carter,,45,42
192,2,1:39.0,,D. Gallinari misses technical free throw,45,42
193,2,1:39.0,,Offensive rebound by Team,45,42
194,2,1:39.0,,D. Gallinari makes free throw 1 of 2,45,43
195,2,1:39.0,T. Douglas enters the game for T. Allen,,45,43
196,2,1:39.0,,D. Gallinari makes free throw 2 of 2,45,44
197,2,1:21.0,M. Conley misses 3-pt jump shot from 24 ft,,45,44
198,2,1:20.0,,Defensive rebound by N. Jokić,45,44
199,2,1:08.0,,Turnover by G. Harris (step out of bounds),45,44
200,2,1:08.0,,D. Arthur enters the game for W. Chandler,45,44
201,2,1:08.0,T. Daniels enters the game for T. Douglas,,45,44
202,2,1:00.0,M. Gasol makes 2-pt hook shot from 5 ft (assist by M. Conley),,47,44
203,2,0:44.0,,D. Gallinari misses 2-pt jump shot from 14 ft,47,44
204,2,0:43.0,Defensive rebound by M. Gasol,,47,44
205,2,0:37.0,M. Conley misses 2-pt jump shot from 5 ft,,47,44
206,2,0:36.0,,Defensive rebound by Team,47,44
207,2,0:28.0,,J. Nelson makes 3-pt jump shot from 27 ft,47,47
208,2,0:08.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by M. Conley),,50,47
209,2,0:01.0,,G. Harris misses 3-pt jump shot from 25 ft,50,47
210,2,0:00.0,,Offensive rebound by Team,50,47
211,3,11:43.0,T. Allen misses 2-pt layup from 2 ft,,50,47
212,3,11:42.0,,Defensive rebound by G. Harris,50,47
213,3,11:22.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by G. Harris),50,50
214,3,10:58.0,Turnover by C. Parsons (bad pass),,50,50
215,3,10:45.0,,D. Gallinari makes 2-pt dunk at rim (assist by N. Jokić),50,52
216,3,10:26.0,Personal foul by G. Harris (drawn by T. Allen),,50,52
217,3,10:19.0,C. Parsons misses 2-pt jump shot from 20 ft,,50,52
218,3,10:18.0,Offensive rebound by Team,,50,52
219,3,10:15.0,Turnover by T. Allen (bad pass; steal by W. Chandler),,50,52
220,3,9:54.0,,D. Gallinari misses 2-pt jump shot from 20 ft,50,52
221,3,9:52.0,,Offensive rebound by W. Chandler,50,52
222,3,9:51.0,,Turnover by W. Chandler (bad pass),50,52
223,3,9:32.0,M. Conley misses 3-pt jump shot from 24 ft (block by J. Nelson),,50,52
224,3,9:31.0,,Defensive rebound by W. Chandler,50,52
225,3,9:24.0,,Personal foul by T. Allen (drawn by D. Gallinari),50,52
226,3,9:16.0,,G. Harris misses 2-pt layup from 1 ft,50,52
227,3,9:16.0,,Offensive rebound by G. Harris,50,52
228,3,9:11.0,,Turnover by N. Jokić (bad pass; steal by T. Allen),50,52
229,3,9:02.0,M. Conley misses 3-pt jump shot from 23 ft,,50,52
230,3,9:01.0,,Defensive rebound by N. Jokić,50,52
231,3,8:53.0,,J. Nelson makes 3-pt jump shot from 26 ft,50,55
232,3,8:29.0,M. Conley makes 2-pt layup from 3 ft,,52,55
233,3,8:03.0,,J. Nelson misses 3-pt jump shot from 27 ft,52,55
234,3,8:02.0,Defensive rebound by T. Allen,,52,55
235,3,7:53.0,M. Conley misses 3-pt jump shot from 25 ft,,52,55
236,3,7:52.0,,Defensive rebound by W. Chandler,52,55
237,3,7:45.0,,Turnover by W. Chandler (bad pass; steal by T. Allen),52,55
238,3,7:42.0,Turnover by T. Allen (bad pass; steal by J. Nelson),,52,55
239,3,7:37.0,,N. Jokić misses 2-pt dunk at rim,52,55
240,3,7:33.0,,Offensive rebound by N. Jokić,52,55
241,3,7:33.0,,N. Jokić makes 2-pt layup from 2 ft,52,57
242,3,7:29.0,Memphis full timeout,,52,57
243,3,7:09.0,M. Gasol makes 2-pt jump shot from 14 ft (assist by C. Parsons),,54,57
244,3,6:47.0,,Personal foul by J. Green (drawn by W. Chandler),54,57
245,3,6:39.0,,G. Harris makes 3-pt jump shot from 29 ft (assist by J. Nelson),54,60
246,3,6:20.0,T. Allen misses 2-pt layup from 2 ft (block by G. Harris),,54,60
247,3,6:19.0,Offensive rebound by T. Allen,,54,60
248,3,6:13.0,T. Allen makes 2-pt layup from 2 ft,,56,60
249,3,6:04.0,,J. Nelson makes 2-pt layup from 3 ft (assist by G. Harris),56,62
250,3,5:45.0,Offensive foul by J. Green (drawn by W. Chandler),,56,62
251,3,5:45.0,Turnover by J. Green (offensive foul),,56,62
252,3,5:45.0,V. Carter enters the game for C. Parsons,,56,62
253,3,5:45.0,T. Douglas enters the game for M. Gasol,,56,62
254,3,5:45.0,Z. Randolph enters the game for T. Allen,,56,62
255,3,5:31.0,,G. Harris misses 3-pt jump shot from 28 ft,56,62
256,3,5:30.0,Defensive rebound by J. Green,,56,62
257,3,5:13.0,Z. Randolph makes 2-pt layup from 2 ft (assist by V. Carter),,58,62
258,3,4:55.0,,W. Chandler misses 2-pt layup from 1 ft,58,62
259,3,4:54.0,Defensive rebound by J. Green,,58,62
260,3,4:42.0,Z. Randolph misses 2-pt layup from 1 ft,,58,62
261,3,4:41.0,Offensive rebound by Z. Randolph,,58,62
262,3,4:40.0,Z. Randolph makes 2-pt layup from 1 ft,,60,62
263,3,4:40.0,,Denver full timeout,60,62
264,3,4:40.0,,W. Barton enters the game for W. Chandler,60,62
265,3,4:40.0,,D. Arthur enters the game for G. Harris,60,62
266,3,4:21.0,,W. Barton misses 3-pt jump shot from 24 ft,60,62
267,3,4:20.0,Defensive rebound by J. Green,,60,62
268,3,4:01.0,Z. Randolph misses 2-pt jump shot from 17 ft,,60,62
269,3,4:00.0,,Defensive rebound by D. Gallinari,60,62
270,3,3:47.0,,Turnover by D. Arthur (bad pass; steal by M. Conley),60,62
271,3,3:47.0,Personal foul by J. Nelson (drawn by M. Conley),,60,62
272,3,3:29.0,Z. Randolph misses 2-pt jump shot from 4 ft,,60,62
273,3,3:29.0,,Defensive rebound by D. Arthur,60,62
274,3,3:20.0,,N. Jokić misses 2-pt jump shot from 11 ft,60,62
275,3,3:19.0,Defensive rebound by T. Douglas,,60,62
276,3,3:02.0,J. Green makes 3-pt jump shot from 25 ft (assist by T. Douglas),,63,62
277,3,2:38.0,,N. Jokić misses 3-pt jump shot from 26 ft,63,62
278,3,2:38.0,Defensive rebound by Z. Randolph,,63,62
279,3,2:18.0,Z. Randolph misses 2-pt jump shot from 18 ft,,63,62
280,3,2:17.0,,Defensive rebound by W. Barton,63,62
281,3,2:10.0,,D. Gallinari misses 3-pt jump shot from 25 ft,63,62
282,3,2:10.0,,Offensive rebound by Team,63,62
283,3,2:10.0,,Personal foul by J. Green (drawn by N. Jokić),63,62
284,3,2:10.0,M. Gasol enters the game for Z. Randolph,,63,62
285,3,2:10.0,T. Daniels enters the game for J. Green,,63,62
286,3,2:10.0,,M. Plumlee enters the game for D. Gallinari,63,62
287,3,2:10.0,,J. Murray enters the game for N. Jokić,63,62
288,3,2:10.0,,G. Harris enters the game for J. Nelson,63,62
289,3,2:10.0,Z. Randolph enters the game for M. Gasol,,63,62
290,3,2:03.0,,G. Harris misses 2-pt jump shot from 22 ft,63,62
291,3,2:02.0,Defensive rebound by T. Douglas,,63,62
292,3,1:50.0,Personal foul by D. Arthur (drawn by Z. Randolph),,63,62
293,3,1:44.0,Shooting block foul by D. Arthur (drawn by Z. Randolph),,63,62
294,3,1:44.0,Z. Randolph makes free throw 1 of 2,,64,62
295,3,1:44.0,Z. Randolph makes free throw 2 of 2,,65,62
296,3,1:27.0,,D. Arthur misses 3-pt jump shot from 23 ft,65,62
297,3,1:26.0,Defensive rebound by V. Carter,,65,62
298,3,1:12.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by T. Douglas),,68,62
299,3,1:12.0,,Denver full timeout,68,62
300,3,1:12.0,M. Gasol enters the game for M. Conley,,68,62
301,3,0:59.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by D. Arthur),68,65
302,3,0:39.0,Turnover by Z. Randolph (lost ball; steal by D. Arthur),,68,65
303,3,0:33.0,,W. Barton misses 3-pt jump shot from 25 ft,68,65
304,3,0:30.0,Defensive rebound by T. Daniels,,68,65
305,3,0:17.0,V. Carter misses 3-pt jump shot from 26 ft,,68,65
306,3,0:16.0,,Defensive rebound by M. Plumlee,68,65
307,3,0:01.0,,J. Murray makes 3-pt jump shot from 23 ft (assist by W. Barton),68,68
308,3,0:00.0,Z. Randolph misses 3-pt jump shot from 64 ft,,68,68
309,3,0:00.0,Offensive rebound by Team,,68,68
310,4,11:36.0,,Turnover by Team (shot clock),68,68
311,4,11:26.0,Personal foul by G. Harris (drawn by V. Carter),,68,68
312,4,11:12.0,Z. Randolph makes 2-pt hook shot from 3 ft (assist by M. Gasol),,70,68
313,4,10:51.0,,W. Chandler makes 3-pt jump shot from 26 ft (assist by G. Harris),70,71
314,4,10:29.0,M. Gasol makes 2-pt jump shot from 14 ft (assist by Z. Randolph),,72,71
315,4,10:00.0,,J. Murray misses 2-pt jump shot from 22 ft,72,71
316,4,9:59.0,,Offensive rebound by Team,72,71
317,4,9:59.0,Loose ball foul by T. Daniels (drawn by M. Plumlee),,72,71
318,4,9:51.0,,J. Murray makes 2-pt layup from 1 ft,72,73
319,4,9:36.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by V. Carter),,75,73
320,4,9:16.0,,J. Murray makes 2-pt layup from 2 ft (assist by M. Plumlee),75,75
321,4,9:03.0,Personal foul by M. Plumlee (drawn by V. Carter),,75,75
322,4,8:58.0,Turnover by V. Carter (lost ball),,75,75
323,4,8:58.0,Official timeout,,75,75
324,4,8:58.0,J. Green enters the game for Z. Randolph,,75,75
325,4,8:58.0,T. Allen enters the game for T. Daniels,,75,75
326,4,8:44.0,,W. Chandler misses 3-pt jump shot from 27 ft,75,75
327,4,8:43.0,Defensive rebound by V. Carter,,75,75
328,4,8:23.0,J. Green misses 3-pt jump shot from 24 ft,,75,75
329,4,8:22.0,,Defensive rebound by J. Murray,75,75
330,4,8:15.0,,Personal foul by T. Allen (drawn by J. Murray),75,75
331,4,8:15.0,M. Conley enters the game for T. Douglas,,75,75
332,4,8:07.0,,J. Murray misses 2-pt jump shot from 16 ft,75,75
333,4,8:07.0,Defensive rebound by M. Gasol,,75,75
334,4,7:54.0,Shooting foul by J. Murray (drawn by M. Conley),,75,75
335,4,7:54.0,M. Conley makes free throw 1 of 2,,76,75
336,4,7:54.0,M. Conley makes free throw 2 of 2,,77,75
337,4,7:42.0,,Turnover by W. Barton (lost ball; steal by T. Allen),77,75
338,4,7:37.0,Turnover by M. Gasol (bad pass),,77,75
339,4,7:30.0,,G. Harris misses 3-pt jump shot from 23 ft,77,75
340,4,7:29.0,Defensive rebound by M. Conley,,77,75
341,4,7:28.0,Personal foul by M. Plumlee (drawn by M. Conley),,77,75
342,4,7:15.0,M. Gasol misses 3-pt jump shot from 26 ft,,77,75
343,4,7:14.0,Offensive rebound by J. Green,,77,75
344,4,7:03.0,Shooting foul by M. Plumlee (drawn by M. Gasol),,77,75
345,4,7:03.0,M. Gasol makes free throw 1 of 2,,78,75
346,4,7:03.0,T. Daniels enters the game for V. Carter,,78,75
347,4,7:03.0,,D. Gallinari enters the game for G. Harris,78,75
348,4,7:03.0,M. Gasol makes free throw 2 of 2,,79,75
349,4,6:54.0,,Turnover by W. Chandler (bad pass; steal by T. Allen),79,75
350,4,6:38.0,Shooting foul by J. Murray (drawn by M. Conley),,79,75
351,4,6:38.0,M. Conley makes free throw 1 of 3,,80,75
352,4,6:38.0,M. Conley makes free throw 2 of 3,,81,75
353,4,6:38.0,,N. Jokić enters the game for M. Plumlee,81,75
354,4,6:38.0,,J. Nelson enters the game for J. Murray,81,75
355,4,6:38.0,M. Conley makes free throw 3 of 3,,82,75
356,4,6:29.0,,Personal foul by J. Green (drawn by W. Chandler),82,75
357,4,6:14.0,,W. Chandler makes 2-pt dunk at rim (assist by N. Jokić),82,77
358,4,5:48.0,Turnover by M. Gasol (bad pass),,82,77
359,4,5:48.0,,Denver full timeout,82,77
360,4,5:48.0,Z. Randolph enters the game for M. Gasol,,82,77
361,4,5:37.0,,N. Jokić misses 2-pt jump shot from 11 ft,82,77
362,4,5:34.0,Defensive rebound by T. Allen,,82,77
363,4,5:20.0,T. Daniels misses 3-pt jump shot from 25 ft,,82,77
364,4,5:19.0,,Defensive rebound by D. Gallinari,82,77
365,4,5:11.0,,Shooting foul by T. Daniels (drawn by W. Chandler),82,77
366,4,5:11.0,,W. Chandler makes free throw 1 of 2,82,78
367,4,5:11.0,,W. Chandler makes free throw 2 of 2,82,79
368,4,5:00.0,M. Conley makes 2-pt jump shot from 5 ft,,84,79
369,4,4:43.0,,D. Gallinari misses 2-pt jump shot from 15 ft,84,79
370,4,4:41.0,Defensive rebound by Z. Randolph,,84,79
371,4,4:21.0,M. Conley makes 3-pt jump shot from 26 ft,,87,79
372,4,4:21.0,,Denver full timeout,87,79
373,4,4:21.0,M. Gasol enters the game for J. Green,,87,79
374,4,4:21.0,,G. Harris enters the game for W. Barton,87,79
375,4,4:08.0,,W. Chandler misses 2-pt jump shot from 9 ft,87,79
376,4,4:08.0,,Offensive rebound by W. Chandler,87,79
377,4,4:05.0,,D. Gallinari misses 3-pt jump shot from 25 ft,87,79
378,4,4:04.0,Defensive rebound by T. Daniels,,87,79
379,4,3:40.0,M. Gasol misses 2-pt jump shot from 18 ft,,87,79
380,4,3:40.0,,Defensive rebound by J. Nelson,87,79
381,4,3:28.0,,N. Jokić makes 2-pt hook shot from 4 ft,87,81
382,4,3:14.0,Personal foul by J. Nelson (drawn by T. Daniels),,87,81
383,4,3:14.0,,Personal foul by T. Daniels,87,81
384,4,3:14.0,Memphis full timeout,,87,81
385,4,3:14.0,V. Carter enters the game for T. Daniels,,87,81
386,4,3:02.0,M. Gasol misses 2-pt jump shot from 4 ft (block by N. Jokić),,87,81
387,4,3:01.0,Offensive rebound by T. Allen,,87,81
