,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW ORLEANS_ACTION,DETROIT_SCORE,NEW ORLEANS_SCORE
131,2,9:50.0,,J. Jack enters the game for T. Frazier,25,31
132,2,9:42.0,,H. Thompson makes 2-pt jump shot from 5 ft,25,33
133,2,9:26.0,T. Harris makes 2-pt jump shot from 18 ft,,27,33
134,2,9:10.0,,D. Motiejūnas misses 2-pt jump shot from 6 ft (block by J. Leuer),27,33
135,2,9:09.0,,Offensive rebound by D. Motiejūnas,27,33
136,2,9:02.0,,Shooting foul by J. Leuer (drawn by H. Thompson),27,33
137,2,9:02.0,,H. Thompson makes free throw 1 of 3,27,34
138,2,9:02.0,,H. Thompson makes free throw 2 of 3,27,35
139,2,9:02.0,R. Jackson enters the game for I. Smith,,27,35
140,2,9:02.0,,H. Thompson makes free throw 3 of 3,27,36
141,2,8:50.0,J. Leuer misses 3-pt jump shot from 26 ft,,27,36
142,2,8:48.0,,Defensive rebound by D. Motiejūnas,27,36
143,2,8:39.0,,H. Thompson misses 2-pt layup from 1 ft,27,36
144,2,8:37.0,Defensive rebound by A. Baynes,,27,36
145,2,8:31.0,S. Johnson makes 2-pt jump shot from 15 ft,,29,36
146,2,8:16.0,,Turnover by J. Jack (bad pass; steal by R. Jackson),29,36
147,2,8:10.0,R. Jackson makes 2-pt layup from 2 ft,,31,36
148,2,7:57.0,,D. Motiejūnas misses 3-pt jump shot from 26 ft,31,36
149,2,7:56.0,Defensive rebound by T. Harris,,31,36
150,2,7:42.0,J. Leuer misses 2-pt jump shot from 16 ft,,31,36
151,2,7:41.0,,Defensive rebound by D. Motiejūnas,31,36
152,2,7:34.0,,E. Moore makes 3-pt jump shot from 26 ft (assist by J. Jack),31,39
153,2,7:16.0,R. Jackson misses 2-pt jump shot from 15 ft,,31,39
154,2,7:15.0,Offensive rebound by J. Leuer,,31,39
155,2,7:11.0,J. Leuer misses 2-pt jump shot from 6 ft,,31,39
156,2,7:11.0,,Defensive rebound by D. Motiejūnas,31,39
157,2,7:02.0,,H. Thompson misses 2-pt layup from 2 ft (block by A. Baynes),31,39
158,2,7:02.0,,Offensive rebound by Team,31,39
159,2,7:02.0,,J. Holiday enters the game for E. Moore,31,39
160,2,7:02.0,,A. Davis enters the game for D. Motiejūnas,31,39
161,2,6:59.0,,J. Holiday misses 2-pt jump shot from 15 ft,31,39
162,2,6:58.0,Defensive rebound by J. Leuer,,31,39
163,2,6:46.0,S. Johnson misses 3-pt jump shot from 29 ft,,31,39
164,2,6:43.0,Offensive rebound by S. Johnson,,31,39
165,2,6:36.0,J. Leuer makes 2-pt jump shot from 8 ft (assist by T. Harris),,33,39
166,2,6:16.0,,Shooting foul by A. Baynes (drawn by A. Davis),33,39
167,2,6:16.0,,A. Davis makes free throw 1 of 2,33,40
168,2,6:16.0,K. Caldwell-Pope enters the game for T. Harris,,33,40
169,2,6:16.0,A. Drummond enters the game for A. Baynes,,33,40
170,2,6:16.0,,A. Davis makes free throw 2 of 2,33,41
171,2,5:59.0,S. Johnson misses 3-pt jump shot from 24 ft,,33,41
172,2,5:59.0,,Defensive rebound by A. Davis,33,41
173,2,5:52.0,,J. Holiday makes 2-pt layup from 1 ft,33,43
174,2,5:40.0,J. Leuer misses 2-pt layup from 2 ft,,33,43
175,2,5:38.0,,Defensive rebound by H. Thompson,33,43
176,2,5:22.0,,D. Cunningham misses 3-pt jump shot from 23 ft,33,43
177,2,5:19.0,Defensive rebound by J. Leuer,,33,43
178,2,5:04.0,J. Leuer makes 2-pt jump shot from 11 ft,,35,43
179,2,4:48.0,,J. Holiday misses 3-pt jump shot from 25 ft,35,43
180,2,4:45.0,,Offensive rebound by D. Cunningham,35,43
181,2,4:42.0,,A. Davis makes 2-pt jump shot from 8 ft,35,45
182,2,4:27.0,R. Jackson makes 2-pt layup from 2 ft,,37,45
183,2,4:10.0,,A. Davis misses 3-pt jump shot from 26 ft,37,45
184,2,4:08.0,Defensive rebound by S. Johnson,,37,45
185,2,4:04.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,37,45
186,2,4:01.0,Offensive rebound by A. Drummond,,37,45
187,2,3:59.0,A. Drummond makes 2-pt layup from 3 ft,,39,45
188,2,3:50.0,,Personal foul by K. Caldwell-Pope (drawn by J. Holiday),39,45
189,2,3:50.0,Official timeout,,39,45
190,2,3:50.0,,S. Hill enters the game for D. Cunningham,39,45
191,2,3:50.0,,A. Ajinça enters the game for J. Jack,39,45
192,2,3:34.0,,Turnover by J. Holiday (bad pass; steal by J. Leuer),39,45
193,2,3:28.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by S. Johnson),,42,45
194,2,3:11.0,,A. Davis makes 2-pt jump shot from 12 ft (assist by J. Holiday),42,47
195,2,2:55.0,R. Jackson misses 2-pt jump shot from 15 ft,,42,47
196,2,2:54.0,Offensive rebound by A. Drummond,,42,47
197,2,2:54.0,A. Drummond makes 2-pt layup from 2 ft,,44,47
198,2,2:54.0,Shooting foul by A. Ajinça (drawn by A. Drummond),,44,47
199,2,2:54.0,Detroit full timeout,,44,47
200,2,2:54.0,A. Drummond misses free throw 1 of 1,,44,47
201,2,2:52.0,,Defensive rebound by A. Ajinça,44,47
202,2,2:39.0,,J. Holiday misses 2-pt jump shot from 16 ft,44,47
203,2,2:39.0,Defensive rebound by A. Drummond,,44,47
204,2,2:23.0,J. Leuer makes 2-pt layup from 3 ft,,46,47
205,2,2:02.0,,A. Davis makes 2-pt jump shot from 17 ft,46,49
206,2,1:30.0,S. Johnson misses 2-pt jump shot from 7 ft,,46,49
207,2,1:28.0,Offensive rebound by A. Drummond,,46,49
208,2,1:23.0,A. Drummond misses 2-pt jump shot from 7 ft (block by A. Ajinça),,46,49
209,2,1:21.0,Offensive rebound by J. Leuer,,46,49
210,2,1:21.0,J. Leuer makes 2-pt layup from 2 ft,,48,49
211,2,0:58.0,,A. Ajinça makes 2-pt dunk at rim (assist by J. Holiday),48,51
212,2,0:50.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,48,51
213,2,0:47.0,,Defensive rebound by A. Davis,48,51
214,2,0:37.0,,J. Holiday misses 2-pt jump shot from 16 ft,48,51
215,2,0:35.0,Defensive rebound by Team,,48,51
216,2,0:35.0,,D. Cunningham enters the game for A. Ajinça,48,51
217,2,0:35.0,T. Harris enters the game for J. Leuer,,48,51
218,2,0:27.0,R. Jackson misses 2-pt layup from 2 ft,,48,51
219,2,0:25.0,Offensive rebound by A. Drummond,,48,51
220,2,0:25.0,A. Drummond makes 2-pt layup from 2 ft,,50,51
221,2,0:05.0,,H. Thompson misses 3-pt jump shot from 27 ft,50,51
222,2,0:03.0,,Offensive rebound by S. Hill,50,51
223,2,0:02.0,,Shooting foul by T. Harris (drawn by S. Hill),50,51
224,2,0:02.0,,S. Hill makes free throw 1 of 2,50,52
225,2,0:02.0,,D. Motiejūnas enters the game for A. Davis,50,52
226,2,0:02.0,,S. Hill makes free throw 2 of 2,50,53
227,2,0:00.0,R. Jackson misses 3-pt jump shot from 43 ft,,50,53
228,2,0:00.0,Offensive rebound by Team,,50,53
229,3,11:49.0,M. Morris makes 2-pt jump shot from 17 ft,,52,53
230,3,11:33.0,,A. Davis makes 2-pt hook shot from 7 ft (assist by S. Hill),52,55
231,3,11:17.0,M. Morris misses 3-pt jump shot from 29 ft,,52,55
232,3,11:16.0,,Defensive rebound by H. Thompson,52,55
233,3,11:05.0,,J. Holiday makes 2-pt jump shot from 12 ft,52,57
234,3,10:40.0,A. Drummond misses 2-pt jump shot from 7 ft,,52,57
235,3,10:39.0,Offensive rebound by M. Morris,,52,57
236,3,10:39.0,M. Morris misses 2-pt layup from 3 ft,,52,57
237,3,10:39.0,,Defensive rebound by A. Davis,52,57
238,3,10:39.0,Loose ball foul by M. Morris (drawn by A. Davis),,52,57
239,3,10:20.0,,J. Holiday makes 3-pt jump shot from 26 ft,52,60
240,3,9:59.0,A. Drummond misses 2-pt jump shot from 10 ft,,52,60
241,3,9:58.0,Offensive rebound by M. Morris,,52,60
242,3,9:54.0,M. Morris makes 2-pt jump shot from 17 ft,,54,60
243,3,9:38.0,,D. Cunningham makes 3-pt jump shot from 25 ft (assist by J. Holiday),54,63
244,3,9:38.0,Detroit full timeout,,54,63
245,3,9:26.0,M. Morris misses 2-pt layup from 3 ft,,54,63
246,3,9:25.0,Offensive rebound by A. Drummond,,54,63
247,3,9:23.0,A. Drummond misses 2-pt layup from 2 ft,,54,63
248,3,9:22.0,Offensive rebound by A. Drummond,,54,63
249,3,9:22.0,Shooting foul by H. Thompson (drawn by A. Drummond),,54,63
250,3,9:22.0,A. Drummond makes 2-pt layup from 2 ft,,56,63
251,3,9:22.0,A. Drummond misses free throw 1 of 1,,56,63
252,3,9:19.0,,Defensive rebound by D. Cunningham,56,63
253,3,9:09.0,,J. Holiday makes 2-pt layup from 1 ft (assist by S. Hill),56,65
254,3,8:49.0,A. Drummond misses 2-pt hook shot from 4 ft,,56,65
255,3,8:48.0,,Defensive rebound by J. Holiday,56,65
256,3,8:39.0,,A. Davis makes 2-pt layup from 2 ft (assist by H. Thompson),56,67
257,3,8:23.0,R. Jackson misses 2-pt jump shot from 15 ft,,56,67
258,3,8:23.0,,Defensive rebound by J. Holiday,56,67
259,3,8:13.0,Offensive charge foul by A. Davis (drawn by M. Morris),,56,67
260,3,8:13.0,,Turnover by A. Davis (offensive foul),56,67
261,3,7:58.0,J. Leuer misses 3-pt jump shot from 27 ft,,56,67
262,3,7:57.0,,Defensive rebound by A. Davis,56,67
263,3,7:40.0,,Turnover by J. Holiday (bad pass; steal by J. Leuer),56,67
264,3,7:20.0,Shooting foul by D. Cunningham (drawn by M. Morris),,56,67
265,3,7:20.0,M. Morris misses free throw 1 of 2,,56,67
266,3,7:20.0,Offensive rebound by Team,,56,67
267,3,7:20.0,M. Morris misses free throw 2 of 2,,56,67
268,3,7:18.0,Offensive rebound by M. Morris,,56,67
269,3,7:12.0,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,,56,67
270,3,7:11.0,Offensive rebound by J. Leuer,,56,67
271,3,7:03.0,J. Leuer makes 2-pt layup from 2 ft (assist by M. Morris),,58,67
272,3,6:43.0,,J. Holiday makes 2-pt layup from 3 ft,58,69
273,3,6:27.0,R. Jackson makes 2-pt jump shot from 4 ft,,60,69
274,3,6:06.0,,J. Holiday makes 2-pt layup from 3 ft (assist by A. Davis),60,71
275,3,5:49.0,J. Leuer misses 2-pt jump shot from 8 ft,,60,71
276,3,5:49.0,Offensive rebound by Team,,60,71
277,3,5:49.0,,Loose ball foul by H. Thompson (drawn by A. Drummond),60,71
278,3,5:48.0,,A. Ajinça enters the game for D. Cunningham,60,71
279,3,5:20.0,R. Jackson misses 2-pt jump shot from 16 ft,,60,71
280,3,5:19.0,Offensive rebound by A. Drummond,,60,71
281,3,5:17.0,R. Jackson misses 3-pt jump shot from 26 ft,,60,71
282,3,5:16.0,,Defensive rebound by S. Hill,60,71
283,3,5:06.0,,Turnover by J. Holiday (bad pass; steal by K. Caldwell-Pope),60,71
284,3,4:51.0,Turnover by M. Morris (lost ball; steal by J. Holiday),,60,71
285,3,4:31.0,,S. Hill misses 3-pt jump shot from 26 ft,60,71
286,3,4:29.0,Defensive rebound by R. Jackson,,60,71
287,3,4:21.0,R. Jackson misses 2-pt jump shot from 3 ft (block by A. Davis),,60,71
288,3,4:18.0,,Defensive rebound by J. Holiday,60,71
289,3,4:13.0,,S. Hill makes 2-pt dunk at rim (assist by J. Holiday),60,73
290,3,3:57.0,J. Leuer misses 2-pt jump shot from 13 ft,,60,73
291,3,3:56.0,Offensive rebound by A. Drummond,,60,73
292,3,3:56.0,Shooting foul by A. Ajinça (drawn by A. Drummond),,60,73
293,3,3:56.0,A. Drummond makes free throw 1 of 2,,61,73
294,3,3:56.0,I. Smith enters the game for R. Jackson,,60,73
295,3,3:56.0,,T. Frazier enters the game for J. Holiday,61,73
296,3,3:56.0,,E. Moore enters the game for H. Thompson,61,73
297,3,3:56.0,T. Harris enters the game for M. Morris,,61,73
298,3,3:56.0,A. Drummond misses free throw 2 of 2,,61,73
299,3,3:52.0,,Defensive rebound by A. Davis,61,73
300,3,3:47.0,,Personal foul by A. Drummond (drawn by E. Moore),61,73
301,3,3:30.0,,A. Davis misses 3-pt jump shot from 26 ft,61,73
302,3,3:29.0,Defensive rebound by K. Caldwell-Pope,,61,73
303,3,3:21.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,61,73
304,3,3:19.0,Offensive rebound by J. Leuer,,61,73
305,3,3:14.0,A. Drummond makes 2-pt dunk at rim (assist by J. Leuer),,63,73
306,3,3:06.0,,A. Davis misses 2-pt layup from 2 ft,63,73
307,3,3:05.0,Defensive rebound by I. Smith,,63,73
308,3,2:56.0,T. Harris makes 2-pt dunk at rim,,65,73
309,3,2:46.0,,A. Davis misses 2-pt jump shot from 7 ft,65,73
310,3,2:46.0,,Offensive rebound by Team,65,73
311,3,2:46.0,,New Orleans full timeout,65,73
312,3,2:35.0,,A. Ajinça misses 2-pt jump shot from 10 ft,65,73
313,3,2:34.0,Defensive rebound by A. Drummond,,65,73
314,3,2:25.0,Turnover by J. Leuer (lost ball; steal by S. Hill),,65,73
315,3,2:19.0,,Turnover by T. Frazier (bad pass; steal by I. Smith),65,73
316,3,2:11.0,J. Leuer misses 2-pt dunk from 3 ft,,65,73
317,3,2:10.0,Offensive rebound by K. Caldwell-Pope,,65,73
318,3,2:06.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,65,73
319,3,2:05.0,,Defensive rebound by E. Moore,65,73
320,3,1:59.0,,Turnover by A. Davis (lost ball),65,73
321,3,1:45.0,Shooting foul by E. Moore (drawn by T. Harris),,65,73
322,3,1:45.0,T. Harris makes free throw 1 of 2,,66,73
323,3,1:45.0,T. Harris makes free throw 2 of 2,,67,73
324,3,1:25.0,,T. Frazier misses 2-pt jump shot from 7 ft (block by A. Drummond),67,73
325,3,1:24.0,Defensive rebound by A. Drummond,,67,73
326,3,1:24.0,Turnover by A. Drummond (lost ball; steal by T. Frazier),,67,73
327,3,1:24.0,Loose ball foul by A. Drummond (drawn by T. Frazier),,67,73
328,3,1:24.0,,Flagrant foul type 1 by A. Drummond (drawn by T. Frazier),67,73
329,3,1:24.0,,T. Frazier misses flagrant free throw 1 of 2,67,73
330,3,1:24.0,,Offensive rebound by Team,67,73
331,3,1:24.0,,T. Frazier makes flagrant free throw 2 of 2,67,74
332,3,1:24.0,A. Baynes enters the game for A. Drummond,,67,74
333,3,1:24.0,,D. Cunningham enters the game for A. Davis,67,74
334,3,1:12.0,,E. Moore misses 2-pt jump shot from 9 ft,67,74
335,3,1:11.0,,Offensive rebound by A. Ajinça,67,74
336,3,1:00.0,,D. Cunningham misses 3-pt jump shot from 25 ft,67,74
337,3,0:58.0,Defensive rebound by A. Baynes,,67,74
338,3,0:53.0,Turnover by J. Leuer (lost ball; steal by D. Cunningham),,67,74
339,3,0:48.0,,E. Moore misses 2-pt layup from 2 ft,67,74
340,3,0:48.0,,Offensive rebound by T. Frazier,67,74
341,3,0:45.0,,T. Frazier makes 2-pt layup from 1 ft,67,76
342,3,0:29.0,Personal foul by E. Moore (drawn by T. Harris),,67,76
343,3,0:29.0,T. Harris misses free throw 1 of 2,,67,76
344,3,0:29.0,Offensive rebound by Team,,67,76
345,3,0:29.0,T. Harris misses free throw 2 of 2,,67,76
346,3,0:29.0,M. Morris enters the game for J. Leuer,,67,76
347,3,0:29.0,,H. Thompson enters the game for S. Hill,67,76
348,3,0:27.0,,Defensive rebound by A. Ajinça,67,76
349,3,0:05.0,,T. Frazier makes 2-pt layup from 3 ft,67,78
350,3,0:00.0,M. Morris makes 3-pt jump shot from 27 ft,,70,78
351,4,11:39.0,,H. Thompson misses 3-pt jump shot from 24 ft,70,78
352,4,11:38.0,Defensive rebound by T. Harris,,70,78
353,4,11:28.0,A. Baynes makes 2-pt jump shot from 20 ft (assist by I. Smith),,72,78
354,4,11:08.0,,D. Cunningham misses 3-pt jump shot from 24 ft,72,78
355,4,11:07.0,Defensive rebound by A. Baynes,,72,78
356,4,10:56.0,A. Baynes misses 2-pt jump shot from 20 ft,,72,78
357,4,10:55.0,,Defensive rebound by D. Cunningham,72,78
358,4,10:40.0,,E. Moore makes 2-pt jump shot from 13 ft,72,80
359,4,10:21.0,T. Harris makes 2-pt jump shot from 10 ft,,74,80
360,4,10:06.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by H. Thompson),74,83
361,4,9:44.0,I. Smith misses 3-pt jump shot from 27 ft,,74,83
362,4,9:42.0,Offensive rebound by M. Morris,,74,83
363,4,9:42.0,M. Morris misses 2-pt jump shot from 3 ft,,74,83
364,4,9:42.0,Offensive rebound by A. Baynes,,74,83
365,4,9:42.0,Personal foul by A. Ajinça (drawn by A. Baynes),,74,83
366,4,9:42.0,,A. Davis enters the game for A. Ajinça,74,83
367,4,9:34.0,I. Smith misses 2-pt jump shot from 18 ft,,74,83
368,4,9:33.0,,Defensive rebound by H. Thompson,74,83
369,4,9:13.0,,E. Moore misses 2-pt jump shot from 21 ft,74,83
370,4,9:11.0,Defensive rebound by T. Harris,,74,83
371,4,8:57.0,S. Johnson misses 2-pt jump shot from 12 ft,,74,83
372,4,8:52.0,,Defensive rebound by A. Davis,74,83
373,4,8:47.0,,Turnover by T. Frazier (bad pass; steal by T. Harris),74,83
374,4,8:30.0,S. Johnson misses 3-pt jump shot from 26 ft,,74,83
375,4,8:29.0,Offensive rebound by S. Johnson,,74,83
376,4,8:28.0,Turnover by S. Johnson (step out of bounds),,74,83
377,4,8:28.0,Official timeout,,74,83
378,4,8:28.0,,J. Holiday enters the game for T. Frazier,74,83
379,4,8:08.0,,A. Davis misses 2-pt jump shot from 7 ft,74,83
380,4,8:07.0,Defensive rebound by T. Harris,,74,83
381,4,7:50.0,I. Smith makes 2-pt jump shot from 17 ft,,76,83
382,4,7:34.0,,J. Holiday makes 2-pt jump shot from 16 ft,76,85
383,4,7:14.0,I. Smith makes 2-pt jump shot from 16 ft (assist by T. Harris),,78,85
384,4,6:59.0,,J. Holiday makes 3-pt jump shot from 26 ft,78,88
385,4,6:40.0,M. Morris makes 2-pt jump shot from 18 ft (assist by I. Smith),,80,88
386,4,6:22.0,,D. Cunningham makes 2-pt layup from 4 ft (assist by E. Moore),80,90
