,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
52,1,6:01.0,,Offensive rebound by C. Zeller,15,16
53,1,5:56.0,,K. Walker misses 3-pt jump shot from 27 ft,15,16
54,1,5:54.0,,Offensive rebound by F. Kaminsky,15,16
55,1,5:44.0,,Shooting foul by J. Smith (drawn by N. Batum),15,16
56,1,5:44.0,,N. Batum makes 2-pt layup from 1 ft (assist by F. Kaminsky),15,18
57,1,5:44.0,,N. Batum makes free throw 1 of 1,15,19
58,1,5:31.0,T. Thompson makes 2-pt layup from 1 ft (assist by K. Irving),,17,19
59,1,5:13.0,,N. Batum misses 3-pt jump shot from 24 ft,17,19
60,1,5:12.0,,Offensive rebound by F. Kaminsky,17,19
61,1,5:08.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Kidd-Gilchrist),17,22
62,1,4:53.0,Turnover by K. Irving (bad pass; steal by N. Batum),,17,22
63,1,4:53.0,,Personal foul by K. Love (drawn by N. Batum),17,22
64,1,4:53.0,R. Jefferson enters the game for K. Love,,17,22
65,1,4:53.0,I. Shumpert enters the game for J. Smith,,17,22
66,1,4:53.0,,M. Belinelli enters the game for N. Batum,17,22
67,1,4:42.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),17,24
68,1,4:12.0,I. Shumpert misses 3-pt jump shot from 23 ft,,17,24
69,1,4:11.0,,Defensive rebound by M. Kidd-Gilchrist,17,24
70,1,3:58.0,,K. Walker misses 2-pt layup from 1 ft,17,24
71,1,3:56.0,Defensive rebound by L. James,,17,24
72,1,3:45.0,I. Shumpert makes 2-pt jump shot from 21 ft (assist by K. Irving),,19,24
73,1,3:23.0,,M. Belinelli misses 3-pt jump shot from 26 ft,19,24
74,1,3:22.0,Defensive rebound by L. James,,19,24
75,1,3:13.0,K. Irving makes 3-pt jump shot from 28 ft (assist by L. James),,22,24
76,1,3:04.0,,Charlotte full timeout,22,24
77,1,3:04.0,,M. Williams enters the game for C. Zeller,22,24
78,1,3:04.0,,B. Weber enters the game for K. Walker,22,24
79,1,3:04.0,D. Williams enters the game for L. James,,22,24
80,1,3:04.0,,J. Lamb enters the game for M. Kidd-Gilchrist,22,24
81,1,2:54.0,,J. Lamb misses 3-pt jump shot from 24 ft,22,24
82,1,2:53.0,Defensive rebound by T. Thompson,,22,24
83,1,2:40.0,I. Shumpert makes 3-pt jump shot from 23 ft,,25,24
84,1,2:19.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by B. Weber),25,27
85,1,2:02.0,K. Irving misses 3-pt jump shot from 24 ft,,25,27
86,1,2:01.0,,Defensive rebound by M. Williams,25,27
87,1,1:53.0,,M. Belinelli makes 2-pt jump shot from 20 ft,25,29
88,1,1:40.0,T. Thompson makes 2-pt jump shot from 6 ft (assist by K. Irving),,27,29
89,1,1:19.0,,M. Belinelli misses 3-pt jump shot from 27 ft,27,29
90,1,1:18.0,Defensive rebound by R. Jefferson,,27,29
91,1,1:09.0,Shooting foul by J. Lamb (drawn by K. Irving),,27,29
92,1,1:09.0,K. Irving makes free throw 1 of 2,,28,29
93,1,1:09.0,K. Korver enters the game for T. Thompson,,28,29
94,1,1:09.0,K. Irving makes free throw 2 of 2,,29,29
95,1,0:48.0,,B. Weber misses 3-pt jump shot from 27 ft,29,29
96,1,0:47.0,Defensive rebound by I. Shumpert,,29,29
97,1,0:36.0,K. Irving makes 2-pt layup from 2 ft,,31,29
98,1,0:17.0,,F. Kaminsky misses 2-pt layup from 2 ft (block by I. Shumpert),31,29
99,1,0:17.0,,Offensive rebound by F. Kaminsky,31,29
100,1,0:16.0,,Shooting foul by R. Jefferson (drawn by M. Belinelli),31,29
101,1,0:16.0,,M. Belinelli makes free throw 1 of 2,31,30
102,1,0:16.0,,M. Belinelli makes free throw 2 of 2,31,31
103,1,0:03.0,K. Irving makes 2-pt jump shot from 20 ft,,33,31
104,1,0:00.0,,B. Weber misses 3-pt jump shot from 36 ft,33,31
105,1,0:00.0,,Offensive rebound by Team,33,31
106,2,11:56.0,Personal foul by B. Weber (drawn by D. Williams),,33,31
107,2,11:45.0,R. Jefferson makes 2-pt dunk at rim (assist by L. James),,35,31
108,2,11:26.0,,F. Kaminsky misses 2-pt jump shot from 16 ft,35,31
109,2,11:24.0,Defensive rebound by K. Korver,,35,31
110,2,11:15.0,K. Korver makes 3-pt jump shot from 24 ft (assist by L. James),,38,31
111,2,11:08.0,,Charlotte full timeout,38,31
112,2,10:58.0,,B. Weber makes 2-pt layup at rim (assist by F. Kaminsky),38,33
113,2,10:40.0,L. James makes 2-pt jump shot from 20 ft (assist by D. Williams),,40,33
114,2,10:18.0,,Turnover by J. Lamb (bad pass),40,33
115,2,10:06.0,L. James misses 2-pt layup from 1 ft,,40,33
116,2,10:04.0,,Defensive rebound by F. Kaminsky,40,33
117,2,9:51.0,,J. Lamb misses 2-pt jump shot from 11 ft,40,33
118,2,9:49.0,Defensive rebound by R. Jefferson,,40,33
119,2,9:35.0,Turnover by K. Korver (lost ball),,40,33
120,2,9:21.0,,M. Belinelli misses 3-pt jump shot from 25 ft,40,33
121,2,9:20.0,Defensive rebound by R. Jefferson,,40,33
122,2,9:11.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by L. James),,43,33
123,2,8:58.0,,B. Weber misses 2-pt jump shot from 20 ft,43,33
124,2,8:57.0,Defensive rebound by L. James,,43,33
125,2,8:49.0,L. James makes 2-pt layup from 1 ft (assist by D. Williams),,45,33
126,2,8:49.0,,Charlotte full timeout,45,33
127,2,8:49.0,,K. Walker enters the game for B. Weber,45,33
128,2,8:49.0,,N. Batum enters the game for J. Lamb,45,33
129,2,8:34.0,Violation by I. Shumpert (kicked ball),,45,33
130,2,8:19.0,,K. Walker misses 2-pt jump shot from 13 ft (block by L. James),45,33
131,2,8:19.0,,Offensive rebound by Team,45,33
132,2,8:19.0,,Turnover by Team (shot clock),45,33
133,2,8:08.0,K. Korver misses 3-pt jump shot from 25 ft,,45,33
134,2,8:07.0,,Defensive rebound by M. Williams,45,33
135,2,7:57.0,,N. Batum makes 2-pt jump shot from 10 ft,45,35
136,2,7:41.0,K. Korver makes 2-pt layup from 1 ft (assist by L. James),,47,35
137,2,7:28.0,,K. Walker makes 3-pt jump shot from 25 ft,47,38
138,2,7:12.0,Turnover by L. James (bad pass),,47,38
139,2,7:12.0,,C. Zeller enters the game for M. Belinelli,47,38
140,2,7:12.0,,M. Kidd-Gilchrist enters the game for M. Williams,47,38
141,2,7:12.0,K. Love enters the game for I. Shumpert,,47,38
142,2,6:57.0,,N. Batum makes 2-pt jump shot from 9 ft,47,40
143,2,6:41.0,K. Love makes 2-pt jump shot from 17 ft,,49,40
144,2,6:31.0,,Shooting foul by D. Williams (drawn by K. Walker),49,40
145,2,6:31.0,,K. Walker makes free throw 1 of 2,49,41
146,2,6:31.0,K. Irving enters the game for R. Jefferson,,49,41
147,2,6:31.0,J. Smith enters the game for D. Williams,,49,41
148,2,6:31.0,T. Thompson enters the game for K. Korver,,49,41
149,2,6:31.0,,K. Walker makes free throw 2 of 2,49,42
150,2,6:17.0,K. Love makes 2-pt jump shot from 17 ft (assist by K. Irving),,51,42
151,2,5:50.0,,N. Batum misses 3-pt jump shot from 24 ft,51,42
152,2,5:48.0,Defensive rebound by K. Love,,51,42
153,2,5:33.0,J. Smith misses 3-pt jump shot from 24 ft,,51,42
154,2,5:31.0,,Defensive rebound by F. Kaminsky,51,42
155,2,5:24.0,,Shooting foul by T. Thompson (drawn by N. Batum),51,42
156,2,5:24.0,,C. Zeller misses free throw 1 of 2,51,42
157,2,5:24.0,,Offensive rebound by Team,51,42
158,2,5:24.0,I. Shumpert enters the game for L. James,,51,42
159,2,5:24.0,,C. Zeller makes free throw 2 of 2,51,43
160,2,5:04.0,K. Love misses 2-pt jump shot from 13 ft,,51,43
161,2,5:03.0,,Defensive rebound by M. Kidd-Gilchrist,51,43
162,2,4:56.0,,K. Walker misses 3-pt jump shot from 25 ft,51,43
163,2,4:55.0,,Offensive rebound by C. Zeller,51,43
164,2,4:42.0,,F. Kaminsky misses 3-pt jump shot from 23 ft,51,43
165,2,4:42.0,,Offensive rebound by Team,51,43
166,2,4:30.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,51,43
167,2,4:29.0,,Offensive rebound by M. Kidd-Gilchrist,51,43
168,2,4:29.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,51,45
169,2,4:13.0,Shooting foul by M. Kidd-Gilchrist (drawn by T. Thompson),,51,45
170,2,4:13.0,T. Thompson makes free throw 1 of 2,,52,45
171,2,4:13.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,52,45
172,2,4:13.0,,M. Williams enters the game for F. Kaminsky,52,45
173,2,4:13.0,T. Thompson makes free throw 2 of 2,,53,45
174,2,3:51.0,,N. Batum misses 2-pt jump shot from 19 ft,53,45
175,2,3:50.0,Defensive rebound by T. Thompson,,53,45
176,2,3:32.0,I. Shumpert misses 2-pt jump shot from 19 ft,,53,45
177,2,3:31.0,,Defensive rebound by M. Belinelli,53,45
178,2,3:22.0,,N. Batum misses 2-pt jump shot from 9 ft,53,45
179,2,3:19.0,Defensive rebound by K. Love,,53,45
180,2,3:10.0,K. Irving misses 3-pt jump shot from 26 ft,,53,45
181,2,3:09.0,,Defensive rebound by M. Williams,53,45
182,2,2:59.0,,N. Batum misses 2-pt layup from 1 ft,53,45
183,2,2:58.0,Defensive rebound by T. Thompson,,53,45
184,2,2:53.0,K. Irving misses 2-pt layup from 2 ft (block by C. Zeller),,53,45
185,2,2:51.0,Offensive rebound by T. Thompson,,53,45
186,2,2:51.0,Cleveland full timeout,,53,45
187,2,2:43.0,K. Irving makes 2-pt jump shot from 10 ft,,55,45
188,2,2:34.0,,Turnover by K. Walker (bad pass; steal by K. Irving),55,45
189,2,2:29.0,K. Irving makes 2-pt layup from 1 ft,,57,45
190,2,2:16.0,,K. Walker makes 2-pt layup from 1 ft,57,47
191,2,2:06.0,K. Love makes 2-pt jump shot from 7 ft (assist by K. Irving),,59,47
192,2,1:50.0,,M. Williams misses 2-pt jump shot from 8 ft,59,47
193,2,1:50.0,Defensive rebound by K. Love,,59,47
194,2,1:32.0,K. Irving misses 3-pt jump shot from 28 ft,,59,47
195,2,1:31.0,,Defensive rebound by M. Williams,59,47
196,2,1:21.0,,N. Batum makes 2-pt layup at rim,59,49
197,2,1:00.0,Turnover by K. Irving (bad pass),,59,49
198,2,1:00.0,L. James enters the game for K. Love,,59,49
199,2,0:48.0,,K. Walker makes 2-pt layup at rim,59,51
200,2,0:29.0,K. Irving misses 2-pt layup from 2 ft,,59,51
201,2,0:27.0,Offensive rebound by T. Thompson,,59,51
202,2,0:23.0,T. Thompson misses 2-pt layup from 1 ft,,59,51
203,2,0:21.0,,Defensive rebound by M. Williams,59,51
204,2,0:03.0,,Personal foul by I. Shumpert (drawn by K. Walker),59,51
205,2,0:01.0,,C. Zeller makes 2-pt layup from 1 ft (assist by M. Belinelli),59,53
206,2,0:00.0,I. Shumpert misses 3-pt hook shot from 34 ft,,59,53
207,2,0:00.0,Offensive rebound by Team,,59,53
208,3,11:40.0,K. Irving misses 2-pt jump shot from 12 ft,,59,53
209,3,11:39.0,,Defensive rebound by C. Zeller,59,53
210,3,11:20.0,,M. Williams makes 2-pt dunk at rim (assist by K. Walker),59,55
211,3,10:52.0,K. Love makes 2-pt layup from 3 ft,,61,55
212,3,10:39.0,,Turnover by N. Batum (bad pass; steal by K. Irving),61,55
213,3,10:19.0,K. Love makes 2-pt jump shot from 8 ft (assist by L. James),,63,55
214,3,10:02.0,,C. Zeller makes 2-pt layup from 2 ft (assist by M. Williams),63,57
215,3,10:02.0,,Shooting foul by T. Thompson (drawn by C. Zeller),63,57
216,3,10:02.0,,C. Zeller misses free throw 1 of 1,63,57
217,3,9:59.0,Defensive rebound by T. Thompson,,63,57
218,3,9:47.0,K. Love misses 3-pt jump shot from 25 ft,,63,57
219,3,9:46.0,,Defensive rebound by C. Zeller,63,57
220,3,9:38.0,,M. Williams misses 3-pt jump shot from 27 ft,63,57
221,3,9:36.0,Defensive rebound by K. Love,,63,57
222,3,9:25.0,K. Irving makes 2-pt jump shot from 19 ft,,65,57
223,3,8:57.0,,K. Walker misses 2-pt jump shot from 16 ft,65,57
224,3,8:55.0,,Offensive rebound by M. Kidd-Gilchrist,65,57
225,3,8:53.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,65,57
226,3,8:52.0,,Offensive rebound by C. Zeller,65,57
227,3,8:52.0,,Personal foul by T. Thompson (drawn by M. Kidd-Gilchrist),65,57
228,3,8:41.0,,K. Walker makes 2-pt jump shot from 13 ft (assist by M. Williams),65,59
229,3,8:20.0,L. James misses 2-pt layup from 2 ft,,65,59
230,3,8:20.0,Offensive rebound by Team,,65,59
231,3,8:20.0,,Loose ball foul by M. Kidd-Gilchrist (drawn by T. Thompson),65,59
232,3,8:20.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,65,59
233,3,8:13.0,K. Irving makes 2-pt jump shot from 17 ft (assist by K. Love),,67,59
234,3,8:05.0,,Personal foul by J. Smith,67,59
235,3,8:00.0,,M. Williams makes 2-pt layup from 1 ft,67,61
236,3,8:00.0,,Shooting foul by K. Love (drawn by M. Williams),67,61
237,3,8:00.0,,M. Williams makes free throw 1 of 1,67,62
238,3,7:45.0,J. Smith misses 3-pt jump shot from 25 ft,,67,62
239,3,7:44.0,,Defensive rebound by N. Batum,67,62
240,3,7:34.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by N. Batum),67,65
241,3,7:21.0,K. Love misses 3-pt jump shot from 23 ft,,67,65
242,3,7:19.0,,Defensive rebound by M. Williams,67,65
243,3,7:11.0,,N. Batum misses 3-pt jump shot from 25 ft,67,65
244,3,7:09.0,Defensive rebound by K. Love,,67,65
245,3,7:03.0,Shooting foul by M. Belinelli (drawn by L. James),,67,65
246,3,7:03.0,L. James makes free throw 1 of 2,,68,65
247,3,7:03.0,L. James makes free throw 2 of 2,,69,65
248,3,6:52.0,,Turnover by N. Batum (lost ball),69,65
249,3,6:39.0,Turnover by K. Love (bad pass; steal by M. Williams),,69,65
250,3,6:34.0,,K. Walker makes 2-pt layup at rim,69,67
251,3,6:08.0,T. Thompson makes 2-pt layup at rim (assist by K. Irving),,71,67
252,3,5:54.0,,M. Williams misses 3-pt jump shot from 25 ft,71,67
253,3,5:53.0,Defensive rebound by K. Love,,71,67
254,3,5:44.0,J. Smith makes 3-pt jump shot from 24 ft (assist by K. Love),,74,67
255,3,5:44.0,,Charlotte full timeout,74,67
256,3,5:44.0,,F. Kaminsky enters the game for M. Williams,74,67
257,3,5:31.0,,N. Batum misses 3-pt jump shot from 25 ft,74,67
258,3,5:30.0,Defensive rebound by K. Love,,74,67
259,3,5:12.0,Personal foul by N. Batum,,74,67
260,3,4:57.0,L. James misses 2-pt jump shot from 18 ft,,74,67
261,3,4:54.0,,Defensive rebound by K. Walker,74,67
262,3,4:46.0,,K. Walker makes 2-pt layup from 1 ft,74,69
263,3,4:37.0,K. Irving makes 3-pt jump shot from 25 ft,,77,69
264,3,4:15.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by C. Zeller),77,72
265,3,4:03.0,I. Shumpert enters the game for K. Love,,77,72
266,3,3:52.0,Shooting foul by C. Zeller (drawn by L. James),,77,72
267,3,3:52.0,L. James makes free throw 1 of 2,,78,72
268,3,3:52.0,L. James makes free throw 2 of 2,,79,72
269,3,3:35.0,,N. Batum makes 2-pt jump shot from 17 ft,79,74
270,3,3:15.0,L. James makes 2-pt jump shot from 19 ft,,81,74
271,3,2:52.0,,K. Walker misses 2-pt layup from 1 ft,81,74
272,3,2:51.0,Defensive rebound by L. James,,81,74
273,3,2:48.0,Personal foul by F. Kaminsky (drawn by L. James),,81,74
274,3,2:48.0,Cleveland full timeout,,81,74
275,3,2:48.0,L. James makes free throw 1 of 2,,82,74
276,3,2:48.0,K. Love enters the game for T. Thompson,,81,74
277,3,2:48.0,,M. Williams enters the game for C. Zeller,81,74
278,3,2:48.0,L. James makes free throw 2 of 2,,83,74
279,3,2:33.0,,Shooting foul by I. Shumpert (drawn by N. Batum),83,74
280,3,2:33.0,,N. Batum makes free throw 1 of 2,83,75
281,3,2:33.0,K. Korver enters the game for L. James,,83,75
282,3,2:33.0,,N. Batum makes free throw 2 of 2,83,76
283,3,2:21.0,K. Irving makes 2-pt layup from 1 ft,,85,76
284,3,2:10.0,Violation by K. Love (kicked ball),,85,76
285,3,2:10.0,,J. Lamb enters the game for N. Batum,85,76
286,3,2:03.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,85,76
287,3,2:01.0,Defensive rebound by K. Irving,,85,76
288,3,1:55.0,K. Irving misses 3-pt jump shot from 26 ft,,85,76
289,3,1:55.0,,Defensive rebound by M. Williams,85,76
290,3,1:55.0,,Personal foul by K. Love (drawn by M. Williams),85,76
291,3,1:55.0,,M. Williams makes free throw 1 of 2,85,77
292,3,1:55.0,L. James enters the game for K. Love,,85,77
293,3,1:55.0,,M. Williams makes free throw 2 of 2,85,78
294,3,1:32.0,L. James makes 2-pt layup from 2 ft (assist by K. Irving),,87,78
295,3,1:19.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by K. Walker),87,81
296,3,1:00.0,K. Korver misses 3-pt jump shot from 25 ft,,87,81
297,3,0:58.0,,Defensive rebound by F. Kaminsky,87,81
298,3,0:48.0,,J. Lamb misses 2-pt layup from 2 ft (block by I. Shumpert),87,81
299,3,0:48.0,,Offensive rebound by Team,87,81
300,3,0:48.0,D. Williams enters the game for J. Smith,,87,81
301,3,0:46.0,,Personal foul by I. Shumpert (drawn by M. Williams),87,81
302,3,0:46.0,,M. Williams makes free throw 1 of 2,87,82
303,3,0:46.0,,M. Williams makes free throw 2 of 2,87,83
304,3,0:31.0,L. James makes 2-pt layup from 1 ft,,89,83
305,3,0:31.0,Shooting foul by J. Lamb (drawn by L. James),,89,83
306,3,0:31.0,Cleveland full timeout,,89,83
307,3,0:31.0,L. James makes free throw 1 of 1,,90,83
308,3,0:10.0,,F. Kaminsky misses 2-pt jump shot from 10 ft,90,83
309,3,0:09.0,,Offensive rebound by M. Williams,90,83
310,3,0:01.0,,J. Lamb makes 2-pt jump shot from 6 ft,90,85
311,3,0:00.0,D. Williams misses 2-pt jump shot from 16 ft (block by K. Walker),,90,85
312,3,0:00.0,Offensive rebound by Team,,90,85
313,4,11:50.0,,Personal foul by L. James (drawn by M. Williams),90,85
314,4,11:48.0,,Personal foul by I. Shumpert (drawn by M. Belinelli),90,85
315,4,11:32.0,,M. Williams misses 2-pt jump shot from 9 ft,90,85
316,4,11:31.0,Defensive rebound by R. Jefferson,,90,85
317,4,11:12.0,D. Williams makes 2-pt layup from 2 ft (assist by K. Korver),,92,85
318,4,10:51.0,,M. Belinelli misses 3-pt jump shot from 25 ft,92,85
319,4,10:50.0,,Offensive rebound by B. Weber,92,85
320,4,10:39.0,,J. Lamb makes 2-pt dunk at rim,92,87
321,4,10:08.0,I. Shumpert misses 3-pt jump shot from 25 ft,,92,87
322,4,10:07.0,,Defensive rebound by F. Kaminsky,92,87
323,4,9:59.0,,Turnover by F. Kaminsky (traveling),92,87
324,4,9:39.0,Personal foul by M. Belinelli (drawn by L. James),,92,87
325,4,9:27.0,K. Korver makes 3-pt jump shot from 23 ft (assist by L. James),,95,87
326,4,9:08.0,,J. Lamb misses 3-pt jump shot from 25 ft,95,87
327,4,9:07.0,Defensive rebound by L. James,,95,87
328,4,8:53.0,L. James makes 2-pt dunk at rim (assist by I. Shumpert),,97,87
329,4,8:53.0,,Charlotte full timeout,97,87
330,4,8:53.0,,K. Walker enters the game for M. Belinelli,97,87
331,4,8:53.0,,M. Kidd-Gilchrist enters the game for B. Weber,97,87
332,4,8:53.0,,N. Batum enters the game for J. Lamb,97,87
333,4,8:42.0,,Turnover by K. Walker (lost ball; steal by I. Shumpert),97,87
334,4,8:32.0,I. Shumpert makes 2-pt jump shot from 16 ft (assist by L. James),,99,87
335,4,8:10.0,,F. Kaminsky misses 2-pt jump shot from 8 ft (block by K. Korver),99,87
336,4,8:08.0,Defensive rebound by I. Shumpert,,99,87
337,4,8:06.0,Turnover by I. Shumpert (bad pass; steal by K. Walker),,99,87
338,4,8:00.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),99,90
339,4,7:44.0,I. Shumpert misses 3-pt jump shot from 25 ft,,99,90
340,4,7:43.0,,Defensive rebound by F. Kaminsky,99,90
341,4,7:27.0,,M. Williams makes 2-pt jump shot from 9 ft,99,92
342,4,7:08.0,Offensive foul by L. James (drawn by M. Williams),,99,92
343,4,7:08.0,Turnover by L. James (offensive foul),,99,92
344,4,7:08.0,K. Irving enters the game for I. Shumpert,,99,92
345,4,6:58.0,,N. Batum misses 2-pt jump shot from 12 ft,99,92
346,4,6:57.0,Defensive rebound by L. James,,99,92
347,4,6:49.0,Shooting foul by M. Kidd-Gilchrist (drawn by L. James),,99,92
348,4,6:49.0,L. James makes free throw 1 of 2,,100,92
349,4,6:49.0,L. James misses free throw 2 of 2,,100,92
350,4,6:49.0,K. Love enters the game for R. Jefferson,,100,92
351,4,6:49.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,100,92
352,4,6:49.0,,C. Zeller enters the game for M. Williams,100,92
353,4,6:46.0,,Defensive rebound by C. Zeller,100,92
354,4,6:24.0,,K. Walker misses 3-pt jump shot from 26 ft,100,92
355,4,6:21.0,Defensive rebound by Team,,100,92
356,4,6:21.0,,M. Williams enters the game for F. Kaminsky,100,92
357,4,6:02.0,Turnover by L. James (bad pass; steal by N. Batum),,100,92
358,4,5:56.0,,M. Belinelli makes 2-pt layup at rim,100,94
359,4,5:56.0,,Shooting foul by K. Korver (drawn by M. Belinelli),100,94
360,4,5:56.0,Official timeout,,100,94
361,4,5:56.0,J. Smith enters the game for D. Williams,,100,94
362,4,5:56.0,,M. Belinelli makes free throw 1 of 1,100,95
363,4,5:42.0,K. Love misses 3-pt jump shot from 24 ft,,100,95
364,4,5:41.0,,Defensive rebound by M. Belinelli,100,95
365,4,5:27.0,,Shooting foul by J. Smith (drawn by C. Zeller),100,95
366,4,5:27.0,,C. Zeller makes free throw 1 of 2,100,96
367,4,5:27.0,,C. Zeller misses free throw 2 of 2,100,96
368,4,5:26.0,Defensive rebound by L. James,,100,96
369,4,5:12.0,K. Irving misses 2-pt jump shot from 13 ft,,100,96
370,4,5:10.0,,Defensive rebound by M. Williams,100,96
371,4,5:06.0,,M. Belinelli makes 2-pt dunk at rim (assist by K. Walker),100,98
372,4,4:50.0,Turnover by K. Love (traveling),,100,98
373,4,4:39.0,,N. Batum misses 3-pt jump shot from 26 ft,100,98
374,4,4:38.0,Defensive rebound by K. Love,,100,98
375,4,4:27.0,Turnover by L. James (bad pass; steal by K. Walker),,100,98
376,4,4:20.0,,Shooting foul by K. Irving (drawn by K. Walker),100,98
377,4,4:20.0,,K. Walker misses free throw 1 of 2,100,98
378,4,4:20.0,,Offensive rebound by Team,100,98
379,4,4:20.0,,K. Walker makes free throw 2 of 2,100,99
380,4,4:06.0,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),,103,99
381,4,3:49.0,,K. Walker misses 3-pt jump shot from 26 ft,103,99
382,4,3:47.0,Defensive rebound by K. Love,,103,99
383,4,3:36.0,K. Love misses 2-pt jump shot from 15 ft,,103,99
384,4,3:35.0,,Defensive rebound by K. Walker,103,99
385,4,3:28.0,,Turnover by M. Belinelli (bad pass; steal by L. James),103,99
386,4,3:16.0,K. Love makes 2-pt jump shot from 19 ft,,105,99
387,4,3:16.0,,Charlotte full timeout,105,99
388,4,3:01.0,,M. Williams misses 2-pt layup from 2 ft (block by L. James),105,99
389,4,3:00.0,Defensive rebound by J. Smith,,105,99
390,4,2:44.0,L. James makes 2-pt layup from 1 ft (assist by K. Love),,107,99
