,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
30,1,7:26.0,,R. Gay misses 2-pt jump shot from 18 ft,13,10
31,1,7:25.0,Defensive rebound by D. Jordan,,13,10
32,1,7:16.0,Shooting foul by W. Cauley-Stein (drawn by B. Griffin),,13,10
33,1,7:16.0,B. Griffin makes free throw 1 of 2,,14,10
34,1,7:16.0,B. Griffin misses free throw 2 of 2,,14,10
35,1,7:15.0,,Defensive rebound by D. Cousins,14,10
36,1,6:54.0,,W. Cauley-Stein makes 2-pt hook shot from 5 ft (assist by D. Cousins),14,12
37,1,6:41.0,C. Paul misses 3-pt jump shot from 25 ft,,14,12
38,1,6:39.0,Offensive rebound by B. Griffin,,14,12
39,1,6:31.0,J. Redick misses 2-pt jump shot from 19 ft,,14,12
40,1,6:30.0,Offensive rebound by D. Jordan,,14,12
41,1,6:30.0,D. Jordan misses 2-pt layup from 2 ft,,14,12
42,1,6:29.0,Offensive rebound by J. Redick,,14,12
43,1,6:22.0,Shooting foul by W. Cauley-Stein (drawn by B. Griffin),,14,12
44,1,6:22.0,B. Griffin makes free throw 1 of 2,,15,12
45,1,6:22.0,B. Griffin makes free throw 2 of 2,,16,12
46,1,6:06.0,,R. Gay misses 2-pt jump shot from 7 ft,16,12
47,1,6:05.0,,Offensive rebound by D. Cousins,16,12
48,1,6:05.0,,D. Cousins misses 2-pt layup from 2 ft,16,12
49,1,6:04.0,Defensive rebound by C. Paul,,16,12
50,1,6:00.0,J. Redick makes 3-pt jump shot from 26 ft (assist by C. Paul),,19,12
51,1,5:54.0,,Sacramento full timeout,19,12
52,1,5:42.0,,T. Lawson makes 3-pt jump shot from 25 ft (assist by D. Cousins),19,15
53,1,5:42.0,,Shooting foul by C. Paul (drawn by T. Lawson),19,15
54,1,5:42.0,,T. Lawson makes free throw 1 of 1,19,16
55,1,5:29.0,Turnover by L. Mbah a Moute (bad pass; steal by D. Cousins),,19,16
56,1,5:26.0,,D. Cousins misses 2-pt jump shot from 4 ft (block by L. Mbah a Moute),19,16
57,1,5:26.0,,Offensive rebound by Team,19,16
58,1,5:23.0,,Shooting foul by B. Griffin (drawn by D. Cousins),19,16
59,1,5:23.0,,D. Cousins makes free throw 1 of 2,19,17
60,1,5:23.0,,D. Cousins makes free throw 2 of 2,19,18
61,1,5:07.0,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Griffin),,22,18
62,1,4:48.0,,R. Gay misses 2-pt jump shot from 18 ft,22,18
63,1,4:48.0,Defensive rebound by D. Jordan,,22,18
64,1,4:45.0,Personal foul by R. Gay (drawn by B. Griffin),,22,18
65,1,4:45.0,B. Griffin makes free throw 1 of 2,,23,18
66,1,4:45.0,,D. Collison enters the game for T. Lawson,23,18
67,1,4:45.0,B. Griffin makes free throw 2 of 2,,24,18
68,1,4:24.0,,D. Cousins misses 2-pt jump shot from 21 ft,24,18
69,1,4:24.0,Defensive rebound by B. Griffin,,24,18
70,1,4:10.0,J. Redick makes 2-pt layup from 4 ft (assist by B. Griffin),,26,18
71,1,4:02.0,,Turnover by R. Gay (bad pass; steal by C. Paul),26,18
72,1,3:56.0,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),,29,18
73,1,3:34.0,,D. Cousins misses 2-pt jump shot from 6 ft (block by D. Jordan),29,18
74,1,3:31.0,Defensive rebound by D. Jordan,,29,18
75,1,3:21.0,Turnover by C. Paul (bad pass),,29,18
76,1,2:56.0,,D. Cousins misses 3-pt jump shot from 25 ft,29,18
77,1,2:55.0,,Offensive rebound by W. Cauley-Stein,29,18
78,1,2:52.0,,W. Cauley-Stein makes 2-pt hook shot from 5 ft,29,20
79,1,2:33.0,B. Griffin misses 2-pt hook shot from 10 ft,,29,20
80,1,2:31.0,,Defensive rebound by D. Cousins,29,20
81,1,2:28.0,,Turnover by D. Cousins (lost ball; steal by C. Paul),29,20
82,1,2:27.0,LA Clippers full timeout,,29,20
83,1,2:27.0,,G. Temple enters the game for A. Afflalo,29,20
84,1,2:27.0,J. Crawford enters the game for J. Redick,,29,20
85,1,2:27.0,A. Rivers enters the game for C. Paul,,29,20
86,1,2:14.0,Personal foul by D. Cousins (drawn by B. Griffin),,29,20
87,1,2:14.0,B. Griffin makes free throw 1 of 2,,30,20
88,1,2:14.0,B. Griffin makes free throw 2 of 2,,31,20
89,1,1:59.0,,R. Gay makes 2-pt jump shot from 18 ft (assist by D. Cousins),31,22
90,1,1:37.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by B. Griffin),,33,22
91,1,1:11.0,,G. Temple misses 3-pt jump shot from 23 ft,33,22
92,1,1:11.0,Defensive rebound by D. Jordan,,33,22
93,1,1:01.0,B. Griffin makes 2-pt jump shot from 18 ft (assist by A. Rivers),,35,22
94,1,0:52.0,,W. Cauley-Stein misses 2-pt layup from 4 ft,35,22
95,1,0:51.0,Defensive rebound by D. Jordan,,35,22
96,1,0:46.0,B. Griffin makes 2-pt layup from 3 ft,,37,22
97,1,0:38.0,,Shooting foul by L. Mbah a Moute (drawn by R. Gay),37,22
98,1,0:38.0,,R. Gay makes free throw 1 of 2,37,23
99,1,0:38.0,M. Speights enters the game for D. Jordan,,37,23
100,1,0:38.0,,M. Barnes enters the game for D. Cousins,37,23
101,1,0:38.0,,R. Gay makes free throw 2 of 2,37,24
102,1,0:27.0,A. Rivers makes 2-pt layup from 1 ft,,39,24
103,1,0:27.0,Shooting foul by W. Cauley-Stein (drawn by A. Rivers),,39,24
104,1,0:27.0,R. Felton enters the game for J. Crawford,,39,24
105,1,0:27.0,A. Rivers makes free throw 1 of 1,,40,24
106,1,0:09.0,,D. Collison misses 2-pt layup from 3 ft (block by M. Speights),40,24
107,1,0:09.0,,Offensive rebound by Team,40,24
108,1,0:02.0,,W. Cauley-Stein misses 2-pt jump shot from 15 ft,40,24
109,1,0:02.0,Defensive rebound by B. Griffin,,40,24
110,1,0:00.0,B. Griffin misses 3-pt jump shot from 47 ft,,40,24
111,1,0:00.0,Offensive rebound by Team,,40,24
112,2,11:40.0,R. Felton makes 3-pt jump shot from 23 ft (assist by P. Pierce),,43,24
113,2,11:22.0,,D. Collison makes 2-pt jump shot from 18 ft,43,26
114,2,11:04.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by A. Rivers),,46,26
115,2,10:55.0,,Sacramento full timeout,46,26
116,2,10:39.0,,Turnover by D. Collison (bad pass),46,26
117,2,10:19.0,M. Speights makes 2-pt layup from 2 ft (assist by A. Rivers),,48,26
118,2,10:09.0,,Turnover by M. Barnes (bad pass),48,26
119,2,9:57.0,Turnover by A. Rivers (lost ball),,48,26
120,2,9:44.0,,M. Barnes misses 3-pt jump shot from 24 ft,48,26
121,2,9:44.0,Defensive rebound by M. Speights,,48,26
122,2,9:24.0,M. Speights makes 2-pt jump shot from 18 ft,,50,26
123,2,9:16.0,,Shooting foul by A. Rivers (drawn by B. McLemore),50,26
124,2,9:16.0,,B. McLemore makes free throw 1 of 2,50,27
125,2,9:16.0,,B. McLemore makes free throw 2 of 2,50,28
126,2,9:05.0,,T. Lawson enters the game for B. McLemore,50,28
127,2,9:03.0,Turnover by M. Speights (dbl dribble),,50,28
128,2,8:51.0,,D. Collison makes 2-pt jump shot from 16 ft (assist by T. Lawson),50,30
129,2,8:31.0,J. Crawford makes 3-pt jump shot from 25 ft,,53,30
130,2,8:20.0,,M. Barnes misses 2-pt hook shot from 10 ft,53,30
131,2,8:20.0,,Offensive rebound by M. Barnes,53,30
132,2,8:18.0,,M. Barnes misses 2-pt jump shot from 10 ft,53,30
133,2,8:17.0,Defensive rebound by Team,,53,30
134,2,8:05.0,J. Crawford misses 3-pt jump shot from 24 ft,,53,30
135,2,8:04.0,,Defensive rebound by G. Temple,53,30
136,2,7:54.0,,K. Koufos misses 2-pt jump shot from 12 ft,53,30
137,2,7:54.0,Defensive rebound by M. Speights,,53,30
138,2,7:42.0,A. Rivers makes 2-pt layup from 2 ft,,55,30
139,2,7:30.0,,D. Collison makes 2-pt jump shot from 10 ft,55,32
140,2,7:11.0,Personal foul by M. Barnes (drawn by R. Felton),,55,32
141,2,7:11.0,,D. Cousins enters the game for K. Koufos,55,32
142,2,7:02.0,J. Crawford misses 2-pt jump shot from 6 ft (block by D. Cousins),,55,32
143,2,7:01.0,,Defensive rebound by T. Lawson,55,32
144,2,6:56.0,,M. Barnes makes 2-pt layup from 3 ft (assist by T. Lawson),55,34
145,2,6:33.0,P. Pierce makes 3-pt jump shot from 23 ft (assist by A. Rivers),,58,34
146,2,6:16.0,,D. Cousins makes 2-pt jump shot from 8 ft,58,36
147,2,6:16.0,,Shooting foul by M. Speights (drawn by D. Cousins),58,36
148,2,6:16.0,D. Jordan enters the game for M. Speights,,58,36
149,2,6:16.0,,D. Cousins makes free throw 1 of 1,58,37
150,2,6:02.0,A. Rivers makes 2-pt layup from 3 ft,,60,37
151,2,5:45.0,,G. Temple misses 2-pt jump shot from 18 ft,60,37
152,2,5:45.0,,Offensive rebound by Team,60,37
153,2,5:45.0,Loose ball foul by D. Jordan (drawn by D. Cousins),,60,37
154,2,5:45.0,Official timeout,,60,37
155,2,5:45.0,B. Griffin enters the game for R. Felton,,60,37
156,2,5:45.0,C. Paul enters the game for P. Pierce,,60,37
157,2,5:45.0,,R. Gay enters the game for D. Collison,60,37
158,2,5:36.0,,D. Cousins misses 2-pt layup from 2 ft,60,37
159,2,5:32.0,Defensive rebound by D. Jordan,,60,37
160,2,5:26.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,62,37
161,2,5:12.0,,Turnover by T. Lawson (bad pass),62,37
162,2,4:53.0,A. Rivers misses 2-pt jump shot from 21 ft,,62,37
163,2,4:53.0,,Defensive rebound by R. Gay,62,37
164,2,4:50.0,,Turnover by R. Gay (bad pass; steal by D. Jordan),62,37
165,2,4:48.0,Turnover by D. Jordan (back court),,62,37
166,2,4:48.0,L. Mbah a Moute enters the game for J. Crawford,,62,37
167,2,4:48.0,J. Redick enters the game for A. Rivers,,62,37
168,2,4:34.0,,R. Gay misses 2-pt jump shot from 17 ft,62,37
169,2,4:32.0,Defensive rebound by D. Jordan,,62,37
170,2,4:22.0,Turnover by B. Griffin (lost ball; steal by M. Barnes),,62,37
171,2,4:16.0,,T. Lawson misses 3-pt jump shot from 24 ft,62,37
172,2,4:15.0,,Offensive rebound by D. Cousins,62,37
173,2,4:13.0,,D. Cousins misses 2-pt layup from 2 ft,62,37
174,2,4:12.0,Defensive rebound by D. Jordan,,62,37
175,2,4:05.0,Shooting foul by R. Gay (drawn by L. Mbah a Moute),,62,37
176,2,4:05.0,L. Mbah a Moute misses free throw 1 of 2,,62,37
177,2,4:05.0,Offensive rebound by Team,,62,37
178,2,4:05.0,,A. Afflalo enters the game for G. Temple,62,37
179,2,4:05.0,L. Mbah a Moute makes free throw 2 of 2,,63,37
180,2,3:43.0,,D. Cousins makes 3-pt jump shot from 25 ft,63,40
181,2,3:39.0,Turnover by B. Griffin (bad pass; steal by T. Lawson),,63,40
182,2,3:37.0,,T. Lawson makes 2-pt layup from 1 ft (assist by M. Barnes),63,42
183,2,3:37.0,LA Clippers full timeout,,63,42
184,2,3:17.0,L. Mbah a Moute makes 2-pt layup from 3 ft (assist by B. Griffin),,65,42
185,2,2:55.0,,R. Gay misses 2-pt jump shot from 12 ft,65,42
186,2,2:55.0,Defensive rebound by B. Griffin,,65,42
187,2,2:38.0,B. Griffin misses 2-pt jump shot from 18 ft,,65,42
188,2,2:37.0,,Defensive rebound by D. Cousins,65,42
189,2,2:29.0,,D. Collison enters the game for M. Barnes,65,42
190,2,2:17.0,,T. Lawson makes 2-pt layup from 2 ft (assist by D. Collison),65,44
191,2,2:17.0,,Shooting foul by J. Redick (drawn by T. Lawson),65,44
192,2,2:17.0,,T. Lawson makes free throw 1 of 1,65,45
193,2,2:10.0,Personal foul by R. Gay (drawn by C. Paul),,65,45
194,2,1:59.0,D. Jordan misses 2-pt hook shot from 5 ft,,65,45
195,2,1:59.0,,Defensive rebound by Team,65,45
196,2,1:42.0,,T. Lawson misses 2-pt jump shot from 4 ft (block by J. Redick),65,45
197,2,1:42.0,,Offensive rebound by Team,65,45
198,2,1:35.0,,D. Cousins misses 3-pt jump shot from 25 ft,65,45
199,2,1:35.0,,Offensive rebound by Team,65,45
200,2,1:35.0,,Turnover by Team (shot clock),65,45
201,2,1:27.0,Turnover by C. Paul (bad pass; steal by D. Cousins),,65,45
202,2,1:24.0,,D. Cousins makes 2-pt dunk at rim,65,47
203,2,1:05.0,Shooting foul by D. Collison (drawn by J. Redick),,65,47
204,2,1:05.0,J. Redick makes free throw 1 of 2,,66,47
205,2,1:05.0,,M. Barnes enters the game for R. Gay,66,47
206,2,1:05.0,J. Redick makes free throw 2 of 2,,67,47
207,2,0:55.0,,D. Cousins makes 2-pt hook shot from 5 ft,67,49
208,2,0:37.0,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),,70,49
209,2,0:24.0,,D. Cousins makes 2-pt layup from 2 ft,70,51
210,2,0:04.0,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),,73,51
211,2,0:00.0,,D. Cousins makes 3-pt jump shot from 43 ft,73,54
212,3,11:38.0,B. Griffin misses 2-pt hook shot from 4 ft,,73,54
213,3,11:37.0,Offensive rebound by B. Griffin,,73,54
214,3,11:36.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,75,54
215,3,11:16.0,,Turnover by D. Collison (bad pass; steal by B. Griffin),75,54
216,3,11:10.0,Personal foul by D. Collison (drawn by C. Paul),,75,54
217,3,11:02.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,75,54
218,3,11:01.0,,Defensive rebound by D. Collison,75,54
219,3,10:52.0,,Personal foul by J. Redick (drawn by D. Cousins),75,54
220,3,10:38.0,,D. Cousins misses 2-pt jump shot from 14 ft,75,54
221,3,10:37.0,,Offensive rebound by Team,75,54
222,3,10:25.0,,D. Collison makes 3-pt jump shot from 25 ft (assist by D. Cousins),75,57
223,3,10:11.0,Turnover by J. Redick (bad pass),,75,57
224,3,9:46.0,,A. Afflalo misses 3-pt jump shot from 26 ft,75,57
225,3,9:45.0,Defensive rebound by J. Redick,,75,57
226,3,9:40.0,Turnover by J. Redick (bad pass; steal by R. Gay),,75,57
227,3,9:36.0,,D. Cousins makes 2-pt dunk at rim (assist by R. Gay),75,59
228,3,9:14.0,Turnover by J. Redick (bad pass; steal by R. Gay),,75,59
229,3,9:11.0,,Turnover by R. Gay (bad pass),75,59
230,3,9:11.0,LA Clippers full timeout,,75,59
231,3,9:02.0,Personal foul by R. Gay (drawn by D. Jordan),,75,59
232,3,8:55.0,L. Mbah a Moute makes 2-pt dunk at rim (assist by J. Redick),,77,59
233,3,8:42.0,,Shooting foul by D. Jordan (drawn by D. Cousins),77,59
234,3,8:42.0,,D. Cousins makes free throw 1 of 2,77,60
235,3,8:42.0,,D. Cousins makes free throw 2 of 2,77,61
236,3,8:28.0,J. Redick misses 3-pt jump shot from 24 ft,,77,61
237,3,8:28.0,,Defensive rebound by D. Cousins,77,61
238,3,8:20.0,,D. Cousins makes 2-pt layup from 2 ft,77,63
239,3,8:20.0,,Shooting block foul by D. Jordan (drawn by D. Cousins),77,63
240,3,8:20.0,,D. Cousins makes free throw 1 of 1,77,64
241,3,8:04.0,C. Paul misses 3-pt jump shot from 25 ft,,77,64
242,3,8:03.0,,Defensive rebound by D. Cousins,77,64
243,3,7:53.0,,R. Gay misses 3-pt jump shot from 24 ft,77,64
244,3,7:52.0,,Offensive rebound by D. Cousins,77,64
245,3,7:51.0,,D. Cousins misses 2-pt layup from 2 ft,77,64
246,3,7:49.0,Defensive rebound by C. Paul,,77,64
247,3,7:45.0,J. Redick makes 2-pt layup from 4 ft,,79,64
248,3,7:33.0,,R. Gay makes 2-pt dunk at rim (assist by T. Lawson),79,66
249,3,7:24.0,Shooting foul by A. Afflalo (drawn by B. Griffin),,79,66
250,3,7:24.0,,Technical foul by R. Gay,79,66
251,3,7:24.0,C. Paul makes technical free throw,,80,66
252,3,7:24.0,B. Griffin makes free throw 1 of 2,,81,66
253,3,7:24.0,J. Crawford enters the game for L. Mbah a Moute,,80,66
254,3,7:24.0,A. Rivers enters the game for J. Redick,,80,66
255,3,7:24.0,B. Griffin makes free throw 2 of 2,,82,66
256,3,7:01.0,,D. Collison makes 2-pt layup from 4 ft,82,68
257,3,6:47.0,Shooting foul by D. Cousins (drawn by B. Griffin),,82,68
258,3,6:47.0,B. Griffin makes free throw 1 of 2,,83,68
259,3,6:47.0,,M. Barnes enters the game for D. Cousins,83,68
260,3,6:47.0,B. Griffin makes free throw 2 of 2,,84,68
261,3,6:29.0,,D. Collison makes 2-pt jump shot from 4 ft (assist by T. Lawson),84,70
262,3,6:01.0,C. Paul misses 3-pt jump shot from 24 ft,,84,70
263,3,6:01.0,,Defensive rebound by M. Barnes,84,70
264,3,5:50.0,,T. Lawson makes 2-pt layup from 3 ft,84,72
265,3,5:47.0,Turnover by D. Jordan (inbound),,84,72
266,3,5:47.0,,D. Cousins enters the game for R. Gay,84,72
267,3,5:42.0,,Personal foul by J. Crawford (drawn by A. Afflalo),84,72
268,3,5:38.0,,Personal foul by A. Rivers (drawn by A. Afflalo),84,72
269,3,5:38.0,,A. Afflalo makes free throw 1 of 2,84,73
270,3,5:38.0,,A. Afflalo makes free throw 2 of 2,84,74
271,3,5:26.0,Turnover by J. Crawford (bad pass; steal by D. Cousins),,84,74
272,3,5:23.0,,Turnover by D. Cousins (lost ball),84,74
273,3,5:12.0,B. Griffin makes 2-pt layup from 1 ft (assist by C. Paul),,86,74
274,3,5:01.0,,Turnover by M. Barnes (bad pass; steal by C. Paul),86,74
275,3,4:58.0,Shooting foul by M. Barnes (drawn by C. Paul),,86,74
276,3,4:58.0,C. Paul makes free throw 1 of 2,,87,74
277,3,4:58.0,C. Paul makes free throw 2 of 2,,88,74
278,3,4:50.0,,Personal foul by C. Paul (drawn by D. Cousins),88,74
279,3,4:50.0,,D. Cousins makes free throw 1 of 2,88,75
280,3,4:50.0,,D. Cousins makes free throw 2 of 2,88,76
281,3,4:36.0,C. Paul misses 2-pt hook shot from 9 ft,,88,76
282,3,4:36.0,,Defensive rebound by Team,88,76
283,3,4:29.0,,A. Afflalo misses 3-pt jump shot from 23 ft,88,76
284,3,4:29.0,Defensive rebound by Team,,88,76
285,3,4:20.0,Def 3 sec tech foul by D. Cousins,,88,76
286,3,4:20.0,C. Paul makes technical free throw,,89,76
287,3,4:20.0,,G. Temple enters the game for T. Lawson,89,76
288,3,4:04.0,C. Paul misses 2-pt jump shot from 19 ft,,89,76
289,3,4:03.0,,Defensive rebound by M. Barnes,89,76
290,3,3:52.0,,M. Barnes misses 3-pt jump shot from 24 ft,89,76
291,3,3:52.0,Defensive rebound by C. Paul,,89,76
292,3,3:46.0,B. Griffin makes 2-pt layup from 3 ft (assist by C. Paul),,91,76
293,3,3:45.0,,Sacramento full timeout,91,76
294,3,3:29.0,,Turnover by D. Cousins (traveling),91,76
295,3,3:23.0,C. Paul makes 2-pt jump shot from 7 ft,,93,76
296,3,3:07.0,,Turnover by D. Cousins (lost ball; steal by A. Rivers),93,76
297,3,3:00.0,B. Griffin makes 2-pt layup from 1 ft (assist by C. Paul),,95,76
298,3,2:39.0,,D. Cousins misses 3-pt jump shot from 23 ft,95,76
299,3,2:38.0,Defensive rebound by C. Paul,,95,76
300,3,2:32.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by C. Paul),,98,76
301,3,2:17.0,,Personal foul by C. Paul (drawn by A. Afflalo),98,76
302,3,2:17.0,,A. Afflalo makes free throw 1 of 2,98,77
303,3,2:17.0,,A. Afflalo makes free throw 2 of 2,98,78
304,3,2:04.0,B. Griffin misses 2-pt jump shot from 11 ft,,98,78
305,3,2:04.0,,Defensive rebound by Team,98,78
306,3,2:04.0,Loose ball foul by D. Jordan (drawn by D. Cousins),,98,78
307,3,2:04.0,,D. Cousins makes free throw 1 of 2,98,79
308,3,2:04.0,,D. Cousins misses free throw 2 of 2,98,79
309,3,2:04.0,M. Speights enters the game for D. Jordan,,98,79
310,3,2:03.0,Defensive rebound by B. Griffin,,98,79
311,3,1:49.0,M. Speights misses 3-pt jump shot from 25 ft,,98,79
312,3,1:48.0,Offensive rebound by C. Paul,,98,79
313,3,1:39.0,C. Paul misses 2-pt jump shot from 6 ft,,98,79
314,3,1:39.0,,Defensive rebound by D. Cousins,98,79
315,3,1:21.0,,Personal foul by C. Paul (drawn by D. Collison),98,79
316,3,1:21.0,,D. Collison misses free throw 1 of 2,98,79
317,3,1:21.0,,Offensive rebound by Team,98,79
318,3,1:21.0,R. Felton enters the game for C. Paul,,98,79
319,3,1:21.0,,A. Tolliver enters the game for D. Cousins,98,79
320,3,1:21.0,,R. Gay enters the game for A. Afflalo,98,79
321,3,1:21.0,,D. Collison makes free throw 2 of 2,98,80
322,3,1:08.0,Personal foul by R. Gay (drawn by B. Griffin),,98,80
323,3,1:08.0,B. Griffin makes free throw 1 of 2,,99,80
324,3,1:08.0,B. Griffin makes free throw 2 of 2,,100,80
325,3,0:50.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by D. Collison),100,83
326,3,0:39.0,J. Crawford makes 3-pt jump shot from 25 ft,,103,83
327,3,0:39.0,Shooting foul by A. Tolliver (drawn by J. Crawford),,103,83
328,3,0:39.0,J. Crawford makes free throw 1 of 1,,104,83
329,3,0:32.0,,D. Collison makes 2-pt jump shot from 21 ft,104,85
330,3,0:11.0,J. Crawford misses 2-pt jump shot from 16 ft (block by G. Temple),,104,85
331,3,0:10.0,,Defensive rebound by M. Barnes,104,85
332,3,0:05.0,,M. Barnes misses 2-pt jump shot from 11 ft,104,85
333,3,0:03.0,Defensive rebound by Team,,104,85
334,3,0:00.0,R. Felton misses 3-pt jump shot from 38 ft,,104,85
335,3,0:00.0,Offensive rebound by Team,,104,85
336,4,11:46.0,,Shooting foul by P. Pierce (drawn by R. Gay),104,85
337,4,11:46.0,,R. Gay makes free throw 1 of 2,104,86
338,4,11:46.0,,R. Gay misses free throw 2 of 2,104,86
339,4,11:45.0,Defensive rebound by M. Speights,,104,86
340,4,11:29.0,A. Rivers makes 2-pt layup from 3 ft,,106,86
341,4,11:14.0,,M. Barnes makes 3-pt jump shot from 26 ft (assist by T. Lawson),106,89
342,4,10:56.0,M. Speights misses 3-pt jump shot from 25 ft,,106,89
343,4,10:56.0,,Defensive rebound by T. Lawson,106,89
344,4,10:45.0,,Personal foul by R. Felton (drawn by R. Gay),106,89
345,4,10:31.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by R. Gay),106,92
346,4,10:09.0,M. Speights misses 2-pt jump shot from 2 ft (block by M. Barnes),,106,92
347,4,10:09.0,,Defensive rebound by T. Lawson,106,92
348,4,10:05.0,,T. Lawson misses 2-pt layup from 2 ft (block by A. Rivers),106,92
349,4,10:03.0,Defensive rebound by A. Rivers,,106,92
350,4,9:46.0,A. Rivers misses 3-pt jump shot from 24 ft,,106,92
351,4,9:45.0,,Defensive rebound by R. Gay,106,92
352,4,9:35.0,,Shooting foul by P. Pierce (drawn by A. Tolliver),106,92
353,4,9:35.0,,A. Tolliver makes free throw 1 of 3,106,93
354,4,9:35.0,,A. Tolliver makes free throw 2 of 3,106,94
355,4,9:35.0,D. Jordan enters the game for M. Speights,,106,94
356,4,9:35.0,L. Mbah a Moute enters the game for P. Pierce,,106,94
357,4,9:35.0,,A. Tolliver makes free throw 3 of 3,106,95
358,4,9:14.0,D. Jordan makes 2-pt layup from 2 ft (assist by L. Mbah a Moute),,108,95
359,4,9:01.0,,A. Tolliver misses 3-pt jump shot from 24 ft,108,95
360,4,9:01.0,Defensive rebound by J. Crawford,,108,95
361,4,8:54.0,J. Crawford misses 2-pt jump shot from 17 ft,,108,95
362,4,8:53.0,,Defensive rebound by M. Barnes,108,95
363,4,8:45.0,,R. Gay misses 2-pt layup from 2 ft,108,95
364,4,8:44.0,Defensive rebound by J. Crawford,,108,95
365,4,8:32.0,Official timeout,,108,95
366,4,8:32.0,,D. Cousins enters the game for A. Tolliver,108,95
367,4,8:23.0,D. Jordan makes 2-pt layup from 3 ft (assist by J. Crawford),,110,95
368,4,8:01.0,,D. Cousins makes 2-pt dunk at rim,110,97
369,4,7:43.0,J. Crawford misses 2-pt jump shot from 18 ft,,110,97
370,4,7:43.0,,Defensive rebound by T. Lawson,110,97
371,4,7:35.0,,D. Cousins makes 2-pt layup from 2 ft (assist by T. Lawson),110,99
372,4,7:14.0,R. Felton misses 3-pt jump shot from 25 ft,,110,99
373,4,7:14.0,,Defensive rebound by R. Gay,110,99
374,4,7:04.0,,T. Lawson makes 2-pt layup from 2 ft (assist by D. Cousins),110,101
375,4,7:02.0,LA Clippers full timeout,,110,101
376,4,7:02.0,,D. Collison enters the game for R. Gay,110,101
377,4,7:02.0,J. Redick enters the game for J. Crawford,,110,101
378,4,7:02.0,B. Griffin enters the game for A. Rivers,,110,101
379,4,7:02.0,C. Paul enters the game for R. Felton,,110,101
380,4,6:38.0,B. Griffin misses 2-pt jump shot from 21 ft,,110,101
381,4,6:38.0,,Defensive rebound by T. Lawson,110,101
382,4,6:34.0,J. Crawford enters the game for L. Mbah a Moute,,110,101
