,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MILWAUKEE_ACTION,CHARLOTTE_SCORE,MILWAUKEE_SCORE
36,1,7:18.0,,G. Monroe enters the game for M. Plumlee,13,7
37,1,7:12.0,M. Williams makes 2-pt jump shot from 20 ft (assist by K. Walker),,15,7
38,1,6:59.0,,G. Antetokounmpo misses 2-pt layup from 3 ft,15,7
39,1,6:57.0,Defensive rebound by M. Williams,,15,7
40,1,6:51.0,M. Kidd-Gilchrist misses 2-pt jump shot from 6 ft,,15,7
41,1,6:50.0,,Defensive rebound by G. Monroe,15,7
42,1,6:47.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),15,9
43,1,6:33.0,Personal foul by M. Teletović (drawn by M. Williams),,15,9
44,1,6:33.0,,M. Beasley enters the game for M. Teletović,15,9
45,1,6:22.0,M. Williams misses 2-pt layup from 1 ft (block by M. Beasley),,15,9
46,1,6:20.0,,Defensive rebound by G. Antetokounmpo,15,9
47,1,6:13.0,,J. Parker makes 2-pt layup at rim (assist by G. Monroe),15,11
48,1,5:56.0,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Williams),,18,11
49,1,5:42.0,,M. Dellavedova misses 2-pt jump shot from 14 ft,18,11
50,1,5:40.0,Defensive rebound by M. Kidd-Gilchrist,,18,11
51,1,5:30.0,Personal foul by J. Parker (drawn by K. Walker),,18,11
52,1,5:30.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,18,11
53,1,5:30.0,C. Zeller enters the game for R. Hibbert,,18,11
54,1,5:30.0,,M. Brogdon enters the game for M. Dellavedova,18,11
55,1,5:17.0,M. Belinelli misses 3-pt jump shot from 27 ft,,18,11
56,1,5:16.0,,Defensive rebound by G. Monroe,18,11
57,1,5:05.0,,M. Beasley misses 2-pt jump shot from 21 ft,18,11
58,1,5:04.0,Defensive rebound by C. Zeller,,18,11
59,1,4:57.0,C. Zeller makes 2-pt layup at rim (assist by N. Batum),,20,11
60,1,4:57.0,Shooting foul by J. Parker (drawn by C. Zeller),,20,11
61,1,4:57.0,,J. Terry enters the game for J. Parker,20,11
62,1,4:57.0,C. Zeller makes free throw 1 of 1,,21,11
63,1,4:42.0,,Shooting foul by C. Zeller (drawn by G. Monroe),21,11
64,1,4:42.0,,G. Monroe misses free throw 1 of 2,21,11
65,1,4:42.0,,Offensive rebound by Team,21,11
66,1,4:42.0,,G. Monroe makes free throw 2 of 2,21,12
67,1,4:29.0,M. Williams makes 3-pt jump shot from 27 ft (assist by K. Walker),,24,12
68,1,4:17.0,,Personal foul by M. Williams (drawn by G. Monroe),24,12
69,1,4:17.0,S. Hawes enters the game for M. Williams,,24,12
70,1,4:09.0,,Shooting foul by S. Hawes (drawn by G. Monroe),24,12
71,1,4:09.0,,G. Monroe makes free throw 1 of 2,24,13
72,1,4:09.0,,G. Monroe makes free throw 2 of 2,24,14
73,1,3:45.0,C. Zeller makes 2-pt jump shot from 6 ft (assist by N. Batum),,26,14
74,1,3:31.0,,G. Monroe misses 2-pt hook shot from 4 ft,26,14
75,1,3:30.0,Defensive rebound by S. Hawes,,26,14
76,1,3:22.0,S. Hawes makes 2-pt dunk at rim (assist by N. Batum),,28,14
77,1,2:59.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Brogdon),28,16
78,1,2:44.0,C. Zeller misses 2-pt layup at rim (block by G. Monroe),,28,16
79,1,2:41.0,,Defensive rebound by J. Terry,28,16
80,1,2:38.0,,M. Beasley misses 2-pt layup from 1 ft,28,16
81,1,2:36.0,,Offensive rebound by G. Monroe,28,16
82,1,2:34.0,,G. Monroe misses 2-pt layup from 2 ft,28,16
83,1,2:33.0,Defensive rebound by N. Batum,,28,16
84,1,2:16.0,S. Hawes misses 2-pt jump shot from 15 ft,,28,16
85,1,2:15.0,,Defensive rebound by M. Brogdon,28,16
86,1,2:11.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Brogdon),28,18
87,1,2:00.0,Charlotte full timeout,,28,18
88,1,2:00.0,M. Kidd-Gilchrist enters the game for N. Batum,,28,18
89,1,2:00.0,R. Sessions enters the game for K. Walker,,28,18
90,1,1:50.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,,30,18
91,1,1:28.0,,G. Monroe misses 2-pt hook shot from 3 ft,30,18
92,1,1:27.0,,Offensive rebound by G. Monroe,30,18
93,1,1:22.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by G. Monroe),30,20
94,1,0:58.0,S. Hawes misses 3-pt jump shot from 28 ft,,30,20
95,1,0:56.0,,Defensive rebound by G. Monroe,30,20
96,1,0:40.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),30,22
97,1,0:16.0,C. Zeller makes 2-pt dunk at rim (assist by S. Hawes),,32,22
98,1,0:03.0,,M. Brogdon makes 2-pt jump shot from 15 ft,32,24
99,2,11:39.0,R. Sessions makes 2-pt layup from 1 ft (assist by S. Hawes),,34,24
100,2,11:22.0,,M. Brogdon misses 3-pt jump shot from 25 ft,34,24
101,2,11:21.0,Defensive rebound by M. Kidd-Gilchrist,,34,24
102,2,11:04.0,C. Zeller makes 2-pt layup from 1 ft (assist by S. Hawes),,36,24
103,2,11:04.0,Shooting foul by J. Henson (drawn by C. Zeller),,36,24
104,2,11:04.0,J. Lamb enters the game for M. Kidd-Gilchrist,,36,24
105,2,11:04.0,C. Zeller makes free throw 1 of 1,,37,24
106,2,10:52.0,,J. Terry misses 3-pt jump shot from 24 ft,37,24
107,2,10:51.0,,Offensive rebound by M. Beasley,37,24
108,2,10:46.0,,Personal foul by J. Lamb (drawn by M. Brogdon),37,24
109,2,10:40.0,,M. Teletović misses 3-pt jump shot from 25 ft,37,24
110,2,10:39.0,Defensive rebound by M. Belinelli,,37,24
111,2,10:31.0,Shooting foul by M. Beasley (drawn by C. Zeller),,37,24
112,2,10:31.0,C. Zeller makes free throw 1 of 2,,38,24
113,2,10:31.0,C. Zeller misses free throw 2 of 2,,38,24
114,2,10:28.0,,Defensive rebound by J. Henson,38,24
115,2,10:16.0,,M. Teletović misses 2-pt layup from 2 ft,38,24
116,2,10:15.0,Defensive rebound by S. Hawes,,38,24
117,2,10:14.0,Offensive foul by C. Zeller (drawn by M. Brogdon),,38,24
118,2,10:14.0,Turnover by C. Zeller (offensive foul),,38,24
119,2,10:06.0,,Personal foul by R. Sessions (drawn by M. Brogdon),38,24
120,2,9:59.0,,J. Henson makes 2-pt dunk at rim (assist by M. Teletović),38,26
121,2,9:45.0,J. Lamb misses 2-pt jump shot from 12 ft,,38,26
122,2,9:44.0,,Defensive rebound by M. Teletović,38,26
123,2,9:38.0,,M. Teletović misses 2-pt layup from 1 ft (block by C. Zeller),38,26
124,2,9:38.0,,Offensive rebound by Team,38,26
125,2,9:34.0,,M. Beasley makes 2-pt jump shot from 20 ft (assist by J. Terry),38,28
126,2,9:20.0,R. Sessions misses 2-pt jump shot from 5 ft,,38,28
127,2,9:18.0,,Defensive rebound by M. Brogdon,38,28
128,2,9:12.0,,M. Teletović makes 2-pt layup at rim (assist by M. Brogdon),38,30
129,2,8:51.0,Personal foul by J. Terry (drawn by C. Zeller),,38,30
130,2,8:51.0,Official timeout,,38,30
131,2,8:51.0,M. Williams enters the game for C. Zeller,,38,30
132,2,8:42.0,S. Hawes makes 2-pt hook shot from 5 ft (assist by J. Lamb),,40,30
133,2,8:25.0,,M. Beasley misses 2-pt jump shot from 17 ft,40,30
134,2,8:23.0,Defensive rebound by M. Belinelli,,40,30
135,2,8:19.0,Personal foul by J. Terry (drawn by M. Belinelli),,40,30
136,2,8:19.0,,J. Parker enters the game for M. Beasley,40,30
137,2,8:19.0,,M. Dellavedova enters the game for J. Terry,40,30
138,2,8:05.0,J. Lamb misses 2-pt jump shot from 19 ft,,40,30
139,2,8:04.0,,Defensive rebound by J. Parker,40,30
140,2,7:51.0,,J. Henson misses 2-pt layup at rim (block by S. Hawes),40,30
141,2,7:48.0,Defensive rebound by J. Lamb,,40,30
142,2,7:42.0,J. Lamb misses 2-pt layup from 2 ft,,40,30
143,2,7:40.0,,Defensive rebound by M. Teletović,40,30
144,2,7:36.0,,M. Brogdon misses 2-pt layup from 1 ft (block by M. Williams),40,30
145,2,7:36.0,,Offensive rebound by Team,40,30
146,2,7:23.0,,Turnover by M. Dellavedova (bad pass),40,30
147,2,7:23.0,R. Hibbert enters the game for S. Hawes,,40,30
148,2,7:16.0,Offensive foul by R. Hibbert (drawn by M. Brogdon),,40,30
149,2,7:16.0,Turnover by R. Hibbert (offensive foul),,40,30
150,2,7:16.0,K. Walker enters the game for R. Sessions,,40,30
151,2,7:04.0,,M. Teletović misses 3-pt jump shot from 26 ft,40,30
152,2,7:03.0,Defensive rebound by M. Williams,,40,30
153,2,6:52.0,M. Belinelli misses 2-pt jump shot from 5 ft,,40,30
154,2,6:51.0,,Defensive rebound by Team,40,30
155,2,6:39.0,,M. Brogdon misses 3-pt jump shot from 24 ft,40,30
156,2,6:38.0,Defensive rebound by M. Williams,,40,30
157,2,6:21.0,M. Williams misses 2-pt jump shot from 7 ft,,40,30
158,2,6:20.0,Offensive rebound by M. Williams,,40,30
159,2,6:15.0,Shooting foul by M. Brogdon (drawn by K. Walker),,40,30
160,2,6:15.0,K. Walker misses free throw 1 of 2,,40,30
161,2,6:15.0,Offensive rebound by Team,,40,30
162,2,6:15.0,K. Walker misses free throw 2 of 2,,40,30
163,2,6:15.0,,G. Antetokounmpo enters the game for M. Brogdon,40,30
164,2,6:15.0,N. Batum enters the game for M. Belinelli,,40,30
165,2,6:14.0,,Defensive rebound by J. Henson,40,30
166,2,5:53.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,40,30
167,2,5:51.0,,Offensive rebound by J. Henson,40,30
168,2,5:49.0,,J. Henson makes 2-pt hook shot from 3 ft,40,32
169,2,5:34.0,Turnover by R. Hibbert (3 sec),,40,32
170,2,5:34.0,,Milwaukee full timeout,40,32
171,2,5:11.0,,J. Henson misses 2-pt jump shot from 12 ft,40,32
172,2,5:10.0,,Offensive rebound by J. Parker,40,32
173,2,5:09.0,,J. Parker makes 2-pt layup from 1 ft,40,34
174,2,4:53.0,M. Williams makes 3-pt jump shot from 27 ft (assist by N. Batum),,43,34
175,2,4:38.0,,Turnover by J. Parker (traveling),43,34
176,2,4:38.0,M. Kidd-Gilchrist enters the game for J. Lamb,,43,34
177,2,4:25.0,N. Batum makes 3-pt jump shot from 27 ft (assist by K. Walker),,46,34
178,2,4:11.0,,G. Antetokounmpo makes 2-pt jump shot from 22 ft,46,36
179,2,4:02.0,Turnover by K. Walker (bad pass; steal by G. Antetokounmpo),,46,36
180,2,3:59.0,,Shooting foul by K. Walker (drawn by G. Antetokounmpo),46,36
181,2,3:59.0,,G. Antetokounmpo makes free throw 1 of 2,46,37
182,2,3:59.0,,G. Antetokounmpo misses free throw 2 of 2,46,37
183,2,3:59.0,,G. Monroe enters the game for J. Henson,46,37
184,2,3:58.0,Defensive rebound by M. Kidd-Gilchrist,,46,37
185,2,3:46.0,K. Walker misses 2-pt jump shot from 3 ft,,46,37
186,2,3:45.0,Offensive rebound by R. Hibbert,,46,37
187,2,3:34.0,N. Batum misses 3-pt jump shot from 24 ft,,46,37
188,2,3:31.0,,Defensive rebound by M. Teletović,46,37
189,2,3:24.0,,M. Teletović misses 3-pt jump shot from 30 ft,46,37
190,2,3:23.0,Defensive rebound by M. Kidd-Gilchrist,,46,37
191,2,3:07.0,N. Batum misses 2-pt layup from 1 ft,,46,37
192,2,3:05.0,,Defensive rebound by G. Antetokounmpo,46,37
193,2,2:58.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,46,37
194,2,2:57.0,Defensive rebound by M. Williams,,46,37
195,2,2:53.0,,Violation by M. Dellavedova (kicked ball),46,37
196,2,2:53.0,Charlotte full timeout,,46,37
197,2,2:53.0,,R. Vaughn enters the game for J. Parker,46,37
198,2,2:53.0,M. Belinelli enters the game for M. Williams,,46,37
199,2,2:45.0,M. Belinelli misses 3-pt jump shot from 26 ft,,46,37
200,2,2:43.0,,Defensive rebound by M. Dellavedova,46,37
201,2,2:35.0,,M. Teletović makes 2-pt layup at rim (assist by M. Dellavedova),46,39
202,2,2:20.0,K. Walker makes 3-pt jump shot from 28 ft,,49,39
203,2,1:58.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by R. Hibbert),49,39
204,2,1:57.0,Defensive rebound by Team,,49,39
205,2,1:48.0,K. Walker misses 2-pt jump shot from 11 ft,,49,39
206,2,1:47.0,,Defensive rebound by G. Monroe,49,39
207,2,1:40.0,,M. Teletović misses 2-pt jump shot from 3 ft (block by M. Kidd-Gilchrist),49,39
208,2,1:38.0,Defensive rebound by N. Batum,,49,39
209,2,1:19.0,R. Hibbert misses 2-pt layup from 2 ft (block by G. Monroe),,49,39
210,2,1:18.0,Offensive rebound by M. Kidd-Gilchrist,,49,39
211,2,1:18.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,,51,39
212,2,1:18.0,Shooting foul by G. Antetokounmpo (drawn by M. Kidd-Gilchrist),,51,39
213,2,1:18.0,M. Kidd-Gilchrist makes free throw 1 of 1,,52,39
214,2,1:06.0,,Personal foul by R. Hibbert (drawn by G. Monroe),52,39
215,2,0:59.0,,M. Teletović misses 2-pt jump shot from 13 ft,52,39
216,2,0:57.0,Defensive rebound by M. Kidd-Gilchrist,,52,39
217,2,0:46.0,M. Kidd-Gilchrist makes 2-pt jump shot from 16 ft (assist by K. Walker),,54,39
218,2,0:34.0,,R. Vaughn makes 2-pt jump shot from 18 ft (assist by M. Dellavedova),54,41
219,2,0:26.0,Personal foul by M. Dellavedova (drawn by K. Walker),,54,41
220,2,0:26.0,K. Walker makes free throw 1 of 2,,55,41
221,2,0:26.0,S. Hawes enters the game for R. Hibbert,,54,41
222,2,0:26.0,K. Walker makes free throw 2 of 2,,56,41
223,2,0:07.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,56,41
224,2,0:06.0,Defensive rebound by M. Kidd-Gilchrist,,56,41
225,2,0:00.0,K. Walker misses 3-pt jump shot from 26 ft,,56,41
226,2,0:00.0,Offensive rebound by Team,,56,41
227,3,11:39.0,Turnover by N. Batum (bad pass; steal by M. Plumlee),,56,41
228,3,11:34.0,,J. Parker misses 2-pt layup from 1 ft,56,41
229,3,11:32.0,Defensive rebound by M. Williams,,56,41
230,3,11:18.0,K. Walker makes 3-pt jump shot from 27 ft,,59,41
231,3,11:02.0,,M. Dellavedova makes 2-pt jump shot from 23 ft (assist by G. Antetokounmpo),59,43
232,3,10:49.0,Personal foul by G. Antetokounmpo (drawn by K. Walker),,59,43
233,3,10:35.0,M. Williams misses 2-pt jump shot from 21 ft (block by G. Antetokounmpo),,59,43
234,3,10:32.0,Offensive rebound by M. Williams,,59,43
235,3,10:30.0,M. Williams misses 2-pt jump shot from 13 ft,,59,43
236,3,10:29.0,,Defensive rebound by R. Vaughn,59,43
237,3,10:19.0,,G. Antetokounmpo makes 2-pt dunk at rim,59,45
238,3,10:05.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by N. Batum),,61,45
239,3,10:05.0,Shooting foul by G. Antetokounmpo (drawn by M. Kidd-Gilchrist),,61,45
240,3,10:05.0,M. Kidd-Gilchrist makes free throw 1 of 1,,62,45
241,3,9:41.0,,M. Plumlee misses 2-pt hook shot from 3 ft,62,45
242,3,9:40.0,Defensive rebound by M. Kidd-Gilchrist,,62,45
243,3,9:25.0,M. Kidd-Gilchrist misses 2-pt jump shot from 21 ft,,62,45
244,3,9:23.0,,Defensive rebound by M. Plumlee,62,45
245,3,9:12.0,,G. Antetokounmpo misses 2-pt jump shot from 5 ft,62,45
246,3,9:11.0,,Offensive rebound by G. Antetokounmpo,62,45
247,3,9:07.0,,R. Vaughn misses 2-pt jump shot from 12 ft,62,45
248,3,9:06.0,Defensive rebound by N. Batum,,62,45
249,3,8:58.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by R. Hibbert),,64,45
250,3,8:58.0,,Milwaukee full timeout,64,45
251,3,8:45.0,,J. Parker misses 2-pt jump shot from 7 ft,64,45
252,3,8:44.0,Defensive rebound by K. Walker,,64,45
253,3,8:25.0,,G. Monroe enters the game for M. Plumlee,64,45
254,3,8:20.0,K. Walker misses 3-pt jump shot from 28 ft,,64,45
255,3,8:18.0,,Defensive rebound by M. Dellavedova,64,45
256,3,8:11.0,,M. Dellavedova makes 2-pt jump shot from 22 ft,64,47
257,3,7:53.0,Shooting foul by R. Vaughn (drawn by N. Batum),,64,47
258,3,7:53.0,N. Batum makes free throw 1 of 2,,65,47
259,3,7:53.0,N. Batum misses free throw 2 of 2,,65,47
260,3,7:51.0,,Defensive rebound by G. Monroe,65,47
261,3,7:44.0,,Personal foul by R. Hibbert (drawn by M. Dellavedova),65,47
262,3,7:36.0,,Turnover by M. Dellavedova (bad pass; steal by N. Batum),65,47
263,3,7:28.0,R. Hibbert makes 2-pt dunk at rim (assist by N. Batum),,67,47
264,3,7:16.0,,R. Vaughn misses 3-pt jump shot from 27 ft,67,47
265,3,7:15.0,Defensive rebound by M. Williams,,67,47
266,3,7:07.0,Shooting foul by R. Vaughn (drawn by R. Hibbert),,67,47
267,3,7:07.0,R. Hibbert makes free throw 1 of 2,,68,47
268,3,7:07.0,,M. Teletović enters the game for R. Vaughn,68,47
269,3,7:07.0,R. Hibbert makes free throw 2 of 2,,69,47
270,3,6:50.0,,G. Monroe misses 2-pt layup from 1 ft (block by R. Hibbert),69,47
271,3,6:48.0,Defensive rebound by K. Walker,,69,47
272,3,6:32.0,N. Batum misses 3-pt jump shot from 28 ft,,69,47
273,3,6:30.0,Offensive rebound by M. Kidd-Gilchrist,,69,47
274,3,6:29.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,,71,47
275,3,6:15.0,,Personal foul by N. Batum (drawn by G. Monroe),71,47
276,3,6:07.0,,G. Monroe makes 2-pt layup from 1 ft (assist by J. Parker),71,49
277,3,6:07.0,,Shooting foul by M. Williams (drawn by G. Monroe),71,49
278,3,6:07.0,,G. Monroe makes free throw 1 of 1,71,50
279,3,5:55.0,Offensive foul by M. Williams (drawn by G. Antetokounmpo),,71,50
280,3,5:55.0,Turnover by M. Williams (offensive foul),,71,50
281,3,5:55.0,S. Hawes enters the game for M. Williams,,71,50
282,3,5:41.0,,G. Antetokounmpo makes 2-pt dunk at rim,71,52
283,3,5:41.0,,Shooting foul by M. Kidd-Gilchrist (drawn by G. Antetokounmpo),71,52
284,3,5:41.0,,G. Antetokounmpo misses free throw 1 of 1,71,52
285,3,5:38.0,Defensive rebound by M. Kidd-Gilchrist,,71,52
286,3,5:19.0,N. Batum misses 3-pt jump shot from 26 ft,,71,52
287,3,5:18.0,Offensive rebound by R. Hibbert,,71,52
288,3,5:17.0,R. Hibbert makes 2-pt dunk at rim,,73,52
289,3,4:52.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by G. Monroe),73,54
290,3,4:33.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,73,54
291,3,4:32.0,Turnover by S. Hawes (bad pass),,73,54
292,3,4:31.0,C. Zeller enters the game for R. Hibbert,,73,54
293,3,4:18.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by J. Parker),73,57
294,3,4:01.0,M. Belinelli makes 2-pt jump shot from 19 ft,,75,57
295,3,3:46.0,,G. Monroe misses 2-pt jump shot from 15 ft,75,57
296,3,3:45.0,Defensive rebound by N. Batum,,75,57
297,3,3:33.0,Turnover by S. Hawes (bad pass; steal by G. Monroe),,75,57
298,3,3:29.0,,M. Teletović makes 2-pt dunk at rim (assist by G. Antetokounmpo),75,59
299,3,2:56.0,N. Batum misses 3-pt jump shot from 28 ft,,75,59
300,3,2:54.0,,Defensive rebound by G. Antetokounmpo,75,59
301,3,2:47.0,,J. Parker misses 2-pt layup at rim (block by C. Zeller),75,59
302,3,2:44.0,Defensive rebound by C. Zeller,,75,59
303,3,2:38.0,N. Batum makes 2-pt layup from 1 ft (assist by M. Belinelli),,77,59
304,3,2:26.0,,Shooting foul by C. Zeller (drawn by J. Parker),77,59
305,3,2:26.0,Charlotte full timeout,,77,59
306,3,2:26.0,,J. Parker makes free throw 1 of 2,77,60
307,3,2:26.0,R. Sessions enters the game for K. Walker,,77,59
308,3,2:26.0,M. Kidd-Gilchrist enters the game for S. Hawes,,77,59
309,3,2:26.0,,M. Brogdon enters the game for M. Teletović,77,59
310,3,2:26.0,,M. Beasley enters the game for G. Antetokounmpo,77,59
311,3,2:26.0,,J. Parker makes free throw 2 of 2,77,61
312,3,2:13.0,Personal foul by M. Dellavedova (drawn by C. Zeller),,77,61
313,3,2:13.0,C. Zeller makes free throw 1 of 2,,78,61
314,3,2:13.0,C. Zeller makes free throw 2 of 2,,79,61
315,3,1:58.0,,Shooting block foul by C. Zeller (drawn by M. Beasley),79,61
316,3,1:58.0,,M. Beasley misses free throw 1 of 2,79,61
317,3,1:58.0,,Offensive rebound by Team,79,61
318,3,1:58.0,,M. Beasley misses free throw 2 of 2,79,61
319,3,1:58.0,,J. Terry enters the game for M. Dellavedova,79,61
320,3,1:57.0,Defensive rebound by N. Batum,,79,61
321,3,1:43.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,,79,61
322,3,1:41.0,Offensive rebound by C. Zeller,,79,61
323,3,1:40.0,C. Zeller makes 2-pt layup at rim,,81,61
324,3,1:21.0,,G. Monroe makes 2-pt jump shot from 19 ft (assist by J. Parker),81,63
325,3,0:55.0,M. Belinelli makes 2-pt jump shot from 15 ft (assist by C. Zeller),,83,63
326,3,0:47.0,,M. Brogdon misses 2-pt jump shot from 8 ft,83,63
327,3,0:46.0,,Offensive rebound by J. Parker,83,63
328,3,0:46.0,,J. Parker misses 2-pt layup at rim,83,63
329,3,0:43.0,Defensive rebound by M. Belinelli,,83,63
330,3,0:24.0,N. Batum misses 3-pt jump shot from 27 ft,,83,63
331,3,0:23.0,,Defensive rebound by J. Parker,83,63
332,3,0:01.0,,J. Parker makes 3-pt jump shot from 28 ft (assist by M. Brogdon),83,66
333,3,0:00.0,M. Kidd-Gilchrist misses 3-pt jump shot from 71 ft,,83,66
334,3,0:00.0,Offensive rebound by Team,,83,66
335,4,11:49.0,,J. Terry misses 2-pt layup from 1 ft,83,66
336,4,11:48.0,Defensive rebound by M. Kidd-Gilchrist,,83,66
337,4,11:37.0,M. Belinelli misses 2-pt jump shot from 17 ft,,83,66
338,4,11:36.0,,Defensive rebound by G. Antetokounmpo,83,66
339,4,11:22.0,,G. Monroe makes 2-pt layup from 1 ft,83,68
340,4,11:07.0,R. Sessions makes 2-pt layup from 1 ft,,85,68
341,4,10:55.0,,Shooting foul by C. Zeller (drawn by M. Brogdon),85,68
342,4,10:55.0,,M. Brogdon makes free throw 1 of 2,85,69
343,4,10:55.0,R. Hibbert enters the game for C. Zeller,,85,69
344,4,10:55.0,,M. Brogdon makes free throw 2 of 2,85,70
345,4,10:36.0,M. Belinelli makes 2-pt jump shot from 7 ft (assist by J. Lamb),,87,70
346,4,10:36.0,Shooting foul by J. Terry (drawn by M. Belinelli),,87,70
347,4,10:36.0,M. Belinelli makes free throw 1 of 1,,88,70
348,4,10:14.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,88,72
349,4,9:57.0,J. Lamb misses 2-pt layup from 1 ft,,88,72
350,4,9:56.0,,Defensive rebound by J. Terry,88,72
351,4,9:55.0,,J. Terry makes 2-pt layup from 1 ft,88,74
352,4,9:55.0,,Shooting foul by M. Belinelli (drawn by J. Terry),88,74
353,4,9:55.0,,J. Terry makes free throw 1 of 1,88,75
354,4,9:35.0,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,,88,75
355,4,9:34.0,,Defensive rebound by M. Brogdon,88,75
356,4,9:27.0,,M. Brogdon misses 2-pt layup from 2 ft,88,75
357,4,9:25.0,Defensive rebound by R. Hibbert,,88,75
358,4,9:18.0,R. Sessions misses 2-pt jump shot from 17 ft,,88,75
359,4,9:16.0,,Defensive rebound by M. Beasley,88,75
360,4,9:10.0,,G. Monroe misses 2-pt layup from 1 ft,88,75
361,4,9:08.0,,Offensive rebound by G. Monroe,88,75
362,4,9:08.0,,G. Monroe misses 2-pt layup from 1 ft,88,75
363,4,9:07.0,,Offensive rebound by Team,88,75
364,4,9:01.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,88,77
365,4,9:00.0,Charlotte full timeout,,88,77
366,4,9:00.0,M. Williams enters the game for J. Lamb,,88,77
367,4,8:41.0,Personal foul by M. Brogdon (drawn by M. Williams),,88,77
368,4,8:35.0,Turnover by R. Sessions (bad pass; steal by M. Beasley),,88,77
369,4,8:33.0,,M. Brogdon makes 2-pt dunk at rim (assist by M. Beasley),88,79
