,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,CHICAGO_ACTION,NEW ORLEANS_SCORE,CHICAGO_SCORE
32,1,8:15.0,,R. Lopez makes 2-pt layup from 3 ft,4,10
33,1,7:59.0,A. Davis makes 2-pt jump shot from 17 ft (assist by J. Holiday),,6,10
34,1,7:36.0,,T. Gibson makes 2-pt jump shot from 4 ft (assist by J. Butler),6,12
35,1,7:23.0,A. Davis misses 2-pt jump shot from 15 ft,,6,12
36,1,7:22.0,,Defensive rebound by D. Wade,6,12
37,1,7:11.0,,D. Wade makes 2-pt layup from 3 ft (assist by R. Lopez),6,14
38,1,7:05.0,New Orleans full timeout,,6,14
39,1,6:58.0,S. Hill misses 3-pt jump shot from 26 ft,,6,14
40,1,6:57.0,,Defensive rebound by D. Wade,6,14
41,1,6:42.0,,D. Wade misses 2-pt jump shot from 19 ft,6,14
42,1,6:41.0,Defensive rebound by B. Hield,,6,14
43,1,6:31.0,B. Hield misses 3-pt jump shot from 25 ft,,6,14
44,1,6:31.0,,Defensive rebound by J. Butler,6,14
45,1,6:17.0,,T. Gibson misses 3-pt jump shot from 24 ft,6,14
46,1,6:16.0,Defensive rebound by J. Holiday,,6,14
47,1,6:04.0,T. Jones makes 2-pt dunk at rim (assist by S. Hill),,8,14
48,1,5:38.0,,J. Butler makes 3-pt jump shot from 26 ft,8,17
49,1,5:25.0,T. Jones makes 2-pt jump shot from 10 ft (assist by J. Holiday),,10,17
50,1,5:13.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,10,17
51,1,5:12.0,Defensive rebound by J. Holiday,,10,17
52,1,5:07.0,B. Hield misses 2-pt layup at rim (block by J. Butler),,10,17
53,1,5:04.0,Offensive rebound by A. Davis,,10,17
54,1,4:52.0,Turnover by A. Davis (lost ball; steal by J. Butler),,10,17
55,1,4:34.0,,T. Gibson misses 2-pt jump shot from 6 ft,10,17
56,1,4:33.0,Defensive rebound by Team,,10,17
57,1,4:33.0,,R. Rondo enters the game for M. Carter-Williams,10,17
58,1,4:33.0,,D. McDermott enters the game for D. Wade,10,17
59,1,4:33.0,D. Cunningham enters the game for T. Jones,,10,17
60,1,4:16.0,A. Davis misses 2-pt jump shot from 4 ft,,10,17
61,1,4:15.0,,Defensive rebound by T. Gibson,10,17
62,1,4:10.0,,J. Butler misses 2-pt jump shot from 5 ft,10,17
63,1,4:09.0,Defensive rebound by A. Davis,,10,17
64,1,4:02.0,J. Holiday misses 2-pt layup from 1 ft (block by R. Lopez),,10,17
65,1,4:02.0,Offensive rebound by Team,,10,17
66,1,4:00.0,Turnover by J. Holiday (bad pass; steal by J. Butler),,10,17
67,1,3:54.0,,R. Rondo misses 2-pt jump shot from 7 ft,10,17
68,1,3:54.0,,Offensive rebound by T. Gibson,10,17
69,1,3:54.0,,Shooting foul by D. Cunningham (drawn by T. Gibson),10,17
70,1,3:54.0,,T. Gibson misses free throw 1 of 2,10,17
71,1,3:54.0,,Offensive rebound by Team,10,17
72,1,3:54.0,,T. Gibson misses free throw 2 of 2,10,17
73,1,3:54.0,E. Moore enters the game for B. Hield,,10,17
74,1,3:52.0,Defensive rebound by A. Davis,,10,17
75,1,3:36.0,S. Hill makes 3-pt jump shot from 23 ft (assist by E. Moore),,13,17
76,1,3:18.0,,J. Butler makes 2-pt jump shot from 16 ft (assist by T. Gibson),13,19
77,1,3:06.0,A. Davis misses 2-pt layup from 3 ft,,13,19
78,1,3:05.0,,Defensive rebound by R. Lopez,13,19
79,1,2:57.0,,Personal foul by E. Moore (drawn by T. Gibson),13,19
80,1,2:57.0,,Chicago full timeout,13,19
81,1,2:57.0,,B. Portis enters the game for T. Gibson,13,19
82,1,2:57.0,T. Evans enters the game for J. Holiday,,13,19
83,1,2:45.0,,J. Butler makes 2-pt jump shot from 17 ft,13,21
84,1,2:28.0,T. Evans makes 2-pt layup from 2 ft,,15,21
85,1,2:16.0,,Turnover by R. Rondo (bad pass),15,21
86,1,2:04.0,Turnover by A. Davis (lost ball; steal by R. Rondo),,15,21
87,1,1:54.0,,D. McDermott misses 2-pt layup from 3 ft (block by A. Davis),15,21
88,1,1:53.0,,Offensive rebound by D. McDermott,15,21
89,1,1:48.0,,Turnover by J. Butler (bad pass),15,21
90,1,1:39.0,,Violation by D. McDermott (kicked ball),15,21
91,1,1:34.0,Personal foul by R. Rondo (drawn by A. Davis),,15,21
92,1,1:23.0,E. Moore makes 2-pt jump shot from 22 ft,,17,21
93,1,0:49.0,,R. Lopez misses 2-pt jump shot from 9 ft,17,21
94,1,0:48.0,Defensive rebound by D. Cunningham,,17,21
95,1,0:43.0,E. Moore makes 3-pt jump shot from 23 ft (assist by D. Cunningham),,20,21
96,1,0:29.0,,R. Lopez misses 2-pt jump shot from 21 ft,20,21
97,1,0:27.0,Defensive rebound by D. Cunningham,,20,21
98,1,0:12.0,T. Evans makes 2-pt layup from 1 ft,,22,21
99,1,0:00.0,,J. Butler misses 2-pt jump shot from 20 ft,22,21
100,1,0:00.0,,Offensive rebound by Team,22,21
101,2,11:36.0,,R. Rondo makes 3-pt jump shot from 24 ft (assist by D. Wade),22,24
102,2,11:27.0,T. Evans misses 3-pt jump shot from 27 ft,,22,24
103,2,11:26.0,Offensive rebound by T. Jones,,22,24
104,2,11:11.0,T. Jones misses 2-pt jump shot from 4 ft,,22,24
105,2,11:10.0,,Defensive rebound by B. Portis,22,24
106,2,11:04.0,,D. Wade makes 2-pt layup at rim,22,26
107,2,10:47.0,E. Moore makes 2-pt jump shot from 10 ft,,24,26
108,2,10:32.0,,D. McDermott misses 2-pt jump shot from 21 ft,24,26
109,2,10:31.0,,Offensive rebound by C. Felício,24,26
110,2,10:31.0,,C. Felício makes 2-pt layup from 2 ft,24,28
111,2,10:20.0,E. Moore makes 3-pt jump shot from 23 ft (assist by T. Evans),,27,28
112,2,10:09.0,,Shooting foul by E. Moore (drawn by D. Wade),27,28
113,2,10:09.0,,D. Wade makes free throw 1 of 2,27,29
114,2,10:09.0,,D. Wade misses free throw 2 of 2,27,29
115,2,10:09.0,S. Hill enters the game for E. Moore,,27,29
116,2,10:08.0,Defensive rebound by D. Cunningham,,27,29
117,2,9:58.0,D. Cunningham misses 3-pt jump shot from 25 ft,,27,29
118,2,9:57.0,,Defensive rebound by D. McDermott,27,29
119,2,9:48.0,,D. Wade misses 2-pt jump shot from 14 ft,27,29
120,2,9:46.0,,Offensive rebound by C. Felício,27,29
121,2,9:46.0,,C. Felício makes 2-pt layup from 1 ft,27,31
122,2,9:34.0,D. Cunningham misses 3-pt jump shot from 23 ft,,27,31
123,2,9:33.0,,Defensive rebound by B. Portis,27,31
124,2,9:25.0,,R. Rondo misses 2-pt layup from 1 ft,27,31
125,2,9:24.0,,Offensive rebound by B. Portis,27,31
126,2,9:24.0,,B. Portis misses 2-pt layup from 2 ft,27,31
127,2,9:22.0,,Offensive rebound by C. Felício,27,31
128,2,9:17.0,,D. Wade misses 2-pt layup from 2 ft,27,31
129,2,9:17.0,,Offensive rebound by Team,27,31
130,2,9:00.0,,R. Rondo makes 3-pt jump shot from 23 ft (assist by D. Wade),27,34
131,2,8:43.0,S. Hill misses 3-pt jump shot from 24 ft,,27,34
132,2,8:42.0,,Defensive rebound by C. Felício,27,34
133,2,8:31.0,,Turnover by D. Wade (bad pass; steal by L. Galloway),27,34
134,2,8:25.0,D. Cunningham makes 2-pt layup from 1 ft (assist by T. Jones),,29,34
135,2,8:07.0,,B. Portis misses 2-pt jump shot from 21 ft,29,34
136,2,8:07.0,Defensive rebound by Team,,29,34
137,2,8:07.0,New Orleans full timeout,,29,34
138,2,8:07.0,D. Motiejūnas enters the game for T. Jones,,29,34
139,2,7:55.0,D. Motiejūnas misses 2-pt jump shot from 9 ft,,29,34
140,2,7:52.0,,Defensive rebound by D. McDermott,29,34
141,2,7:40.0,,C. Felício makes 2-pt dunk at rim (assist by R. Rondo),29,36
142,2,7:25.0,Shooting foul by C. Felício (drawn by S. Hill),,29,36
143,2,7:25.0,S. Hill makes free throw 1 of 2,,30,36
144,2,7:25.0,S. Hill misses free throw 2 of 2,,30,36
145,2,7:23.0,,Defensive rebound by C. Felício,30,36
146,2,7:07.0,,B. Portis makes 2-pt jump shot from 15 ft (assist by R. Rondo),30,38
147,2,6:54.0,Turnover by T. Evans (bad pass; steal by B. Portis),,30,38
148,2,6:48.0,,D. McDermott makes 3-pt jump shot from 26 ft (assist by R. Rondo),30,41
149,2,6:35.0,T. Evans misses 2-pt layup from 2 ft,,30,41
150,2,6:34.0,Offensive rebound by D. Cunningham,,30,41
151,2,6:34.0,D. Cunningham makes 2-pt dunk at rim,,32,41
152,2,6:19.0,,D. Wade misses 3-pt jump shot from 25 ft,32,41
153,2,6:18.0,Defensive rebound by S. Hill,,32,41
154,2,6:10.0,T. Evans makes 2-pt jump shot from 12 ft,,34,41
155,2,6:10.0,Shooting foul by D. Wade (drawn by T. Evans),,34,41
156,2,6:10.0,T. Evans misses free throw 1 of 1,,34,41
157,2,6:10.0,A. Davis enters the game for D. Motiejūnas,,34,41
158,2,6:10.0,,J. Butler enters the game for D. Wade,34,41
159,2,6:09.0,,Defensive rebound by B. Portis,34,41
160,2,5:56.0,,D. McDermott misses 3-pt jump shot from 25 ft,34,41
161,2,5:55.0,Defensive rebound by A. Davis,,34,41
162,2,5:44.0,S. Hill misses 2-pt layup from 1 ft,,34,41
163,2,5:43.0,,Defensive rebound by J. Butler,34,41
164,2,5:31.0,,C. Felício makes 2-pt hook shot from 7 ft (assist by R. Rondo),34,43
165,2,5:25.0,,Violation by C. Felício (kicked ball),34,43
166,2,5:25.0,,Chicago full timeout,34,43
167,2,5:25.0,,D. Valentine enters the game for D. McDermott,34,43
168,2,5:05.0,D. Cunningham misses 3-pt jump shot from 25 ft,,34,43
169,2,5:04.0,,Defensive rebound by J. Butler,34,43
170,2,4:47.0,,Shooting foul by S. Hill (drawn by J. Butler),34,43
171,2,4:47.0,,J. Butler makes free throw 1 of 2,34,44
172,2,4:47.0,J. Holiday enters the game for T. Evans,,34,44
173,2,4:47.0,,M. Carter-Williams enters the game for R. Rondo,34,44
174,2,4:47.0,,T. Gibson enters the game for B. Portis,34,44
175,2,4:47.0,,J. Butler makes free throw 2 of 2,34,45
176,2,4:33.0,Personal foul by C. Felício (drawn by A. Davis),,34,45
177,2,4:33.0,T. Jones enters the game for D. Cunningham,,34,45
178,2,4:23.0,L. Galloway makes 2-pt jump shot from 19 ft (assist by J. Holiday),,36,45
179,2,4:03.0,,J. Butler misses 2-pt layup from 1 ft (block by A. Davis),36,45
180,2,4:01.0,Defensive rebound by S. Hill,,36,45
181,2,3:54.0,A. Davis makes 2-pt dunk at rim (assist by T. Jones),,38,45
182,2,3:29.0,,M. Carter-Williams makes 2-pt jump shot from 6 ft (assist by J. Butler),38,47
183,2,3:15.0,Turnover by J. Holiday (bad pass; steal by J. Butler),,38,47
184,2,3:09.0,,J. Butler makes 3-pt jump shot from 26 ft,38,50
185,2,3:01.0,Personal foul by M. Carter-Williams (drawn by J. Holiday),,38,50
186,2,2:45.0,Shooting foul by C. Felício (drawn by A. Davis),,38,50
187,2,2:45.0,New Orleans full timeout,,38,50
188,2,2:45.0,A. Davis makes free throw 1 of 2,,39,50
189,2,2:45.0,,R. Lopez enters the game for C. Felício,38,50
190,2,2:45.0,A. Davis makes free throw 2 of 2,,40,50
191,2,2:33.0,,M. Carter-Williams makes 2-pt layup from 4 ft (assist by J. Butler),40,52
192,2,2:19.0,L. Galloway misses 2-pt jump shot from 22 ft,,40,52
193,2,2:18.0,,Defensive rebound by T. Gibson,40,52
194,2,2:12.0,,M. Carter-Williams misses 2-pt jump shot from 4 ft,40,52
195,2,2:11.0,,Offensive rebound by R. Lopez,40,52
196,2,2:11.0,,R. Lopez misses 2-pt layup from 1 ft,40,52
197,2,2:10.0,,Offensive rebound by R. Lopez,40,52
198,2,2:02.0,,Personal foul by J. Holiday (drawn by M. Carter-Williams),40,52
199,2,1:49.0,,T. Gibson makes 2-pt layup from 1 ft,40,54
200,2,1:28.0,A. Davis makes 2-pt jump shot from 20 ft (assist by J. Holiday),,42,54
201,2,1:11.0,,T. Gibson misses 2-pt layup from 2 ft (block by A. Davis),42,54
202,2,1:11.0,,Offensive rebound by Team,42,54
203,2,1:07.0,,Personal foul by S. Hill (drawn by J. Butler),42,54
204,2,1:07.0,,J. Butler makes free throw 1 of 2,42,55
205,2,1:07.0,,J. Butler misses free throw 2 of 2,42,55
206,2,1:07.0,B. Hield enters the game for S. Hill,,42,55
207,2,1:05.0,Defensive rebound by T. Jones,,42,55
208,2,0:49.0,A. Davis misses 2-pt jump shot from 15 ft,,42,55
209,2,0:48.0,,Defensive rebound by M. Carter-Williams,42,55
210,2,0:41.0,,J. Butler misses 2-pt jump shot from 18 ft,42,55
211,2,0:40.0,Defensive rebound by J. Holiday,,42,55
212,2,0:34.0,A. Davis makes 2-pt jump shot from 13 ft (assist by J. Holiday),,44,55
213,2,0:34.0,Shooting foul by T. Gibson (drawn by A. Davis),,44,55
214,2,0:34.0,A. Davis makes free throw 1 of 1,,45,55
215,2,0:20.0,,J. Butler misses 2-pt jump shot from 13 ft,45,55
216,2,0:20.0,,Offensive rebound by Team,45,55
217,2,0:20.0,,D. McDermott enters the game for T. Gibson,45,55
218,2,0:00.0,,R. Lopez misses 2-pt jump shot from 22 ft,45,55
219,2,0:00.0,,Offensive rebound by Team,45,55
220,3,11:44.0,,D. Wade misses 2-pt layup from 3 ft,45,55
221,3,11:43.0,,Offensive rebound by R. Lopez,45,55
222,3,11:43.0,,R. Lopez misses 2-pt layup from 3 ft,45,55
223,3,11:42.0,,Offensive rebound by R. Lopez,45,55
224,3,11:34.0,,T. Gibson makes 2-pt dunk at rim (assist by J. Butler),45,57
225,3,11:18.0,B. Hield misses 2-pt jump shot from 21 ft,,45,57
226,3,11:17.0,,Defensive rebound by T. Gibson,45,57
227,3,11:05.0,,Turnover by J. Butler (lost ball; steal by A. Davis),45,57
228,3,10:56.0,B. Hield misses 2-pt layup from 2 ft (block by R. Lopez),,45,57
229,3,10:54.0,,Defensive rebound by T. Gibson,45,57
230,3,10:52.0,,Turnover by T. Gibson (bad pass),45,57
231,3,10:34.0,J. Holiday misses 3-pt jump shot from 26 ft,,45,57
232,3,10:33.0,,Defensive rebound by T. Gibson,45,57
233,3,10:19.0,,M. Carter-Williams makes 2-pt jump shot from 8 ft,45,59
234,3,10:07.0,Turnover by B. Hield (lost ball; steal by M. Carter-Williams),,45,59
235,3,10:02.0,,M. Carter-Williams misses 2-pt layup from 1 ft,45,59
236,3,10:01.0,,Offensive rebound by D. Wade,45,59
237,3,10:01.0,,D. Wade misses 2-pt layup from 1 ft,45,59
238,3,10:00.0,Defensive rebound by T. Jones,,45,59
239,3,9:50.0,J. Holiday misses 3-pt jump shot from 24 ft,,45,59
240,3,9:47.0,,Defensive rebound by T. Gibson,45,59
241,3,9:36.0,,D. Wade misses 2-pt jump shot from 15 ft,45,59
242,3,9:35.0,Defensive rebound by A. Davis,,45,59
243,3,9:29.0,S. Hill makes 3-pt jump shot from 27 ft (assist by J. Holiday),,48,59
244,3,9:08.0,,J. Butler makes 2-pt dunk at rim (assist by M. Carter-Williams),48,61
245,3,8:58.0,Turnover by A. Davis (lost ball; steal by D. Wade),,48,61
246,3,8:54.0,,J. Butler makes 2-pt layup from 1 ft (assist by D. Wade),48,63
247,3,8:53.0,,Violation by Team (delay of game),48,63
248,3,8:53.0,New Orleans full timeout,,48,63
249,3,8:53.0,E. Moore enters the game for B. Hield,,48,63
250,3,8:44.0,J. Holiday misses 2-pt jump shot from 21 ft,,48,63
251,3,8:42.0,,Defensive rebound by D. Wade,48,63
252,3,8:25.0,,D. Wade misses 2-pt jump shot from 20 ft,48,63
253,3,8:23.0,Defensive rebound by S. Hill,,48,63
254,3,8:20.0,Shooting foul by M. Carter-Williams (drawn by S. Hill),,48,63
255,3,8:20.0,S. Hill misses free throw 1 of 2,,48,63
256,3,8:20.0,Offensive rebound by Team,,48,63
257,3,8:20.0,S. Hill makes free throw 2 of 2,,49,63
258,3,8:04.0,,R. Lopez misses 2-pt hook shot from 8 ft,49,63
259,3,8:03.0,Defensive rebound by A. Davis,,49,63
260,3,7:52.0,Offensive foul by S. Hill (drawn by D. Wade),,49,63
261,3,7:52.0,Turnover by S. Hill (offensive foul),,49,63
262,3,7:42.0,,D. Wade misses 2-pt jump shot from 16 ft,49,63
263,3,7:41.0,,Offensive rebound by R. Lopez,49,63
264,3,7:26.0,,T. Gibson misses 3-pt jump shot from 23 ft,49,63
265,3,7:25.0,Defensive rebound by S. Hill,,49,63
266,3,7:11.0,Turnover by E. Moore (bad pass; steal by D. Wade),,49,63
267,3,7:07.0,,Shooting foul by J. Holiday (drawn by M. Carter-Williams),49,63
268,3,7:07.0,,M. Carter-Williams makes free throw 1 of 2,49,64
269,3,7:07.0,,M. Carter-Williams misses free throw 2 of 2,49,64
270,3,7:06.0,Defensive rebound by A. Davis,,49,64
271,3,6:51.0,T. Jones makes 2-pt dunk at rim (assist by J. Holiday),,51,64
272,3,6:30.0,,R. Lopez makes 2-pt jump shot from 19 ft (assist by D. Wade),51,66
273,3,6:13.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,53,66
274,3,5:50.0,,D. Wade misses 2-pt jump shot from 19 ft,53,66
275,3,5:49.0,Defensive rebound by S. Hill,,53,66
276,3,5:44.0,S. Hill makes 2-pt layup from 2 ft,,55,66
277,3,5:44.0,,Chicago full timeout,55,66
278,3,5:44.0,,D. McDermott enters the game for D. Wade,55,66
279,3,5:44.0,,R. Rondo enters the game for M. Carter-Williams,55,66
280,3,5:27.0,,J. Butler misses 2-pt jump shot from 16 ft,55,66
281,3,5:25.0,,Offensive rebound by R. Lopez,55,66
282,3,5:18.0,,R. Rondo misses 2-pt layup from 3 ft,55,66
283,3,5:17.0,Defensive rebound by T. Jones,,55,66
284,3,5:09.0,A. Davis makes 2-pt jump shot from 22 ft (assist by J. Holiday),,57,66
285,3,4:51.0,,T. Gibson misses 2-pt jump shot from 16 ft,57,66
286,3,4:49.0,Defensive rebound by T. Jones,,57,66
287,3,4:40.0,E. Moore makes 3-pt jump shot from 26 ft (assist by A. Davis),,60,66
288,3,4:21.0,,D. McDermott misses 3-pt jump shot from 27 ft,60,66
289,3,4:20.0,,Offensive rebound by R. Lopez,60,66
290,3,4:10.0,,T. Gibson makes 2-pt jump shot from 7 ft,60,68
291,3,3:56.0,E. Moore misses 2-pt jump shot from 13 ft,,60,68
292,3,3:55.0,,Defensive rebound by D. McDermott,60,68
293,3,3:43.0,,R. Lopez misses 2-pt layup from 2 ft (block by T. Jones),60,68
294,3,3:39.0,,Offensive rebound by R. Lopez,60,68
295,3,3:38.0,,R. Lopez misses 2-pt jump shot from 4 ft,60,68
296,3,3:37.0,Defensive rebound by T. Jones,,60,68
297,3,3:24.0,A. Davis misses 2-pt jump shot from 20 ft,,60,68
298,3,3:23.0,,Defensive rebound by T. Gibson,60,68
299,3,3:11.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by R. Lopez),60,71
300,3,2:55.0,T. Jones makes 2-pt jump shot from 14 ft (assist by A. Davis),,62,71
301,3,2:42.0,,T. Gibson makes 2-pt jump shot from 5 ft (assist by R. Rondo),62,73
302,3,2:23.0,A. Davis misses 2-pt jump shot from 21 ft,,62,73
303,3,2:22.0,,Defensive rebound by D. McDermott,62,73
304,3,2:15.0,,D. McDermott misses 3-pt jump shot from 23 ft,62,73
305,3,2:14.0,,Offensive rebound by T. Gibson,62,73
306,3,2:12.0,,Turnover by J. Butler (traveling),62,73
307,3,2:12.0,,B. Portis enters the game for T. Gibson,62,73
308,3,2:02.0,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),,64,73
309,3,2:02.0,Shooting foul by R. Lopez (drawn by A. Davis),,64,73
310,3,2:02.0,A. Davis misses free throw 1 of 1,,64,73
311,3,2:02.0,D. Motiejūnas enters the game for T. Jones,,64,73
312,3,2:02.0,T. Evans enters the game for J. Holiday,,64,73
313,3,2:01.0,,Defensive rebound by R. Rondo,64,73
314,3,1:53.0,,Personal foul by S. Hill (drawn by J. Butler),64,73
315,3,1:53.0,D. Cunningham enters the game for S. Hill,,64,73
316,3,1:44.0,,R. Lopez makes 2-pt jump shot from 4 ft (assist by J. Butler),64,75
317,3,1:24.0,T. Evans misses 3-pt jump shot from 26 ft,,64,75
318,3,1:23.0,Offensive rebound by A. Davis,,64,75
319,3,1:22.0,A. Davis misses 2-pt layup from 2 ft (block by J. Butler),,64,75
320,3,1:22.0,Offensive rebound by A. Davis,,64,75
321,3,1:22.0,Shooting foul by B. Portis (drawn by A. Davis),,64,75
322,3,1:22.0,A. Davis makes free throw 1 of 2,,65,75
323,3,1:22.0,A. Davis makes free throw 2 of 2,,66,75
324,3,1:11.0,,D. McDermott misses 3-pt jump shot from 26 ft,66,75
325,3,1:10.0,Defensive rebound by D. Cunningham,,66,75
326,3,1:03.0,T. Evans makes 2-pt layup from 3 ft,,68,75
327,3,0:42.0,,J. Butler misses 3-pt jump shot from 25 ft,68,75
328,3,0:41.0,,Offensive rebound by D. McDermott,68,75
329,3,0:41.0,,D. McDermott makes 2-pt layup from 1 ft,68,77
330,3,0:27.0,E. Moore makes 3-pt jump shot from 23 ft (assist by T. Evans),,71,77
331,3,0:02.0,,R. Rondo misses 3-pt jump shot from 24 ft,71,77
332,3,0:00.0,,Offensive rebound by Team,71,77
333,4,11:44.0,D. Cunningham misses 2-pt jump shot from 9 ft,,71,77
334,4,11:43.0,,Defensive rebound by R. Rondo,71,77
335,4,11:42.0,,Turnover by R. Rondo (bad pass),71,77
336,4,11:37.0,Flagrant foul type 1 by D. Wade (drawn by T. Jones),,71,77
337,4,11:37.0,T. Jones misses flagrant free throw 1 of 2,,71,77
338,4,11:37.0,Offensive rebound by Team,,71,77
339,4,11:37.0,T. Jones makes flagrant free throw 2 of 2,,72,77
340,4,11:21.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by E. Moore),,75,77
341,4,11:01.0,,D. Wade makes 2-pt jump shot from 20 ft,75,79
342,4,10:54.0,T. Evans makes 2-pt layup from 1 ft,,77,79
343,4,10:54.0,Shooting foul by B. Portis (drawn by T. Evans),,77,79
344,4,10:54.0,T. Evans makes free throw 1 of 1,,78,79
345,4,10:42.0,,R. Rondo misses 2-pt jump shot from 20 ft,78,79
346,4,10:41.0,Defensive rebound by D. Motiejūnas,,78,79
347,4,10:28.0,Turnover by D. Motiejūnas (bad pass; steal by D. McDermott),,78,79
348,4,10:19.0,,D. Wade makes 2-pt jump shot from 20 ft,78,81
349,4,10:01.0,E. Moore misses 3-pt jump shot from 25 ft,,78,81
350,4,10:01.0,,Defensive rebound by D. McDermott,78,81
351,4,10:01.0,,Personal foul by D. Cunningham (drawn by D. McDermott),78,81
352,4,10:01.0,,M. Carter-Williams enters the game for R. Rondo,78,81
353,4,9:47.0,,Turnover by B. Portis (bad pass; steal by T. Evans),78,81
354,4,9:43.0,T. Evans misses 2-pt layup from 2 ft,,78,81
355,4,9:42.0,Offensive rebound by D. Motiejūnas,,78,81
356,4,9:42.0,D. Motiejūnas makes 2-pt layup from 2 ft,,80,81
357,4,9:22.0,,D. Wade makes 2-pt jump shot from 5 ft,80,83
358,4,9:11.0,T. Evans misses 2-pt layup from 1 ft,,80,83
359,4,9:09.0,,Defensive rebound by B. Portis,80,83
360,4,9:01.0,,D. Wade makes 2-pt jump shot from 18 ft,80,85
361,4,9:01.0,New Orleans full timeout,,80,85
362,4,9:01.0,,T. Gibson enters the game for D. McDermott,80,85
363,4,9:01.0,,J. Butler enters the game for B. Portis,80,85
364,4,9:01.0,A. Davis enters the game for D. Motiejūnas,,80,85
365,4,8:40.0,E. Moore misses 2-pt jump shot from 23 ft,,80,85
366,4,8:38.0,,Defensive rebound by T. Gibson,80,85
367,4,8:29.0,,Shooting foul by T. Jones (drawn by C. Felício),80,85
368,4,8:29.0,,C. Felício makes free throw 1 of 2,80,86
369,4,8:29.0,,C. Felício misses free throw 2 of 2,80,86
370,4,8:27.0,Defensive rebound by T. Jones,,80,86
371,4,8:05.0,A. Davis makes 2-pt jump shot from 21 ft (assist by T. Evans),,82,86
372,4,7:56.0,,Personal foul by D. Cunningham (drawn by J. Butler),82,86
373,4,7:50.0,,D. Wade makes 3-pt jump shot from 25 ft,82,89
374,4,7:39.0,T. Evans misses 2-pt layup from 2 ft (block by T. Gibson),,82,89
375,4,7:37.0,,Defensive rebound by M. Carter-Williams,82,89
376,4,7:32.0,,M. Carter-Williams makes 2-pt layup from 3 ft (assist by J. Butler),82,91
377,4,7:22.0,Personal foul by J. Butler (drawn by D. Cunningham),,82,91
378,4,7:22.0,,Technical foul by J. Butler,82,91
379,4,7:22.0,Technical foul by D. Cunningham,,82,91
380,4,7:22.0,S. Hill enters the game for D. Cunningham,,82,91
381,4,7:14.0,A. Davis makes 2-pt jump shot from 21 ft (assist by T. Evans),,84,91
382,4,6:54.0,Offensive charge foul by T. Gibson (drawn by T. Evans),,84,91
383,4,6:54.0,,Turnover by T. Gibson (offensive foul),84,91
384,4,6:37.0,A. Davis makes 2-pt jump shot from 20 ft (assist by T. Evans),,86,91
