,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
56,1,6:13.0,,J. Parker makes 2-pt layup from 2 ft,8,11
57,1,5:56.0,Def 3 sec tech foul by M. Beasley,,8,11
58,1,5:56.0,S. Rodríguez makes technical free throw,,9,11
59,1,5:42.0,E. İlyasova misses 3-pt jump shot from 27 ft,,9,11
60,1,5:41.0,,Defensive rebound by T. Snell,9,11
61,1,5:30.0,,G. Monroe enters the game for J. Henson,9,11
62,1,5:30.0,C. Randle enters the game for S. Rodríguez,,9,11
63,1,5:28.0,,M. Dellavedova makes 2-pt jump shot from 17 ft (assist by M. Beasley),9,13
64,1,5:12.0,J. Okafor makes 2-pt layup from 2 ft (assist by E. İlyasova),,11,13
65,1,4:47.0,,M. Beasley misses 2-pt layup from 2 ft (block by R. Covington),11,13
66,1,4:45.0,,Offensive rebound by M. Beasley,11,13
67,1,4:43.0,,G. Monroe misses 2-pt jump shot from 18 ft,11,13
68,1,4:42.0,Defensive rebound by E. İlyasova,,11,13
69,1,4:37.0,C. Randle makes 3-pt jump shot from 27 ft (assist by E. İlyasova),,14,13
70,1,4:22.0,,Turnover by M. Beasley (lost ball; steal by J. Okafor),14,13
71,1,4:09.0,E. İlyasova makes 3-pt jump shot from 26 ft (assist by R. Covington),,17,13
72,1,3:54.0,D. Šarić enters the game for E. İlyasova,,17,13
73,1,3:54.0,,R. Vaughn enters the game for T. Snell,17,13
74,1,3:41.0,,M. Beasley makes 2-pt jump shot from 9 ft (assist by R. Vaughn),17,15
75,1,3:20.0,C. Randle makes 3-pt jump shot from 25 ft,,20,15
76,1,2:59.0,Philadelphia full timeout,,20,15
77,1,2:59.0,N. Stauskas enters the game for R. Covington,,20,15
78,1,2:57.0,,G. Monroe misses 2-pt layup from 2 ft,20,15
79,1,2:55.0,Defensive rebound by D. Šarić,,20,15
80,1,2:39.0,D. Šarić misses 2-pt jump shot from 19 ft,,20,15
81,1,2:38.0,,Defensive rebound by M. Dellavedova,20,15
82,1,2:30.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Beasley),20,17
83,1,2:16.0,N. Stauskas makes 3-pt jump shot from 26 ft (assist by D. Šarić),,23,17
84,1,2:02.0,,Personal foul by J. Okafor,23,17
85,1,2:02.0,,G. Antetokounmpo enters the game for J. Parker,23,17
86,1,2:02.0,,J. Terry enters the game for R. Vaughn,23,17
87,1,1:58.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),23,19
88,1,1:38.0,C. Randle misses 3-pt jump shot from 24 ft (block by G. Antetokounmpo),,23,19
89,1,1:38.0,Offensive rebound by Team,,23,19
90,1,1:30.0,D. Šarić misses 2-pt jump shot from 16 ft,,23,19
91,1,1:29.0,,Defensive rebound by M. Beasley,23,19
92,1,1:17.0,,M. Beasley misses 2-pt jump shot from 16 ft,23,19
93,1,1:16.0,Defensive rebound by J. Okafor,,23,19
94,1,1:11.0,Shooting foul by M. Beasley (drawn by G. Henderson),,23,19
95,1,1:11.0,G. Henderson misses free throw 1 of 2,,23,19
96,1,1:11.0,Offensive rebound by Team,,23,19
97,1,1:11.0,G. Henderson makes free throw 2 of 2,,24,19
98,1,1:00.0,,M. Dellavedova misses 2-pt jump shot from 5 ft,24,19
99,1,1:00.0,,Offensive rebound by G. Monroe,24,19
100,1,1:00.0,,G. Monroe makes 2-pt layup from 1 ft,24,21
101,1,0:36.0,Turnover by G. Henderson (lost ball; steal by G. Antetokounmpo),,24,21
102,1,0:32.0,,Shooting foul by N. Stauskas (drawn by G. Antetokounmpo),24,21
103,1,0:32.0,,G. Antetokounmpo misses free throw 1 of 2,24,21
104,1,0:32.0,,Offensive rebound by Team,24,21
105,1,0:32.0,,G. Antetokounmpo makes free throw 2 of 2,24,22
106,1,0:22.0,C. Randle misses 2-pt jump shot from 10 ft,,24,22
107,1,0:21.0,,Defensive rebound by M. Beasley,24,22
108,1,0:01.0,,G. Antetokounmpo makes 2-pt hook shot from 4 ft,24,24
109,2,11:47.0,,Violation by G. Monroe (kicked ball),24,24
110,2,11:35.0,Turnover by J. Embiid (lost ball; steal by M. Dellavedova),,24,24
111,2,11:27.0,,G. Monroe misses 2-pt layup from 2 ft,24,24
112,2,11:25.0,Defensive rebound by D. Šarić,,24,24
113,2,11:15.0,Turnover by S. Rodríguez (lost ball; steal by G. Monroe),,24,24
114,2,11:10.0,,Shooting foul by R. Covington (drawn by G. Antetokounmpo),24,24
115,2,11:10.0,,G. Antetokounmpo misses free throw 1 of 2,24,24
116,2,11:10.0,,Offensive rebound by Team,24,24
117,2,11:10.0,,G. Antetokounmpo makes free throw 2 of 2,24,25
118,2,10:59.0,Shooting foul by J. Terry (drawn by T. Luwawu-Cabarrot),,24,25
119,2,10:59.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,25,25
120,2,10:59.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,26,25
121,2,10:38.0,,G. Antetokounmpo misses 2-pt hook shot from 4 ft,26,25
122,2,10:37.0,Defensive rebound by J. Embiid,,26,25
123,2,10:30.0,J. Embiid misses 3-pt jump shot from 26 ft,,26,25
124,2,10:28.0,,Defensive rebound by M. Beasley,26,25
125,2,10:16.0,,G. Monroe misses 2-pt hook shot from 6 ft,26,25
126,2,10:15.0,,Offensive rebound by G. Monroe,26,25
127,2,10:12.0,,G. Monroe makes 2-pt layup at rim,26,27
128,2,9:59.0,R. Covington misses 3-pt jump shot from 27 ft,,26,27
129,2,9:58.0,,Defensive rebound by G. Monroe,26,27
130,2,9:53.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),26,29
131,2,9:53.0,Philadelphia full timeout,,26,29
132,2,9:39.0,D. Šarić makes 3-pt jump shot from 27 ft (assist by S. Rodríguez),,29,29
133,2,9:16.0,,M. Dellavedova misses 2-pt jump shot from 4 ft,29,29
134,2,9:15.0,,Offensive rebound by Team,29,29
135,2,9:15.0,,Turnover by Team (shot clock),29,29
136,2,9:07.0,D. Šarić makes 2-pt layup from 1 ft (assist by S. Rodríguez),,31,29
137,2,8:43.0,,M. Beasley misses 2-pt jump shot from 16 ft,31,29
138,2,8:42.0,,Offensive rebound by G. Monroe,31,29
139,2,8:39.0,,Turnover by G. Monroe (lost ball; steal by D. Šarić),31,29
140,2,8:23.0,Turnover by J. Embiid (traveling),,31,29
141,2,8:13.0,,G. Monroe makes 2-pt layup from 2 ft (assist by M. Dellavedova),31,31
142,2,7:54.0,Shooting foul by G. Monroe (drawn by J. Embiid),,31,31
143,2,7:54.0,J. Embiid makes free throw 1 of 2,,32,31
144,2,7:54.0,,J. Parker enters the game for M. Beasley,32,31
145,2,7:54.0,,M. Brogdon enters the game for M. Dellavedova,32,31
146,2,7:54.0,E. İlyasova enters the game for D. Šarić,,32,31
147,2,7:54.0,J. Embiid makes free throw 2 of 2,,33,31
148,2,7:38.0,,G. Monroe misses 2-pt jump shot from 4 ft (block by J. Embiid),33,31
149,2,7:36.0,Defensive rebound by R. Covington,,33,31
150,2,7:27.0,E. İlyasova misses 2-pt layup from 3 ft,,33,31
151,2,7:26.0,,Defensive rebound by G. Antetokounmpo,33,31
152,2,7:23.0,,Shooting foul by R. Covington (drawn by G. Monroe),33,31
153,2,7:23.0,,G. Monroe makes free throw 1 of 2,33,32
154,2,7:23.0,G. Henderson enters the game for R. Covington,,33,32
155,2,7:23.0,,G. Monroe misses free throw 2 of 2,33,32
156,2,7:22.0,Defensive rebound by J. Embiid,,33,32
157,2,7:08.0,Turnover by J. Embiid (bad pass),,33,32
158,2,7:08.0,,J. Henson enters the game for G. Monroe,33,32
159,2,6:55.0,,M. Brogdon misses 2-pt jump shot from 13 ft,33,32
160,2,6:54.0,Defensive rebound by J. Embiid,,33,32
161,2,6:42.0,E. İlyasova makes 2-pt layup from 1 ft,,35,32
162,2,6:27.0,,J. Parker misses 2-pt jump shot from 16 ft,35,32
163,2,6:26.0,Defensive rebound by J. Embiid,,35,32
164,2,6:17.0,Turnover by T. Luwawu-Cabarrot (lost ball; steal by M. Brogdon),,35,32
165,2,6:11.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by M. Brogdon),35,35
166,2,5:52.0,Shooting foul by G. Antetokounmpo (drawn by J. Embiid),,35,35
167,2,5:52.0,Official timeout,,35,35
168,2,5:52.0,,T. Snell enters the game for J. Terry,35,35
169,2,5:52.0,J. Embiid makes free throw 1 of 2,,36,35
170,2,5:52.0,J. Embiid makes free throw 2 of 2,,37,35
171,2,5:25.0,,J. Henson misses 2-pt jump shot from 20 ft,37,35
172,2,5:23.0,Defensive rebound by G. Henderson,,37,35
173,2,5:16.0,E. İlyasova misses 3-pt jump shot from 24 ft,,37,35
174,2,5:15.0,,Defensive rebound by M. Brogdon,37,35
175,2,5:09.0,,Offensive foul by G. Antetokounmpo (drawn by G. Henderson),37,35
176,2,5:09.0,,Turnover by G. Antetokounmpo (offensive foul),37,35
177,2,5:09.0,J. Okafor enters the game for J. Embiid,,37,35
178,2,4:48.0,G. Henderson makes 3-pt jump shot from 27 ft (assist by J. Okafor),,40,35
179,2,4:31.0,,G. Antetokounmpo makes 2-pt jump shot from 20 ft (assist by M. Brogdon),40,37
180,2,4:07.0,E. İlyasova misses 2-pt jump shot from 10 ft (block by J. Henson),,40,37
181,2,4:05.0,,Defensive rebound by J. Parker,40,37
182,2,3:56.0,,G. Antetokounmpo makes 2-pt dunk at rim,40,39
183,2,3:33.0,G. Henderson misses 2-pt jump shot from 8 ft,,40,39
184,2,3:33.0,,Defensive rebound by Team,40,39
185,2,3:33.0,Loose ball foul by E. İlyasova,,40,39
186,2,3:33.0,D. Šarić enters the game for S. Rodríguez,,40,39
187,2,3:33.0,C. Randle enters the game for T. Luwawu-Cabarrot,,40,39
188,2,3:20.0,,J. Parker makes 3-pt jump shot from 26 ft (assist by J. Henson),40,42
189,2,3:08.0,Turnover by D. Šarić (traveling),,40,42
190,2,2:58.0,,M. Brogdon makes 3-pt jump shot from 25 ft,40,45
191,2,2:44.0,J. Okafor misses 2-pt hook shot from 3 ft,,40,45
192,2,2:42.0,,Defensive rebound by M. Brogdon,40,45
193,2,2:36.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by M. Brogdon),40,48
194,2,2:36.0,Philadelphia full timeout,,40,48
195,2,2:36.0,,Milwaukee full timeout,40,48
196,2,2:26.0,J. Okafor makes 2-pt layup from 1 ft,,42,48
197,2,2:08.0,,J. Parker makes 2-pt jump shot from 3 ft,42,50
198,2,2:08.0,,Shooting foul by C. Randle (drawn by J. Parker),42,50
199,2,2:08.0,,J. Parker misses free throw 1 of 1,42,50
200,2,2:06.0,Defensive rebound by D. Šarić,,42,50
201,2,1:53.0,G. Henderson misses 3-pt jump shot from 24 ft,,42,50
202,2,1:51.0,,Defensive rebound by J. Parker,42,50
203,2,1:36.0,,G. Antetokounmpo makes 2-pt jump shot from 20 ft,42,52
204,2,1:17.0,D. Šarić misses 3-pt jump shot from 27 ft,,42,52
205,2,1:14.0,,Defensive rebound by J. Henson,42,52
206,2,1:03.0,,Turnover by G. Antetokounmpo (lost ball; steal by C. Randle),42,52
207,2,1:03.0,Personal foul by G. Antetokounmpo,,42,52
208,2,1:03.0,,J. Terry enters the game for G. Antetokounmpo,42,52
209,2,0:50.0,J. Okafor makes 2-pt layup from 4 ft (assist by E. İlyasova),,44,52
210,2,0:37.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by J. Henson),44,54
211,2,0:37.0,Violation by D. Šarić (def goaltending),,44,54
212,2,0:24.0,E. İlyasova misses 3-pt jump shot from 27 ft,,44,54
213,2,0:22.0,,Defensive rebound by J. Henson,44,54
214,2,0:06.0,,J. Terry misses 3-pt jump shot from 23 ft,44,54
215,2,0:04.0,Defensive rebound by C. Randle,,44,54
216,2,0:00.0,G. Henderson makes 2-pt layup from 1 ft,,46,54
217,3,11:47.0,Turnover by E. İlyasova (bad pass; steal by J. Parker),,46,54
218,3,11:33.0,,J. Parker misses 2-pt layup from 1 ft (block by J. Embiid),46,54
219,3,11:30.0,Defensive rebound by S. Rodríguez,,46,54
220,3,11:20.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by J. Embiid),,49,54
221,3,11:02.0,,G. Antetokounmpo misses 2-pt jump shot from 3 ft,49,54
222,3,11:01.0,Defensive rebound by S. Rodríguez,,49,54
223,3,10:57.0,S. Rodríguez makes 2-pt layup from 1 ft,,51,54
224,3,10:42.0,,J. Parker misses 3-pt jump shot from 28 ft,51,54
225,3,10:41.0,,Offensive rebound by G. Antetokounmpo,51,54
226,3,10:41.0,,Personal foul by R. Covington,51,54
227,3,10:41.0,G. Henderson enters the game for R. Covington,,51,54
228,3,10:34.0,,G. Antetokounmpo misses 2-pt jump shot from 6 ft,51,54
229,3,10:33.0,Defensive rebound by S. Rodríguez,,51,54
230,3,10:18.0,S. Rodríguez makes 2-pt jump shot from 3 ft,,53,54
231,3,10:07.0,,J. Henson misses 2-pt hook shot from 5 ft,53,54
232,3,10:05.0,Defensive rebound by J. Embiid,,53,54
233,3,9:58.0,E. İlyasova misses 2-pt jump shot from 8 ft,,53,54
234,3,9:56.0,Offensive rebound by G. Henderson,,53,54
235,3,9:50.0,Turnover by S. Rodríguez (lost ball; steal by M. Brogdon),,53,54
236,3,9:48.0,,Personal foul by J. Embiid,53,54
237,3,9:32.0,,G. Antetokounmpo misses 2-pt jump shot from 4 ft,53,54
238,3,9:31.0,,Offensive rebound by G. Antetokounmpo,53,54
239,3,9:28.0,,G. Antetokounmpo misses 2-pt jump shot from 6 ft,53,54
240,3,9:27.0,Defensive rebound by J. Embiid,,53,54
241,3,9:14.0,J. Embiid misses 2-pt jump shot from 11 ft,,53,54
242,3,9:13.0,,Defensive rebound by G. Antetokounmpo,53,54
243,3,9:03.0,,Turnover by J. Parker (lost ball; steal by J. Embiid),53,54
244,3,8:47.0,J. Embiid misses 2-pt jump shot from 5 ft (block by G. Antetokounmpo),,53,54
245,3,8:46.0,Offensive rebound by J. Embiid,,53,54
246,3,8:46.0,Shooting foul by J. Henson (drawn by J. Embiid),,53,54
247,3,8:46.0,J. Embiid misses free throw 1 of 2,,53,54
248,3,8:46.0,Offensive rebound by Team,,53,54
249,3,8:46.0,D. Šarić enters the game for E. İlyasova,,53,54
250,3,8:46.0,J. Embiid makes free throw 2 of 2,,54,54
251,3,8:37.0,,Personal foul by G. Henderson,54,54
252,3,8:33.0,,M. Brogdon makes 2-pt layup at rim,54,56
253,3,8:23.0,J. Embiid makes 3-pt jump shot from 27 ft (assist by G. Henderson),,57,56
254,3,8:11.0,Violation by G. Henderson (def goaltending),,57,56
255,3,8:11.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by J. Henson),57,58
256,3,7:51.0,D. Šarić misses 3-pt jump shot from 28 ft,,57,58
257,3,7:49.0,Offensive rebound by N. Stauskas,,57,58
258,3,7:44.0,G. Henderson makes 3-pt jump shot from 25 ft (assist by N. Stauskas),,60,58
259,3,7:20.0,,J. Parker makes 2-pt jump shot from 14 ft (assist by J. Henson),60,60
260,3,7:09.0,Offensive foul by J. Embiid (drawn by J. Henson),,60,60
261,3,7:09.0,Turnover by J. Embiid (offensive foul),,60,60
262,3,7:09.0,,M. Beasley enters the game for J. Parker,60,60
263,3,7:01.0,,M. Brogdon misses 2-pt layup from 3 ft (block by J. Embiid),60,60
264,3,7:01.0,,Offensive rebound by Team,60,60
265,3,6:54.0,,Turnover by M. Beasley (lost ball; steal by N. Stauskas),60,60
266,3,6:49.0,S. Rodríguez misses 3-pt jump shot from 25 ft,,60,60
267,3,6:49.0,Offensive rebound by Team,,60,60
268,3,6:49.0,J. Okafor enters the game for J. Embiid,,60,60
269,3,6:45.0,G. Henderson misses 2-pt jump shot from 14 ft,,60,60
270,3,6:43.0,Offensive rebound by D. Šarić,,60,60
271,3,6:38.0,S. Rodríguez makes 3-pt jump shot from 24 ft (assist by D. Šarić),,63,60
272,3,6:21.0,,T. Snell makes 2-pt layup from 1 ft (assist by M. Brogdon),63,62
273,3,6:04.0,Personal block foul by G. Antetokounmpo,,63,62
274,3,6:04.0,Philadelphia full timeout,,63,62
275,3,6:04.0,R. Covington enters the game for N. Stauskas,,63,62
276,3,6:04.0,,J. Parker enters the game for G. Antetokounmpo,63,62
277,3,5:51.0,R. Covington misses 3-pt jump shot from 25 ft,,63,62
278,3,5:50.0,,Defensive rebound by T. Snell,63,62
279,3,5:33.0,,J. Henson makes 2-pt hook shot from 6 ft (assist by T. Snell),63,64
280,3,5:18.0,Turnover by D. Šarić (traveling),,63,64
281,3,5:18.0,N. Stauskas enters the game for R. Covington,,63,64
282,3,5:18.0,,M. Dellavedova enters the game for J. Henson,63,64
283,3,5:18.0,,G. Monroe enters the game for M. Brogdon,63,64
284,3,5:00.0,,G. Monroe makes 2-pt hook shot from 4 ft,63,66
285,3,4:52.0,D. Šarić misses 3-pt jump shot from 27 ft,,63,66
286,3,4:51.0,Offensive rebound by G. Henderson,,63,66
287,3,4:39.0,S. Rodríguez misses 3-pt jump shot from 25 ft,,63,66
288,3,4:39.0,Offensive rebound by D. Šarić,,63,66
289,3,4:39.0,D. Šarić makes 2-pt layup from 2 ft,,65,66
290,3,4:39.0,Shooting foul by T. Snell (drawn by D. Šarić),,65,66
291,3,4:39.0,,J. Terry enters the game for T. Snell,65,66
292,3,4:39.0,C. Randle enters the game for S. Rodríguez,,65,66
293,3,4:39.0,D. Šarić makes free throw 1 of 1,,66,66
294,3,4:21.0,,J. Parker misses 2-pt layup from 2 ft (block by G. Henderson),66,66
295,3,4:21.0,,Offensive rebound by Team,66,66
296,3,4:18.0,,Shooting foul by G. Henderson (drawn by G. Monroe),66,66
297,3,4:18.0,,G. Monroe makes free throw 1 of 2,66,67
298,3,4:18.0,,G. Monroe misses free throw 2 of 2,66,67
299,3,4:17.0,Defensive rebound by D. Šarić,,66,67
300,3,4:01.0,Turnover by J. Okafor (lost ball; steal by J. Parker),,66,67
301,3,3:57.0,,Shooting foul by C. Randle (drawn by M. Beasley),66,67
302,3,3:57.0,,M. Beasley makes free throw 1 of 2,66,68
303,3,3:57.0,,M. Beasley makes free throw 2 of 2,66,69
304,3,3:45.0,Shooting foul by M. Beasley (drawn by G. Henderson),,66,69
305,3,3:45.0,G. Henderson makes free throw 1 of 2,,67,69
306,3,3:45.0,G. Henderson makes free throw 2 of 2,,68,69
307,3,3:35.0,,J. Parker makes 2-pt layup at rim (assist by M. Dellavedova),68,71
308,3,3:24.0,Turnover by N. Stauskas (bad pass),,68,71
309,3,3:15.0,,M. Dellavedova makes 2-pt jump shot from 6 ft,68,73
310,3,3:03.0,D. Šarić makes 2-pt layup from 1 ft (assist by C. Randle),,70,73
311,3,2:51.0,,Turnover by M. Dellavedova (bad pass),70,73
312,3,2:51.0,,Milwaukee full timeout,70,73
313,3,2:51.0,T. Luwawu-Cabarrot enters the game for G. Henderson,,70,73
314,3,2:33.0,Turnover by D. Šarić (offensive foul),,70,73
315,3,2:33.0,,Offensive charge foul by D. Šarić (drawn by G. Monroe),70,73
316,3,2:33.0,J. Embiid enters the game for J. Okafor,,70,73
317,3,2:23.0,,J. Parker misses 2-pt jump shot from 19 ft,70,73
318,3,2:22.0,Defensive rebound by N. Stauskas,,70,73
319,3,2:15.0,C. Randle makes 2-pt layup from 1 ft,,72,73
320,3,2:00.0,,G. Monroe makes 2-pt jump shot from 17 ft (assist by J. Parker),72,75
321,3,1:47.0,N. Stauskas misses 3-pt jump shot from 25 ft,,72,75
322,3,1:46.0,,Defensive rebound by M. Beasley,72,75
323,3,1:35.0,,J. Parker makes 2-pt layup from 1 ft (assist by G. Monroe),72,77
324,3,1:26.0,Personal foul by J. Parker,,72,77
325,3,1:26.0,D. Šarić makes free throw 1 of 2,,73,77
326,3,1:26.0,D. Šarić makes free throw 2 of 2,,74,77
327,3,1:06.0,,J. Terry misses 3-pt jump shot from 23 ft (block by N. Stauskas),74,77
328,3,1:04.0,Defensive rebound by D. Šarić,,74,77
329,3,1:01.0,J. Embiid makes 2-pt dunk from 1 ft (assist by D. Šarić),,76,77
330,3,0:48.0,,Turnover by G. Monroe (lost ball),76,77
331,3,0:39.0,Personal foul by J. Terry,,76,77
332,3,0:39.0,C. Randle makes free throw 1 of 2,,77,77
333,3,0:39.0,C. Randle makes free throw 2 of 2,,78,77
334,3,0:31.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by M. Beasley),78,77
335,3,0:31.0,,M. Beasley makes free throw 1 of 2,78,78
336,3,0:31.0,,M. Beasley misses free throw 2 of 2,78,78
337,3,0:29.0,Defensive rebound by C. Randle,,78,78
338,3,0:23.0,D. Šarić makes 3-pt jump shot from 29 ft (assist by N. Stauskas),,81,78
339,3,0:00.0,,M. Dellavedova misses 2-pt layup from 3 ft (block by J. Embiid),81,78
340,3,0:00.0,Defensive rebound by D. Šarić,,81,78
341,4,11:49.0,,Milwaukee full timeout,81,78
342,4,11:36.0,,J. Terry misses 3-pt jump shot from 24 ft,81,78
343,4,11:35.0,,Offensive rebound by M. Beasley,81,78
344,4,11:33.0,,G. Monroe misses 2-pt layup from 1 ft,81,78
345,4,11:32.0,Defensive rebound by D. Šarić,,81,78
346,4,11:26.0,C. Randle misses 3-pt jump shot from 24 ft,,81,78
347,4,11:24.0,Offensive rebound by T. Luwawu-Cabarrot,,81,78
348,4,11:22.0,Shooting foul by G. Antetokounmpo (drawn by J. Embiid),,81,78
349,4,11:22.0,J. Embiid misses free throw 1 of 2,,81,78
350,4,11:22.0,Offensive rebound by Team,,81,78
351,4,11:22.0,,M. Teletović enters the game for G. Antetokounmpo,81,78
352,4,11:22.0,J. Embiid makes free throw 2 of 2,,82,78
353,4,11:13.0,,Personal foul by C. Randle,82,78
354,4,11:06.0,,M. Dellavedova makes 2-pt layup from 1 ft,82,80
355,4,10:40.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 6 ft (block by J. Terry),,82,80
356,4,10:40.0,,Defensive rebound by G. Monroe,82,80
357,4,10:29.0,,Personal foul by C. Randle,82,80
358,4,10:18.0,,M. Beasley makes 2-pt jump shot from 10 ft (assist by G. Monroe),82,82
359,4,10:06.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by R. Covington),,84,82
360,4,9:55.0,,Shooting foul by C. Randle (drawn by M. Dellavedova),84,82
361,4,9:55.0,,M. Dellavedova makes free throw 1 of 2,84,83
362,4,9:55.0,S. Rodríguez enters the game for C. Randle,,84,83
363,4,9:55.0,J. Okafor enters the game for J. Embiid,,84,83
364,4,9:55.0,,M. Dellavedova makes free throw 2 of 2,84,84
365,4,9:47.0,J. Okafor makes 2-pt dunk at rim (assist by D. Šarić),,86,84
366,4,9:35.0,,Turnover by G. Monroe (bad pass),86,84
367,4,9:25.0,S. Rodríguez misses 2-pt jump shot from 16 ft,,86,84
368,4,9:23.0,,Defensive rebound by M. Teletović,86,84
369,4,9:15.0,,M. Teletović misses 3-pt jump shot from 27 ft,86,84
370,4,9:14.0,Defensive rebound by T. Luwawu-Cabarrot,,86,84
371,4,9:09.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,86,84
372,4,9:07.0,,Defensive rebound by M. Teletović,86,84
373,4,9:00.0,,M. Teletović misses 2-pt layup from 1 ft,86,84
374,4,8:59.0,Defensive rebound by S. Rodríguez,,86,84
375,4,8:49.0,D. Šarić makes 2-pt jump shot from 19 ft (assist by S. Rodríguez),,88,84
