,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
187,2,0:40.0,Defensive rebound by C. Zeller,,58,51
188,2,0:32.0,Shooting foul by J. Smith (drawn by M. Williams),,58,51
189,2,0:32.0,M. Williams makes free throw 1 of 2,,59,51
190,2,0:32.0,M. Williams makes free throw 2 of 2,,60,51
191,2,0:09.0,,B. Beal misses 2-pt jump shot from 6 ft,60,51
192,2,0:08.0,,Offensive rebound by Team,60,51
193,2,0:08.0,,Turnover by Team (shot clock),60,51
194,2,0:02.0,K. Walker makes 3-pt jump shot from 28 ft,,63,51
195,2,0:00.0,,B. Beal misses 3-pt jump shot from 66 ft,63,51
196,2,0:00.0,,Offensive rebound by Team,63,51
197,3,11:37.0,M. Williams misses 2-pt layup from 1 ft,,63,51
198,3,11:36.0,,Defensive rebound by M. Morris,63,51
199,3,11:29.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Wall),63,54
200,3,11:08.0,K. Walker makes 2-pt jump shot from 16 ft,,65,54
201,3,10:50.0,,J. Wall makes 2-pt jump shot from 17 ft,65,56
202,3,10:30.0,C. Zeller makes 2-pt layup from 1 ft (assist by M. Williams),,67,56
203,3,10:15.0,,Shooting block foul by C. Zeller (drawn by O. Porter),67,56
204,3,10:15.0,,O. Porter makes free throw 1 of 2,67,57
205,3,10:15.0,,O. Porter makes free throw 2 of 2,67,58
206,3,10:02.0,N. Batum makes 2-pt jump shot from 13 ft,,69,58
207,3,9:40.0,,O. Porter makes 2-pt jump shot from 17 ft (assist by J. Wall),69,60
208,3,9:26.0,Personal foul by J. Wall (drawn by N. Batum),,69,60
209,3,9:24.0,Turnover by N. Batum (lost ball; steal by J. Wall),,69,60
210,3,9:22.0,,Shooting foul by K. Walker (drawn by J. Wall),69,60
211,3,9:22.0,,J. Wall makes free throw 1 of 2,69,61
212,3,9:22.0,,J. Wall makes free throw 2 of 2,69,62
213,3,9:08.0,K. Walker misses 3-pt jump shot from 26 ft,,69,62
214,3,9:07.0,,Defensive rebound by O. Porter,69,62
215,3,8:46.0,,B. Beal makes 2-pt jump shot from 17 ft (assist by J. Wall),69,64
216,3,8:24.0,Turnover by N. Batum (bad pass; steal by B. Beal),,69,64
217,3,8:20.0,,B. Beal makes 2-pt dunk at rim,69,66
218,3,8:20.0,Charlotte full timeout,,69,66
219,3,8:10.0,K. Walker misses 3-pt jump shot (block by M. Gortat),,69,66
220,3,8:08.0,,Defensive rebound by J. Wall,69,66
221,3,8:02.0,,J. Wall misses 2-pt layup from 1 ft (block by C. Zeller),69,66
222,3,8:01.0,,Offensive rebound by B. Beal,69,66
223,3,7:57.0,,B. Beal misses 3-pt jump shot from 25 ft,69,66
224,3,7:56.0,Defensive rebound by C. Zeller,,69,66
225,3,7:49.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by M. Gortat),,69,66
226,3,7:48.0,,Defensive rebound by M. Morris,69,66
227,3,7:45.0,,B. Beal makes 2-pt dunk at rim (assist by J. Wall),69,68
228,3,7:28.0,K. Walker makes 2-pt layup from 2 ft,,71,68
229,3,7:07.0,,M. Gortat misses 2-pt jump shot from 14 ft,71,68
230,3,7:07.0,Defensive rebound by M. Williams,,71,68
231,3,6:48.0,M. Williams misses 2-pt jump shot from 8 ft,,71,68
232,3,6:47.0,,Defensive rebound by M. Gortat,71,68
233,3,6:37.0,,J. Wall makes 3-pt jump shot from 25 ft,71,71
234,3,6:22.0,N. Batum misses 3-pt jump shot from 26 ft,,71,71
235,3,6:21.0,,Defensive rebound by M. Morris,71,71
236,3,6:05.0,,J. Wall misses 3-pt jump shot from 27 ft,71,71
237,3,6:05.0,Defensive rebound by M. Kidd-Gilchrist,,71,71
238,3,5:51.0,K. Walker makes 2-pt layup from 2 ft,,73,71
239,3,5:33.0,,M. Morris makes 2-pt layup from 2 ft (assist by B. Beal),73,73
240,3,5:21.0,K. Walker misses 3-pt jump shot from 28 ft,,73,73
241,3,5:20.0,Offensive rebound by C. Zeller,,73,73
242,3,5:12.0,M. Williams misses 3-pt jump shot from 26 ft,,73,73
243,3,5:11.0,,Defensive rebound by O. Porter,73,73
244,3,5:03.0,,J. Wall makes 2-pt layup at rim,73,75
245,3,4:42.0,N. Batum makes 2-pt jump shot from 18 ft (assist by M. Williams),,75,75
246,3,4:24.0,,J. Wall makes 2-pt dunk at rim,75,77
247,3,4:07.0,Turnover by K. Walker (bad pass),,75,77
248,3,4:07.0,F. Kaminsky enters the game for M. Williams,,75,77
249,3,4:07.0,M. Belinelli enters the game for N. Batum,,75,77
250,3,3:56.0,,M. Morris misses 3-pt jump shot from 27 ft,75,77
251,3,3:55.0,Defensive rebound by M. Belinelli,,75,77
252,3,3:47.0,M. Belinelli makes 2-pt jump shot from 12 ft,,77,77
253,3,3:35.0,,M. Gortat misses 2-pt jump shot from 5 ft,77,77
254,3,3:33.0,Defensive rebound by F. Kaminsky,,77,77
255,3,3:24.0,K. Walker misses 2-pt layup from 2 ft,,77,77
256,3,3:24.0,,Defensive rebound by M. Morris,77,77
257,3,3:12.0,,J. Wall misses 2-pt layup from 1 ft,77,77
258,3,3:11.0,Defensive rebound by F. Kaminsky,,77,77
259,3,3:04.0,K. Walker misses 2-pt jump shot from 4 ft,,77,77
260,3,3:03.0,,Defensive rebound by O. Porter,77,77
261,3,2:56.0,,B. Beal makes 2-pt layup at rim,77,79
262,3,2:43.0,Personal foul by J. Wall (drawn by K. Walker),,77,79
263,3,2:43.0,,Washington full timeout,77,79
264,3,2:43.0,M. Plumlee enters the game for C. Zeller,,77,79
265,3,2:43.0,,J. Smith enters the game for M. Morris,77,79
266,3,2:43.0,,K. Oubre enters the game for O. Porter,77,79
267,3,2:33.0,M. Belinelli makes 2-pt jump shot from 16 ft,,79,79
268,3,2:13.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),79,81
269,3,1:54.0,M. Belinelli makes 2-pt jump shot from 17 ft (assist by F. Kaminsky),,81,81
270,3,1:31.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by M. Gortat),81,84
271,3,1:10.0,M. Belinelli misses 3-pt jump shot from 26 ft,,81,84
272,3,1:09.0,Offensive rebound by M. Kidd-Gilchrist,,81,84
273,3,1:02.0,K. Walker misses 3-pt jump shot from 27 ft,,81,84
274,3,1:00.0,,Defensive rebound by Team,81,84
275,3,1:00.0,,B. Jennings enters the game for B. Beal,81,84
276,3,1:00.0,J. Lamb enters the game for M. Kidd-Gilchrist,,81,84
277,3,0:50.0,,Shooting foul by M. Plumlee (drawn by J. Wall),81,84
278,3,0:50.0,,J. Wall misses free throw 1 of 2,81,84
279,3,0:50.0,,Offensive rebound by Team,81,84
280,3,0:50.0,,Turnover by J. Smith (lane violation.),81,84
281,3,0:41.0,K. Walker misses 3-pt jump shot from 29 ft,,81,84
282,3,0:40.0,,Defensive rebound by M. Gortat,81,84
283,3,0:30.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by J. Wall),81,87
284,3,0:10.0,Offensive foul by M. Plumlee (drawn by J. Wall),,81,87
285,3,0:10.0,Turnover by M. Plumlee (offensive foul),,81,87
286,3,0:01.0,,J. Smith misses 3-pt jump shot from 28 ft,81,87
287,3,0:00.0,,Offensive rebound by Team,81,87
288,4,11:41.0,,B. Bogdanović makes 2-pt layup from 1 ft,81,89
289,4,11:20.0,Turnover by F. Kaminsky (bad pass),,81,89
290,4,11:13.0,,J. Smith makes 3-pt jump shot from 27 ft (assist by B. Jennings),81,92
291,4,11:13.0,Charlotte full timeout,,81,92
292,4,10:54.0,J. Lamb misses 3-pt jump shot from 26 ft,,81,92
293,4,10:53.0,,Defensive rebound by K. Oubre,81,92
294,4,10:42.0,,I. Mahinmi misses 2-pt jump shot from 8 ft,81,92
295,4,10:41.0,Defensive rebound by J. Lamb,,81,92
296,4,10:32.0,Shooting foul by K. Oubre (drawn by J. Lamb),,81,92
297,4,10:32.0,J. Lamb makes free throw 1 of 2,,82,92
298,4,10:32.0,J. Lamb misses free throw 2 of 2,,82,92
299,4,10:31.0,,Defensive rebound by J. Smith,82,92
300,4,10:23.0,,Personal foul by M. Williams (drawn by K. Oubre),82,92
301,4,10:19.0,,Turnover by B. Bogdanović (bad pass),82,92
302,4,9:57.0,Shooting foul by I. Mahinmi (drawn by J. Lamb),,82,92
303,4,9:57.0,J. Lamb makes free throw 1 of 2,,83,92
304,4,9:57.0,J. Lamb makes free throw 2 of 2,,84,92
305,4,9:36.0,,Shooting foul by J. Lamb (drawn by K. Oubre),84,92
306,4,9:36.0,,K. Oubre makes free throw 1 of 2,84,93
307,4,9:36.0,,K. Oubre makes free throw 2 of 2,84,94
308,4,9:18.0,Shooting foul by I. Mahinmi (drawn by F. Kaminsky),,84,94
309,4,9:18.0,F. Kaminsky makes free throw 1 of 2,,85,94
310,4,9:18.0,F. Kaminsky makes free throw 2 of 2,,86,94
311,4,9:08.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,86,94
312,4,9:07.0,Defensive rebound by B. Roberts,,86,94
313,4,8:56.0,B. Roberts misses 2-pt jump shot from 20 ft,,86,94
314,4,8:55.0,,Defensive rebound by J. Smith,86,94
315,4,8:42.0,,B. Jennings makes 3-pt jump shot from 28 ft (assist by B. Bogdanović),86,97
316,4,8:23.0,F. Kaminsky misses 3-pt jump shot from 28 ft,,86,97
317,4,8:22.0,,Defensive rebound by K. Oubre,86,97
318,4,8:13.0,,K. Oubre misses 2-pt dunk at rim,86,97
319,4,8:11.0,Defensive rebound by M. Belinelli,,86,97
320,4,8:01.0,M. Williams misses 3-pt jump shot from 27 ft,,86,97
321,4,8:00.0,Offensive rebound by J. Lamb,,86,97
322,4,7:59.0,J. Lamb makes 2-pt layup from 2 ft,,88,97
323,4,7:43.0,,K. Oubre makes 3-pt jump shot from 28 ft (assist by J. Smith),88,100
324,4,7:42.0,Charlotte full timeout,,88,100
325,4,7:42.0,C. Zeller enters the game for M. Williams,,88,100
326,4,7:42.0,N. Batum enters the game for J. Lamb,,88,100
327,4,7:42.0,K. Walker enters the game for B. Roberts,,88,100
328,4,7:29.0,F. Kaminsky misses 3-pt jump shot from 28 ft,,88,100
329,4,7:28.0,,Defensive rebound by I. Mahinmi,88,100
330,4,7:12.0,,B. Jennings misses 3-pt jump shot from 28 ft,88,100
331,4,7:11.0,Defensive rebound by F. Kaminsky,,88,100
332,4,6:59.0,M. Belinelli makes 2-pt layup from 2 ft (assist by N. Batum),,90,100
333,4,6:43.0,,K. Oubre makes 3-pt jump shot from 24 ft (assist by B. Jennings),90,103
334,4,6:27.0,K. Walker misses 2-pt jump shot from 16 ft,,90,103
335,4,6:26.0,,Defensive rebound by B. Jennings,90,103
336,4,6:14.0,,Turnover by B. Jennings (bad pass; steal by N. Batum),90,103
337,4,6:10.0,Shooting foul by J. Smith (drawn by F. Kaminsky),,90,103
338,4,6:10.0,F. Kaminsky misses free throw 1 of 2,,90,103
339,4,6:10.0,Offensive rebound by Team,,90,103
340,4,6:10.0,,J. Wall enters the game for B. Jennings,90,103
341,4,6:10.0,,B. Beal enters the game for B. Bogdanović,90,103
342,4,6:10.0,F. Kaminsky makes free throw 2 of 2,,91,103
343,4,6:00.0,,Offensive foul by I. Mahinmi (drawn by C. Zeller),91,103
344,4,6:00.0,,Turnover by I. Mahinmi (offensive foul),91,103
345,4,5:42.0,Turnover by K. Walker (lost ball; steal by B. Beal),,91,103
346,4,5:31.0,Violation by K. Walker (kicked ball),,91,103
347,4,5:31.0,Official timeout,,91,103
348,4,5:17.0,,J. Wall misses 2-pt jump shot from 19 ft,91,103
349,4,5:16.0,Defensive rebound by F. Kaminsky,,91,103
350,4,5:10.0,Offensive foul by M. Belinelli (drawn by K. Oubre),,91,103
351,4,5:10.0,Turnover by M. Belinelli (offensive foul),,91,103
352,4,5:00.0,,I. Mahinmi misses 2-pt layup from 1 ft,91,103
353,4,4:59.0,,Offensive rebound by K. Oubre,91,103
354,4,4:45.0,,J. Smith misses 3-pt jump shot from 23 ft,91,103
355,4,4:44.0,,Offensive rebound by I. Mahinmi,91,103
356,4,4:42.0,,Shooting foul by F. Kaminsky (drawn by I. Mahinmi),91,103
357,4,4:42.0,,I. Mahinmi misses free throw 1 of 2,91,103
358,4,4:42.0,,Offensive rebound by Team,91,103
359,4,4:42.0,,I. Mahinmi makes free throw 2 of 2,91,104
360,4,4:33.0,K. Walker makes 3-pt jump shot from 28 ft,,94,104
361,4,4:18.0,,Turnover by J. Wall (bad pass),94,104
362,4,4:05.0,K. Walker makes 3-pt jump shot from 28 ft (assist by N. Batum),,97,104
363,4,3:50.0,,Offensive foul by J. Wall (drawn by F. Kaminsky),97,104
364,4,3:50.0,,Turnover by J. Wall (offensive foul),97,104
365,4,3:34.0,Personal foul by I. Mahinmi (drawn by K. Walker),,97,104
366,4,3:34.0,K. Walker misses free throw 1 of 2,,97,104
367,4,3:34.0,Offensive rebound by Team,,97,104
368,4,3:34.0,K. Walker makes free throw 2 of 2,,98,104
369,4,3:15.0,,Turnover by B. Beal (bad pass; steal by M. Belinelli),98,104
370,4,3:00.0,K. Walker misses 2-pt layup from 1 ft,,98,104
371,4,2:59.0,Offensive rebound by C. Zeller,,98,104
372,4,2:54.0,N. Batum misses 3-pt jump shot from 26 ft,,98,104
373,4,2:53.0,,Defensive rebound by J. Smith,98,104
374,4,2:43.0,,J. Wall makes 2-pt layup at rim,98,106
375,4,2:26.0,K. Walker misses 3-pt jump shot from 27 ft,,98,106
376,4,2:25.0,,Defensive rebound by B. Beal,98,106
377,4,2:14.0,,J. Wall misses 2-pt jump shot from 13 ft,98,106
378,4,2:13.0,Defensive rebound by M. Belinelli,,98,106
379,4,2:06.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by N. Batum),,101,106
380,4,2:05.0,,Washington full timeout,101,106
