,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
27,1,8:26.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by T. Ulis),2,10
28,1,8:01.0,S. Adams misses 2-pt hook shot from 4 ft,,2,10
29,1,7:59.0,,Defensive rebound by T. Warren,2,10
30,1,7:52.0,,T. Warren misses 2-pt jump shot from 5 ft,2,10
31,1,7:52.0,,Offensive rebound by T. Warren,2,10
32,1,7:49.0,,T. Warren makes 2-pt layup from 2 ft,2,12
33,1,7:30.0,V. Oladipo misses 2-pt jump shot from 19 ft,,2,12
34,1,7:29.0,,Defensive rebound by A. Len,2,12
35,1,7:15.0,,M. Chriss misses 2-pt dunk at rim (block by T. Gibson),2,12
36,1,7:12.0,,Offensive rebound by A. Len,2,12
37,1,7:12.0,,A. Len makes 2-pt layup from 1 ft,2,14
38,1,6:57.0,T. Gibson makes 2-pt jump shot from 4 ft (assist by R. Westbrook),,4,14
39,1,6:36.0,,A. Len misses 2-pt hook shot from 10 ft,4,14
40,1,6:34.0,Defensive rebound by T. Gibson,,4,14
41,1,6:29.0,Shooting foul by T. Warren (drawn by S. Adams),,4,14
42,1,6:29.0,S. Adams misses free throw 1 of 2,,4,14
43,1,6:29.0,Offensive rebound by Team,,4,14
44,1,6:29.0,S. Adams makes free throw 2 of 2,,5,14
45,1,6:09.0,,A. Len makes 2-pt layup from 2 ft,5,16
46,1,6:02.0,Shooting foul by M. Chriss (drawn by V. Oladipo),,5,16
47,1,6:02.0,V. Oladipo makes free throw 1 of 2,,6,16
48,1,6:02.0,V. Oladipo misses free throw 2 of 2,,6,16
49,1,6:02.0,E. Freedom enters the game for S. Adams,,6,16
50,1,6:01.0,,Defensive rebound by A. Len,6,16
51,1,5:47.0,,T. Warren makes 2-pt layup at rim,6,18
52,1,5:33.0,T. Gibson makes 2-pt dunk at rim (assist by R. Westbrook),,8,18
53,1,5:17.0,,T. Warren makes 2-pt jump shot from 10 ft (assist by T. Ulis),8,20
54,1,5:01.0,D. McDermott misses 3-pt jump shot from 25 ft,,8,20
55,1,5:01.0,Offensive rebound by R. Westbrook,,8,20
56,1,4:58.0,Personal foul by A. Len (drawn by R. Westbrook),,8,20
57,1,4:58.0,S. Adams enters the game for T. Gibson,,8,20
58,1,4:52.0,R. Westbrook misses 3-pt jump shot from 25 ft,,8,20
59,1,4:51.0,Offensive rebound by S. Adams,,8,20
60,1,4:44.0,Shooting foul by D. Booker (drawn by V. Oladipo),,8,20
61,1,4:44.0,V. Oladipo misses free throw 1 of 2,,8,20
62,1,4:44.0,Offensive rebound by Team,,8,20
63,1,4:44.0,V. Oladipo misses free throw 2 of 2,,8,20
64,1,4:44.0,Offensive rebound by E. Freedom,,8,20
65,1,4:44.0,,A. Williams enters the game for A. Len,8,20
66,1,4:41.0,E. Freedom misses 2-pt layup at rim,,8,20
67,1,4:41.0,Offensive rebound by E. Freedom,,8,20
68,1,4:41.0,Shooting foul by T. Warren (drawn by E. Freedom),,8,20
69,1,4:41.0,E. Freedom makes free throw 1 of 2,,9,20
70,1,4:41.0,E. Freedom makes free throw 2 of 2,,10,20
71,1,4:29.0,,A. Williams makes 2-pt layup from 2 ft (assist by D. Booker),10,22
72,1,4:16.0,S. Christon enters the game for V. Oladipo,,10,22
73,1,4:13.0,E. Freedom misses 3-pt jump shot from 23 ft,,10,22
74,1,4:12.0,Offensive rebound by R. Westbrook,,10,22
75,1,4:04.0,D. McDermott misses 3-pt jump shot from 24 ft,,10,22
76,1,4:04.0,Offensive rebound by E. Freedom,,10,22
77,1,4:01.0,E. Freedom makes 2-pt layup from 2 ft,,12,22
78,1,3:49.0,,D. Booker misses 2-pt jump shot from 13 ft,12,22
79,1,3:47.0,Defensive rebound by S. Adams,,12,22
80,1,3:42.0,R. Westbrook misses 2-pt layup from 3 ft,,12,22
81,1,3:41.0,Offensive rebound by D. McDermott,,12,22
82,1,3:41.0,D. McDermott makes 2-pt layup at rim,,14,22
83,1,3:41.0,,Phoenix full timeout,14,22
84,1,3:41.0,,J. Dudley enters the game for M. Chriss,14,22
85,1,3:28.0,,J. Dudley misses 3-pt jump shot from 24 ft,14,22
86,1,3:28.0,Defensive rebound by S. Christon,,14,22
87,1,3:14.0,Turnover by R. Westbrook (lost ball; steal by T. Ulis),,14,22
88,1,3:11.0,,T. Warren makes 2-pt layup from 2 ft (assist by D. Booker),14,24
89,1,3:11.0,,Shooting foul by D. McDermott (drawn by T. Warren),14,24
90,1,3:11.0,,T. Warren makes free throw 1 of 1,14,25
91,1,2:57.0,R. Westbrook misses 2-pt layup from 2 ft (block by A. Williams),,14,25
92,1,2:56.0,,Defensive rebound by J. Dudley,14,25
93,1,2:43.0,,T. Ulis misses 3-pt jump shot from 27 ft,14,25
94,1,2:43.0,,Offensive rebound by T. Warren,14,25
95,1,2:38.0,,J. Dudley misses 3-pt jump shot from 25 ft,14,25
96,1,2:38.0,Defensive rebound by R. Westbrook,,14,25
97,1,2:28.0,Def 3 sec tech foul by A. Williams,,14,25
98,1,2:28.0,R. Westbrook makes technical free throw,,15,25
99,1,2:28.0,N. Cole enters the game for R. Westbrook,,15,25
100,1,2:28.0,,D. Jones enters the game for T. Ulis,15,25
101,1,2:18.0,S. Christon makes 2-pt jump shot from 16 ft,,17,25
102,1,1:59.0,,D. Booker makes 2-pt layup from 2 ft,17,27
103,1,1:42.0,Shooting foul by A. Williams (drawn by E. Freedom),,17,27
104,1,1:42.0,E. Freedom makes free throw 1 of 2,,18,27
105,1,1:42.0,E. Freedom makes free throw 2 of 2,,19,27
106,1,1:25.0,,Shooting foul by S. Christon (drawn by D. Booker),19,27
107,1,1:25.0,,D. Booker misses free throw 1 of 2,19,27
108,1,1:25.0,,Offensive rebound by Team,19,27
109,1,1:25.0,,D. Booker makes free throw 2 of 2,19,28
110,1,1:01.0,S. Christon misses 2-pt jump shot from 18 ft,,19,28
111,1,1:01.0,Offensive rebound by Team,,19,28
112,1,1:01.0,Turnover by Team (shot clock),,19,28
113,1,0:44.0,,D. Booker misses 2-pt jump shot from 19 ft,19,28
114,1,0:43.0,,Offensive rebound by A. Williams,19,28
115,1,0:40.0,,D. Booker misses 2-pt layup from 1 ft,19,28
116,1,0:40.0,,Offensive rebound by D. Jones,19,28
117,1,0:40.0,,D. Jones makes 2-pt layup at rim,19,30
118,1,0:24.0,D. McDermott misses 2-pt jump shot from 16 ft,,19,30
119,1,0:22.0,,Defensive rebound by D. Booker,19,30
120,1,0:02.0,,D. Booker makes 2-pt layup from 2 ft,19,32
121,2,11:36.0,,Turnover by J. Dudley (bad pass; steal by N. Cole),19,32
122,2,11:20.0,E. Freedom makes 2-pt jump shot from 3 ft,,21,32
123,2,11:03.0,,T. Ulis makes 2-pt jump shot from 12 ft,21,34
124,2,11:03.0,,Shooting block foul by N. Cole (drawn by T. Ulis),21,34
125,2,11:03.0,,T. Ulis makes free throw 1 of 1,21,35
126,2,10:45.0,E. Freedom makes 2-pt layup from 2 ft (assist by V. Oladipo),,23,35
127,2,10:25.0,,A. Williams misses 2-pt layup from 2 ft,23,35
128,2,10:23.0,Defensive rebound by E. Freedom,,23,35
129,2,10:16.0,V. Oladipo makes 2-pt layup at rim,,25,35
130,2,10:05.0,,Personal foul by N. Cole (drawn by T. Ulis),25,35
131,2,9:52.0,,Shooting foul by E. Freedom (drawn by A. Williams),25,35
132,2,9:52.0,,A. Williams makes free throw 1 of 2,25,36
133,2,9:52.0,,D. Bender enters the game for R. Price,25,36
134,2,9:52.0,,A. Williams makes free throw 2 of 2,25,37
135,2,9:33.0,E. Freedom misses 2-pt jump shot from 19 ft,,25,37
136,2,9:33.0,,Defensive rebound by Team,25,37
137,2,9:28.0,,A. Williams makes 2-pt layup from 1 ft (assist by T. Ulis),25,39
138,2,9:13.0,D. Sabonis makes 2-pt layup from 1 ft,,27,39
139,2,8:57.0,,Shooting foul by S. Christon (drawn by A. Williams),27,39
140,2,8:57.0,Official timeout,,27,39
141,2,8:57.0,,A. Williams makes free throw 1 of 2,27,40
142,2,8:57.0,R. Westbrook enters the game for S. Christon,,27,39
143,2,8:57.0,D. McDermott enters the game for N. Cole,,27,39
144,2,8:57.0,,A. Williams misses free throw 2 of 2,27,40
145,2,8:56.0,Defensive rebound by R. Westbrook,,27,40
146,2,8:45.0,E. Freedom misses 2-pt layup from 2 ft (block by D. Bender),,27,40
147,2,8:44.0,,Defensive rebound by J. Dudley,27,40
148,2,8:40.0,,Shooting foul by V. Oladipo (drawn by D. Jones),27,40
149,2,8:40.0,,D. Jones misses free throw 1 of 2,27,40
150,2,8:40.0,,Offensive rebound by Team,27,40
151,2,8:40.0,,D. Jones makes free throw 2 of 2,27,41
152,2,8:26.0,D. Sabonis makes 3-pt jump shot from 24 ft (assist by V. Oladipo),,30,41
153,2,8:08.0,,D. Jones makes 2-pt layup from 2 ft (assist by J. Dudley),30,43
154,2,7:54.0,V. Oladipo misses 2-pt jump shot from 15 ft,,30,43
155,2,7:54.0,,Defensive rebound by J. Dudley,30,43
156,2,7:44.0,,D. Bender makes 2-pt layup from 2 ft,30,45
157,2,7:35.0,Personal foul by T. Ulis (drawn by R. Westbrook),,30,45
158,2,7:33.0,Personal foul by T. Ulis (drawn by R. Westbrook),,30,45
159,2,7:20.0,V. Oladipo makes 2-pt layup from 2 ft,,32,45
160,2,7:10.0,,T. Ulis makes 2-pt layup from 3 ft,32,47
161,2,7:10.0,,Shooting foul by E. Freedom (drawn by T. Ulis),32,47
162,2,7:10.0,S. Adams enters the game for E. Freedom,,32,47
163,2,7:10.0,,T. Ulis makes free throw 1 of 1,32,48
164,2,6:46.0,S. Adams makes 2-pt layup from 2 ft (assist by V. Oladipo),,34,48
165,2,6:41.0,,Turnover by T. Ulis (bad pass),34,48
166,2,6:31.0,R. Westbrook misses 3-pt jump shot from 26 ft,,34,48
167,2,6:31.0,,Defensive rebound by A. Williams,34,48
168,2,6:22.0,,J. Dudley makes 2-pt layup from 3 ft (assist by T. Ulis),34,50
169,2,6:05.0,D. Sabonis misses 3-pt jump shot from 25 ft,,34,50
170,2,6:05.0,,Defensive rebound by D. Bender,34,50
171,2,5:57.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by D. Bender),34,53
172,2,5:57.0,Oklahoma City full timeout,,34,53
173,2,5:57.0,J. Grant enters the game for D. Sabonis,,34,53
174,2,5:57.0,,D. Booker enters the game for T. Ulis,34,53
175,2,5:48.0,R. Westbrook misses 2-pt layup from 3 ft (block by D. Jones),,34,53
176,2,5:48.0,Offensive rebound by Team,,34,53
177,2,5:38.0,R. Westbrook misses 2-pt layup from 1 ft,,34,53
178,2,5:37.0,Offensive rebound by S. Adams,,34,53
179,2,5:37.0,S. Adams makes 2-pt layup at rim,,36,53
180,2,5:25.0,,Shooting foul by R. Westbrook (drawn by A. Williams),36,53
181,2,5:25.0,,A. Williams makes free throw 1 of 2,36,54
182,2,5:25.0,,A. Williams makes free throw 2 of 2,36,55
183,2,5:08.0,J. Grant makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,39,55
184,2,4:54.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by A. Williams),39,58
185,2,4:32.0,R. Westbrook misses 3-pt jump shot from 25 ft,,39,58
186,2,4:32.0,Offensive rebound by S. Adams,,39,58
187,2,4:21.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by S. Adams),,42,58
188,2,4:05.0,,A. Williams makes 2-pt jump shot from 3 ft (assist by D. Booker),42,60
189,2,3:52.0,Shooting foul by D. Booker (drawn by S. Adams),,42,60
190,2,3:52.0,S. Adams misses free throw 1 of 2,,42,60
191,2,3:52.0,Offensive rebound by Team,,42,60
192,2,3:52.0,,T. Warren enters the game for D. Bender,42,60
193,2,3:52.0,S. Adams makes free throw 2 of 2,,43,60
194,2,3:32.0,,T. Warren makes 2-pt jump shot from 19 ft,43,62
195,2,3:20.0,Personal foul by D. Jones (drawn by R. Westbrook),,43,62
196,2,3:08.0,V. Oladipo misses 3-pt jump shot from 25 ft,,43,62
197,2,3:08.0,,Defensive rebound by T. Warren,43,62
198,2,2:51.0,,D. Jones makes 2-pt layup from 1 ft (assist by A. Williams),43,64
199,2,2:39.0,J. Grant misses 3-pt jump shot from 23 ft,,43,64
200,2,2:38.0,,Defensive rebound by T. Warren,43,64
201,2,2:24.0,,T. Warren misses 2-pt jump shot from 10 ft,43,64
202,2,2:23.0,Defensive rebound by V. Oladipo,,43,64
203,2,2:14.0,R. Westbrook misses 3-pt jump shot from 24 ft,,43,64
204,2,2:14.0,,Defensive rebound by T. Warren,43,64
205,2,2:06.0,,D. Booker makes 3-pt jump shot from 25 ft,43,67
206,2,2:04.0,Oklahoma City full timeout,,43,67
207,2,2:04.0,,Phoenix full timeout,43,67
208,2,2:04.0,,M. Chriss enters the game for A. Williams,43,67
209,2,2:04.0,,T. Ulis enters the game for J. Dudley,43,67
210,2,2:04.0,,A. Len enters the game for D. Jones,43,67
211,2,1:50.0,S. Adams misses 2-pt jump shot from 9 ft,,43,67
212,2,1:49.0,,Defensive rebound by T. Warren,43,67
213,2,1:32.0,,D. Booker misses 2-pt layup from 3 ft,43,67
214,2,1:32.0,,Offensive rebound by A. Len,43,67
215,2,1:32.0,,Shooting foul by V. Oladipo (drawn by A. Len),43,67
216,2,1:32.0,,A. Len makes free throw 1 of 2,43,68
217,2,1:32.0,S. Christon enters the game for V. Oladipo,,43,68
218,2,1:32.0,,A. Len makes free throw 2 of 2,43,69
219,2,1:20.0,Turnover by R. Westbrook (bad pass; steal by T. Ulis),,43,69
220,2,1:08.0,,A. Len misses 2-pt layup from 2 ft (block by R. Westbrook),43,69
221,2,1:06.0,,Offensive rebound by T. Warren,43,69
222,2,1:03.0,,T. Warren makes 2-pt jump shot from 20 ft,43,71
223,2,0:50.0,R. Westbrook makes 2-pt jump shot from 17 ft,,45,71
224,2,0:35.0,,A. Len misses 2-pt jump shot from 3 ft,45,71
225,2,0:33.0,Defensive rebound by J. Grant,,45,71
226,2,0:28.0,R. Westbrook makes 2-pt layup from 2 ft,,47,71
227,2,0:28.0,Shooting foul by A. Len (drawn by R. Westbrook),,47,71
228,2,0:28.0,R. Westbrook makes free throw 1 of 1,,48,71
229,2,0:03.0,,D. Booker misses 3-pt jump shot from 23 ft,48,71
230,2,0:02.0,Defensive rebound by R. Westbrook,,48,71
231,2,0:00.0,D. McDermott misses 3-pt jump shot,,48,71
232,2,0:00.0,Offensive rebound by Team,,48,71
233,3,11:44.0,,D. Booker misses 2-pt jump shot from 22 ft,48,71
234,3,11:44.0,Defensive rebound by T. Gibson,,48,71
235,3,11:28.0,T. Gibson makes 2-pt layup from 1 ft (assist by R. Westbrook),,50,71
236,3,11:07.0,,A. Len misses 2-pt jump shot from 16 ft,50,71
237,3,11:06.0,Defensive rebound by D. McDermott,,50,71
238,3,10:57.0,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),,52,71
239,3,10:48.0,,Personal foul by R. Westbrook (drawn by T. Ulis),52,71
240,3,10:38.0,,D. Booker misses 2-pt jump shot from 12 ft,52,71
241,3,10:37.0,Defensive rebound by T. Gibson,,52,71
242,3,10:36.0,V. Oladipo makes 2-pt layup from 2 ft (assist by R. Westbrook),,54,71
243,3,10:36.0,Shooting foul by D. Booker (drawn by V. Oladipo),,54,71
244,3,10:36.0,V. Oladipo misses free throw 1 of 1,,54,71
245,3,10:36.0,,A. Williams enters the game for M. Chriss,54,71
246,3,10:36.0,,J. Dudley enters the game for A. Len,54,71
247,3,10:35.0,,Defensive rebound by Team,54,71
248,3,10:20.0,,T. Warren makes 2-pt layup from 2 ft,54,73
249,3,10:06.0,D. McDermott makes 2-pt jump shot from 11 ft,,56,73
250,3,9:46.0,,T. Ulis makes 2-pt jump shot from 18 ft,56,75
251,3,9:34.0,T. Gibson misses 2-pt jump shot from 17 ft,,56,75
252,3,9:34.0,,Defensive rebound by D. Booker,56,75
253,3,9:24.0,,J. Dudley misses 2-pt layup from 2 ft,56,75
254,3,9:22.0,Defensive rebound by S. Adams,,56,75
255,3,9:18.0,V. Oladipo misses 3-pt jump shot from 25 ft,,56,75
256,3,9:14.0,,Defensive rebound by T. Warren,56,75
257,3,9:07.0,,A. Williams misses 2-pt hook shot from 6 ft,56,75
258,3,9:06.0,Defensive rebound by V. Oladipo,,56,75
259,3,8:54.0,T. Gibson makes 2-pt layup from 2 ft,,58,75
260,3,8:54.0,,Phoenix full timeout,58,75
261,3,8:32.0,,Shooting foul by D. McDermott (drawn by T. Ulis),58,75
262,3,8:32.0,,T. Ulis makes free throw 1 of 2,58,76
263,3,8:32.0,,T. Ulis makes free throw 2 of 2,58,77
264,3,8:16.0,R. Westbrook makes 3-pt jump shot from 25 ft,,61,77
265,3,7:55.0,,Turnover by A. Williams (offensive foul),61,77
266,3,7:55.0,,Offensive foul by A. Williams (drawn by T. Gibson),61,77
267,3,7:39.0,T. Gibson misses 2-pt jump shot from 17 ft,,61,77
268,3,7:39.0,,Defensive rebound by T. Warren,61,77
269,3,7:21.0,,D. Booker misses 2-pt jump shot from 22 ft,61,77
270,3,7:20.0,Defensive rebound by Team,,61,77
271,3,7:07.0,S. Adams misses 2-pt hook shot from 4 ft,,61,77
272,3,7:06.0,Offensive rebound by R. Westbrook,,61,77
273,3,7:02.0,R. Westbrook makes 3-pt jump shot from 24 ft,,64,77
274,3,6:54.0,,Personal foul by R. Westbrook (drawn by T. Ulis),64,77
275,3,6:45.0,,Turnover by D. Booker (bad pass),64,77
276,3,6:33.0,Flagrant foul type 1 by A. Williams (drawn by R. Westbrook),,64,77
277,3,6:33.0,R. Westbrook makes flagrant free throw 1 of 2,,65,77
278,3,6:33.0,R. Westbrook makes flagrant free throw 2 of 2,,66,77
279,3,6:25.0,R. Westbrook misses 3-pt jump shot from 25 ft,,66,77
280,3,6:22.0,,Defensive rebound by D. Booker,66,77
281,3,6:11.0,,Shooting foul by S. Adams (drawn by D. Booker),66,77
282,3,6:11.0,,D. Booker makes free throw 1 of 2,66,78
283,3,6:11.0,,D. Booker misses free throw 2 of 2,66,78
284,3,6:09.0,Defensive rebound by R. Westbrook,,66,78
285,3,5:50.0,S. Adams misses 2-pt jump shot from 4 ft,,66,78
286,3,5:50.0,Offensive rebound by V. Oladipo,,66,78
287,3,5:32.0,R. Westbrook misses 3-pt jump shot from 25 ft,,66,78
288,3,5:32.0,,Defensive rebound by T. Warren,66,78
289,3,5:20.0,,T. Warren makes 2-pt layup from 1 ft,66,80
290,3,5:10.0,,Offensive charge foul by R. Westbrook (drawn by J. Dudley),66,80
291,3,5:10.0,Turnover by R. Westbrook (offensive foul),,66,80
292,3,5:10.0,,Technical foul by A. Williams,66,80
293,3,5:10.0,Technical foul by T. Gibson,,66,80
294,3,5:07.0,S. Christon enters the game for V. Oladipo,,66,80
295,3,4:56.0,,D. Booker misses 2-pt jump shot from 13 ft,66,80
296,3,4:56.0,Defensive rebound by Team,,66,80
297,3,4:42.0,S. Christon misses 3-pt jump shot from 24 ft,,66,80
298,3,4:42.0,,Defensive rebound by T. Warren,66,80
299,3,4:33.0,,Turnover by T. Ulis (bad pass),66,80
300,3,4:19.0,R. Westbrook makes 2-pt layup from 2 ft,,68,80
301,3,4:07.0,,D. Booker makes 2-pt jump shot from 11 ft (assist by J. Dudley),68,82
302,3,3:48.0,T. Gibson misses 2-pt layup from 2 ft,,68,82
303,3,3:47.0,Offensive rebound by R. Westbrook,,68,82
304,3,3:39.0,T. Gibson makes 2-pt layup from 2 ft,,70,82
305,3,3:21.0,,D. Booker misses 2-pt jump shot from 14 ft,70,82
306,3,3:21.0,Defensive rebound by T. Gibson,,70,82
307,3,3:11.0,R. Westbrook misses 3-pt jump shot from 25 ft,,70,82
308,3,3:09.0,Offensive rebound by S. Adams,,70,82
309,3,3:05.0,T. Gibson misses 2-pt jump shot from 12 ft,,70,82
310,3,3:05.0,Offensive rebound by Team,,70,82
311,3,3:05.0,,Loose ball foul by T. Warren,70,82
312,3,3:05.0,J. Grant enters the game for T. Gibson,,70,82
313,3,3:05.0,E. Freedom enters the game for S. Adams,,70,82
314,3,2:58.0,R. Westbrook misses 2-pt jump shot from 19 ft,,70,82
315,3,2:57.0,,Defensive rebound by T. Warren,70,82
316,3,2:40.0,,T. Warren makes 2-pt layup from 1 ft,70,84
317,3,2:24.0,J. Grant misses 3-pt jump shot from 25 ft,,70,84
318,3,2:24.0,,Defensive rebound by A. Williams,70,84
319,3,2:14.0,,J. Dudley makes 3-pt jump shot from 24 ft (assist by T. Ulis),70,87
320,3,2:13.0,Oklahoma City full timeout,,70,87
321,3,2:13.0,V. Oladipo enters the game for R. Westbrook,,70,87
322,3,2:13.0,,D. Jones enters the game for T. Ulis,70,87
323,3,2:13.0,,A. Len enters the game for A. Williams,70,87
324,3,1:57.0,E. Freedom misses 2-pt jump shot from 6 ft (block by T. Warren),,70,87
325,3,1:56.0,,Defensive rebound by D. Booker,70,87
326,3,1:48.0,,Personal foul by V. Oladipo (drawn by D. Jones),70,87
327,3,1:48.0,,D. Jones makes free throw 1 of 2,70,88
328,3,1:48.0,,D. Jones makes free throw 2 of 2,70,89
329,3,1:32.0,Offensive foul by V. Oladipo (drawn by D. Jones),,70,89
330,3,1:32.0,Turnover by V. Oladipo (offensive foul),,70,89
331,3,1:23.0,,D. Booker misses 2-pt layup from 2 ft,70,89
332,3,1:23.0,,Offensive rebound by A. Len,70,89
333,3,1:23.0,,A. Len makes 2-pt dunk at rim,70,91
334,3,1:23.0,Oklahoma City full timeout,,70,91
335,3,1:11.0,V. Oladipo misses 2-pt layup from 1 ft,,70,91
336,3,1:09.0,,Defensive rebound by D. Booker,70,91
337,3,1:01.0,,T. Warren misses 2-pt jump shot from 17 ft,70,91
338,3,1:00.0,Defensive rebound by J. Grant,,70,91
339,3,0:50.0,E. Freedom makes 2-pt hook shot from 3 ft,,72,91
340,3,0:33.0,,D. Booker makes 2-pt jump shot from 4 ft,72,93
341,3,0:22.0,E. Freedom misses 2-pt layup from 2 ft,,72,93
342,3,0:21.0,,Defensive rebound by T. Warren,72,93
343,3,0:02.0,,D. Booker misses 3-pt jump shot from 26 ft,72,93
344,3,0:02.0,,Offensive rebound by D. Jones,72,93
345,3,0:00.0,,D. Jones makes 2-pt jump shot from 14 ft,72,95
346,4,11:40.0,J. Grant misses 2-pt jump shot from 3 ft,,72,95
347,4,11:40.0,Offensive rebound by J. Grant,,72,95
348,4,11:35.0,E. Freedom misses 2-pt layup from 2 ft (block by A. Len),,72,95
349,4,11:35.0,Offensive rebound by Team,,72,95
350,4,11:23.0,E. Freedom misses 2-pt jump shot from 15 ft,,72,95
351,4,11:23.0,,Defensive rebound by D. Jones,72,95
352,4,11:08.0,,Personal foul by N. Cole (drawn by D. Jones),72,95
353,4,11:03.0,,T. Ulis misses 2-pt jump shot from 18 ft,72,95
354,4,11:01.0,,Offensive rebound by D. Jones,72,95
355,4,10:55.0,,A. Len misses 2-pt dunk at rim (block by J. Grant),72,95
356,4,10:53.0,Defensive rebound by S. Christon,,72,95
357,4,10:42.0,E. Freedom makes 2-pt layup from 1 ft,,74,95
358,4,10:42.0,Shooting foul by A. Len (drawn by E. Freedom),,74,95
359,4,10:42.0,R. Westbrook enters the game for S. Christon,,74,95
360,4,10:42.0,E. Freedom makes free throw 1 of 1,,75,95
361,4,10:25.0,,T. Ulis misses 2-pt layup from 1 ft,75,95
362,4,10:23.0,Defensive rebound by N. Cole,,75,95
363,4,10:21.0,Oklahoma City full timeout,,75,95
364,4,10:07.0,N. Cole makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,78,95
365,4,9:40.0,,D. Bender misses 2-pt jump shot from 19 ft,78,95
366,4,9:40.0,,Offensive rebound by Team,78,95
367,4,9:40.0,,Turnover by Team (shot clock),78,95
368,4,9:29.0,Shooting foul by D. Bender (drawn by E. Freedom),,78,95
369,4,9:29.0,E. Freedom makes free throw 1 of 2,,79,95
370,4,9:29.0,,D. Booker enters the game for D. Bender,79,95
371,4,9:29.0,E. Freedom makes free throw 2 of 2,,80,95
372,4,9:09.0,,D. Booker misses 2-pt jump shot from 8 ft,80,95
373,4,9:09.0,Defensive rebound by Team,,80,95
374,4,8:53.0,N. Cole misses 3-pt jump shot from 26 ft,,80,95
375,4,8:53.0,,Defensive rebound by J. Dudley,80,95
376,4,8:43.0,,Turnover by A. Len (bad pass),80,95
377,4,8:31.0,R. Westbrook misses 3-pt jump shot from 26 ft,,80,95
378,4,8:29.0,,Defensive rebound by A. Len,80,95
379,4,8:19.0,,Personal foul by N. Cole (drawn by T. Ulis),80,95
380,4,8:19.0,S. Adams enters the game for J. Grant,,80,95
381,4,8:05.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by A. Len),80,98
382,4,7:48.0,R. Westbrook misses 3-pt jump shot from 25 ft,,80,98
383,4,7:47.0,Offensive rebound by K. Singler,,80,98
384,4,7:36.0,E. Freedom misses 2-pt layup at rim,,80,98
385,4,7:35.0,Offensive rebound by S. Adams,,80,98
386,4,7:35.0,S. Adams makes 2-pt layup from 1 ft,,82,98
387,4,7:11.0,,D. Booker makes 2-pt jump shot from 9 ft,82,100
388,4,7:11.0,,Shooting foul by E. Freedom (drawn by D. Booker),82,100
389,4,7:11.0,D. McDermott enters the game for N. Cole,,82,100
390,4,7:11.0,,D. Booker makes free throw 1 of 1,82,101
391,4,6:55.0,R. Westbrook misses 3-pt jump shot from 25 ft,,82,101
392,4,6:54.0,,Defensive rebound by A. Len,82,101
393,4,6:34.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by J. Dudley),82,104
