,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
116,2,7:38.0,M. Harrell misses 2-pt jump shot from 16 ft,,45,37
117,2,7:37.0,,Defensive rebound by A. Bogut,45,37
118,2,7:23.0,,D. Williams misses 3-pt jump shot from 25 ft (block by E. Gordon),45,37
119,2,7:22.0,Defensive rebound by S. Dekker,,45,37
120,2,7:17.0,R. Anderson makes 3-pt jump shot from 24 ft (assist by T. Ennis),,48,37
121,2,6:56.0,,D. Harris misses 3-pt jump shot from 23 ft,48,37
122,2,6:55.0,Defensive rebound by S. Dekker,,48,37
123,2,6:50.0,,Offensive charge foul by S. Dekker (drawn by A. Bogut),48,37
124,2,6:50.0,Turnover by S. Dekker (offensive foul),,48,37
125,2,6:50.0,N. Hilário enters the game for M. Harrell,,48,37
126,2,6:50.0,,J. Anderson enters the game for D. Finney-Smith,48,37
127,2,6:30.0,,D. Williams misses 2-pt jump shot from 20 ft,48,37
128,2,6:28.0,Defensive rebound by N. Hilário,,48,37
129,2,6:20.0,T. Ennis misses 2-pt jump shot from 19 ft,,48,37
130,2,6:19.0,,Defensive rebound by H. Barnes,48,37
131,2,5:58.0,,H. Barnes misses 2-pt hook shot from 6 ft,48,37
132,2,5:57.0,Defensive rebound by Team,,48,37
133,2,5:57.0,Official timeout,,48,37
134,2,5:57.0,,S. Curry enters the game for D. Williams,48,37
135,2,5:57.0,J. Harden enters the game for E. Gordon,,48,37
136,2,5:57.0,T. Ariza enters the game for T. Ennis,,48,37
137,2,5:57.0,,W. Matthews enters the game for D. Harris,48,37
138,2,5:45.0,Turnover by J. Harden (lost ball),,48,37
139,2,5:31.0,Flagrant foul type 1 by A. Bogut (drawn by J. Harden),,48,37
140,2,5:31.0,,Turnover by A. Bogut (offensive foul),48,37
141,2,5:31.0,J. Harden makes flagrant free throw 1 of 2,,49,37
142,2,5:31.0,J. Harden makes flagrant free throw 2 of 2,,50,37
143,2,5:25.0,J. Harden makes 3-pt jump shot from 26 ft,,53,37
144,2,5:23.0,,Dallas full timeout,53,37
145,2,5:23.0,,D. Nowitzki enters the game for A. Bogut,53,37
146,2,5:06.0,,Personal foul by J. Harden (drawn by H. Barnes),53,37
147,2,4:56.0,,S. Curry misses 2-pt layup from 3 ft,53,37
148,2,4:55.0,Defensive rebound by T. Ariza,,53,37
149,2,4:42.0,S. Dekker misses 3-pt jump shot from 23 ft,,53,37
150,2,4:42.0,,Defensive rebound by H. Barnes,53,37
151,2,4:42.0,Loose ball foul by N. Hilário (drawn by J. Anderson),,53,37
152,2,4:42.0,,Technical foul by J. Anderson,53,37
153,2,4:42.0,Technical foul by N. Hilário,,53,37
154,2,4:42.0,,D. Williams enters the game for J. Anderson,53,37
155,2,4:40.0,E. Gordon enters the game for S. Dekker,,53,37
156,2,4:32.0,,W. Matthews makes 2-pt layup from 1 ft,53,39
157,2,4:17.0,J. Harden makes 2-pt jump shot from 10 ft,,55,39
158,2,4:06.0,,Shooting foul by N. Hilário (drawn by D. Nowitzki),55,39
159,2,4:06.0,,D. Nowitzki makes free throw 1 of 2,55,40
160,2,4:06.0,,D. Nowitzki misses free throw 2 of 2,55,40
161,2,4:06.0,Defensive rebound by J. Harden,,55,40
162,2,3:56.0,E. Gordon misses 3-pt jump shot from 26 ft,,55,40
163,2,3:55.0,,Defensive rebound by D. Williams,55,40
164,2,3:42.0,,D. Williams misses 2-pt jump shot from 10 ft,55,40
165,2,3:41.0,Defensive rebound by E. Gordon,,55,40
166,2,3:36.0,J. Harden misses 3-pt jump shot from 24 ft,,55,40
167,2,3:36.0,,Defensive rebound by Team,55,40
168,2,3:18.0,,D. Nowitzki misses 2-pt jump shot from 10 ft,55,40
169,2,3:16.0,Defensive rebound by R. Anderson,,55,40
170,2,3:08.0,J. Harden makes 2-pt layup from 2 ft,,57,40
171,2,3:01.0,,W. Matthews misses 2-pt layup from 2 ft (block by R. Anderson),57,40
172,2,3:01.0,,Offensive rebound by Team,57,40
173,2,2:56.0,,H. Barnes misses 2-pt jump shot from 11 ft,57,40
174,2,2:55.0,Defensive rebound by R. Anderson,,57,40
175,2,2:46.0,,Violation by D. Nowitzki (kicked ball),57,40
176,2,2:46.0,Houston full timeout,,57,40
177,2,2:46.0,M. Harrell enters the game for N. Hilário,,57,40
178,2,2:30.0,E. Gordon misses 2-pt jump shot from 12 ft,,57,40
179,2,2:28.0,,Defensive rebound by D. Nowitzki,57,40
180,2,2:10.0,,D. Nowitzki makes 2-pt layup from 2 ft,57,42
181,2,1:46.0,Shooting foul by W. Matthews (drawn by J. Harden),,57,42
182,2,1:46.0,J. Harden makes free throw 1 of 3,,58,42
183,2,1:46.0,J. Harden makes free throw 2 of 3,,59,42
184,2,1:46.0,J. Harden makes free throw 3 of 3,,60,42
185,2,1:30.0,,W. Matthews makes 2-pt jump shot from 14 ft,60,44
186,2,1:30.0,,Shooting foul by E. Gordon (drawn by W. Matthews),60,44
187,2,1:30.0,,W. Matthews makes free throw 1 of 1,60,45
188,2,1:19.0,R. Anderson misses 3-pt jump shot from 29 ft,,60,45
189,2,1:18.0,Offensive rebound by M. Harrell,,60,45
190,2,1:13.0,E. Gordon misses 3-pt jump shot from 25 ft,,60,45
191,2,1:13.0,,Defensive rebound by S. Curry,60,45
192,2,1:07.0,,Personal foul by R. Anderson (drawn by D. Nowitzki),60,45
193,2,1:07.0,,D. Nowitzki makes free throw 1 of 2,60,46
194,2,1:07.0,,D. Nowitzki makes free throw 2 of 2,60,47
195,2,0:54.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by J. Harden),,63,47
196,2,0:34.0,,D. Williams misses 2-pt jump shot from 18 ft (block by J. Harden),63,47
197,2,0:33.0,,Offensive rebound by D. Williams,63,47
198,2,0:31.0,,D. Williams misses 2-pt jump shot from 4 ft,63,47
199,2,0:31.0,,Offensive rebound by D. Williams,63,47
200,2,0:30.0,,Turnover by Team (shot clock),63,47
201,2,0:30.0,,D. Finney-Smith enters the game for D. Nowitzki,63,47
202,2,0:09.0,Shooting foul by D. Finney-Smith (drawn by J. Harden),,63,47
203,2,0:09.0,J. Harden makes free throw 1 of 3,,64,47
204,2,0:09.0,J. Harden makes free throw 2 of 3,,65,47
205,2,0:09.0,S. Dekker enters the game for R. Anderson,,65,47
206,2,0:09.0,,D. Nowitzki enters the game for D. Finney-Smith,65,47
207,2,0:09.0,J. Harden makes free throw 3 of 3,,66,47
208,2,0:02.0,,D. Williams misses 2-pt jump shot from 5 ft,66,47
209,2,0:01.0,,Offensive rebound by D. Nowitzki,66,47
210,2,0:01.0,,D. Nowitzki misses 2-pt layup from 1 ft,66,47
211,2,0:00.0,,Offensive rebound by Team,66,47
212,3,11:46.0,Turnover by J. Harden (bad pass),,66,47
213,3,11:32.0,,H. Barnes misses 2-pt jump shot from 13 ft,66,47
214,3,11:30.0,,Offensive rebound by S. Mejri,66,47
215,3,11:24.0,,W. Matthews makes 2-pt jump shot from 16 ft,66,49
216,3,10:57.0,J. Harden misses 2-pt jump shot from 9 ft,,66,49
217,3,10:57.0,Offensive rebound by J. Harden,,66,49
218,3,10:57.0,Personal foul by S. Mejri (drawn by J. Harden),,66,49
219,3,10:57.0,,Technical foul by S. Mejri,66,49
220,3,10:57.0,J. Harden makes technical free throw,,67,49
221,3,10:50.0,C. Brewer misses 3-pt jump shot from 24 ft,,67,49
222,3,10:49.0,Offensive rebound by N. Hilário,,67,49
223,3,10:45.0,N. Hilário misses 2-pt layup from 1 ft,,67,49
224,3,10:44.0,Offensive rebound by J. Harden,,67,49
225,3,10:40.0,N. Hilário makes 2-pt dunk at rim (assist by T. Ariza),,69,49
226,3,10:22.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Williams),69,52
227,3,10:10.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,72,52
228,3,9:49.0,,D. Finney-Smith makes 2-pt hook shot from 4 ft,72,54
229,3,9:42.0,Shooting foul by D. Williams (drawn by N. Hilário),,72,54
230,3,9:42.0,Technical foul by T. Ariza,,72,54
231,3,9:42.0,,D. Williams misses technical free throw,72,54
232,3,9:42.0,Offensive rebound by Team,,72,54
233,3,9:42.0,N. Hilário makes free throw 1 of 2,,73,54
234,3,9:42.0,N. Hilário misses free throw 2 of 2,,73,54
235,3,9:42.0,,Defensive rebound by S. Mejri,73,54
236,3,9:42.0,,Technical foul by Team,73,54
237,3,9:42.0,J. Harden makes technical free throw,,74,54
238,3,9:26.0,,H. Barnes misses 3-pt jump shot from 23 ft,74,54
239,3,9:25.0,Defensive rebound by N. Hilário,,74,54
240,3,9:18.0,Shooting foul by S. Mejri (drawn by R. Anderson),,74,54
241,3,9:18.0,R. Anderson makes free throw 1 of 2,,75,54
242,3,9:18.0,R. Anderson makes free throw 2 of 2,,76,54
243,3,9:01.0,,Turnover by D. Williams (bad pass; steal by N. Hilário),76,54
244,3,8:50.0,N. Hilário misses 2-pt layup from 1 ft (block by S. Mejri),,76,54
245,3,8:49.0,Offensive rebound by Team,,76,54
246,3,8:43.0,Turnover by J. Harden (lost ball),,76,54
247,3,8:34.0,,D. Williams misses 3-pt jump shot from 24 ft,76,54
248,3,8:33.0,,Offensive rebound by S. Mejri,76,54
249,3,8:23.0,,D. Finney-Smith misses 3-pt jump shot from 26 ft,76,54
250,3,8:22.0,Defensive rebound by J. Harden,,76,54
251,3,8:13.0,T. Ariza makes 3-pt jump shot from 25 ft,,79,54
252,3,8:11.0,,Dallas full timeout,79,54
253,3,8:01.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Williams),79,57
254,3,7:47.0,Shooting block foul by S. Mejri (drawn by N. Hilário),,79,57
255,3,7:47.0,N. Hilário misses free throw 1 of 2,,79,57
256,3,7:47.0,Offensive rebound by Team,,79,57
257,3,7:47.0,N. Hilário misses free throw 2 of 2,,79,57
258,3,7:46.0,,Defensive rebound by S. Mejri,79,57
259,3,7:30.0,,H. Barnes misses 2-pt jump shot from 19 ft,79,57
260,3,7:29.0,Defensive rebound by N. Hilário,,79,57
261,3,7:16.0,N. Hilário makes 2-pt dunk at rim (assist by J. Harden),,81,57
262,3,6:59.0,,Turnover by S. Mejri (bad pass; steal by T. Ariza),81,57
263,3,6:52.0,Turnover by R. Anderson (offensive foul),,81,57
264,3,6:52.0,Offensive foul by R. Anderson (drawn by D. Finney-Smith),,81,57
265,3,6:52.0,,J. Anderson enters the game for H. Barnes,81,57
266,3,6:52.0,,D. Powell enters the game for D. Williams,81,57
267,3,6:52.0,,D. Harris enters the game for D. Finney-Smith,81,57
268,3,6:52.0,,S. Curry enters the game for S. Mejri,81,57
269,3,6:52.0,M. Harrell enters the game for N. Hilário,,81,57
270,3,6:35.0,,J. Anderson misses 3-pt jump shot from 26 ft,81,57
271,3,6:35.0,Defensive rebound by T. Ariza,,81,57
272,3,6:22.0,Turnover by J. Harden (lost ball),,81,57
273,3,6:06.0,,W. Matthews misses 3-pt jump shot from 24 ft,81,57
274,3,6:05.0,Defensive rebound by C. Brewer,,81,57
275,3,5:56.0,R. Anderson misses 3-pt jump shot from 26 ft,,81,57
276,3,5:54.0,,Defensive rebound by J. Anderson,81,57
277,3,5:47.0,Violation by R. Anderson (kicked ball),,81,57
278,3,5:47.0,E. Gordon enters the game for C. Brewer,,81,57
279,3,5:36.0,,S. Curry makes 2-pt jump shot from 6 ft,81,59
280,3,5:14.0,Flagrant foul type 1 by D. Powell (drawn by R. Anderson),,81,59
281,3,5:14.0,R. Anderson makes flagrant free throw 1 of 2,,82,59
282,3,5:14.0,R. Anderson makes flagrant free throw 2 of 2,,83,59
283,3,5:07.0,Turnover by J. Harden (lost ball; steal by D. Powell),,83,59
284,3,5:03.0,,J. Anderson makes 2-pt dunk at rim (assist by D. Powell),83,61
285,3,4:46.0,Shooting foul by D. Harris (drawn by J. Harden),,83,61
286,3,4:46.0,J. Harden makes free throw 1 of 2,,84,61
287,3,4:46.0,J. Harden makes free throw 2 of 2,,85,61
288,3,4:46.0,Technical foul by M. Harrell,,85,61
289,3,4:46.0,,W. Matthews makes technical free throw,85,62
290,3,4:33.0,,W. Matthews misses 3-pt jump shot from 24 ft,85,62
291,3,4:32.0,Defensive rebound by T. Ariza,,85,62
292,3,4:23.0,R. Anderson misses 3-pt jump shot from 24 ft,,85,62
293,3,4:22.0,Offensive rebound by M. Harrell,,85,62
294,3,4:19.0,J. Harden makes 3-pt jump shot from 26 ft (assist by M. Harrell),,88,62
295,3,4:10.0,,Personal foul by E. Gordon (drawn by D. Powell),88,62
296,3,4:10.0,,H. Barnes enters the game for W. Matthews,88,62
297,3,4:04.0,,Personal foul by T. Ariza (drawn by H. Barnes),88,62
298,3,3:54.0,,H. Barnes misses 2-pt jump shot from 15 ft,88,62
299,3,3:53.0,Defensive rebound by E. Gordon,,88,62
300,3,3:44.0,M. Harrell makes 2-pt dunk at rim (assist by J. Harden),,90,62
301,3,3:33.0,,H. Barnes makes 2-pt dunk at rim (assist by S. Curry),90,64
302,3,3:21.0,M. Harrell misses 2-pt jump shot from 8 ft,,90,64
303,3,3:20.0,,Defensive rebound by J. Anderson,90,64
304,3,3:06.0,,H. Barnes makes 2-pt layup from 1 ft (assist by J. Anderson),90,66
305,3,2:52.0,E. Gordon makes 2-pt jump shot from 9 ft,,92,66
306,3,2:52.0,Shooting foul by J. Anderson (drawn by E. Gordon),,92,66
307,3,2:52.0,Houston full timeout,,92,66
308,3,2:52.0,S. Dekker enters the game for R. Anderson,,92,66
309,3,2:52.0,E. Gordon makes free throw 1 of 1,,93,66
310,3,2:28.0,,D. Powell makes 2-pt layup from 2 ft (assist by J. Anderson),93,68
311,3,2:06.0,M. Harrell misses 2-pt layup from 2 ft (block by J. Anderson),,93,68
312,3,2:05.0,Offensive rebound by E. Gordon,,93,68
313,3,2:02.0,Turnover by Team (shot clock),,93,68
314,3,1:50.0,,Shooting block foul by M. Harrell (drawn by H. Barnes),93,68
315,3,1:50.0,,H. Barnes makes free throw 1 of 2,93,69
316,3,1:50.0,,H. Barnes makes free throw 2 of 2,93,70
317,3,1:50.0,Technical foul by J. Harden,,93,70
318,3,1:50.0,N. Hilário enters the game for M. Harrell,,93,69
319,3,1:50.0,,H. Barnes makes technical free throw,93,71
320,3,1:29.0,N. Hilário makes 2-pt layup from 2 ft (assist by J. Harden),,95,71
321,3,1:10.0,,S. Curry misses 3-pt jump shot from 29 ft,95,71
322,3,1:09.0,Defensive rebound by N. Hilário,,95,71
323,3,1:00.0,J. Harden makes 3-pt jump shot from 24 ft,,98,71
324,3,0:43.0,,H. Barnes misses 3-pt jump shot from 25 ft,98,71
325,3,0:42.0,Defensive rebound by J. Harden,,98,71
326,3,0:33.0,J. Harden misses 3-pt jump shot from 27 ft,,98,71
327,3,0:31.0,,Defensive rebound by J. Anderson,98,71
328,3,0:13.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by H. Barnes),98,74
329,3,0:01.0,J. Harden misses 2-pt jump shot from 18 ft,,98,74
330,3,0:00.0,Offensive rebound by Team,,98,74
331,4,12:00.0,Technical foul by T. Ariza,,98,74
332,4,12:00.0,,H. Barnes makes technical free throw,98,75
333,4,11:46.0,,J. Anderson makes 2-pt hook shot from 6 ft (assist by S. Curry),98,77
334,4,11:29.0,Personal foul by H. Barnes (drawn by N. Hilário),,98,77
335,4,11:26.0,Offensive foul by N. Hilário (drawn by S. Curry),,98,77
336,4,11:26.0,Turnover by N. Hilário (offensive foul),,98,77
337,4,11:13.0,,S. Curry misses 3-pt jump shot from 26 ft,98,77
338,4,11:12.0,Defensive rebound by S. Dekker,,98,77
339,4,10:59.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by E. Gordon),,101,77
340,4,10:47.0,,J. Anderson misses 3-pt jump shot from 28 ft,101,77
341,4,10:46.0,Defensive rebound by S. Dekker,,101,77
342,4,10:38.0,C. Brewer misses 2-pt jump shot from 4 ft (block by J. Anderson),,101,77
343,4,10:35.0,Offensive rebound by Team,,101,77
344,4,10:35.0,,P. Jackson enters the game for S. Curry,101,77
345,4,10:20.0,T. Ennis misses 2-pt jump shot from 7 ft,,101,77
346,4,10:18.0,,Defensive rebound by D. Powell,101,77
347,4,10:06.0,,J. Anderson misses 3-pt jump shot from 23 ft,101,77
348,4,10:06.0,Defensive rebound by S. Dekker,,101,77
349,4,9:57.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by S. Dekker),,104,77
350,4,9:57.0,,Dallas full timeout,104,77
351,4,9:57.0,M. Harrell enters the game for N. Hilário,,104,77
352,4,9:35.0,,J. Anderson misses 3-pt jump shot from 27 ft,104,77
353,4,9:34.0,Defensive rebound by E. Gordon,,104,77
354,4,9:20.0,T. Ennis makes 2-pt layup from 2 ft,,106,77
355,4,9:12.0,,D. Powell makes 2-pt layup from 1 ft (assist by P. Jackson),106,79
356,4,9:12.0,,Shooting foul by T. Ennis (drawn by D. Powell),106,79
357,4,9:12.0,,N. Brussino enters the game for W. Matthews,106,79
358,4,9:12.0,,D. Finney-Smith enters the game for H. Barnes,106,79
359,4,9:12.0,,D. Powell makes free throw 1 of 1,106,80
360,4,8:54.0,E. Gordon misses 3-pt jump shot from 29 ft,,106,80
361,4,8:53.0,Offensive rebound by S. Dekker,,106,80
362,4,8:45.0,Turnover by T. Ennis (lost ball),,106,80
363,4,8:34.0,,D. Powell makes 3-pt jump shot from 26 ft (assist by P. Jackson),106,83
364,4,8:14.0,Shooting foul by D. Powell (drawn by E. Gordon),,106,83
365,4,8:14.0,E. Gordon makes free throw 1 of 2,,107,83
366,4,8:14.0,E. Gordon makes free throw 2 of 2,,108,83
367,4,8:05.0,,Turnover by P. Jackson (bad pass; steal by C. Brewer),108,83
368,4,7:57.0,S. Dekker misses 3-pt jump shot from 26 ft,,108,83
369,4,7:54.0,,Defensive rebound by P. Jackson,108,83
370,4,7:43.0,,N. Brussino misses 3-pt jump shot from 25 ft,108,83
371,4,7:42.0,Defensive rebound by C. Brewer,,108,83
372,4,7:35.0,Turnover by E. Gordon (lost ball),,108,83
373,4,7:35.0,,Dallas full timeout,108,83
374,4,7:35.0,K. McDaniels enters the game for E. Gordon,,108,83
375,4,7:27.0,,P. Jackson makes 2-pt jump shot from 21 ft,108,85
376,4,7:07.0,Turnover by T. Ennis (bad pass; steal by N. Brussino),,108,85
377,4,6:57.0,,Shooting foul by M. Harrell (drawn by P. Jackson),108,85
378,4,6:57.0,,P. Jackson makes free throw 1 of 2,108,86
379,4,6:57.0,,P. Jackson makes free throw 2 of 2,108,87
380,4,6:42.0,Turnover by C. Brewer (bad pass; steal by J. Anderson),,108,87
381,4,6:33.0,,Personal foul by T. Ennis (drawn by P. Jackson),108,87
382,4,6:27.0,,Turnover by P. Jackson (lost ball; steal by S. Dekker),108,87
383,4,6:23.0,Shooting foul by D. Powell (drawn by M. Harrell),,108,87
384,4,6:23.0,M. Harrell makes free throw 1 of 2,,109,87
385,4,6:23.0,M. Harrell misses free throw 2 of 2,,109,87
