,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,CHICAGO_ACTION,LA LAKERS_SCORE,CHICAGO_SCORE
394,3,0:01.0,L. Williams misses free throw 3 of 3,,70,73
395,3,0:00.0,,Defensive rebound by Team,70,73
396,4,11:35.0,,J. Grant misses 2-pt jump shot from 5 ft,70,73
397,4,11:34.0,Defensive rebound by T. Robinson,,70,73
398,4,11:13.0,J. Clarkson misses 3-pt jump shot from 24 ft,,70,73
399,4,11:11.0,,Defensive rebound by N. Mirotić,70,73
400,4,10:59.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by I. Canaan),70,75
401,4,10:48.0,L. Nance makes 2-pt jump shot from 11 ft (assist by L. Williams),,72,75
402,4,10:32.0,,Turnover by D. Wade (bad pass; steal by B. Ingram),72,75
403,4,10:28.0,L. Nance makes 2-pt layup from 1 ft (assist by J. Clarkson),,74,75
404,4,10:12.0,,D. Wade makes 2-pt layup from 2 ft,74,77
405,4,10:01.0,Turnover by L. Williams (lost ball; steal by N. Mirotić),,74,77
406,4,9:55.0,,Turnover by D. Wade (bad pass; steal by L. Nance),74,77
407,4,9:50.0,J. Clarkson makes 2-pt layup from 1 ft (assist by L. Nance),,76,77
408,4,9:23.0,,I. Canaan misses 2-pt jump shot from 10 ft,76,77
409,4,9:22.0,Defensive rebound by T. Robinson,,76,77
410,4,9:06.0,T. Robinson makes 2-pt layup from 3 ft (assist by J. Clarkson),,78,77
411,4,9:06.0,,Chicago full timeout,78,77
412,4,9:06.0,,T. Gibson enters the game for B. Portis,78,77
413,4,9:06.0,,R. Rondo enters the game for J. Grant,78,77
414,4,9:06.0,,J. Butler enters the game for I. Canaan,78,77
415,4,8:55.0,,J. Butler misses 2-pt jump shot from 18 ft,78,77
416,4,8:51.0,Defensive rebound by L. Nance,,78,77
417,4,8:42.0,L. Nance misses 2-pt layup at rim,,78,77
418,4,8:41.0,,Defensive rebound by R. Rondo,78,77
419,4,8:22.0,,Shooting foul by L. Nance (drawn by T. Gibson),78,77
420,4,8:22.0,,T. Gibson makes free throw 1 of 2,78,78
421,4,8:22.0,,T. Gibson makes free throw 2 of 2,78,79
422,4,8:09.0,J. Clarkson makes 2-pt jump shot from 4 ft,,80,79
423,4,7:53.0,,R. Rondo makes 2-pt layup from 2 ft,80,81
424,4,7:37.0,L. Williams misses 2-pt layup from 2 ft,,80,81
425,4,7:36.0,,Defensive rebound by N. Mirotić,80,81
426,4,7:32.0,Violation by L. Nance (kicked ball),,80,81
427,4,7:23.0,,Turnover by D. Wade (lost ball; steal by J. Clarkson),80,81
428,4,7:16.0,J. Clarkson misses 2-pt layup from 2 ft,,80,81
429,4,7:15.0,Offensive rebound by T. Robinson,,80,81
430,4,7:15.0,T. Robinson misses 2-pt layup from 1 ft,,80,81
431,4,7:14.0,,Defensive rebound by T. Gibson,80,81
432,4,7:08.0,,Shooting foul by T. Robinson (drawn by J. Butler),80,81
433,4,7:08.0,,J. Butler makes free throw 1 of 2,80,82
434,4,7:08.0,,J. Butler misses free throw 2 of 2,80,82
435,4,7:08.0,,I. Canaan enters the game for D. Wade,80,82
436,4,7:08.0,J. Randle enters the game for T. Robinson,,80,82
437,4,7:06.0,Defensive rebound by J. Clarkson,,80,82
438,4,6:50.0,L. Williams makes 2-pt jump shot from 11 ft (assist by J. Randle),,82,82
439,4,6:33.0,,N. Mirotić misses 3-pt jump shot from 25 ft,82,82
440,4,6:32.0,Defensive rebound by J. Randle,,82,82
441,4,6:30.0,Turnover by J. Randle (lost ball; steal by R. Rondo),,82,82
442,4,6:25.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by R. Rondo),82,85
443,4,6:25.0,LA Lakers full timeout,,82,85
444,4,6:06.0,J. Clarkson misses 2-pt jump shot from 9 ft (block by N. Mirotić),,82,85
445,4,6:03.0,Offensive rebound by J. Randle,,82,85
446,4,6:03.0,J. Randle makes 2-pt layup from 1 ft,,84,85
447,4,5:50.0,,Personal foul by J. Randle (drawn by T. Gibson),84,85
448,4,5:35.0,,J. Butler misses 3-pt jump shot from 25 ft,84,85
449,4,5:35.0,Defensive rebound by Team,,84,85
450,4,5:19.0,L. Nance misses 2-pt jump shot from 21 ft,,84,85
451,4,5:18.0,,Defensive rebound by J. Butler,84,85
452,4,4:57.0,,R. Rondo misses 3-pt jump shot from 24 ft,84,85
453,4,4:54.0,Defensive rebound by J. Randle,,84,85
454,4,4:50.0,,R. Lopez enters the game for N. Mirotić,84,85
455,4,4:39.0,L. Nance misses 2-pt jump shot from 7 ft (block by R. Lopez),,84,85
456,4,4:37.0,Offensive rebound by L. Nance,,84,85
457,4,4:30.0,J. Clarkson misses 2-pt jump shot from 22 ft,,84,85
458,4,4:29.0,,Defensive rebound by R. Lopez,84,85
459,4,4:26.0,,Turnover by R. Lopez (bad pass; steal by L. Nance),84,85
460,4,4:13.0,LA Lakers full timeout,,84,85
461,4,4:06.0,Shooting foul by R. Rondo (drawn by B. Ingram),,84,85
462,4,4:06.0,B. Ingram makes free throw 1 of 3,,85,85
463,4,4:06.0,B. Ingram misses free throw 2 of 3,,85,85
464,4,4:06.0,Offensive rebound by Team,,85,85
465,4,4:06.0,B. Ingram makes free throw 3 of 3,,86,85
466,4,3:53.0,,J. Butler misses 2-pt layup from 2 ft,86,85
467,4,3:51.0,,Offensive rebound by R. Lopez,86,85
468,4,3:48.0,,R. Rondo misses 2-pt jump shot from 14 ft,86,85
469,4,3:48.0,,Offensive rebound by Team,86,85
470,4,3:48.0,Loose ball foul by J. Clarkson (drawn by J. Butler),,86,85
471,4,3:48.0,,D. Wade enters the game for I. Canaan,86,85
472,4,3:41.0,,Turnover by R. Lopez (bad pass; steal by L. Nance),86,85
473,4,3:41.0,Personal foul by T. Gibson (drawn by L. Nance),,86,85
474,4,3:29.0,Turnover by L. Williams (lost ball; steal by R. Lopez),,86,85
475,4,3:23.0,,D. Wade makes 2-pt dunk at rim (assist by T. Gibson),86,87
476,4,3:06.0,J. Clarkson makes 2-pt jump shot from 8 ft,,88,87
477,4,2:46.0,,T. Gibson misses 2-pt jump shot from 14 ft,88,87
478,4,2:44.0,Defensive rebound by L. Nance,,88,87
479,4,2:44.0,Personal foul by T. Gibson (drawn by L. Nance),,88,87
480,4,2:44.0,LA Lakers full timeout,,88,87
481,4,2:44.0,,N. Mirotić enters the game for T. Gibson,88,87
482,4,2:28.0,L. Williams misses 2-pt jump shot from 11 ft,,88,87
483,4,2:28.0,,Defensive rebound by Team,88,87
484,4,2:06.0,,D. Wade misses 2-pt jump shot from 20 ft,88,87
485,4,2:05.0,Defensive rebound by L. Williams,,88,87
486,4,1:51.0,J. Clarkson makes 2-pt jump shot from 10 ft,,90,87
487,4,1:33.0,,N. Mirotić misses 3-pt jump shot from 24 ft,90,87
488,4,1:32.0,,Offensive rebound by D. Wade,90,87
489,4,1:30.0,,J. Butler makes 3-pt jump shot from 26 ft (assist by D. Wade),90,90
490,4,1:30.0,LA Lakers full timeout,,90,90
491,4,1:18.0,Turnover by J. Clarkson (lost ball),,90,90
492,4,1:06.0,,J. Butler misses 2-pt layup from 1 ft (block by B. Ingram),90,90
493,4,1:05.0,Defensive rebound by J. Randle,,90,90
494,4,1:05.0,Personal foul by R. Rondo (drawn by J. Randle),,90,90
495,4,0:45.0,J. Randle makes 2-pt layup from 1 ft,,92,90
496,4,0:45.0,,Chicago full timeout,92,90
497,4,0:40.0,,J. Butler misses 2-pt jump shot from 12 ft,92,90
498,4,0:38.0,Defensive rebound by L. Nance,,92,90
499,4,0:20.0,Shooting foul by R. Rondo (drawn by L. Williams),,92,90
500,4,0:20.0,L. Williams makes free throw 1 of 2,,93,90
501,4,0:20.0,L. Williams misses free throw 2 of 2,,93,90
502,4,0:20.0,,Defensive rebound by R. Lopez,93,90
503,4,0:20.0,,Chicago full timeout,93,90
504,4,0:20.0,,Chicago full timeout,93,90
505,4,0:16.0,,J. Butler misses 3-pt jump shot from 25 ft,93,90
506,4,0:16.0,Defensive rebound by Team,,93,90
507,4,0:16.0,,I. Canaan enters the game for R. Lopez,93,90
508,4,0:16.0,,J. Grant enters the game for N. Mirotić,93,90
509,4,0:12.0,Personal take foul by J. Grant (drawn by J. Randle),,93,90
510,4,0:12.0,J. Randle misses free throw 1 of 2,,93,90
511,4,0:12.0,Offensive rebound by Team,,93,90
512,4,0:12.0,,N. Mirotić enters the game for I. Canaan,93,90
513,4,0:12.0,,R. Lopez enters the game for J. Grant,93,90
514,4,0:12.0,J. Randle makes free throw 2 of 2,,94,90
515,4,0:06.0,,J. Butler misses 3-pt jump shot from 24 ft,94,90
516,4,0:04.0,Defensive rebound by L. Nance,,94,90
517,4,0:03.0,Personal foul by N. Mirotić (drawn by L. Nance),,94,90
518,4,0:03.0,L. Nance makes free throw 1 of 2,,95,90
519,4,0:03.0,L. Nance makes free throw 2 of 2,,96,90
