,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
113,2,9:59.0,A. Jefferson misses free throw 1 of 1,,38,50
114,2,9:57.0,,Defensive rebound by F. Kaminsky,38,50
115,2,9:45.0,,Shooting foul by A. Brooks (drawn by R. Sessions),38,50
116,2,9:45.0,,R. Sessions makes 2-pt layup at rim (assist by M. Belinelli),38,52
117,2,9:45.0,,R. Sessions makes free throw 1 of 1,38,53
118,2,9:36.0,A. Brooks misses 2-pt layup from 3 ft (block by F. Kaminsky),,38,53
119,2,9:36.0,Offensive rebound by Team,,38,53
120,2,9:33.0,C. Miles misses 3-pt jump shot from 24 ft,,38,53
121,2,9:31.0,,Defensive rebound by M. Belinelli,38,53
122,2,9:23.0,,S. Hawes misses 3-pt jump shot from 25 ft,38,53
123,2,9:22.0,Defensive rebound by C. Miles,,38,53
124,2,9:15.0,A. Brooks misses 2-pt layup from 1 ft,,38,53
125,2,9:13.0,Offensive rebound by A. Jefferson,,38,53
126,2,9:13.0,A. Jefferson misses 2-pt layup at rim,,38,53
127,2,9:12.0,Offensive rebound by A. Jefferson,,38,53
128,2,9:12.0,A. Jefferson misses 2-pt layup from 1 ft,,38,53
129,2,9:12.0,Offensive rebound by Team,,38,53
130,2,8:59.0,Turnover by L. Allen (bad pass; steal by R. Sessions),,38,53
131,2,8:57.0,,Shooting foul by M. Ellis (drawn by R. Sessions),38,53
132,2,8:57.0,Official timeout,,38,53
133,2,8:57.0,,R. Sessions makes free throw 1 of 2,38,54
134,2,8:57.0,P. George enters the game for M. Ellis,,38,53
135,2,8:57.0,,R. Sessions misses free throw 2 of 2,38,54
136,2,8:56.0,Defensive rebound by A. Jefferson,,38,54
137,2,8:43.0,Turnover by P. George (bad pass),,38,54
138,2,8:26.0,,R. Sessions misses 3-pt jump shot from 25 ft,38,54
139,2,8:25.0,Defensive rebound by P. George,,38,54
140,2,8:12.0,C. Miles misses 3-pt jump shot from 25 ft,,38,54
141,2,8:11.0,,Defensive rebound by M. Kidd-Gilchrist,38,54
142,2,8:01.0,,S. Hawes misses 2-pt jump shot from 18 ft,38,54
143,2,7:59.0,,Offensive rebound by S. Hawes,38,54
144,2,7:48.0,,F. Kaminsky makes 2-pt jump shot from 6 ft (assist by R. Sessions),38,56
145,2,7:31.0,P. George misses 3-pt jump shot from 25 ft,,38,56
146,2,7:29.0,,Defensive rebound by R. Sessions,38,56
147,2,7:16.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,38,56
148,2,7:15.0,Defensive rebound by A. Brooks,,38,56
149,2,7:03.0,C. Miles makes 2-pt layup from 1 ft (assist by P. George),,40,56
150,2,6:45.0,,F. Kaminsky makes 2-pt jump shot from 17 ft (assist by R. Sessions),40,58
151,2,6:37.0,Indiana full timeout,,40,58
152,2,6:37.0,J. Teague enters the game for A. Jefferson,,40,58
153,2,6:37.0,M. Turner enters the game for A. Brooks,,40,58
154,2,6:23.0,C. Miles makes 3-pt jump shot from 24 ft (assist by P. George),,43,58
155,2,6:09.0,,M. Belinelli misses 2-pt layup from 1 ft,43,58
156,2,6:08.0,Defensive rebound by L. Allen,,43,58
157,2,6:00.0,Turnover by J. Teague (bad pass; steal by M. Belinelli),,43,58
158,2,5:56.0,,Shooting foul by L. Allen (drawn by F. Kaminsky),43,58
159,2,5:56.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by R. Sessions),43,60
160,2,5:56.0,,F. Kaminsky misses free throw 1 of 1,43,60
161,2,5:56.0,,K. Walker enters the game for M. Kidd-Gilchrist,43,60
162,2,5:56.0,,N. Batum enters the game for M. Belinelli,43,60
163,2,5:55.0,Defensive rebound by L. Allen,,43,60
164,2,5:49.0,J. Teague makes 2-pt layup from 1 ft,,45,60
165,2,5:40.0,,S. Hawes makes 2-pt layup at rim (assist by R. Sessions),45,62
166,2,5:27.0,P. George misses 3-pt jump shot from 24 ft,,45,62
167,2,5:26.0,,Defensive rebound by S. Hawes,45,62
168,2,5:04.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,45,62
169,2,5:03.0,Defensive rebound by C. Miles,,45,62
170,2,4:52.0,J. Teague misses 2-pt jump shot from 13 ft,,45,62
171,2,4:51.0,,Defensive rebound by S. Hawes,45,62
172,2,4:43.0,,Turnover by N. Batum (bad pass),45,62
173,2,4:43.0,,M. Williams enters the game for S. Hawes,45,62
174,2,4:43.0,G. Robinson enters the game for C. Miles,,45,62
175,2,4:27.0,G. Robinson misses 3-pt jump shot from 23 ft,,45,62
176,2,4:26.0,Offensive rebound by P. George,,45,62
177,2,4:22.0,P. George makes 2-pt layup from 1 ft,,47,62
178,2,4:07.0,,Turnover by F. Kaminsky (bad pass; steal by P. George),47,62
179,2,4:03.0,M. Turner makes 2-pt dunk at rim (assist by J. Teague),,49,62
180,2,4:03.0,,Charlotte full timeout,49,62
181,2,4:03.0,,C. Zeller enters the game for F. Kaminsky,49,62
182,2,4:03.0,,T. Graham enters the game for R. Sessions,49,62
183,2,3:47.0,,Shooting foul by L. Allen (drawn by M. Williams),49,62
184,2,3:47.0,,M. Williams makes free throw 1 of 2,49,63
185,2,3:47.0,,M. Williams misses free throw 2 of 2,49,63
186,2,3:45.0,Defensive rebound by M. Turner,,49,63
187,2,3:34.0,Shooting foul by T. Graham (drawn by M. Turner),,49,63
188,2,3:34.0,M. Turner makes free throw 1 of 2,,50,63
189,2,3:34.0,T. Young enters the game for L. Allen,,50,63
190,2,3:34.0,M. Turner makes free throw 2 of 2,,51,63
191,2,3:28.0,,Turnover by K. Walker (bad pass; steal by P. George),51,63
192,2,3:23.0,P. George misses 2-pt layup from 1 ft (block by K. Walker),,51,63
193,2,3:21.0,,Defensive rebound by C. Zeller,51,63
194,2,3:14.0,,M. Williams misses 3-pt jump shot from 25 ft,51,63
195,2,3:13.0,Defensive rebound by T. Young,,51,63
196,2,3:09.0,Personal foul by T. Graham (drawn by P. George),,51,63
197,2,3:00.0,T. Young misses 2-pt jump shot from 17 ft,,51,63
198,2,2:58.0,Offensive rebound by P. George,,51,63
199,2,2:58.0,P. George misses 2-pt layup from 1 ft,,51,63
200,2,2:57.0,,Defensive rebound by C. Zeller,51,63
201,2,2:44.0,,K. Walker misses 2-pt jump shot from 7 ft (block by J. Teague),51,63
202,2,2:43.0,Defensive rebound by M. Turner,,51,63
203,2,2:38.0,J. Teague misses 3-pt jump shot from 25 ft,,51,63
204,2,2:37.0,,Defensive rebound by T. Graham,51,63
205,2,2:23.0,,T. Graham makes 3-pt jump shot from 26 ft (assist by K. Walker),51,66
206,2,2:05.0,J. Teague misses 3-pt jump shot from 24 ft,,51,66
207,2,2:03.0,,Defensive rebound by K. Walker,51,66
208,2,2:02.0,,Personal foul by T. Young (drawn by K. Walker),51,66
209,2,2:02.0,,K. Walker makes free throw 1 of 2,51,67
210,2,2:02.0,L. Allen enters the game for T. Young,,51,67
211,2,2:02.0,,K. Walker makes free throw 2 of 2,51,68
212,2,1:53.0,Personal foul by T. Graham (drawn by P. George),,51,68
213,2,1:53.0,,M. Belinelli enters the game for T. Graham,51,68
214,2,1:45.0,Turnover by M. Turner (bad pass; steal by M. Belinelli),,51,68
215,2,1:40.0,,M. Williams makes 2-pt layup from 1 ft (assist by M. Belinelli),51,70
216,2,1:40.0,,Shooting foul by L. Allen (drawn by M. Williams),51,70
217,2,1:40.0,G. Niang enters the game for L. Allen,,51,70
218,2,1:40.0,,M. Williams makes free throw 1 of 1,51,71
219,2,1:22.0,J. Teague makes 2-pt jump shot from 17 ft,,53,71
220,2,0:58.0,,N. Batum misses 2-pt jump shot from 22 ft,53,71
221,2,0:57.0,,Offensive rebound by M. Belinelli,53,71
222,2,0:48.0,,Turnover by M. Williams (lost ball; steal by G. Robinson),53,71
223,2,0:44.0,G. Robinson makes 2-pt layup at rim,,55,71
224,2,0:44.0,Shooting foul by C. Zeller (drawn by G. Robinson),,55,71
225,2,0:44.0,G. Robinson misses free throw 1 of 1,,55,71
226,2,0:44.0,,S. Hawes enters the game for C. Zeller,55,71
227,2,0:43.0,,Defensive rebound by M. Williams,55,71
228,2,0:33.0,,K. Walker makes 3-pt jump shot from 28 ft,55,74
229,2,0:32.0,Turnover by P. George (traveling),,55,74
230,2,0:20.0,,Shooting foul by M. Turner (drawn by K. Walker),55,74
231,2,0:20.0,,K. Walker misses free throw 1 of 2,55,74
232,2,0:20.0,,Offensive rebound by Team,55,74
233,2,0:20.0,Indiana full timeout,,55,74
234,2,0:20.0,,K. Walker makes free throw 2 of 2,55,75
235,2,0:03.0,G. Robinson misses 3-pt jump shot from 24 ft,,55,75
236,2,0:00.0,Offensive rebound by J. Teague,,55,75
237,3,11:48.0,,C. Zeller makes 2-pt layup from 1 ft (assist by N. Batum),55,77
238,3,11:32.0,M. Turner makes 2-pt jump shot from 20 ft (assist by J. Teague),,57,77
239,3,11:20.0,,K. Walker misses 3-pt jump shot from 25 ft,57,77
240,3,11:18.0,Defensive rebound by P. George,,57,77
241,3,11:07.0,T. Young misses 2-pt hook shot from 6 ft,,57,77
242,3,11:06.0,,Defensive rebound by M. Williams,57,77
243,3,10:52.0,,M. Williams misses 2-pt jump shot from 19 ft,57,77
244,3,10:51.0,Defensive rebound by M. Turner,,57,77
245,3,10:34.0,M. Turner misses 3-pt jump shot from 25 ft,,57,77
246,3,10:33.0,,Defensive rebound by N. Batum,57,77
247,3,10:28.0,,Personal foul by M. Turner (drawn by C. Zeller),57,77
248,3,10:15.0,,M. Williams misses 3-pt jump shot from 25 ft,57,77
249,3,10:14.0,Defensive rebound by Team,,57,77
250,3,10:04.0,M. Ellis makes 2-pt jump shot from 19 ft,,59,77
251,3,9:50.0,,C. Zeller makes 2-pt layup from 1 ft (assist by K. Walker),59,79
252,3,9:35.0,T. Young misses 2-pt jump shot from 14 ft,,59,79
253,3,9:34.0,,Defensive rebound by N. Batum,59,79
254,3,9:25.0,,K. Walker misses 2-pt jump shot from 19 ft,59,79
255,3,9:24.0,Defensive rebound by P. George,,59,79
256,3,9:03.0,Turnover by J. Teague (bad pass; steal by N. Batum),,59,79
257,3,9:02.0,,Personal foul by J. Teague (drawn by M. Kidd-Gilchrist),59,79
258,3,8:48.0,,N. Batum misses 3-pt jump shot from 25 ft,59,79
259,3,8:46.0,Defensive rebound by T. Young,,59,79
260,3,8:42.0,Turnover by J. Teague (bad pass; steal by K. Walker),,59,79
261,3,8:31.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),59,82
262,3,8:31.0,Indiana full timeout,,59,82
263,3,8:31.0,L. Allen enters the game for T. Young,,59,82
264,3,8:31.0,A. Brooks enters the game for J. Teague,,59,82
265,3,8:16.0,P. George makes 3-pt jump shot from 25 ft (assist by A. Brooks),,62,82
266,3,7:52.0,,M. Williams misses 3-pt jump shot from 26 ft,62,82
267,3,7:51.0,Defensive rebound by L. Allen,,62,82
268,3,7:30.0,M. Turner misses 2-pt hook shot from 9 ft,,62,82
269,3,7:29.0,,Defensive rebound by C. Zeller,62,82
270,3,7:19.0,,Personal foul by M. Ellis (drawn by N. Batum),62,82
271,3,7:19.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,62,82
272,3,7:19.0,C. Miles enters the game for M. Ellis,,62,82
273,3,7:07.0,,C. Zeller misses 2-pt jump shot from 18 ft,62,82
274,3,7:06.0,Defensive rebound by L. Allen,,62,82
275,3,6:50.0,Turnover by A. Brooks (lost ball),,62,82
276,3,6:38.0,,N. Batum misses 2-pt jump shot from 22 ft,62,82
277,3,6:37.0,Defensive rebound by C. Miles,,62,82
278,3,6:26.0,A. Brooks makes 2-pt jump shot from 11 ft,,64,82
279,3,6:18.0,,Personal foul by A. Brooks (drawn by K. Walker),64,82
280,3,6:11.0,,K. Walker makes 3-pt jump shot from 25 ft,64,85
281,3,5:45.0,M. Turner makes 2-pt dunk at rim (assist by A. Brooks),,66,85
282,3,5:18.0,,M. Belinelli misses 3-pt jump shot from 29 ft,66,85
283,3,5:17.0,Defensive rebound by M. Turner,,66,85
284,3,5:11.0,Personal foul by M. Williams (drawn by L. Allen),,66,85
285,3,5:11.0,,F. Kaminsky enters the game for M. Williams,66,85
286,3,5:08.0,Personal foul by N. Batum (drawn by P. George),,66,85
287,3,5:02.0,P. George misses 3-pt jump shot from 26 ft,,66,85
288,3,5:01.0,,Defensive rebound by C. Zeller,66,85
289,3,4:55.0,,Shooting foul by A. Brooks (drawn by K. Walker),66,85
290,3,4:55.0,,K. Walker makes free throw 1 of 2,66,86
291,3,4:55.0,A. Jefferson enters the game for M. Turner,,66,86
292,3,4:55.0,,K. Walker makes free throw 2 of 2,66,87
293,3,4:41.0,C. Miles makes 3-pt jump shot from 25 ft (assist by A. Brooks),,69,87
294,3,4:25.0,,M. Belinelli misses 2-pt layup from 1 ft,69,87
295,3,4:24.0,Defensive rebound by A. Jefferson,,69,87
296,3,4:06.0,A. Brooks misses 3-pt jump shot from 25 ft,,69,87
297,3,4:05.0,,Defensive rebound by C. Zeller,69,87
298,3,4:04.0,,Shooting foul by A. Brooks (drawn by C. Zeller),69,87
299,3,4:04.0,,C. Zeller makes free throw 1 of 2,69,88
300,3,4:04.0,,C. Zeller makes free throw 2 of 2,69,89
301,3,3:46.0,Turnover by P. George (bad pass; steal by K. Walker),,69,89
302,3,3:36.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),69,92
303,3,3:36.0,Loose ball foul by A. Brooks (drawn by N. Batum),,69,92
304,3,3:36.0,Technical foul by A. Brooks,,69,92
305,3,3:36.0,,N. Batum makes technical free throw,69,93
306,3,3:36.0,J. Young enters the game for A. Brooks,,69,93
307,3,3:36.0,,N. Batum makes free throw 1 of 1,69,94
308,3,3:13.0,J. Young misses 2-pt jump shot from 17 ft,,69,94
309,3,3:11.0,,Defensive rebound by N. Batum,69,94
310,3,3:02.0,,Turnover by F. Kaminsky (traveling),69,94
311,3,2:47.0,A. Jefferson makes 2-pt jump shot from 7 ft,,71,94
312,3,2:23.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,71,94
313,3,2:22.0,Defensive rebound by J. Young,,71,94
314,3,2:08.0,A. Jefferson misses 2-pt jump shot from 9 ft,,71,94
315,3,2:06.0,Offensive rebound by C. Miles,,71,94
316,3,2:03.0,C. Miles makes 3-pt jump shot from 24 ft,,74,94
317,3,2:03.0,,Charlotte full timeout,74,94
318,3,2:03.0,,S. Hawes enters the game for C. Zeller,74,94
319,3,2:03.0,,R. Sessions enters the game for K. Walker,74,94
320,3,1:49.0,,Turnover by F. Kaminsky (lost ball; steal by A. Jefferson),74,94
321,3,1:44.0,J. Young makes 2-pt dunk at rim,,76,94
322,3,1:37.0,,Personal foul by P. George (drawn by N. Batum),76,94
323,3,1:37.0,,N. Batum makes free throw 1 of 2,76,95
324,3,1:37.0,,N. Batum makes free throw 2 of 2,76,96
325,3,1:22.0,A. Jefferson makes 2-pt layup from 1 ft,,78,96
326,3,0:59.0,,S. Hawes makes 3-pt jump shot from 23 ft (assist by M. Belinelli),78,99
327,3,0:46.0,C. Miles misses 3-pt jump shot from 23 ft,,78,99
328,3,0:44.0,,Defensive rebound by S. Hawes,78,99
329,3,0:38.0,,S. Hawes misses 3-pt jump shot from 25 ft,78,99
330,3,0:37.0,Defensive rebound by P. George,,78,99
331,3,0:27.0,Turnover by C. Miles (bad pass),,78,99
332,3,0:08.0,,S. Hawes misses 2-pt layup from 1 ft,78,99
333,3,0:07.0,Defensive rebound by A. Jefferson,,78,99
334,3,0:00.0,P. George misses 3-pt jump shot from 26 ft,,78,99
335,3,0:00.0,Offensive rebound by Team,,78,99
336,4,11:42.0,C. Miles makes 3-pt jump shot from 25 ft,,81,99
337,4,11:40.0,,Turnover by F. Kaminsky (bad pass; steal by J. Young),81,99
338,4,11:38.0,J. Young makes 2-pt layup at rim,,83,99
339,4,11:24.0,,Personal foul by M. Ellis (drawn by M. Belinelli),83,99
340,4,11:16.0,,R. Sessions makes 2-pt jump shot from 16 ft,83,101
341,4,11:07.0,C. Miles misses 2-pt jump shot from 22 ft,,83,101
342,4,11:05.0,,Defensive rebound by S. Hawes,83,101
343,4,10:55.0,,Shooting foul by C. Miles (drawn by M. Belinelli),83,101
344,4,10:55.0,,M. Belinelli makes free throw 1 of 2,83,102
345,4,10:55.0,,M. Belinelli makes free throw 2 of 2,83,103
346,4,10:42.0,J. Young misses 3-pt jump shot from 23 ft,,83,103
347,4,10:41.0,,Defensive rebound by T. Graham,83,103
348,4,10:31.0,,F. Kaminsky misses 3-pt jump shot from 23 ft,83,103
349,4,10:29.0,Defensive rebound by J. Young,,83,103
350,4,10:24.0,Shooting foul by S. Hawes (drawn by C. Miles),,83,103
351,4,10:24.0,C. Miles makes free throw 1 of 2,,84,103
352,4,10:24.0,C. Miles makes free throw 2 of 2,,85,103
353,4,10:10.0,,S. Hawes makes 2-pt jump shot from 5 ft (assist by R. Sessions),85,105
354,4,9:54.0,C. Miles misses 3-pt jump shot from 25 ft,,85,105
355,4,9:49.0,,Defensive rebound by S. Hawes,85,105
356,4,9:37.0,,Shooting foul by A. Jefferson (drawn by R. Sessions),85,105
357,4,9:37.0,,R. Sessions makes free throw 1 of 2,85,106
358,4,9:37.0,,R. Sessions makes free throw 2 of 2,85,107
359,4,9:16.0,J. Young misses 2-pt jump shot from 16 ft,,85,107
360,4,9:14.0,Offensive rebound by A. Jefferson,,85,107
361,4,9:14.0,A. Jefferson misses 2-pt jump shot from 15 ft,,85,107
362,4,9:14.0,Offensive rebound by Team,,85,107
363,4,9:14.0,,Loose ball foul by M. Belinelli (drawn by T. Young),85,107
364,4,9:12.0,Turnover by C. Miles (bad pass; steal by S. Hawes),,85,107
365,4,8:53.0,,S. Hawes makes 2-pt jump shot from 18 ft (assist by F. Kaminsky),85,109
366,4,8:38.0,J. Young misses 2-pt jump shot from 18 ft,,85,109
367,4,8:37.0,,Defensive rebound by S. Hawes,85,109
368,4,8:25.0,,R. Sessions misses 2-pt jump shot from 18 ft,85,109
369,4,8:24.0,Defensive rebound by T. Young,,85,109
370,4,8:05.0,C. Miles misses 3-pt jump shot from 25 ft,,85,109
371,4,8:03.0,,Defensive rebound by S. Hawes,85,109
372,4,7:51.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,85,109
373,4,7:49.0,Defensive rebound by T. Young,,85,109
374,4,7:48.0,Indiana full timeout,,85,109
375,4,7:48.0,G. Niang enters the game for T. Young,,85,109
376,4,7:48.0,G. Robinson enters the game for M. Ellis,,85,109
377,4,7:48.0,A. Brooks enters the game for C. Miles,,85,109
378,4,7:48.0,K. Séraphin enters the game for A. Jefferson,,85,109
379,4,7:30.0,G. Robinson makes 3-pt jump shot from 24 ft (assist by J. Young),,88,109
380,4,7:03.0,,R. Sessions misses 2-pt jump shot from 12 ft,88,109
381,4,7:02.0,Defensive rebound by K. Séraphin,,88,109
382,4,6:55.0,Turnover by G. Niang (bad pass; steal by S. Hawes),,88,109
383,4,6:40.0,,Shooting foul by G. Niang (drawn by F. Kaminsky),88,109
