,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
237,3,9:04.0,,Shooting foul by K. Thompson (drawn by R. Gobert),65,50
238,3,9:04.0,Golden State full timeout,,65,50
239,3,9:04.0,,R. Gobert misses free throw 1 of 1,65,50
240,3,9:03.0,Defensive rebound by Z. Pachulia,,65,50
241,3,8:51.0,K. Durant makes 2-pt jump shot from 6 ft (assist by D. Green),,67,50
242,3,8:37.0,,S. Mack misses 3-pt jump shot from 25 ft,67,50
243,3,8:36.0,,Offensive rebound by J. Johnson,67,50
244,3,8:32.0,,J. Johnson makes 2-pt jump shot from 20 ft,67,52
245,3,8:19.0,Shooting foul by J. Johnson (drawn by K. Durant),,67,52
246,3,8:19.0,K. Durant makes free throw 1 of 2,,68,52
247,3,8:19.0,K. Durant misses free throw 2 of 2,,68,52
248,3,8:19.0,,T. Lyles enters the game for B. Diaw,68,52
249,3,8:19.0,,J. Ingles enters the game for S. Mack,68,52
250,3,8:18.0,Offensive rebound by Z. Pachulia,,68,52
251,3,8:14.0,K. Durant makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),,71,52
252,3,7:59.0,,Personal foul by Z. Pachulia (drawn by R. Gobert),71,52
253,3,7:48.0,,J. Johnson misses 3-pt jump shot from 23 ft,71,52
254,3,7:46.0,Defensive rebound by K. Durant,,71,52
255,3,7:36.0,S. Curry makes 2-pt layup from 2 ft,,73,52
256,3,7:21.0,,R. Gobert makes 2-pt dunk at rim (assist by T. Lyles),73,54
257,3,7:21.0,,Shooting foul by Z. Pachulia (drawn by R. Gobert),73,54
258,3,7:21.0,,R. Gobert makes free throw 1 of 1,73,55
259,3,7:03.0,K. Thompson misses 2-pt jump shot from 15 ft,,73,55
260,3,7:02.0,,Defensive rebound by T. Lyles,73,55
261,3,6:57.0,,T. Lyles misses 3-pt jump shot from 24 ft,73,55
262,3,6:56.0,Defensive rebound by K. Durant,,73,55
263,3,6:43.0,Turnover by K. Thompson (bad pass; steal by J. Ingles),,73,55
264,3,6:34.0,,J. Johnson misses 3-pt jump shot from 24 ft,73,55
265,3,6:34.0,,Offensive rebound by R. Gobert,73,55
266,3,6:33.0,,R. Gobert makes 2-pt dunk at rim,73,57
267,3,6:11.0,Turnover by D. Green (bad pass; steal by J. Ingles),,73,57
268,3,6:04.0,,T. Lyles makes 2-pt layup from 2 ft (assist by R. Gobert),73,59
269,3,6:02.0,Golden State full timeout,,73,59
270,3,6:02.0,J. McGee enters the game for K. Durant,,73,59
271,3,6:02.0,A. Iguodala enters the game for Z. Pachulia,,73,59
272,3,6:02.0,P. McCaw enters the game for K. Thompson,,73,59
273,3,6:02.0,,R. Neto enters the game for J. Johnson,73,59
274,3,5:48.0,Turnover by A. Iguodala (bad pass; steal by J. Ingles),,73,59
275,3,5:43.0,,R. Neto makes 2-pt layup from 1 ft (assist by D. Exum),73,61
276,3,5:35.0,Personal foul by J. Ingles (drawn by J. McGee),,73,61
277,3,5:35.0,,Personal foul by J. McGee,73,61
278,3,5:28.0,S. Curry misses 2-pt jump shot from 21 ft,,73,61
279,3,5:27.0,,Defensive rebound by R. Neto,73,61
280,3,5:11.0,,Turnover by T. Lyles (bad pass; steal by D. Green),73,61
281,3,5:11.0,Personal foul by T. Lyles (drawn by D. Green),,73,61
282,3,5:03.0,Turnover by P. McCaw (bad pass),,73,61
283,3,4:44.0,,J. Ingles makes 3-pt jump shot from 24 ft,73,64
284,3,4:27.0,D. Green misses 2-pt layup from 3 ft,,73,64
285,3,4:27.0,,Defensive rebound by R. Gobert,73,64
286,3,4:20.0,,J. Ingles misses 3-pt jump shot from 26 ft,73,64
287,3,4:19.0,Defensive rebound by A. Iguodala,,73,64
288,3,4:13.0,J. McGee makes 2-pt dunk at rim (assist by D. Green),,75,64
289,3,3:52.0,,T. Lyles misses 2-pt jump shot from 23 ft,75,64
290,3,3:51.0,Defensive rebound by J. McGee,,75,64
291,3,3:41.0,A. Iguodala makes 2-pt jump shot from 17 ft,,77,64
292,3,3:25.0,,Shooting foul by J. McGee (drawn by R. Gobert),77,64
293,3,3:25.0,,R. Gobert makes free throw 1 of 2,77,65
294,3,3:25.0,,S. Mack enters the game for D. Exum,77,65
295,3,3:25.0,,R. Gobert makes free throw 2 of 2,77,66
296,3,3:05.0,A. Iguodala misses 2-pt jump shot from 18 ft,,77,66
297,3,3:04.0,Offensive rebound by A. Iguodala,,77,66
298,3,2:59.0,S. Curry misses 3-pt jump shot from 23 ft,,77,66
299,3,2:58.0,,Defensive rebound by T. Lyles,77,66
300,3,2:50.0,,R. Neto misses 2-pt layup from 2 ft,77,66
301,3,2:50.0,Defensive rebound by P. McCaw,,77,66
302,3,2:45.0,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,80,66
303,3,2:25.0,,T. Lyles misses 2-pt jump shot from 3 ft,80,66
304,3,2:24.0,,Offensive rebound by T. Lyles,80,66
305,3,2:22.0,,T. Lyles makes 2-pt layup from 1 ft,80,68
306,3,2:09.0,Turnover by J. McGee (3 sec),,80,68
307,3,2:09.0,,B. Diaw enters the game for R. Gobert,80,68
308,3,1:57.0,Violation by P. McCaw (kicked ball),,80,68
309,3,1:57.0,K. Looney enters the game for J. McGee,,80,68
310,3,1:57.0,,Utah full timeout,80,68
311,3,1:48.0,,R. Neto misses 3-pt jump shot from 24 ft,80,68
312,3,1:48.0,Defensive rebound by D. Green,,80,68
313,3,1:35.0,K. Looney makes 2-pt layup from 1 ft,,82,68
314,3,1:18.0,,J. Ingles misses 2-pt jump shot from 4 ft (block by K. Looney),82,68
315,3,1:16.0,,Offensive rebound by B. Diaw,82,68
316,3,1:12.0,,Turnover by B. Diaw (bad pass),82,68
317,3,0:51.0,P. McCaw misses 3-pt jump shot from 24 ft,,82,68
318,3,0:51.0,,Defensive rebound by J. Ingles,82,68
319,3,0:39.0,,Shooting foul by S. Curry (drawn by S. Mack),82,68
320,3,0:39.0,,S. Mack makes free throw 1 of 2,82,69
321,3,0:39.0,K. Durant enters the game for D. Green,,82,69
322,3,0:39.0,,S. Mack makes free throw 2 of 2,82,70
323,3,0:26.0,S. Curry misses 3-pt jump shot from 23 ft,,82,70
324,3,0:25.0,,Defensive rebound by B. Diaw,82,70
325,3,0:03.0,,T. Lyles misses 3-pt jump shot from 22 ft,82,70
326,3,0:03.0,Defensive rebound by K. Durant,,82,70
327,4,11:51.0,,Offensive foul by T. Lyles (drawn by I. Clark),82,70
328,4,11:51.0,,Turnover by T. Lyles (offensive foul),82,70
329,4,11:36.0,Turnover by K. Thompson (offensive foul),,82,70
330,4,11:36.0,Offensive foul by K. Thompson (drawn by J. Ingles),,82,70
331,4,11:36.0,,R. Gobert enters the game for B. Diaw,82,70
332,4,11:17.0,,T. Lyles misses 2-pt hook shot from 3 ft,82,70
333,4,11:16.0,Defensive rebound by K. Thompson,,82,70
334,4,11:09.0,K. Durant misses 2-pt jump shot from 15 ft,,82,70
335,4,11:08.0,,Defensive rebound by R. Gobert,82,70
336,4,10:52.0,,S. Mack makes 2-pt jump shot from 8 ft,82,72
337,4,10:31.0,K. Durant misses 2-pt jump shot from 6 ft,,82,72
338,4,10:30.0,,Defensive rebound by S. Mack,82,72
339,4,10:22.0,,S. Mack makes 2-pt layup from 2 ft,82,74
340,4,10:04.0,A. Iguodala misses 3-pt jump shot from 24 ft,,82,74
341,4,10:04.0,,Defensive rebound by R. Gobert,82,74
342,4,9:57.0,,D. Exum misses 2-pt layup from 1 ft,82,74
343,4,9:56.0,Defensive rebound by K. Durant,,82,74
344,4,9:42.0,K. Thompson makes 2-pt jump shot from 21 ft,,84,74
345,4,9:24.0,,Personal foul by D. West (drawn by J. Ingles),84,74
346,4,9:24.0,,J. Johnson enters the game for T. Lyles,84,74
347,4,9:18.0,,Shooting foul by K. Thompson (drawn by S. Mack),84,74
348,4,9:18.0,,S. Mack makes free throw 1 of 2,84,75
349,4,9:18.0,,S. Mack makes free throw 2 of 2,84,76
350,4,9:04.0,K. Thompson misses 2-pt jump shot from 20 ft,,84,76
351,4,9:04.0,,Defensive rebound by R. Gobert,84,76
352,4,8:51.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by S. Mack),84,79
353,4,8:39.0,Shooting foul by J. Ingles (drawn by K. Durant),,84,79
354,4,8:39.0,Golden State full timeout,,84,79
355,4,8:39.0,K. Durant makes free throw 1 of 3,,85,79
356,4,8:39.0,K. Durant makes free throw 2 of 3,,86,79
357,4,8:39.0,K. Durant makes free throw 3 of 3,,87,79
358,4,8:21.0,,J. Ingles misses 2-pt layup from 1 ft,87,79
359,4,8:21.0,Defensive rebound by A. Iguodala,,87,79
360,4,8:16.0,Offensive foul by D. West (drawn by R. Gobert),,87,79
361,4,8:16.0,Turnover by D. West (offensive foul),,87,79
362,4,8:16.0,Technical foul by D. West,,87,79
363,4,8:16.0,,J. Johnson makes technical free throw,87,80
364,4,7:52.0,,J. Johnson misses 3-pt jump shot from 24 ft,87,80
365,4,7:52.0,Defensive rebound by K. Thompson,,87,80
366,4,7:46.0,Personal foul by D. Exum (drawn by D. West),,87,80
367,4,7:46.0,,B. Diaw enters the game for J. Ingles,87,80
368,4,7:36.0,K. Thompson misses 2-pt jump shot from 19 ft,,87,80
369,4,7:35.0,,Defensive rebound by R. Gobert,87,80
370,4,7:21.0,Z. Pachulia enters the game for D. West,,87,80
371,4,7:12.0,,S. Mack misses 2-pt jump shot from 7 ft,87,80
372,4,7:12.0,Defensive rebound by Team,,87,80
373,4,6:54.0,I. Clark misses 2-pt jump shot from 21 ft,,87,80
374,4,6:53.0,,Defensive rebound by J. Johnson,87,80
375,4,6:42.0,,J. Johnson misses 2-pt jump shot from 5 ft,87,80
376,4,6:40.0,Defensive rebound by K. Durant,,87,80
377,4,6:37.0,Shooting block foul by B. Diaw (drawn by K. Durant),,87,80
378,4,6:37.0,K. Durant makes free throw 1 of 2,,88,80
379,4,6:37.0,K. Durant misses free throw 2 of 2,,88,80
380,4,6:36.0,,Defensive rebound by R. Gobert,88,80
381,4,6:20.0,,Turnover by R. Gobert (offensive goaltending),88,80
382,4,6:04.0,K. Durant makes 2-pt dunk at rim,,90,80
383,4,6:04.0,,Utah full timeout,90,80
384,4,6:04.0,,J. Ingles enters the game for J. Johnson,90,80
385,4,6:04.0,D. Green enters the game for A. Iguodala,,90,80
386,4,6:04.0,S. Curry enters the game for K. Thompson,,90,80
387,4,5:42.0,,Turnover by B. Diaw (lost ball; steal by I. Clark),90,80
388,4,5:26.0,S. Curry misses 2-pt jump shot from 20 ft,,90,80
389,4,5:25.0,,Defensive rebound by R. Gobert,90,80
390,4,5:12.0,,S. Mack misses 3-pt jump shot from 24 ft,90,80
391,4,5:12.0,Defensive rebound by D. Green,,90,80
392,4,5:01.0,K. Durant makes 2-pt dunk at rim (assist by D. Green),,92,80
