,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
125,2,8:03.0,,K. Looney enters the game for D. West,20,43
126,2,8:03.0,D. Finney-Smith enters the game for N. Brussino,,20,43
127,2,8:03.0,J. Anderson enters the game for Q. Acy,,20,43
128,2,7:48.0,Shooting foul by P. McCaw (drawn by D. Finney-Smith),,20,43
129,2,7:48.0,D. Finney-Smith misses free throw 1 of 2,,20,43
130,2,7:48.0,Offensive rebound by Team,,20,43
131,2,7:48.0,D. Finney-Smith makes free throw 2 of 2,,21,43
132,2,7:27.0,,D. Green makes 3-pt jump shot from 23 ft (assist by K. Looney),21,46
133,2,7:12.0,H. Barnes misses 2-pt jump shot from 14 ft,,21,46
134,2,7:11.0,Offensive rebound by D. Powell,,21,46
135,2,7:05.0,S. Curry misses 2-pt jump shot from 7 ft,,21,46
136,2,7:03.0,,Defensive rebound by S. Curry,21,46
137,2,6:58.0,,Turnover by S. Curry (bad pass; steal by S. Curry),21,46
138,2,6:50.0,J. Anderson makes 2-pt layup from 1 ft (assist by S. Curry),,23,46
139,2,6:40.0,,Shooting foul by J. Anderson (drawn by S. Livingston),23,46
140,2,6:40.0,,S. Livingston makes free throw 1 of 2,23,47
141,2,6:40.0,,S. Livingston misses free throw 2 of 2,23,47
142,2,6:38.0,Defensive rebound by D. Powell,,23,47
143,2,6:26.0,D. Powell misses 2-pt jump shot from 18 ft,,23,47
144,2,6:26.0,,Defensive rebound by S. Curry,23,47
145,2,6:18.0,,Shooting foul by D. Finney-Smith (drawn by S. Livingston),23,47
146,2,6:18.0,,S. Livingston misses free throw 1 of 2,23,47
147,2,6:18.0,,Offensive rebound by Team,23,47
148,2,6:18.0,,S. Livingston misses free throw 2 of 2,23,47
149,2,6:17.0,Defensive rebound by D. Powell,,23,47
150,2,6:03.0,D. Powell makes 2-pt jump shot from 6 ft (assist by J. Anderson),,25,47
151,2,5:55.0,,Golden State full timeout,25,47
152,2,5:55.0,,K. Thompson enters the game for S. Livingston,25,47
153,2,5:50.0,,Turnover by D. Green (lost ball; steal by S. Curry),25,47
154,2,5:32.0,S. Curry misses 3-pt jump shot from 25 ft,,25,47
155,2,5:32.0,,Defensive rebound by D. Green,25,47
156,2,5:23.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),25,50
157,2,5:00.0,H. Barnes misses 2-pt jump shot from 14 ft,,25,50
158,2,4:59.0,,Defensive rebound by P. McCaw,25,50
159,2,4:49.0,,D. Green makes 3-pt jump shot from 25 ft,25,53
160,2,4:30.0,H. Barnes misses 2-pt jump shot from 6 ft (block by K. Looney),,25,53
161,2,4:28.0,,Defensive rebound by K. Thompson,25,53
162,2,4:25.0,,Personal foul by J. Anderson (drawn by K. Looney),25,53
163,2,4:25.0,Technical foul by Team,,25,53
164,2,4:25.0,,S. Curry makes technical free throw,25,54
165,2,4:25.0,,K. Looney makes free throw 1 of 2,25,55
166,2,4:25.0,,K. Looney misses free throw 2 of 2,25,55
167,2,4:25.0,N. Brussino enters the game for S. Curry,,25,55
168,2,4:23.0,Defensive rebound by D. Finney-Smith,,25,55
169,2,4:04.0,Shooting foul by S. Curry (drawn by H. Barnes),,25,55
170,2,4:04.0,H. Barnes makes free throw 1 of 2,,26,55
171,2,4:04.0,,K. Durant enters the game for K. Looney,26,55
172,2,4:04.0,,A. Iguodala enters the game for P. McCaw,26,55
173,2,4:04.0,H. Barnes makes free throw 2 of 2,,27,55
174,2,3:48.0,,A. Iguodala makes 2-pt layup from 1 ft (assist by S. Curry),27,57
175,2,3:32.0,J. Anderson misses 2-pt jump shot from 22 ft,,27,57
176,2,3:32.0,,Defensive rebound by D. Green,27,57
177,2,3:21.0,,K. Durant makes 2-pt layup from 2 ft (assist by K. Thompson),27,59
178,2,3:11.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by J. Anderson),,30,59
179,2,2:53.0,,D. Green misses 2-pt jump shot from 15 ft,30,59
180,2,2:53.0,Defensive rebound by N. Brussino,,30,59
181,2,2:34.0,J. Anderson misses 2-pt jump shot from 7 ft (block by A. Iguodala),,30,59
182,2,2:33.0,,Defensive rebound by K. Durant,30,59
183,2,2:23.0,,K. Durant makes 3-pt jump shot from 27 ft (assist by K. Thompson),30,62
184,2,1:57.0,H. Barnes misses 3-pt jump shot from 30 ft,,30,62
185,2,1:56.0,,Defensive rebound by K. Thompson,30,62
186,2,1:43.0,,Turnover by K. Thompson (bad pass; steal by D. Finney-Smith),30,62
187,2,1:34.0,J. Anderson misses 3-pt jump shot from 26 ft,,30,62
188,2,1:34.0,Offensive rebound by D. Powell,,30,62
189,2,1:26.0,J. Anderson makes 2-pt layup from 2 ft (assist by D. Powell),,32,62
190,2,1:26.0,,Golden State full timeout,32,62
191,2,1:18.0,S. Curry enters the game for N. Brussino,,32,62
192,2,1:07.0,,K. Thompson makes 2-pt layup from 3 ft,32,64
193,2,0:52.0,H. Barnes makes 2-pt jump shot from 19 ft (assist by J. Anderson),,34,64
194,2,0:32.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Curry),34,67
195,2,0:22.0,Def 3 sec tech foul by D. Green,,34,67
196,2,0:22.0,S. Curry misses technical free throw,,34,67
197,2,0:22.0,Offensive rebound by Team,,34,67
198,2,0:16.0,Shooting foul by K. Durant (drawn by D. Powell),,34,67
199,2,0:16.0,D. Powell makes free throw 1 of 2,,35,67
200,2,0:16.0,D. Powell makes free throw 2 of 2,,36,67
201,2,0:07.0,,S. Curry misses 3-pt jump shot from 27 ft,36,67
202,2,0:06.0,Defensive rebound by J. Anderson,,36,67
203,3,11:37.0,H. Barnes misses 2-pt jump shot from 12 ft,,36,67
204,3,11:36.0,,Defensive rebound by K. Durant,36,67
205,3,11:30.0,,K. Thompson misses 3-pt jump shot from 27 ft,36,67
206,3,11:29.0,Defensive rebound by J. Anderson,,36,67
207,3,11:17.0,Personal foul by K. Thompson (drawn by H. Barnes),,36,67
208,3,11:07.0,Shooting foul by K. Durant (drawn by J. Anderson),,36,67
209,3,11:07.0,J. Anderson misses free throw 1 of 2,,36,67
210,3,11:07.0,Offensive rebound by Team,,36,67
211,3,11:07.0,J. Anderson makes free throw 2 of 2,,37,67
212,3,10:39.0,,S. Curry misses 3-pt jump shot from 24 ft,37,67
213,3,10:37.0,Defensive rebound by H. Barnes,,37,67
214,3,10:32.0,H. Barnes makes 2-pt jump shot from 15 ft,,39,67
215,3,10:25.0,,Golden State full timeout,39,67
216,3,10:25.0,,S. Livingston enters the game for S. Curry,39,67
217,3,10:22.0,,Offensive foul by K. Thompson (drawn by D. Finney-Smith),39,67
218,3,10:22.0,,Turnover by K. Thompson (offensive foul),39,67
219,3,10:08.0,H. Barnes misses 2-pt jump shot from 17 ft,,39,67
220,3,10:08.0,,Defensive rebound by Z. Pachulia,39,67
221,3,9:58.0,,K. Thompson misses 3-pt jump shot from 23 ft,39,67
222,3,9:58.0,Defensive rebound by H. Barnes,,39,67
223,3,9:43.0,D. Finney-Smith misses 3-pt jump shot from 27 ft,,39,67
224,3,9:42.0,Offensive rebound by J. Anderson,,39,67
225,3,9:41.0,J. Anderson makes 2-pt dunk at rim,,41,67
226,3,9:25.0,,K. Durant makes 2-pt jump shot from 12 ft (assist by S. Livingston),41,69
227,3,9:05.0,H. Barnes makes 2-pt jump shot from 17 ft (assist by S. Curry),,43,69
228,3,8:57.0,,K. Thompson misses 2-pt jump shot from 14 ft,43,69
229,3,8:57.0,Defensive rebound by H. Barnes,,43,69
230,3,8:42.0,S. Curry misses 3-pt jump shot from 28 ft,,43,69
231,3,8:40.0,Offensive rebound by J. Anderson,,43,69
232,3,8:40.0,J. Anderson makes 2-pt dunk at rim,,45,69
233,3,8:40.0,,Golden State full timeout,45,69
234,3,8:17.0,,K. Durant misses 3-pt jump shot from 26 ft,45,69
235,3,8:16.0,Defensive rebound by H. Barnes,,45,69
236,3,8:01.0,Personal foul by D. Green (drawn by H. Barnes),,45,69
237,3,7:55.0,Personal foul by S. Livingston (drawn by S. Curry),,45,69
238,3,7:45.0,D. Powell makes 2-pt jump shot from 19 ft,,47,69
239,3,7:30.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by K. Durant),47,71
240,3,7:16.0,Offensive foul by D. Finney-Smith (drawn by K. Durant),,47,71
241,3,7:16.0,Turnover by D. Finney-Smith (offensive foul),,47,71
242,3,7:03.0,,K. Thompson misses 2-pt jump shot from 17 ft,47,71
243,3,7:02.0,Defensive rebound by H. Barnes,,47,71
244,3,6:45.0,H. Barnes makes 2-pt jump shot from 12 ft,,49,71
245,3,6:34.0,,Shooting foul by H. Barnes (drawn by K. Durant),49,71
246,3,6:34.0,,K. Durant makes free throw 1 of 2,49,72
247,3,6:34.0,,P. McCaw enters the game for Z. Pachulia,49,72
248,3,6:34.0,,K. Durant makes free throw 2 of 2,49,73
249,3,6:16.0,D. Powell makes 2-pt jump shot from 6 ft (assist by J. Anderson),,51,73
250,3,6:16.0,Shooting foul by K. Durant (drawn by D. Powell),,51,73
251,3,6:16.0,D. Powell misses free throw 1 of 1,,51,73
252,3,6:13.0,Offensive rebound by H. Barnes,,51,73
253,3,6:01.0,J. Anderson misses 3-pt jump shot from 27 ft,,51,73
254,3,6:01.0,,Defensive rebound by K. Durant,51,73
255,3,5:53.0,,Turnover by K. Thompson (bad pass),51,73
256,3,5:36.0,H. Barnes misses 2-pt jump shot from 14 ft,,51,73
257,3,5:36.0,,Defensive rebound by Team,51,73
258,3,5:23.0,,S. Livingston misses 2-pt jump shot from 21 ft (block by S. Curry),51,73
259,3,5:21.0,Defensive rebound by S. Curry,,51,73
260,3,5:12.0,J. Anderson misses 3-pt jump shot from 26 ft,,51,73
261,3,5:12.0,Offensive rebound by Team,,51,73
262,3,5:12.0,,Loose ball foul by K. Thompson (drawn by H. Barnes),51,73
263,3,5:12.0,H. Barnes makes free throw 1 of 2,,52,73
264,3,5:12.0,,S. Curry enters the game for K. Thompson,52,73
265,3,5:12.0,H. Barnes makes free throw 2 of 2,,53,73
266,3,4:58.0,,Turnover by S. Livingston (bad pass; steal by S. Curry),53,73
267,3,4:53.0,S. Curry makes 3-pt jump shot from 27 ft,,56,73
268,3,4:53.0,,Golden State full timeout,56,73
269,3,4:53.0,Q. Acy enters the game for H. Barnes,,56,73
270,3,4:38.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by P. McCaw),56,76
271,3,4:15.0,Q. Acy makes 2-pt hook shot from 5 ft (assist by S. Curry),,58,76
272,3,4:02.0,,K. Durant misses 2-pt jump shot from 9 ft,58,76
273,3,4:02.0,Defensive rebound by D. Powell,,58,76
274,3,3:50.0,S. Curry misses 2-pt jump shot from 18 ft,,58,76
275,3,3:49.0,Offensive rebound by D. Powell,,58,76
276,3,3:39.0,Shooting foul by D. Green (drawn by D. Finney-Smith),,58,76
277,3,3:39.0,D. Finney-Smith makes free throw 1 of 2,,59,76
278,3,3:39.0,D. Finney-Smith misses free throw 2 of 2,,59,76
279,3,3:39.0,,K. Looney enters the game for K. Durant,59,76
280,3,3:39.0,,I. Clark enters the game for S. Livingston,59,76
281,3,3:36.0,,Defensive rebound by I. Clark,59,76
282,3,3:29.0,,Turnover by S. Curry (bad pass; steal by S. Curry),59,76
283,3,3:22.0,S. Curry makes 2-pt layup at rim,,61,76
284,3,3:13.0,,Personal foul by Q. Acy (drawn by D. Green),61,76
285,3,3:08.0,,Personal foul by J. Anderson (drawn by S. Curry),61,76
286,3,3:08.0,Dallas full timeout,,61,76
287,3,2:59.0,,D. Green misses 3-pt jump shot from 26 ft,61,76
288,3,2:58.0,Defensive rebound by D. Powell,,61,76
289,3,2:45.0,Turnover by S. Curry (bad pass; steal by I. Clark),,61,76
290,3,2:39.0,,P. McCaw makes 2-pt layup from 1 ft (assist by S. Curry),61,78
291,3,2:22.0,D. Powell makes 2-pt layup from 2 ft (assist by S. Curry),,63,78
292,3,2:06.0,,Turnover by S. Curry (bad pass; steal by S. Curry),63,78
293,3,1:56.0,D. Powell makes 2-pt layup from 2 ft (assist by S. Curry),,65,78
294,3,1:33.0,,I. Clark misses 3-pt jump shot from 24 ft,65,78
295,3,1:33.0,,Offensive rebound by D. Green,65,78
296,3,1:32.0,,Personal foul by J. Anderson (drawn by S. Curry),65,78
297,3,1:32.0,,K. Durant enters the game for D. Green,65,78
298,3,1:23.0,,S. Curry makes 2-pt layup from 3 ft,65,80
299,3,1:13.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,65,80
300,3,1:13.0,,Defensive rebound by Team,65,80
301,3,1:13.0,H. Barnes enters the game for D. Powell,,65,80
302,3,0:51.0,,I. Clark misses 2-pt layup from 3 ft,65,80
303,3,0:51.0,,Offensive rebound by Team,65,80
304,3,0:51.0,Loose ball foul by S. Curry (drawn by K. Looney),,65,80
305,3,0:51.0,,K. Looney makes free throw 1 of 2,65,81
306,3,0:51.0,,K. Looney makes free throw 2 of 2,65,82
307,3,0:33.0,Shooting foul by P. McCaw (drawn by J. Anderson),,65,82
308,3,0:33.0,J. Anderson makes free throw 1 of 2,,66,82
309,3,0:33.0,J. Anderson misses free throw 2 of 2,,66,82
310,3,0:31.0,,Defensive rebound by K. Durant,66,82
311,3,0:15.0,,K. Looney makes 2-pt jump shot from 5 ft (assist by P. McCaw),66,84
312,3,0:15.0,,Shooting block foul by Q. Acy (drawn by K. Looney),66,84
313,3,0:15.0,,K. Looney misses free throw 1 of 1,66,84
314,3,0:12.0,Defensive rebound by H. Barnes,,66,84
315,3,0:12.0,,D. Green enters the game for K. Looney,66,84
316,3,0:04.0,S. Curry misses 2-pt layup from 3 ft (block by K. Durant),,66,84
317,3,0:03.0,Offensive rebound by D. Finney-Smith,,66,84
318,3,0:03.0,D. Finney-Smith makes 2-pt dunk at rim,,68,84
319,3,0:01.0,,K. Durant misses 3-pt jump shot from 58 ft,68,84
320,3,0:00.0,,Offensive rebound by Team,68,84
321,4,11:46.0,,K. Durant misses 2-pt jump shot from 14 ft,68,84
322,4,11:45.0,Defensive rebound by S. Mejri,,68,84
323,4,11:27.0,J. Anderson misses 2-pt layup from 3 ft,,68,84
324,4,11:27.0,,Defensive rebound by K. Durant,68,84
325,4,11:05.0,,S. Curry makes 2-pt jump shot from 21 ft,68,86
326,4,10:50.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by N. Brussino),,71,86
327,4,10:49.0,Violation by Team (jump ball),,71,86
328,4,10:36.0,,K. Durant misses 3-pt jump shot from 26 ft,71,86
329,4,10:35.0,Defensive rebound by J. Anderson,,71,86
330,4,10:24.0,S. Mejri makes 2-pt layup from 1 ft (assist by J. Anderson),,73,86
331,4,10:06.0,,Shooting foul by S. Mejri (drawn by S. Curry),73,86
332,4,10:06.0,,S. Curry makes free throw 1 of 2,73,87
333,4,10:06.0,S. Curry enters the game for J. Anderson,,73,87
334,4,10:06.0,,S. Curry makes free throw 2 of 2,73,88
335,4,9:49.0,H. Barnes makes 2-pt jump shot from 16 ft (assist by S. Curry),,75,88
336,4,9:34.0,,S. Curry makes 2-pt jump shot from 14 ft (assist by D. West),75,90
337,4,9:19.0,S. Curry misses 3-pt jump shot from 25 ft,,75,90
338,4,9:18.0,,Defensive rebound by S. Curry,75,90
339,4,9:12.0,,S. Curry makes 3-pt jump shot from 33 ft,75,93
340,4,9:11.0,Dallas full timeout,,75,93
341,4,9:11.0,,S. Livingston enters the game for K. Durant,75,93
342,4,9:11.0,,D. Green enters the game for P. McCaw,75,93
343,4,8:57.0,Personal foul by K. Thompson (drawn by H. Barnes),,75,93
344,4,8:57.0,H. Barnes makes free throw 1 of 2,,76,93
345,4,8:57.0,H. Barnes makes free throw 2 of 2,,77,93
346,4,8:48.0,,D. Green makes 2-pt dunk at rim (assist by K. Thompson),77,95
347,4,8:26.0,N. Brussino misses 3-pt jump shot from 26 ft,,77,95
348,4,8:25.0,,Defensive rebound by D. Green,77,95
349,4,8:19.0,,Turnover by S. Curry (bad pass; steal by N. Brussino),77,95
350,4,7:58.0,Turnover by Q. Acy (bad pass; steal by S. Curry),,77,95
351,4,7:54.0,,Turnover by S. Curry (lost ball),77,95
352,4,7:54.0,Dallas full timeout,,77,95
353,4,7:54.0,,I. Clark enters the game for K. Thompson,77,95
354,4,7:54.0,,K. Durant enters the game for S. Curry,77,95
355,4,7:39.0,S. Curry misses 2-pt jump shot from 12 ft,,77,95
356,4,7:38.0,,Defensive rebound by D. Green,77,95
357,4,7:23.0,,D. West makes 2-pt jump shot from 19 ft (assist by K. Durant),77,97
358,4,7:01.0,S. Mejri makes 2-pt layup from 2 ft (assist by N. Brussino),,79,97
359,4,7:01.0,Shooting foul by S. Livingston (drawn by S. Mejri),,79,97
360,4,7:01.0,J. Anderson enters the game for H. Barnes,,79,97
361,4,7:01.0,S. Mejri makes free throw 1 of 1,,80,97
362,4,6:46.0,,K. Durant misses 2-pt jump shot from 13 ft,80,97
363,4,6:45.0,,Offensive rebound by D. West,80,97
364,4,6:44.0,,Turnover by D. West (lost ball),80,97
365,4,6:20.0,S. Curry misses 2-pt jump shot from 5 ft,,80,97
366,4,6:19.0,,Defensive rebound by D. West,80,97
367,4,6:06.0,,D. West makes 2-pt layup from 2 ft (assist by K. Durant),80,99
368,4,6:06.0,,Shooting foul by S. Mejri (drawn by D. West),80,99
369,4,6:06.0,D. Finney-Smith enters the game for S. Curry,,80,99
370,4,6:06.0,A. Hammons enters the game for S. Mejri,,80,99
371,4,6:06.0,,D. West makes free throw 1 of 1,80,100
372,4,5:43.0,J. Anderson misses 2-pt layup from 2 ft,,80,100
373,4,5:42.0,,Defensive rebound by K. Durant,80,100
374,4,5:35.0,,K. Durant makes 2-pt layup from 2 ft,80,102
375,4,5:35.0,,Shooting foul by Q. Acy (drawn by K. Durant),80,102
376,4,5:35.0,,P. McCaw enters the game for S. Livingston,80,102
377,4,5:35.0,,K. Durant makes free throw 1 of 1,80,103
378,4,5:20.0,Q. Acy misses 2-pt jump shot from 20 ft,,80,103
379,4,5:19.0,,Defensive rebound by Team,80,103
380,4,4:59.0,,P. McCaw misses 2-pt jump shot from 20 ft,80,103
381,4,4:59.0,,Offensive rebound by D. West,80,103
382,4,4:59.0,,Personal foul by Q. Acy (drawn by D. West),80,103
383,4,4:50.0,,P. McCaw makes 3-pt jump shot from 24 ft (assist by D. Green),80,106
384,4,4:37.0,A. Hammons makes 2-pt jump shot from 16 ft (assist by J. Anderson),,82,106
385,4,4:20.0,,K. Durant makes 2-pt jump shot from 17 ft (assist by D. West),82,108
386,4,4:04.0,A. Hammons makes 3-pt jump shot from 26 ft (assist by J. Anderson),,85,108
