,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW ORLEANS_ACTION,TORONTO_SCORE,NEW ORLEANS_SCORE
133,2,8:12.0,,E. Moore misses 3-pt jump shot from 24 ft,32,33
134,2,8:11.0,Defensive rebound by D. Wright,,32,33
135,2,7:47.0,Turnover by Team (shot clock),,32,33
136,2,7:39.0,,D. Cousins makes 3-pt jump shot from 27 ft (assist by T. Frazier),32,36
137,2,7:12.0,S. Ibaka makes 2-pt jump shot from 9 ft (assist by N. Powell),,34,36
138,2,6:47.0,,E. Moore makes 2-pt jump shot from 19 ft (assist by D. Cousins),34,38
139,2,6:23.0,Turnover by S. Ibaka (bad pass; steal by D. Cunningham),,34,38
140,2,6:07.0,,T. Frazier misses 3-pt jump shot from 26 ft,34,38
141,2,6:07.0,Defensive rebound by S. Ibaka,,34,38
142,2,6:00.0,,Offensive charge foul by D. Wright (drawn by T. Frazier),34,38
143,2,6:00.0,Turnover by D. Wright (offensive foul),,34,38
144,2,6:00.0,C. Joseph enters the game for D. Wright,,34,38
145,2,6:00.0,,A. Davis enters the game for D. Cunningham,34,38
146,2,6:00.0,,J. Holiday enters the game for T. Frazier,34,38
147,2,5:49.0,,D. Cousins misses 3-pt jump shot from 27 ft,34,38
148,2,5:47.0,Defensive rebound by N. Powell,,34,38
149,2,5:37.0,J. Valančiūnas makes 2-pt jump shot from 12 ft (assist by C. Joseph),,36,38
150,2,5:18.0,,Turnover by D. Cousins (traveling),36,38
151,2,5:18.0,,New Orleans full timeout,36,38
152,2,5:18.0,,S. Hill enters the game for E. Moore,36,38
153,2,5:18.0,J. Poeltl enters the game for J. Valančiūnas,,36,38
154,2,5:02.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by N. Powell),,39,38
155,2,4:47.0,,A. Davis makes 2-pt dunk at rim (assist by J. Crawford),39,40
156,2,4:28.0,,Violation by S. Hill (kicked ball),39,40
157,2,4:28.0,P. Tucker enters the game for N. Powell,,39,40
158,2,4:28.0,,A. Ajinça enters the game for D. Cousins,39,40
159,2,4:17.0,D. DeRozan misses 2-pt jump shot from 18 ft,,39,40
160,2,4:16.0,,Defensive rebound by A. Davis,39,40
161,2,4:00.0,,Personal foul by C. Joseph (drawn by A. Davis),39,40
162,2,3:49.0,,J. Crawford makes 2-pt jump shot from 15 ft,39,42
163,2,3:31.0,D. DeRozan misses 2-pt jump shot from 18 ft,,39,42
164,2,3:30.0,,Defensive rebound by J. Crawford,39,42
165,2,3:21.0,,J. Crawford misses 2-pt jump shot from 16 ft,39,42
166,2,3:20.0,Defensive rebound by J. Poeltl,,39,42
167,2,3:14.0,Shooting foul by A. Ajinça (drawn by D. DeRozan),,39,42
168,2,3:14.0,D. DeRozan misses free throw 1 of 2,,39,42
169,2,3:14.0,Offensive rebound by Team,,39,42
170,2,3:14.0,D. DeRozan misses free throw 2 of 2,,39,42
171,2,3:14.0,,D. Cousins enters the game for A. Ajinça,39,42
172,2,3:12.0,,Defensive rebound by D. Cousins,39,42
173,2,2:52.0,,D. Cousins misses 3-pt jump shot from 29 ft,39,42
174,2,2:51.0,,Offensive rebound by S. Hill,39,42
175,2,2:44.0,,J. Crawford misses 3-pt jump shot from 28 ft,39,42
176,2,2:44.0,Defensive rebound by C. Joseph,,39,42
177,2,2:42.0,Personal foul by J. Crawford (drawn by C. Joseph),,39,42
178,2,2:42.0,Toronto full timeout,,39,42
179,2,2:42.0,,E. Moore enters the game for J. Crawford,39,42
180,2,2:19.0,C. Joseph misses 2-pt jump shot from 17 ft,,39,42
181,2,2:17.0,Offensive rebound by Team,,39,42
182,2,2:17.0,,Loose ball foul by E. Moore (drawn by P. Tucker),39,42
183,2,2:17.0,J. Valančiūnas enters the game for J. Poeltl,,39,42
184,2,2:09.0,Shooting foul by E. Moore (drawn by J. Valančiūnas),,39,42
185,2,2:09.0,J. Valančiūnas misses free throw 1 of 2,,39,42
186,2,2:09.0,Offensive rebound by Team,,39,42
187,2,2:09.0,,J. Crawford enters the game for E. Moore,39,42
188,2,2:09.0,J. Valančiūnas makes free throw 2 of 2,,40,42
189,2,1:50.0,,D. Cousins misses 3-pt jump shot from 26 ft,40,42
190,2,1:49.0,Defensive rebound by S. Ibaka,,40,42
191,2,1:37.0,Personal foul by D. Cousins (drawn by J. Valančiūnas),,40,42
192,2,1:37.0,J. Valančiūnas misses free throw 1 of 2,,40,42
193,2,1:37.0,Offensive rebound by Team,,40,42
194,2,1:37.0,J. Valančiūnas makes free throw 2 of 2,,41,42
195,2,1:25.0,,Turnover by J. Holiday (bad pass; steal by D. DeRozan),41,42
196,2,1:18.0,P. Tucker makes 2-pt jump shot from 21 ft (assist by D. DeRozan),,43,42
197,2,1:04.0,,D. Cousins makes 2-pt layup from 2 ft (assist by S. Hill),43,44
198,2,0:47.0,Turnover by C. Joseph (bad pass),,43,44
199,2,0:37.0,,S. Hill misses 3-pt jump shot from 26 ft,43,44
200,2,0:37.0,Defensive rebound by P. Tucker,,43,44
201,2,0:29.0,Shooting foul by S. Hill (drawn by C. Joseph),,43,44
202,2,0:29.0,C. Joseph makes free throw 1 of 2,,44,44
203,2,0:29.0,,H. Thompson enters the game for S. Hill,44,44
204,2,0:29.0,N. Powell enters the game for P. Tucker,,44,44
205,2,0:29.0,P. Patterson enters the game for S. Ibaka,,44,44
206,2,0:29.0,C. Joseph makes free throw 2 of 2,,45,44
207,2,0:21.0,,New Orleans full timeout,45,44
208,2,0:21.0,Technical foul by J. Valančiūnas,,45,44
209,2,0:21.0,,A. Davis misses technical free throw,45,44
210,2,0:21.0,,Offensive rebound by Team,45,44
211,2,0:07.0,,Shooting foul by N. Powell (drawn by A. Davis),45,44
212,2,0:07.0,,A. Davis makes free throw 1 of 2,45,45
213,2,0:07.0,,D. Cunningham enters the game for H. Thompson,45,45
214,2,0:07.0,,A. Davis makes free throw 2 of 2,45,46
215,2,0:00.0,D. DeRozan misses 3-pt jump shot from 27 ft,,45,46
216,2,0:00.0,Offensive rebound by Team,,45,46
217,3,11:50.0,C. Joseph makes 2-pt layup from 2 ft (assist by J. Valančiūnas),,47,46
218,3,11:33.0,,D. Cousins misses 2-pt jump shot from 19 ft,47,46
219,3,11:32.0,Defensive rebound by C. Joseph,,47,46
220,3,11:17.0,Personal foul by D. Cunningham (drawn by S. Ibaka),,47,46
221,3,11:05.0,D. DeRozan misses 2-pt jump shot from 19 ft,,47,46
222,3,11:04.0,,Defensive rebound by D. Cunningham,47,46
223,3,10:49.0,,J. Holiday makes 2-pt layup from 2 ft,47,48
224,3,10:30.0,D. DeRozan misses 2-pt layup from 2 ft (block by D. Cousins),,47,48
225,3,10:25.0,,Defensive rebound by D. Cousins,47,48
226,3,10:18.0,,H. Thompson misses 3-pt jump shot from 25 ft,47,48
227,3,10:18.0,Defensive rebound by D. DeRozan,,47,48
228,3,10:06.0,J. Valančiūnas misses 2-pt jump shot from 21 ft,,47,48
229,3,10:05.0,,Defensive rebound by D. Cunningham,47,48
230,3,9:50.0,,D. Cunningham misses 3-pt jump shot from 24 ft,47,48
231,3,9:49.0,Defensive rebound by J. Valančiūnas,,47,48
232,3,9:43.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,50,48
233,3,9:30.0,,Turnover by S. Hill (bad pass; steal by C. Joseph),50,48
234,3,9:22.0,C. Joseph makes 2-pt layup from 2 ft,,52,48
235,3,9:15.0,,J. Holiday misses 2-pt jump shot from 14 ft (block by J. Valančiūnas),52,48
236,3,9:13.0,Defensive rebound by S. Ibaka,,52,48
237,3,9:02.0,P. Tucker makes 2-pt layup from 2 ft (assist by D. DeRozan),,54,48
238,3,9:01.0,,New Orleans full timeout,54,48
239,3,8:46.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by S. Hill),54,51
240,3,8:25.0,Shooting foul by H. Thompson (drawn by J. Valančiūnas),,54,51
241,3,8:25.0,J. Valančiūnas makes free throw 1 of 2,,55,51
242,3,8:25.0,J. Valančiūnas misses free throw 2 of 2,,55,51
243,3,8:24.0,,Defensive rebound by D. Cousins,55,51
244,3,8:13.0,,H. Thompson makes 2-pt jump shot from 6 ft (assist by J. Holiday),55,53
245,3,8:02.0,S. Ibaka misses 2-pt jump shot from 15 ft,,55,53
246,3,7:59.0,,Defensive rebound by D. Cunningham,55,53
247,3,7:47.0,,Turnover by D. Cousins (bad pass; steal by D. DeRozan),55,53
248,3,7:37.0,S. Ibaka makes 2-pt jump shot from 13 ft (assist by D. DeRozan),,57,53
249,3,7:23.0,,S. Hill misses 3-pt jump shot from 25 ft,57,53
250,3,7:22.0,Defensive rebound by S. Ibaka,,57,53
251,3,7:14.0,D. DeRozan makes 2-pt layup from 2 ft,,59,53
252,3,7:14.0,Shooting foul by D. Cousins (drawn by D. DeRozan),,59,53
253,3,7:14.0,D. DeRozan makes free throw 1 of 1,,60,53
254,3,7:01.0,,D. Cunningham misses 2-pt layup from 3 ft,60,53
255,3,6:59.0,,Offensive rebound by D. Cunningham,60,53
256,3,6:57.0,,D. Cunningham makes 2-pt layup from 2 ft,60,55
257,3,6:45.0,Turnover by P. Tucker (bad pass; steal by D. Cunningham),,60,55
258,3,6:42.0,,D. Cunningham makes 2-pt dunk at rim,60,57
259,3,6:14.0,C. Joseph misses 3-pt jump shot from 24 ft,,60,57
260,3,6:13.0,,Defensive rebound by S. Hill,60,57
261,3,6:01.0,,Shooting block foul by J. Valančiūnas (drawn by D. Cousins),60,57
262,3,6:01.0,,D. Cousins misses free throw 1 of 2,60,57
263,3,6:01.0,,Offensive rebound by Team,60,57
264,3,6:01.0,,D. Cousins makes free throw 2 of 2,60,58
265,3,5:47.0,,Violation by D. Cousins (kicked ball),60,58
266,3,5:37.0,Turnover by J. Valančiūnas (lost ball; steal by J. Holiday),,60,58
267,3,5:27.0,,Turnover by D. Cousins (lost ball; steal by S. Ibaka),60,58
268,3,5:24.0,D. DeRozan makes 2-pt layup from 1 ft (assist by S. Ibaka),,62,58
269,3,5:08.0,,D. Cousins misses 2-pt layup from 1 ft (block by S. Ibaka),62,58
270,3,5:06.0,Defensive rebound by J. Valančiūnas,,62,58
271,3,5:01.0,C. Joseph misses 3-pt jump shot from 27 ft,,62,58
272,3,5:00.0,,Defensive rebound by H. Thompson,62,58
273,3,4:47.0,,Personal block foul by J. Valančiūnas (drawn by J. Holiday),62,58
274,3,4:47.0,,E. Moore enters the game for H. Thompson,62,58
275,3,4:47.0,,A. Ajinça enters the game for D. Cousins,62,58
276,3,4:47.0,P. Patterson enters the game for J. Valančiūnas,,62,58
277,3,4:47.0,N. Powell enters the game for P. Tucker,,62,58
278,3,4:47.0,,D. Motiejūnas enters the game for D. Cunningham,62,58
279,3,4:36.0,,J. Holiday misses 3-pt jump shot from 27 ft,62,58
280,3,4:35.0,Defensive rebound by C. Joseph,,62,58
281,3,4:23.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by C. Joseph),,64,58
282,3,4:13.0,,Personal foul by C. Joseph (drawn by S. Hill),64,58
283,3,4:04.0,,D. Motiejūnas misses 2-pt layup from 2 ft (block by S. Ibaka),64,58
284,3,4:04.0,,Offensive rebound by D. Motiejūnas,64,58
285,3,3:56.0,,E. Moore misses 2-pt jump shot from 18 ft,64,58
286,3,3:54.0,,Offensive rebound by A. Ajinça,64,58
287,3,3:50.0,,A. Ajinça makes 2-pt layup from 2 ft,64,60
288,3,3:44.0,Toronto full timeout,,64,60
289,3,3:31.0,D. DeRozan makes 2-pt jump shot from 16 ft,,66,60
290,3,3:19.0,,D. Motiejūnas misses 3-pt jump shot from 26 ft,66,60
291,3,3:17.0,Defensive rebound by Team,,66,60
292,3,3:08.0,D. DeRozan misses 2-pt jump shot from 18 ft,,66,60
293,3,3:07.0,,Defensive rebound by D. Motiejūnas,66,60
294,3,2:52.0,,Turnover by J. Holiday (bad pass),66,60
295,3,2:32.0,S. Ibaka misses 2-pt jump shot from 14 ft,,66,60
296,3,2:31.0,,Defensive rebound by D. Motiejūnas,66,60
297,3,2:21.0,,S. Hill misses 3-pt jump shot from 23 ft,66,60
298,3,2:20.0,Defensive rebound by N. Powell,,66,60
299,3,2:12.0,D. Wright enters the game for C. Joseph,,66,60
300,3,2:12.0,,T. Frazier enters the game for J. Holiday,66,60
301,3,2:08.0,Shooting foul by D. Motiejūnas (drawn by D. DeRozan),,66,60
302,3,2:08.0,D. DeRozan makes free throw 1 of 2,,67,60
303,3,2:08.0,J. Poeltl enters the game for S. Ibaka,,67,60
304,3,2:08.0,,J. Crawford enters the game for S. Hill,67,60
305,3,2:08.0,D. DeRozan makes free throw 2 of 2,,68,60
306,3,1:58.0,,E. Moore makes 2-pt jump shot from 5 ft (assist by T. Frazier),68,62
307,3,1:31.0,P. Patterson misses 3-pt jump shot from 26 ft,,68,62
308,3,1:30.0,Offensive rebound by D. Wright,,68,62
309,3,1:29.0,N. Powell misses 3-pt jump shot from 26 ft,,68,62
310,3,1:27.0,,Defensive rebound by Team,68,62
311,3,1:27.0,Loose ball foul by D. Wright (drawn by J. Crawford),,68,62
312,3,1:17.0,,E. Moore misses 3-pt jump shot from 25 ft,68,62
313,3,1:16.0,,Offensive rebound by Team,68,62
314,3,1:16.0,,D. Cousins enters the game for A. Ajinça,68,62
315,3,1:16.0,P. Tucker enters the game for D. DeRozan,,68,62
316,3,1:03.0,,E. Moore misses 2-pt jump shot from 10 ft,68,62
317,3,1:02.0,,Offensive rebound by D. Motiejūnas,68,62
318,3,1:02.0,,D. Motiejūnas misses 2-pt layup from 3 ft,68,62
319,3,1:00.0,Defensive rebound by N. Powell,,68,62
320,3,0:54.0,D. Wright misses 2-pt layup at rim,,68,62
321,3,0:52.0,,Defensive rebound by T. Frazier,68,62
322,3,0:39.0,,E. Moore makes 2-pt layup from 2 ft,68,64
323,3,0:11.0,P. Tucker misses 2-pt jump shot from 18 ft,,68,64
324,3,0:10.0,,Defensive rebound by D. Cousins,68,64
325,3,0:00.0,,E. Moore misses 2-pt layup from 3 ft,68,64
326,3,0:00.0,,Offensive rebound by Team,68,64
327,4,11:47.0,,D. Cousins misses 2-pt layup from 2 ft,68,64
328,4,11:46.0,,Offensive rebound by D. Motiejūnas,68,64
329,4,11:45.0,,Personal foul by F. VanVleet (drawn by D. Motiejūnas),68,64
330,4,11:37.0,,Personal foul by P. Patterson (drawn by D. Motiejūnas),68,64
331,4,11:27.0,,D. Cousins misses 2-pt layup from 2 ft,68,64
332,4,11:25.0,Defensive rebound by J. Valančiūnas,,68,64
333,4,11:20.0,F. VanVleet misses 2-pt layup from 3 ft (block by D. Motiejūnas),,68,64
334,4,11:18.0,Offensive rebound by J. Valančiūnas,,68,64
335,4,11:17.0,J. Valančiūnas makes 2-pt layup from 1 ft,,70,64
336,4,11:04.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by J. Crawford),70,67
337,4,10:49.0,Personal foul by D. Cousins (drawn by N. Powell),,70,67
338,4,10:43.0,F. VanVleet makes 2-pt layup from 1 ft,,72,67
339,4,10:36.0,,Turnover by T. Frazier (lost ball),72,67
340,4,10:28.0,Shooting foul by D. Cousins (drawn by J. Valančiūnas),,72,67
341,4,10:28.0,J. Valančiūnas misses free throw 1 of 2,,72,67
342,4,10:28.0,Offensive rebound by Team,,72,67
343,4,10:28.0,,D. Cunningham enters the game for D. Motiejūnas,72,67
344,4,10:28.0,J. Valančiūnas makes free throw 2 of 2,,73,67
345,4,10:16.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by D. Cousins),73,70
346,4,9:50.0,N. Powell makes 3-pt jump shot from 25 ft,,76,70
347,4,9:30.0,,E. Moore makes 2-pt jump shot from 23 ft (assist by D. Cunningham),76,72
348,4,9:05.0,,Offensive charge foul by J. Valančiūnas (drawn by T. Frazier),76,72
349,4,9:05.0,Turnover by J. Valančiūnas (offensive foul),,76,72
350,4,8:53.0,,D. Cunningham makes 2-pt layup from 1 ft (assist by T. Frazier),76,74
351,4,8:34.0,P. Patterson makes 2-pt jump shot from 16 ft (assist by P. Tucker),,78,74
352,4,8:22.0,,J. Crawford makes 2-pt jump shot from 12 ft,78,76
353,4,8:03.0,Turnover by N. Powell (bad pass; steal by D. Cousins),,78,76
354,4,7:59.0,,T. Frazier makes 2-pt layup from 1 ft (assist by J. Crawford),78,78
355,4,7:59.0,Toronto full timeout,,78,78
356,4,7:59.0,S. Ibaka enters the game for J. Valančiūnas,,78,78
357,4,7:59.0,D. DeRozan enters the game for N. Powell,,78,78
358,4,7:59.0,C. Joseph enters the game for F. VanVleet,,78,78
359,4,7:36.0,C. Joseph makes 2-pt layup from 2 ft,,80,78
360,4,7:12.0,,Shooting foul by S. Ibaka (drawn by D. Cousins),80,78
361,4,7:12.0,,D. Cousins makes free throw 1 of 2,80,79
362,4,7:12.0,,J. Holiday enters the game for T. Frazier,80,79
363,4,7:12.0,,D. Cousins makes free throw 2 of 2,80,80
364,4,7:00.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,83,80
365,4,6:43.0,,J. Crawford misses 3-pt jump shot from 26 ft,83,80
366,4,6:42.0,,Offensive rebound by D. Cousins,83,80
367,4,6:37.0,,Shooting foul by P. Tucker (drawn by D. Cousins),83,80
368,4,6:37.0,,D. Cousins makes free throw 1 of 2,83,81
369,4,6:37.0,,D. Cousins makes free throw 2 of 2,83,82
370,4,6:18.0,D. DeRozan misses 2-pt jump shot from 18 ft,,83,82
371,4,6:16.0,,Defensive rebound by D. Cousins,83,82
372,4,6:06.0,,D. Cousins misses 3-pt jump shot from 26 ft,83,82
373,4,6:05.0,Defensive rebound by P. Tucker,,83,82
374,4,5:55.0,S. Ibaka misses 3-pt jump shot from 25 ft,,83,82
375,4,5:54.0,,Defensive rebound by J. Crawford,83,82
376,4,5:42.0,Official timeout,,83,82
377,4,5:37.0,,D. Cousins misses 2-pt jump shot from 12 ft,83,82
378,4,5:36.0,Defensive rebound by S. Ibaka,,83,82
379,4,5:12.0,Turnover by P. Patterson (lost ball; steal by J. Holiday),,83,82
