,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
257,3,9:31.0,,L. Mbah a Moute makes flagrant free throw 1 of 2,64,50
258,3,9:31.0,,L. Mbah a Moute makes flagrant free throw 2 of 2,64,51
259,3,9:23.0,,D. Jordan makes 2-pt layup from 2 ft (assist by C. Paul),64,53
260,3,8:55.0,J. Ennis makes 2-pt layup from 4 ft (assist by M. Gasol),,66,53
261,3,8:39.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),66,56
262,3,8:21.0,J. Ennis misses 2-pt layup from 2 ft (block by B. Griffin),,66,56
263,3,8:20.0,,Defensive rebound by B. Griffin,66,56
264,3,8:08.0,,Shooting foul by J. Green (drawn by L. Mbah a Moute),66,56
265,3,8:08.0,,L. Mbah a Moute misses free throw 1 of 2,66,56
266,3,8:08.0,,Offensive rebound by Team,66,56
267,3,8:08.0,,L. Mbah a Moute makes free throw 2 of 2,66,57
268,3,8:05.0,Memphis full timeout,,66,57
269,3,7:51.0,Turnover by A. Harrison (lost ball; steal by C. Paul),,66,57
270,3,7:40.0,,C. Paul misses 2-pt jump shot from 20 ft,66,57
271,3,7:39.0,Defensive rebound by J. Ennis,,66,57
272,3,7:35.0,Turnover by J. Ennis (lost ball; steal by L. Mbah a Moute),,66,57
273,3,7:29.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by C. Paul),66,60
274,3,7:10.0,M. Gasol makes 2-pt jump shot from 10 ft (assist by M. Conley),,68,60
275,3,6:49.0,,B. Griffin misses 2-pt layup from 4 ft,68,60
276,3,6:46.0,Defensive rebound by M. Gasol,,68,60
277,3,6:26.0,Turnover by M. Gasol (bad pass; steal by C. Paul),,68,60
278,3,6:21.0,,C. Paul misses 2-pt layup from 3 ft (block by A. Harrison),68,60
279,3,6:15.0,Defensive rebound by M. Conley,,68,60
280,3,6:14.0,Turnover by M. Conley (lost ball; steal by C. Paul),,68,60
281,3,6:09.0,,J. Redick misses 3-pt jump shot from 27 ft,68,60
282,3,6:09.0,Defensive rebound by J. Green,,68,60
283,3,6:08.0,Turnover by M. Conley (lost ball; steal by C. Paul),,68,60
284,3,6:08.0,,Personal foul by M. Conley (drawn by C. Paul),68,60
285,3,6:01.0,,B. Griffin misses 2-pt layup from 4 ft,68,60
286,3,6:00.0,Defensive rebound by M. Gasol,,68,60
287,3,5:50.0,M. Gasol makes 3-pt jump shot from 27 ft (assist by M. Conley),,71,60
288,3,5:50.0,,LA Clippers full timeout,71,60
289,3,5:31.0,,B. Griffin misses 2-pt layup from 3 ft,71,60
290,3,5:27.0,Defensive rebound by J. Green,,71,60
291,3,5:11.0,J. Ennis makes 3-pt jump shot from 25 ft (assist by M. Gasol),,74,60
292,3,4:53.0,,Turnover by L. Mbah a Moute (bad pass; steal by M. Conley),74,60
293,3,4:37.0,J. Green makes 2-pt jump shot from 20 ft (assist by A. Harrison),,76,60
294,3,4:22.0,,J. Redick makes 3-pt jump shot from 25 ft,76,63
295,3,4:02.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),,79,63
296,3,3:38.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),79,66
297,3,3:09.0,M. Conley misses 3-pt jump shot from 29 ft,,79,66
298,3,3:08.0,,Defensive rebound by D. Jordan,79,66
299,3,3:02.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,79,66
300,3,2:59.0,,Offensive rebound by B. Griffin,79,66
301,3,2:57.0,,B. Griffin makes 2-pt layup from 4 ft,79,68
302,3,2:42.0,Personal foul by C. Paul (drawn by M. Gasol),,79,68
303,3,2:42.0,Z. Randolph enters the game for M. Gasol,,79,68
304,3,2:42.0,V. Carter enters the game for M. Conley,,79,68
305,3,2:42.0,,A. Rivers enters the game for C. Paul,79,68
306,3,2:42.0,,J. Crawford enters the game for L. Mbah a Moute,79,68
307,3,2:34.0,Shooting foul by J. Redick (drawn by J. Ennis),,79,68
308,3,2:34.0,J. Ennis makes free throw 1 of 2,,80,68
309,3,2:34.0,J. Ennis makes free throw 2 of 2,,81,68
310,3,2:23.0,,J. Redick misses 3-pt jump shot from 25 ft,81,68
311,3,2:21.0,Defensive rebound by A. Harrison,,81,68
312,3,2:06.0,J. Green misses 3-pt jump shot from 25 ft,,81,68
313,3,2:04.0,,Defensive rebound by D. Jordan,81,68
314,3,1:59.0,,Personal foul by J. Ennis (drawn by J. Crawford),81,68
315,3,1:59.0,,J. Crawford makes free throw 1 of 2,81,69
316,3,1:59.0,,R. Felton enters the game for J. Redick,81,69
317,3,1:59.0,,M. Speights enters the game for D. Jordan,81,69
318,3,1:59.0,,J. Crawford makes free throw 2 of 2,81,70
319,3,1:40.0,Z. Randolph misses 2-pt jump shot from 4 ft,,81,70
320,3,1:38.0,,Defensive rebound by R. Felton,81,70
321,3,1:27.0,,M. Speights misses 3-pt jump shot from 26 ft,81,70
322,3,1:26.0,Defensive rebound by J. Green,,81,70
323,3,1:13.0,V. Carter misses 2-pt jump shot from 14 ft,,81,70
324,3,1:10.0,,Defensive rebound by B. Griffin,81,70
325,3,1:10.0,,Shooting foul by V. Carter (drawn by B. Griffin),81,70
326,3,1:10.0,,B. Griffin makes free throw 1 of 2,81,71
327,3,1:10.0,,B. Griffin makes free throw 2 of 2,81,72
328,3,0:47.0,J. Ennis misses 2-pt jump shot from 19 ft (block by R. Felton),,81,72
329,3,0:46.0,Offensive rebound by Team,,81,72
330,3,0:46.0,Turnover by Team (shot clock),,81,72
331,3,0:39.0,,J. Crawford makes 2-pt layup from 3 ft,81,74
332,3,0:35.0,Personal block foul by J. Crawford (drawn by J. Ennis),,81,74
333,3,0:35.0,J. Ennis makes free throw 1 of 2,,82,74
334,3,0:35.0,J. Ennis makes free throw 2 of 2,,83,74
335,3,0:26.0,,J. Crawford makes 2-pt jump shot from 11 ft,83,76
336,3,0:04.0,A. Harrison misses 2-pt layup from 2 ft,,83,76
337,3,0:04.0,,Defensive rebound by Team,83,76
338,3,0:04.0,,C. Paul enters the game for M. Speights,83,76
339,3,0:04.0,J. Martin enters the game for Z. Randolph,,83,76
340,3,0:01.0,,B. Griffin misses 3-pt jump shot from 27 ft,83,76
341,3,0:00.0,,Offensive rebound by Team,83,76
342,4,11:45.0,,J. Crawford misses 3-pt jump shot from 27 ft,83,76
343,4,11:43.0,,Offensive rebound by M. Speights,83,76
344,4,11:42.0,,M. Speights misses 2-pt layup from 2 ft,83,76
345,4,11:40.0,,Offensive rebound by R. Felton,83,76
346,4,11:39.0,,R. Felton makes 2-pt layup at rim,83,78
347,4,11:13.0,M. Conley misses 3-pt jump shot from 27 ft,,83,78
348,4,11:12.0,,Defensive rebound by A. Rivers,83,78
349,4,11:04.0,,A. Rivers makes 2-pt layup from 4 ft,83,80
350,4,10:47.0,Turnover by M. Conley (bad pass; steal by A. Rivers),,83,80
351,4,10:34.0,,R. Felton misses 2-pt jump shot from 5 ft,83,80
352,4,10:34.0,Defensive rebound by V. Carter,,83,80
353,4,10:34.0,Personal foul by M. Speights (drawn by V. Carter),,83,80
354,4,10:17.0,M. Gasol misses 2-pt jump shot from 17 ft,,83,80
355,4,10:16.0,Offensive rebound by Z. Randolph,,83,80
356,4,10:16.0,Z. Randolph misses 2-pt layup from 1 ft,,83,80
357,4,10:12.0,,Defensive rebound by R. Felton,83,80
358,4,10:06.0,,J. Crawford makes 2-pt jump shot from 18 ft,83,82
359,4,10:05.0,Memphis full timeout,,83,82
360,4,9:50.0,V. Carter misses 2-pt jump shot from 9 ft,,83,82
361,4,9:47.0,Offensive rebound by M. Gasol,,83,82
362,4,9:47.0,M. Gasol makes 2-pt layup from 1 ft,,85,82
363,4,9:28.0,,M. Speights makes 2-pt jump shot from 13 ft (assist by B. Bass),85,84
364,4,9:28.0,,Shooting foul by M. Gasol (drawn by M. Speights),85,84
365,4,9:28.0,,M. Speights makes free throw 1 of 1,85,85
366,4,9:13.0,M. Conley makes 3-pt jump shot from 27 ft (assist by V. Carter),,88,85
367,4,9:03.0,,Turnover by B. Bass (bad pass; steal by T. Williams),88,85
368,4,8:53.0,T. Williams makes 2-pt layup from 3 ft (assist by M. Conley),,90,85
369,4,8:36.0,,J. Crawford makes 2-pt jump shot from 20 ft,90,87
370,4,8:12.0,Shooting foul by B. Bass (drawn by Z. Randolph),,90,87
371,4,8:12.0,Z. Randolph makes free throw 1 of 2,,91,87
372,4,8:12.0,,D. Jordan enters the game for B. Bass,91,87
373,4,8:12.0,A. Harrison enters the game for M. Conley,,91,87
374,4,8:12.0,Z. Randolph makes free throw 2 of 2,,92,87
375,4,8:03.0,,Personal foul by A. Harrison (drawn by D. Jordan),92,87
376,4,7:52.0,,R. Felton misses 2-pt jump shot from 21 ft,92,87
377,4,7:49.0,Defensive rebound by A. Harrison,,92,87
378,4,7:37.0,Z. Randolph makes 2-pt layup from 2 ft,,94,87
379,4,7:37.0,,LA Clippers full timeout,94,87
380,4,7:37.0,,C. Paul enters the game for M. Speights,94,87
381,4,7:37.0,,B. Griffin enters the game for R. Felton,94,87
382,4,7:13.0,,J. Crawford makes 3-pt jump shot from 26 ft,94,90
383,4,6:53.0,V. Carter makes 3-pt jump shot from 26 ft (assist by M. Gasol),,97,90
384,4,6:34.0,,J. Crawford misses 3-pt jump shot from 24 ft,97,90
385,4,6:32.0,Defensive rebound by Z. Randolph,,97,90
386,4,6:22.0,Personal foul by B. Griffin (drawn by Z. Randolph),,97,90
387,4,6:22.0,,J. Redick enters the game for A. Rivers,97,90
388,4,6:22.0,J. Ennis enters the game for T. Williams,,97,90
