,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
94,1,0:57.0,Offensive rebound by Team,,23,27
95,1,0:57.0,E. İlyasova makes free throw 2 of 2,,24,27
96,1,0:47.0,,L. Allen misses 2-pt dunk at rim (block by J. Okafor),24,27
97,1,0:46.0,Defensive rebound by J. Okafor,,24,27
98,1,0:41.0,H. Thompson makes 2-pt layup from 2 ft (assist by T. McConnell),,26,27
99,1,0:32.0,,A. Brooks makes 2-pt jump shot from 14 ft,26,29
100,1,0:17.0,J. Okafor misses 2-pt jump shot from 16 ft,,26,29
101,1,0:16.0,,Defensive rebound by C. Miles,26,29
102,1,0:02.0,,A. Jefferson makes 2-pt jump shot from 7 ft (assist by A. Brooks),26,31
103,1,0:00.0,T. McConnell misses 3-pt jump shot from 61 ft,,26,31
104,1,0:00.0,Offensive rebound by Team,,26,31
105,2,11:39.0,H. Thompson makes 2-pt jump shot from 4 ft,,28,31
106,2,11:24.0,,M. Ellis misses 2-pt jump shot from 18 ft,28,31
107,2,11:23.0,Defensive rebound by R. Holmes,,28,31
108,2,11:16.0,R. Holmes misses 3-pt jump shot from 25 ft,,28,31
109,2,11:15.0,,Defensive rebound by L. Allen,28,31
110,2,11:05.0,,Turnover by M. Ellis (bad pass; steal by R. Holmes),28,31
111,2,10:58.0,Philadelphia full timeout,,28,31
112,2,10:51.0,N. Stauskas makes 3-pt jump shot from 25 ft (assist by T. McConnell),,31,31
113,2,10:35.0,,Personal foul by N. Stauskas (drawn by M. Ellis),31,31
114,2,10:30.0,,M. Ellis misses 2-pt layup from 1 ft (block by R. Holmes),31,31
115,2,10:29.0,,Offensive rebound by L. Allen,31,31
116,2,10:22.0,,L. Allen misses 2-pt layup at rim,31,31
117,2,10:21.0,,Offensive rebound by A. Jefferson,31,31
118,2,10:21.0,,A. Jefferson makes 2-pt layup at rim,31,33
119,2,10:10.0,H. Thompson makes 3-pt jump shot from 26 ft (assist by T. McConnell),,34,33
120,2,9:59.0,,Shooting foul by H. Thompson (drawn by C. Miles),34,33
121,2,9:59.0,,C. Miles makes free throw 1 of 2,34,34
122,2,9:59.0,,C. Miles misses free throw 2 of 2,34,34
123,2,9:59.0,Defensive rebound by E. İlyasova,,34,34
124,2,9:42.0,Turnover by N. Stauskas (bad pass; steal by A. Jefferson),,34,34
125,2,9:36.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by A. Brooks),34,37
126,2,9:14.0,R. Holmes makes 2-pt layup from 1 ft (assist by H. Thompson),,36,37
127,2,9:03.0,,A. Brooks misses 2-pt jump shot from 17 ft,36,37
128,2,9:03.0,Defensive rebound by Team,,36,37
129,2,9:03.0,,Loose ball foul by A. Jefferson (drawn by R. Holmes),36,37
130,2,9:03.0,,M. Turner enters the game for A. Jefferson,36,37
131,2,9:03.0,,P. George enters the game for C. Miles,36,37
132,2,9:03.0,G. Henderson enters the game for N. Stauskas,,36,37
133,2,8:50.0,E. İlyasova makes 2-pt layup from 2 ft (assist by H. Thompson),,38,37
134,2,8:38.0,,Personal foul by G. Henderson (drawn by P. George),38,37
135,2,8:38.0,Official timeout,,38,37
136,2,8:31.0,,Offensive foul by P. George (drawn by G. Henderson),38,37
137,2,8:31.0,,Turnover by P. George (offensive foul),38,37
138,2,8:31.0,,C. Miles enters the game for P. George,38,37
139,2,8:13.0,T. McConnell makes 2-pt jump shot from 20 ft,,40,37
140,2,8:01.0,,Turnover by M. Ellis (bad pass; steal by H. Thompson),40,37
141,2,8:01.0,Clear path foul by M. Ellis,,40,37
142,2,8:01.0,T. McConnell misses clear path free throw 1 of 2,,40,37
143,2,8:01.0,Offensive rebound by Team,,40,37
144,2,8:01.0,T. McConnell makes clear path free throw 2 of 2,,41,37
145,2,8:01.0,,J. Teague enters the game for L. Allen,41,37
146,2,8:01.0,,T. Young enters the game for A. Brooks,41,37
147,2,7:46.0,G. Henderson misses 2-pt jump shot from 16 ft,,41,37
148,2,7:46.0,,Defensive rebound by M. Ellis,41,37
149,2,7:36.0,,Turnover by M. Ellis (bad pass; steal by T. McConnell),41,37
150,2,7:31.0,T. McConnell makes 2-pt layup at rim,,43,37
151,2,7:21.0,,Offensive foul by M. Turner (drawn by T. McConnell),43,37
152,2,7:21.0,,Turnover by M. Turner (offensive foul),43,37
153,2,7:21.0,J. Okafor enters the game for R. Holmes,,43,37
154,2,7:07.0,J. Okafor makes 2-pt hook shot from 6 ft,,45,37
155,2,6:50.0,,M. Ellis misses 2-pt jump shot from 18 ft,45,37
156,2,6:49.0,Defensive rebound by H. Thompson,,45,37
157,2,6:41.0,H. Thompson makes 2-pt jump shot from 21 ft (assist by T. McConnell),,47,37
158,2,6:41.0,,Indiana full timeout,47,37
159,2,6:41.0,,G. Robinson enters the game for M. Ellis,47,37
160,2,6:33.0,,Personal foul by T. McConnell (drawn by G. Robinson),47,37
161,2,6:25.0,,J. Teague makes 2-pt jump shot from 5 ft,47,39
162,2,6:11.0,T. McConnell misses 3-pt jump shot from 24 ft,,47,39
163,2,6:09.0,,Defensive rebound by C. Miles,47,39
164,2,5:52.0,,J. Teague makes 2-pt jump shot from 7 ft,47,41
165,2,5:52.0,,Shooting foul by T. McConnell (drawn by J. Teague),47,41
166,2,5:52.0,D. Šarić enters the game for E. İlyasova,,47,41
167,2,5:52.0,S. Rodríguez enters the game for T. McConnell,,47,41
168,2,5:52.0,,J. Teague makes free throw 1 of 1,47,42
169,2,5:40.0,J. Okafor makes 2-pt layup from 2 ft (assist by G. Henderson),,49,42
170,2,5:31.0,,M. Turner misses 2-pt jump shot from 20 ft,49,42
171,2,5:30.0,Defensive rebound by D. Šarić,,49,42
172,2,5:17.0,J. Okafor misses 2-pt jump shot from 17 ft,,49,42
173,2,5:16.0,,Defensive rebound by M. Turner,49,42
174,2,5:11.0,,J. Teague misses 2-pt jump shot from 18 ft,49,42
175,2,5:11.0,Defensive rebound by D. Šarić,,49,42
176,2,4:59.0,S. Rodríguez misses 2-pt jump shot from 21 ft,,49,42
177,2,4:59.0,Offensive rebound by J. Okafor,,49,42
178,2,4:51.0,S. Rodríguez misses 3-pt jump shot from 26 ft,,49,42
179,2,4:50.0,,Defensive rebound by M. Turner,49,42
180,2,4:42.0,,G. Robinson makes 3-pt jump shot from 27 ft (assist by J. Teague),49,45
181,2,4:23.0,D. Šarić misses 2-pt jump shot from 20 ft,,49,45
182,2,4:22.0,Offensive rebound by S. Rodríguez,,49,45
183,2,4:08.0,S. Rodríguez misses 2-pt jump shot from 19 ft,,49,45
184,2,4:08.0,,Defensive rebound by M. Turner,49,45
185,2,3:57.0,,J. Teague makes 2-pt jump shot from 16 ft,49,47
186,2,3:56.0,Philadelphia full timeout,,49,47
187,2,3:56.0,R. Covington enters the game for H. Thompson,,49,47
188,2,3:48.0,Turnover by S. Rodríguez (traveling),,49,47
189,2,3:30.0,,C. Miles misses 2-pt jump shot from 21 ft,49,47
190,2,3:29.0,Defensive rebound by D. Šarić,,49,47
191,2,3:20.0,G. Henderson makes 2-pt hook shot from 7 ft,,51,47
192,2,3:11.0,R. Holmes enters the game for J. Okafor,,51,47
193,2,2:54.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by J. Teague),51,50
194,2,2:36.0,R. Covington makes 3-pt jump shot from 25 ft (assist by D. Šarić),,54,50
195,2,2:23.0,,M. Turner misses 2-pt layup at rim,54,50
196,2,2:21.0,,Offensive rebound by Team,54,50
197,2,2:20.0,,Personal foul by R. Covington (drawn by C. Miles),54,50
198,2,2:20.0,,C. Miles makes free throw 1 of 2,54,51
199,2,2:20.0,,C. Miles makes free throw 2 of 2,54,52
200,2,2:09.0,D. Šarić misses 2-pt jump shot from 2 ft (block by M. Turner),,54,52
201,2,2:07.0,Offensive rebound by G. Henderson,,54,52
202,2,2:01.0,G. Henderson makes 2-pt jump shot from 16 ft,,56,52
203,2,1:47.0,,T. Young misses 3-pt jump shot from 26 ft,56,52
204,2,1:46.0,Defensive rebound by R. Covington,,56,52
205,2,1:40.0,Personal foul by G. Robinson (drawn by G. Henderson),,56,52
206,2,1:29.0,Turnover by D. Šarić (bad pass),,56,52
207,2,1:17.0,,Shooting foul by R. Holmes (drawn by J. Teague),56,52
208,2,1:17.0,,J. Teague makes free throw 1 of 2,56,53
209,2,1:17.0,,J. Teague makes free throw 2 of 2,56,54
210,2,1:02.0,G. Henderson makes 2-pt jump shot from 15 ft,,58,54
211,2,0:50.0,,G. Robinson misses 2-pt jump shot from 19 ft,58,54
212,2,0:50.0,Defensive rebound by R. Holmes,,58,54
213,2,0:31.0,G. Henderson makes 2-pt jump shot from 18 ft,,60,54
214,2,0:25.0,,Indiana full timeout,60,54
215,2,0:25.0,E. İlyasova enters the game for R. Holmes,,60,54
216,2,0:25.0,T. McConnell enters the game for S. Rodríguez,,60,54
217,2,0:15.0,,Offensive foul by M. Turner (drawn by E. İlyasova),60,54
218,2,0:15.0,,Turnover by M. Turner (offensive foul),60,54
219,2,0:15.0,S. Rodríguez enters the game for T. McConnell,,60,54
220,2,0:15.0,,L. Allen enters the game for M. Turner,60,54
221,2,0:02.0,S. Rodríguez misses 2-pt jump shot from 17 ft,,60,54
222,2,0:00.0,Offensive rebound by R. Covington,,60,54
223,2,0:00.0,R. Covington misses 2-pt layup from 1 ft (block by C. Miles),,60,54
224,2,0:00.0,Offensive rebound by Team,,60,54
225,3,11:46.0,G. Henderson makes 2-pt jump shot from 12 ft,,62,54
226,3,11:30.0,,J. Teague makes 2-pt layup from 1 ft (assist by M. Turner),62,56
227,3,11:08.0,J. Okafor makes 2-pt jump shot from 6 ft,,64,56
228,3,10:53.0,,M. Ellis makes 2-pt jump shot from 19 ft (assist by P. George),64,58
229,3,10:43.0,Offensive foul by G. Henderson (drawn by P. George),,64,58
230,3,10:43.0,Turnover by G. Henderson (offensive foul),,64,58
231,3,10:24.0,,M. Turner makes 2-pt layup from 1 ft,64,60
232,3,10:07.0,J. Okafor makes 2-pt jump shot from 7 ft,,66,60
233,3,10:07.0,Shooting foul by M. Turner (drawn by J. Okafor),,66,60
234,3,10:07.0,J. Okafor misses free throw 1 of 1,,66,60
235,3,10:05.0,Offensive rebound by D. Šarić,,66,60
236,3,9:56.0,Shooting foul by M. Turner (drawn by J. Okafor),,66,60
237,3,9:56.0,J. Okafor misses free throw 1 of 2,,66,60
238,3,9:56.0,Offensive rebound by Team,,66,60
239,3,9:56.0,J. Okafor misses free throw 2 of 2,,66,60
240,3,9:56.0,,Defensive rebound by P. George,66,60
241,3,9:56.0,,A. Jefferson enters the game for M. Turner,66,60
242,3,9:37.0,,P. George misses 2-pt jump shot from 20 ft,66,60
243,3,9:36.0,Defensive rebound by J. Okafor,,66,60
244,3,9:26.0,J. Okafor makes 2-pt layup from 2 ft,,68,60
245,3,9:09.0,,T. Young misses 2-pt layup from 3 ft,68,60
246,3,9:08.0,,Offensive rebound by P. George,68,60
247,3,9:00.0,,Turnover by P. George (bad pass; steal by S. Rodríguez),68,60
248,3,8:49.0,S. Rodríguez misses 3-pt jump shot from 25 ft,,68,60
249,3,8:48.0,,Defensive rebound by P. George,68,60
250,3,8:37.0,,A. Jefferson makes 2-pt layup from 3 ft (assist by J. Teague),68,62
251,3,8:14.0,Turnover by J. Okafor (lost ball),,68,62
252,3,8:14.0,R. Holmes enters the game for J. Okafor,,68,62
253,3,7:51.0,,M. Ellis misses 3-pt jump shot from 25 ft,68,62
254,3,7:49.0,Defensive rebound by G. Henderson,,68,62
255,3,7:42.0,G. Henderson misses 2-pt layup from 1 ft,,68,62
256,3,7:42.0,,Defensive rebound by T. Young,68,62
257,3,7:38.0,,Shooting foul by S. Rodríguez (drawn by T. Young),68,62
258,3,7:38.0,,T. Young makes free throw 1 of 2,68,63
259,3,7:38.0,,T. Young misses free throw 2 of 2,68,63
260,3,7:38.0,Defensive rebound by D. Šarić,,68,63
261,3,7:38.0,N. Stauskas enters the game for G. Henderson,,68,63
262,3,7:24.0,Turnover by D. Šarić (bad pass; steal by T. Young),,68,63
263,3,7:16.0,,T. Young misses 2-pt layup from 2 ft,68,63
264,3,7:16.0,Defensive rebound by D. Šarić,,68,63
265,3,7:11.0,Offensive foul by D. Šarić (drawn by J. Teague),,68,63
266,3,7:11.0,Turnover by D. Šarić (offensive foul),,68,63
267,3,7:11.0,Violation by Team (jump ball),,68,63
268,3,6:56.0,,P. George misses 3-pt jump shot from 24 ft,68,63
269,3,6:56.0,Defensive rebound by S. Rodríguez,,68,63
270,3,6:45.0,R. Covington makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),,71,63
271,3,6:24.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by T. Young),71,65
272,3,6:10.0,S. Rodríguez misses 3-pt jump shot from 27 ft,,71,65
273,3,6:08.0,,Defensive rebound by T. Young,71,65
274,3,5:55.0,,A. Jefferson makes 2-pt layup from 2 ft,71,67
275,3,5:48.0,Turnover by R. Holmes (lost ball),,71,67
276,3,5:48.0,,Indiana full timeout,71,67
277,3,5:48.0,T. McConnell enters the game for D. Šarić,,71,67
278,3,5:48.0,E. İlyasova enters the game for S. Rodríguez,,71,67
279,3,5:35.0,,A. Jefferson makes 2-pt jump shot from 8 ft (assist by P. George),71,69
280,3,5:18.0,R. Covington makes 3-pt jump shot from 25 ft (assist by E. İlyasova),,74,69
281,3,4:55.0,,T. Young makes 2-pt jump shot from 6 ft (assist by P. George),74,71
282,3,4:38.0,R. Covington misses 3-pt jump shot from 24 ft,,74,71
283,3,4:38.0,,Defensive rebound by T. Young,74,71
284,3,4:28.0,,J. Teague makes 2-pt layup from 3 ft,74,73
285,3,4:12.0,R. Holmes makes 2-pt jump shot from 9 ft (assist by T. McConnell),,76,73
286,3,4:03.0,,Personal foul by R. Holmes (drawn by A. Jefferson),76,73
287,3,4:03.0,,C. Miles enters the game for M. Ellis,76,73
288,3,3:56.0,,P. George makes 2-pt jump shot from 22 ft (assist by J. Teague),76,75
289,3,3:41.0,R. Covington makes 3-pt jump shot from 26 ft (assist by E. İlyasova),,79,75
290,3,3:23.0,,J. Teague makes 2-pt layup from 3 ft,79,77
291,3,3:23.0,,Shooting block foul by E. İlyasova (drawn by J. Teague),79,77
292,3,3:23.0,,J. Teague makes free throw 1 of 1,79,78
293,3,3:23.0,Philadelphia full timeout,,79,78
294,3,3:23.0,H. Thompson enters the game for R. Covington,,79,78
295,3,3:06.0,Shooting foul by A. Jefferson (drawn by R. Holmes),,79,78
296,3,3:06.0,R. Holmes misses free throw 1 of 2,,79,78
297,3,3:06.0,Offensive rebound by Team,,79,78
298,3,3:06.0,R. Holmes misses free throw 2 of 2,,79,78
299,3,3:06.0,,Defensive rebound by P. George,79,78
300,3,2:43.0,,Turnover by P. George (lost ball; steal by R. Holmes),79,78
301,3,2:33.0,T. McConnell makes 2-pt layup from 1 ft,,81,78
302,3,2:08.0,,P. George makes 2-pt jump shot from 18 ft,81,80
303,3,1:46.0,H. Thompson misses 3-pt jump shot from 26 ft (block by T. Young),,81,80
304,3,1:44.0,,Defensive rebound by C. Miles,81,80
305,3,1:40.0,,T. Young makes 2-pt layup at rim (assist by C. Miles),81,82
306,3,1:24.0,R. Holmes makes 3-pt jump shot from 23 ft (assist by H. Thompson),,84,82
307,3,1:00.0,,A. Jefferson makes 2-pt hook shot from 8 ft,84,84
308,3,0:44.0,E. İlyasova misses 2-pt jump shot from 23 ft,,84,84
309,3,0:43.0,,Defensive rebound by P. George,84,84
310,3,0:34.0,,J. Teague misses 2-pt layup from 2 ft,84,84
311,3,0:34.0,,Offensive rebound by A. Jefferson,84,84
312,3,0:34.0,Loose ball foul by H. Thompson (drawn by A. Jefferson),,84,84
313,3,0:34.0,,A. Brooks enters the game for J. Teague,84,84
314,3,0:34.0,,L. Allen enters the game for T. Young,84,84
315,3,0:24.0,,P. George misses 3-pt jump shot from 26 ft,84,84
316,3,0:24.0,Defensive rebound by R. Holmes,,84,84
317,3,0:03.0,N. Stauskas misses 3-pt jump shot from 26 ft,,84,84
318,3,0:01.0,Offensive rebound by H. Thompson,,84,84
319,3,0:01.0,H. Thompson misses 2-pt layup at rim,,84,84
320,3,0:00.0,,Defensive rebound by A. Jefferson,84,84
321,4,11:41.0,,A. Jefferson misses 2-pt jump shot from 4 ft,84,84
322,4,11:40.0,,Offensive rebound by L. Allen,84,84
323,4,11:40.0,,L. Allen misses 2-pt layup from 1 ft,84,84
324,4,11:40.0,,Offensive rebound by Team,84,84
325,4,11:30.0,,C. Miles misses 2-pt layup from 1 ft,84,84
326,4,11:29.0,Defensive rebound by H. Thompson,,84,84
327,4,11:11.0,E. İlyasova misses 2-pt jump shot from 18 ft,,84,84
328,4,11:10.0,,Defensive rebound by A. Brooks,84,84
329,4,10:53.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by A. Brooks),84,87
330,4,10:31.0,H. Thompson misses 3-pt jump shot from 23 ft,,84,87
331,4,10:29.0,,Defensive rebound by M. Ellis,84,87
332,4,10:10.0,,Turnover by C. Miles (bad pass; steal by S. Rodríguez),84,87
333,4,10:05.0,S. Rodríguez makes 2-pt layup from 1 ft,,86,87
334,4,9:40.0,,A. Jefferson misses 2-pt jump shot from 13 ft,86,87
335,4,9:39.0,Defensive rebound by G. Henderson,,86,87
336,4,9:25.0,E. İlyasova misses 2-pt jump shot from 22 ft,,86,87
337,4,9:25.0,,Defensive rebound by A. Jefferson,86,87
338,4,9:14.0,,M. Ellis makes 3-pt jump shot from 24 ft (assist by C. Miles),86,90
339,4,9:13.0,Philadelphia full timeout,,86,90
340,4,9:13.0,D. Šarić enters the game for E. İlyasova,,86,90
341,4,9:13.0,,M. Turner enters the game for A. Jefferson,86,90
342,4,8:59.0,S. Rodríguez misses 3-pt jump shot from 27 ft,,86,90
343,4,8:58.0,,Defensive rebound by M. Ellis,86,90
344,4,8:46.0,,M. Ellis makes 2-pt jump shot from 21 ft,86,92
345,4,8:26.0,G. Henderson misses 2-pt jump shot from 19 ft,,86,92
346,4,8:26.0,,Defensive rebound by M. Turner,86,92
347,4,8:12.0,,M. Turner makes 2-pt jump shot from 20 ft (assist by A. Brooks),86,94
348,4,7:51.0,Shooting block foul by C. Miles (drawn by J. Okafor),,86,94
349,4,7:51.0,J. Okafor misses free throw 1 of 2,,86,94
350,4,7:51.0,Offensive rebound by Team,,86,94
351,4,7:51.0,R. Covington enters the game for G. Henderson,,86,94
352,4,7:51.0,J. Okafor makes free throw 2 of 2,,87,94
353,4,7:39.0,,Turnover by M. Ellis (bad pass; steal by J. Okafor),87,94
354,4,7:23.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by D. Šarić),,90,94
355,4,7:06.0,,A. Brooks misses 2-pt layup from 2 ft (block by J. Okafor),90,94
356,4,7:02.0,Defensive rebound by D. Šarić,,90,94
357,4,6:54.0,R. Covington makes 2-pt jump shot from 10 ft (assist by S. Rodríguez),,92,94
358,4,6:48.0,,Indiana full timeout,92,94
359,4,6:48.0,T. McConnell enters the game for J. Okafor,,92,94
360,4,6:48.0,R. Holmes enters the game for S. Rodríguez,,92,94
361,4,6:48.0,,J. Teague enters the game for C. Miles,92,94
362,4,6:48.0,,T. Young enters the game for L. Allen,92,94
363,4,6:48.0,,P. George enters the game for A. Brooks,92,94
364,4,6:37.0,,M. Ellis misses 2-pt jump shot from 14 ft,92,94
365,4,6:37.0,Defensive rebound by R. Covington,,92,94
366,4,6:22.0,Turnover by H. Thompson (bad pass; steal by T. Young),,92,94
367,4,6:15.0,,P. George misses 2-pt jump shot from 19 ft,92,94
368,4,6:13.0,Defensive rebound by H. Thompson,,92,94
369,4,5:54.0,Turnover by T. McConnell (bad pass; steal by T. Young),,92,94
370,4,5:49.0,,P. George makes 2-pt dunk from 2 ft (assist by M. Ellis),92,96
371,4,5:27.0,Shooting foul by J. Teague (drawn by H. Thompson),,92,96
372,4,5:27.0,H. Thompson makes free throw 1 of 2,,93,96
373,4,5:27.0,H. Thompson makes free throw 2 of 2,,94,96
374,4,5:15.0,,P. George makes 2-pt jump shot from 23 ft (assist by J. Teague),94,98
375,4,4:55.0,H. Thompson makes 3-pt jump shot from 24 ft (assist by D. Šarić),,97,98
376,4,4:29.0,,P. George misses 3-pt jump shot from 23 ft,97,98
377,4,4:27.0,Defensive rebound by R. Holmes,,97,98
378,4,4:14.0,D. Šarić misses 2-pt jump shot from 16 ft,,97,98
379,4,4:13.0,Offensive rebound by H. Thompson,,97,98
380,4,4:10.0,H. Thompson makes 2-pt layup from 2 ft,,99,98
381,4,3:49.0,,Turnover by P. George (lost ball; steal by R. Covington),99,98
382,4,3:43.0,R. Covington misses 2-pt layup from 2 ft (block by M. Turner),,99,98
383,4,3:42.0,Offensive rebound by D. Šarić,,99,98
384,4,3:32.0,T. McConnell makes 2-pt jump shot from 5 ft,,101,98
385,4,3:06.0,,J. Teague misses 3-pt jump shot from 26 ft,101,98
