,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
59,1,4:16.0,,G. Antetokounmpo makes 2-pt layup from 3 ft,20,22
60,1,4:10.0,Personal foul by G. Monroe (drawn by J. Valančiūnas),,20,22
61,1,3:53.0,Shooting foul by G. Antetokounmpo (drawn by J. Valančiūnas),,20,22
62,1,3:53.0,J. Valančiūnas makes free throw 1 of 2,,21,22
63,1,3:53.0,J. Valančiūnas makes free throw 2 of 2,,22,22
64,1,3:46.0,,Turnover by G. Monroe (lost ball),22,22
65,1,3:33.0,J. Valančiūnas misses 2-pt hook shot from 2 ft,,22,22
66,1,3:32.0,,Defensive rebound by G. Monroe,22,22
67,1,3:18.0,,Turnover by G. Monroe (bad pass; steal by K. Lowry),22,22
68,1,3:02.0,J. Valančiūnas misses 2-pt jump shot from 17 ft,,22,22
69,1,3:01.0,,Defensive rebound by G. Antetokounmpo,22,22
70,1,2:35.0,,T. Snell misses 2-pt jump shot from 15 ft,22,22
71,1,2:34.0,Defensive rebound by J. Valančiūnas,,22,22
72,1,2:24.0,D. DeRozan misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,22,22
73,1,2:22.0,Offensive rebound by D. DeRozan,,22,22
74,1,2:18.0,P. Tucker makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,25,22
75,1,1:51.0,,K. Middleton misses 3-pt jump shot from 28 ft,25,22
76,1,1:50.0,Defensive rebound by Team,,25,22
77,1,1:50.0,,Loose ball foul by G. Monroe (drawn by J. Valančiūnas),25,22
78,1,1:50.0,C. Joseph enters the game for K. Lowry,,25,22
79,1,1:50.0,,J. Henson enters the game for G. Monroe,25,22
80,1,1:29.0,Shooting foul by J. Henson (drawn by P. Tucker),,25,22
81,1,1:29.0,P. Tucker makes free throw 1 of 2,,26,22
82,1,1:29.0,P. Tucker misses free throw 2 of 2,,26,22
83,1,1:29.0,,Defensive rebound by J. Henson,26,22
84,1,1:29.0,P. Patterson enters the game for N. Powell,,26,22
85,1,1:13.0,,M. Dellavedova misses 3-pt jump shot from 28 ft,26,22
86,1,1:12.0,Defensive rebound by J. Valančiūnas,,26,22
87,1,1:07.0,Turnover by P. Tucker (bad pass),,26,22
88,1,1:01.0,,K. Middleton makes 2-pt jump shot from 9 ft,26,24
89,1,0:43.0,Turnover by P. Tucker (bad pass; steal by G. Antetokounmpo),,26,24
90,1,0:35.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,26,24
91,1,0:33.0,Defensive rebound by P. Tucker,,26,24
92,1,0:23.0,Personal foul by T. Snell (drawn by D. DeRozan),,26,24
93,1,0:23.0,D. DeRozan makes free throw 1 of 2,,27,24
94,1,0:23.0,D. DeRozan makes free throw 2 of 2,,28,24
95,1,0:01.0,,T. Snell misses 3-pt jump shot from 26 ft,28,24
96,1,0:00.0,,Offensive rebound by J. Henson,28,24
97,1,0:00.0,,J. Henson misses 2-pt layup from 1 ft,28,24
98,1,0:00.0,,Offensive rebound by G. Antetokounmpo,28,24
99,1,0:00.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,28,24
100,1,0:00.0,,Offensive rebound by Team,28,24
101,2,11:37.0,J. Valančiūnas misses 2-pt jump shot from 12 ft,,28,24
102,2,11:36.0,,Defensive rebound by J. Henson,28,24
103,2,11:13.0,,M. Brogdon misses 2-pt layup from 2 ft,28,24
104,2,11:11.0,Defensive rebound by J. Valančiūnas,,28,24
105,2,11:01.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by D. Wright),,31,24
106,2,10:50.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by K. Lowry),31,24
107,2,10:49.0,,Offensive rebound by Team,31,24
108,2,10:49.0,S. Ibaka enters the game for J. Valančiūnas,,31,24
109,2,10:41.0,,G. Antetokounmpo misses 2-pt layup at rim,31,24
110,2,10:39.0,,Offensive rebound by Team,31,24
111,2,10:38.0,,Shooting foul by D. Wright (drawn by M. Dellavedova),31,24
112,2,10:38.0,,M. Dellavedova makes free throw 1 of 2,31,25
113,2,10:38.0,,M. Dellavedova makes free throw 2 of 2,31,26
114,2,10:14.0,Turnover by S. Ibaka (bad pass; steal by J. Henson),,31,26
115,2,9:49.0,,G. Antetokounmpo makes 2-pt jump shot from 17 ft (assist by M. Dellavedova),31,28
116,2,9:32.0,S. Ibaka misses 2-pt jump shot from 10 ft,,31,28
117,2,9:30.0,,Defensive rebound by M. Dellavedova,31,28
118,2,9:21.0,,J. Terry misses 3-pt jump shot from 26 ft,31,28
119,2,9:20.0,Defensive rebound by P. Patterson,,31,28
120,2,9:11.0,D. Wright makes 2-pt jump shot from 3 ft,,33,28
121,2,8:55.0,,M. Brogdon misses 2-pt layup from 1 ft,33,28
122,2,8:53.0,Defensive rebound by S. Ibaka,,33,28
123,2,8:44.0,K. Lowry misses 3-pt jump shot from 26 ft,,33,28
124,2,8:43.0,Offensive rebound by C. Joseph,,33,28
125,2,8:36.0,S. Ibaka makes 2-pt jump shot from 10 ft,,35,28
126,2,8:36.0,,Milwaukee full timeout,35,28
127,2,8:18.0,,M. Dellavedova makes 2-pt jump shot from 6 ft,35,30
128,2,7:56.0,K. Lowry misses 3-pt jump shot from 27 ft,,35,30
129,2,7:55.0,,Defensive rebound by M. Brogdon,35,30
130,2,7:41.0,,M. Dellavedova makes 2-pt jump shot from 3 ft,35,32
131,2,7:22.0,C. Joseph misses 2-pt layup from 1 ft,,35,32
132,2,7:19.0,,Defensive rebound by M. Brogdon,35,32
133,2,7:14.0,,J. Terry misses 3-pt jump shot from 24 ft,35,32
134,2,7:13.0,Defensive rebound by P. Patterson,,35,32
135,2,7:10.0,C. Joseph misses 2-pt layup from 2 ft,,35,32
136,2,7:08.0,Offensive rebound by D. Wright,,35,32
137,2,7:07.0,D. Wright makes 2-pt layup from 1 ft,,37,32
138,2,6:41.0,,J. Terry misses 2-pt jump shot from 10 ft,37,32
139,2,6:40.0,,Offensive rebound by J. Henson,37,32
140,2,6:37.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,37,32
141,2,6:36.0,Defensive rebound by P. Patterson,,37,32
142,2,6:26.0,Shooting foul by J. Terry (drawn by S. Ibaka),,37,32
143,2,6:26.0,S. Ibaka makes free throw 1 of 2,,38,32
144,2,6:26.0,D. DeRozan enters the game for C. Joseph,,38,32
145,2,6:26.0,N. Powell enters the game for D. Wright,,38,32
146,2,6:26.0,,T. Snell enters the game for G. Antetokounmpo,38,32
147,2,6:26.0,,K. Middleton enters the game for J. Terry,38,32
148,2,6:26.0,S. Ibaka makes free throw 2 of 2,,39,32
149,2,6:07.0,,M. Brogdon misses 2-pt layup from 2 ft,39,32
150,2,6:05.0,Defensive rebound by S. Ibaka,,39,32
151,2,5:54.0,,Violation by J. Henson (def goaltending),39,32
152,2,5:54.0,D. DeRozan makes 2-pt layup from 1 ft,,41,32
153,2,5:44.0,,M. Brogdon makes 2-pt layup at rim (assist by M. Dellavedova),41,34
154,2,5:32.0,K. Lowry makes 2-pt jump shot from 8 ft,,43,34
155,2,5:11.0,,J. Henson misses 2-pt jump shot from 6 ft (block by S. Ibaka),43,34
156,2,5:09.0,Defensive rebound by N. Powell,,43,34
157,2,5:05.0,N. Powell misses 2-pt layup at rim,,43,34
158,2,5:05.0,Offensive rebound by P. Patterson,,43,34
159,2,5:05.0,Shooting foul by K. Middleton (drawn by P. Patterson),,43,34
160,2,5:05.0,Official timeout,,43,34
161,2,5:05.0,P. Patterson makes free throw 1 of 2,,44,34
162,2,5:05.0,,T. Maker enters the game for M. Dellavedova,43,34
163,2,5:05.0,,G. Antetokounmpo enters the game for J. Henson,43,34
164,2,5:05.0,P. Patterson makes free throw 2 of 2,,45,34
165,2,4:41.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,45,34
166,2,4:40.0,Defensive rebound by S. Ibaka,,45,34
167,2,4:25.0,S. Ibaka misses 2-pt jump shot from 16 ft,,45,34
168,2,4:24.0,,Defensive rebound by G. Antetokounmpo,45,34
169,2,4:14.0,,T. Maker misses 2-pt jump shot from 5 ft,45,34
170,2,4:13.0,Defensive rebound by N. Powell,,45,34
171,2,4:01.0,,Offensive charge foul by N. Powell (drawn by T. Maker),45,34
172,2,4:01.0,Turnover by N. Powell (offensive foul),,45,34
173,2,3:47.0,,Turnover by T. Maker (bad pass; steal by D. DeRozan),45,34
174,2,3:39.0,S. Ibaka misses 3-pt jump shot from 27 ft,,45,34
175,2,3:38.0,,Defensive rebound by T. Snell,45,34
176,2,3:26.0,,K. Middleton makes 2-pt jump shot from 8 ft,45,36
177,2,3:21.0,Toronto full timeout,,45,36
178,2,3:10.0,D. DeRozan misses 2-pt jump shot from 16 ft (block by T. Snell),,45,36
179,2,3:09.0,Offensive rebound by S. Ibaka,,45,36
180,2,3:03.0,D. DeRozan misses 2-pt jump shot from 14 ft (block by T. Maker),,45,36
181,2,3:03.0,Offensive rebound by Team,,45,36
182,2,2:58.0,D. DeRozan misses 2-pt jump shot from 17 ft,,45,36
183,2,2:57.0,,Defensive rebound by G. Antetokounmpo,45,36
184,2,2:46.0,,M. Brogdon misses 2-pt jump shot from 11 ft,45,36
185,2,2:45.0,Defensive rebound by S. Ibaka,,45,36
186,2,2:26.0,N. Powell makes 2-pt dunk at rim (assist by K. Lowry),,47,36
187,2,2:01.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by T. Maker),47,38
188,2,1:52.0,Personal block foul by T. Snell (drawn by D. DeRozan),,47,38
189,2,1:52.0,,M. Dellavedova enters the game for T. Maker,47,38
190,2,1:52.0,J. Valančiūnas enters the game for P. Patterson,,47,38
191,2,1:52.0,P. Tucker enters the game for S. Ibaka,,47,38
192,2,1:40.0,D. DeRozan makes 2-pt dunk at rim,,49,38
193,2,1:32.0,,Personal foul by N. Powell (drawn by K. Middleton),49,38
194,2,1:32.0,S. Ibaka enters the game for J. Valančiūnas,,49,38
195,2,1:27.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,49,38
196,2,1:24.0,Defensive rebound by S. Ibaka,,49,38
197,2,1:05.0,P. Tucker misses 3-pt jump shot from 24 ft,,49,38
198,2,1:03.0,,Defensive rebound by M. Dellavedova,49,38
199,2,0:48.0,,M. Brogdon misses 3-pt jump shot from 25 ft,49,38
200,2,0:47.0,Defensive rebound by K. Lowry,,49,38
201,2,0:42.0,Toronto full timeout,,49,38
202,2,0:29.0,D. DeRozan makes 2-pt layup from 1 ft,,51,38
203,2,0:14.0,,K. Middleton misses 2-pt jump shot from 16 ft,51,38
204,2,0:13.0,Defensive rebound by K. Lowry,,51,38
205,3,11:43.0,Personal foul by T. Snell (drawn by D. DeRozan),,51,38
206,3,11:29.0,Turnover by D. Carroll (lost ball; steal by M. Brogdon),,51,38
207,3,11:24.0,,K. Middleton misses 2-pt layup from 3 ft,51,38
208,3,11:23.0,Defensive rebound by S. Ibaka,,51,38
209,3,11:10.0,N. Powell misses 2-pt dunk at rim (block by T. Maker),,51,38
210,3,11:08.0,,Defensive rebound by Team,51,38
211,3,10:46.0,,G. Antetokounmpo makes 2-pt layup from 4 ft,51,40
212,3,10:30.0,K. Lowry makes 3-pt jump shot from 28 ft,,54,40
213,3,10:15.0,,M. Brogdon makes 2-pt layup from 1 ft,54,42
214,3,9:59.0,D. DeRozan makes 2-pt layup from 1 ft,,56,42
215,3,9:43.0,,Turnover by T. Maker (offensive foul),56,42
216,3,9:43.0,Offensive charge foul by T. Maker (drawn by K. Lowry),,56,42
217,3,9:25.0,D. Carroll misses 3-pt jump shot from 25 ft,,56,42
218,3,9:24.0,,Defensive rebound by G. Antetokounmpo,56,42
219,3,9:07.0,,M. Brogdon misses 2-pt layup at rim,56,42
220,3,9:05.0,,Offensive rebound by T. Maker,56,42
221,3,9:05.0,,T. Maker misses 2-pt layup from 1 ft,56,42
222,3,9:03.0,Defensive rebound by D. Carroll,,56,42
223,3,8:51.0,S. Ibaka misses 2-pt jump shot from 20 ft,,56,42
224,3,8:50.0,,Defensive rebound by T. Maker,56,42
225,3,8:38.0,,Turnover by G. Antetokounmpo (bad pass; steal by D. DeRozan),56,42
226,3,8:33.0,Shooting foul by G. Antetokounmpo (drawn by D. DeRozan),,56,42
227,3,8:33.0,D. DeRozan makes free throw 1 of 2,,57,42
228,3,8:33.0,D. DeRozan makes free throw 2 of 2,,58,42
229,3,8:14.0,,K. Middleton misses 2-pt jump shot from 12 ft,58,42
230,3,8:13.0,Defensive rebound by S. Ibaka,,58,42
231,3,7:51.0,K. Lowry makes 2-pt layup from 1 ft,,60,42
232,3,7:51.0,,Milwaukee full timeout,60,42
233,3,7:51.0,,M. Dellavedova enters the game for T. Maker,60,42
234,3,7:51.0,,G. Monroe enters the game for M. Brogdon,60,42
235,3,7:29.0,,Turnover by G. Antetokounmpo (bad pass; steal by D. DeRozan),60,42
236,3,7:19.0,D. DeRozan makes 2-pt layup from 3 ft,,62,42
237,3,6:56.0,,Personal foul by N. Powell (drawn by K. Middleton),62,42
238,3,6:48.0,,K. Middleton makes 2-pt jump shot from 6 ft (assist by G. Antetokounmpo),62,44
239,3,6:29.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by D. Carroll),,65,44
240,3,6:11.0,,G. Antetokounmpo makes 2-pt hook shot from 4 ft,65,46
241,3,5:48.0,N. Powell makes 3-pt jump shot from 24 ft (assist by D. Carroll),,68,46
242,3,5:32.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,68,46
243,3,5:31.0,Defensive rebound by S. Ibaka,,68,46
244,3,5:17.0,D. Carroll makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,71,46
245,3,5:17.0,,Milwaukee full timeout,71,46
246,3,4:51.0,,M. Dellavedova makes 2-pt jump shot from 16 ft (assist by G. Monroe),71,48
247,3,4:26.0,Shooting foul by K. Middleton (drawn by K. Lowry),,71,48
248,3,4:26.0,K. Lowry misses free throw 1 of 2,,71,48
249,3,4:26.0,Offensive rebound by Team,,71,48
250,3,4:26.0,K. Lowry makes free throw 2 of 2,,72,48
251,3,4:12.0,,Turnover by G. Monroe (bad pass; steal by D. DeRozan),72,48
252,3,4:08.0,Turnover by D. DeRozan (lost ball),,72,48
253,3,3:47.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,72,50
254,3,3:25.0,S. Ibaka misses 3-pt jump shot from 29 ft,,72,50
255,3,3:24.0,,Defensive rebound by G. Monroe,72,50
256,3,3:15.0,,G. Antetokounmpo makes 3-pt jump shot from 22 ft (assist by K. Middleton),72,53
257,3,3:14.0,Toronto full timeout,,72,53
258,3,3:14.0,P. Tucker enters the game for D. Carroll,,72,53
259,3,3:14.0,J. Valančiūnas enters the game for S. Ibaka,,72,53
260,3,2:50.0,D. DeRozan makes 2-pt layup from 1 ft,,74,53
261,3,2:24.0,,M. Dellavedova makes 3-pt jump shot from 28 ft (assist by K. Middleton),74,56
262,3,2:03.0,C. Joseph enters the game for K. Lowry,,74,56
263,3,2:03.0,P. Patterson enters the game for N. Powell,,74,56
264,3,1:58.0,D. DeRozan misses 3-pt jump shot from 27 ft,,74,56
265,3,1:58.0,Offensive rebound by Team,,74,56
266,3,1:58.0,Turnover by Team (shot clock),,74,56
267,3,1:41.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),74,59
268,3,1:16.0,P. Patterson misses 3-pt jump shot from 23 ft,,74,59
269,3,1:14.0,Offensive rebound by P. Tucker,,74,59
270,3,1:06.0,Turnover by D. DeRozan (lost ball; steal by M. Dellavedova),,74,59
271,3,0:49.0,,T. Snell makes 2-pt jump shot from 3 ft,74,61
272,3,0:47.0,Toronto full timeout,,74,61
273,3,0:27.0,Turnover by P. Patterson (lost ball; steal by T. Snell),,74,61
274,3,0:11.0,,G. Monroe misses 2-pt jump shot from 11 ft,74,61
275,3,0:11.0,,Offensive rebound by Team,74,61
276,3,0:04.0,,K. Middleton misses 2-pt jump shot from 16 ft,74,61
277,3,0:02.0,,Offensive rebound by G. Monroe,74,61
278,3,0:02.0,,G. Monroe misses 2-pt layup from 1 ft,74,61
279,3,0:01.0,Defensive rebound by D. DeRozan,,74,61
280,4,11:34.0,,G. Antetokounmpo makes 2-pt hook shot from 3 ft,74,63
281,4,11:08.0,Turnover by J. Valančiūnas (bad pass; steal by G. Antetokounmpo),,74,63
282,4,11:08.0,,Personal foul by P. Tucker,74,63
283,4,10:57.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,74,63
284,4,10:56.0,Defensive rebound by P. Tucker,,74,63
285,4,10:39.0,C. Joseph misses 3-pt jump shot from 26 ft,,74,63
286,4,10:38.0,,Defensive rebound by G. Antetokounmpo,74,63
287,4,10:29.0,,G. Monroe makes 2-pt layup at rim (assist by M. Dellavedova),74,65
288,4,10:06.0,P. Patterson misses 3-pt jump shot from 25 ft,,74,65
289,4,10:04.0,,Defensive rebound by G. Monroe,74,65
290,4,9:56.0,,Shooting foul by P. Tucker (drawn by K. Middleton),74,65
291,4,9:56.0,,K. Middleton makes free throw 1 of 2,74,66
292,4,9:56.0,,K. Middleton misses free throw 2 of 2,74,66
293,4,9:56.0,D. DeRozan enters the game for J. Valančiūnas,,74,66
294,4,9:56.0,S. Ibaka enters the game for C. Joseph,,74,66
295,4,9:55.0,Defensive rebound by S. Ibaka,,74,66
296,4,9:35.0,P. Tucker misses 2-pt layup from 2 ft (block by G. Monroe),,74,66
297,4,9:32.0,Offensive rebound by P. Tucker,,74,66
298,4,9:32.0,P. Tucker misses 2-pt layup from 2 ft,,74,66
299,4,9:30.0,Offensive rebound by P. Tucker,,74,66
300,4,9:21.0,K. Lowry makes 2-pt layup at rim (assist by P. Tucker),,76,66
301,4,9:00.0,,Turnover by M. Dellavedova (lost ball; steal by P. Patterson),76,66
302,4,8:38.0,Shooting foul by K. Middleton (drawn by K. Lowry),,76,66
303,4,8:38.0,Official timeout,,76,66
304,4,8:38.0,,Technical foul by Team,76,66
305,4,8:38.0,D. DeRozan makes technical free throw,,77,66
306,4,8:38.0,K. Lowry makes free throw 1 of 2,,78,66
307,4,8:38.0,K. Lowry misses free throw 2 of 2,,78,66
308,4,8:36.0,,Defensive rebound by G. Antetokounmpo,78,66
309,4,8:12.0,,M. Dellavedova misses 2-pt jump shot from 19 ft,78,66
310,4,8:11.0,Defensive rebound by P. Tucker,,78,66
311,4,7:53.0,D. DeRozan misses 2-pt jump shot from 18 ft,,78,66
312,4,7:52.0,,Defensive rebound by G. Antetokounmpo,78,66
313,4,7:38.0,,J. Terry makes 2-pt hook shot from 5 ft,78,68
314,4,7:15.0,K. Lowry misses 2-pt layup from 1 ft,,78,68
315,4,7:13.0,,Defensive rebound by K. Middleton,78,68
316,4,7:01.0,,G. Antetokounmpo misses 2-pt layup at rim (block by S. Ibaka),78,68
317,4,6:59.0,,Offensive rebound by G. Monroe,78,68
318,4,6:59.0,,Shooting foul by S. Ibaka (drawn by G. Monroe),78,68
319,4,6:59.0,,G. Monroe makes free throw 1 of 2,78,69
320,4,6:59.0,N. Powell enters the game for P. Patterson,,78,69
321,4,6:59.0,,G. Monroe makes free throw 2 of 2,78,70
322,4,6:41.0,Personal foul by J. Terry (drawn by D. DeRozan),,78,70
323,4,6:33.0,D. DeRozan misses 2-pt jump shot from 18 ft,,78,70
324,4,6:32.0,Offensive rebound by N. Powell,,78,70
325,4,6:26.0,Turnover by P. Tucker (lost ball; steal by K. Middleton),,78,70
326,4,6:22.0,,Personal block foul by D. DeRozan (drawn by G. Antetokounmpo),78,70
327,4,6:07.0,,Personal foul by P. Tucker,78,70
328,4,6:07.0,,G. Antetokounmpo misses free throw 1 of 2,78,70
329,4,6:07.0,,Offensive rebound by Team,78,70
330,4,6:07.0,,G. Antetokounmpo misses free throw 2 of 2,78,70
331,4,6:06.0,Defensive rebound by D. DeRozan,,78,70
332,4,6:06.0,Toronto full timeout,,78,70
333,4,5:53.0,D. DeRozan misses 2-pt layup at rim (block by G. Antetokounmpo),,78,70
334,4,5:50.0,,Defensive rebound by K. Middleton,78,70
335,4,5:45.0,,J. Terry misses 3-pt jump shot from 27 ft,78,70
336,4,5:44.0,,Offensive rebound by M. Dellavedova,78,70
337,4,5:44.0,,Personal foul by K. Lowry (drawn by M. Dellavedova),78,70
338,4,5:44.0,,M. Dellavedova makes free throw 1 of 2,78,71
339,4,5:44.0,,M. Dellavedova misses free throw 2 of 2,78,71
340,4,5:43.0,Defensive rebound by S. Ibaka,,78,71
341,4,5:21.0,Turnover by K. Lowry (bad pass; steal by K. Middleton),,78,71
342,4,5:04.0,,Shooting foul by P. Tucker (drawn by G. Antetokounmpo),78,71
343,4,5:04.0,,G. Antetokounmpo makes free throw 1 of 2,78,72
344,4,5:04.0,,G. Antetokounmpo misses free throw 2 of 2,78,72
345,4,5:02.0,Defensive rebound by D. DeRozan,,78,72
346,4,4:53.0,Turnover by D. DeRozan (lost ball; steal by G. Monroe),,78,72
347,4,4:50.0,,Shooting foul by S. Ibaka (drawn by G. Antetokounmpo),78,72
348,4,4:50.0,,G. Antetokounmpo misses free throw 1 of 2,78,72
349,4,4:50.0,,Offensive rebound by Team,78,72
350,4,4:50.0,,G. Antetokounmpo makes free throw 2 of 2,78,73
351,4,4:44.0,Turnover by K. Lowry (bad pass; steal by J. Terry),,78,73
352,4,4:40.0,,Shooting foul by S. Ibaka (drawn by G. Antetokounmpo),78,73
353,4,4:40.0,,G. Antetokounmpo makes free throw 1 of 2,78,74
354,4,4:40.0,,G. Antetokounmpo misses free throw 2 of 2,78,74
355,4,4:37.0,,Offensive rebound by J. Terry,78,74
356,4,4:23.0,,K. Middleton misses 2-pt jump shot from 15 ft,78,74
357,4,4:22.0,,Offensive rebound by G. Monroe,78,74
358,4,4:15.0,,M. Dellavedova misses 2-pt jump shot from 8 ft (block by P. Tucker),78,74
359,4,4:13.0,,Offensive rebound by Team,78,74
360,4,4:11.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,78,74
361,4,4:10.0,,Offensive rebound by J. Terry,78,74
362,4,4:06.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),78,77
363,4,4:06.0,,Shooting foul by N. Powell (drawn by K. Middleton),78,77
364,4,4:06.0,,K. Middleton misses free throw 1 of 1,78,77
365,4,4:06.0,P. Patterson enters the game for P. Tucker,,78,77
366,4,4:05.0,Defensive rebound by P. Patterson,,78,77
367,4,3:41.0,D. DeRozan misses 3-pt jump shot from 28 ft,,78,77
368,4,3:35.0,,Defensive rebound by M. Dellavedova,78,77
369,4,3:15.0,,J. Terry misses 2-pt layup from 1 ft,78,77
370,4,3:06.0,,Offensive rebound by J. Terry,78,77
371,4,3:06.0,,J. Terry makes 3-pt jump shot from 27 ft (assist by K. Middleton),78,80
372,4,3:06.0,Toronto full timeout,,78,80
373,4,3:06.0,C. Joseph enters the game for N. Powell,,78,80
374,4,2:53.0,D. DeRozan makes 2-pt layup from 2 ft,,80,80
375,4,2:29.0,,G. Monroe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),80,82
376,4,2:08.0,P. Patterson makes 2-pt dunk at rim (assist by C. Joseph),,82,82
