,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
64,1,5:32.0,,K. Olynyk enters the game for J. Crowder,20,11
65,1,5:18.0,,M. Smart makes 2-pt jump shot from 21 ft (assist by K. Olynyk),20,13
66,1,5:02.0,J. Butler misses 2-pt jump shot from 15 ft,,20,13
67,1,5:01.0,,Defensive rebound by A. Bradley,20,13
68,1,4:53.0,,A. Bradley makes 2-pt layup from 2 ft,20,15
69,1,4:37.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by R. Rondo),,23,15
70,1,4:21.0,,M. Smart misses 3-pt jump shot from 23 ft,23,15
71,1,4:20.0,,Offensive rebound by A. Horford,23,15
72,1,4:14.0,,K. Olynyk misses 2-pt jump shot from 12 ft,23,15
73,1,4:13.0,Defensive rebound by N. Mirotić,,23,15
74,1,4:04.0,R. Rondo makes 2-pt jump shot from 8 ft,,25,15
75,1,3:53.0,,I. Thomas misses 2-pt layup from 2 ft,25,15
76,1,3:52.0,Defensive rebound by Team,,25,15
77,1,3:52.0,,Loose ball foul by K. Olynyk (drawn by R. Lopez),25,15
78,1,3:52.0,P. Zipser enters the game for D. Wade,,25,15
79,1,3:39.0,N. Mirotić misses 3-pt jump shot from 25 ft,,25,15
80,1,3:37.0,,Defensive rebound by A. Bradley,25,15
81,1,3:24.0,,K. Olynyk misses 2-pt jump shot from 3 ft (block by N. Mirotić),25,15
82,1,3:22.0,Defensive rebound by N. Mirotić,,25,15
83,1,3:05.0,R. Lopez makes 2-pt jump shot from 20 ft (assist by R. Rondo),,27,15
84,1,2:45.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by A. Horford),27,18
85,1,2:24.0,Personal foul by A. Horford (drawn by R. Lopez),,27,18
86,1,2:24.0,Chicago full timeout,,27,18
87,1,2:24.0,,T. Rozier enters the game for A. Horford,27,18
88,1,2:24.0,,A. Johnson enters the game for I. Thomas,27,18
89,1,2:18.0,N. Mirotić misses 3-pt jump shot from 23 ft,,27,18
90,1,2:17.0,Offensive rebound by R. Lopez,,27,18
91,1,2:17.0,R. Lopez makes 2-pt layup from 2 ft,,29,18
92,1,1:54.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by M. Smart),29,21
93,1,1:29.0,Shooting foul by A. Johnson (drawn by P. Zipser),,29,21
94,1,1:29.0,P. Zipser makes free throw 1 of 2,,30,21
95,1,1:29.0,J. Grant enters the game for R. Rondo,,30,21
96,1,1:29.0,B. Portis enters the game for N. Mirotić,,30,21
97,1,1:29.0,P. Zipser makes free throw 2 of 2,,31,21
98,1,1:18.0,,A. Bradley misses 2-pt jump shot from 19 ft,31,21
99,1,1:17.0,,Offensive rebound by A. Johnson,31,21
100,1,1:17.0,,A. Johnson makes 2-pt layup from 3 ft,31,23
101,1,0:58.0,J. Grant misses 2-pt jump shot from 14 ft,,31,23
102,1,0:57.0,,Defensive rebound by K. Olynyk,31,23
103,1,0:43.0,,Turnover by K. Olynyk (lost ball; steal by J. Butler),31,23
104,1,0:39.0,J. Butler misses 2-pt layup from 2 ft,,31,23
105,1,0:37.0,,Defensive rebound by M. Smart,31,23
106,1,0:28.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by T. Rozier),31,26
107,1,0:05.0,J. Butler misses 2-pt jump shot from 19 ft,,31,26
108,1,0:04.0,Offensive rebound by Team,,31,26
109,1,0:04.0,Turnover by Team (shot clock),,31,26
110,1,0:04.0,R. Rondo enters the game for R. Lopez,,31,26
111,1,0:04.0,,I. Thomas enters the game for A. Johnson,31,26
112,1,0:01.0,,A. Bradley misses 3-pt jump shot from 26 ft,31,26
113,1,0:00.0,,Offensive rebound by Team,31,26
114,2,11:49.0,,J. Crowder makes 2-pt layup from 3 ft (assist by K. Olynyk),31,28
115,2,11:29.0,Offensive foul by C. Felício (drawn by M. Smart),,31,28
116,2,11:29.0,Turnover by C. Felício (offensive foul),,31,28
117,2,11:19.0,,Personal foul by B. Portis (drawn by J. Crowder),31,28
118,2,11:09.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by I. Thomas),31,30
119,2,10:51.0,P. Zipser makes 2-pt layup from 2 ft,,33,30
120,2,10:51.0,Technical foul by B. Portis,,33,30
121,2,10:51.0,,I. Thomas makes technical free throw,33,31
122,2,10:30.0,,T. Rozier misses 2-pt layup from 1 ft,33,31
123,2,10:29.0,Defensive rebound by B. Portis,,33,31
124,2,10:16.0,Personal foul by K. Olynyk (drawn by D. Wade),,33,31
125,2,10:08.0,J. Grant misses 3-pt jump shot from 26 ft,,33,31
126,2,10:07.0,,Defensive rebound by M. Smart,33,31
127,2,10:01.0,,Shooting block foul by P. Zipser (drawn by I. Thomas),33,31
128,2,10:01.0,,I. Thomas makes free throw 1 of 2,33,32
129,2,10:01.0,,I. Thomas misses free throw 2 of 2,33,32
130,2,10:01.0,Defensive rebound by B. Portis,,33,32
131,2,10:01.0,R. Rondo enters the game for J. Grant,,33,32
132,2,9:59.0,Personal foul by J. Crowder (drawn by B. Portis),,33,32
133,2,9:49.0,Turnover by R. Rondo (lost ball),,33,32
134,2,9:37.0,,J. Crowder misses 3-pt jump shot from 25 ft,33,32
135,2,9:36.0,,Offensive rebound by M. Smart,33,32
136,2,9:36.0,,M. Smart makes 2-pt layup from 3 ft,33,34
137,2,9:19.0,B. Portis makes 3-pt jump shot from 24 ft (assist by R. Rondo),,36,34
138,2,9:04.0,,J. Crowder makes 2-pt layup from 2 ft (assist by M. Smart),36,36
139,2,8:44.0,Official timeout,,36,36
140,2,8:42.0,P. Zipser misses 2-pt jump shot from 18 ft,,36,36
141,2,8:41.0,,Defensive rebound by Team,36,36
142,2,8:41.0,Loose ball foul by C. Felício (drawn by K. Olynyk),,36,36
143,2,8:41.0,J. Butler enters the game for P. Zipser,,36,36
144,2,8:21.0,,Turnover by M. Smart (traveling),36,36
145,2,8:21.0,N. Mirotić enters the game for B. Portis,,36,36
146,2,8:21.0,,A. Bradley enters the game for T. Rozier,36,36
147,2,8:03.0,J. Butler makes 2-pt jump shot from 12 ft,,38,36
148,2,7:49.0,,I. Thomas misses 3-pt jump shot from 25 ft (block by J. Butler),38,36
149,2,7:48.0,Defensive rebound by D. Wade,,38,36
150,2,7:37.0,N. Mirotić misses 2-pt jump shot from 12 ft,,38,36
151,2,7:35.0,,Defensive rebound by M. Smart,38,36
152,2,7:25.0,,A. Bradley misses 3-pt jump shot from 23 ft,38,36
153,2,7:24.0,Defensive rebound by D. Wade,,38,36
154,2,7:15.0,D. Wade misses 2-pt layup from 3 ft,,38,36
155,2,7:14.0,Offensive rebound by N. Mirotić,,38,36
156,2,7:13.0,N. Mirotić misses 2-pt layup from 3 ft,,38,36
157,2,7:12.0,,Defensive rebound by M. Smart,38,36
158,2,7:03.0,,A. Bradley misses 2-pt layup from 1 ft,38,36
159,2,7:02.0,Defensive rebound by C. Felício,,38,36
160,2,6:57.0,D. Wade makes 2-pt layup from 2 ft (assist by J. Butler),,40,36
161,2,6:51.0,,Turnover by A. Bradley (bad pass; steal by J. Butler),40,36
162,2,6:44.0,D. Wade misses 3-pt jump shot from 23 ft,,40,36
163,2,6:43.0,Offensive rebound by R. Rondo,,40,36
164,2,6:42.0,Turnover by R. Rondo (bad pass; steal by M. Smart),,40,36
165,2,6:38.0,,K. Olynyk misses 3-pt jump shot from 25 ft,40,36
166,2,6:36.0,Defensive rebound by R. Rondo,,40,36
167,2,6:31.0,Personal foul by K. Olynyk (drawn by J. Butler),,40,36
168,2,6:31.0,P. Zipser enters the game for D. Wade,,40,36
169,2,6:31.0,,A. Horford enters the game for K. Olynyk,40,36
170,2,6:25.0,N. Mirotić misses 3-pt jump shot from 25 ft,,40,36
171,2,6:23.0,,Defensive rebound by M. Smart,40,36
172,2,6:17.0,,Shooting block foul by C. Felício (drawn by I. Thomas),40,36
173,2,6:17.0,,I. Thomas makes free throw 1 of 2,40,37
174,2,6:17.0,R. Lopez enters the game for C. Felício,,40,37
175,2,6:17.0,,A. Johnson enters the game for J. Crowder,40,37
176,2,6:17.0,,I. Thomas makes free throw 2 of 2,40,38
177,2,6:04.0,Personal foul by M. Smart (drawn by P. Zipser),,40,38
178,2,5:53.0,P. Zipser makes 2-pt jump shot from 21 ft (assist by J. Butler),,42,38
179,2,5:37.0,,I. Thomas misses 2-pt layup from 2 ft,42,38
180,2,5:36.0,,Offensive rebound by A. Johnson,42,38
181,2,5:35.0,,A. Johnson misses 2-pt hook shot from 3 ft,42,38
182,2,5:33.0,Defensive rebound by P. Zipser,,42,38
183,2,5:11.0,R. Lopez makes 2-pt jump shot from 18 ft (assist by J. Butler),,44,38
184,2,4:54.0,,A. Horford misses 2-pt hook shot from 4 ft,44,38
185,2,4:53.0,Defensive rebound by R. Lopez,,44,38
186,2,4:44.0,R. Lopez makes 2-pt jump shot from 3 ft (assist by R. Rondo),,46,38
187,2,4:44.0,,Boston full timeout,46,38
188,2,4:44.0,,J. Crowder enters the game for M. Smart,46,38
189,2,4:33.0,,Personal foul by N. Mirotić (drawn by A. Horford),46,38
190,2,4:33.0,,A. Horford makes free throw 1 of 2,46,39
191,2,4:33.0,,A. Horford misses free throw 2 of 2,46,39
192,2,4:33.0,Defensive rebound by R. Rondo,,46,39
193,2,4:19.0,J. Butler misses 2-pt jump shot from 15 ft,,46,39
194,2,4:18.0,Offensive rebound by R. Lopez,,46,39
195,2,4:11.0,P. Zipser makes 2-pt layup from 2 ft (assist by N. Mirotić),,48,39
196,2,3:44.0,,A. Horford misses 2-pt jump shot from 14 ft,48,39
197,2,3:43.0,Defensive rebound by R. Rondo,,48,39
198,2,3:37.0,J. Butler makes 2-pt layup from 1 ft (assist by R. Rondo),,50,39
199,2,3:37.0,,Boston full timeout,50,39
200,2,3:37.0,,M. Smart enters the game for A. Johnson,50,39
201,2,3:19.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by A. Horford),50,42
202,2,2:57.0,R. Rondo misses 2-pt hook shot from 5 ft,,50,42
203,2,2:56.0,Offensive rebound by R. Lopez,,50,42
204,2,2:49.0,N. Mirotić misses 3-pt jump shot from 24 ft,,50,42
205,2,2:48.0,,Defensive rebound by Team,50,42
206,2,2:48.0,Chicago full timeout,,50,42
207,2,2:27.0,,A. Bradley misses 3-pt jump shot from 23 ft,50,42
208,2,2:25.0,,Offensive rebound by I. Thomas,50,42
209,2,2:22.0,,I. Thomas misses 3-pt jump shot from 24 ft,50,42
210,2,2:21.0,Defensive rebound by N. Mirotić,,50,42
211,2,1:56.0,R. Lopez makes 2-pt jump shot from 20 ft (assist by P. Zipser),,52,42
212,2,1:41.0,,M. Smart makes 2-pt layup from 3 ft (assist by J. Crowder),52,44
213,2,1:24.0,R. Lopez misses 2-pt jump shot from 21 ft,,52,44
214,2,1:23.0,,Defensive rebound by A. Bradley,52,44
215,2,1:12.0,,A. Bradley makes 2-pt jump shot from 20 ft (assist by J. Crowder),52,46
216,2,0:53.0,Chicago full timeout,,52,46
217,2,0:53.0,D. Wade enters the game for N. Mirotić,,52,46
218,2,0:46.0,J. Butler misses 2-pt jump shot from 13 ft,,52,46
219,2,0:45.0,,Defensive rebound by J. Crowder,52,46
220,2,0:33.0,,Turnover by I. Thomas (lost ball; steal by R. Lopez),52,46
221,2,0:14.0,R. Rondo makes 2-pt jump shot from 8 ft,,54,46
222,2,0:01.0,,J. Crowder misses 2-pt jump shot from 13 ft,54,46
223,2,0:00.0,,Offensive rebound by Team,54,46
224,3,11:40.0,,A. Horford misses 2-pt layup at rim,54,46
225,3,11:39.0,,Offensive rebound by T. Zeller,54,46
226,3,11:38.0,,T. Zeller makes 2-pt layup from 2 ft,54,48
227,3,11:22.0,R. Lopez misses 2-pt hook shot from 10 ft,,54,48
228,3,11:21.0,,Defensive rebound by I. Thomas,54,48
229,3,11:09.0,,A. Horford makes 2-pt dunk at rim (assist by A. Bradley),54,50
230,3,10:47.0,R. Lopez makes 2-pt jump shot from 20 ft (assist by D. Wade),,56,50
231,3,10:28.0,,Personal block foul by N. Mirotić (drawn by A. Horford),56,50
232,3,10:19.0,,J. Crowder makes 3-pt jump shot from 28 ft,56,53
233,3,9:52.0,R. Rondo misses 3-pt jump shot from 24 ft,,56,53
234,3,9:51.0,Offensive rebound by R. Lopez,,56,53
235,3,9:50.0,Shooting foul by I. Thomas (drawn by R. Lopez),,56,53
236,3,9:50.0,R. Lopez makes free throw 1 of 2,,57,53
237,3,9:50.0,R. Lopez makes free throw 2 of 2,,58,53
238,3,9:30.0,,I. Thomas makes 2-pt jump shot from 10 ft (assist by A. Horford),58,55
239,3,9:04.0,R. Lopez makes 2-pt jump shot from 20 ft (assist by D. Wade),,60,55
240,3,8:39.0,,A. Horford makes 2-pt jump shot from 7 ft,60,57
241,3,8:35.0,Turnover by N. Mirotić (bad pass; steal by A. Bradley),,60,57
242,3,8:29.0,,J. Crowder misses 3-pt jump shot from 25 ft,60,57
243,3,8:28.0,Defensive rebound by R. Rondo,,60,57
244,3,8:19.0,J. Butler misses 3-pt jump shot from 25 ft,,60,57
245,3,8:18.0,,Defensive rebound by A. Horford,60,57
246,3,8:10.0,,I. Thomas makes 2-pt jump shot from 6 ft,60,59
247,3,8:10.0,Chicago full timeout,,60,59
248,3,7:56.0,N. Mirotić misses 3-pt jump shot from 24 ft,,60,59
249,3,7:55.0,Offensive rebound by Team,,60,59
250,3,7:55.0,Personal foul by J. Crowder (drawn by J. Butler),,60,59
251,3,7:43.0,J. Butler makes 2-pt jump shot from 17 ft,,62,59
252,3,7:27.0,,Shooting foul by R. Lopez (drawn by I. Thomas),62,59
253,3,7:27.0,,I. Thomas misses free throw 1 of 2,62,59
254,3,7:27.0,,Offensive rebound by Team,62,59
255,3,7:27.0,,I. Thomas makes free throw 2 of 2,62,60
256,3,7:14.0,J. Butler makes 2-pt layup from 1 ft (assist by R. Rondo),,64,60
257,3,7:14.0,Shooting foul by A. Bradley (drawn by J. Butler),,64,60
258,3,7:14.0,J. Butler makes free throw 1 of 1,,65,60
259,3,7:00.0,,Turnover by I. Thomas (lost ball),65,60
260,3,6:47.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Butler),,68,60
261,3,6:23.0,,T. Zeller makes 2-pt layup from 1 ft (assist by J. Crowder),68,62
262,3,6:00.0,D. Wade makes 2-pt jump shot from 16 ft,,70,62
263,3,5:34.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by A. Horford),70,65
264,3,5:18.0,R. Lopez makes 2-pt jump shot from 20 ft (assist by J. Butler),,72,65
265,3,5:04.0,,Turnover by T. Zeller (bad pass; steal by R. Rondo),72,65
266,3,4:57.0,J. Butler makes 3-pt jump shot from 25 ft (assist by R. Rondo),,75,65
267,3,4:56.0,,Boston full timeout,75,65
268,3,4:56.0,,M. Smart enters the game for J. Crowder,75,65
269,3,4:56.0,,K. Olynyk enters the game for T. Zeller,75,65
270,3,4:35.0,,M. Smart misses 2-pt jump shot from 6 ft (block by D. Wade),75,65
271,3,4:34.0,Defensive rebound by N. Mirotić,,75,65
272,3,4:12.0,D. Wade makes 3-pt jump shot from 25 ft,,78,65
273,3,3:56.0,,M. Smart misses 2-pt layup from 3 ft,78,65
274,3,3:55.0,Defensive rebound by R. Lopez,,78,65
275,3,3:50.0,Shooting foul by I. Thomas (drawn by R. Rondo),,78,65
276,3,3:50.0,R. Rondo misses free throw 1 of 2,,78,65
277,3,3:50.0,Offensive rebound by Team,,78,65
278,3,3:50.0,P. Zipser enters the game for D. Wade,,78,65
279,3,3:50.0,R. Rondo makes free throw 2 of 2,,79,65
280,3,3:33.0,,A. Bradley misses 2-pt jump shot from 14 ft,79,65
281,3,3:30.0,,Offensive rebound by K. Olynyk,79,65
282,3,3:28.0,,M. Smart makes 2-pt layup from 1 ft (assist by K. Olynyk),79,67
283,3,3:05.0,R. Rondo misses 3-pt jump shot from 26 ft,,79,67
284,3,3:05.0,,Defensive rebound by A. Horford,79,67
285,3,2:59.0,,A. Bradley misses 3-pt jump shot from 27 ft,79,67
286,3,2:58.0,,Offensive rebound by I. Thomas,79,67
287,3,2:54.0,,I. Thomas makes 2-pt jump shot from 6 ft,79,69
288,3,2:37.0,R. Rondo misses 2-pt jump shot from 7 ft,,79,69
289,3,2:36.0,,Defensive rebound by M. Smart,79,69
290,3,2:28.0,,Turnover by I. Thomas (lost ball; steal by R. Rondo),79,69
291,3,2:20.0,N. Mirotić misses 3-pt jump shot from 27 ft,,79,69
292,3,2:19.0,,Defensive rebound by A. Horford,79,69
293,3,2:18.0,,Personal foul by P. Zipser (drawn by A. Horford),79,69
294,3,2:18.0,B. Portis enters the game for N. Mirotić,,79,69
295,3,2:18.0,J. Grant enters the game for R. Rondo,,79,69
296,3,2:18.0,,T. Rozier enters the game for I. Thomas,79,69
297,3,2:05.0,,A. Bradley makes 2-pt dunk at rim (assist by K. Olynyk),79,71
298,3,1:48.0,J. Grant misses 2-pt jump shot from 14 ft,,79,71
299,3,1:46.0,,Defensive rebound by M. Smart,79,71
300,3,1:35.0,,Turnover by A. Bradley (lost ball),79,71
301,3,1:35.0,M. Carter-Williams enters the game for J. Grant,,79,71
302,3,1:21.0,P. Zipser makes 3-pt jump shot from 26 ft (assist by R. Lopez),,82,71
303,3,1:06.0,,A. Horford misses 2-pt jump shot from 21 ft,82,71
304,3,1:04.0,Defensive rebound by J. Butler,,82,71
305,3,1:03.0,Turnover by J. Butler (lost ball; steal by M. Smart),,82,71
306,3,1:00.0,,T. Rozier misses 3-pt jump shot from 26 ft,82,71
307,3,0:58.0,Defensive rebound by J. Butler,,82,71
308,3,0:57.0,Personal foul by M. Smart (drawn by J. Butler),,82,71
309,3,0:57.0,J. Butler makes free throw 1 of 2,,83,71
310,3,0:57.0,C. Felício enters the game for R. Lopez,,83,71
311,3,0:57.0,,J. Crowder enters the game for A. Horford,83,71
312,3,0:57.0,J. Butler makes free throw 2 of 2,,84,71
313,3,0:44.0,,M. Smart makes 2-pt jump shot from 4 ft,84,73
314,3,0:29.0,M. Carter-Williams makes 2-pt jump shot from 18 ft,,86,73
315,3,0:11.0,,Turnover by J. Crowder (bad pass; steal by M. Carter-Williams),86,73
316,3,0:05.0,M. Carter-Williams misses 2-pt layup from 2 ft (block by A. Bradley),,86,73
317,3,0:03.0,,Defensive rebound by K. Olynyk,86,73
318,3,0:02.0,,J. Crowder makes 2-pt dunk at rim (assist by K. Olynyk),86,75
319,4,11:49.0,J. Butler misses 2-pt jump shot from 4 ft (block by M. Smart),,86,75
320,4,11:49.0,,Offensive rebound by Team,86,75
321,4,11:35.0,,K. Olynyk misses 3-pt jump shot from 26 ft,86,75
322,4,11:34.0,Defensive rebound by J. Butler,,86,75
323,4,11:26.0,Shooting foul by M. Smart (drawn by J. Butler),,86,75
324,4,11:26.0,J. Butler misses free throw 1 of 2,,86,75
325,4,11:26.0,Offensive rebound by Team,,86,75
326,4,11:26.0,J. Butler makes free throw 2 of 2,,87,75
327,4,11:13.0,,Personal foul by P. Zipser (drawn by M. Smart),87,75
328,4,11:10.0,,Shooting foul by C. Felício (drawn by I. Thomas),87,75
329,4,11:10.0,,I. Thomas misses free throw 1 of 2,87,75
330,4,11:10.0,,Offensive rebound by Team,87,75
331,4,11:10.0,,I. Thomas misses free throw 2 of 2,87,75
332,4,11:10.0,Defensive rebound by B. Portis,,87,75
333,4,10:51.0,C. Felício makes 2-pt layup from 1 ft (assist by J. Butler),,89,75
334,4,10:39.0,,I. Thomas makes 2-pt layup from 1 ft (assist by K. Olynyk),89,77
335,4,10:20.0,M. Carter-Williams misses 2-pt jump shot from 4 ft (block by M. Smart),,89,77
336,4,10:19.0,,Defensive rebound by T. Rozier,89,77
337,4,10:05.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by T. Rozier),89,80
338,4,10:04.0,Chicago full timeout,,89,80
339,4,10:04.0,D. Wade enters the game for B. Portis,,89,80
340,4,10:04.0,R. Rondo enters the game for M. Carter-Williams,,89,80
341,4,9:49.0,R. Rondo makes 2-pt hook shot from 6 ft,,91,80
342,4,9:33.0,,J. Crowder misses 3-pt jump shot from 25 ft,91,80
343,4,9:32.0,Defensive rebound by J. Butler,,91,80
344,4,9:30.0,Turnover by J. Butler (bad pass; steal by K. Olynyk),,91,80
345,4,9:28.0,,M. Smart misses 3-pt jump shot from 23 ft,91,80
346,4,9:25.0,Defensive rebound by Team,,91,80
347,4,9:12.0,Turnover by J. Butler (bad pass),,91,80
348,4,9:12.0,,A. Bradley enters the game for T. Rozier,91,80
349,4,9:01.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by I. Thomas),91,82
350,4,8:36.0,P. Zipser makes 2-pt jump shot from 16 ft (assist by R. Rondo),,93,82
351,4,8:24.0,,Turnover by J. Crowder (bad pass; steal by R. Rondo),93,82
352,4,8:19.0,J. Butler makes 2-pt layup from 2 ft (assist by R. Rondo),,95,82
353,4,8:02.0,,Shooting foul by D. Wade (drawn by K. Olynyk),95,82
354,4,8:02.0,,K. Olynyk misses free throw 1 of 2,95,82
355,4,8:02.0,,Offensive rebound by Team,95,82
356,4,8:02.0,,K. Olynyk makes free throw 2 of 2,95,83
357,4,7:49.0,Offensive foul by P. Zipser (drawn by I. Thomas),,95,83
358,4,7:49.0,Turnover by P. Zipser (offensive foul),,95,83
359,4,7:35.0,,I. Thomas misses 2-pt layup from 3 ft (block by J. Butler),95,83
360,4,7:34.0,Defensive rebound by J. Butler,,95,83
361,4,7:29.0,D. Wade misses 2-pt jump shot from 4 ft,,95,83
362,4,7:29.0,,Defensive rebound by Team,95,83
363,4,7:17.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by J. Crowder),95,86
364,4,6:52.0,D. Wade makes 3-pt jump shot from 26 ft,,98,86
365,4,6:45.0,,I. Thomas misses 3-pt jump shot from 25 ft,98,86
366,4,6:43.0,Defensive rebound by J. Butler,,98,86
367,4,6:29.0,D. Wade makes 2-pt jump shot from 8 ft,,100,86
368,4,6:11.0,,M. Smart misses 3-pt jump shot from 26 ft,100,86
369,4,6:09.0,Defensive rebound by J. Butler,,100,86
370,4,6:01.0,C. Felício makes 2-pt dunk at rim (assist by R. Rondo),,102,86
371,4,6:01.0,,Boston full timeout,102,86
372,4,6:01.0,,J. Brown enters the game for M. Smart,102,86
373,4,6:01.0,,A. Horford enters the game for K. Olynyk,102,86
374,4,5:36.0,,A. Bradley misses 2-pt jump shot from 20 ft,102,86
375,4,5:34.0,,Offensive rebound by A. Horford,102,86
376,4,5:30.0,,I. Thomas misses 3-pt jump shot from 26 ft,102,86
377,4,5:29.0,Defensive rebound by R. Rondo,,102,86
378,4,5:18.0,D. Wade makes 3-pt jump shot from 25 ft (assist by J. Butler),,105,86
379,4,5:02.0,,I. Thomas misses 2-pt layup from 1 ft,105,86
380,4,5:01.0,Defensive rebound by C. Felício,,105,86
381,4,4:55.0,P. Zipser misses 3-pt jump shot from 25 ft,,105,86
382,4,4:54.0,,Defensive rebound by A. Horford,105,86
383,4,4:45.0,,J. Brown makes 2-pt layup from 1 ft (assist by A. Horford),105,88
