,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
78,1,2:37.0,,M. Speights enters the game for D. Jordan,26,17
79,1,2:37.0,K. Thompson enters the game for K. Durant,,26,17
80,1,2:37.0,K. Looney enters the game for I. Clark,,26,17
81,1,2:37.0,S. Curry makes technical free throw,,27,17
82,1,2:25.0,,R. Felton misses 2-pt layup from 3 ft,27,17
83,1,2:21.0,Defensive rebound by A. Iguodala,,27,17
84,1,2:02.0,K. Looney makes 2-pt dunk at rim (assist by A. Iguodala),,29,17
85,1,1:39.0,,Turnover by R. Felton (lost ball),29,17
86,1,1:39.0,,B. Bass enters the game for B. Griffin,29,17
87,1,1:25.0,S. Curry misses 3-pt jump shot from 23 ft,,29,17
88,1,1:23.0,Offensive rebound by K. Looney,,29,17
89,1,1:18.0,K. Thompson misses 2-pt layup from 3 ft,,29,17
90,1,1:16.0,Offensive rebound by K. Thompson,,29,17
91,1,1:16.0,K. Thompson misses 2-pt layup from 2 ft,,29,17
92,1,1:14.0,Offensive rebound by K. Thompson,,29,17
93,1,1:13.0,K. Thompson makes 2-pt layup from 3 ft,,31,17
94,1,0:54.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Crawford),31,20
95,1,0:44.0,Personal foul by J. Crawford (drawn by A. Iguodala),,31,20
96,1,0:44.0,,A. Rivers enters the game for R. Felton,31,20
97,1,0:29.0,Turnover by Team (shot clock),,31,20
98,1,0:20.0,,B. Bass makes 2-pt dunk at rim (assist by J. Crawford),31,22
99,1,0:04.0,S. Curry misses 3-pt jump shot from 27 ft,,31,22
100,1,0:02.0,Offensive rebound by K. Looney,,31,22
101,1,0:02.0,Shooting foul by A. Rivers (drawn by K. Looney),,31,22
102,1,0:02.0,K. Looney makes free throw 1 of 2,,32,22
103,1,0:02.0,J. McAdoo enters the game for K. Thompson,,32,22
104,1,0:02.0,I. Clark enters the game for S. Curry,,32,22
105,1,0:02.0,P. McCaw enters the game for A. Varejão,,32,22
106,1,0:02.0,K. Looney makes free throw 2 of 2,,33,22
107,1,0:01.0,,A. Rivers misses 3-pt jump shot from 33 ft,33,22
108,1,0:00.0,,Offensive rebound by Team,33,22
109,2,11:40.0,A. Iguodala misses 2-pt jump shot from 10 ft,,33,22
110,2,11:37.0,,Defensive rebound by M. Speights,33,22
111,2,11:24.0,,M. Speights misses 2-pt jump shot from 9 ft,33,22
112,2,11:23.0,Defensive rebound by Team,,33,22
113,2,11:23.0,,Loose ball foul by B. Bass (drawn by K. Durant),33,22
114,2,11:08.0,K. Thompson misses 2-pt jump shot from 18 ft,,33,22
115,2,11:07.0,,Defensive rebound by B. Bass,33,22
116,2,10:55.0,,J. Crawford makes 3-pt jump shot from 27 ft (assist by M. Speights),33,25
117,2,10:50.0,Golden State full timeout,,33,25
118,2,10:32.0,K. Durant makes 2-pt jump shot from 20 ft,,35,25
119,2,10:07.0,,A. Rivers misses 3-pt jump shot from 27 ft,35,25
120,2,10:07.0,,Offensive rebound by M. Speights,35,25
121,2,10:07.0,,M. Speights makes 2-pt layup from 2 ft,35,27
122,2,10:07.0,,Shooting foul by J. McAdoo (drawn by M. Speights),35,27
123,2,10:07.0,,M. Speights makes free throw 1 of 1,35,28
124,2,9:50.0,I. Clark misses 2-pt layup from 3 ft,,35,28
125,2,9:44.0,,Defensive rebound by M. Speights,35,28
126,2,9:38.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by A. Rivers),35,31
127,2,9:25.0,J. McAdoo makes 2-pt dunk at rim (assist by I. Clark),,37,31
128,2,9:07.0,,J. Crawford misses 3-pt jump shot from 26 ft,37,31
129,2,9:06.0,Defensive rebound by K. Durant,,37,31
130,2,8:59.0,K. Durant misses 2-pt jump shot from 9 ft,,37,31
131,2,8:56.0,Offensive rebound by J. McAdoo,,37,31
132,2,8:49.0,Shooting foul by M. Speights (drawn by K. Durant),,37,31
133,2,8:49.0,K. Durant makes free throw 1 of 2,,38,31
134,2,8:49.0,K. Durant makes free throw 2 of 2,,39,31
135,2,8:24.0,,B. Bass misses 2-pt jump shot from 16 ft,39,31
136,2,8:23.0,Defensive rebound by K. Durant,,39,31
137,2,8:20.0,Personal block foul by M. Speights (drawn by K. Durant),,39,31
138,2,8:20.0,P. McCaw enters the game for I. Clark,,39,31
139,2,8:08.0,J. McAdoo makes 2-pt layup from 4 ft (assist by K. Thompson),,41,31
140,2,7:55.0,,M. Speights misses 3-pt jump shot from 29 ft,41,31
141,2,7:54.0,Defensive rebound by Team,,41,31
142,2,7:54.0,,D. Jordan enters the game for M. Speights,41,31
143,2,7:54.0,,B. Griffin enters the game for B. Bass,41,31
144,2,7:33.0,K. Thompson misses 2-pt jump shot from 18 ft,,41,31
145,2,7:30.0,,Defensive rebound by D. Jordan,41,31
146,2,7:28.0,Offensive charge foul by J. Crawford (drawn by A. Iguodala),,41,31
147,2,7:28.0,,Turnover by J. Crawford (offensive foul),41,31
148,2,7:11.0,K. Thompson misses 2-pt jump shot from 17 ft,,41,31
149,2,7:08.0,,Defensive rebound by B. Griffin,41,31
150,2,6:52.0,,B. Griffin misses 2-pt jump shot from 14 ft,41,31
151,2,6:51.0,Defensive rebound by K. Durant,,41,31
152,2,6:45.0,K. Durant misses 3-pt jump shot from 27 ft,,41,31
153,2,6:43.0,Offensive rebound by J. McAdoo,,41,31
154,2,6:36.0,K. Thompson makes 2-pt jump shot from 16 ft (assist by K. Durant),,43,31
155,2,6:27.0,,B. Griffin misses 2-pt hook shot from 5 ft,43,31
156,2,6:26.0,,Offensive rebound by B. Griffin,43,31
157,2,6:26.0,,Shooting foul by K. Durant (drawn by B. Griffin),43,31
158,2,6:26.0,,B. Griffin misses free throw 1 of 2,43,31
159,2,6:26.0,,Offensive rebound by Team,43,31
160,2,6:26.0,,R. Felton enters the game for A. Rivers,43,31
161,2,6:26.0,S. Curry enters the game for K. Thompson,,43,31
162,2,6:26.0,,B. Griffin makes free throw 2 of 2,43,32
163,2,6:07.0,Turnover by A. Iguodala (bad pass; steal by R. Felton),,43,32
164,2,6:01.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Redick),43,34
165,2,5:40.0,J. McAdoo makes 2-pt dunk at rim (assist by K. Durant),,45,34
166,2,5:21.0,Official timeout,,45,34
167,2,5:21.0,K. Looney enters the game for K. Durant,,45,34
168,2,5:21.0,J. McGee enters the game for J. McAdoo,,45,34
169,2,5:12.0,,J. Crawford makes 2-pt jump shot from 11 ft (assist by R. Felton),45,36
170,2,4:54.0,P. McCaw makes 2-pt jump shot from 12 ft (assist by K. Looney),,47,36
171,2,4:44.0,,J. Crawford makes 3-pt jump shot from 27 ft,47,39
172,2,4:34.0,S. Curry misses 2-pt jump shot from 22 ft,,47,39
173,2,4:33.0,,Defensive rebound by B. Griffin,47,39
174,2,4:28.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Griffin),47,42
175,2,4:08.0,Personal foul by R. Felton (drawn by P. McCaw),,47,42
176,2,3:52.0,P. McCaw misses 3-pt jump shot from 24 ft,,47,42
177,2,3:49.0,,Defensive rebound by D. Jordan,47,42
178,2,3:44.0,,J. Crawford misses 3-pt jump shot from 26 ft,47,42
179,2,3:41.0,,Offensive rebound by B. Griffin,47,42
180,2,3:37.0,,J. Redick misses 3-pt jump shot from 25 ft,47,42
181,2,3:36.0,,Offensive rebound by R. Felton,47,42
182,2,3:36.0,,Personal foul by S. Curry (drawn by J. Redick),47,42
183,2,3:36.0,K. Thompson enters the game for A. Iguodala,,47,42
184,2,3:32.0,,Personal foul by J. McGee (drawn by D. Jordan),47,42
185,2,3:32.0,A. Varejão enters the game for J. McGee,,47,42
186,2,3:31.0,,Personal take foul by A. Varejão (drawn by D. Jordan),47,42
187,2,3:31.0,,D. Jordan makes free throw 1 of 2,47,43
188,2,3:31.0,,D. Jordan misses free throw 2 of 2,47,43
189,2,3:28.0,Defensive rebound by K. Thompson,,47,43
190,2,3:10.0,A. Varejão misses 2-pt jump shot from 15 ft,,47,43
191,2,3:08.0,Offensive rebound by K. Thompson,,47,43
192,2,2:57.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by P. McCaw),,50,43
193,2,2:52.0,,Personal take foul by A. Varejão (drawn by D. Jordan),50,43
194,2,2:52.0,,LA Clippers full timeout,50,43
195,2,2:52.0,,D. Jordan makes free throw 1 of 2,50,44
196,2,2:52.0,K. Durant enters the game for A. Varejão,,50,43
197,2,2:52.0,,D. Jordan misses free throw 2 of 2,50,44
198,2,2:49.0,Defensive rebound by K. Durant,,50,44
199,2,2:37.0,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),,53,44
200,2,2:33.0,,Personal take foul by K. Looney (drawn by D. Jordan),53,44
201,2,2:33.0,Technical foul by S. Curry,,53,44
202,2,2:33.0,,J. Redick makes technical free throw,53,45
203,2,2:33.0,,D. Jordan makes free throw 1 of 2,53,46
204,2,2:33.0,A. Iguodala enters the game for P. McCaw,,53,45
205,2,2:33.0,,D. Jordan makes free throw 2 of 2,53,47
206,2,2:17.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by K. Durant),,56,47
207,2,2:11.0,,R. Felton makes 2-pt layup from 1 ft (assist by J. Crawford),56,49
208,2,1:57.0,K. Durant makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,59,49
209,2,1:37.0,,J. Redick misses 3-pt jump shot from 24 ft,59,49
210,2,1:35.0,Defensive rebound by K. Durant,,59,49
211,2,1:30.0,Turnover by K. Thompson (bad pass; steal by J. Redick),,59,49
212,2,1:26.0,,Turnover by J. Redick (bad pass; steal by A. Iguodala),59,49
213,2,1:20.0,K. Thompson misses 3-pt jump shot from 26 ft,,59,49
214,2,1:19.0,Offensive rebound by S. Curry,,59,49
215,2,1:19.0,S. Curry makes 2-pt layup from 2 ft,,61,49
216,2,1:05.0,,J. Redick misses 3-pt jump shot from 26 ft,61,49
217,2,1:02.0,,Offensive rebound by Team,61,49
218,2,1:02.0,Loose ball foul by K. Looney (drawn by D. Jordan),,61,49
219,2,1:02.0,,D. Jordan makes free throw 1 of 2,61,50
220,2,1:02.0,,D. Jordan misses free throw 2 of 2,61,50
221,2,1:00.0,Defensive rebound by K. Durant,,61,50
222,2,0:45.0,S. Curry misses 2-pt jump shot from 9 ft,,61,50
223,2,0:43.0,,Defensive rebound by R. Felton,61,50
224,2,0:39.0,,B. Griffin makes 2-pt dunk from 1 ft (assist by J. Redick),61,52
225,2,0:33.0,K. Durant makes 2-pt layup from 3 ft (assist by S. Curry),,63,52
226,2,0:29.0,,B. Griffin makes 2-pt layup from 3 ft,63,54
227,2,0:29.0,,Shooting foul by K. Durant (drawn by B. Griffin),63,54
228,2,0:29.0,,LA Clippers full timeout,63,54
229,2,0:29.0,,L. Mbah a Moute enters the game for J. Crawford,63,54
230,2,0:29.0,P. McCaw enters the game for K. Looney,,63,54
231,2,0:29.0,,B. Griffin makes free throw 1 of 1,63,55
232,2,0:10.0,Shooting foul by B. Griffin (drawn by S. Curry),,63,55
233,2,0:10.0,S. Curry makes free throw 1 of 2,,64,55
234,2,0:10.0,I. Clark enters the game for K. Thompson,,64,55
235,2,0:10.0,J. McAdoo enters the game for K. Durant,,64,55
236,2,0:10.0,,J. Crawford enters the game for L. Mbah a Moute,64,55
237,2,0:10.0,,A. Rivers enters the game for D. Jordan,64,55
238,2,0:10.0,S. Curry makes free throw 2 of 2,,65,55
239,2,0:02.0,,Turnover by J. Crawford (lost ball; steal by A. Iguodala),65,55
240,3,11:37.0,K. Durant misses 2-pt hook shot from 2 ft,,65,55
241,3,11:33.0,,Defensive rebound by D. Jordan,65,55
242,3,11:15.0,,R. Felton makes 2-pt layup from 3 ft,65,57
243,3,11:06.0,S. Curry makes 2-pt jump shot from 9 ft,,67,57
244,3,11:00.0,,Turnover by R. Felton (bad pass; steal by K. Durant),67,57
245,3,10:54.0,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Durant),,70,57
246,3,10:37.0,,J. Redick makes 2-pt jump shot from 21 ft,70,59
247,3,10:17.0,J. McGee misses 2-pt layup from 3 ft,,70,59
248,3,10:13.0,,Defensive rebound by D. Jordan,70,59
249,3,10:04.0,,A. Rivers misses 3-pt jump shot from 25 ft,70,59
250,3,10:02.0,Defensive rebound by P. McCaw,,70,59
251,3,9:59.0,S. Curry misses 2-pt layup from 3 ft (block by R. Felton),,70,59
252,3,9:59.0,Offensive rebound by Team,,70,59
253,3,9:56.0,K. Thompson makes 2-pt jump shot from 16 ft (assist by S. Curry),,72,59
254,3,9:38.0,,B. Griffin misses 2-pt layup from 4 ft,72,59
255,3,9:35.0,Defensive rebound by K. Durant,,72,59
256,3,9:34.0,Shooting foul by D. Jordan (drawn by K. Durant),,72,59
257,3,9:34.0,K. Durant makes free throw 1 of 2,,73,59
258,3,9:34.0,K. Durant makes free throw 2 of 2,,74,59
259,3,9:26.0,,A. Rivers makes 2-pt layup from 2 ft,74,61
260,3,9:16.0,P. McCaw misses 3-pt jump shot from 25 ft,,74,61
261,3,9:15.0,,Defensive rebound by D. Jordan,74,61
262,3,9:10.0,,J. Redick misses 3-pt jump shot from 26 ft,74,61
263,3,9:10.0,,Offensive rebound by Team,74,61
264,3,9:10.0,Loose ball foul by P. McCaw (drawn by B. Griffin),,74,61
265,3,9:01.0,,Shooting foul by P. McCaw (drawn by R. Felton),74,61
266,3,9:01.0,,R. Felton makes free throw 1 of 2,74,62
267,3,9:01.0,,R. Felton makes free throw 2 of 2,74,63
268,3,8:42.0,J. McGee makes 2-pt dunk at rim (assist by P. McCaw),,76,63
269,3,8:42.0,,LA Clippers full timeout,76,63
270,3,8:32.0,,Turnover by B. Griffin (bad pass; steal by S. Curry),76,63
271,3,8:24.0,K. Thompson misses 3-pt jump shot from 28 ft,,76,63
272,3,8:23.0,,Defensive rebound by D. Jordan,76,63
273,3,8:13.0,,Shooting foul by J. McGee (drawn by B. Griffin),76,63
274,3,8:13.0,,B. Griffin misses free throw 1 of 2,76,63
275,3,8:13.0,,Offensive rebound by Team,76,63
276,3,8:13.0,,B. Griffin makes free throw 2 of 2,76,64
277,3,7:57.0,J. McGee makes 2-pt layup from 2 ft (assist by P. McCaw),,78,64
278,3,7:49.0,,B. Griffin misses 2-pt layup from 2 ft,78,64
279,3,7:46.0,Defensive rebound by J. McGee,,78,64
280,3,7:43.0,S. Curry misses 3-pt jump shot from 26 ft,,78,64
281,3,7:41.0,Offensive rebound by J. McGee,,78,64
282,3,7:41.0,Shooting foul by A. Rivers (drawn by J. McGee),,78,64
283,3,7:41.0,J. McGee makes free throw 1 of 2,,79,64
284,3,7:41.0,J. McGee misses free throw 2 of 2,,79,64
285,3,7:40.0,,Defensive rebound by D. Jordan,79,64
286,3,7:21.0,,A. Rivers misses 2-pt layup from 2 ft (block by J. McGee),79,64
287,3,7:20.0,Defensive rebound by K. Thompson,,79,64
288,3,7:15.0,Shooting foul by J. Redick (drawn by P. McCaw),,79,64
289,3,7:15.0,P. McCaw misses free throw 1 of 2,,79,64
290,3,7:15.0,Offensive rebound by Team,,79,64
291,3,7:15.0,P. McCaw misses free throw 2 of 2,,79,64
292,3,7:15.0,A. Varejão enters the game for J. McGee,,79,64
293,3,7:13.0,,Defensive rebound by B. Griffin,79,64
294,3,6:56.0,,B. Griffin makes 2-pt layup from 2 ft (assist by A. Rivers),79,66
295,3,6:56.0,,Shooting foul by A. Varejão (drawn by B. Griffin),79,66
296,3,6:56.0,,B. Griffin makes free throw 1 of 1,79,67
297,3,6:43.0,Turnover by S. Curry (bad pass; steal by B. Griffin),,79,67
298,3,6:38.0,,A. Rivers makes 2-pt layup from 2 ft (assist by R. Felton),79,69
299,3,6:29.0,Personal foul by A. Rivers (drawn by S. Curry),,79,69
300,3,6:26.0,K. Thompson makes 2-pt jump shot from 19 ft (assist by P. McCaw),,81,69
301,3,6:13.0,,R. Felton misses 2-pt jump shot from 20 ft,81,69
302,3,6:10.0,Defensive rebound by S. Curry,,81,69
303,3,6:07.0,S. Curry makes 2-pt layup from 3 ft,,83,69
304,3,6:07.0,Shooting foul by R. Felton (drawn by S. Curry),,83,69
305,3,6:07.0,S. Curry makes free throw 1 of 1,,84,69
306,3,5:58.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by D. Jordan),84,71
307,3,5:43.0,K. Durant misses 3-pt jump shot from 27 ft,,84,71
308,3,5:42.0,,Defensive rebound by A. Rivers,84,71
309,3,5:39.0,,B. Griffin misses 2-pt layup from 2 ft,84,71
310,3,5:37.0,,Offensive rebound by B. Griffin,84,71
311,3,5:37.0,,B. Griffin makes 2-pt layup from 2 ft,84,73
312,3,5:37.0,,Shooting foul by P. McCaw (drawn by B. Griffin),84,73
313,3,5:37.0,Golden State full timeout,,84,73
314,3,5:37.0,,J. Crawford enters the game for R. Felton,84,73
315,3,5:37.0,A. Iguodala enters the game for P. McCaw,,84,73
316,3,5:37.0,,B. Griffin makes free throw 1 of 1,84,74
317,3,5:26.0,K. Durant misses 2-pt jump shot from 3 ft (block by D. Jordan),,84,74
318,3,5:24.0,,Defensive rebound by A. Rivers,84,74
319,3,5:19.0,,A. Rivers makes 2-pt layup from 3 ft,84,76
320,3,5:05.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by S. Curry),,87,76
321,3,4:45.0,,A. Rivers misses 2-pt jump shot from 8 ft,87,76
322,3,4:42.0,Defensive rebound by A. Varejão,,87,76
323,3,4:41.0,Shooting foul by A. Rivers (drawn by K. Durant),,87,76
324,3,4:41.0,K. Durant makes free throw 1 of 2,,88,76
325,3,4:41.0,K. Durant makes free throw 2 of 2,,89,76
326,3,4:27.0,,B. Griffin makes 2-pt jump shot from 4 ft (assist by A. Rivers),89,78
327,3,4:11.0,K. Durant makes 2-pt jump shot from 14 ft (assist by S. Curry),,91,78
328,3,3:58.0,,B. Griffin misses 2-pt hook shot from 5 ft,91,78
329,3,3:56.0,Defensive rebound by A. Varejão,,91,78
330,3,3:50.0,Turnover by S. Curry (traveling),,91,78
331,3,3:50.0,,M. Speights enters the game for A. Rivers,91,78
332,3,3:50.0,,R. Felton enters the game for D. Jordan,91,78
333,3,3:50.0,I. Clark enters the game for K. Thompson,,91,78
334,3,3:29.0,,M. Speights misses 2-pt dunk at rim,91,78
335,3,3:25.0,Defensive rebound by A. Iguodala,,91,78
336,3,3:21.0,I. Clark makes 3-pt jump shot from 25 ft (assist by K. Durant),,94,78
337,3,3:04.0,,J. Crawford makes 2-pt jump shot from 17 ft (assist by B. Griffin),94,80
338,3,3:03.0,Golden State full timeout,,94,80
339,3,3:03.0,K. Looney enters the game for K. Durant,,94,80
340,3,3:03.0,J. McAdoo enters the game for A. Varejão,,94,80
341,3,3:03.0,,L. Mbah a Moute enters the game for B. Griffin,94,80
342,3,2:48.0,S. Curry makes 2-pt jump shot from 15 ft,,96,80
343,3,2:30.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by R. Felton),96,82
344,3,2:18.0,S. Curry misses 3-pt jump shot from 27 ft,,96,82
345,3,2:17.0,,Defensive rebound by R. Felton,96,82
346,3,2:07.0,,M. Speights misses 2-pt jump shot from 4 ft,96,82
347,3,2:04.0,Defensive rebound by J. McAdoo,,96,82
348,3,2:01.0,S. Curry misses 2-pt layup from 2 ft,,96,82
349,3,1:59.0,Offensive rebound by J. McAdoo,,96,82
350,3,1:59.0,J. McAdoo makes 2-pt layup from 2 ft,,98,82
351,3,1:40.0,,J. Redick misses 2-pt jump shot from 13 ft,98,82
352,3,1:37.0,Defensive rebound by J. McAdoo,,98,82
353,3,1:29.0,,B. Bass enters the game for J. Redick,98,82
354,3,1:26.0,A. Iguodala misses 2-pt layup from 1 ft,,98,82
355,3,1:24.0,Offensive rebound by A. Iguodala,,98,82
356,3,1:24.0,A. Iguodala misses 2-pt dunk at rim,,98,82
357,3,1:20.0,,Defensive rebound by L. Mbah a Moute,98,82
358,3,1:16.0,,Personal foul by K. Looney (drawn by J. Crawford),98,82
359,3,1:16.0,,J. Crawford makes free throw 1 of 2,98,83
360,3,1:16.0,,J. Crawford makes free throw 2 of 2,98,84
361,3,1:05.0,,Violation by L. Mbah a Moute (kicked ball),98,84
362,3,0:57.0,S. Curry makes 2-pt jump shot from 13 ft (assist by A. Iguodala),,100,84
363,3,0:43.0,,Turnover by B. Bass (dbl dribble),100,84
364,3,0:25.0,I. Clark makes 2-pt jump shot from 18 ft (assist by A. Iguodala),,102,84
365,3,0:06.0,,M. Speights makes 3-pt jump shot from 28 ft (assist by J. Crawford),102,87
366,3,0:01.0,A. Iguodala makes 2-pt jump shot from 8 ft (assist by S. Curry),,104,87
367,4,11:45.0,,B. Bass misses 2-pt layup from 3 ft (block by J. McAdoo),104,87
368,4,11:43.0,Defensive rebound by J. McAdoo,,104,87
369,4,11:37.0,K. Thompson makes 2-pt jump shot from 7 ft,,106,87
370,4,11:15.0,,J. Crawford makes 3-pt jump shot from 27 ft,106,90
371,4,10:44.0,I. Clark makes 2-pt layup from 2 ft,,108,90
372,4,10:25.0,,J. Crawford misses 2-pt layup from 3 ft,108,90
373,4,10:24.0,,Offensive rebound by M. Speights,108,90
374,4,10:24.0,,Shooting foul by J. McAdoo (drawn by M. Speights),108,90
375,4,10:24.0,,M. Speights makes free throw 1 of 2,108,91
376,4,10:24.0,,M. Speights makes free throw 2 of 2,108,92
377,4,10:03.0,A. Iguodala makes 3-pt jump shot from 26 ft (assist by K. Durant),,111,92
378,4,9:51.0,,Turnover by J. Crawford (lost ball; steal by A. Iguodala),111,92
379,4,9:48.0,A. Iguodala makes 2-pt layup from 2 ft (assist by I. Clark),,113,92
380,4,9:33.0,,Shooting foul by J. McAdoo (drawn by R. Felton),113,92
381,4,9:33.0,,R. Felton makes free throw 1 of 2,113,93
382,4,9:33.0,,R. Felton misses free throw 2 of 2,113,93
383,4,9:33.0,,B. Griffin enters the game for M. Speights,113,93
384,4,9:33.0,,J. Redick enters the game for B. Bass,113,93
385,4,9:30.0,Defensive rebound by J. McAdoo,,113,93
