,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW ORLEANS_ACTION,SAN ANTONIO_SCORE,NEW ORLEANS_SCORE
36,1,7:46.0,,B. Hield misses 2-pt layup from 1 ft,8,4
37,1,7:43.0,,Offensive rebound by S. Hill,8,4
38,1,7:43.0,,S. Hill misses 2-pt layup from 3 ft,8,4
39,1,7:41.0,Defensive rebound by L. Aldridge,,8,4
40,1,7:32.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by T. Parker),,10,4
41,1,7:15.0,,A. Davis makes 2-pt dunk at rim (assist by B. Hield),10,6
42,1,7:02.0,T. Parker misses 2-pt jump shot from 19 ft (block by J. Holiday),,10,6
43,1,7:00.0,,Defensive rebound by S. Hill,10,6
44,1,6:52.0,,Turnover by S. Hill (bad pass; steal by D. Green),10,6
45,1,6:42.0,D. Lee misses 2-pt layup from 3 ft (block by A. Davis),,10,6
46,1,6:40.0,,Defensive rebound by S. Hill,10,6
47,1,6:36.0,,B. Hield misses 2-pt layup from 1 ft (block by T. Parker),10,6
48,1,6:34.0,,Offensive rebound by S. Hill,10,6
49,1,6:25.0,,J. Holiday misses 3-pt jump shot from 25 ft,10,6
50,1,6:25.0,Defensive rebound by L. Aldridge,,10,6
51,1,6:16.0,Turnover by T. Parker (lost ball; steal by A. Davis),,10,6
52,1,6:09.0,,B. Hield makes 2-pt layup from 1 ft (assist by J. Holiday),10,8
53,1,5:49.0,K. Leonard misses 2-pt jump shot from 12 ft,,10,8
54,1,5:49.0,Offensive rebound by D. Lee,,10,8
55,1,5:46.0,D. Lee makes 2-pt layup from 1 ft,,12,8
56,1,5:33.0,,J. Holiday makes 2-pt jump shot from 15 ft,12,10
57,1,5:32.0,San Antonio full timeout,,12,10
58,1,5:32.0,,D. Motiejūnas enters the game for S. Hill,12,10
59,1,5:32.0,,T. Evans enters the game for B. Hield,12,10
60,1,5:32.0,K. Anderson enters the game for K. Leonard,,12,10
61,1,5:32.0,P. Mills enters the game for D. Lee,,12,10
62,1,5:32.0,M. Ginóbili enters the game for D. Green,,12,10
63,1,5:32.0,D. Bertāns enters the game for T. Parker,,12,10
64,1,5:10.0,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,15,10
65,1,4:53.0,,D. Cunningham misses 3-pt jump shot from 24 ft,15,10
66,1,4:53.0,Defensive rebound by L. Aldridge,,15,10
67,1,4:40.0,L. Aldridge misses 2-pt jump shot from 20 ft,,15,10
68,1,4:39.0,,Defensive rebound by A. Davis,15,10
69,1,4:16.0,,J. Holiday makes 2-pt jump shot from 13 ft,15,12
70,1,4:09.0,D. Bertāns misses 2-pt layup from 1 ft (block by D. Motiejūnas),,15,12
71,1,4:07.0,,Defensive rebound by D. Cunningham,15,12
72,1,3:58.0,,Shooting foul by D. Bertāns (drawn by J. Holiday),15,12
73,1,3:58.0,,J. Holiday makes 2-pt jump shot from 5 ft (assist by D. Motiejūnas),15,14
74,1,3:58.0,,J. Holiday misses free throw 1 of 1,15,14
75,1,3:58.0,D. Dedmon enters the game for L. Aldridge,,15,14
76,1,3:56.0,Defensive rebound by D. Dedmon,,15,14
77,1,3:50.0,Personal foul by T. Evans (drawn by K. Anderson),,15,14
78,1,3:37.0,P. Mills misses 3-pt jump shot from 23 ft,,15,14
79,1,3:36.0,,Defensive rebound by D. Motiejūnas,15,14
80,1,3:27.0,,T. Evans misses 3-pt jump shot from 27 ft,15,14
81,1,3:27.0,Defensive rebound by K. Anderson,,15,14
82,1,3:18.0,D. Bertāns misses 3-pt jump shot from 25 ft,,15,14
83,1,3:17.0,,Defensive rebound by D. Cunningham,15,14
84,1,3:05.0,,A. Davis misses 2-pt jump shot from 6 ft,15,14
85,1,3:05.0,,Offensive rebound by A. Davis,15,14
86,1,3:02.0,,A. Davis misses 2-pt layup from 2 ft,15,14
87,1,3:00.0,,Offensive rebound by D. Motiejūnas,15,14
88,1,2:56.0,,T. Evans misses 2-pt layup from 2 ft (block by K. Anderson),15,14
89,1,2:55.0,Defensive rebound by D. Dedmon,,15,14
90,1,2:52.0,Turnover by K. Anderson (traveling),,15,14
91,1,2:35.0,,J. Holiday misses 2-pt layup from 3 ft,15,14
92,1,2:35.0,Defensive rebound by K. Anderson,,15,14
93,1,2:25.0,P. Mills misses 2-pt jump shot from 15 ft (block by J. Holiday),,15,14
94,1,2:23.0,,Defensive rebound by J. Holiday,15,14
95,1,2:19.0,,T. Evans makes 2-pt dunk at rim (assist by J. Holiday),15,16
96,1,2:02.0,M. Ginóbili misses 2-pt layup from 1 ft,,15,16
97,1,2:02.0,,Defensive rebound by A. Davis,15,16
98,1,1:46.0,,D. Motiejūnas misses 2-pt jump shot from 5 ft,15,16
99,1,1:45.0,,Offensive rebound by A. Davis,15,16
100,1,1:45.0,,A. Davis makes 2-pt layup from 3 ft,15,18
101,1,1:34.0,M. Ginóbili misses 2-pt jump shot from 12 ft (block by D. Motiejūnas),,15,18
102,1,1:33.0,,Defensive rebound by A. Davis,15,18
103,1,1:18.0,,D. Motiejūnas makes 3-pt jump shot from 23 ft (assist by T. Evans),15,21
104,1,1:01.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by D. Dedmon),,18,21
105,1,0:45.0,,Shooting foul by D. Bertāns (drawn by A. Davis),18,21
106,1,0:45.0,,A. Davis makes free throw 1 of 2,18,22
107,1,0:45.0,,E. Moore enters the game for J. Holiday,18,22
108,1,0:45.0,,S. Hill enters the game for D. Cunningham,18,22
109,1,0:45.0,,A. Davis makes free throw 2 of 2,18,23
110,1,0:33.0,M. Ginóbili makes 2-pt jump shot from 10 ft,,20,23
111,1,0:18.0,,D. Motiejūnas misses 3-pt jump shot from 27 ft,20,23
112,1,0:16.0,,Offensive rebound by S. Hill,20,23
113,1,0:04.0,,A. Davis misses 3-pt jump shot from 26 ft,20,23
114,1,0:02.0,Defensive rebound by D. Dedmon,,20,23
115,1,0:00.0,K. Anderson misses 3-pt jump shot from 62 ft,,20,23
116,1,0:00.0,Offensive rebound by Team,,20,23
117,2,11:49.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by P. Mills),,23,23
118,2,11:35.0,,Shooting foul by P. Mills (drawn by T. Jones),23,23
119,2,11:35.0,,T. Jones makes free throw 1 of 2,23,24
120,2,11:35.0,,T. Jones makes free throw 2 of 2,23,25
121,2,11:18.0,Turnover by M. Ginóbili (bad pass; steal by E. Moore),,23,25
122,2,11:11.0,,D. Motiejūnas makes 2-pt layup from 2 ft (assist by T. Evans),23,27
123,2,10:57.0,Turnover by K. Leonard (bad pass; steal by D. Motiejūnas),,23,27
124,2,10:51.0,,T. Evans misses 2-pt layup from 2 ft,23,27
125,2,10:49.0,Defensive rebound by K. Leonard,,23,27
126,2,10:43.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by K. Leonard),,26,27
127,2,10:27.0,,T. Jones makes 2-pt layup from 2 ft,26,29
128,2,10:14.0,K. Leonard makes 2-pt jump shot from 7 ft,,28,29
129,2,9:57.0,,E. Moore misses 2-pt jump shot from 14 ft,28,29
130,2,9:56.0,Defensive rebound by K. Leonard,,28,29
131,2,9:47.0,K. Leonard makes 3-pt jump shot from 27 ft,,31,29
132,2,9:24.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by T. Evans),31,32
133,2,9:24.0,San Antonio full timeout,,31,32
134,2,9:24.0,T. Parker enters the game for D. Bertāns,,31,32
135,2,9:24.0,D. Green enters the game for M. Ginóbili,,31,32
136,2,9:24.0,L. Aldridge enters the game for P. Mills,,31,32
137,2,9:24.0,D. Lee enters the game for D. Dedmon,,31,32
138,2,9:01.0,K. Leonard misses 2-pt jump shot from 12 ft,,31,32
139,2,9:01.0,,Defensive rebound by S. Hill,31,32
140,2,8:40.0,,T. Jones makes 2-pt layup from 2 ft (assist by E. Moore),31,34
141,2,8:40.0,,Shooting foul by D. Green (drawn by T. Jones),31,34
142,2,8:40.0,,T. Jones misses free throw 1 of 1,31,34
143,2,8:40.0,,J. Holiday enters the game for T. Evans,31,34
144,2,8:39.0,Defensive rebound by L. Aldridge,,31,34
145,2,8:19.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by K. Leonard),,33,34
146,2,7:56.0,,J. Holiday makes 2-pt jump shot from 18 ft,33,36
147,2,7:35.0,K. Leonard makes 2-pt jump shot from 13 ft,,35,36
148,2,7:35.0,Shooting foul by D. Motiejūnas (drawn by K. Leonard),,35,36
149,2,7:35.0,K. Leonard makes free throw 1 of 1,,36,36
150,2,7:20.0,,J. Holiday makes 2-pt jump shot from 5 ft (assist by E. Moore),36,38
151,2,7:03.0,D. Lee makes 2-pt dunk at rim (assist by K. Leonard),,38,38
152,2,6:44.0,,T. Jones misses 2-pt jump shot from 4 ft,38,38
153,2,6:44.0,Defensive rebound by D. Green,,38,38
154,2,6:38.0,Shooting foul by S. Hill (drawn by T. Parker),,38,38
155,2,6:38.0,T. Parker makes free throw 1 of 2,,39,38
156,2,6:38.0,,A. Davis enters the game for D. Motiejūnas,39,38
157,2,6:38.0,,D. Cunningham enters the game for S. Hill,39,38
158,2,6:38.0,T. Parker makes free throw 2 of 2,,40,38
159,2,6:24.0,,J. Holiday misses 2-pt layup from 2 ft,40,38
160,2,6:24.0,Defensive rebound by D. Lee,,40,38
161,2,6:14.0,T. Parker misses 2-pt jump shot from 12 ft,,40,38
162,2,6:14.0,Offensive rebound by D. Lee,,40,38
163,2,6:14.0,Shooting foul by T. Jones (drawn by D. Lee),,40,38
164,2,6:14.0,D. Lee makes free throw 1 of 2,,41,38
165,2,6:14.0,K. Anderson enters the game for K. Leonard,,41,38
166,2,6:14.0,D. Lee makes free throw 2 of 2,,42,38
167,2,5:56.0,,T. Jones makes 2-pt layup from 3 ft (assist by J. Holiday),42,40
168,2,5:30.0,D. Green misses 3-pt jump shot from 25 ft,,42,40
169,2,5:29.0,,Defensive rebound by A. Davis,42,40
170,2,5:19.0,,Personal foul by L. Aldridge (drawn by A. Davis),42,40
171,2,5:19.0,Official timeout,,42,40
172,2,5:19.0,,L. Galloway enters the game for E. Moore,42,40
173,2,5:08.0,,Turnover by A. Davis (lost ball),42,40
174,2,4:52.0,L. Aldridge misses 2-pt jump shot from 19 ft,,42,40
175,2,4:51.0,,Defensive rebound by A. Davis,42,40
176,2,4:33.0,,D. Cunningham makes 2-pt dunk at rim (assist by J. Holiday),42,42
177,2,4:11.0,L. Aldridge makes 2-pt jump shot from 13 ft,,44,42
178,2,3:52.0,K. Leonard enters the game for K. Anderson,,44,42
179,2,3:46.0,,A. Davis misses 2-pt jump shot from 15 ft,44,42
180,2,3:46.0,Defensive rebound by D. Lee,,44,42
181,2,3:29.0,L. Aldridge misses 2-pt jump shot from 9 ft,,44,42
182,2,3:29.0,,Defensive rebound by T. Jones,44,42
183,2,3:23.0,,Turnover by A. Davis (offensive foul),44,42
184,2,3:23.0,,Offensive foul by A. Davis (drawn by K. Leonard),44,42
185,2,3:23.0,P. Mills enters the game for T. Parker,,44,42
186,2,3:03.0,D. Lee makes 2-pt dunk at rim (assist by D. Green),,46,42
187,2,2:51.0,,Turnover by J. Holiday (bad pass; steal by P. Mills),46,42
188,2,2:46.0,Shooting foul by L. Galloway (drawn by K. Leonard),,46,42
189,2,2:46.0,,New Orleans full timeout,46,42
190,2,2:46.0,K. Leonard makes free throw 1 of 2,,47,42
191,2,2:46.0,,D. Motiejūnas enters the game for T. Jones,46,42
192,2,2:46.0,K. Leonard makes free throw 2 of 2,,48,42
193,2,2:25.0,,Personal foul by K. Leonard (drawn by A. Davis),48,42
194,2,2:25.0,M. Ginóbili enters the game for D. Green,,48,42
195,2,2:15.0,,A. Davis makes 2-pt dunk at rim (assist by D. Motiejūnas),48,44
196,2,2:02.0,L. Aldridge misses 2-pt jump shot from 22 ft,,48,44
197,2,2:01.0,Offensive rebound by D. Lee,,48,44
198,2,1:59.0,K. Leonard misses 3-pt jump shot from 25 ft,,48,44
199,2,1:58.0,Offensive rebound by L. Aldridge,,48,44
200,2,1:58.0,L. Aldridge misses 2-pt layup from 2 ft,,48,44
201,2,1:55.0,,Defensive rebound by A. Davis,48,44
202,2,1:50.0,,Turnover by A. Davis (lost ball; steal by M. Ginóbili),48,44
203,2,1:44.0,P. Mills misses 3-pt jump shot from 26 ft,,48,44
204,2,1:40.0,Offensive rebound by D. Lee,,48,44
205,2,1:40.0,D. Lee makes 2-pt layup from 1 ft,,50,44
206,2,1:33.0,,D. Motiejūnas makes 2-pt layup from 2 ft (assist by J. Holiday),50,46
207,2,1:11.0,Shooting block foul by A. Davis (drawn by K. Leonard),,50,46
208,2,1:11.0,K. Leonard makes free throw 1 of 2,,51,46
209,2,1:11.0,,T. Jones enters the game for A. Davis,50,46
210,2,1:11.0,D. Bertāns enters the game for D. Lee,,50,46
211,2,1:11.0,,S. Hill enters the game for T. Jones,51,46
212,2,1:11.0,K. Leonard makes free throw 2 of 2,,52,46
213,2,1:02.0,,Turnover by J. Holiday (bad pass; steal by P. Mills),52,46
214,2,0:55.0,P. Mills misses 2-pt layup from 2 ft,,52,46
215,2,0:54.0,,Defensive rebound by D. Motiejūnas,52,46
216,2,0:48.0,,L. Galloway misses 3-pt jump shot from 25 ft,52,46
217,2,0:46.0,Defensive rebound by L. Aldridge,,52,46
218,2,0:39.0,M. Ginóbili makes 2-pt layup from 2 ft (assist by P. Mills),,54,46
219,2,0:32.0,,J. Holiday misses 2-pt jump shot from 16 ft,54,46
220,2,0:31.0,Defensive rebound by L. Aldridge,,54,46
221,2,0:09.0,K. Leonard misses 2-pt layup from 3 ft,,54,46
222,2,0:09.0,Offensive rebound by L. Aldridge,,54,46
223,2,0:09.0,Shooting foul by D. Motiejūnas (drawn by L. Aldridge),,54,46
224,2,0:09.0,L. Aldridge makes free throw 1 of 2,,55,46
225,2,0:09.0,L. Aldridge misses free throw 2 of 2,,55,46
226,2,0:09.0,D. Green enters the game for D. Bertāns,,55,46
227,2,0:09.0,,E. Moore enters the game for D. Cunningham,55,46
228,2,0:08.0,Offensive rebound by K. Leonard,,55,46
229,2,0:08.0,,Loose ball foul by L. Galloway (drawn by K. Leonard),55,46
230,2,0:08.0,K. Leonard makes free throw 1 of 2,,56,46
231,2,0:08.0,K. Leonard makes free throw 2 of 2,,57,46
232,2,0:02.0,,J. Holiday makes 2-pt jump shot from 9 ft,57,48
233,2,0:00.0,K. Leonard misses 3-pt jump shot from 39 ft,,57,48
234,2,0:00.0,Offensive rebound by Team,,57,48
235,3,11:45.0,L. Aldridge misses 2-pt jump shot from 20 ft,,57,48
236,3,11:43.0,,Defensive rebound by J. Holiday,57,48
237,3,11:29.0,,D. Cunningham makes 2-pt dunk at rim (assist by J. Holiday),57,50
238,3,11:11.0,D. Green misses 3-pt jump shot from 23 ft,,57,50
239,3,11:11.0,,Defensive rebound by A. Davis,57,50
240,3,10:45.0,,D. Cunningham misses 3-pt jump shot from 24 ft,57,50
241,3,10:45.0,Defensive rebound by L. Aldridge,,57,50
242,3,10:39.0,Shooting foul by S. Hill (drawn by T. Parker),,57,50
243,3,10:39.0,T. Parker misses free throw 1 of 2,,57,50
244,3,10:39.0,Offensive rebound by Team,,57,50
245,3,10:39.0,T. Parker makes free throw 2 of 2,,58,50
246,3,10:24.0,,J. Holiday misses 3-pt jump shot from 24 ft,58,50
247,3,10:23.0,Defensive rebound by K. Leonard,,58,50
248,3,10:18.0,Personal foul by D. Cunningham (drawn by L. Aldridge),,58,50
249,3,10:03.0,K. Leonard misses 2-pt jump shot from 7 ft,,58,50
250,3,10:01.0,Offensive rebound by L. Aldridge,,58,50
251,3,9:58.0,L. Aldridge misses 2-pt jump shot from 9 ft,,58,50
252,3,9:57.0,,Defensive rebound by J. Holiday,58,50
253,3,9:52.0,,J. Holiday misses 2-pt jump shot from 3 ft,58,50
254,3,9:51.0,,Offensive rebound by A. Davis,58,50
255,3,9:51.0,,A. Davis makes 2-pt dunk at rim,58,52
256,3,9:51.0,San Antonio full timeout,,58,52
257,3,9:35.0,L. Aldridge misses 2-pt jump shot from 8 ft,,58,52
258,3,9:35.0,,Defensive rebound by A. Davis,58,52
259,3,9:20.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by S. Hill),58,55
260,3,9:01.0,K. Leonard makes 2-pt jump shot from 21 ft,,60,55
261,3,8:41.0,,Turnover by B. Hield (lost ball),60,55
262,3,8:39.0,Shooting foul by B. Hield (drawn by D. Green),,60,55
263,3,8:39.0,D. Green makes free throw 1 of 2,,61,55
264,3,8:39.0,D. Green makes free throw 2 of 2,,62,55
265,3,8:25.0,,B. Hield misses 3-pt jump shot from 26 ft,62,55
266,3,8:24.0,Defensive rebound by K. Leonard,,62,55
267,3,8:08.0,L. Aldridge makes 2-pt dunk at rim (assist by D. Green),,64,55
268,3,7:55.0,,S. Hill misses 3-pt jump shot from 25 ft,64,55
269,3,7:55.0,Defensive rebound by K. Leonard,,64,55
270,3,7:44.0,Turnover by K. Leonard (bad pass; steal by J. Holiday),,64,55
271,3,7:37.0,,B. Hield misses 3-pt jump shot from 24 ft,64,55
272,3,7:36.0,Defensive rebound by L. Aldridge,,64,55
273,3,7:13.0,L. Aldridge makes 2-pt layup from 1 ft (assist by K. Leonard),,66,55
274,3,6:50.0,,S. Hill makes 3-pt jump shot from 27 ft (assist by B. Hield),66,58
275,3,6:34.0,Turnover by T. Parker (bad pass; steal by S. Hill),,66,58
276,3,6:33.0,,Personal foul by D. Lee (drawn by B. Hield),66,58
277,3,6:33.0,,E. Moore enters the game for B. Hield,66,58
278,3,6:19.0,,Turnover by A. Davis (bad pass; steal by D. Lee),66,58
279,3,6:11.0,T. Parker misses 2-pt layup from 2 ft,,66,58
280,3,6:09.0,,Defensive rebound by A. Davis,66,58
281,3,6:06.0,,J. Holiday makes 2-pt dunk at rim (assist by A. Davis),66,60
282,3,5:53.0,T. Parker misses 2-pt jump shot from 8 ft,,66,60
283,3,5:52.0,,Defensive rebound by A. Davis,66,60
284,3,5:46.0,,Personal foul by D. Lee (drawn by A. Davis),66,60
285,3,5:46.0,P. Mills enters the game for T. Parker,,66,60
286,3,5:33.0,,E. Moore makes 2-pt jump shot from 3 ft,66,62
287,3,5:14.0,K. Leonard makes 2-pt jump shot from 13 ft,,68,62
288,3,5:03.0,,E. Moore misses 3-pt jump shot from 24 ft,68,62
289,3,5:02.0,Defensive rebound by D. Lee,,68,62
290,3,4:56.0,Offensive foul by D. Green (drawn by A. Davis),,68,62
291,3,4:56.0,Turnover by D. Green (offensive foul),,68,62
292,3,4:56.0,Technical foul by D. Green,,68,62
293,3,4:56.0,,A. Davis makes technical free throw,68,63
294,3,4:56.0,M. Ginóbili enters the game for D. Lee,,68,63
295,3,4:56.0,D. Bertāns enters the game for D. Green,,68,63
296,3,4:39.0,,J. Holiday makes 3-pt jump shot from 25 ft,68,66
297,3,4:19.0,L. Aldridge makes 2-pt layup from 3 ft,,70,66
298,3,4:08.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),70,68
299,3,4:03.0,Turnover by K. Leonard (discontinued dribble),,70,68
300,3,4:03.0,K. Anderson enters the game for K. Leonard,,70,68
301,3,3:49.0,,E. Moore makes 3-pt jump shot from 25 ft,70,71
302,3,3:31.0,,D. Motiejūnas enters the game for S. Hill,70,71
303,3,3:31.0,D. Dedmon enters the game for L. Aldridge,,70,71
304,3,3:25.0,M. Ginóbili misses 2-pt jump shot from 12 ft,,70,71
305,3,3:24.0,Offensive rebound by D. Dedmon,,70,71
306,3,3:24.0,D. Dedmon misses 2-pt dunk at rim,,70,71
307,3,3:23.0,,Defensive rebound by J. Holiday,70,71
308,3,3:13.0,,Turnover by A. Davis (lost ball; steal by K. Anderson),70,71
309,3,3:02.0,D. Bertāns makes 2-pt layup from 2 ft (assist by M. Ginóbili),,72,71
310,3,2:58.0,,Shooting foul by D. Dedmon (drawn by D. Motiejūnas),72,71
311,3,2:58.0,,D. Motiejūnas makes 2-pt layup from 2 ft (assist by J. Holiday),72,73
312,3,2:58.0,,New Orleans full timeout,72,73
313,3,2:58.0,J. Anthony enters the game for D. Dedmon,,72,73
314,3,2:58.0,,T. Jones enters the game for A. Davis,72,73
315,3,2:58.0,,D. Motiejūnas makes free throw 1 of 1,72,74
316,3,2:50.0,Shooting foul by T. Jones (drawn by K. Anderson),,72,74
317,3,2:50.0,K. Anderson makes free throw 1 of 2,,73,74
318,3,2:50.0,K. Anderson makes free throw 2 of 2,,74,74
319,3,2:38.0,,E. Moore makes 2-pt jump shot from 11 ft (assist by D. Motiejūnas),74,76
320,3,2:20.0,D. Bertāns misses 3-pt jump shot from 25 ft,,74,76
321,3,2:18.0,Offensive rebound by P. Mills,,74,76
322,3,2:07.0,M. Ginóbili misses 2-pt layup from 3 ft,,74,76
323,3,2:06.0,,Defensive rebound by T. Jones,74,76
324,3,1:56.0,,E. Moore makes 2-pt layup from 3 ft (assist by J. Holiday),74,78
325,3,1:34.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by M. Ginóbili),,77,78
326,3,1:23.0,,J. Holiday makes 3-pt jump shot from 28 ft (assist by D. Motiejūnas),77,81
327,3,1:02.0,Turnover by P. Mills (bad pass; steal by E. Moore),,77,81
328,3,1:00.0,,E. Moore makes 2-pt layup from 1 ft,77,83
329,3,0:55.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by M. Ginóbili),,80,83
330,3,0:44.0,,Turnover by J. Holiday (bad pass; steal by D. Bertāns),80,83
331,3,0:37.0,Personal foul by E. Moore (drawn by J. Anthony),,80,83
332,3,0:37.0,J. Anthony makes free throw 1 of 2,,81,83
333,3,0:37.0,,S. Hill enters the game for D. Cunningham,81,83
334,3,0:37.0,,T. Evans enters the game for J. Holiday,81,83
335,3,0:37.0,J. Anthony makes free throw 2 of 2,,82,83
336,3,0:26.0,,E. Moore misses 2-pt jump shot from 19 ft (block by D. Bertāns),82,83
337,3,0:24.0,,Offensive rebound by E. Moore,82,83
338,3,0:21.0,,T. Jones makes 2-pt jump shot from 17 ft (assist by E. Moore),82,85
339,3,0:01.0,Shooting foul by E. Moore (drawn by K. Anderson),,82,85
340,3,0:01.0,K. Anderson makes free throw 1 of 2,,83,85
341,3,0:01.0,K. Anderson makes free throw 2 of 2,,84,85
342,4,11:47.0,,E. Moore misses 2-pt layup from 2 ft,84,85
343,4,11:46.0,Defensive rebound by J. Anthony,,84,85
344,4,11:30.0,P. Mills misses 3-pt jump shot from 26 ft,,84,85
345,4,11:29.0,,Defensive rebound by T. Evans,84,85
346,4,11:17.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by S. Hill),84,88
347,4,11:01.0,D. Green misses 3-pt jump shot from 23 ft,,84,88
348,4,11:00.0,,Defensive rebound by T. Jones,84,88
349,4,10:44.0,,T. Jones makes 2-pt jump shot from 6 ft,84,90
350,4,10:34.0,Personal block foul by D. Motiejūnas (drawn by K. Anderson),,84,90
351,4,10:23.0,Turnover by K. Anderson (bad pass),,84,90
352,4,10:23.0,D. Lee enters the game for J. Anthony,,84,90
353,4,10:08.0,,T. Jones misses 2-pt jump shot from 12 ft,84,90
354,4,10:08.0,,Offensive rebound by D. Motiejūnas,84,90
355,4,9:56.0,,T. Evans makes 2-pt layup from 2 ft,84,92
356,4,9:55.0,San Antonio full timeout,,84,92
357,4,9:55.0,K. Leonard enters the game for K. Anderson,,84,92
358,4,9:55.0,L. Aldridge enters the game for D. Bertāns,,84,92
359,4,9:33.0,D. Lee makes 2-pt dunk at rim (assist by K. Leonard),,86,92
360,4,9:18.0,,E. Moore misses 2-pt jump shot from 5 ft,86,92
361,4,9:10.0,,Offensive rebound by T. Jones,86,92
362,4,9:10.0,,T. Jones misses 2-pt layup from 2 ft (block by D. Lee),86,92
363,4,9:10.0,,Offensive rebound by E. Moore,86,92
364,4,9:09.0,,E. Moore makes 2-pt layup from 2 ft,86,94
365,4,9:02.0,K. Leonard misses 3-pt jump shot from 26 ft,,86,94
366,4,9:01.0,,Defensive rebound by D. Motiejūnas,86,94
367,4,8:41.0,,T. Jones misses 2-pt jump shot from 4 ft,86,94
368,4,8:39.0,Defensive rebound by D. Green,,86,94
369,4,8:28.0,L. Aldridge misses 2-pt jump shot from 19 ft,,86,94
370,4,8:27.0,,Defensive rebound by D. Motiejūnas,86,94
371,4,8:17.0,,T. Evans misses 2-pt jump shot from 4 ft (block by L. Aldridge),86,94
372,4,8:15.0,Defensive rebound by D. Green,,86,94
373,4,8:11.0,Shooting foul by D. Motiejūnas (drawn by D. Lee),,86,94
374,4,8:11.0,D. Lee misses free throw 1 of 2,,86,94
375,4,8:11.0,Offensive rebound by Team,,86,94
376,4,8:11.0,,J. Holiday enters the game for E. Moore,86,94
377,4,8:11.0,T. Parker enters the game for P. Mills,,86,94
378,4,8:11.0,D. Lee makes free throw 2 of 2,,87,94
379,4,8:01.0,,Shooting foul by T. Parker (drawn by S. Hill),87,94
380,4,8:01.0,,S. Hill makes free throw 1 of 2,87,95
381,4,8:01.0,,S. Hill misses free throw 2 of 2,87,95
382,4,8:01.0,,A. Davis enters the game for D. Motiejūnas,87,95
383,4,7:52.0,Defensive rebound by D. Lee,,87,95
