,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
68,1,4:06.0,Defensive rebound by A. Poythress,,18,17
69,1,3:48.0,N. Stauskas misses 3-pt jump shot from 25 ft,,18,17
70,1,3:47.0,,Defensive rebound by J. Valančiūnas,18,17
71,1,3:43.0,,N. Powell makes 2-pt layup from 3 ft,18,19
72,1,3:43.0,,Shooting block foul by T. Luwawu-Cabarrot (drawn by N. Powell),18,19
73,1,3:43.0,G. Henderson enters the game for T. Luwawu-Cabarrot,,18,19
74,1,3:43.0,S. Long enters the game for R. Holmes,,18,19
75,1,3:43.0,,N. Powell makes free throw 1 of 1,18,20
76,1,3:32.0,T. McConnell makes 2-pt layup from 3 ft (assist by S. Long),,20,20
77,1,3:13.0,,S. Ibaka makes 2-pt jump shot from 20 ft (assist by D. DeRozan),20,22
78,1,2:56.0,A. Poythress makes 2-pt dunk at rim (assist by N. Stauskas),,22,22
79,1,2:34.0,,S. Ibaka makes 2-pt layup from 2 ft (assist by D. DeRozan),22,24
80,1,2:19.0,Turnover by S. Long (lost ball; steal by J. Valančiūnas),,22,24
81,1,2:09.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by N. Powell),22,26
82,1,1:46.0,G. Henderson makes 2-pt jump shot from 16 ft (assist by A. Poythress),,24,26
83,1,1:30.0,,D. DeRozan makes 2-pt layup from 2 ft,24,28
84,1,1:12.0,S. Long misses 2-pt layup from 2 ft,,24,28
85,1,1:11.0,,Defensive rebound by J. Valančiūnas,24,28
86,1,1:01.0,,Offensive foul by J. Valančiūnas (drawn by S. Long),24,28
87,1,1:01.0,,Turnover by J. Valančiūnas (offensive foul),24,28
88,1,1:01.0,,P. Patterson enters the game for S. Ibaka,24,28
89,1,1:01.0,,J. Poeltl enters the game for J. Valančiūnas,24,28
90,1,1:01.0,J. Anderson enters the game for T. McConnell,,24,28
91,1,1:01.0,T. Splitter enters the game for S. Long,,24,28
92,1,0:44.0,G. Henderson makes 3-pt jump shot from 24 ft (assist by J. Anderson),,27,28
93,1,0:35.0,Violation by Team (jump ball),,27,28
94,1,0:29.0,,Shooting foul by G. Henderson (drawn by J. Poeltl),27,28
95,1,0:29.0,,J. Poeltl misses free throw 1 of 2,27,28
96,1,0:29.0,,Offensive rebound by Team,27,28
97,1,0:29.0,,J. Poeltl misses free throw 2 of 2,27,28
98,1,0:28.0,Defensive rebound by A. Poythress,,27,28
99,1,0:19.0,Shooting foul by J. Poeltl (drawn by A. Poythress),,27,28
100,1,0:19.0,A. Poythress makes free throw 1 of 2,,28,28
101,1,0:19.0,A. Poythress makes free throw 2 of 2,,29,28
102,1,0:00.0,,N. Powell misses 3-pt jump shot from 26 ft,29,28
103,1,0:00.0,,Offensive rebound by Team,29,28
104,2,11:38.0,Turnover by T. Splitter (lost ball; steal by D. Wright),,29,28
105,2,11:33.0,,D. Wright misses 2-pt layup from 2 ft,29,28
106,2,11:33.0,,Offensive rebound by Team,29,28
107,2,11:22.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by D. Wright),29,31
108,2,10:59.0,G. Henderson makes 2-pt jump shot from 3 ft (assist by T. Splitter),,31,31
109,2,10:36.0,,C. Joseph makes 2-pt layup from 2 ft (assist by D. Wright),31,33
110,2,10:24.0,Turnover by G. Henderson (bad pass; steal by D. Wright),,31,33
111,2,10:20.0,,D. Wright makes 2-pt dunk at rim,31,35
112,2,10:04.0,Personal foul by J. Poeltl (drawn by T. Splitter),,31,35
113,2,10:04.0,S. Long enters the game for T. Splitter,,31,35
114,2,10:04.0,T. Luwawu-Cabarrot enters the game for J. Anderson,,31,35
115,2,9:49.0,A. Poythress misses 3-pt jump shot from 24 ft,,31,35
116,2,9:49.0,,Defensive rebound by N. Powell,31,35
117,2,9:38.0,,N. Powell misses 2-pt jump shot from 7 ft (block by N. Stauskas),31,35
118,2,9:37.0,Defensive rebound by G. Henderson,,31,35
119,2,9:24.0,Shooting foul by P. Patterson (drawn by N. Stauskas),,31,35
120,2,9:24.0,N. Stauskas makes free throw 1 of 2,,32,35
121,2,9:24.0,D. Šarić enters the game for A. Poythress,,32,35
122,2,9:24.0,N. Stauskas makes free throw 2 of 2,,33,35
123,2,9:10.0,,C. Joseph misses 3-pt jump shot from 25 ft,33,35
124,2,9:09.0,Defensive rebound by G. Henderson,,33,35
125,2,9:03.0,D. Šarić misses 2-pt jump shot from 8 ft,,33,35
126,2,9:02.0,Offensive rebound by G. Henderson,,33,35
127,2,8:56.0,G. Henderson misses 3-pt jump shot from 24 ft,,33,35
128,2,8:56.0,Offensive rebound by S. Long,,33,35
129,2,8:52.0,T. Luwawu-Cabarrot misses 2-pt layup from 3 ft,,33,35
130,2,8:51.0,,Defensive rebound by C. Joseph,33,35
131,2,8:44.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by N. Powell),33,37
132,2,8:44.0,Philadelphia full timeout,,33,37
133,2,8:44.0,T. McConnell enters the game for G. Henderson,,33,37
134,2,8:44.0,,D. Carroll enters the game for N. Powell,33,37
135,2,8:27.0,Shooting foul by P. Patterson (drawn by D. Šarić),,33,37
136,2,8:27.0,D. Šarić makes free throw 1 of 2,,34,37
137,2,8:27.0,D. Šarić makes free throw 2 of 2,,35,37
138,2,8:08.0,,D. Carroll misses 3-pt jump shot from 24 ft,35,37
139,2,8:08.0,,Offensive rebound by D. Wright,35,37
140,2,8:03.0,,C. Joseph makes 3-pt jump shot from 25 ft (assist by D. Wright),35,40
141,2,7:43.0,T. McConnell misses 2-pt jump shot from 11 ft,,35,40
142,2,7:43.0,,Defensive rebound by D. Carroll,35,40
143,2,7:32.0,,D. Wright misses 2-pt layup from 1 ft,35,40
144,2,7:31.0,Defensive rebound by T. Luwawu-Cabarrot,,35,40
145,2,7:25.0,N. Stauskas makes 3-pt jump shot from 25 ft (assist by T. McConnell),,38,40
146,2,7:05.0,,Shooting block foul by S. Long (drawn by C. Joseph),38,40
147,2,7:05.0,,C. Joseph misses free throw 1 of 2,38,40
148,2,7:05.0,,Offensive rebound by Team,38,40
149,2,7:05.0,,C. Joseph misses free throw 2 of 2,38,40
150,2,7:05.0,R. Holmes enters the game for S. Long,,38,40
151,2,7:05.0,,J. Valančiūnas enters the game for J. Poeltl,38,40
152,2,7:05.0,,D. DeRozan enters the game for P. Patterson,38,40
153,2,7:05.0,,S. Ibaka enters the game for D. Wright,38,40
154,2,7:04.0,Defensive rebound by T. McConnell,,38,40
155,2,6:46.0,Turnover by D. Šarić (bad pass),,38,40
156,2,6:29.0,,D. DeRozan makes 2-pt jump shot from 5 ft,38,42
157,2,6:16.0,Shooting foul by S. Ibaka (drawn by T. Luwawu-Cabarrot),,38,42
158,2,6:16.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,39,42
159,2,6:16.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,40,42
160,2,5:54.0,,S. Ibaka makes 2-pt jump shot from 18 ft,40,44
161,2,5:37.0,N. Stauskas makes 3-pt jump shot from 24 ft,,43,44
162,2,5:25.0,,D. DeRozan misses 2-pt jump shot from 5 ft,43,44
163,2,5:25.0,,Offensive rebound by D. Carroll,43,44
164,2,5:20.0,,D. Carroll misses 2-pt layup from 2 ft,43,44
165,2,5:19.0,Defensive rebound by R. Holmes,,43,44
166,2,5:12.0,T. McConnell misses 3-pt jump shot from 25 ft,,43,44
167,2,5:11.0,,Defensive rebound by J. Valančiūnas,43,44
168,2,4:59.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by D. DeRozan),43,46
169,2,4:44.0,N. Stauskas misses 3-pt jump shot from 23 ft,,43,46
170,2,4:43.0,,Defensive rebound by S. Ibaka,43,46
171,2,4:32.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by C. Joseph),43,48
172,2,4:17.0,Turnover by T. McConnell (bad pass; steal by S. Ibaka),,43,48
173,2,4:11.0,,S. Ibaka makes 2-pt hook shot from 3 ft (assist by D. DeRozan),43,50
174,2,4:11.0,Philadelphia full timeout,,43,50
175,2,4:11.0,Official timeout,,43,50
176,2,3:47.0,T. McConnell misses 2-pt jump shot from 7 ft,,43,50
177,2,3:47.0,Offensive rebound by Team,,43,50
178,2,3:47.0,Turnover by Team (shot clock),,43,50
179,2,3:33.0,,Turnover by D. DeRozan (lost ball; steal by D. Šarić),43,50
180,2,3:27.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by D. Šarić),,45,50
181,2,3:15.0,,Personal foul by R. Holmes (drawn by J. Valančiūnas),45,50
182,2,3:15.0,A. Poythress enters the game for D. Šarić,,45,50
183,2,3:05.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by D. DeRozan),45,53
184,2,2:51.0,A. Poythress misses 3-pt jump shot from 24 ft,,45,53
185,2,2:51.0,,Defensive rebound by Team,45,53
186,2,2:51.0,,Toronto full timeout,45,53
187,2,2:37.0,,D. Carroll misses 3-pt jump shot from 24 ft,45,53
188,2,2:37.0,Defensive rebound by Team,,45,53
189,2,2:20.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by D. Carroll),,45,53
190,2,2:14.0,,S. Ibaka makes 2-pt dunk at rim (assist by C. Joseph),45,55
191,2,1:50.0,N. Stauskas misses 3-pt jump shot from 25 ft,,45,55
192,2,1:49.0,,Defensive rebound by S. Ibaka,45,55
193,2,1:39.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by D. DeRozan),45,57
194,2,1:16.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 22 ft,,45,57
195,2,1:16.0,,Defensive rebound by S. Ibaka,45,57
196,2,1:01.0,,Shooting foul by A. Poythress (drawn by S. Ibaka),45,57
197,2,1:01.0,,S. Ibaka makes free throw 1 of 2,45,58
198,2,1:01.0,G. Henderson enters the game for T. Luwawu-Cabarrot,,45,58
199,2,1:01.0,S. Long enters the game for R. Holmes,,45,58
200,2,1:01.0,,D. Wright enters the game for C. Joseph,45,58
201,2,1:01.0,,S. Ibaka makes free throw 2 of 2,45,59
202,2,0:47.0,S. Long makes 2-pt layup from 3 ft (assist by T. McConnell),,47,59
203,2,0:33.0,,Turnover by D. DeRozan (bad pass; steal by G. Henderson),47,59
204,2,0:29.0,Shooting foul by S. Ibaka (drawn by N. Stauskas),,47,59
205,2,0:29.0,N. Stauskas makes free throw 1 of 2,,48,59
206,2,0:29.0,N. Stauskas makes free throw 2 of 2,,49,59
207,2,0:09.0,,Turnover by D. Carroll (bad pass),49,59
208,2,0:00.0,G. Henderson misses 2-pt jump shot from 15 ft,,49,59
209,2,0:00.0,Offensive rebound by Team,,49,59
210,3,11:44.0,Turnover by D. Šarić (traveling),,49,59
211,3,11:33.0,,Personal foul by D. Šarić (drawn by J. Valančiūnas),49,59
212,3,11:22.0,,C. Joseph misses 3-pt jump shot from 24 ft,49,59
213,3,11:21.0,,Offensive rebound by Team,49,59
214,3,11:21.0,Loose ball foul by R. Holmes (drawn by J. Valančiūnas),,49,59
215,3,11:11.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by C. Joseph),49,61
216,3,10:50.0,R. Holmes makes 2-pt layup from 3 ft,,51,61
217,3,10:27.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by C. Joseph),51,63
218,3,10:04.0,R. Holmes misses 3-pt jump shot from 24 ft,,51,63
219,3,10:04.0,Offensive rebound by Team,,51,63
220,3,10:04.0,,Loose ball foul by D. Carroll (drawn by T. Luwawu-Cabarrot),51,63
221,3,9:57.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,,51,63
222,3,9:56.0,,Defensive rebound by D. Carroll,51,63
223,3,9:36.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by D. DeRozan),51,65
224,3,9:18.0,T. Luwawu-Cabarrot makes 2-pt dunk at rim (assist by R. Holmes),,53,65
225,3,9:01.0,,D. Carroll misses 2-pt jump shot from 13 ft,53,65
226,3,9:01.0,Defensive rebound by D. Šarić,,53,65
227,3,8:51.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by T. McConnell),,56,65
228,3,8:49.0,,Toronto full timeout,56,65
229,3,8:36.0,,S. Ibaka misses 3-pt jump shot from 24 ft,56,65
230,3,8:36.0,Defensive rebound by R. Holmes,,56,65
231,3,8:21.0,D. Šarić makes 2-pt hook shot from 6 ft,,58,65
232,3,8:21.0,Shooting foul by S. Ibaka (drawn by D. Šarić),,58,65
233,3,8:21.0,D. Šarić makes free throw 1 of 1,,59,65
234,3,8:07.0,,Turnover by D. DeRozan (bad pass; steal by J. Anderson),59,65
235,3,8:02.0,D. Šarić makes 2-pt layup from 2 ft (assist by J. Anderson),,61,65
236,3,7:47.0,,D. Carroll misses 3-pt jump shot from 23 ft,61,65
237,3,7:46.0,,Offensive rebound by J. Valančiūnas,61,65
238,3,7:43.0,,J. Valančiūnas makes 2-pt dunk at rim,61,67
239,3,7:28.0,T. McConnell misses 3-pt jump shot from 25 ft,,61,67
240,3,7:27.0,Offensive rebound by T. McConnell,,61,67
241,3,7:23.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,,61,67
242,3,7:21.0,Offensive rebound by D. Šarić,,61,67
243,3,7:11.0,J. Anderson misses 3-pt jump shot from 25 ft,,61,67
244,3,7:10.0,,Defensive rebound by D. Carroll,61,67
245,3,6:56.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by C. Joseph),61,69
246,3,6:36.0,T. McConnell misses 3-pt jump shot from 24 ft,,61,69
247,3,6:36.0,,Defensive rebound by J. Valančiūnas,61,69
248,3,6:21.0,,D. DeRozan misses 2-pt jump shot from 18 ft,61,69
249,3,6:21.0,,Offensive rebound by Team,61,69
250,3,6:21.0,Loose ball foul by R. Holmes (drawn by J. Valančiūnas),,61,69
251,3,6:21.0,S. Long enters the game for R. Holmes,,61,69
252,3,6:10.0,,Offensive foul by C. Joseph (drawn by T. McConnell),61,69
253,3,6:10.0,,Turnover by C. Joseph (offensive foul),61,69
254,3,6:00.0,D. Šarić misses 2-pt layup from 3 ft (block by S. Ibaka),,61,69
255,3,5:59.0,Offensive rebound by J. Anderson,,61,69
256,3,5:48.0,S. Long makes 3-pt jump shot from 25 ft (assist by J. Anderson),,64,69
257,3,5:31.0,,D. DeRozan makes 2-pt jump shot from 16 ft,64,71
258,3,5:31.0,Philadelphia full timeout,,64,71
259,3,5:31.0,,D. Wright enters the game for D. Carroll,64,71
260,3,5:17.0,D. Šarić makes 2-pt hook shot from 5 ft (assist by T. McConnell),,66,71
261,3,5:06.0,,Turnover by D. Wright (lost ball; steal by T. Luwawu-Cabarrot),66,71
262,3,5:02.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft,,68,71
263,3,4:46.0,,D. DeRozan makes 2-pt jump shot from 16 ft,68,73
264,3,4:35.0,Offensive foul by D. Šarić (drawn by S. Ibaka),,68,73
265,3,4:35.0,Turnover by D. Šarić (offensive foul),,68,73
266,3,4:35.0,Technical foul by D. Šarić,,68,73
267,3,4:35.0,A. Poythress enters the game for D. Šarić,,68,73
268,3,4:35.0,N. Stauskas enters the game for J. Anderson,,68,73
269,3,4:35.0,,D. DeRozan makes technical free throw,68,74
270,3,4:17.0,,D. DeRozan misses 2-pt jump shot from 16 ft,68,74
271,3,4:16.0,Defensive rebound by Team,,68,74
272,3,4:01.0,Turnover by T. Luwawu-Cabarrot (traveling),,68,74
273,3,3:48.0,,D. DeRozan misses 2-pt jump shot from 19 ft,68,74
274,3,3:48.0,Defensive rebound by T. McConnell,,68,74
275,3,3:39.0,S. Long misses 3-pt jump shot from 26 ft,,68,74
276,3,3:39.0,,Defensive rebound by C. Joseph,68,74
277,3,3:30.0,,C. Joseph misses 2-pt layup from 1 ft,68,74
278,3,3:29.0,,Offensive rebound by J. Valančiūnas,68,74
279,3,3:26.0,,J. Valančiūnas makes 2-pt layup from 2 ft,68,76
280,3,3:13.0,A. Poythress makes 2-pt jump shot from 10 ft (assist by T. McConnell),,70,76
281,3,3:00.0,,C. Joseph misses 2-pt layup from 4 ft (block by S. Long),70,76
282,3,2:58.0,,Offensive rebound by S. Ibaka,70,76
283,3,2:54.0,,S. Ibaka makes 2-pt layup from 2 ft,70,78
284,3,2:38.0,A. Poythress misses 3-pt jump shot from 24 ft,,70,78
285,3,2:37.0,,Defensive rebound by S. Ibaka,70,78
286,3,2:29.0,,Shooting foul by S. Long (drawn by D. DeRozan),70,78
287,3,2:29.0,,D. DeRozan makes free throw 1 of 2,70,79
288,3,2:29.0,G. Henderson enters the game for T. McConnell,,70,79
289,3,2:29.0,,P. Patterson enters the game for J. Valančiūnas,70,79
290,3,2:29.0,,N. Powell enters the game for C. Joseph,70,79
291,3,2:29.0,,D. DeRozan makes free throw 2 of 2,70,80
292,3,2:13.0,Turnover by N. Stauskas (bad pass; steal by D. Wright),,70,80
293,3,2:09.0,,Turnover by D. Wright (bad pass; steal by S. Long),70,80
294,3,2:02.0,A. Poythress misses 2-pt layup from 2 ft (block by S. Ibaka),,70,80
295,3,2:01.0,Offensive rebound by S. Long,,70,80
296,3,2:01.0,Shooting foul by D. DeRozan (drawn by S. Long),,70,80
297,3,2:01.0,S. Long makes free throw 1 of 2,,71,80
298,3,2:01.0,S. Long misses free throw 2 of 2,,71,80
299,3,2:01.0,,J. Poeltl enters the game for S. Ibaka,71,80
300,3,2:00.0,,Defensive rebound by J. Poeltl,71,80
301,3,1:38.0,,D. DeRozan makes 2-pt jump shot from 16 ft,71,82
302,3,1:13.0,G. Henderson makes 3-pt jump shot from 24 ft,,74,82
303,3,0:46.0,,N. Powell misses 3-pt jump shot from 25 ft,74,82
304,3,0:45.0,,Offensive rebound by D. DeRozan,74,82
305,3,0:37.0,,D. DeRozan makes 2-pt jump shot from 16 ft,74,84
306,3,0:24.0,N. Stauskas makes 2-pt layup from 2 ft,,76,84
307,3,0:09.0,,Personal foul by T. Luwawu-Cabarrot (drawn by J. Poeltl),76,84
308,3,0:09.0,,J. Poeltl makes free throw 1 of 2,76,85
309,3,0:09.0,,J. Poeltl makes free throw 2 of 2,76,86
310,3,0:00.0,N. Stauskas misses 3-pt jump shot from 26 ft,,76,86
311,3,0:00.0,Offensive rebound by Team,,76,86
312,4,11:53.0,,Turnover by F. VanVleet (lost ball; steal by J. Anderson),76,86
313,4,11:49.0,A. Poythress makes 2-pt layup from 1 ft (assist by N. Stauskas),,78,86
314,4,11:49.0,Shooting foul by F. VanVleet (drawn by A. Poythress),,78,86
315,4,11:49.0,A. Poythress makes free throw 1 of 1,,79,86
316,4,11:40.0,,Personal foul by J. Anderson (drawn by N. Powell),79,86
317,4,11:26.0,,P. Patterson misses 2-pt jump shot from 13 ft,79,86
318,4,11:25.0,,Offensive rebound by J. Poeltl,79,86
319,4,11:11.0,,F. VanVleet makes 2-pt layup from 2 ft,79,88
320,4,11:05.0,Turnover by N. Stauskas (lost ball; steal by F. VanVleet),,79,88
321,4,10:57.0,,F. VanVleet makes 3-pt jump shot from 23 ft (assist by N. Powell),79,91
322,4,10:57.0,Philadelphia full timeout,,79,91
323,4,10:34.0,N. Stauskas makes 2-pt jump shot from 16 ft,,81,91
324,4,10:15.0,,N. Powell misses 2-pt layup from 2 ft,81,91
325,4,10:15.0,Defensive rebound by S. Long,,81,91
326,4,10:12.0,,Violation by D. Wright (kicked ball),81,91
327,4,10:02.0,S. Long makes 3-pt jump shot from 24 ft (assist by N. Stauskas),,84,91
328,4,9:39.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by N. Powell),84,93
329,4,9:19.0,G. Henderson misses 2-pt jump shot from 14 ft,,84,93
330,4,9:19.0,,Defensive rebound by J. Poeltl,84,93
331,4,9:09.0,,Shooting foul by S. Long (drawn by D. Wright),84,93
332,4,9:09.0,,D. Wright makes free throw 1 of 2,84,94
333,4,9:09.0,D. Šarić enters the game for A. Poythress,,84,94
334,4,9:09.0,,D. Wright makes free throw 2 of 2,84,95
335,4,9:01.0,Shooting foul by J. Poeltl (drawn by D. Šarić),,84,95
336,4,9:01.0,D. Šarić makes free throw 1 of 2,,85,95
337,4,9:01.0,D. Šarić makes free throw 2 of 2,,86,95
338,4,8:44.0,,P. Patterson makes 3-pt jump shot from 22 ft (assist by D. Wright),86,98
339,4,8:15.0,N. Stauskas misses 3-pt jump shot from 24 ft,,86,98
340,4,8:15.0,,Defensive rebound by P. Patterson,86,98
341,4,8:10.0,,Shooting foul by J. Anderson (drawn by N. Powell),86,98
342,4,8:10.0,,N. Powell makes free throw 1 of 2,86,99
343,4,8:10.0,T. McConnell enters the game for J. Anderson,,86,99
344,4,8:10.0,,N. Powell makes free throw 2 of 2,86,100
345,4,8:01.0,D. Šarić makes 2-pt layup from 1 ft,,88,100
346,4,8:01.0,Shooting foul by D. Wright (drawn by D. Šarić),,88,100
347,4,8:01.0,D. Šarić misses free throw 1 of 1,,88,100
348,4,8:01.0,R. Holmes enters the game for S. Long,,88,100
349,4,8:00.0,,Defensive rebound by N. Powell,88,100
350,4,7:52.0,,N. Powell makes 2-pt dunk at rim,88,102
351,4,7:42.0,Shooting block foul by F. VanVleet (drawn by T. McConnell),,88,102
352,4,7:42.0,T. McConnell makes free throw 1 of 2,,89,102
353,4,7:42.0,T. McConnell makes free throw 2 of 2,,90,102
354,4,7:19.0,,P. Patterson misses 3-pt jump shot from 22 ft,90,102
355,4,7:18.0,,Offensive rebound by J. Poeltl,90,102
356,4,7:15.0,,J. Poeltl makes 2-pt layup from 2 ft,90,104
357,4,7:02.0,D. Šarić misses 2-pt layup from 2 ft (block by J. Poeltl),,90,104
358,4,7:00.0,Offensive rebound by G. Henderson,,90,104
359,4,6:58.0,G. Henderson makes 2-pt layup from 1 ft,,92,104
360,4,6:37.0,,N. Powell misses 2-pt jump shot from 4 ft (block by R. Holmes),92,104
361,4,6:36.0,Defensive rebound by N. Stauskas,,92,104
362,4,6:29.0,G. Henderson misses 3-pt jump shot from 25 ft,,92,104
363,4,6:29.0,,Defensive rebound by F. VanVleet,92,104
364,4,6:28.0,,Toronto full timeout,92,104
365,4,6:28.0,T. Luwawu-Cabarrot enters the game for D. Šarić,,92,104
366,4,6:28.0,A. Poythress enters the game for N. Stauskas,,92,104
367,4,6:28.0,,C. Joseph enters the game for N. Powell,92,104
368,4,6:17.0,,Personal foul by G. Henderson (drawn by J. Poeltl),92,104
369,4,6:08.0,,D. Wright misses 2-pt jump shot from 16 ft,92,104
