,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
29,1,8:11.0,,P. George makes 2-pt jump shot from 16 ft (assist by J. Teague),9,11
30,1,7:57.0,C. Lee misses 2-pt jump shot from 15 ft,,9,11
31,1,7:56.0,,Defensive rebound by J. Teague,9,11
32,1,7:45.0,,G. Robinson makes 3-pt jump shot from 24 ft (assist by J. Teague),9,14
33,1,7:28.0,Turnover by K. Porziņģis (lost ball; steal by T. Young),,9,14
34,1,7:21.0,,G. Robinson misses 3-pt jump shot from 24 ft,9,14
35,1,7:21.0,Defensive rebound by C. Lee,,9,14
36,1,7:11.0,Turnover by J. Noah (bad pass),,9,14
37,1,6:50.0,,T. Young misses 2-pt jump shot from 4 ft (block by K. Porziņģis),9,14
38,1,6:48.0,Defensive rebound by C. Lee,,9,14
39,1,6:38.0,C. Lee makes 3-pt jump shot from 27 ft (assist by J. Noah),,12,14
40,1,6:29.0,,J. Teague makes 2-pt jump shot from 11 ft,12,16
41,1,6:17.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by C. Anthony),,15,16
42,1,6:05.0,,Turnover by J. Teague (lost ball; steal by J. Noah),15,16
43,1,5:58.0,D. Rose misses 2-pt layup from 3 ft,,15,16
44,1,5:58.0,,Defensive rebound by G. Robinson,15,16
45,1,5:36.0,,J. Teague makes 3-pt jump shot from 26 ft,15,19
46,1,5:19.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,15,19
47,1,5:18.0,Offensive rebound by J. Noah,,15,19
48,1,5:14.0,C. Anthony misses 3-pt jump shot from 26 ft,,15,19
49,1,5:13.0,,Defensive rebound by M. Turner,15,19
50,1,5:01.0,,P. George misses 2-pt jump shot from 21 ft,15,19
51,1,5:00.0,Defensive rebound by J. Noah,,15,19
52,1,4:53.0,C. Lee misses 3-pt jump shot from 25 ft,,15,19
53,1,4:53.0,Offensive rebound by Team,,15,19
54,1,4:53.0,,Loose ball foul by J. Teague (drawn by K. Porziņģis),15,19
55,1,4:53.0,,Indiana full timeout,15,19
56,1,4:53.0,K. O'Quinn enters the game for K. Porziņģis,,15,19
57,1,4:53.0,L. Thomas enters the game for J. Noah,,15,19
58,1,4:53.0,,K. Séraphin enters the game for T. Young,15,19
59,1,4:53.0,,M. Ellis enters the game for G. Robinson,15,19
60,1,4:45.0,Personal foul by P. George (drawn by C. Anthony),,15,19
61,1,4:45.0,,A. Jefferson enters the game for M. Turner,15,19
62,1,4:36.0,C. Anthony misses 2-pt jump shot from 17 ft,,15,19
63,1,4:35.0,,Defensive rebound by A. Jefferson,15,19
64,1,4:15.0,,K. Séraphin makes 2-pt layup from 2 ft (assist by P. George),15,21
65,1,4:00.0,C. Lee makes 2-pt jump shot from 18 ft (assist by C. Anthony),,17,21
66,1,3:35.0,,A. Jefferson makes 2-pt jump shot from 5 ft (assist by J. Teague),17,23
67,1,3:31.0,Turnover by K. O'Quinn (bad pass; steal by P. George),,17,23
68,1,3:26.0,,P. George misses 3-pt jump shot from 24 ft,17,23
69,1,3:26.0,Defensive rebound by D. Rose,,17,23
70,1,3:18.0,L. Thomas makes 3-pt jump shot from 27 ft (assist by C. Anthony),,20,23
71,1,3:06.0,,P. George misses 2-pt jump shot from 16 ft,20,23
72,1,3:06.0,,Offensive rebound by A. Jefferson,20,23
73,1,3:06.0,,Shooting foul by C. Anthony (drawn by A. Jefferson),20,23
74,1,3:06.0,,A. Jefferson makes free throw 1 of 2,20,24
75,1,3:06.0,W. Hernangómez enters the game for C. Anthony,,20,24
76,1,3:06.0,,A. Jefferson makes free throw 2 of 2,20,25
77,1,2:56.0,W. Hernangómez makes 2-pt dunk from 2 ft (assist by L. Thomas),,22,25
78,1,2:44.0,,Shooting foul by L. Thomas (drawn by J. Teague),22,25
79,1,2:44.0,New York full timeout,,22,25
80,1,2:44.0,,J. Teague makes free throw 1 of 2,22,26
81,1,2:44.0,,C. Miles enters the game for P. George,22,25
82,1,2:44.0,,J. Teague makes free throw 2 of 2,22,27
83,1,2:27.0,Turnover by C. Lee (bad pass; steal by A. Jefferson),,22,27
84,1,2:15.0,,A. Jefferson misses 2-pt jump shot from 6 ft,22,27
85,1,2:14.0,Defensive rebound by W. Hernangómez,,22,27
86,1,2:04.0,D. Rose makes 2-pt jump shot from 6 ft,,24,27
87,1,1:52.0,,M. Ellis makes 2-pt jump shot from 18 ft,24,29
88,1,1:43.0,,Offensive charge foul by D. Rose (drawn by A. Jefferson),24,29
89,1,1:43.0,Turnover by D. Rose (offensive foul),,24,29
90,1,1:43.0,B. Jennings enters the game for C. Lee,,24,29
91,1,1:43.0,,A. Brooks enters the game for J. Teague,24,29
92,1,1:24.0,,A. Jefferson misses 2-pt jump shot from 6 ft (block by K. O'Quinn),24,29
93,1,1:24.0,Defensive rebound by W. Hernangómez,,24,29
94,1,1:18.0,Turnover by B. Jennings (bad pass; steal by C. Miles),,24,29
95,1,1:12.0,,C. Miles makes 2-pt layup from 4 ft,24,31
96,1,1:00.0,Shooting foul by K. Séraphin (drawn by D. Rose),,24,31
97,1,1:00.0,D. Rose makes free throw 1 of 2,,25,31
98,1,1:00.0,D. Rose makes free throw 2 of 2,,26,31
99,1,0:47.0,,Turnover by A. Brooks (bad pass),26,31
100,1,0:37.0,D. Rose misses 2-pt jump shot from 17 ft,,26,31
101,1,0:36.0,,Defensive rebound by K. Séraphin,26,31
102,1,0:29.0,,M. Ellis misses 2-pt layup from 3 ft (block by W. Hernangómez),26,31
103,1,0:28.0,,Offensive rebound by A. Jefferson,26,31
104,1,0:27.0,,A. Jefferson makes 2-pt layup from 3 ft,26,33
105,1,0:03.0,W. Hernangómez makes 3-pt jump shot from 27 ft (assist by B. Jennings),,29,33
106,1,0:00.0,,M. Ellis misses 3-pt jump shot from 41 ft,29,33
107,1,0:00.0,,Offensive rebound by Team,29,33
108,2,11:43.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by A. Jefferson),29,36
109,2,11:26.0,J. Holiday makes 2-pt jump shot from 18 ft,,31,36
110,2,11:09.0,,K. Séraphin makes 2-pt jump shot from 20 ft (assist by A. Brooks),31,38
111,2,10:52.0,K. Porziņģis misses 2-pt jump shot from 19 ft,,31,38
112,2,10:51.0,,Defensive rebound by A. Brooks,31,38
113,2,10:41.0,,K. Séraphin makes 2-pt hook shot from 10 ft,31,40
114,2,10:27.0,,Offensive charge foul by J. Holiday (drawn by A. Jefferson),31,40
115,2,10:27.0,Turnover by J. Holiday (offensive foul),,31,40
116,2,10:10.0,,A. Brooks misses 2-pt jump shot from 5 ft,31,40
117,2,10:10.0,Defensive rebound by Team,,31,40
118,2,10:10.0,,Loose ball foul by K. Séraphin (drawn by W. Hernangómez),31,40
119,2,10:01.0,Personal block foul by K. Séraphin (drawn by B. Jennings),,31,40
120,2,10:01.0,,T. Young enters the game for K. Séraphin,31,40
121,2,9:53.0,W. Hernangómez misses 2-pt dunk from 1 ft,,31,40
122,2,9:53.0,Offensive rebound by K. Porziņģis,,31,40
123,2,9:51.0,K. Porziņģis misses 2-pt hook shot from 6 ft,,31,40
124,2,9:51.0,,Defensive rebound by T. Young,31,40
125,2,9:51.0,,Personal foul by K. Porziņģis (drawn by T. Young),31,40
126,2,9:39.0,,C. Miles misses 3-pt jump shot from 27 ft,31,40
127,2,9:39.0,Defensive rebound by K. Porziņģis,,31,40
128,2,9:28.0,J. Holiday misses 2-pt jump shot from 17 ft,,31,40
129,2,9:27.0,,Defensive rebound by A. Brooks,31,40
130,2,9:20.0,,M. Ellis makes 3-pt jump shot from 26 ft (assist by A. Brooks),31,43
131,2,8:57.0,W. Hernangómez misses 2-pt jump shot from 12 ft,,31,43
132,2,8:56.0,,Defensive rebound by T. Young,31,43
133,2,8:42.0,,A. Jefferson makes 2-pt jump shot from 15 ft,31,45
134,2,8:37.0,New York full timeout,,31,45
135,2,8:37.0,J. Noah enters the game for L. Thomas,,31,45
136,2,8:37.0,M. Kuzminskas enters the game for W. Hernangómez,,31,45
137,2,8:25.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,31,45
138,2,8:24.0,Offensive rebound by Team,,31,45
139,2,8:24.0,Personal foul by T. Young (drawn by J. Noah),,31,45
140,2,8:16.0,B. Jennings misses 2-pt jump shot from 15 ft,,31,45
141,2,8:16.0,,Defensive rebound by A. Jefferson,31,45
142,2,7:56.0,,C. Miles misses 2-pt jump shot from 19 ft,31,45
143,2,7:56.0,Defensive rebound by J. Noah,,31,45
144,2,7:46.0,J. Holiday misses 3-pt jump shot from 26 ft,,31,45
145,2,7:45.0,,Defensive rebound by C. Miles,31,45
146,2,7:38.0,,Shooting foul by M. Kuzminskas (drawn by M. Ellis),31,45
147,2,7:38.0,Violation by Team (jump ball),,31,45
148,2,7:38.0,,M. Ellis makes free throw 1 of 2,31,46
149,2,7:38.0,,M. Turner enters the game for A. Jefferson,31,46
150,2,7:38.0,,M. Ellis makes free throw 2 of 2,31,47
151,2,7:19.0,Turnover by M. Kuzminskas (bad pass; steal by T. Young),,31,47
152,2,7:02.0,,A. Brooks misses 2-pt jump shot from 17 ft,31,47
153,2,7:01.0,Defensive rebound by J. Noah,,31,47
154,2,6:56.0,,Offensive charge foul by K. Porziņģis (drawn by C. Miles),31,47
155,2,6:56.0,Turnover by K. Porziņģis (offensive foul),,31,47
156,2,6:35.0,,Turnover by A. Brooks (bad pass; steal by J. Holiday),31,47
157,2,6:30.0,K. Porziņģis makes 2-pt dunk from 2 ft (assist by M. Kuzminskas),,33,47
158,2,6:12.0,,M. Turner misses 2-pt hook shot from 9 ft,33,47
159,2,6:11.0,,Offensive rebound by C. Miles,33,47
160,2,6:10.0,,C. Miles makes 2-pt layup from 2 ft,33,49
161,2,5:59.0,Personal foul by C. Miles (drawn by M. Kuzminskas),,33,49
162,2,5:59.0,Official timeout,,33,49
163,2,5:59.0,,P. George enters the game for C. Miles,33,49
164,2,5:59.0,C. Anthony enters the game for M. Kuzminskas,,33,49
165,2,5:51.0,Shooting foul by P. George (drawn by C. Anthony),,33,49
166,2,5:51.0,C. Anthony misses free throw 1 of 2,,33,49
167,2,5:51.0,Offensive rebound by Team,,33,49
168,2,5:51.0,C. Anthony makes free throw 2 of 2,,34,49
169,2,5:40.0,,Personal block foul by J. Holiday (drawn by M. Ellis),34,49
170,2,5:40.0,,J. Teague enters the game for A. Brooks,34,49
171,2,5:40.0,,G. Robinson enters the game for M. Ellis,34,49
172,2,5:28.0,,P. George makes 2-pt jump shot from 13 ft,34,51
173,2,5:12.0,C. Anthony misses 2-pt layup from 2 ft,,34,51
174,2,5:11.0,,Defensive rebound by T. Young,34,51
175,2,5:04.0,,Turnover by T. Young (bad pass),34,51
176,2,5:04.0,C. Lee enters the game for B. Jennings,,34,51
177,2,5:04.0,D. Rose enters the game for J. Holiday,,34,51
178,2,4:49.0,Shooting foul by M. Turner (drawn by C. Anthony),,34,51
179,2,4:49.0,C. Anthony makes free throw 1 of 2,,35,51
180,2,4:49.0,C. Anthony makes free throw 2 of 2,,36,51
181,2,4:31.0,,T. Young makes 2-pt layup from 2 ft (assist by M. Turner),36,53
182,2,4:16.0,C. Anthony misses 2-pt jump shot from 7 ft,,36,53
183,2,4:15.0,Offensive rebound by J. Noah,,36,53
184,2,4:14.0,J. Noah misses 2-pt layup from 2 ft,,36,53
185,2,4:13.0,,Defensive rebound by M. Turner,36,53
186,2,4:00.0,,P. George misses 2-pt jump shot from 18 ft,36,53
187,2,3:59.0,,Offensive rebound by M. Turner,36,53
188,2,3:58.0,,M. Turner makes 2-pt layup from 3 ft,36,55
189,2,3:43.0,Personal foul by P. George (drawn by C. Lee),,36,55
190,2,3:43.0,C. Lee makes free throw 1 of 2,,37,55
191,2,3:43.0,,C. Miles enters the game for P. George,37,55
192,2,3:43.0,C. Lee makes free throw 2 of 2,,38,55
193,2,3:28.0,,M. Turner misses 2-pt jump shot from 20 ft,38,55
194,2,3:27.0,Defensive rebound by C. Lee,,38,55
195,2,3:13.0,,Violation by M. Turner (kicked ball),38,55
196,2,3:07.0,C. Anthony makes 2-pt layup from 2 ft (assist by J. Noah),,40,55
197,2,2:43.0,,G. Robinson misses 3-pt jump shot from 24 ft,40,55
198,2,2:43.0,,Offensive rebound by Team,40,55
199,2,2:43.0,,Turnover by Team (shot clock),40,55
200,2,2:43.0,,Indiana full timeout,40,55
201,2,2:20.0,C. Lee misses 3-pt jump shot from 26 ft,,40,55
202,2,2:20.0,,Defensive rebound by G. Robinson,40,55
203,2,2:02.0,,C. Miles misses 3-pt jump shot from 25 ft,40,55
204,2,2:01.0,Defensive rebound by C. Anthony,,40,55
205,2,1:48.0,D. Rose misses 2-pt jump shot from 17 ft,,40,55
206,2,1:48.0,,Defensive rebound by M. Turner,40,55
207,2,1:34.0,,M. Turner misses 2-pt jump shot from 3 ft (block by K. Porziņģis),40,55
208,2,1:33.0,,Offensive rebound by M. Turner,40,55
209,2,1:33.0,,M. Turner makes 2-pt layup from 2 ft,40,57
210,2,1:12.0,K. Porziņģis misses 2-pt jump shot from 20 ft,,40,57
211,2,1:11.0,,Defensive rebound by G. Robinson,40,57
212,2,0:55.0,,M. Turner misses 2-pt jump shot from 17 ft,40,57
213,2,0:53.0,,Offensive rebound by J. Teague,40,57
214,2,0:50.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by T. Young),40,60
215,2,0:33.0,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by C. Anthony),,43,60
216,2,0:28.0,,Indiana full timeout,43,60
217,2,0:28.0,,A. Jefferson enters the game for M. Turner,43,60
218,2,0:14.0,,C. Miles misses 3-pt jump shot from 25 ft,43,60
219,2,0:13.0,,Offensive rebound by A. Jefferson,43,60
220,2,0:02.0,,C. Miles makes 2-pt layup from 4 ft (assist by J. Teague),43,62
221,2,0:00.0,D. Rose misses 3-pt jump shot from 48 ft,,43,62
222,2,0:00.0,Offensive rebound by Team,,43,62
223,3,11:42.0,,M. Turner misses 2-pt jump shot from 23 ft,43,62
224,3,11:41.0,Defensive rebound by C. Anthony,,43,62
225,3,11:26.0,C. Anthony makes 2-pt jump shot from 19 ft (assist by K. Porziņģis),,45,62
226,3,11:05.0,,P. George makes 2-pt jump shot from 16 ft (assist by T. Young),45,64
227,3,10:55.0,K. Porziņģis misses 2-pt dunk from 2 ft,,45,64
228,3,10:54.0,,Defensive rebound by T. Young,45,64
229,3,10:49.0,,Turnover by T. Young (bad pass; steal by C. Lee),45,64
230,3,10:43.0,J. Noah makes 2-pt layup from 2 ft (assist by D. Rose),,47,64
231,3,10:23.0,,Turnover by P. George (traveling),47,64
232,3,10:05.0,C. Anthony makes 2-pt jump shot from 16 ft,,49,64
233,3,9:54.0,,Turnover by J. Teague (bad pass; steal by D. Rose),49,64
234,3,9:46.0,C. Anthony misses 3-pt jump shot from 26 ft,,49,64
235,3,9:45.0,,Defensive rebound by T. Young,49,64
236,3,9:36.0,,T. Young makes 3-pt jump shot from 26 ft (assist by J. Teague),49,67
237,3,9:21.0,D. Rose makes 2-pt jump shot from 17 ft,,51,67
238,3,9:06.0,,J. Teague makes 2-pt jump shot from 14 ft,51,69
239,3,8:52.0,C. Lee misses 2-pt jump shot from 20 ft,,51,69
240,3,8:51.0,,Defensive rebound by M. Turner,51,69
241,3,8:45.0,,Personal foul by C. Anthony (drawn by G. Robinson),51,69
242,3,8:37.0,,M. Turner makes 2-pt dunk from 3 ft (assist by P. George),51,71
243,3,8:23.0,C. Lee misses 2-pt layup from 1 ft,,51,71
244,3,8:22.0,,Defensive rebound by T. Young,51,71
245,3,8:15.0,,P. George misses 3-pt jump shot from 25 ft,51,71
246,3,8:15.0,Defensive rebound by K. Porziņģis,,51,71
247,3,8:03.0,J. Noah misses 2-pt layup from 3 ft,,51,71
248,3,8:02.0,,Defensive rebound by M. Turner,51,71
249,3,7:48.0,,Shooting foul by D. Rose (drawn by J. Teague),51,71
250,3,7:48.0,,J. Teague makes free throw 1 of 3,51,72
251,3,7:48.0,,J. Teague makes free throw 2 of 3,51,73
252,3,7:48.0,L. Thomas enters the game for K. Porziņģis,,51,73
253,3,7:48.0,,J. Teague makes free throw 3 of 3,51,74
254,3,7:30.0,C. Anthony makes 2-pt jump shot from 13 ft (assist by D. Rose),,53,74
255,3,7:16.0,,G. Robinson makes 2-pt jump shot from 11 ft,53,76
256,3,7:14.0,Personal foul by J. Teague (drawn by D. Rose),,53,76
257,3,7:01.0,D. Rose makes 2-pt jump shot from 6 ft,,55,76
258,3,6:50.0,,G. Robinson misses 2-pt jump shot from 18 ft,55,76
259,3,6:49.0,,Offensive rebound by M. Turner,55,76
260,3,6:45.0,,T. Young makes 3-pt jump shot from 26 ft (assist by M. Turner),55,79
261,3,6:35.0,D. Rose makes 2-pt jump shot from 7 ft,,57,79
262,3,6:31.0,,Turnover by J. Teague (lost ball; steal by C. Lee),57,79
263,3,6:19.0,D. Rose misses 2-pt jump shot from 19 ft,,57,79
264,3,6:18.0,,Defensive rebound by G. Robinson,57,79
265,3,6:15.0,,Personal foul by J. Noah (drawn by J. Teague),57,79
266,3,6:15.0,K. O'Quinn enters the game for J. Noah,,57,79
267,3,6:02.0,,T. Young misses 2-pt layup from 2 ft,57,79
268,3,6:02.0,,Offensive rebound by T. Young,57,79
269,3,6:00.0,,T. Young makes 2-pt layup from 3 ft,57,81
270,3,5:46.0,C. Anthony makes 2-pt jump shot from 13 ft,,59,81
271,3,5:46.0,Shooting foul by G. Robinson (drawn by C. Anthony),,59,81
272,3,5:46.0,,Indiana full timeout,59,81
273,3,5:46.0,,K. Séraphin enters the game for T. Young,59,81
274,3,5:46.0,C. Anthony makes free throw 1 of 1,,60,81
275,3,5:31.0,,K. Séraphin makes 2-pt jump shot from 17 ft (assist by P. George),60,83
276,3,5:13.0,K. O'Quinn makes 2-pt jump shot from 4 ft (assist by L. Thomas),,62,83
277,3,5:13.0,Shooting foul by G. Robinson (drawn by K. O'Quinn),,62,83
278,3,5:13.0,K. O'Quinn makes free throw 1 of 1,,63,83
279,3,4:57.0,,P. George makes 2-pt jump shot from 19 ft,63,85
280,3,4:35.0,D. Rose misses 3-pt jump shot from 26 ft,,63,85
281,3,4:32.0,Offensive rebound by L. Thomas,,63,85
282,3,4:29.0,K. O'Quinn makes 2-pt layup from 2 ft (assist by C. Anthony),,65,85
283,3,4:22.0,,Offensive foul by K. Séraphin (drawn by L. Thomas),65,85
284,3,4:22.0,,Turnover by K. Séraphin (offensive foul),65,85
285,3,4:10.0,Turnover by D. Rose (bad pass; steal by P. George),,65,85
286,3,4:04.0,,P. George makes 2-pt jump shot from 5 ft,65,87
287,3,3:51.0,Offensive foul by K. O'Quinn (drawn by J. Teague),,65,87
288,3,3:51.0,Turnover by K. O'Quinn (offensive foul),,65,87
289,3,3:35.0,,Turnover by P. George (lost ball; steal by D. Rose),65,87
290,3,3:30.0,C. Lee makes 2-pt dunk from 3 ft (assist by D. Rose),,67,87
291,3,3:10.0,,Turnover by K. Séraphin (traveling),67,87
292,3,3:10.0,B. Jennings enters the game for D. Rose,,67,87
293,3,2:57.0,L. Thomas misses 2-pt jump shot from 5 ft,,67,87
294,3,2:56.0,,Defensive rebound by P. George,67,87
295,3,2:42.0,,Shooting foul by K. O'Quinn (drawn by P. George),67,87
296,3,2:42.0,New York full timeout,,67,87
297,3,2:42.0,,P. George makes free throw 1 of 2,67,88
298,3,2:42.0,,A. Brooks enters the game for G. Robinson,67,87
299,3,2:42.0,,M. Ellis enters the game for J. Teague,67,87
300,3,2:42.0,,P. George makes free throw 2 of 2,67,89
301,3,2:19.0,L. Thomas misses 3-pt jump shot from 26 ft,,67,89
302,3,2:18.0,,Defensive rebound by P. George,67,89
303,3,2:03.0,,M. Turner makes 2-pt jump shot from 11 ft (assist by M. Ellis),67,91
304,3,2:03.0,,Shooting foul by C. Anthony (drawn by M. Turner),67,91
305,3,2:03.0,,M. Turner makes free throw 1 of 1,67,92
306,3,1:54.0,C. Lee misses 2-pt jump shot from 13 ft,,67,92
307,3,1:52.0,,Defensive rebound by M. Turner,67,92
308,3,1:36.0,,Turnover by P. George (bad pass; steal by K. O'Quinn),67,92
309,3,1:25.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by B. Jennings),,70,92
310,3,1:06.0,,M. Turner misses 2-pt jump shot from 11 ft,70,92
311,3,1:05.0,Defensive rebound by K. O'Quinn,,70,92
312,3,0:54.0,C. Anthony misses 2-pt layup from 2 ft,,70,92
313,3,0:54.0,,Defensive rebound by P. George,70,92
314,3,0:49.0,,P. George misses 2-pt layup from 3 ft,70,92
315,3,0:49.0,,Offensive rebound by A. Brooks,70,92
316,3,0:49.0,,A. Brooks makes 2-pt layup from 2 ft,70,94
317,3,0:35.0,B. Jennings misses 2-pt jump shot from 6 ft,,70,94
318,3,0:35.0,,Defensive rebound by M. Turner,70,94
319,3,0:22.0,,M. Turner makes 2-pt dunk from 1 ft (assist by K. Séraphin),70,96
320,3,0:05.0,C. Anthony misses 3-pt jump shot from 26 ft,,70,96
321,3,0:05.0,,Defensive rebound by K. Séraphin,70,96
322,3,0:00.0,,P. George misses 3-pt jump shot from 40 ft,70,96
323,3,0:00.0,,Offensive rebound by Team,70,96
324,4,11:49.0,M. Kuzminskas misses 3-pt jump shot from 25 ft,,70,96
325,4,11:48.0,,Defensive rebound by M. Ellis,70,96
326,4,11:27.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by K. Séraphin),70,99
327,4,11:12.0,B. Jennings makes 3-pt jump shot from 24 ft (assist by M. Kuzminskas),,73,99
328,4,10:53.0,,A. Jefferson makes 2-pt jump shot from 6 ft (assist by M. Ellis),73,101
329,4,10:45.0,B. Jennings makes 2-pt layup from 3 ft,,75,101
330,4,10:28.0,,A. Jefferson misses 2-pt jump shot from 7 ft,75,101
331,4,10:26.0,,Offensive rebound by K. Séraphin,75,101
332,4,10:26.0,,K. Séraphin misses 2-pt layup from 2 ft,75,101
333,4,10:25.0,Defensive rebound by M. Kuzminskas,,75,101
334,4,10:18.0,B. Jennings makes 2-pt jump shot from 20 ft,,77,101
335,4,10:08.0,,Personal foul by B. Jennings (drawn by A. Brooks),77,101
336,4,10:00.0,,Turnover by M. Ellis (lost ball; steal by R. Baker),77,101
337,4,9:57.0,W. Hernangómez makes 2-pt layup from 1 ft (assist by R. Baker),,79,101
338,4,9:57.0,Flagrant foul type 1 by A. Brooks (drawn by W. Hernangómez),,79,101
339,4,9:57.0,W. Hernangómez makes flagrant free throw 1 of 1,,80,101
340,4,9:50.0,B. Jennings misses 3-pt jump shot from 26 ft,,80,101
341,4,9:49.0,,Defensive rebound by K. Séraphin,80,101
342,4,9:36.0,,Turnover by C. Miles (bad pass),80,101
343,4,9:31.0,W. Hernangómez misses 2-pt jump shot from 5 ft,,80,101
344,4,9:30.0,,Defensive rebound by K. Séraphin,80,101
345,4,9:22.0,,M. Ellis misses 2-pt layup from 3 ft,80,101
346,4,9:22.0,,Offensive rebound by A. Jefferson,80,101
347,4,9:22.0,,Shooting foul by M. Kuzminskas (drawn by A. Jefferson),80,101
348,4,9:22.0,,A. Jefferson makes free throw 1 of 2,80,102
349,4,9:22.0,,A. Jefferson makes free throw 2 of 2,80,103
350,4,9:08.0,Turnover by W. Hernangómez (bad pass; steal by C. Miles),,80,103
351,4,8:54.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by A. Jefferson),80,106
352,4,8:44.0,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by B. Jennings),,83,106
353,4,8:30.0,,C. Miles misses 3-pt jump shot from 27 ft,83,106
354,4,8:30.0,Defensive rebound by Team,,83,106
355,4,8:30.0,Official timeout,,83,106
356,4,8:15.0,Shooting foul by C. Miles (drawn by M. Kuzminskas),,83,106
357,4,8:15.0,M. Kuzminskas makes free throw 1 of 2,,84,106
358,4,8:15.0,M. Kuzminskas makes free throw 2 of 2,,85,106
359,4,8:04.0,,Shooting foul by R. Baker (drawn by A. Jefferson),85,106
360,4,8:04.0,,A. Jefferson makes free throw 1 of 2,85,107
361,4,8:04.0,,A. Jefferson makes free throw 2 of 2,85,108
362,4,7:43.0,M. Kuzminskas makes 3-pt jump shot from 27 ft (assist by R. Baker),,88,108
363,4,7:28.0,,Turnover by M. Ellis (step out of bounds),88,108
364,4,7:22.0,B. Jennings makes 3-pt jump shot from 25 ft,,91,108
365,4,7:06.0,,A. Jefferson misses 2-pt jump shot from 6 ft,91,108
366,4,7:06.0,Defensive rebound by M. Kuzminskas,,91,108
367,4,6:59.0,B. Jennings makes 2-pt jump shot from 12 ft,,93,108
368,4,6:59.0,Shooting foul by A. Brooks (drawn by B. Jennings),,93,108
369,4,6:59.0,B. Jennings misses free throw 1 of 1,,93,108
370,4,6:59.0,,Defensive rebound by A. Jefferson,93,108
371,4,6:59.0,,J. Teague enters the game for A. Brooks,93,108
372,4,6:42.0,,A. Jefferson misses 2-pt jump shot from 6 ft (block by K. Porziņģis),93,108
373,4,6:40.0,Defensive rebound by B. Jennings,,93,108
374,4,6:34.0,M. Kuzminskas misses 3-pt jump shot from 26 ft,,93,108
375,4,6:34.0,Offensive rebound by B. Jennings,,93,108
376,4,6:30.0,B. Jennings misses 2-pt jump shot from 10 ft,,93,108
377,4,6:28.0,,Defensive rebound by M. Ellis,93,108
378,4,6:26.0,,Indiana full timeout,93,108
379,4,6:26.0,,P. George enters the game for K. Séraphin,93,108
380,4,6:26.0,,M. Turner enters the game for A. Jefferson,93,108
381,4,6:26.0,,T. Young enters the game for C. Miles,93,108
