,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ATLANTA_ACTION,CHARLOTTE_SCORE,ATLANTA_SCORE
377,4,4:11.0,C. Zeller misses 2-pt jump shot from 19 ft,,94,93
378,4,4:10.0,,Defensive rebound by D. Howard,94,93
379,4,3:52.0,,P. Millsap makes 2-pt jump shot from 15 ft (assist by K. Bazemore),94,95
380,4,3:50.0,Charlotte full timeout,,94,95
381,4,3:32.0,K. Walker misses 3-pt jump shot from 25 ft,,94,95
382,4,3:30.0,Offensive rebound by K. Walker,,94,95
383,4,3:20.0,N. Batum misses 3-pt jump shot from 23 ft,,94,95
384,4,3:19.0,Offensive rebound by M. Williams,,94,95
385,4,3:09.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by C. Zeller),,97,95
386,4,2:45.0,,P. Millsap misses 2-pt jump shot from 6 ft,97,95
387,4,2:43.0,Defensive rebound by M. Belinelli,,97,95
388,4,2:34.0,M. Williams makes 2-pt layup from 2 ft (assist by M. Belinelli),,99,95
389,4,2:23.0,,Turnover by D. Schröder (lost ball),99,95
390,4,2:10.0,M. Belinelli misses 2-pt jump shot from 21 ft,,99,95
391,4,2:09.0,,Defensive rebound by D. Schröder,99,95
392,4,2:03.0,,Shooting foul by C. Zeller (drawn by D. Schröder),99,95
393,4,2:03.0,,D. Schröder misses free throw 1 of 2,99,95
394,4,2:03.0,,Offensive rebound by Team,99,95
395,4,2:03.0,,D. Schröder misses free throw 2 of 2,99,95
396,4,2:02.0,Defensive rebound by N. Batum,,99,95
397,4,1:44.0,M. Williams misses 3-pt jump shot from 23 ft,,99,95
398,4,1:43.0,,Defensive rebound by K. Bazemore,99,95
399,4,1:32.0,,D. Schröder makes 2-pt layup from 4 ft,99,97
400,4,1:13.0,Personal foul by D. Schröder (drawn by K. Walker),,99,97
401,4,1:02.0,C. Zeller misses 2-pt jump shot from 9 ft,,99,97
402,4,1:00.0,,Defensive rebound by D. Howard,99,97
403,4,0:50.0,,D. Schröder misses 2-pt layup from 3 ft,99,97
404,4,0:48.0,Defensive rebound by K. Walker,,99,97
405,4,0:28.0,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),,102,97
406,4,0:28.0,,Atlanta full timeout,102,97
407,4,0:28.0,,K. Korver enters the game for D. Howard,102,97
408,4,0:28.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,102,97
409,4,0:25.0,,P. Millsap misses 2-pt layup from 1 ft,102,97
410,4,0:24.0,Defensive rebound by K. Walker,,102,97
411,4,0:24.0,Personal foul by K. Bazemore (drawn by K. Walker),,102,97
412,4,0:24.0,K. Walker makes free throw 1 of 2,,103,97
413,4,0:24.0,K. Walker makes free throw 2 of 2,,104,97
414,4,0:17.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,104,97
415,4,0:16.0,Defensive rebound by C. Zeller,,104,97
416,4,0:11.0,Personal take foul by D. Schröder (drawn by N. Batum),,104,97
417,4,0:11.0,N. Batum makes free throw 1 of 2,,105,97
418,4,0:11.0,N. Batum misses free throw 2 of 2,,105,97
419,4,0:10.0,,Defensive rebound by T. Sefolosha,105,97
420,4,0:06.0,,D. Schröder makes 2-pt layup from 2 ft,105,99
421,4,0:04.0,Personal take foul by D. Schröder (drawn by K. Walker),,105,99
422,4,0:04.0,K. Walker makes free throw 1 of 2,,106,99
423,4,0:04.0,K. Walker makes free throw 2 of 2,,107,99
