,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
46,1,6:17.0,R. Felton enters the game for C. Paul,,5,15
47,1,6:17.0,,G. Temple enters the game for T. Lawson,5,15
48,1,6:17.0,A. Rivers makes free throw 2 of 2,,6,15
49,1,5:59.0,,D. Cousins makes 2-pt jump shot from 19 ft (assist by M. Barnes),6,17
50,1,5:45.0,A. Rivers makes 2-pt layup from 4 ft,,8,17
51,1,5:23.0,,R. Gay misses 3-pt jump shot from 24 ft,8,17
52,1,5:22.0,,Offensive rebound by G. Temple,8,17
53,1,5:14.0,,R. Gay makes 2-pt jump shot from 14 ft (assist by D. Cousins),8,19
54,1,4:51.0,R. Felton misses 2-pt jump shot from 20 ft,,8,19
55,1,4:50.0,,Defensive rebound by D. Collison,8,19
56,1,4:45.0,,Turnover by D. Cousins (bad pass; steal by L. Mbah a Moute),8,19
57,1,4:28.0,Turnover by A. Rivers (lost ball; steal by D. Cousins),,8,19
58,1,4:20.0,,D. Collison misses 3-pt jump shot from 22 ft,8,19
59,1,4:20.0,,Offensive rebound by M. Barnes,8,19
60,1,4:16.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by M. Barnes),8,22
61,1,3:52.0,J. Redick makes 3-pt jump shot from 24 ft (assist by R. Felton),,11,22
62,1,3:47.0,,D. Collison makes 2-pt layup from 1 ft (assist by M. Barnes),11,24
63,1,3:20.0,A. Rivers makes 2-pt layup from 3 ft,,13,24
64,1,3:15.0,,Sacramento full timeout,13,24
65,1,3:15.0,J. Crawford enters the game for J. Redick,,13,24
66,1,3:15.0,W. Johnson enters the game for A. Rivers,,13,24
67,1,3:15.0,,A. Afflalo enters the game for R. Gay,13,24
68,1,3:03.0,,D. Cousins misses 2-pt jump shot from 18 ft,13,24
69,1,3:03.0,Defensive rebound by D. Jordan,,13,24
70,1,2:56.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,15,24
71,1,2:56.0,Shooting foul by G. Temple (drawn by D. Jordan),,15,24
72,1,2:56.0,D. Jordan misses free throw 1 of 1,,15,24
73,1,2:56.0,,Defensive rebound by M. Barnes,15,24
74,1,2:38.0,,D. Collison misses 2-pt jump shot from 18 ft,15,24
75,1,2:37.0,Defensive rebound by R. Felton,,15,24
76,1,2:26.0,J. Crawford misses 2-pt hook shot from 6 ft,,15,24
77,1,2:25.0,,Defensive rebound by G. Temple,15,24
78,1,2:01.0,,A. Afflalo misses 3-pt jump shot from 25 ft,15,24
79,1,2:01.0,Defensive rebound by W. Johnson,,15,24
80,1,1:53.0,D. Jordan makes 2-pt layup from 2 ft (assist by J. Crawford),,17,24
81,1,1:25.0,,D. Cousins makes 2-pt jump shot from 19 ft (assist by M. Barnes),17,26
82,1,1:06.0,D. Jordan misses 2-pt hook shot from 4 ft,,17,26
83,1,1:05.0,,Defensive rebound by D. Collison,17,26
84,1,0:56.0,,Shooting foul by R. Felton (drawn by M. Barnes),17,26
85,1,0:56.0,,M. Barnes makes free throw 1 of 2,17,27
86,1,0:56.0,,M. Barnes misses free throw 2 of 2,17,27
87,1,0:56.0,Defensive rebound by M. Speights,,17,27
88,1,0:56.0,C. Paul enters the game for L. Mbah a Moute,,17,27
89,1,0:56.0,M. Speights enters the game for D. Jordan,,17,27
90,1,0:56.0,,K. Koufos enters the game for D. Cousins,17,27
91,1,0:42.0,M. Speights misses 2-pt jump shot from 15 ft,,17,27
92,1,0:41.0,,Defensive rebound by M. Barnes,17,27
93,1,0:32.0,,K. Koufos makes 2-pt hook shot from 6 ft (assist by D. Collison),17,29
94,1,0:28.0,Personal foul by K. Koufos (drawn by C. Paul),,17,29
95,1,0:28.0,,A. Tolliver enters the game for M. Barnes,17,29
96,1,0:10.0,W. Johnson makes 2-pt layup from 3 ft (assist by C. Paul),,19,29
97,1,0:02.0,,D. Collison misses 2-pt jump shot from 11 ft,19,29
98,1,0:01.0,Defensive rebound by W. Johnson,,19,29
99,1,0:00.0,M. Speights misses 3-pt jump shot from 50 ft,,19,29
100,1,0:00.0,Offensive rebound by Team,,19,29
101,2,11:52.0,M. Speights misses 3-pt jump shot from 25 ft,,19,29
102,2,11:51.0,,Defensive rebound by A. Tolliver,19,29
103,2,11:27.0,,K. Koufos misses 2-pt jump shot from 6 ft,19,29
104,2,11:26.0,Defensive rebound by M. Speights,,19,29
105,2,11:07.0,W. Johnson misses 3-pt jump shot from 24 ft,,19,29
106,2,11:07.0,,Defensive rebound by K. Koufos,19,29
107,2,11:00.0,,Shooting foul by W. Johnson (drawn by T. Lawson),19,29
108,2,11:00.0,,T. Lawson makes free throw 1 of 2,19,30
109,2,11:00.0,,T. Lawson makes free throw 2 of 2,19,31
110,2,10:50.0,M. Speights misses 2-pt jump shot from 4 ft,,19,31
111,2,10:49.0,Offensive rebound by M. Speights,,19,31
112,2,10:49.0,M. Speights misses 2-pt layup from 3 ft,,19,31
113,2,10:49.0,Offensive rebound by M. Speights,,19,31
114,2,10:49.0,M. Speights misses 2-pt layup from 3 ft,,19,31
115,2,10:48.0,Offensive rebound by M. Speights,,19,31
116,2,10:48.0,Shooting foul by A. Tolliver (drawn by M. Speights),,19,31
117,2,10:48.0,M. Speights makes free throw 1 of 2,,20,31
118,2,10:48.0,M. Speights makes free throw 2 of 2,,21,31
119,2,10:33.0,,Shooting foul by M. Speights (drawn by K. Koufos),21,31
120,2,10:33.0,,K. Koufos misses free throw 1 of 2,21,31
121,2,10:33.0,,Offensive rebound by Team,21,31
122,2,10:33.0,,K. Koufos makes free throw 2 of 2,21,32
123,2,10:17.0,J. Crawford misses 2-pt jump shot from 22 ft,,21,32
124,2,10:16.0,,Defensive rebound by A. Tolliver,21,32
125,2,10:06.0,,A. Tolliver misses 3-pt jump shot from 25 ft,21,32
126,2,10:06.0,Defensive rebound by M. Speights,,21,32
127,2,9:56.0,C. Paul makes 2-pt jump shot from 14 ft,,23,32
128,2,9:45.0,,T. Lawson misses 2-pt jump shot from 10 ft (block by R. Felton),23,32
129,2,9:45.0,Defensive rebound by Team,,23,32
130,2,9:45.0,A. Rivers enters the game for W. Johnson,,23,32
131,2,9:26.0,M. Speights misses 3-pt jump shot from 25 ft,,23,32
132,2,9:25.0,,Defensive rebound by G. Temple,23,32
133,2,9:13.0,,K. Koufos makes 2-pt dunk at rim (assist by T. Lawson),23,34
134,2,8:54.0,R. Felton misses 2-pt jump shot from 11 ft,,23,34
135,2,8:53.0,Offensive rebound by M. Speights,,23,34
136,2,8:50.0,M. Speights misses 2-pt jump shot from 6 ft,,23,34
137,2,8:49.0,,Defensive rebound by G. Temple,23,34
138,2,8:41.0,,A. Tolliver misses 2-pt jump shot from 5 ft,23,34
139,2,8:41.0,Defensive rebound by M. Speights,,23,34
140,2,8:31.0,A. Rivers misses 2-pt layup from 3 ft,,23,34
141,2,8:31.0,Offensive rebound by A. Rivers,,23,34
142,2,8:31.0,A. Rivers makes 2-pt layup from 3 ft,,25,34
143,2,8:31.0,Shooting foul by K. Koufos (drawn by A. Rivers),,25,34
144,2,8:31.0,Official timeout,,25,34
145,2,8:31.0,A. Rivers misses free throw 1 of 1,,25,34
146,2,8:31.0,D. Jordan enters the game for M. Speights,,25,34
147,2,8:29.0,,Defensive rebound by A. Tolliver,25,34
148,2,8:10.0,,A. Tolliver misses 3-pt jump shot from 25 ft,25,34
149,2,8:08.0,,Offensive rebound by K. Koufos,25,34
150,2,8:02.0,,T. Lawson misses 3-pt jump shot from 24 ft,25,34
151,2,8:01.0,Defensive rebound by R. Felton,,25,34
152,2,7:46.0,C. Paul makes 3-pt jump shot from 25 ft (assist by R. Felton),,28,34
153,2,7:34.0,,G. Temple misses 3-pt jump shot from 25 ft,28,34
154,2,7:33.0,Defensive rebound by R. Felton,,28,34
155,2,7:22.0,A. Rivers makes 3-pt jump shot from 23 ft (assist by C. Paul),,31,34
156,2,7:17.0,,Sacramento full timeout,31,34
157,2,7:17.0,,R. Gay enters the game for A. Tolliver,31,34
158,2,7:08.0,,R. Gay misses 2-pt jump shot from 16 ft,31,34
159,2,7:07.0,Defensive rebound by C. Paul,,31,34
160,2,6:49.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by J. Crawford),,34,34
161,2,6:35.0,,Turnover by T. Lawson (bad pass; steal by D. Jordan),34,34
162,2,6:33.0,Turnover by A. Rivers (lost ball; steal by T. Lawson),,34,34
163,2,6:28.0,,T. Lawson misses 2-pt jump shot from 16 ft,34,34
164,2,6:28.0,Defensive rebound by Team,,34,34
165,2,6:28.0,J. Redick enters the game for R. Felton,,34,34
166,2,6:28.0,,D. Cousins enters the game for K. Koufos,34,34
167,2,6:08.0,A. Rivers misses 3-pt jump shot from 24 ft,,34,34
168,2,6:07.0,Offensive rebound by D. Jordan,,34,34
169,2,5:56.0,J. Redick misses 3-pt jump shot from 23 ft,,34,34
170,2,5:55.0,Offensive rebound by A. Rivers,,34,34
171,2,5:44.0,J. Crawford misses 2-pt jump shot from 9 ft,,34,34
172,2,5:43.0,,Defensive rebound by R. Gay,34,34
173,2,5:25.0,,A. Afflalo misses 2-pt jump shot from 10 ft,34,34
174,2,5:24.0,Defensive rebound by C. Paul,,34,34
175,2,5:14.0,C. Paul makes 2-pt jump shot from 17 ft,,36,34
176,2,4:52.0,,Shooting foul by D. Jordan (drawn by D. Cousins),36,34
177,2,4:52.0,,D. Cousins misses free throw 1 of 2,36,34
178,2,4:52.0,,Offensive rebound by Team,36,34
179,2,4:52.0,,D. Collison enters the game for T. Lawson,36,34
180,2,4:52.0,,D. Cousins makes free throw 2 of 2,36,35
181,2,4:41.0,Turnover by J. Crawford (bad pass; steal by D. Cousins),,36,35
182,2,4:35.0,,Turnover by D. Cousins (lost ball; steal by C. Paul),36,35
183,2,4:30.0,A. Rivers misses 2-pt dunk from 2 ft,,36,35
184,2,4:29.0,,Defensive rebound by D. Collison,36,35
185,2,4:23.0,,R. Gay misses 3-pt jump shot from 24 ft,36,35
186,2,4:23.0,Defensive rebound by D. Jordan,,36,35
187,2,4:16.0,J. Redick makes 3-pt jump shot from 23 ft (assist by C. Paul),,39,35
188,2,3:54.0,,D. Cousins misses 2-pt hook shot from 6 ft,39,35
189,2,3:54.0,Defensive rebound by D. Jordan,,39,35
190,2,3:34.0,J. Redick makes 2-pt layup from 4 ft,,41,35
191,2,3:09.0,,D. Collison makes 2-pt layup from 3 ft (assist by D. Cousins),41,37
192,2,3:08.0,LA Clippers full timeout,,41,37
193,2,3:08.0,,T. Lawson enters the game for G. Temple,41,37
194,2,3:08.0,,M. Barnes enters the game for A. Afflalo,41,37
195,2,3:08.0,L. Mbah a Moute enters the game for C. Paul,,41,37
196,2,2:52.0,J. Crawford misses 3-pt jump shot from 26 ft,,41,37
197,2,2:51.0,,Defensive rebound by M. Barnes,41,37
198,2,2:27.0,,D. Cousins misses 3-pt jump shot from 25 ft,41,37
199,2,2:26.0,Defensive rebound by J. Redick,,41,37
200,2,2:17.0,D. Jordan makes 2-pt layup from 2 ft (assist by J. Crawford),,43,37
201,2,2:17.0,Shooting foul by M. Barnes (drawn by D. Jordan),,43,37
202,2,2:17.0,D. Jordan makes free throw 1 of 1,,44,37
203,2,2:02.0,,R. Gay misses 2-pt jump shot from 13 ft,44,37
204,2,2:02.0,Defensive rebound by D. Jordan,,44,37
205,2,1:53.0,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),,46,37
206,2,1:21.0,,T. Lawson makes 2-pt layup from 3 ft (assist by D. Cousins),46,39
207,2,1:04.0,A. Rivers makes 2-pt layup from 5 ft,,48,39
208,2,0:56.0,,M. Barnes misses 2-pt jump shot from 4 ft (block by J. Crawford),48,39
209,2,0:55.0,,Offensive rebound by D. Collison,48,39
210,2,0:55.0,,D. Collison misses 2-pt layup from 3 ft,48,39
211,2,0:53.0,Defensive rebound by D. Jordan,,48,39
212,2,0:49.0,A. Rivers makes 2-pt layup from 2 ft (assist by D. Jordan),,50,39
213,2,0:34.0,,M. Barnes misses 2-pt layup from 3 ft,50,39
214,2,0:33.0,Defensive rebound by D. Jordan,,50,39
215,2,0:30.0,J. Redick makes 3-pt jump shot from 24 ft (assist by J. Crawford),,53,39
216,2,0:12.0,,Personal foul by A. Rivers (drawn by D. Collison),53,39
217,2,0:03.0,,Shooting foul by J. Redick (drawn by D. Cousins),53,39
218,2,0:03.0,,D. Cousins misses free throw 1 of 3,53,39
219,2,0:03.0,,Offensive rebound by Team,53,39
220,2,0:03.0,LA Clippers full timeout,,53,39
221,2,0:03.0,,D. Cousins makes free throw 2 of 3,53,40
222,2,0:03.0,C. Paul enters the game for L. Mbah a Moute,,53,39
223,2,0:03.0,,D. Cousins makes free throw 3 of 3,53,41
224,3,11:39.0,L. Mbah a Moute misses 2-pt jump shot from 8 ft,,53,41
225,3,11:38.0,,Defensive rebound by T. Lawson,53,41
226,3,11:21.0,,D. Collison makes 3-pt jump shot from 26 ft (assist by D. Cousins),53,44
227,3,10:55.0,D. Jordan makes 2-pt dunk at rim (assist by J. Redick),,55,44
228,3,10:38.0,,D. Cousins misses 2-pt jump shot from 18 ft,55,44
229,3,10:38.0,Defensive rebound by D. Jordan,,55,44
230,3,10:34.0,L. Mbah a Moute makes 2-pt dunk at rim (assist by C. Paul),,57,44
231,3,10:04.0,,T. Lawson makes 2-pt jump shot from 19 ft,57,46
232,3,9:47.0,J. Redick misses 3-pt jump shot from 25 ft,,57,46
233,3,9:46.0,,Defensive rebound by D. Cousins,57,46
234,3,9:38.0,,Shooting foul by J. Redick (drawn by R. Gay),57,46
235,3,9:38.0,,R. Gay makes free throw 1 of 2,57,47
236,3,9:38.0,,R. Gay makes free throw 2 of 2,57,48
237,3,9:26.0,Turnover by C. Paul (bad pass),,57,48
238,3,9:05.0,,M. Barnes misses 3-pt jump shot from 25 ft,57,48
239,3,9:04.0,,Offensive rebound by R. Gay,57,48
240,3,9:02.0,,R. Gay makes 2-pt layup from 2 ft,57,50
241,3,8:39.0,Turnover by A. Rivers (traveling),,57,50
242,3,8:39.0,Violation by Team (jump ball),,57,50
243,3,8:22.0,,D. Cousins makes 2-pt jump shot from 17 ft (assist by M. Barnes),57,52
244,3,8:22.0,LA Clippers full timeout,,57,52
245,3,8:05.0,J. Redick makes 3-pt jump shot from 24 ft (assist by A. Rivers),,60,52
246,3,7:44.0,,R. Gay makes 2-pt hook shot from 7 ft,60,54
247,3,7:28.0,J. Redick makes 3-pt jump shot from 23 ft (assist by D. Jordan),,63,54
248,3,7:09.0,,T. Lawson misses 3-pt jump shot from 25 ft,63,54
249,3,7:08.0,Defensive rebound by J. Redick,,63,54
250,3,6:52.0,L. Mbah a Moute misses 2-pt layup from 3 ft (block by D. Cousins),,63,54
251,3,6:51.0,,Defensive rebound by T. Lawson,63,54
252,3,6:35.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Gay),63,57
253,3,6:15.0,L. Mbah a Moute makes 2-pt dunk at rim (assist by C. Paul),,65,57
254,3,5:58.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by D. Cousins),65,60
255,3,5:50.0,Personal foul by M. Barnes (drawn by C. Paul),,65,60
256,3,5:42.0,Turnover by C. Paul (lost ball),,65,60
257,3,5:42.0,,G. Temple enters the game for T. Lawson,65,60
258,3,5:42.0,J. Crawford enters the game for C. Paul,,65,60
259,3,5:21.0,,Def 3 sec tech foul by L. Mbah a Moute,65,60
260,3,5:21.0,,D. Cousins makes technical free throw,65,61
261,3,5:15.0,,Personal foul by D. Jordan (drawn by D. Cousins),65,61
262,3,5:06.0,,G. Temple makes 2-pt jump shot from 19 ft (assist by M. Barnes),65,63
263,3,4:39.0,J. Crawford misses 3-pt jump shot from 27 ft,,65,63
264,3,4:38.0,,Defensive rebound by M. Barnes,65,63
265,3,4:29.0,,Turnover by D. Cousins (lost ball; steal by J. Crawford),65,63
266,3,4:25.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,67,63
267,3,4:23.0,Technical foul by D. Jordan,,67,63
268,3,4:23.0,,D. Collison makes technical free throw,67,64
269,3,4:23.0,,A. Afflalo enters the game for R. Gay,67,64
270,3,4:14.0,,D. Collison makes 2-pt jump shot from 15 ft,67,66
271,3,3:52.0,J. Crawford makes 2-pt jump shot from 17 ft,,69,66
272,3,3:52.0,Shooting foul by D. Collison (drawn by J. Crawford),,69,66
273,3,3:52.0,J. Crawford misses free throw 1 of 1,,69,66
274,3,3:52.0,R. Felton enters the game for L. Mbah a Moute,,69,66
275,3,3:51.0,,Defensive rebound by M. Barnes,69,66
276,3,3:36.0,,D. Cousins misses 3-pt jump shot from 25 ft,69,66
277,3,3:35.0,Defensive rebound by A. Rivers,,69,66
278,3,3:15.0,R. Felton misses 2-pt jump shot from 20 ft,,69,66
279,3,3:15.0,,Defensive rebound by D. Cousins,69,66
280,3,2:56.0,,A. Afflalo makes 2-pt jump shot from 8 ft (assist by D. Cousins),69,68
281,3,2:39.0,Shooting foul by D. Cousins (drawn by J. Redick),,69,68
282,3,2:39.0,,Technical foul by D. Cousins,69,68
283,3,2:39.0,,Sacramento full timeout,69,68
284,3,2:39.0,J. Crawford misses technical free throw,,69,68
285,3,2:39.0,Offensive rebound by Team,,69,68
286,3,2:39.0,J. Redick misses free throw 1 of 3,,69,68
287,3,2:39.0,Offensive rebound by Team,,69,68
288,3,2:39.0,J. Redick makes free throw 2 of 3,,70,68
289,3,2:39.0,W. Johnson enters the game for A. Rivers,,69,68
290,3,2:39.0,,T. Lawson enters the game for M. Barnes,69,68
291,3,2:39.0,J. Redick makes free throw 3 of 3,,71,68
292,3,2:17.0,,G. Temple misses 2-pt jump shot from 11 ft,71,68
293,3,2:15.0,,Offensive rebound by D. Cousins,71,68
294,3,2:14.0,,D. Cousins makes 2-pt layup from 2 ft,71,70
295,3,1:50.0,R. Felton makes 2-pt jump shot from 16 ft,,73,70
296,3,1:34.0,,D. Cousins makes 3-pt jump shot from 24 ft (assist by D. Collison),73,73
297,3,1:19.0,J. Crawford makes 2-pt jump shot from 19 ft,,75,73
298,3,0:59.0,,D. Cousins misses 3-pt jump shot from 25 ft,75,73
299,3,0:59.0,Defensive rebound by W. Johnson,,75,73
300,3,0:49.0,J. Crawford misses 2-pt jump shot from 10 ft,,75,73
301,3,0:48.0,,Defensive rebound by D. Cousins,75,73
302,3,0:36.0,,G. Temple misses 2-pt jump shot from 18 ft,75,73
303,3,0:36.0,Defensive rebound by J. Redick,,75,73
304,3,0:22.0,J. Redick misses 3-pt jump shot from 26 ft,,75,73
305,3,0:22.0,,Defensive rebound by D. Cousins,75,73
306,3,0:03.0,,Personal foul by J. Crawford (drawn by D. Cousins),75,73
307,3,0:03.0,L. Mbah a Moute enters the game for J. Crawford,,75,73
308,4,11:42.0,,A. Afflalo misses 2-pt jump shot from 12 ft (block by W. Johnson),75,73
309,4,11:40.0,,Offensive rebound by A. Afflalo,75,73
310,4,11:37.0,,A. Afflalo misses 2-pt jump shot from 18 ft,75,73
311,4,11:36.0,Defensive rebound by M. Speights,,75,73
312,4,11:29.0,J. Crawford makes 2-pt jump shot from 10 ft (assist by C. Paul),,77,73
313,4,11:06.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by T. Lawson),77,76
314,4,10:45.0,R. Felton makes 3-pt jump shot from 23 ft (assist by M. Speights),,80,76
315,4,10:33.0,,Shooting foul by C. Paul (drawn by T. Lawson),80,76
316,4,10:33.0,,T. Lawson makes free throw 1 of 2,80,77
317,4,10:33.0,,T. Lawson misses free throw 2 of 2,80,77
318,4,10:32.0,Defensive rebound by M. Speights,,80,77
319,4,10:17.0,M. Speights makes 2-pt hook shot from 5 ft (assist by C. Paul),,82,77
320,4,10:01.0,,K. Koufos makes 2-pt jump shot from 8 ft (assist by T. Lawson),82,79
321,4,9:45.0,C. Paul misses 3-pt jump shot from 25 ft,,82,79
322,4,9:44.0,,Defensive rebound by A. Afflalo,82,79
323,4,9:36.0,,T. Lawson misses 2-pt jump shot from 3 ft,82,79
324,4,9:36.0,Defensive rebound by Team,,82,79
325,4,9:36.0,,Loose ball foul by T. Lawson (drawn by M. Speights),82,79
326,4,9:36.0,,R. Gay enters the game for A. Tolliver,82,79
327,4,9:16.0,W. Johnson misses 3-pt jump shot from 24 ft,,82,79
328,4,9:16.0,,Defensive rebound by K. Koufos,82,79
329,4,9:05.0,,R. Gay misses 2-pt jump shot from 17 ft (block by W. Johnson),82,79
330,4,9:04.0,,Offensive rebound by G. Temple,82,79
331,4,8:52.0,,R. Gay misses 2-pt jump shot from 14 ft,82,79
332,4,8:52.0,Defensive rebound by M. Speights,,82,79
333,4,8:42.0,J. Crawford misses 2-pt jump shot from 19 ft,,82,79
334,4,8:41.0,,Defensive rebound by R. Gay,82,79
335,4,8:27.0,,T. Lawson makes 2-pt layup from 3 ft,82,81
336,4,8:13.0,R. Felton misses 2-pt jump shot from 19 ft,,82,81
337,4,8:12.0,,Defensive rebound by G. Temple,82,81
338,4,8:03.0,,Turnover by T. Lawson (bad pass; steal by C. Paul),82,81
339,4,8:01.0,Personal foul by G. Temple (drawn by C. Paul),,82,81
340,4,8:01.0,Official timeout,,82,81
341,4,8:01.0,A. Rivers enters the game for R. Felton,,82,81
342,4,7:40.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by C. Paul),,85,81
343,4,7:14.0,,A. Afflalo misses 2-pt jump shot from 12 ft,85,81
344,4,7:14.0,Defensive rebound by C. Paul,,85,81
345,4,6:57.0,A. Rivers misses 2-pt jump shot from 4 ft (block by K. Koufos),,85,81
346,4,6:54.0,,Defensive rebound by R. Gay,85,81
347,4,6:50.0,,G. Temple misses 2-pt jump shot from 5 ft,85,81
348,4,6:48.0,,Offensive rebound by G. Temple,85,81
349,4,6:48.0,,G. Temple misses 2-pt layup from 2 ft,85,81
350,4,6:48.0,Defensive rebound by W. Johnson,,85,81
351,4,6:33.0,M. Speights makes 3-pt jump shot from 25 ft (assist by C. Paul),,88,81
352,4,6:16.0,,T. Lawson makes 2-pt jump shot from 19 ft,88,83
353,4,6:03.0,Personal foul by K. Koufos (drawn by C. Paul),,88,83
354,4,6:03.0,,D. Collison enters the game for A. Afflalo,88,83
355,4,6:03.0,,D. Cousins enters the game for K. Koufos,88,83
356,4,5:52.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by C. Paul),,91,83
357,4,5:51.0,,Sacramento full timeout,91,83
358,4,5:51.0,J. Redick enters the game for C. Paul,,91,83
359,4,5:29.0,,D. Collison makes 2-pt layup from 2 ft (assist by D. Cousins),91,85
360,4,5:12.0,M. Speights misses 3-pt jump shot from 25 ft,,91,85
361,4,5:12.0,,Defensive rebound by T. Lawson,91,85
362,4,5:04.0,,R. Gay misses 3-pt jump shot from 25 ft,91,85
363,4,5:04.0,,Offensive rebound by G. Temple,91,85
364,4,4:58.0,,R. Gay makes 2-pt jump shot from 8 ft (assist by T. Lawson),91,87
365,4,4:58.0,,Shooting foul by M. Speights (drawn by R. Gay),91,87
366,4,4:58.0,D. Jordan enters the game for M. Speights,,91,87
367,4,4:58.0,,R. Gay makes free throw 1 of 1,91,88
368,4,4:39.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by J. Crawford),,94,88
369,4,4:28.0,,T. Lawson makes 2-pt jump shot from 17 ft,94,90
370,4,4:11.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,96,90
371,4,3:47.0,,D. Cousins misses 2-pt layup from 2 ft (block by D. Jordan),96,90
372,4,3:46.0,,Offensive rebound by G. Temple,96,90
373,4,3:43.0,,T. Lawson misses 3-pt jump shot from 25 ft,96,90
374,4,3:42.0,Defensive rebound by A. Rivers,,96,90
375,4,3:33.0,J. Crawford misses 3-pt jump shot from 23 ft,,96,90
376,4,3:33.0,,Defensive rebound by R. Gay,96,90
377,4,3:25.0,,D. Collison makes 3-pt jump shot from 24 ft (assist by G. Temple),96,93
378,4,3:25.0,LA Clippers full timeout,,96,93
379,4,3:25.0,C. Paul enters the game for W. Johnson,,96,93
380,4,3:02.0,J. Redick misses 2-pt jump shot from 20 ft,,96,93
381,4,3:01.0,,Defensive rebound by D. Cousins,96,93
382,4,2:43.0,,R. Gay misses 3-pt jump shot from 25 ft,96,93
383,4,2:43.0,Defensive rebound by C. Paul,,96,93
384,4,2:26.0,D. Jordan makes 2-pt layup from 2 ft (assist by C. Paul),,98,93
