,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,HOUSTON_ACTION,OKLAHOMA CITY_SCORE,HOUSTON_SCORE
387,4,7:05.0,,Offensive rebound by E. Gordon,80,100
388,4,6:52.0,,J. Harden makes 3-pt jump shot from 25 ft,80,103
389,4,6:31.0,J. Grant misses 2-pt jump shot from 19 ft,,80,103
390,4,6:30.0,,Defensive rebound by R. Anderson,80,103
391,4,6:10.0,,C. Capela makes 2-pt hook shot from 7 ft (assist by R. Anderson),80,105
392,4,5:49.0,S. Adams misses 2-pt hook shot from 7 ft,,80,105
393,4,5:48.0,,Defensive rebound by R. Anderson,80,105
394,4,5:38.0,,J. Harden makes 3-pt jump shot from 25 ft,80,108
395,4,5:36.0,Oklahoma City full timeout,,80,108
396,4,5:36.0,V. Oladipo enters the game for N. Cole,,80,108
397,4,5:36.0,,N. Hilário enters the game for C. Capela,80,108
398,4,5:36.0,,T. Ariza enters the game for L. Williams,80,108
399,4,5:19.0,A. Roberson misses 3-pt jump shot from 25 ft,,80,108
400,4,5:18.0,,Defensive rebound by J. Harden,80,108
401,4,4:55.0,,R. Anderson misses 2-pt layup from 3 ft (block by V. Oladipo),80,108
402,4,4:54.0,,Offensive rebound by Team,80,108
403,4,4:51.0,,N. Hilário makes 2-pt jump shot from 21 ft (assist by T. Ariza),80,110
404,4,4:38.0,Turnover by R. Westbrook (bad pass),,80,110
405,4,4:26.0,,J. Harden misses 3-pt jump shot from 25 ft,80,110
406,4,4:26.0,Defensive rebound by R. Westbrook,,80,110
407,4,4:14.0,Personal foul by N. Hilário (drawn by R. Westbrook),,80,110
408,4,4:14.0,,L. Williams enters the game for J. Harden,80,110
409,4,4:14.0,S. Christon enters the game for R. Westbrook,,80,110
410,4,4:14.0,,M. Harrell enters the game for N. Hilário,80,110
411,4,4:05.0,V. Oladipo misses 3-pt jump shot from 26 ft,,80,110
412,4,4:05.0,,Defensive rebound by L. Williams,80,110
413,4,3:55.0,,E. Gordon makes 2-pt layup from 1 ft,80,112
414,4,3:38.0,A. Roberson misses 2-pt layup from 1 ft,,80,112
415,4,3:38.0,,Defensive rebound by Team,80,112
416,4,3:38.0,,B. Brown enters the game for T. Ariza,80,112
417,4,3:38.0,,T. Williams enters the game for E. Gordon,80,112
418,4,3:38.0,D. Sabonis enters the game for A. Roberson,,80,112
419,4,3:38.0,Á. Abrines enters the game for S. Adams,,80,112
420,4,3:26.0,,Turnover by T. Williams (bad pass; steal by D. Sabonis),80,112
421,4,3:04.0,D. Sabonis misses 2-pt layup from 2 ft,,80,112
422,4,3:03.0,,Defensive rebound by M. Harrell,80,112
423,4,2:56.0,,Turnover by L. Williams (bad pass),80,112
424,4,2:56.0,,Houston full timeout,80,112
425,4,2:56.0,D. McDermott enters the game for V. Oladipo,,80,112
426,4,2:39.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Grant),,83,112
427,4,2:19.0,,B. Brown makes 3-pt jump shot from 26 ft,83,115
428,4,2:01.0,Shooting foul by M. Harrell (drawn by D. Sabonis),,83,115
429,4,2:01.0,D. Sabonis makes free throw 1 of 2,,84,115
430,4,2:01.0,D. Sabonis makes free throw 2 of 2,,85,115
431,4,1:44.0,,T. Williams misses 3-pt jump shot from 25 ft,85,115
432,4,1:43.0,Defensive rebound by D. Sabonis,,85,115
433,4,1:33.0,D. Sabonis misses 3-pt jump shot from 25 ft,,85,115
434,4,1:32.0,,Defensive rebound by T. Williams,85,115
435,4,1:15.0,,B. Brown misses 2-pt jump shot from 22 ft,85,115
436,4,1:14.0,,Offensive rebound by T. Williams,85,115
437,4,1:10.0,,Shooting foul by D. Sabonis (drawn by M. Harrell),85,115
438,4,1:10.0,,M. Harrell makes free throw 1 of 2,85,116
439,4,1:10.0,,M. Harrell misses free throw 2 of 2,85,116
440,4,1:10.0,Defensive rebound by D. Sabonis,,85,116
441,4,0:54.0,D. McDermott misses 2-pt jump shot from 20 ft,,85,116
442,4,0:52.0,,Defensive rebound by B. Brown,85,116
443,4,0:38.0,,L. Williams makes 2-pt jump shot from 10 ft,85,118
444,4,0:31.0,Shooting foul by M. Harrell (drawn by D. Sabonis),,85,118
445,4,0:31.0,D. Sabonis makes free throw 1 of 2,,86,118
446,4,0:31.0,D. Sabonis makes free throw 2 of 2,,87,118
447,4,0:17.0,,B. Brown misses 3-pt jump shot from 25 ft,87,118
448,4,0:16.0,Defensive rebound by J. Grant,,87,118
449,4,0:06.0,J. Grant misses 2-pt jump shot from 18 ft,,87,118
450,4,0:06.0,,Defensive rebound by M. Harrell,87,118
