,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CHICAGO_ACTION,CHARLOTTE_SCORE,CHICAGO_SCORE
37,1,6:24.0,,M. Carter-Williams misses 2-pt jump shot from 14 ft,7,9
38,1,6:23.0,Defensive rebound by K. Walker,,7,9
39,1,6:17.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,,7,9
40,1,6:16.0,Offensive rebound by M. Kidd-Gilchrist,,7,9
41,1,6:16.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,,9,9
42,1,5:59.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,9,9
43,1,5:58.0,,Offensive rebound by T. Gibson,9,9
44,1,5:56.0,,T. Gibson makes 2-pt layup from 3 ft,9,11
45,1,5:43.0,K. Walker makes 3-pt jump shot from 25 ft,,12,11
46,1,5:25.0,,J. Butler makes 2-pt jump shot from 18 ft,12,13
47,1,5:19.0,Charlotte full timeout,,12,13
48,1,5:19.0,J. Lamb enters the game for N. Batum,,12,13
49,1,5:07.0,R. Hibbert misses 2-pt jump shot from 8 ft (block by R. Lopez),,12,13
50,1,5:06.0,,Defensive rebound by J. Butler,12,13
51,1,4:59.0,,J. Butler makes 2-pt jump shot from 14 ft,12,15
52,1,4:41.0,Shooting foul by M. Carter-Williams (drawn by M. Williams),,12,15
53,1,4:41.0,M. Williams makes free throw 1 of 2,,13,15
54,1,4:41.0,,N. Mirotić enters the game for T. Gibson,13,15
55,1,4:41.0,M. Williams makes free throw 2 of 2,,14,15
56,1,4:23.0,,J. Butler misses 3-pt jump shot from 26 ft,14,15
57,1,4:23.0,Defensive rebound by J. Lamb,,14,15
58,1,4:11.0,M. Williams misses 2-pt jump shot from 12 ft,,14,15
59,1,4:10.0,,Defensive rebound by D. McDermott,14,15
60,1,4:02.0,,J. Butler makes 2-pt layup from 2 ft,14,17
61,1,3:37.0,K. Walker makes 2-pt jump shot from 14 ft,,16,17
62,1,3:21.0,,R. Lopez misses 2-pt jump shot from 18 ft,16,17
63,1,3:20.0,Defensive rebound by K. Walker,,16,17
64,1,3:09.0,K. Walker misses 2-pt jump shot from 15 ft,,16,17
65,1,3:08.0,,Defensive rebound by J. Butler,16,17
66,1,2:59.0,,D. McDermott makes 2-pt jump shot from 20 ft (assist by J. Butler),16,19
67,1,2:40.0,Turnover by M. Williams (traveling),,16,19
68,1,2:40.0,,Chicago full timeout,16,19
69,1,2:40.0,F. Kaminsky enters the game for M. Williams,,16,19
70,1,2:40.0,R. Sessions enters the game for K. Walker,,16,19
71,1,2:40.0,S. Hawes enters the game for R. Hibbert,,16,19
72,1,2:40.0,,J. Grant enters the game for M. Carter-Williams,16,19
73,1,2:26.0,,R. Lopez makes 2-pt hook shot from 9 ft (assist by J. Butler),16,21
74,1,2:12.0,Turnover by J. Lamb (lost ball; steal by J. Grant),,16,21
75,1,1:54.0,,R. Lopez misses 2-pt jump shot from 18 ft,16,21
76,1,1:53.0,Defensive rebound by J. Lamb,,16,21
77,1,1:50.0,R. Sessions makes 2-pt jump shot from 12 ft (assist by J. Lamb),,18,21
78,1,1:50.0,Shooting foul by D. McDermott (drawn by R. Sessions),,18,21
79,1,1:50.0,,C. Felício enters the game for R. Lopez,18,21
80,1,1:50.0,R. Sessions makes free throw 1 of 1,,19,21
81,1,1:32.0,,J. Butler misses 2-pt jump shot from 14 ft,19,21
82,1,1:31.0,Defensive rebound by F. Kaminsky,,19,21
83,1,1:15.0,F. Kaminsky makes 2-pt jump shot from 13 ft,,21,21
84,1,0:59.0,,Shooting foul by S. Hawes (drawn by J. Butler),21,21
85,1,0:59.0,,J. Butler misses free throw 1 of 2,21,21
86,1,0:59.0,,Offensive rebound by Team,21,21
87,1,0:59.0,,D. Valentine enters the game for D. McDermott,21,21
88,1,0:59.0,,J. Butler makes free throw 2 of 2,21,22
89,1,0:42.0,F. Kaminsky misses 2-pt jump shot from 7 ft,,21,22
90,1,0:41.0,,Defensive rebound by C. Felício,21,22
91,1,0:37.0,,D. Valentine makes 3-pt jump shot from 26 ft (assist by J. Grant),21,25
92,1,0:26.0,Turnover by R. Sessions (lost ball; steal by J. Grant),,21,25
93,1,0:16.0,,Turnover by D. Valentine (bad pass; steal by J. Lamb),21,25
94,1,0:03.0,S. Hawes makes 2-pt layup from 2 ft (assist by R. Sessions),,23,25
95,2,11:37.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,23,25
96,2,11:36.0,,Defensive rebound by M. Carter-Williams,23,25
97,2,11:16.0,,Turnover by J. Grant (bad pass; steal by R. Sessions),23,25
98,2,11:10.0,N. Batum makes 2-pt layup from 1 ft (assist by R. Sessions),,25,25
99,2,10:50.0,,N. Mirotić misses 3-pt jump shot from 23 ft,25,25
100,2,10:49.0,Defensive rebound by J. Lamb,,25,25
101,2,10:43.0,Shooting foul by D. Valentine (drawn by J. Lamb),,25,25
102,2,10:43.0,J. Lamb makes free throw 1 of 2,,26,25
103,2,10:43.0,J. Lamb makes free throw 2 of 2,,27,25
104,2,10:22.0,,Turnover by N. Mirotić (lost ball; steal by F. Kaminsky),27,25
105,2,10:17.0,Shooting foul by D. Valentine (drawn by J. Lamb),,27,25
106,2,10:17.0,J. Lamb makes 2-pt layup from 2 ft,,29,25
107,2,10:17.0,J. Lamb makes free throw 1 of 1,,30,25
108,2,9:58.0,,N. Mirotić misses 3-pt jump shot from 25 ft,30,25
109,2,9:57.0,Defensive rebound by R. Sessions,,30,25
110,2,9:50.0,Shooting foul by J. Grant (drawn by R. Sessions),,30,25
111,2,9:50.0,R. Sessions misses free throw 1 of 2,,30,25
112,2,9:50.0,Offensive rebound by Team,,30,25
113,2,9:50.0,R. Sessions makes free throw 2 of 2,,31,25
114,2,9:46.0,,Chicago full timeout,31,25
115,2,9:33.0,,M. Carter-Williams makes 2-pt jump shot from 18 ft (assist by D. Valentine),31,27
116,2,9:14.0,N. Batum makes 2-pt jump shot from 12 ft (assist by S. Hawes),,33,27
117,2,9:01.0,,M. Carter-Williams misses 2-pt jump shot from 13 ft,33,27
118,2,8:59.0,Defensive rebound by S. Hawes,,33,27
119,2,8:47.0,S. Hawes misses 2-pt layup from 3 ft,,33,27
120,2,8:46.0,Offensive rebound by S. Hawes,,33,27
121,2,8:41.0,Turnover by S. Hawes (bad pass),,33,27
122,2,8:22.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Grant),33,30
123,2,8:13.0,Personal foul by J. Grant (drawn by R. Sessions),,33,30
124,2,8:13.0,K. Walker enters the game for R. Sessions,,33,30
125,2,8:09.0,N. Batum makes 2-pt jump shot from 23 ft (assist by F. Kaminsky),,35,30
126,2,8:09.0,Shooting foul by M. Carter-Williams (drawn by N. Batum),,35,30
127,2,8:09.0,N. Batum makes free throw 1 of 1,,36,30
128,2,7:58.0,Violation by J. Lamb (kicked ball),,36,30
129,2,7:58.0,,J. Butler enters the game for M. Carter-Williams,36,30
130,2,7:51.0,,J. Grant makes 2-pt layup from 2 ft (assist by D. Valentine),36,32
131,2,7:36.0,Turnover by N. Batum (lost ball; steal by J. Butler),,36,32
132,2,7:27.0,,J. Butler misses 2-pt layup from 2 ft (block by S. Hawes),36,32
133,2,7:25.0,Defensive rebound by J. Lamb,,36,32
134,2,7:25.0,,Technical foul by Team,36,32
135,2,7:25.0,N. Batum makes technical free throw,,37,32
136,2,7:17.0,S. Hawes makes 2-pt layup from 2 ft (assist by K. Walker),,39,32
137,2,6:58.0,,Shooting foul by N. Batum (drawn by J. Butler),39,32
138,2,6:58.0,,J. Butler makes free throw 1 of 2,39,33
139,2,6:58.0,,J. Butler makes free throw 2 of 2,39,34
140,2,6:35.0,N. Batum misses 3-pt jump shot from 25 ft,,39,34
141,2,6:35.0,Offensive rebound by F. Kaminsky,,39,34
142,2,6:35.0,Shooting foul by N. Mirotić (drawn by F. Kaminsky),,39,34
143,2,6:35.0,F. Kaminsky makes free throw 1 of 2,,40,34
144,2,6:35.0,,T. Gibson enters the game for N. Mirotić,40,34
145,2,6:35.0,F. Kaminsky makes free throw 2 of 2,,41,34
146,2,6:19.0,,Shooting foul by F. Kaminsky (drawn by J. Butler),41,34
147,2,6:19.0,,J. Butler makes free throw 1 of 2,41,35
148,2,6:19.0,M. Kidd-Gilchrist enters the game for F. Kaminsky,,41,35
149,2,6:19.0,M. Williams enters the game for J. Lamb,,41,35
150,2,6:19.0,,J. Butler makes free throw 2 of 2,41,36
151,2,6:07.0,N. Batum misses 2-pt jump shot from 20 ft,,41,36
152,2,6:06.0,,Defensive rebound by J. Grant,41,36
153,2,6:00.0,,J. Grant makes 2-pt layup from 2 ft,41,38
154,2,5:53.0,Charlotte full timeout,,41,38
155,2,5:49.0,N. Batum makes 2-pt layup from 3 ft (assist by S. Hawes),,43,38
156,2,5:35.0,,J. Butler makes 2-pt jump shot from 17 ft,43,40
157,2,5:23.0,M. Williams misses 2-pt jump shot from 22 ft,,43,40
158,2,5:22.0,,Defensive rebound by J. Butler,43,40
159,2,5:09.0,,D. Valentine makes 3-pt jump shot from 25 ft (assist by C. Felício),43,43
160,2,4:42.0,S. Hawes misses 3-pt jump shot from 25 ft,,43,43
161,2,4:41.0,,Defensive rebound by C. Felício,43,43
162,2,4:31.0,,D. Valentine makes 3-pt jump shot from 25 ft (assist by C. Felício),43,46
163,2,4:11.0,K. Walker misses 2-pt jump shot from 19 ft,,43,46
164,2,4:10.0,,Defensive rebound by T. Gibson,43,46
165,2,3:57.0,,C. Felício makes 2-pt layup from 2 ft (assist by J. Grant),43,48
166,2,3:51.0,Charlotte full timeout,,43,48
167,2,3:51.0,R. Hibbert enters the game for S. Hawes,,43,48
168,2,3:51.0,,R. Lopez enters the game for C. Felício,43,48
169,2,3:36.0,R. Hibbert makes 2-pt jump shot from 16 ft (assist by N. Batum),,45,48
170,2,3:13.0,,Turnover by T. Gibson (bad pass; steal by M. Kidd-Gilchrist),45,48
171,2,3:06.0,Turnover by M. Kidd-Gilchrist (bad pass; steal by J. Grant),,45,48
172,2,3:01.0,,Turnover by J. Butler (bad pass; steal by N. Batum),45,48
173,2,2:52.0,M. Williams makes 2-pt jump shot from 8 ft (assist by M. Kidd-Gilchrist),,47,48
174,2,2:36.0,,J. Butler misses 2-pt jump shot from 11 ft,47,48
175,2,2:34.0,,Offensive rebound by J. Butler,47,48
176,2,2:34.0,,J. Butler makes 2-pt layup from 2 ft,47,50
177,2,2:22.0,K. Walker makes 3-pt jump shot from 25 ft,,50,50
178,2,2:00.0,,D. Valentine misses 3-pt jump shot from 25 ft,50,50
179,2,1:59.0,Defensive rebound by K. Walker,,50,50
180,2,1:49.0,N. Batum misses 2-pt jump shot from 12 ft,,50,50
181,2,1:48.0,,Defensive rebound by J. Butler,50,50
182,2,1:39.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by J. Butler),50,53
183,2,1:25.0,K. Walker makes 2-pt layup from 1 ft,,52,53
184,2,1:12.0,,Personal foul by M. Kidd-Gilchrist (drawn by J. Butler),52,53
185,2,1:12.0,,Chicago full timeout,52,53
186,2,1:12.0,J. Lamb enters the game for M. Kidd-Gilchrist,,52,53
187,2,0:58.0,,J. Grant misses 2-pt jump shot from 12 ft,52,53
188,2,0:58.0,,Offensive rebound by Team,52,53
189,2,0:58.0,,Turnover by Team (shot clock),52,53
190,2,0:47.0,J. Lamb misses 3-pt jump shot from 24 ft,,52,53
191,2,0:45.0,,Defensive rebound by T. Gibson,52,53
192,2,0:36.0,,Shooting foul by N. Batum (drawn by J. Butler),52,53
193,2,0:36.0,,J. Butler makes free throw 1 of 3,52,54
194,2,0:36.0,,J. Butler makes free throw 2 of 3,52,55
195,2,0:36.0,R. Sessions enters the game for N. Batum,,52,55
196,2,0:36.0,,J. Butler makes free throw 3 of 3,52,56
197,2,0:30.0,K. Walker makes 3-pt jump shot from 25 ft,,55,56
198,2,0:10.0,,J. Butler misses 3-pt jump shot from 25 ft,55,56
199,2,0:08.0,,Offensive rebound by J. Grant,55,56
200,2,0:04.0,,T. Gibson makes 2-pt jump shot from 6 ft (assist by D. Valentine),55,58
201,2,0:00.0,Shooting foul by R. Lopez (drawn by K. Walker),,55,58
202,2,0:00.0,K. Walker makes free throw 1 of 2,,56,58
203,2,0:00.0,K. Walker makes free throw 2 of 2,,57,58
204,3,11:42.0,K. Walker misses 2-pt jump shot from 22 ft,,57,58
205,3,11:41.0,,Defensive rebound by J. Butler,57,58
206,3,11:29.0,,Def 3 sec tech foul by R. Hibbert,57,58
207,3,11:29.0,,J. Butler makes technical free throw,57,59
208,3,11:15.0,,Turnover by Team (shot clock),57,59
209,3,11:02.0,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),,60,59
210,3,10:48.0,,Personal foul by M. Kidd-Gilchrist (drawn by J. Butler),60,59
211,3,10:36.0,,Turnover by M. Carter-Williams (lost ball; steal by K. Walker),60,59
212,3,10:30.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by K. Walker),,62,59
213,3,10:17.0,,D. McDermott misses 3-pt jump shot from 27 ft,62,59
214,3,10:16.0,Defensive rebound by M. Williams,,62,59
215,3,10:07.0,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),,65,59
216,3,10:07.0,,Chicago full timeout,65,59
217,3,9:44.0,,J. Butler makes 2-pt jump shot from 22 ft (assist by D. McDermott),65,61
218,3,9:27.0,Turnover by K. Walker (lost ball; steal by J. Butler),,65,61
219,3,9:21.0,,M. Carter-Williams misses 2-pt layup from 3 ft,65,61
220,3,9:20.0,,Offensive rebound by T. Gibson,65,61
221,3,9:20.0,,T. Gibson misses 2-pt layup from 2 ft,65,61
222,3,9:16.0,,Offensive rebound by T. Gibson,65,61
223,3,9:15.0,,T. Gibson misses 2-pt layup from 2 ft,65,61
224,3,9:13.0,,Offensive rebound by J. Butler,65,61
225,3,9:13.0,,J. Butler misses 2-pt layup from 3 ft,65,61
226,3,9:12.0,Defensive rebound by K. Walker,,65,61
227,3,9:05.0,M. Williams misses 3-pt jump shot from 25 ft,,65,61
228,3,9:02.0,,Defensive rebound by R. Lopez,65,61
229,3,8:52.0,,J. Butler misses 2-pt jump shot from 14 ft,65,61
230,3,8:51.0,Defensive rebound by K. Walker,,65,61
231,3,8:37.0,K. Walker misses 3-pt jump shot from 24 ft,,65,61
232,3,8:35.0,,Defensive rebound by M. Carter-Williams,65,61
233,3,8:24.0,,R. Lopez makes 2-pt jump shot from 20 ft (assist by J. Butler),65,63
234,3,8:10.0,M. Williams misses 2-pt layup from 3 ft (block by T. Gibson),,65,63
235,3,8:09.0,,Defensive rebound by R. Lopez,65,63
236,3,8:03.0,,D. McDermott misses 3-pt jump shot from 25 ft,65,63
237,3,8:02.0,Defensive rebound by K. Walker,,65,63
238,3,7:43.0,R. Hibbert misses 2-pt jump shot from 8 ft,,65,63
239,3,7:42.0,,Defensive rebound by T. Gibson,65,63
240,3,7:37.0,,Turnover by J. Butler (traveling),65,63
241,3,7:25.0,Turnover by R. Hibbert (bad pass; steal by J. Butler),,65,63
242,3,7:22.0,,Shooting foul by R. Hibbert (drawn by J. Butler),65,63
243,3,7:22.0,,J. Butler makes free throw 1 of 2,65,64
244,3,7:22.0,,J. Butler makes free throw 2 of 2,65,65
245,3,7:07.0,N. Batum makes 3-pt jump shot from 24 ft (assist by K. Walker),,68,65
246,3,6:53.0,,J. Butler makes 3-pt jump shot from 25 ft,68,68
247,3,6:53.0,,Shooting foul by M. Kidd-Gilchrist (drawn by J. Butler),68,68
248,3,6:53.0,J. Lamb enters the game for M. Kidd-Gilchrist,,68,68
249,3,6:53.0,,J. Butler makes free throw 1 of 1,68,69
250,3,6:43.0,K. Walker makes 2-pt layup from 2 ft,,70,69
251,3,6:23.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,70,69
252,3,6:22.0,,Offensive rebound by T. Gibson,70,69
253,3,6:19.0,,D. McDermott misses 3-pt jump shot from 25 ft,70,69
254,3,6:19.0,Defensive rebound by Team,,70,69
255,3,6:19.0,,Loose ball foul by M. Carter-Williams (drawn by J. Lamb),70,69
256,3,6:19.0,,D. Valentine enters the game for D. McDermott,70,69
257,3,6:04.0,N. Batum misses 2-pt jump shot from 15 ft (block by R. Lopez),,70,69
258,3,6:03.0,Offensive rebound by N. Batum,,70,69
259,3,6:03.0,N. Batum misses 2-pt jump shot from 7 ft (block by J. Butler),,70,69
260,3,6:03.0,Offensive rebound by N. Batum,,70,69
261,3,6:02.0,Shooting foul by T. Gibson (drawn by N. Batum),,70,69
262,3,6:02.0,N. Batum makes free throw 1 of 2,,71,69
263,3,6:02.0,N. Batum makes free throw 2 of 2,,72,69
264,3,5:43.0,,R. Lopez misses 2-pt jump shot from 20 ft,72,69
265,3,5:42.0,Defensive rebound by N. Batum,,72,69
266,3,5:35.0,Shooting foul by T. Gibson (drawn by R. Hibbert),,72,69
267,3,5:35.0,R. Hibbert makes free throw 1 of 2,,73,69
268,3,5:35.0,F. Kaminsky enters the game for M. Williams,,73,69
269,3,5:35.0,,N. Mirotić enters the game for T. Gibson,73,69
270,3,5:35.0,R. Hibbert makes free throw 2 of 2,,74,69
271,3,5:20.0,,M. Carter-Williams misses 2-pt layup from 3 ft,74,69
272,3,5:18.0,Defensive rebound by N. Batum,,74,69
273,3,5:07.0,Personal foul by M. Carter-Williams (drawn by K. Walker),,74,69
274,3,5:07.0,,J. Grant enters the game for M. Carter-Williams,74,69
275,3,4:54.0,J. Lamb makes 3-pt jump shot from 23 ft,,77,69
276,3,4:38.0,,N. Mirotić makes 2-pt jump shot from 16 ft (assist by J. Grant),77,71
277,3,4:24.0,K. Walker makes 2-pt jump shot from 8 ft,,79,71
278,3,4:07.0,,Turnover by D. Valentine (bad pass),79,71
279,3,3:50.0,F. Kaminsky misses 2-pt jump shot from 8 ft (block by N. Mirotić),,79,71
280,3,3:50.0,,Defensive rebound by Team,79,71
281,3,3:30.0,,Shooting foul by K. Walker (drawn by J. Butler),79,71
282,3,3:30.0,,J. Butler makes free throw 1 of 2,79,72
283,3,3:30.0,S. Hawes enters the game for R. Hibbert,,79,72
284,3,3:30.0,R. Sessions enters the game for K. Walker,,79,72
285,3,3:30.0,,C. Felício enters the game for R. Lopez,79,72
286,3,3:30.0,,J. Butler makes free throw 2 of 2,79,73
287,3,3:14.0,N. Batum makes 2-pt jump shot from 16 ft,,81,73
288,3,3:01.0,,J. Grant misses 2-pt layup from 3 ft,81,73
289,3,3:00.0,Defensive rebound by S. Hawes,,81,73
290,3,2:43.0,Turnover by F. Kaminsky (lost ball; steal by N. Mirotić),,81,73
291,3,2:37.0,,J. Grant misses 2-pt layup from 1 ft,81,73
292,3,2:36.0,,Offensive rebound by C. Felício,81,73
293,3,2:25.0,,D. Valentine misses 3-pt jump shot from 24 ft,81,73
294,3,2:24.0,,Offensive rebound by C. Felício,81,73
295,3,2:20.0,,N. Mirotić makes 3-pt jump shot from 26 ft (assist by C. Felício),81,76
296,3,1:59.0,Turnover by R. Sessions (bad pass; steal by D. Valentine),,81,76
297,3,1:53.0,,D. Valentine misses 2-pt layup from 1 ft,81,76
298,3,1:52.0,Defensive rebound by F. Kaminsky,,81,76
299,3,1:45.0,R. Sessions makes 2-pt jump shot from 9 ft (assist by J. Lamb),,83,76
300,3,1:45.0,,Chicago full timeout,83,76
301,3,1:45.0,Charlotte full timeout,,83,76
302,3,1:45.0,,D. McDermott enters the game for D. Valentine,83,76
303,3,1:36.0,,J. Butler makes 2-pt layup from 2 ft (assist by J. Grant),83,78
304,3,1:22.0,J. Lamb makes 2-pt layup from 3 ft (assist by N. Batum),,85,78
305,3,1:02.0,,J. Butler makes 2-pt layup from 2 ft,85,80
306,3,0:36.0,N. Batum misses 3-pt jump shot from 24 ft,,85,80
307,3,0:36.0,Offensive rebound by Team,,85,80
308,3,0:36.0,Turnover by Team (shot clock),,85,80
309,3,0:29.0,,C. Felício makes 2-pt layup from 1 ft,85,82
310,3,0:29.0,,J. Grant misses 2-pt layup from 2 ft,85,82
311,3,0:29.0,,Offensive rebound by C. Felício,85,82
312,3,0:03.0,J. Lamb misses 2-pt jump shot from 20 ft,,85,82
313,3,0:02.0,,Defensive rebound by J. Grant,85,82
314,3,0:00.0,,J. Grant misses 3-pt jump shot from 57 ft,85,82
315,3,0:00.0,,Offensive rebound by Team,85,82
316,4,11:49.0,,N. Mirotić misses 3-pt jump shot from 26 ft,85,82
317,4,11:49.0,Defensive rebound by Team,,85,82
318,4,11:36.0,Turnover by S. Hawes (bad pass; steal by J. Grant),,85,82
319,4,11:25.0,,N. Mirotić misses 3-pt jump shot from 27 ft,85,82
320,4,11:24.0,Defensive rebound by J. Lamb,,85,82
321,4,11:14.0,J. Lamb makes 2-pt jump shot from 14 ft,,87,82
322,4,10:55.0,,J. Grant makes 2-pt layup from 2 ft (assist by M. Carter-Williams),87,84
323,4,10:38.0,R. Sessions misses 2-pt jump shot from 5 ft,,87,84
324,4,10:37.0,,Defensive rebound by M. Carter-Williams,87,84
325,4,10:31.0,,M. Carter-Williams makes 2-pt layup from 2 ft,87,86
326,4,10:14.0,Turnover by F. Kaminsky (offensive foul),,87,86
327,4,10:14.0,Offensive foul by F. Kaminsky (drawn by M. Carter-Williams),,87,86
328,4,9:56.0,,D. McDermott makes 2-pt layup from 3 ft,87,88
329,4,9:37.0,Shooting foul by D. McDermott (drawn by J. Lamb),,87,88
330,4,9:37.0,J. Lamb makes free throw 1 of 2,,88,88
331,4,9:37.0,J. Lamb makes free throw 2 of 2,,89,88
332,4,9:19.0,,D. McDermott misses 2-pt hook shot from 5 ft,89,88
333,4,9:18.0,,Offensive rebound by N. Mirotić,89,88
334,4,9:18.0,,N. Mirotić misses 2-pt layup from 1 ft,89,88
335,4,9:17.0,Defensive rebound by K. Walker,,89,88
336,4,9:03.0,,Violation by C. Felício (def goaltending),89,88
337,4,9:03.0,F. Kaminsky makes 2-pt layup from 3 ft (assist by J. Lamb),,91,88
338,4,8:49.0,,M. Carter-Williams misses 2-pt jump shot from 16 ft,91,88
339,4,8:48.0,Defensive rebound by J. Lamb,,91,88
340,4,8:35.0,S. Hawes makes 2-pt layup from 2 ft (assist by F. Kaminsky),,93,88
341,4,8:35.0,,Chicago full timeout,93,88
342,4,8:27.0,,D. McDermott makes 2-pt layup from 1 ft (assist by J. Grant),93,90
343,4,8:27.0,,Shooting foul by J. Lamb (drawn by D. McDermott),93,90
344,4,8:27.0,,D. McDermott makes free throw 1 of 1,93,91
345,4,8:16.0,Shooting foul by J. Grant (drawn by J. Lamb),,93,91
346,4,8:16.0,J. Lamb misses free throw 1 of 2,,93,91
347,4,8:16.0,Offensive rebound by Team,,93,91
348,4,8:16.0,J. Lamb makes free throw 2 of 2,,94,91
349,4,8:00.0,,D. McDermott makes 2-pt jump shot from 14 ft,94,93
350,4,7:44.0,S. Hawes makes 2-pt layup from 2 ft (assist by R. Sessions),,96,93
351,4,7:23.0,,D. McDermott misses 2-pt jump shot from 14 ft,96,93
352,4,7:22.0,Defensive rebound by K. Walker,,96,93
353,4,7:14.0,K. Walker makes 2-pt layup from 3 ft,,98,93
354,4,6:59.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by C. Felício),98,95
355,4,6:40.0,S. Hawes makes 2-pt jump shot from 12 ft (assist by F. Kaminsky),,100,95
356,4,6:21.0,,Shooting block foul by J. Lamb (drawn by N. Mirotić),100,95
357,4,6:21.0,,N. Mirotić makes free throw 1 of 2,100,96
358,4,6:21.0,M. Kidd-Gilchrist enters the game for J. Lamb,,100,96
359,4,6:21.0,N. Batum enters the game for F. Kaminsky,,100,96
360,4,6:21.0,M. Williams enters the game for R. Sessions,,100,96
361,4,6:21.0,,J. Butler enters the game for M. Carter-Williams,100,96
362,4,6:21.0,,T. Gibson enters the game for C. Felício,100,96
363,4,6:21.0,,N. Mirotić makes free throw 2 of 2,100,97
364,4,6:07.0,Turnover by S. Hawes (3 sec),,100,97
365,4,5:56.0,,J. Butler misses 3-pt jump shot from 24 ft,100,97
366,4,5:55.0,Defensive rebound by Team,,100,97
367,4,5:55.0,Charlotte full timeout,,100,97
368,4,5:31.0,S. Hawes misses 2-pt jump shot from 17 ft,,100,97
369,4,5:31.0,Offensive rebound by M. Williams,,100,97
370,4,5:31.0,M. Williams misses 2-pt jump shot from 4 ft (block by N. Mirotić),,100,97
371,4,5:31.0,Offensive rebound by Team,,100,97
372,4,5:31.0,Turnover by Team (shot clock),,100,97
373,4,5:18.0,,J. Grant misses 2-pt layup from 2 ft,100,97
374,4,5:17.0,Defensive rebound by K. Walker,,100,97
375,4,5:03.0,Personal foul by T. Gibson (drawn by N. Batum),,100,97
376,4,5:03.0,,M. Carter-Williams enters the game for J. Grant,100,97
377,4,4:54.0,M. Kidd-Gilchrist misses 2-pt jump shot from 22 ft,,100,97
378,4,4:53.0,,Defensive rebound by J. Butler,100,97
