,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
25,1,7:14.0,,Z. Randolph misses 2-pt hook shot from 6 ft,11,7
26,1,7:14.0,,Offensive rebound by J. Ennis,11,7
27,1,7:05.0,,M. Conley misses 3-pt jump shot from 26 ft,11,7
28,1,7:05.0,Defensive rebound by Team,,11,7
29,1,6:51.0,Shooting foul by M. Conley (drawn by D. Lee),,11,7
30,1,6:51.0,D. Lee makes free throw 1 of 2,,12,7
31,1,6:51.0,D. Lee makes free throw 2 of 2,,13,7
32,1,6:42.0,,M. Gasol makes 2-pt jump shot from 21 ft (assist by M. Conley),13,9
33,1,6:24.0,Turnover by K. Leonard (bad pass),,13,9
34,1,6:13.0,,M. Gasol misses 2-pt jump shot from 17 ft,13,9
35,1,6:13.0,Defensive rebound by Team,,13,9
36,1,5:58.0,Shooting foul by J. Ennis (drawn by K. Leonard),,13,9
37,1,5:58.0,,Memphis full timeout,13,9
38,1,5:58.0,K. Leonard makes free throw 1 of 2,,14,9
39,1,5:58.0,P. Mills enters the game for D. Lee,,13,9
40,1,5:58.0,P. Gasol enters the game for T. Parker,,13,9
41,1,5:58.0,K. Leonard makes free throw 2 of 2,,15,9
42,1,5:33.0,,J. Ennis misses 2-pt jump shot from 17 ft,15,9
43,1,5:31.0,Defensive rebound by K. Leonard,,15,9
44,1,5:23.0,K. Leonard makes 2-pt jump shot from 18 ft,,17,9
45,1,5:10.0,,Personal foul by P. Mills,17,9
46,1,5:10.0,M. Ginóbili enters the game for D. Green,,17,9
47,1,5:10.0,,J. Green enters the game for Z. Randolph,17,9
48,1,5:10.0,,A. Harrison enters the game for M. Conley,17,9
49,1,4:56.0,,M. Gasol misses 2-pt jump shot from 8 ft,17,9
50,1,4:56.0,Defensive rebound by P. Gasol,,17,9
51,1,4:44.0,L. Aldridge misses 3-pt jump shot from 23 ft,,17,9
52,1,4:44.0,,Defensive rebound by M. Gasol,17,9
53,1,4:25.0,,Shooting foul by L. Aldridge (drawn by J. Ennis),17,9
54,1,4:25.0,,J. Ennis makes 2-pt jump shot from 4 ft,17,11
55,1,4:25.0,,J. Ennis makes free throw 1 of 1,17,12
56,1,4:02.0,K. Leonard misses 2-pt jump shot from 7 ft,,17,12
57,1,4:00.0,,Defensive rebound by M. Gasol,17,12
58,1,3:44.0,,Turnover by J. Ennis (offensive foul),17,12
59,1,3:44.0,,Offensive foul by J. Ennis (drawn by P. Mills),17,12
60,1,3:44.0,San Antonio full timeout,,17,12
61,1,3:44.0,,W. Selden enters the game for J. Ennis,17,12
62,1,3:44.0,D. Lee enters the game for L. Aldridge,,17,12
63,1,3:27.0,P. Mills makes 3-pt jump shot from 26 ft (assist by D. Lee),,20,12
64,1,3:07.0,,A. Harrison makes 2-pt jump shot from 21 ft,20,14
65,1,2:48.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,20,14
66,1,2:48.0,Offensive rebound by P. Gasol,,20,14
67,1,2:35.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,20,14
68,1,2:33.0,Offensive rebound by P. Gasol,,20,14
69,1,2:32.0,P. Gasol makes 2-pt layup from 1 ft,,22,14
70,1,2:07.0,,Turnover by M. Gasol (lost ball; steal by P. Mills),22,14
71,1,2:01.0,Personal foul by A. Harrison (drawn by K. Leonard),,22,14
72,1,2:01.0,,M. Conley enters the game for V. Carter,22,14
73,1,1:55.0,K. Leonard makes 2-pt jump shot from 18 ft (assist by M. Ginóbili),,24,14
74,1,1:47.0,,Memphis full timeout,24,14
75,1,1:34.0,,M. Conley makes 2-pt jump shot from 10 ft,24,16
76,1,1:17.0,K. Leonard misses 2-pt jump shot from 15 ft,,24,16
77,1,1:15.0,,Defensive rebound by M. Gasol,24,16
78,1,1:11.0,,J. Green makes 2-pt dunk at rim (assist by M. Conley),24,18
79,1,0:58.0,P. Mills misses 2-pt jump shot from 21 ft,,24,18
80,1,0:56.0,,Defensive rebound by M. Conley,24,18
81,1,0:47.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),24,21
82,1,0:47.0,,Violation by Team (jump ball),24,21
83,1,0:32.0,P. Gasol makes 2-pt dunk at rim (assist by K. Leonard),,26,21
84,1,0:13.0,,M. Conley makes 2-pt layup from 2 ft,26,23
85,1,0:02.0,K. Leonard misses 2-pt jump shot from 8 ft,,26,23
86,1,0:02.0,,Defensive rebound by J. Green,26,23
87,1,0:01.0,,J. Green misses 3-pt jump shot from 46 ft,26,23
88,1,0:00.0,,Offensive rebound by Team,26,23
89,2,11:43.0,,M. Conley misses 3-pt jump shot from 26 ft,26,23
90,2,11:42.0,,Offensive rebound by W. Selden,26,23
91,2,11:34.0,,J. Green misses 2-pt jump shot from 19 ft,26,23
92,2,11:33.0,Defensive rebound by K. Anderson,,26,23
93,2,11:09.0,K. Anderson misses 2-pt jump shot from 21 ft,,26,23
94,2,11:09.0,Offensive rebound by Team,,26,23
95,2,11:09.0,Turnover by Team (shot clock),,26,23
96,2,11:09.0,D. Green enters the game for M. Ginóbili,,26,23
97,2,10:53.0,,J. Green makes 3-pt jump shot from 25 ft (assist by W. Selden),26,26
98,2,10:36.0,T. Parker misses 2-pt jump shot from 23 ft,,26,26
99,2,10:35.0,,Defensive rebound by J. Green,26,26
100,2,10:34.0,,Turnover by J. Green (bad pass),26,26
101,2,10:16.0,L. Aldridge misses 2-pt jump shot from 16 ft,,26,26
102,2,10:14.0,,Defensive rebound by A. Harrison,26,26
103,2,10:01.0,,W. Selden misses 3-pt jump shot from 26 ft,26,26
104,2,10:00.0,Defensive rebound by T. Parker,,26,26
105,2,9:56.0,Personal foul by A. Harrison (drawn by T. Parker),,26,26
106,2,9:40.0,Turnover by L. Aldridge (lost ball; steal by A. Harrison),,26,26
107,2,9:36.0,,A. Harrison makes 2-pt layup from 1 ft,26,28
108,2,9:36.0,,Shooting foul by D. Lee (drawn by A. Harrison),26,28
109,2,9:36.0,,A. Harrison makes free throw 1 of 1,26,29
110,2,9:17.0,T. Parker makes 2-pt jump shot from 20 ft,,28,29
111,2,8:55.0,,Z. Randolph misses 2-pt jump shot from 20 ft,28,29
112,2,8:55.0,Defensive rebound by K. Anderson,,28,29
113,2,8:33.0,Turnover by T. Parker (offensive foul),,28,29
114,2,8:33.0,Offensive foul by T. Parker (drawn by J. Green),,28,29
115,2,8:33.0,,Memphis full timeout,28,29
116,2,8:33.0,,V. Carter enters the game for A. Harrison,28,29
117,2,8:33.0,,M. Gasol enters the game for J. Green,28,29
118,2,8:33.0,P. Gasol enters the game for D. Lee,,28,29
119,2,8:20.0,,Personal foul by P. Gasol (drawn by Z. Randolph),28,29
120,2,8:20.0,,Z. Randolph makes free throw 1 of 2,28,30
121,2,8:20.0,,Z. Randolph makes free throw 2 of 2,28,31
122,2,7:53.0,T. Parker misses 2-pt jump shot from 20 ft,,28,31
123,2,7:53.0,,Defensive rebound by Z. Randolph,28,31
124,2,7:45.0,,V. Carter misses 3-pt jump shot from 25 ft,28,31
125,2,7:44.0,Defensive rebound by T. Parker,,28,31
126,2,7:30.0,P. Gasol misses 2-pt layup from 2 ft,,28,31
127,2,7:28.0,,Defensive rebound by Z. Randolph,28,31
128,2,7:16.0,,Z. Randolph misses 2-pt jump shot from 7 ft,28,31
129,2,7:15.0,,Offensive rebound by M. Gasol,28,31
130,2,7:15.0,,M. Gasol misses 2-pt layup from 1 ft,28,31
131,2,7:13.0,,Offensive rebound by M. Gasol,28,31
132,2,7:09.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by W. Selden),28,34
133,2,6:57.0,P. Gasol misses 3-pt jump shot from 27 ft,,28,34
134,2,6:56.0,,Defensive rebound by Z. Randolph,28,34
135,2,6:51.0,,M. Conley makes 3-pt jump shot from 25 ft,28,37
136,2,6:51.0,,Shooting foul by D. Green (drawn by M. Conley),28,37
137,2,6:51.0,,M. Conley misses free throw 1 of 1,28,37
138,2,6:51.0,K. Leonard enters the game for K. Anderson,,28,37
139,2,6:49.0,Defensive rebound by K. Leonard,,28,37
140,2,6:42.0,T. Parker makes 2-pt layup from 1 ft,,30,37
141,2,6:42.0,Shooting foul by M. Gasol (drawn by T. Parker),,30,37
142,2,6:42.0,,J. Ennis enters the game for W. Selden,30,37
143,2,6:42.0,T. Parker makes free throw 1 of 1,,31,37
144,2,6:30.0,,J. Ennis misses 3-pt jump shot from 23 ft,31,37
145,2,6:30.0,Defensive rebound by L. Aldridge,,31,37
146,2,6:19.0,Personal foul by Z. Randolph (drawn by L. Aldridge),,31,37
147,2,6:19.0,,J. Green enters the game for Z. Randolph,31,37
148,2,6:19.0,,A. Harrison enters the game for M. Conley,31,37
149,2,6:06.0,K. Leonard misses 3-pt jump shot from 25 ft,,31,37
150,2,6:05.0,,Defensive rebound by A. Harrison,31,37
151,2,6:02.0,,J. Ennis misses 2-pt layup from 2 ft,31,37
152,2,5:59.0,,Offensive rebound by J. Green,31,37
153,2,5:59.0,,J. Green makes 2-pt layup from 1 ft,31,39
154,2,5:41.0,T. Parker makes 2-pt layup from 1 ft,,33,39
155,2,5:17.0,,V. Carter makes 2-pt layup from 1 ft,33,41
156,2,5:05.0,T. Parker makes 2-pt jump shot from 21 ft,,35,41
157,2,4:45.0,,J. Green makes 2-pt jump shot from 20 ft (assist by A. Harrison),35,43
158,2,4:31.0,T. Parker makes 2-pt layup from 2 ft,,37,43
159,2,4:31.0,Shooting foul by J. Green (drawn by T. Parker),,37,43
160,2,4:31.0,,Memphis full timeout,37,43
161,2,4:31.0,D. Bertāns enters the game for L. Aldridge,,37,43
162,2,4:31.0,M. Ginóbili enters the game for D. Green,,37,43
163,2,4:31.0,T. Parker makes free throw 1 of 1,,38,43
164,2,4:16.0,,V. Carter misses 2-pt jump shot from 16 ft,38,43
165,2,4:15.0,Defensive rebound by P. Gasol,,38,43
166,2,4:01.0,M. Ginóbili misses 2-pt jump shot from 14 ft,,38,43
167,2,3:59.0,,Defensive rebound by V. Carter,38,43
168,2,3:53.0,,J. Ennis misses 2-pt layup from 2 ft,38,43
169,2,3:53.0,Defensive rebound by M. Ginóbili,,38,43
170,2,3:38.0,Turnover by K. Leonard (traveling),,38,43
171,2,3:38.0,P. Mills enters the game for T. Parker,,38,43
172,2,3:38.0,,M. Conley enters the game for A. Harrison,38,43
173,2,3:14.0,,M. Gasol misses 3-pt jump shot from 29 ft,38,43
174,2,3:14.0,,Offensive rebound by Team,38,43
175,2,3:14.0,,Turnover by Team (shot clock),38,43
176,2,3:03.0,K. Leonard misses 2-pt layup from 1 ft,,38,43
177,2,3:01.0,Offensive rebound by P. Gasol,,38,43
178,2,3:01.0,P. Gasol makes 2-pt layup from 1 ft,,40,43
179,2,3:01.0,,Memphis full timeout,40,43
180,2,3:01.0,,Z. Randolph enters the game for J. Green,40,43
181,2,3:01.0,D. Lee enters the game for D. Bertāns,,40,43
182,2,2:45.0,,Turnover by M. Conley (bad pass; steal by K. Leonard),40,43
183,2,2:37.0,K. Leonard misses 2-pt jump shot from 14 ft,,40,43
184,2,2:35.0,Offensive rebound by P. Gasol,,40,43
185,2,2:31.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,40,43
186,2,2:29.0,Offensive rebound by P. Gasol,,40,43
187,2,2:29.0,P. Gasol makes 2-pt layup from 1 ft,,42,43
188,2,2:10.0,,M. Gasol makes 3-pt jump shot from 23 ft (assist by V. Carter),42,46
189,2,2:09.0,San Antonio full timeout,,42,46
190,2,1:46.0,D. Lee misses 2-pt layup from 2 ft (block by J. Ennis),,42,46
191,2,1:46.0,,Defensive rebound by Z. Randolph,42,46
192,2,1:46.0,Loose ball foul by K. Leonard (drawn by Z. Randolph),,42,46
193,2,1:29.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by Z. Randolph),42,49
194,2,1:20.0,Shooting foul by J. Ennis (drawn by K. Leonard),,42,49
195,2,1:20.0,K. Leonard makes free throw 1 of 3,,43,49
196,2,1:20.0,K. Leonard makes free throw 2 of 3,,44,49
197,2,1:20.0,,J. Green enters the game for J. Ennis,44,49
198,2,1:20.0,T. Parker enters the game for P. Mills,,44,49
199,2,1:20.0,J. Simmons enters the game for M. Ginóbili,,44,49
200,2,1:20.0,K. Leonard makes free throw 3 of 3,,45,49
201,2,1:01.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Gasol),45,51
202,2,0:37.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Parker),,48,51
203,2,0:31.0,,Shooting foul by T. Parker (drawn by M. Conley),48,51
204,2,0:31.0,,M. Conley makes free throw 1 of 2,48,52
205,2,0:31.0,,W. Selden enters the game for Z. Randolph,48,52
206,2,0:31.0,P. Mills enters the game for J. Simmons,,48,52
207,2,0:31.0,D. Bertāns enters the game for D. Lee,,48,52
208,2,0:31.0,,M. Conley makes free throw 2 of 2,48,53
209,2,0:10.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by P. Mills),,51,53
210,2,0:01.0,,M. Gasol makes 2-pt jump shot from 17 ft (assist by M. Conley),51,55
211,3,11:36.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),51,58
212,3,11:19.0,T. Parker misses 2-pt jump shot from 20 ft,,51,58
213,3,11:18.0,,Defensive rebound by Z. Randolph,51,58
214,3,11:15.0,,Turnover by J. Ennis (bad pass; steal by K. Leonard),51,58
215,3,11:01.0,K. Leonard makes 2-pt jump shot from 5 ft,,53,58
216,3,10:46.0,,M. Conley misses 2-pt jump shot from 11 ft,53,58
217,3,10:43.0,Defensive rebound by K. Leonard,,53,58
218,3,10:32.0,Turnover by K. Leonard (bad pass; steal by M. Conley),,53,58
219,3,10:26.0,,J. Ennis misses 2-pt layup from 1 ft (block by D. Green),53,58
220,3,10:26.0,Defensive rebound by Team,,53,58
221,3,10:08.0,K. Leonard misses 2-pt jump shot from 7 ft,,53,58
222,3,10:07.0,,Defensive rebound by M. Gasol,53,58
223,3,9:56.0,,Personal foul by K. Leonard (drawn by M. Gasol),53,58
224,3,9:41.0,,J. Ennis misses 2-pt jump shot from 22 ft,53,58
225,3,9:40.0,Defensive rebound by D. Green,,53,58
226,3,9:29.0,L. Aldridge misses 2-pt jump shot from 19 ft,,53,58
227,3,9:28.0,,Defensive rebound by M. Gasol,53,58
228,3,9:15.0,,Turnover by J. Ennis (bad pass),53,58
229,3,9:02.0,K. Leonard misses 2-pt jump shot from 20 ft,,53,58
230,3,9:01.0,,Defensive rebound by Z. Randolph,53,58
231,3,8:44.0,,Turnover by V. Carter (lost ball; steal by D. Lee),53,58
232,3,8:36.0,D. Green misses 3-pt jump shot from 24 ft,,53,58
233,3,8:32.0,,Defensive rebound by J. Ennis,53,58
234,3,8:29.0,,Memphis full timeout,53,58
235,3,8:29.0,,W. Selden enters the game for J. Ennis,53,58
236,3,8:19.0,,Shooting foul by T. Parker (drawn by Z. Randolph),53,58
237,3,8:19.0,,Z. Randolph makes free throw 1 of 2,53,59
238,3,8:19.0,,Z. Randolph makes free throw 2 of 2,53,60
239,3,8:05.0,Turnover by D. Green (step out of bounds),,53,60
240,3,7:50.0,,Personal foul by D. Lee (drawn by Z. Randolph),53,60
241,3,7:50.0,San Antonio full timeout,,53,60
242,3,7:38.0,,M. Conley makes 2-pt layup from 1 ft (assist by M. Gasol),53,62
243,3,7:11.0,D. Green makes 2-pt jump shot from 13 ft (assist by L. Aldridge),,55,62
244,3,7:01.0,,Turnover by M. Gasol (bad pass),55,62
245,3,6:47.0,L. Aldridge misses 2-pt jump shot from 18 ft,,55,62
246,3,6:47.0,,Defensive rebound by M. Conley,55,62
247,3,6:42.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Conley),55,64
248,3,6:23.0,T. Parker misses 2-pt jump shot from 8 ft,,55,64
249,3,6:20.0,,Defensive rebound by Z. Randolph,55,64
250,3,6:15.0,,Offensive foul by M. Gasol (drawn by D. Lee),55,64
251,3,6:15.0,,Turnover by M. Gasol (offensive foul),55,64
252,3,5:57.0,D. Lee makes 2-pt dunk at rim (assist by T. Parker),,57,64
253,3,5:39.0,,M. Conley misses 2-pt jump shot from 16 ft,57,64
254,3,5:37.0,Defensive rebound by D. Lee,,57,64
255,3,5:29.0,T. Parker makes 2-pt layup at rim,,59,64
256,3,5:09.0,,Z. Randolph misses 2-pt jump shot from 9 ft,59,64
257,3,5:07.0,Defensive rebound by T. Parker,,59,64
258,3,5:03.0,T. Parker misses 2-pt jump shot from 8 ft,,59,64
259,3,5:00.0,,Defensive rebound by V. Carter,59,64
260,3,4:50.0,,Turnover by Z. Randolph (bad pass; steal by K. Leonard),59,64
261,3,4:43.0,D. Green misses 3-pt jump shot from 25 ft,,59,64
262,3,4:41.0,,Defensive rebound by Team,59,64
263,3,4:41.0,P. Mills enters the game for T. Parker,,59,64
264,3,4:41.0,M. Ginóbili enters the game for D. Green,,59,64
265,3,4:41.0,P. Gasol enters the game for D. Lee,,59,64
266,3,4:41.0,,J. Green enters the game for Z. Randolph,59,64
267,3,4:28.0,,Turnover by V. Carter (bad pass; steal by L. Aldridge),59,64
268,3,4:25.0,L. Aldridge makes 2-pt dunk at rim,,61,64
269,3,4:25.0,Shooting foul by J. Green (drawn by L. Aldridge),,61,64
270,3,4:25.0,,A. Harrison enters the game for M. Conley,61,64
271,3,4:25.0,L. Aldridge makes free throw 1 of 1,,62,64
272,3,4:09.0,,V. Carter misses 3-pt jump shot from 25 ft,62,64
273,3,4:09.0,Defensive rebound by P. Gasol,,62,64
274,3,3:54.0,L. Aldridge makes 2-pt hook shot from 5 ft,,64,64
275,3,3:42.0,,Shooting foul by P. Gasol (drawn by M. Gasol),64,64
276,3,3:42.0,,M. Gasol makes free throw 1 of 2,64,65
277,3,3:42.0,,T. Daniels enters the game for V. Carter,64,65
278,3,3:42.0,,M. Gasol makes free throw 2 of 2,64,66
279,3,3:25.0,K. Leonard misses 3-pt jump shot from 25 ft,,64,66
280,3,3:25.0,,Defensive rebound by M. Gasol,64,66
281,3,3:06.0,,W. Selden misses 3-pt jump shot from 26 ft,64,66
282,3,3:06.0,Defensive rebound by P. Mills,,64,66
283,3,2:59.0,K. Leonard misses 2-pt layup from 2 ft,,64,66
284,3,2:57.0,,Defensive rebound by M. Gasol,64,66
285,3,2:56.0,,Turnover by M. Gasol (lost ball; steal by K. Leonard),64,66
286,3,2:52.0,K. Leonard makes 2-pt layup from 2 ft,,66,66
287,3,2:35.0,,Turnover by M. Gasol (bad pass),66,66
288,3,2:15.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,66,66
289,3,2:15.0,,Defensive rebound by M. Gasol,66,66
290,3,1:56.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by W. Selden),66,69
291,3,1:33.0,L. Aldridge makes 2-pt dunk at rim (assist by P. Mills),,68,69
292,3,1:04.0,,W. Selden misses 2-pt layup from 2 ft,68,69
293,3,1:04.0,Defensive rebound by P. Gasol,,68,69
294,3,0:56.0,K. Leonard misses 2-pt dunk at rim (block by M. Gasol),,68,69
295,3,0:52.0,,Defensive rebound by W. Selden,68,69
296,3,0:52.0,,Personal take foul by P. Mills,68,69
297,3,0:52.0,,J. Green makes free throw 1 of 2,68,70
298,3,0:52.0,,M. Conley enters the game for A. Harrison,68,70
299,3,0:52.0,,Z. Randolph enters the game for M. Gasol,68,70
300,3,0:52.0,D. Lee enters the game for L. Aldridge,,68,70
301,3,0:52.0,,J. Green makes free throw 2 of 2,68,71
302,3,0:41.0,P. Mills makes 2-pt jump shot from 5 ft (assist by K. Leonard),,70,71
303,3,0:41.0,Shooting foul by M. Conley (drawn by P. Mills),,70,71
304,3,0:41.0,K. Anderson enters the game for K. Leonard,,70,71
305,3,0:41.0,,J. Ennis enters the game for W. Selden,70,71
306,3,0:41.0,P. Mills makes free throw 1 of 1,,71,71
307,3,0:29.0,,J. Green makes 3-pt jump shot from 25 ft (assist by M. Conley),71,74
308,3,0:10.0,,Offensive charge foul by P. Gasol (drawn by J. Green),71,74
309,3,0:10.0,Turnover by P. Gasol (offensive foul),,71,74
310,3,0:01.0,,J. Green misses 2-pt jump shot from 22 ft,71,74
311,3,0:00.0,Defensive rebound by P. Gasol,,71,74
312,4,11:46.0,P. Mills misses 3-pt jump shot from 25 ft,,71,74
313,4,11:45.0,,Defensive rebound by J. Green,71,74
314,4,11:29.0,,T. Daniels misses 3-pt jump shot from 23 ft,71,74
315,4,11:29.0,Defensive rebound by P. Mills,,71,74
316,4,11:17.0,P. Gasol misses 2-pt layup from 2 ft,,71,74
317,4,11:16.0,,Defensive rebound by Z. Randolph,71,74
318,4,10:58.0,,Z. Randolph misses 2-pt jump shot from 18 ft,71,74
319,4,10:57.0,Defensive rebound by P. Gasol,,71,74
320,4,10:38.0,P. Mills misses 3-pt jump shot from 25 ft,,71,74
321,4,10:38.0,,Defensive rebound by T. Daniels,71,74
322,4,10:29.0,,M. Conley makes 2-pt jump shot from 7 ft,71,76
323,4,10:09.0,D. Lee misses 2-pt jump shot from 8 ft,,71,76
324,4,10:08.0,,Defensive rebound by Z. Randolph,71,76
325,4,10:03.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by M. Conley),71,79
326,4,10:03.0,San Antonio full timeout,,71,79
327,4,10:03.0,D. Green enters the game for D. Lee,,71,79
328,4,10:03.0,L. Aldridge enters the game for P. Gasol,,71,79
329,4,10:03.0,D. Bertāns enters the game for M. Ginóbili,,71,79
330,4,9:43.0,L. Aldridge makes 2-pt jump shot from 11 ft,,73,79
331,4,9:29.0,,M. Conley misses 2-pt layup from 1 ft,73,79
332,4,9:28.0,,Offensive rebound by Z. Randolph,73,79
333,4,9:28.0,,Z. Randolph makes 2-pt layup at rim,73,81
334,4,9:13.0,D. Green misses 3-pt jump shot from 24 ft,,73,81
335,4,9:11.0,,Defensive rebound by Z. Randolph,73,81
336,4,9:00.0,,Z. Randolph misses 2-pt jump shot from 6 ft (block by D. Bertāns),73,81
337,4,9:00.0,,Offensive rebound by Team,73,81
338,4,9:00.0,,M. Gasol enters the game for J. Green,73,81
339,4,9:00.0,T. Parker enters the game for P. Mills,,73,81
340,4,9:00.0,K. Leonard enters the game for J. Simmons,,73,81
341,4,8:52.0,,M. Conley misses 2-pt jump shot from 11 ft,73,81
342,4,8:50.0,Defensive rebound by D. Bertāns,,73,81
343,4,8:35.0,D. Bertāns misses 2-pt layup from 3 ft,,73,81
344,4,8:33.0,,Defensive rebound by M. Gasol,73,81
345,4,8:20.0,,Z. Randolph misses 3-pt jump shot from 26 ft,73,81
346,4,8:19.0,Defensive rebound by K. Leonard,,73,81
347,4,8:08.0,K. Leonard misses 2-pt jump shot from 21 ft,,73,81
348,4,8:08.0,,Defensive rebound by M. Conley,73,81
349,4,8:02.0,,Z. Randolph misses 2-pt layup from 2 ft (block by D. Bertāns),73,81
350,4,8:01.0,,Offensive rebound by Team,73,81
351,4,7:55.0,,Turnover by M. Gasol (offensive foul),73,81
352,4,7:55.0,,Offensive foul by M. Gasol (drawn by T. Parker),73,81
353,4,7:43.0,T. Parker misses 2-pt jump shot from 5 ft,,73,81
354,4,7:42.0,,Defensive rebound by M. Conley,73,81
355,4,7:37.0,,M. Conley makes 2-pt layup from 1 ft,73,83
356,4,7:19.0,Personal foul by M. Conley (drawn by T. Parker),,73,83
357,4,7:19.0,,A. Harrison enters the game for M. Conley,73,83
358,4,7:08.0,D. Green misses 3-pt jump shot from 24 ft,,73,83
359,4,7:07.0,,Defensive rebound by A. Harrison,73,83
360,4,6:48.0,,Personal foul by T. Parker (drawn by A. Harrison),73,83
361,4,6:48.0,,J. Green enters the game for Z. Randolph,73,83
362,4,6:40.0,,M. Gasol misses 2-pt layup from 2 ft,73,83
363,4,6:39.0,Defensive rebound by K. Leonard,,73,83
364,4,6:36.0,D. Green makes 2-pt layup from 2 ft (assist by K. Leonard),,75,83
365,4,6:36.0,Shooting foul by J. Ennis (drawn by D. Green),,75,83
366,4,6:36.0,D. Green makes free throw 1 of 1,,76,83
367,4,6:22.0,,J. Ennis misses 3-pt jump shot from 23 ft,76,83
368,4,6:22.0,Defensive rebound by K. Leonard,,76,83
369,4,6:06.0,Shooting foul by J. Green (drawn by T. Parker),,76,83
370,4,6:06.0,T. Parker makes free throw 1 of 2,,77,83
371,4,6:06.0,J. Simmons enters the game for D. Green,,77,83
372,4,6:06.0,,V. Carter enters the game for T. Daniels,77,83
373,4,6:06.0,T. Parker makes free throw 2 of 2,,78,83
374,4,5:51.0,,Turnover by V. Carter (bad pass; steal by L. Aldridge),78,83
375,4,5:41.0,T. Parker makes 2-pt layup from 1 ft,,80,83
376,4,5:34.0,,Memphis full timeout,80,83
377,4,5:34.0,,M. Conley enters the game for A. Harrison,80,83
378,4,5:22.0,,V. Carter misses 2-pt jump shot from 4 ft,80,83
379,4,5:21.0,,Offensive rebound by V. Carter,80,83
380,4,5:21.0,,V. Carter makes 2-pt layup from 1 ft,80,85
381,4,5:01.0,T. Parker misses 2-pt jump shot from 12 ft,,80,85
382,4,5:01.0,,Defensive rebound by M. Conley,80,85
383,4,4:42.0,,M. Conley makes 3-pt jump shot from 25 ft,80,88
384,4,4:25.0,D. Bertāns misses 3-pt jump shot from 25 ft,,80,88
385,4,4:25.0,,Defensive rebound by M. Conley,80,88
386,4,4:06.0,,Turnover by M. Conley (bad pass; steal by K. Leonard),80,88
387,4,3:54.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Parker),,83,88
388,4,3:36.0,,Offensive foul by V. Carter (drawn by J. Simmons),83,88
389,4,3:36.0,,Turnover by V. Carter (offensive foul),83,88
390,4,3:18.0,K. Leonard misses 2-pt layup from 1 ft,,83,88
391,4,3:18.0,Offensive rebound by K. Leonard,,83,88
392,4,3:18.0,Personal foul by V. Carter (drawn by K. Leonard),,83,88
