,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
25,1,8:10.0,,T. Thompson makes 2-pt layup from 1 ft (assist by K. Irving),11,12
26,1,8:06.0,Detroit full timeout,,11,12
27,1,7:53.0,K. Caldwell-Pope misses 2-pt jump shot from 10 ft,,11,12
28,1,7:52.0,,Defensive rebound by L. James,11,12
29,1,7:45.0,,Personal foul by K. Caldwell-Pope (drawn by L. James),11,12
30,1,7:39.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by T. Thompson),11,15
31,1,7:26.0,I. Smith misses 2-pt jump shot from 6 ft,,11,15
32,1,7:25.0,,Defensive rebound by T. Thompson,11,15
33,1,7:23.0,,Turnover by J. Smith (bad pass),11,15
34,1,7:08.0,K. Caldwell-Pope makes 2-pt jump shot from 5 ft (assist by M. Morris),,13,15
35,1,7:01.0,,T. Thompson misses 2-pt layup at rim,13,15
36,1,7:01.0,,Offensive rebound by Team,13,15
37,1,6:56.0,,J. Smith misses 3-pt jump shot from 23 ft,13,15
38,1,6:56.0,Defensive rebound by A. Drummond,,13,15
39,1,6:53.0,Turnover by I. Smith (lost ball; steal by J. Smith),,13,15
40,1,6:46.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),13,18
41,1,6:31.0,T. Harris misses 2-pt jump shot from 8 ft (block by T. Thompson),,13,18
42,1,6:31.0,,Defensive rebound by Team,13,18
43,1,6:19.0,,K. Love misses 2-pt jump shot from 19 ft,13,18
44,1,6:19.0,Defensive rebound by A. Drummond,,13,18
45,1,6:07.0,T. Harris misses 3-pt jump shot from 24 ft,,13,18
46,1,6:07.0,Offensive rebound by A. Drummond,,13,18
47,1,6:06.0,A. Drummond makes 2-pt dunk at rim,,15,18
48,1,5:47.0,,L. James makes 2-pt layup from 1 ft (assist by K. Irving),15,20
49,1,5:23.0,A. Drummond misses 2-pt hook shot from 9 ft,,15,20
50,1,5:21.0,,Defensive rebound by L. James,15,20
51,1,5:03.0,,K. Love makes 2-pt hook shot from 6 ft (assist by L. James),15,22
52,1,4:48.0,Turnover by T. Harris (lost ball),,15,22
53,1,4:48.0,J. Leuer enters the game for T. Harris,,15,22
54,1,4:48.0,,M. Dunleavy enters the game for K. Love,15,22
55,1,4:37.0,,Turnover by L. James (bad pass),15,22
56,1,4:23.0,I. Smith misses 2-pt jump shot from 6 ft,,15,22
57,1,4:23.0,Offensive rebound by A. Drummond,,15,22
58,1,4:21.0,A. Drummond misses 2-pt hook shot from 5 ft,,15,22
59,1,4:20.0,,Defensive rebound by T. Thompson,15,22
60,1,4:11.0,,L. James makes 2-pt layup at rim (assist by K. Irving),15,24
61,1,3:51.0,K. Caldwell-Pope misses 2-pt layup from 2 ft (block by T. Thompson),,15,24
62,1,3:49.0,,Defensive rebound by K. Irving,15,24
63,1,3:43.0,,L. James misses 2-pt dunk at rim (block by A. Drummond),15,24
64,1,3:41.0,Defensive rebound by M. Morris,,15,24
65,1,3:36.0,J. Leuer makes 2-pt layup from 1 ft (assist by M. Morris),,17,24
66,1,3:13.0,,K. Irving misses 2-pt jump shot from 7 ft,17,24
67,1,3:11.0,Defensive rebound by K. Caldwell-Pope,,17,24
68,1,3:01.0,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,,17,24
69,1,3:00.0,,Defensive rebound by M. Dunleavy,17,24
70,1,2:53.0,,Turnover by M. Dunleavy (bad pass),17,24
71,1,2:53.0,,K. Love enters the game for L. James,17,24
72,1,2:53.0,,I. Shumpert enters the game for J. Smith,17,24
73,1,2:53.0,A. Baynes enters the game for A. Drummond,,17,24
74,1,2:53.0,B. Udrih enters the game for I. Smith,,17,24
75,1,2:36.0,A. Baynes misses 2-pt hook shot from 8 ft,,17,24
76,1,2:35.0,,Defensive rebound by T. Thompson,17,24
77,1,2:24.0,,K. Irving makes 2-pt layup from 1 ft,17,26
78,1,2:04.0,M. Morris makes 2-pt jump shot from 16 ft,,19,26
79,1,1:56.0,,K. Love makes 2-pt layup from 2 ft (assist by K. Irving),19,28
80,1,1:51.0,Detroit full timeout,,19,28
81,1,1:45.0,B. Udrih misses 2-pt jump shot from 17 ft,,19,28
82,1,1:45.0,,Defensive rebound by K. Love,19,28
83,1,1:32.0,,Shooting foul by A. Baynes (drawn by T. Thompson),19,28
84,1,1:32.0,,T. Thompson makes free throw 1 of 2,19,29
85,1,1:32.0,,T. Thompson makes free throw 2 of 2,19,30
86,1,1:17.0,J. Leuer misses 2-pt layup from 1 ft (block by M. Dunleavy),,19,30
87,1,1:16.0,,Defensive rebound by T. Thompson,19,30
88,1,1:10.0,,T. Thompson misses 2-pt jump shot from 8 ft,19,30
89,1,1:10.0,Defensive rebound by B. Udrih,,19,30
90,1,1:10.0,Personal foul by K. Irving (drawn by A. Baynes),,19,30
91,1,1:10.0,,J. McRae enters the game for K. Irving,19,30
92,1,0:54.0,J. Leuer misses 3-pt jump shot from 26 ft,,19,30
93,1,0:54.0,,Defensive rebound by T. Thompson,19,30
94,1,0:40.0,,K. Love misses 2-pt jump shot from 7 ft,19,30
95,1,0:38.0,Defensive rebound by A. Baynes,,19,30
96,1,0:31.0,A. Baynes misses 2-pt layup from 2 ft (block by T. Thompson),,19,30
97,1,0:28.0,,Defensive rebound by J. McRae,19,30
98,1,0:07.0,,J. McRae misses 2-pt jump shot from 8 ft,19,30
99,1,0:06.0,Defensive rebound by A. Baynes,,19,30
100,1,0:00.0,B. Udrih misses 2-pt jump shot from 22 ft,,19,30
101,1,0:00.0,Offensive rebound by Team,,19,30
102,2,11:45.0,,J. McRae makes 2-pt jump shot from 19 ft,19,32
103,2,11:32.0,T. Harris misses 2-pt jump shot from 7 ft (block by L. James),,19,32
104,2,11:32.0,Offensive rebound by Team,,19,32
105,2,11:32.0,Technical foul by T. Harris,,19,32
106,2,11:32.0,,L. James makes technical free throw,19,33
107,2,11:32.0,S. Johnson enters the game for J. Leuer,,19,33
108,2,11:17.0,S. Johnson makes 2-pt jump shot from 8 ft (assist by D. Hilliard),,21,33
109,2,10:53.0,,L. James makes 2-pt jump shot from 12 ft (assist by J. McRae),21,35
110,2,10:44.0,Personal foul by J. McRae (drawn by T. Harris),,21,35
111,2,10:37.0,D. Hilliard makes 3-pt jump shot from 24 ft (assist by B. Udrih),,24,35
112,2,10:14.0,,Personal foul by D. Hilliard (drawn by L. James),24,35
113,2,10:01.0,,C. Frye misses 3-pt jump shot from 26 ft,24,35
114,2,10:01.0,Defensive rebound by S. Johnson,,24,35
115,2,9:52.0,D. Hilliard misses 2-pt jump shot from 21 ft,,24,35
116,2,9:52.0,Offensive rebound by Team,,24,35
117,2,9:52.0,,Loose ball foul by C. Frye (drawn by A. Baynes),24,35
118,2,9:52.0,,R. Jefferson enters the game for M. Dunleavy,24,35
119,2,9:43.0,A. Baynes makes 2-pt jump shot from 17 ft (assist by S. Johnson),,26,35
120,2,9:31.0,,Personal foul by T. Harris (drawn by R. Jefferson),26,35
121,2,9:23.0,,J. McRae misses 2-pt layup at rim,26,35
122,2,9:21.0,Defensive rebound by D. Hilliard,,26,35
123,2,9:11.0,Shooting foul by I. Shumpert (drawn by T. Harris),,26,35
124,2,9:11.0,T. Harris makes free throw 1 of 2,,27,35
125,2,9:11.0,T. Harris makes free throw 2 of 2,,28,35
126,2,8:58.0,,Personal foul by S. Johnson (drawn by L. James),28,35
127,2,8:58.0,Official timeout,,28,35
128,2,8:58.0,A. Drummond enters the game for A. Baynes,,28,35
129,2,8:50.0,,Shooting foul by B. Udrih (drawn by J. McRae),28,35
130,2,8:50.0,,J. McRae makes free throw 1 of 2,28,36
131,2,8:50.0,,J. McRae makes free throw 2 of 2,28,37
132,2,8:26.0,T. Harris misses 2-pt layup from 1 ft,,28,37
133,2,8:23.0,,Defensive rebound by C. Frye,28,37
134,2,8:12.0,,I. Shumpert misses 2-pt jump shot from 21 ft,28,37
135,2,8:11.0,Defensive rebound by A. Drummond,,28,37
136,2,8:04.0,D. Hilliard misses 3-pt jump shot from 24 ft,,28,37
137,2,8:02.0,,Defensive rebound by J. McRae,28,37
138,2,7:53.0,,J. McRae makes 3-pt jump shot from 24 ft (assist by I. Shumpert),28,40
139,2,7:37.0,Def 3 sec tech foul by C. Frye,,28,40
140,2,7:37.0,B. Udrih makes technical free throw,,29,40
141,2,7:31.0,B. Udrih misses 2-pt jump shot from 16 ft,,29,40
142,2,7:31.0,,Defensive rebound by R. Jefferson,29,40
143,2,7:22.0,,I. Shumpert misses 3-pt jump shot from 23 ft,29,40
144,2,7:22.0,Defensive rebound by B. Udrih,,29,40
145,2,7:14.0,A. Drummond makes 2-pt dunk at rim (assist by B. Udrih),,31,40
146,2,7:14.0,,Cleveland full timeout,31,40
147,2,7:14.0,,J. Smith enters the game for I. Shumpert,31,40
148,2,7:14.0,,K. Love enters the game for J. McRae,31,40
149,2,7:02.0,,Shooting foul by S. Johnson (drawn by L. James),31,40
150,2,7:02.0,,L. James misses free throw 1 of 2,31,40
151,2,7:02.0,,Offensive rebound by Team,31,40
152,2,7:02.0,M. Morris enters the game for S. Johnson,,31,40
153,2,7:02.0,,L. James makes free throw 2 of 2,31,41
154,2,6:47.0,A. Drummond misses 2-pt jump shot from 7 ft,,31,41
155,2,6:46.0,,Defensive rebound by K. Love,31,41
156,2,6:42.0,,Personal foul by D. Hilliard (drawn by K. Love),31,41
157,2,6:42.0,,K. Love makes free throw 1 of 2,31,42
158,2,6:42.0,K. Caldwell-Pope enters the game for D. Hilliard,,31,42
159,2,6:42.0,,K. Love makes free throw 2 of 2,31,43
160,2,6:27.0,T. Harris misses 2-pt jump shot from 15 ft,,31,43
161,2,6:26.0,,Defensive rebound by K. Love,31,43
162,2,6:19.0,,L. James makes 3-pt jump shot from 28 ft,31,46
163,2,6:02.0,A. Drummond misses 2-pt hook shot at rim,,31,46
164,2,5:59.0,,Defensive rebound by C. Frye,31,46
165,2,5:55.0,,L. James misses 3-pt jump shot from 30 ft,31,46
166,2,5:53.0,Defensive rebound by T. Harris,,31,46
167,2,5:41.0,B. Udrih makes 2-pt jump shot from 13 ft (assist by A. Drummond),,33,46
168,2,5:41.0,,Cleveland full timeout,33,46
169,2,5:41.0,,K. Irving enters the game for L. James,33,46
170,2,5:41.0,,T. Thompson enters the game for C. Frye,33,46
171,2,5:41.0,J. Leuer enters the game for T. Harris,,33,46
172,2,5:41.0,I. Smith enters the game for B. Udrih,,33,46
173,2,5:24.0,,K. Irving makes 2-pt jump shot from 17 ft,33,48
174,2,5:06.0,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by I. Smith),,35,48
175,2,4:50.0,,K. Irving makes 2-pt jump shot from 13 ft,35,50
176,2,4:25.0,J. Leuer misses 2-pt jump shot from 15 ft,,35,50
177,2,4:25.0,,Defensive rebound by T. Thompson,35,50
178,2,4:13.0,,K. Love makes 2-pt hook shot from 11 ft (assist by K. Irving),35,52
179,2,4:06.0,Detroit full timeout,,35,52
180,2,3:46.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,35,52
181,2,3:46.0,,Defensive rebound by K. Love,35,52
182,2,3:31.0,,Turnover by K. Love (lost ball; steal by M. Morris),35,52
183,2,3:27.0,J. Leuer misses 2-pt dunk at rim,,35,52
184,2,3:27.0,,Defensive rebound by R. Jefferson,35,52
185,2,3:27.0,,Turnover by K. Love (lost ball),35,52
186,2,3:12.0,M. Morris misses 3-pt jump shot from 25 ft,,35,52
187,2,3:11.0,,Defensive rebound by K. Love,35,52
188,2,3:01.0,,Turnover by K. Love (bad pass; steal by A. Drummond),35,52
189,2,2:56.0,I. Smith misses 2-pt layup from 1 ft,,35,52
190,2,2:56.0,Offensive rebound by Team,,35,52
191,2,2:56.0,,L. James enters the game for R. Jefferson,35,52
192,2,2:41.0,I. Smith misses 2-pt layup from 1 ft,,35,52
193,2,2:40.0,Offensive rebound by A. Drummond,,35,52
194,2,2:40.0,A. Drummond misses 2-pt layup from 1 ft (block by J. Smith),,35,52
195,2,2:38.0,,Defensive rebound by K. Irving,35,52
196,2,2:29.0,,J. Smith misses 3-pt jump shot from 23 ft,35,52
197,2,2:29.0,Defensive rebound by J. Leuer,,35,52
198,2,2:20.0,Personal foul by T. Thompson (drawn by A. Drummond),,35,52
199,2,2:02.0,A. Drummond misses 2-pt hook shot from 9 ft,,35,52
200,2,2:00.0,,Defensive rebound by K. Love,35,52
201,2,1:49.0,,K. Love misses 2-pt jump shot from 9 ft (block by I. Smith),35,52
202,2,1:48.0,Defensive rebound by I. Smith,,35,52
203,2,1:40.0,K. Caldwell-Pope makes 2-pt dunk at rim (assist by I. Smith),,37,52
204,2,1:20.0,,K. Irving makes 2-pt layup at rim (assist by J. Smith),37,54
205,2,0:59.0,A. Drummond makes 2-pt dunk at rim (assist by K. Caldwell-Pope),,39,54
206,2,0:37.0,,L. James misses 3-pt jump shot from 26 ft,39,54
207,2,0:36.0,,Offensive rebound by K. Love,39,54
208,2,0:33.0,,K. Love makes 2-pt layup from 1 ft,39,56
209,2,0:13.0,I. Smith misses 2-pt jump shot from 8 ft,,39,56
210,2,0:11.0,,Defensive rebound by J. Smith,39,56
211,3,11:52.0,Violation by A. Drummond (kicked ball),,39,56
212,3,11:42.0,,L. James makes 2-pt jump shot from 14 ft,39,58
213,3,11:24.0,M. Morris misses 2-pt jump shot from 21 ft,,39,58
214,3,11:24.0,,Defensive rebound by Team,39,58
215,3,11:09.0,,L. James misses 2-pt jump shot from 21 ft,39,58
216,3,11:09.0,Defensive rebound by A. Drummond,,39,58
217,3,10:54.0,A. Drummond misses 2-pt hook shot from 8 ft,,39,58
218,3,10:53.0,,Defensive rebound by K. Love,39,58
219,3,10:42.0,,K. Irving misses 2-pt layup from 1 ft,39,58
220,3,10:42.0,Defensive rebound by A. Drummond,,39,58
221,3,10:32.0,K. Caldwell-Pope misses 2-pt jump shot from 7 ft,,39,58
222,3,10:30.0,,Defensive rebound by K. Love,39,58
223,3,10:23.0,,T. Thompson makes 2-pt layup from 1 ft (assist by K. Irving),39,60
224,3,9:55.0,A. Drummond makes 2-pt hook shot from 9 ft (assist by M. Morris),,41,60
225,3,9:32.0,,K. Irving makes 2-pt jump shot from 4 ft (assist by L. James),41,62
226,3,9:19.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,41,62
227,3,9:18.0,,Defensive rebound by T. Thompson,41,62
228,3,9:14.0,,Personal foul by T. Harris (drawn by K. Love),41,62
229,3,9:05.0,,K. Irving makes 2-pt jump shot from 18 ft (assist by T. Thompson),41,64
230,3,8:51.0,I. Smith misses 2-pt jump shot from 17 ft,,41,64
231,3,8:51.0,Offensive rebound by I. Smith,,41,64
232,3,8:47.0,I. Smith misses 2-pt layup from 1 ft (block by T. Thompson),,41,64
233,3,8:45.0,,Defensive rebound by T. Thompson,41,64
234,3,8:39.0,,K. Irving makes 3-pt jump shot from 28 ft (assist by J. Smith),41,67
235,3,8:39.0,Detroit full timeout,,41,67
236,3,8:22.0,T. Harris misses 3-pt jump shot from 26 ft,,41,67
237,3,8:22.0,,Defensive rebound by K. Love,41,67
238,3,8:16.0,,J. Smith misses 2-pt dunk at rim,41,67
239,3,8:13.0,Defensive rebound by T. Harris,,41,67
240,3,8:09.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,41,67
241,3,8:08.0,,Defensive rebound by K. Love,41,67
242,3,7:54.0,,J. Smith misses 3-pt jump shot from 26 ft,41,67
243,3,7:53.0,Defensive rebound by I. Smith,,41,67
244,3,7:46.0,Turnover by A. Drummond (lost ball; steal by J. Smith),,41,67
245,3,7:46.0,,Cleveland full timeout,41,67
246,3,7:18.0,,K. Love misses 2-pt jump shot from 8 ft,41,67
247,3,7:18.0,Defensive rebound by Team,,41,67
248,3,7:08.0,Shooting foul by L. James (drawn by I. Smith),,41,67
249,3,7:08.0,I. Smith makes free throw 1 of 2,,42,67
250,3,7:08.0,I. Smith makes free throw 2 of 2,,43,67
251,3,6:54.0,,T. Thompson misses 2-pt layup at rim,43,67
252,3,6:54.0,,Offensive rebound by Team,43,67
253,3,6:49.0,,L. James makes 2-pt jump shot from 18 ft (assist by K. Irving),43,69
254,3,6:33.0,T. Harris makes 2-pt jump shot from 15 ft (assist by I. Smith),,45,69
255,3,6:19.0,,L. James makes 2-pt jump shot from 17 ft (assist by K. Irving),45,71
256,3,5:56.0,T. Harris misses 2-pt jump shot from 16 ft,,45,71
257,3,5:55.0,,Defensive rebound by K. Love,45,71
258,3,5:42.0,,K. Irving misses 3-pt jump shot from 25 ft,45,71
259,3,5:41.0,,Offensive rebound by T. Thompson,45,71
260,3,5:32.0,,Turnover by L. James (step out of bounds),45,71
261,3,5:08.0,Turnover by A. Drummond (bad pass),,45,71
262,3,5:08.0,J. Leuer enters the game for T. Harris,,45,71
263,3,5:04.0,,Turnover by K. Love (bad pass; steal by I. Smith),45,71
264,3,4:52.0,M. Morris misses 3-pt jump shot from 25 ft,,45,71
265,3,4:52.0,,Defensive rebound by T. Thompson,45,71
266,3,4:29.0,,L. James makes 2-pt jump shot from 21 ft,45,73
267,3,4:12.0,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,,45,73
268,3,4:11.0,,Defensive rebound by T. Thompson,45,73
269,3,3:54.0,,K. Love makes 2-pt jump shot from 14 ft,45,75
270,3,3:36.0,M. Morris misses 2-pt jump shot from 14 ft,,45,75
271,3,3:33.0,Offensive rebound by M. Morris,,45,75
272,3,3:27.0,I. Smith makes 2-pt jump shot from 17 ft (assist by M. Morris),,47,75
273,3,3:20.0,,Cleveland full timeout,47,75
274,3,3:20.0,,I. Shumpert enters the game for J. Smith,47,75
275,3,3:20.0,B. Udrih enters the game for A. Drummond,,47,75
276,3,3:20.0,A. Baynes enters the game for I. Smith,,47,75
277,3,3:07.0,,K. Irving makes 2-pt jump shot from 15 ft (assist by I. Shumpert),47,77
278,3,2:48.0,M. Morris misses 3-pt jump shot from 23 ft,,47,77
279,3,2:47.0,Offensive rebound by A. Baynes,,47,77
280,3,2:45.0,Turnover by A. Baynes (lost ball; steal by K. Irving),,47,77
281,3,2:35.0,,K. Irving makes 2-pt jump shot from 15 ft,47,79
282,3,2:19.0,B. Udrih makes 2-pt layup from 1 ft,,49,79
283,3,2:19.0,Shooting foul by K. Love (drawn by B. Udrih),,49,79
284,3,2:19.0,,M. Dunleavy enters the game for L. James,49,79
285,3,2:19.0,,R. Jefferson enters the game for K. Love,49,79
286,3,2:19.0,D. Hilliard enters the game for K. Caldwell-Pope,,49,79
287,3,2:19.0,B. Udrih makes free throw 1 of 1,,50,79
288,3,2:05.0,,R. Jefferson misses 2-pt jump shot from 22 ft,50,79
289,3,2:05.0,Defensive rebound by J. Leuer,,50,79
290,3,1:40.0,M. Morris makes 2-pt jump shot from 23 ft (assist by B. Udrih),,52,79
291,3,1:20.0,,R. Jefferson misses 3-pt jump shot from 25 ft,52,79
292,3,1:19.0,Defensive rebound by A. Baynes,,52,79
293,3,1:06.0,J. Leuer makes 2-pt hook shot from 11 ft (assist by D. Hilliard),,54,79
294,3,0:46.0,,R. Jefferson misses 2-pt dunk at rim,54,79
295,3,0:45.0,Defensive rebound by A. Baynes,,54,79
296,3,0:39.0,J. Leuer makes 2-pt layup at rim (assist by A. Baynes),,56,79
297,3,0:25.0,,K. Irving makes 3-pt jump shot from 28 ft,56,82
298,3,0:02.0,M. Morris misses 2-pt jump shot from 12 ft,,56,82
299,3,0:01.0,,Defensive rebound by T. Thompson,56,82
300,3,0:00.0,,T. Thompson misses 3-pt jump shot from 59 ft,56,82
301,3,0:00.0,,Offensive rebound by Team,56,82
302,4,11:43.0,Shooting foul by I. Shumpert (drawn by D. Hilliard),,56,82
303,4,11:43.0,D. Hilliard makes free throw 1 of 2,,57,82
304,4,11:43.0,D. Hilliard misses free throw 2 of 2,,57,82
305,4,11:43.0,S. Johnson enters the game for M. Morris,,57,82
306,4,11:42.0,,Defensive rebound by M. Dunleavy,57,82
307,4,11:32.0,,Turnover by M. Dunleavy (bad pass),57,82
308,4,11:16.0,D. Hilliard misses 2-pt jump shot from 12 ft,,57,82
309,4,11:16.0,,Defensive rebound by M. Dunleavy,57,82
310,4,10:59.0,,Turnover by D. Liggins (lost ball; steal by S. Johnson),57,82
311,4,10:52.0,B. Udrih misses 2-pt layup from 1 ft,,57,82
312,4,10:51.0,,Defensive rebound by D. Liggins,57,82
313,4,10:45.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by D. Liggins),57,85
314,4,10:25.0,J. Leuer misses 2-pt jump shot from 21 ft,,57,85
315,4,10:24.0,,Defensive rebound by D. Liggins,57,85
316,4,10:13.0,,I. Shumpert makes 3-pt jump shot from 27 ft (assist by D. Liggins),57,88
317,4,10:13.0,Detroit full timeout,,57,88
318,4,9:57.0,J. Leuer makes 3-pt jump shot from 23 ft (assist by A. Baynes),,60,88
319,4,9:41.0,,Shooting foul by B. Udrih (drawn by D. Liggins),60,88
320,4,9:41.0,,D. Liggins makes free throw 1 of 2,60,89
321,4,9:41.0,,D. Liggins makes free throw 2 of 2,60,90
322,4,9:23.0,J. Leuer misses 2-pt jump shot from 18 ft,,60,90
323,4,9:23.0,,Defensive rebound by M. Dunleavy,60,90
324,4,9:16.0,,I. Shumpert makes 2-pt layup from 1 ft,60,92
325,4,9:16.0,,Shooting foul by D. Hilliard (drawn by I. Shumpert),60,92
326,4,9:16.0,,J. McRae enters the game for R. Jefferson,60,92
327,4,9:16.0,,C. Andersen enters the game for C. Frye,60,92
328,4,9:16.0,,I. Shumpert makes free throw 1 of 1,60,93
329,4,9:00.0,B. Udrih misses 3-pt jump shot from 25 ft,,60,93
330,4,9:00.0,Offensive rebound by J. Leuer,,60,93
331,4,8:55.0,J. Leuer makes 2-pt layup from 1 ft,,62,93
332,4,8:40.0,,J. McRae misses 2-pt jump shot from 14 ft,62,93
333,4,8:38.0,Defensive rebound by A. Baynes,,62,93
334,4,8:34.0,D. Hilliard misses 2-pt layup at rim,,62,93
335,4,8:34.0,Offensive rebound by J. Leuer,,62,93
336,4,8:34.0,Shooting foul by C. Andersen (drawn by J. Leuer),,62,93
337,4,8:34.0,J. Leuer makes free throw 1 of 2,,63,93
338,4,8:34.0,,J. Jones enters the game for M. Dunleavy,63,93
339,4,8:34.0,J. Leuer makes free throw 2 of 2,,64,93
340,4,8:23.0,,Personal foul by S. Johnson (drawn by I. Shumpert),64,93
341,4,8:17.0,,Personal foul by D. Hilliard (drawn by D. Liggins),64,93
342,4,8:07.0,,C. Andersen misses 2-pt jump shot from 13 ft,64,93
343,4,8:06.0,Defensive rebound by J. Leuer,,64,93
344,4,8:01.0,Shooting foul by D. Liggins (drawn by A. Baynes),,64,93
345,4,8:01.0,A. Baynes makes free throw 1 of 2,,65,93
346,4,8:01.0,R. Bullock enters the game for B. Udrih,,65,93
347,4,8:01.0,A. Baynes makes free throw 2 of 2,,66,93
348,4,7:45.0,,J. Jones makes 2-pt jump shot from 16 ft (assist by J. McRae),66,95
349,4,7:26.0,J. Leuer misses 2-pt jump shot from 15 ft,,66,95
350,4,7:25.0,,Defensive rebound by D. Liggins,66,95
351,4,7:20.0,,J. Jones misses 3-pt jump shot from 25 ft,66,95
352,4,7:20.0,Defensive rebound by A. Baynes,,66,95
353,4,7:10.0,S. Johnson makes 2-pt jump shot from 15 ft,,68,95
354,4,6:48.0,,D. Liggins misses 2-pt jump shot from 8 ft,68,95
355,4,6:47.0,Defensive rebound by J. Leuer,,68,95
356,4,6:35.0,D. Hilliard misses 2-pt jump shot from 7 ft,,68,95
357,4,6:33.0,,Defensive rebound by C. Andersen,68,95
358,4,6:32.0,,Turnover by C. Andersen (bad pass; steal by S. Johnson),68,95
359,4,6:27.0,R. Bullock misses 3-pt jump shot from 25 ft,,68,95
360,4,6:27.0,Offensive rebound by J. Leuer,,68,95
361,4,6:09.0,Shooting foul by C. Andersen (drawn by J. Leuer),,68,95
362,4,6:09.0,J. Leuer makes free throw 1 of 2,,69,95
363,4,6:09.0,B. Marjanović enters the game for A. Baynes,,69,95
364,4,6:09.0,,M. Dunleavy enters the game for J. Jones,69,95
365,4,6:09.0,,R. Jefferson enters the game for I. Shumpert,69,95
366,4,6:09.0,J. Leuer makes free throw 2 of 2,,70,95
367,4,5:58.0,,J. McRae misses 2-pt jump shot from 15 ft (block by S. Johnson),70,95
368,4,5:57.0,Defensive rebound by B. Marjanović,,70,95
369,4,5:43.0,Shooting foul by D. Liggins (drawn by D. Hilliard),,70,95
370,4,5:43.0,Official timeout,,70,95
371,4,5:43.0,D. Hilliard makes free throw 1 of 2,,71,95
372,4,5:43.0,H. Ellenson enters the game for J. Leuer,,70,95
373,4,5:43.0,D. Hilliard makes free throw 2 of 2,,72,95
374,4,5:23.0,,Turnover by D. Liggins (bad pass),72,95
375,4,5:10.0,R. Bullock makes 2-pt jump shot from 7 ft (assist by H. Ellenson),,74,95
376,4,4:53.0,,J. McRae misses 2-pt jump shot from 19 ft,74,95
377,4,4:53.0,,Offensive rebound by C. Andersen,74,95
378,4,4:53.0,,C. Andersen misses 2-pt layup from 1 ft,74,95
379,4,4:51.0,,Offensive rebound by C. Andersen,74,95
380,4,4:51.0,,C. Andersen misses 2-pt layup from 1 ft (block by B. Marjanović),74,95
381,4,4:50.0,Defensive rebound by B. Marjanović,,74,95
382,4,4:37.0,Personal foul by M. Dunleavy (drawn by S. Johnson),,74,95
383,4,4:37.0,S. Johnson misses free throw 1 of 2,,74,95
384,4,4:37.0,Offensive rebound by Team,,74,95
385,4,4:37.0,S. Johnson makes free throw 2 of 2,,75,95
386,4,4:23.0,,Turnover by J. McRae (step out of bounds),75,95
387,4,4:02.0,S. Johnson misses 3-pt jump shot from 25 ft,,75,95
388,4,4:01.0,,Defensive rebound by M. Dunleavy,75,95
