,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
0,1,11:50.0,,Shooting foul by C. Lee (drawn by C. Zeller),0,0
1,1,11:50.0,,C. Zeller makes free throw 1 of 2,0,1
2,1,11:50.0,,C. Zeller makes free throw 2 of 2,0,2
3,1,11:26.0,K. Porziņģis makes 2-pt layup from 2 ft (assist by C. Lee),,2,2
4,1,11:13.0,,C. Zeller misses 2-pt layup from 2 ft (block by D. Rose),2,2
5,1,11:11.0,Defensive rebound by K. Porziņģis,,2,2
6,1,11:05.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,2,2
7,1,11:04.0,,Defensive rebound by C. Zeller,2,2
8,1,10:45.0,,J. Lamb makes 3-pt jump shot from 24 ft (assist by C. Zeller),2,5
9,1,10:32.0,C. Anthony misses 3-pt jump shot from 25 ft,,2,5
10,1,10:31.0,,Defensive rebound by J. Lamb,2,5
11,1,10:24.0,,C. Zeller misses 2-pt jump shot from 6 ft,2,5
12,1,10:23.0,,Offensive rebound by C. Zeller,2,5
13,1,10:16.0,,C. Zeller makes 2-pt jump shot from 12 ft (assist by K. Walker),2,7
14,1,10:02.0,D. Rose misses 2-pt jump shot from 4 ft (block by C. Zeller),,2,7
15,1,10:00.0,Offensive rebound by D. Rose,,2,7
16,1,10:00.0,D. Rose misses 2-pt layup from 1 ft (block by M. Kidd-Gilchrist),,2,7
17,1,9:58.0,,Defensive rebound by J. Lamb,2,7
18,1,9:50.0,,K. Walker makes 3-pt jump shot from 28 ft (assist by F. Kaminsky),2,10
19,1,9:35.0,C. Anthony misses 2-pt jump shot from 11 ft,,2,10
20,1,9:34.0,,Defensive rebound by F. Kaminsky,2,10
21,1,9:29.0,,J. Lamb makes 2-pt layup at rim (assist by K. Walker),2,12
22,1,9:29.0,New York full timeout,,2,12
23,1,9:08.0,C. Lee misses 3-pt jump shot from 25 ft,,2,12
24,1,9:06.0,,Defensive rebound by J. Lamb,2,12
25,1,8:55.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 14 ft,2,14
26,1,8:33.0,C. Anthony misses 2-pt jump shot from 21 ft,,2,14
27,1,8:32.0,,Defensive rebound by J. Lamb,2,14
28,1,8:28.0,,Shooting foul by D. Rose (drawn by M. Kidd-Gilchrist),2,14
29,1,8:28.0,,M. Kidd-Gilchrist makes free throw 1 of 2,2,15
30,1,8:28.0,,M. Kidd-Gilchrist misses free throw 2 of 2,2,15
31,1,8:28.0,W. Hernangómez enters the game for K. Porziņģis,,2,15
32,1,8:26.0,Defensive rebound by W. Hernangómez,,2,15
33,1,8:09.0,D. Rose misses 3-pt jump shot from 25 ft,,2,15
34,1,8:08.0,,Defensive rebound by M. Kidd-Gilchrist,2,15
35,1,7:56.0,,K. Walker misses 3-pt jump shot from 25 ft,2,15
36,1,7:55.0,Defensive rebound by J. Noah,,2,15
37,1,7:43.0,C. Lee makes 3-pt jump shot from 24 ft (assist by D. Rose),,5,15
38,1,7:29.0,,Personal foul by C. Lee (drawn by J. Lamb),5,15
39,1,7:18.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,5,17
40,1,7:06.0,C. Anthony misses 2-pt layup from 2 ft,,5,17
41,1,7:05.0,Offensive rebound by C. Anthony,,5,17
42,1,7:05.0,C. Anthony makes 2-pt layup from 1 ft,,7,17
43,1,6:51.0,,J. Lamb misses 2-pt jump shot from 18 ft,7,17
44,1,6:49.0,,Offensive rebound by J. Lamb,7,17
45,1,6:49.0,,J. Lamb makes 2-pt layup at rim,7,19
46,1,6:31.0,D. Rose misses 2-pt jump shot from 6 ft,,7,19
47,1,6:29.0,,Defensive rebound by C. Zeller,7,19
48,1,6:25.0,,Shooting foul by C. Anthony (drawn by K. Walker),7,19
49,1,6:25.0,,K. Walker makes 2-pt layup from 1 ft (assist by C. Zeller),7,21
50,1,6:25.0,J. Holiday enters the game for C. Lee,,7,21
51,1,6:25.0,M. Kuzminskas enters the game for J. Noah,,7,21
52,1,6:25.0,,K. Walker makes free throw 1 of 1,7,22
53,1,6:02.0,Turnover by W. Hernangómez (offensive goaltending),,7,22
54,1,5:48.0,,J. Lamb misses 3-pt jump shot from 25 ft,7,22
55,1,5:47.0,Defensive rebound by D. Rose,,7,22
56,1,5:41.0,J. Holiday misses 3-pt jump shot from 24 ft,,7,22
57,1,5:40.0,,Defensive rebound by J. Lamb,7,22
58,1,5:32.0,,Turnover by M. Kidd-Gilchrist (lost ball; steal by J. Holiday),7,22
59,1,5:24.0,Turnover by C. Anthony (bad pass),,7,22
60,1,5:24.0,,M. Belinelli enters the game for J. Lamb,7,22
61,1,5:12.0,,Shooting foul by C. Anthony (drawn by C. Zeller),7,22
