,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
73,1,4:35.0,R. McGruder makes free throw 1 of 1,,15,12
74,1,4:20.0,,D. DeRozan makes 2-pt jump shot from 11 ft (assist by C. Joseph),15,14
75,1,4:03.0,T. Johnson misses 3-pt jump shot from 24 ft,,15,14
76,1,4:02.0,,Defensive rebound by J. Valančiūnas,15,14
77,1,3:41.0,,D. DeRozan misses 2-pt jump shot from 16 ft,15,14
78,1,3:41.0,Defensive rebound by J. Johnson,,15,14
79,1,3:35.0,J. Johnson misses 2-pt layup from 3 ft (block by S. Ibaka),,15,14
80,1,3:34.0,Offensive rebound by J. Richardson,,15,14
81,1,3:32.0,Miami full timeout,,15,14
82,1,3:32.0,,P. Tucker enters the game for J. Valančiūnas,15,14
83,1,3:32.0,,P. Patterson enters the game for D. Carroll,15,14
84,1,3:32.0,O. White enters the game for J. Johnson,,15,14
85,1,3:19.0,J. Richardson makes 2-pt jump shot from 15 ft (assist by W. Reed),,17,14
86,1,3:04.0,,C. Joseph makes 2-pt jump shot from 14 ft,17,16
87,1,2:42.0,R. McGruder misses 3-pt jump shot from 24 ft,,17,16
88,1,2:42.0,,Defensive rebound by D. DeRozan,17,16
89,1,2:36.0,,D. DeRozan makes 2-pt dunk at rim,17,18
90,1,2:11.0,J. Richardson misses 2-pt jump shot from 9 ft,,17,18
91,1,2:11.0,,Defensive rebound by S. Ibaka,17,18
92,1,1:56.0,,Shooting block foul by T. Johnson (drawn by D. DeRozan),17,18
93,1,1:56.0,,D. DeRozan makes free throw 1 of 2,17,19
94,1,1:56.0,G. Dragić enters the game for R. McGruder,,17,19
95,1,1:56.0,,J. Valančiūnas enters the game for S. Ibaka,17,19
96,1,1:56.0,,D. DeRozan makes free throw 2 of 2,17,20
97,1,1:40.0,O. White misses 3-pt jump shot from 26 ft,,17,20
98,1,1:40.0,,Defensive rebound by J. Valančiūnas,17,20
99,1,1:30.0,,P. Tucker misses 2-pt jump shot from 4 ft,17,20
100,1,1:30.0,Defensive rebound by W. Reed,,17,20
101,1,1:13.0,Turnover by O. White (palming),,17,20
102,1,1:00.0,,D. DeRozan makes 2-pt jump shot from 17 ft,17,22
103,1,0:53.0,Personal block foul by P. Patterson (drawn by G. Dragić),,17,22
104,1,0:53.0,G. Dragić makes free throw 1 of 2,,18,22
105,1,0:53.0,G. Dragić makes free throw 2 of 2,,19,22
106,1,0:30.0,,D. DeRozan makes 2-pt jump shot from 14 ft,19,24
107,1,0:10.0,J. Richardson misses 2-pt jump shot from 7 ft,,19,24
108,1,0:09.0,Offensive rebound by W. Reed,,19,24
109,1,0:07.0,W. Reed misses 2-pt layup from 1 ft,,19,24
110,1,0:07.0,,Defensive rebound by Team,19,24
111,1,0:07.0,Loose ball foul by J. Richardson (drawn by D. DeRozan),,19,24
112,1,0:07.0,,D. DeRozan makes free throw 1 of 2,19,25
113,1,0:07.0,,D. DeRozan makes free throw 2 of 2,19,26
114,1,0:01.0,G. Dragić misses 2-pt layup from 4 ft (block by J. Valančiūnas),,19,26
115,1,0:00.0,,Defensive rebound by J. Valančiūnas,19,26
116,1,0:00.0,,J. Valančiūnas misses 3-pt jump shot from 82 ft,19,26
117,1,0:00.0,,Offensive rebound by Team,19,26
118,2,11:46.0,,C. Joseph makes 2-pt layup from 2 ft,19,28
119,2,11:28.0,Shooting foul by J. Valančiūnas (drawn by J. Johnson),,19,28
120,2,11:28.0,J. Johnson misses free throw 1 of 2,,19,28
121,2,11:28.0,Offensive rebound by Team,,19,28
122,2,11:28.0,J. Johnson misses free throw 2 of 2,,19,28
123,2,11:27.0,,Defensive rebound by J. Valančiūnas,19,28
124,2,11:11.0,,J. Valančiūnas makes 2-pt jump shot from 4 ft (assist by K. Lowry),19,30
125,2,10:57.0,T. Johnson misses 2-pt jump shot from 14 ft,,19,30
126,2,10:56.0,,Defensive rebound by K. Lowry,19,30
127,2,10:42.0,,P. Patterson misses 2-pt jump shot from 6 ft (block by J. Johnson),19,30
128,2,10:41.0,Defensive rebound by T. Johnson,,19,30
129,2,10:37.0,Turnover by T. Johnson (lost ball; steal by C. Joseph),,19,30
130,2,10:30.0,,P. Patterson misses 3-pt jump shot from 25 ft,19,30
131,2,10:29.0,Defensive rebound by J. Johnson,,19,30
132,2,10:23.0,J. Johnson misses 2-pt jump shot from 4 ft,,19,30
133,2,10:23.0,,Defensive rebound by J. Valančiūnas,19,30
134,2,10:09.0,,C. Joseph misses 2-pt jump shot from 6 ft,19,30
135,2,10:09.0,,Offensive rebound by C. Joseph,19,30
136,2,10:05.0,,Turnover by C. Joseph (bad pass; steal by J. Johnson),19,30
137,2,10:00.0,G. Dragić makes 2-pt jump shot from 22 ft (assist by J. Johnson),,21,30
138,2,9:38.0,,Turnover by C. Joseph (bad pass),21,30
139,2,9:21.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Johnson),,24,30
140,2,8:59.0,,P. Tucker misses 2-pt hook shot from 6 ft,24,30
141,2,8:59.0,Defensive rebound by J. Johnson,,24,30
142,2,8:59.0,Turnover by J. Johnson (lost ball; steal by P. Tucker),,24,30
143,2,8:55.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by P. Patterson),24,33
144,2,8:37.0,Turnover by G. Dragić (bad pass; steal by C. Joseph),,24,33
145,2,8:34.0,,Shooting foul by T. Johnson (drawn by C. Joseph),24,33
146,2,8:34.0,Official timeout,,24,33
147,2,8:34.0,,C. Joseph makes free throw 1 of 2,24,34
148,2,8:34.0,,S. Ibaka enters the game for J. Valančiūnas,24,33
149,2,8:34.0,,C. Joseph makes free throw 2 of 2,24,35
150,2,8:22.0,,Violation by P. Patterson (kicked ball),24,35
151,2,8:22.0,R. McGruder enters the game for T. Johnson,,24,35
152,2,8:15.0,Personal foul by C. Joseph (drawn by G. Dragić),,24,35
153,2,8:02.0,G. Dragić misses 2-pt jump shot from 8 ft,,24,35
154,2,8:02.0,Offensive rebound by G. Dragić,,24,35
155,2,7:57.0,G. Dragić misses 2-pt layup from 4 ft,,24,35
156,2,7:57.0,Offensive rebound by H. Whiteside,,24,35
157,2,7:56.0,H. Whiteside misses 2-pt layup from 2 ft,,24,35
158,2,7:55.0,,Defensive rebound by S. Ibaka,24,35
159,2,7:47.0,,C. Joseph makes 2-pt jump shot from 12 ft,24,37
160,2,7:36.0,Turnover by R. McGruder (bad pass),,24,37
161,2,7:36.0,,Toronto full timeout,24,37
162,2,7:31.0,,S. Ibaka misses 3-pt jump shot from 24 ft,24,37
163,2,7:30.0,,Offensive rebound by K. Lowry,24,37
164,2,7:15.0,,Turnover by K. Lowry (bad pass; steal by W. Ellington),24,37
165,2,7:04.0,Offensive foul by H. Whiteside (drawn by P. Patterson),,24,37
166,2,7:04.0,Turnover by H. Whiteside (offensive foul),,24,37
167,2,7:04.0,,D. DeRozan enters the game for C. Joseph,24,37
168,2,7:04.0,O. White enters the game for H. Whiteside,,24,37
169,2,7:04.0,J. Richardson enters the game for W. Ellington,,24,37
170,2,6:52.0,,S. Ibaka makes 2-pt hook shot from 12 ft (assist by K. Lowry),24,39
171,2,6:44.0,Miami full timeout,,24,39
172,2,6:44.0,T. Johnson enters the game for G. Dragić,,24,39
173,2,6:32.0,J. Richardson misses 3-pt jump shot from 25 ft,,24,39
174,2,6:32.0,Offensive rebound by Team,,24,39
175,2,6:32.0,,Loose ball foul by P. Tucker,24,39
176,2,6:17.0,R. McGruder misses 3-pt jump shot from 26 ft,,24,39
177,2,6:17.0,Offensive rebound by J. Richardson,,24,39
178,2,6:03.0,Turnover by R. McGruder (step out of bounds),,24,39
179,2,5:45.0,,D. DeRozan makes 2-pt jump shot from 19 ft,24,41
180,2,5:45.0,,Shooting foul by J. Richardson (drawn by D. DeRozan),24,41
181,2,5:45.0,,D. DeRozan makes free throw 1 of 1,24,42
182,2,5:30.0,T. Johnson makes 2-pt jump shot from 5 ft,,26,42
183,2,5:18.0,,P. Patterson misses 2-pt layup from 4 ft,26,42
184,2,5:18.0,Defensive rebound by R. McGruder,,26,42
185,2,5:11.0,,Violation by S. Ibaka (def goaltending),26,42
186,2,5:11.0,J. Johnson makes 2-pt layup from 2 ft,,28,42
187,2,4:56.0,,D. DeRozan misses 2-pt layup from 3 ft,28,42
188,2,4:56.0,,Offensive rebound by S. Ibaka,28,42
189,2,4:52.0,,S. Ibaka misses 2-pt hook shot from 4 ft,28,42
190,2,4:52.0,Defensive rebound by J. Johnson,,28,42
191,2,4:41.0,J. Johnson makes 2-pt layup from 2 ft (assist by T. Johnson),,30,42
192,2,4:38.0,,Toronto full timeout,30,42
193,2,4:38.0,,D. Carroll enters the game for P. Patterson,30,42
194,2,4:38.0,,D. Wright enters the game for P. Tucker,30,42
195,2,4:36.0,,Turnover by D. Carroll (bad pass; steal by O. White),30,42
196,2,4:32.0,T. Johnson misses 3-pt jump shot from 24 ft,,30,42
197,2,4:31.0,Offensive rebound by R. McGruder,,30,42
198,2,4:29.0,R. McGruder makes 2-pt layup from 2 ft,,32,42
199,2,4:10.0,,D. DeRozan makes 2-pt jump shot from 20 ft (assist by D. Wright),32,44
200,2,3:54.0,J. Richardson misses 2-pt jump shot from 2 ft,,32,44
201,2,3:54.0,,Defensive rebound by Team,32,44
202,2,3:54.0,Loose ball foul by O. White (drawn by K. Lowry),,32,44
203,2,3:54.0,W. Reed enters the game for J. Johnson,,32,44
204,2,3:43.0,,D. DeRozan misses 2-pt jump shot from 6 ft,32,44
205,2,3:42.0,Defensive rebound by R. McGruder,,32,44
206,2,3:32.0,R. McGruder makes 2-pt jump shot from 9 ft,,34,44
207,2,3:18.0,,Shooting foul by T. Johnson (drawn by D. Wright),34,44
208,2,3:18.0,,D. Wright makes free throw 1 of 2,34,45
209,2,3:18.0,,C. Joseph enters the game for K. Lowry,34,45
210,2,3:18.0,G. Dragić enters the game for T. Johnson,,34,45
211,2,3:18.0,,J. Valančiūnas enters the game for S. Ibaka,34,45
212,2,3:18.0,,D. Wright makes free throw 2 of 2,34,46
213,2,2:53.0,R. McGruder makes 2-pt jump shot from 4 ft,,36,46
214,2,2:34.0,,C. Joseph misses 2-pt jump shot from 8 ft,36,46
215,2,2:34.0,Defensive rebound by Team,,36,46
216,2,2:19.0,Shooting foul by J. Valančiūnas (drawn by W. Reed),,36,46
217,2,2:19.0,W. Reed misses free throw 1 of 2,,36,46
218,2,2:19.0,Offensive rebound by Team,,36,46
219,2,2:19.0,W. Reed misses free throw 2 of 2,,36,46
220,2,2:19.0,,Defensive rebound by D. DeRozan,36,46
221,2,2:19.0,J. Johnson enters the game for O. White,,36,46
222,2,2:06.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by C. Joseph),36,49
223,2,1:45.0,G. Dragić misses 3-pt jump shot from 27 ft,,36,49
224,2,1:45.0,Offensive rebound by W. Reed,,36,49
225,2,1:40.0,J. Richardson misses 3-pt jump shot from 25 ft,,36,49
226,2,1:40.0,,Defensive rebound by C. Joseph,36,49
227,2,1:33.0,,D. DeRozan misses 2-pt jump shot from 3 ft,36,49
228,2,1:33.0,Defensive rebound by W. Reed,,36,49
229,2,1:28.0,Shooting foul by J. Valančiūnas (drawn by J. Johnson),,36,49
230,2,1:28.0,J. Johnson makes free throw 1 of 2,,37,49
231,2,1:28.0,,S. Ibaka enters the game for J. Valančiūnas,37,49
232,2,1:28.0,W. Ellington enters the game for J. Richardson,,37,49
233,2,1:28.0,O. White enters the game for W. Reed,,37,49
234,2,1:28.0,J. Johnson makes free throw 2 of 2,,38,49
235,2,1:13.0,,D. DeRozan makes 2-pt jump shot from 10 ft,38,51
236,2,0:59.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by W. Ellington),,41,51
237,2,0:47.0,,Offensive foul by S. Ibaka (drawn by J. Johnson),41,51
238,2,0:47.0,,Turnover by S. Ibaka (offensive foul),41,51
239,2,0:34.0,J. Johnson misses 3-pt jump shot from 24 ft,,41,51
240,2,0:34.0,,Defensive rebound by S. Ibaka,41,51
241,2,0:13.0,,D. DeRozan misses 2-pt jump shot from 5 ft,41,51
242,2,0:12.0,,Offensive rebound by D. DeRozan,41,51
243,2,0:12.0,,D. DeRozan makes 2-pt layup from 5 ft,41,53
244,2,0:01.0,G. Dragić makes 2-pt layup from 4 ft,,43,53
245,2,0:00.0,,D. DeRozan misses 3-pt jump shot from 50 ft,43,53
246,2,0:00.0,,Offensive rebound by Team,43,53
247,3,11:47.0,,D. DeRozan misses 2-pt jump shot from 13 ft,43,53
248,3,11:46.0,Defensive rebound by H. Whiteside,,43,53
249,3,11:31.0,H. Whiteside misses 2-pt hook shot from 5 ft,,43,53
250,3,11:30.0,Offensive rebound by H. Whiteside,,43,53
251,3,11:30.0,Shooting foul by K. Lowry (drawn by H. Whiteside),,43,53
252,3,11:30.0,H. Whiteside misses free throw 1 of 2,,43,53
253,3,11:30.0,Offensive rebound by Team,,43,53
254,3,11:30.0,H. Whiteside misses free throw 2 of 2,,43,53
255,3,11:29.0,,Defensive rebound by S. Ibaka,43,53
256,3,11:13.0,,Turnover by D. DeRozan (lost ball),43,53
257,3,10:51.0,R. McGruder misses 2-pt jump shot from 6 ft,,43,53
258,3,10:50.0,,Defensive rebound by K. Lowry,43,53
259,3,10:28.0,,K. Lowry misses 3-pt jump shot from 25 ft,43,53
260,3,10:28.0,Defensive rebound by H. Whiteside,,43,53
261,3,10:13.0,H. Whiteside misses 2-pt hook shot from 3 ft,,43,53
262,3,10:13.0,,Defensive rebound by D. DeRozan,43,53
263,3,10:04.0,,Turnover by D. DeRozan (bad pass),43,53
264,3,9:53.0,J. Johnson makes 2-pt layup from 2 ft,,45,53
265,3,9:43.0,,K. Lowry makes 2-pt layup from 2 ft,45,55
266,3,9:30.0,Turnover by J. Johnson (bad pass; steal by D. DeRozan),,45,55
267,3,9:21.0,,D. DeRozan misses 2-pt layup from 1 ft,45,55
268,3,9:21.0,,Offensive rebound by J. Valančiūnas,45,55
269,3,9:20.0,,J. Valančiūnas makes 2-pt dunk at rim,45,57
270,3,9:20.0,Miami full timeout,,45,57
271,3,9:16.0,J. Johnson makes 2-pt dunk at rim,,47,57
272,3,9:00.0,,K. Lowry misses 3-pt jump shot from 25 ft,47,57
273,3,9:00.0,Defensive rebound by Team,,47,57
274,3,8:54.0,H. Whiteside misses 2-pt hook shot from 4 ft,,47,57
275,3,8:54.0,,Defensive rebound by D. Carroll,47,57
276,3,8:46.0,,D. Carroll misses 3-pt jump shot from 26 ft,47,57
277,3,8:46.0,Defensive rebound by Team,,47,57
278,3,8:23.0,J. Richardson misses 2-pt jump shot from 5 ft,,47,57
279,3,8:23.0,,Defensive rebound by Team,47,57
280,3,8:10.0,,K. Lowry makes 2-pt jump shot from 20 ft,47,59
281,3,7:45.0,R. McGruder misses 2-pt layup from 3 ft,,47,59
282,3,7:44.0,,Defensive rebound by Team,47,59
283,3,7:34.0,,S. Ibaka makes 3-pt jump shot from 27 ft (assist by K. Lowry),47,62
284,3,7:21.0,Turnover by J. Richardson (bad pass; steal by D. Carroll),,47,62
285,3,7:19.0,,Shooting foul by G. Dragić (drawn by D. Carroll),47,62
286,3,7:19.0,,D. Carroll misses free throw 1 of 2,47,62
287,3,7:19.0,,Offensive rebound by Team,47,62
288,3,7:19.0,,D. Carroll makes free throw 2 of 2,47,63
289,3,7:03.0,Turnover by H. Whiteside (lost ball; steal by K. Lowry),,47,63
290,3,6:59.0,,K. Lowry misses 3-pt jump shot from 26 ft,47,63
291,3,6:58.0,Defensive rebound by R. McGruder,,47,63
292,3,6:43.0,J. Johnson makes 2-pt jump shot from 4 ft (assist by H. Whiteside),,49,63
293,3,6:32.0,,Turnover by D. DeRozan (bad pass),49,63
294,3,6:18.0,H. Whiteside misses 2-pt hook shot from 6 ft,,49,63
295,3,6:17.0,,Defensive rebound by S. Ibaka,49,63
296,3,5:53.0,,K. Lowry misses 2-pt jump shot from 8 ft (block by J. Johnson),49,63
297,3,5:53.0,,Offensive rebound by Team,49,63
298,3,5:53.0,,Turnover by Team (shot clock),49,63
299,3,5:53.0,T. Johnson enters the game for G. Dragić,,49,63
300,3,5:40.0,H. Whiteside makes 2-pt hook shot from 2 ft (assist by R. McGruder),,51,63
301,3,5:40.0,Shooting foul by D. DeRozan (drawn by H. Whiteside),,51,63
302,3,5:40.0,H. Whiteside makes free throw 1 of 1,,52,63
303,3,5:24.0,,D. DeRozan makes 2-pt jump shot from 5 ft,52,65
304,3,5:01.0,H. Whiteside makes 2-pt hook shot from 4 ft,,54,65
305,3,4:49.0,,Personal foul by J. Richardson (drawn by D. DeRozan),54,65
306,3,4:49.0,O. White enters the game for J. Johnson,,54,65
307,3,4:40.0,,S. Ibaka misses 2-pt jump shot from 11 ft,54,65
308,3,4:40.0,Defensive rebound by O. White,,54,65
309,3,4:31.0,O. White misses 2-pt jump shot from 6 ft (block by J. Valančiūnas),,54,65
310,3,4:30.0,,Defensive rebound by K. Lowry,54,65
311,3,4:19.0,,K. Lowry misses 2-pt hook shot from 4 ft,54,65
312,3,4:19.0,Defensive rebound by T. Johnson,,54,65
313,3,4:11.0,Personal foul by D. Carroll (drawn by T. Johnson),,54,65
314,3,4:11.0,,P. Tucker enters the game for J. Valančiūnas,54,65
315,3,4:11.0,,C. Joseph enters the game for K. Lowry,54,65
316,3,4:01.0,T. Johnson misses 2-pt layup from 4 ft,,54,65
317,3,4:00.0,,Defensive rebound by P. Tucker,54,65
318,3,3:43.0,,D. DeRozan misses 2-pt jump shot from 6 ft,54,65
319,3,3:43.0,Defensive rebound by Team,,54,65
320,3,3:43.0,,Loose ball foul by S. Ibaka (drawn by O. White),54,65
321,3,3:29.0,Shooting foul by S. Ibaka (drawn by H. Whiteside),,54,65
322,3,3:29.0,H. Whiteside makes free throw 1 of 2,,55,65
323,3,3:29.0,W. Ellington enters the game for R. McGruder,,55,65
324,3,3:29.0,,J. Poeltl enters the game for S. Ibaka,55,65
325,3,3:29.0,H. Whiteside makes free throw 2 of 2,,56,65
326,3,3:16.0,,D. DeRozan makes 2-pt jump shot from 20 ft (assist by C. Joseph),56,67
327,3,2:54.0,O. White misses 3-pt jump shot from 24 ft,,56,67
328,3,2:54.0,,Defensive rebound by D. DeRozan,56,67
329,3,2:47.0,,D. DeRozan misses 2-pt jump shot from 15 ft,56,67
330,3,2:46.0,Defensive rebound by T. Johnson,,56,67
331,3,2:45.0,Personal foul by J. Poeltl (drawn by T. Johnson),,56,67
332,3,2:45.0,,Toronto full timeout,56,67
333,3,2:45.0,T. Johnson makes free throw 1 of 2,,57,67
334,3,2:45.0,,P. Patterson enters the game for D. Carroll,56,67
335,3,2:45.0,T. Johnson makes free throw 2 of 2,,58,67
336,3,2:29.0,,D. DeRozan misses 2-pt jump shot from 7 ft,58,67
337,3,2:28.0,Defensive rebound by Team,,58,67
338,3,2:07.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by H. Whiteside),,61,67
339,3,1:45.0,,D. DeRozan misses 2-pt jump shot from 19 ft (block by J. Richardson),61,67
340,3,1:44.0,Defensive rebound by H. Whiteside,,61,67
341,3,1:38.0,J. Richardson makes 2-pt layup from 1 ft,,63,67
342,3,1:07.0,,C. Joseph misses 2-pt jump shot from 10 ft,63,67
343,3,1:07.0,,Offensive rebound by J. Poeltl,63,67
344,3,1:02.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by P. Patterson),63,70
345,3,0:36.0,H. Whiteside misses 2-pt hook shot from 11 ft,,63,70
346,3,0:35.0,,Defensive rebound by P. Tucker,63,70
347,3,0:14.0,,D. DeRozan misses 2-pt jump shot from 23 ft,63,70
348,3,0:12.0,Defensive rebound by Team,,63,70
349,3,0:03.0,Shooting block foul by J. Poeltl (drawn by T. Johnson),,63,70
350,3,0:03.0,T. Johnson makes free throw 1 of 2,,64,70
351,3,0:03.0,R. McGruder enters the game for J. Richardson,,64,70
352,3,0:03.0,J. Johnson enters the game for H. Whiteside,,64,70
353,3,0:03.0,T. Johnson makes free throw 2 of 2,,65,70
354,4,11:38.0,Turnover by J. Johnson (traveling),,65,70
355,4,11:26.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),65,72
356,4,11:11.0,T. Johnson misses 2-pt jump shot from 13 ft,,65,72
357,4,11:10.0,Offensive rebound by H. Whiteside,,65,72
358,4,11:08.0,H. Whiteside misses 2-pt hook shot from 7 ft,,65,72
359,4,11:07.0,,Defensive rebound by P. Tucker,65,72
360,4,10:51.0,,C. Joseph misses 2-pt jump shot from 12 ft,65,72
361,4,10:51.0,Defensive rebound by T. Johnson,,65,72
362,4,10:44.0,G. Dragić misses 2-pt layup from 3 ft,,65,72
363,4,10:44.0,,Defensive rebound by Team,65,72
364,4,10:44.0,Loose ball foul by H. Whiteside (drawn by C. Joseph),,65,72
365,4,10:44.0,W. Reed enters the game for H. Whiteside,,65,72
366,4,10:30.0,,P. Patterson misses 3-pt jump shot from 26 ft,65,72
367,4,10:30.0,,Offensive rebound by J. Valančiūnas,65,72
368,4,10:28.0,,J. Valančiūnas makes 2-pt layup from 2 ft,65,74
369,4,10:06.0,G. Dragić makes 2-pt jump shot from 5 ft,,67,74
370,4,9:52.0,,K. Lowry misses 2-pt jump shot from 11 ft,67,74
371,4,9:51.0,Defensive rebound by W. Reed,,67,74
372,4,9:31.0,J. Johnson misses 2-pt jump shot from 15 ft,,67,74
373,4,9:31.0,Offensive rebound by W. Reed,,67,74
374,4,9:28.0,W. Reed makes 2-pt layup from 2 ft,,69,74
375,4,9:09.0,,Shooting foul by W. Reed (drawn by K. Lowry),69,74
376,4,9:09.0,,K. Lowry misses free throw 1 of 2,69,74
377,4,9:09.0,,Offensive rebound by Team,69,74
378,4,9:09.0,,K. Lowry makes free throw 2 of 2,69,75
379,4,8:56.0,G. Dragić makes 2-pt jump shot from 6 ft,,71,75
380,4,8:43.0,,K. Lowry makes 3-pt jump shot from 27 ft,71,78
381,4,8:25.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by G. Dragić),,74,78
382,4,8:09.0,,K. Lowry misses 2-pt layup from 4 ft (block by T. Johnson),74,78
383,4,8:08.0,Defensive rebound by W. Ellington,,74,78
384,4,8:05.0,Turnover by G. Dragić (lost ball; steal by C. Joseph),,74,78
385,4,7:51.0,,C. Joseph misses 2-pt jump shot from 7 ft,74,78
386,4,7:50.0,,Offensive rebound by C. Joseph,74,78
