,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
34,1,6:56.0,,Defensive rebound by A. Johnson,7,11
35,1,6:46.0,,I. Thomas makes 2-pt layup from 1 ft,7,13
36,1,6:46.0,Brooklyn full timeout,,7,13
37,1,6:33.0,Personal foul by A. Bradley (drawn by J. Lin),,7,13
38,1,6:25.0,J. Lin makes 2-pt jump shot from 14 ft,,9,13
39,1,5:59.0,,A. Horford misses 2-pt jump shot from 17 ft,9,13
40,1,5:58.0,Defensive rebound by C. LeVert,,9,13
41,1,5:43.0,J. Lin misses 3-pt jump shot from 25 ft,,9,13
42,1,5:42.0,,Defensive rebound by A. Horford,9,13
43,1,5:31.0,,A. Horford misses 3-pt jump shot from 25 ft,9,13
44,1,5:30.0,Defensive rebound by C. LeVert,,9,13
45,1,5:24.0,Turnover by C. LeVert (bad pass; steal by A. Horford),,9,13
46,1,5:18.0,,A. Bradley misses 3-pt jump shot from 26 ft,9,13
47,1,5:17.0,,Offensive rebound by A. Horford,9,13
48,1,5:09.0,,J. Crowder misses 2-pt jump shot from 18 ft,9,13
49,1,5:08.0,,Offensive rebound by A. Bradley,9,13
50,1,5:08.0,,A. Bradley makes 2-pt layup from 2 ft,9,15
51,1,4:55.0,C. LeVert misses 3-pt jump shot from 26 ft,,9,15
52,1,4:54.0,,Defensive rebound by J. Crowder,9,15
53,1,4:45.0,,Turnover by I. Thomas (bad pass),9,15
54,1,4:45.0,S. Dinwiddie enters the game for R. Foye,,9,15
55,1,4:45.0,I. Whitehead enters the game for C. LeVert,,9,15
56,1,4:45.0,,M. Smart enters the game for J. Crowder,9,15
57,1,4:45.0,,K. Olynyk enters the game for A. Johnson,9,15
58,1,4:37.0,Turnover by J. Lin (bad pass),,9,15
59,1,4:22.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by K. Olynyk),9,18
60,1,4:10.0,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,,9,18
61,1,4:08.0,Offensive rebound by J. Lin,,9,18
62,1,3:58.0,Shooting foul by K. Olynyk (drawn by J. Lin),,9,18
63,1,3:58.0,J. Lin makes free throw 1 of 2,,10,18
64,1,3:58.0,,J. Brown enters the game for A. Bradley,10,18
65,1,3:58.0,J. Hamilton enters the game for R. Hollis-Jefferson,,10,18
66,1,3:58.0,J. Lin makes free throw 2 of 2,,11,18
67,1,3:46.0,,I. Thomas misses 3-pt jump shot from 26 ft,11,18
68,1,3:45.0,Defensive rebound by J. Hamilton,,11,18
69,1,3:29.0,J. Lin misses 2-pt jump shot from 8 ft,,11,18
70,1,3:28.0,,Defensive rebound by K. Olynyk,11,18
71,1,3:20.0,,Turnover by J. Brown (bad pass; steal by I. Whitehead),11,18
72,1,3:17.0,S. Dinwiddie misses 2-pt layup from 2 ft,,11,18
73,1,3:16.0,Offensive rebound by Team,,11,18
74,1,3:16.0,A. Goodwin enters the game for B. Lopez,,11,18
75,1,3:16.0,A. Nicholson enters the game for J. Lin,,11,18
76,1,3:16.0,,J. Jerebko enters the game for A. Horford,11,18
77,1,3:13.0,A. Nicholson misses 3-pt jump shot from 26 ft,,11,18
78,1,3:12.0,,Defensive rebound by J. Jerebko,11,18
79,1,3:01.0,,Shooting foul by A. Nicholson (drawn by K. Olynyk),11,18
80,1,3:01.0,,K. Olynyk makes free throw 1 of 2,11,19
81,1,3:01.0,,T. Rozier enters the game for I. Thomas,11,19
82,1,3:01.0,,K. Olynyk makes free throw 2 of 2,11,20
83,1,2:43.0,Turnover by A. Goodwin (traveling),,11,20
84,1,2:43.0,,Boston full timeout,11,20
85,1,2:30.0,,K. Olynyk misses 3-pt jump shot from 25 ft,11,20
86,1,2:29.0,Defensive rebound by S. Dinwiddie,,11,20
87,1,2:23.0,Turnover by A. Nicholson (lost ball),,11,20
88,1,2:08.0,,M. Smart misses 3-pt jump shot from 25 ft,11,20
89,1,2:07.0,Defensive rebound by A. Goodwin,,11,20
90,1,1:59.0,A. Goodwin misses 2-pt layup from 2 ft,,11,20
91,1,1:58.0,,Defensive rebound by J. Jerebko,11,20
92,1,1:51.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by K. Olynyk),11,23
93,1,1:50.0,Brooklyn full timeout,,11,23
94,1,1:33.0,,Violation by T. Rozier (kicked ball),11,23
95,1,1:27.0,Shooting foul by M. Smart (drawn by S. Dinwiddie),,11,23
96,1,1:27.0,S. Dinwiddie makes free throw 1 of 2,,12,23
97,1,1:27.0,S. Dinwiddie makes free throw 2 of 2,,13,23
98,1,1:17.0,,J. Jerebko misses 2-pt layup from 3 ft,13,23
99,1,1:16.0,,Offensive rebound by J. Jerebko,13,23
100,1,1:16.0,,J. Jerebko misses 2-pt layup from 2 ft,13,23
101,1,1:14.0,,Offensive rebound by T. Rozier,13,23
102,1,1:07.0,,K. Olynyk makes 2-pt jump shot from 10 ft (assist by J. Jerebko),13,25
103,1,0:50.0,J. Hamilton misses 2-pt jump shot from 15 ft,,13,25
104,1,0:49.0,,Defensive rebound by T. Rozier,13,25
105,1,0:41.0,,J. Brown misses 3-pt jump shot from 25 ft,13,25
106,1,0:40.0,Defensive rebound by S. Dinwiddie,,13,25
107,1,0:32.0,A. Nicholson misses 3-pt jump shot from 25 ft,,13,25
108,1,0:31.0,,Defensive rebound by J. Jerebko,13,25
109,1,0:16.0,K. McDaniels enters the game for S. Dinwiddie,,13,25
110,1,0:14.0,,J. Jerebko makes 3-pt jump shot from 24 ft (assist by J. Brown),13,28
111,1,0:01.0,K. McDaniels misses 3-pt jump shot from 24 ft,,13,28
112,1,0:00.0,Offensive rebound by J. Hamilton,,13,28
113,2,11:45.0,,T. Rozier misses 3-pt jump shot from 25 ft,13,28
114,2,11:44.0,Defensive rebound by K. McDaniels,,13,28
115,2,11:32.0,Turnover by K. McDaniels (bad pass; steal by T. Rozier),,13,28
116,2,11:26.0,,T. Rozier makes 2-pt layup at rim,13,30
117,2,11:15.0,Personal foul by J. Jerebko (drawn by A. Goodwin),,13,30
118,2,10:58.0,A. Goodwin makes 3-pt jump shot from 26 ft (assist by I. Whitehead),,16,30
119,2,10:41.0,,J. Brown misses 2-pt layup from 2 ft,16,30
120,2,10:40.0,Defensive rebound by A. Nicholson,,16,30
121,2,10:30.0,A. Goodwin misses 2-pt jump shot from 18 ft,,16,30
122,2,10:29.0,,Defensive rebound by K. Olynyk,16,30
123,2,10:21.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by M. Smart),16,33
124,2,10:06.0,Shooting foul by J. Jerebko (drawn by K. McDaniels),,16,33
125,2,10:06.0,K. McDaniels makes free throw 1 of 2,,17,33
126,2,10:06.0,K. McDaniels misses free throw 2 of 2,,17,33
127,2,10:06.0,,Defensive rebound by K. Olynyk,17,33
128,2,10:06.0,,J. Crowder enters the game for J. Jerebko,17,33
129,2,9:48.0,,K. Olynyk makes 2-pt jump shot from 18 ft (assist by T. Rozier),17,35
130,2,9:34.0,J. Hamilton makes 2-pt layup from 1 ft (assist by I. Whitehead),,19,35
131,2,9:15.0,,M. Smart misses 3-pt jump shot from 25 ft,19,35
132,2,9:14.0,,Offensive rebound by Team,19,35
133,2,9:14.0,Loose ball foul by A. Nicholson (drawn by K. Olynyk),,19,35
134,2,9:14.0,R. Hollis-Jefferson enters the game for A. Nicholson,,19,35
135,2,9:09.0,,T. Rozier misses 2-pt jump shot from 14 ft,19,35
136,2,9:08.0,Defensive rebound by K. McDaniels,,19,35
137,2,8:56.0,J. Hamilton misses 3-pt jump shot from 24 ft,,19,35
138,2,8:55.0,,Defensive rebound by T. Rozier,19,35
139,2,8:41.0,,J. Brown misses 2-pt jump shot from 15 ft,19,35
140,2,8:40.0,Defensive rebound by R. Hollis-Jefferson,,19,35
141,2,8:35.0,Turnover by R. Hollis-Jefferson (bad pass; steal by J. Brown),,19,35
142,2,8:33.0,,Turnover by K. Olynyk (bad pass; steal by R. Hollis-Jefferson),19,35
143,2,8:32.0,R. Hollis-Jefferson makes 2-pt dunk at rim,,21,35
144,2,8:31.0,,Boston full timeout,21,35
145,2,8:31.0,,A. Bradley enters the game for J. Brown,21,35
146,2,8:31.0,,A. Johnson enters the game for T. Rozier,21,35
147,2,8:20.0,,M. Smart makes 2-pt layup from 1 ft (assist by K. Olynyk),21,37
148,2,8:20.0,,Shooting foul by J. Hamilton (drawn by M. Smart),21,37
149,2,8:20.0,B. Lopez enters the game for J. Hamilton,,21,37
150,2,8:20.0,,M. Smart makes free throw 1 of 1,21,38
151,2,8:09.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,21,38
152,2,8:08.0,,Defensive rebound by M. Smart,21,38
153,2,8:06.0,,Turnover by M. Smart (lost ball; steal by R. Hollis-Jefferson),21,38
154,2,7:54.0,B. Lopez makes 2-pt layup from 1 ft,,23,38
155,2,7:54.0,Shooting foul by A. Johnson (drawn by B. Lopez),,23,38
156,2,7:54.0,,I. Thomas enters the game for M. Smart,23,38
157,2,7:54.0,B. Lopez makes free throw 1 of 1,,24,38
158,2,7:39.0,,A. Johnson misses 2-pt jump shot from 21 ft,24,38
159,2,7:38.0,Defensive rebound by K. McDaniels,,24,38
160,2,7:24.0,Turnover by A. Goodwin (lost ball; steal by A. Johnson),,24,38
161,2,7:20.0,,Turnover by I. Thomas (bad pass),24,38
162,2,7:20.0,J. Lin enters the game for A. Goodwin,,24,38
163,2,7:09.0,K. McDaniels misses 2-pt layup from 3 ft,,24,38
164,2,7:08.0,,Defensive rebound by K. Olynyk,24,38
165,2,6:57.0,,K. Olynyk misses 2-pt jump shot from 9 ft,24,38
166,2,6:56.0,Defensive rebound by Team,,24,38
167,2,6:56.0,,Loose ball foul by A. Johnson (drawn by R. Hollis-Jefferson),24,38
168,2,6:56.0,,A. Horford enters the game for K. Olynyk,24,38
169,2,6:46.0,K. McDaniels misses 2-pt jump shot from 19 ft,,24,38
170,2,6:45.0,,Defensive rebound by A. Johnson,24,38
171,2,6:35.0,,I. Thomas misses 2-pt layup from 2 ft (block by K. McDaniels),24,38
172,2,6:34.0,Defensive rebound by R. Hollis-Jefferson,,24,38
173,2,6:27.0,R. Hollis-Jefferson misses 2-pt jump shot from 14 ft,,24,38
174,2,6:26.0,Offensive rebound by K. McDaniels,,24,38
175,2,6:25.0,Turnover by K. McDaniels (bad pass; steal by J. Crowder),,24,38
176,2,6:22.0,,I. Thomas makes 2-pt layup from 1 ft (assist by J. Crowder),24,40
177,2,6:21.0,Brooklyn full timeout,,24,40
178,2,6:21.0,C. LeVert enters the game for I. Whitehead,,24,40
179,2,6:21.0,S. Dinwiddie enters the game for K. McDaniels,,24,40
180,2,6:03.0,B. Lopez makes 2-pt jump shot from 7 ft (assist by R. Hollis-Jefferson),,26,40
181,2,5:50.0,,Personal foul by J. Lin (drawn by I. Thomas),26,40
182,2,5:37.0,,Shooting foul by R. Hollis-Jefferson (drawn by I. Thomas),26,40
183,2,5:37.0,,I. Thomas makes free throw 1 of 2,26,41
184,2,5:37.0,,M. Smart enters the game for A. Johnson,26,41
185,2,5:37.0,,I. Thomas makes free throw 2 of 2,26,42
186,2,5:23.0,R. Hollis-Jefferson misses 2-pt jump shot from 16 ft,,26,42
187,2,5:22.0,,Defensive rebound by J. Crowder,26,42
188,2,5:14.0,,I. Thomas misses 3-pt jump shot from 25 ft,26,42
189,2,5:13.0,Defensive rebound by R. Hollis-Jefferson,,26,42
190,2,4:58.0,C. LeVert misses 2-pt layup from 2 ft,,26,42
191,2,4:57.0,,Defensive rebound by A. Horford,26,42
192,2,4:47.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by J. Crowder),26,45
193,2,4:31.0,B. Lopez misses 2-pt hook shot from 6 ft,,26,45
194,2,4:30.0,Offensive rebound by Team,,26,45
195,2,4:22.0,C. LeVert makes 3-pt jump shot from 25 ft (assist by J. Lin),,29,45
196,2,4:07.0,,I. Thomas misses 2-pt layup from 2 ft,29,45
197,2,4:06.0,,Offensive rebound by I. Thomas,29,45
198,2,4:06.0,,I. Thomas makes 2-pt layup from 2 ft,29,47
199,2,3:50.0,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by C. LeVert),,31,47
200,2,3:40.0,,I. Thomas misses 3-pt jump shot from 26 ft,31,47
201,2,3:39.0,,Offensive rebound by A. Bradley,31,47
202,2,3:39.0,,A. Bradley makes 2-pt dunk at rim,31,49
203,2,3:21.0,B. Lopez makes 2-pt hook shot from 9 ft,,33,49
204,2,3:07.0,,A. Horford makes 2-pt dunk at rim (assist by A. Bradley),33,51
205,2,2:54.0,C. LeVert misses 3-pt jump shot from 26 ft,,33,51
206,2,2:53.0,,Defensive rebound by A. Horford,33,51
207,2,2:47.0,,J. Crowder makes 2-pt jump shot from 22 ft (assist by A. Horford),33,53
208,2,2:47.0,Brooklyn full timeout,,33,53
209,2,2:23.0,C. LeVert misses 2-pt layup from 1 ft,,33,53
210,2,2:22.0,,Defensive rebound by M. Smart,33,53
211,2,2:00.0,,J. Crowder misses 3-pt jump shot from 26 ft,33,53
212,2,1:59.0,Defensive rebound by J. Lin,,33,53
213,2,1:56.0,I. Whitehead enters the game for S. Dinwiddie,,33,53
214,2,1:52.0,Shooting foul by A. Horford (drawn by R. Hollis-Jefferson),,33,53
215,2,1:52.0,R. Hollis-Jefferson makes free throw 1 of 2,,34,53
216,2,1:52.0,R. Hollis-Jefferson makes free throw 2 of 2,,35,53
217,2,1:30.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by J. Crowder),35,56
218,2,1:23.0,Personal foul by I. Thomas (drawn by J. Lin),,35,56
219,2,1:23.0,J. Lin makes free throw 1 of 2,,36,56
220,2,1:23.0,J. Lin makes free throw 2 of 2,,37,56
221,2,1:11.0,,I. Thomas makes 2-pt jump shot from 18 ft,37,58
222,2,1:09.0,Turnover by R. Hollis-Jefferson (bad pass),,37,58
223,2,1:00.0,,I. Thomas misses 2-pt jump shot from 15 ft,37,58
224,2,0:59.0,Defensive rebound by J. Lin,,37,58
225,2,0:53.0,J. Lin makes 3-pt jump shot from 26 ft,,40,58
226,2,0:40.0,,M. Smart misses 3-pt jump shot from 26 ft,40,58
227,2,0:39.0,Defensive rebound by J. Lin,,40,58
228,2,0:29.0,J. Lin misses 3-pt jump shot from 28 ft,,40,58
229,2,0:29.0,,Defensive rebound by A. Horford,40,58
230,2,0:14.0,,M. Smart misses 2-pt layup from 1 ft (block by C. LeVert),40,58
231,2,0:13.0,Defensive rebound by I. Whitehead,,40,58
232,2,0:12.0,I. Whitehead misses 2-pt layup from 3 ft (block by J. Crowder),,40,58
233,2,0:11.0,,Defensive rebound by Team,40,58
234,2,0:02.0,,I. Thomas misses 3-pt jump shot from 25 ft,40,58
235,2,0:01.0,Defensive rebound by Team,,40,58
236,2,0:00.0,J. Lin misses 3-pt jump shot from 55 ft,,40,58
237,2,0:00.0,Offensive rebound by Team,,40,58
238,3,11:47.0,,A. Bradley makes 2-pt jump shot from 20 ft (assist by A. Johnson),40,60
239,3,11:39.0,Shooting foul by I. Thomas (drawn by B. Lopez),,40,60
240,3,11:39.0,B. Lopez makes free throw 1 of 2,,41,60
241,3,11:39.0,B. Lopez makes free throw 2 of 2,,42,60
242,3,11:24.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by I. Thomas),42,63
243,3,11:24.0,,Shooting foul by C. LeVert (drawn by A. Bradley),42,63
244,3,11:24.0,,A. Bradley makes free throw 1 of 1,42,64
245,3,11:13.0,R. Foye misses 3-pt jump shot from 25 ft,,42,64
246,3,11:11.0,,Defensive rebound by A. Johnson,42,64
247,3,10:56.0,,Turnover by A. Johnson (lost ball; steal by R. Foye),42,64
248,3,10:51.0,C. LeVert misses 2-pt layup at rim (block by J. Crowder),,42,64
249,3,10:50.0,,Defensive rebound by A. Bradley,42,64
250,3,10:46.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by A. Bradley),42,67
251,3,10:36.0,B. Lopez misses 3-pt jump shot from 26 ft,,42,67
252,3,10:35.0,,Defensive rebound by J. Crowder,42,67
253,3,10:25.0,,I. Thomas makes 2-pt jump shot from 17 ft (assist by J. Crowder),42,69
254,3,10:11.0,C. LeVert misses 3-pt jump shot from 23 ft,,42,69
255,3,10:10.0,,Defensive rebound by I. Thomas,42,69
256,3,10:05.0,Loose ball foul by C. LeVert (drawn by A. Johnson),,42,69
257,3,9:59.0,,A. Johnson misses 2-pt jump shot from 8 ft,42,69
258,3,9:58.0,Defensive rebound by R. Hollis-Jefferson,,42,69
259,3,9:53.0,Shooting block foul by A. Johnson (drawn by R. Hollis-Jefferson),,42,69
260,3,9:53.0,R. Hollis-Jefferson makes free throw 1 of 2,,43,69
261,3,9:53.0,R. Hollis-Jefferson makes free throw 2 of 2,,44,69
262,3,9:30.0,,A. Horford misses 3-pt jump shot from 25 ft,44,69
263,3,9:28.0,Defensive rebound by R. Hollis-Jefferson,,44,69
264,3,9:18.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,44,69
265,3,9:17.0,Offensive rebound by B. Lopez,,44,69
266,3,9:17.0,B. Lopez makes 2-pt layup from 2 ft,,46,69
267,3,9:04.0,,Personal foul by J. Lin (drawn by I. Thomas),46,69
268,3,8:55.0,,A. Johnson misses 2-pt jump shot from 4 ft (block by R. Hollis-Jefferson),46,69
269,3,8:54.0,Defensive rebound by B. Lopez,,46,69
270,3,8:43.0,R. Foye misses 3-pt jump shot from 26 ft,,46,69
271,3,8:43.0,Offensive rebound by B. Lopez,,46,69
272,3,8:38.0,B. Lopez makes 2-pt layup from 2 ft,,48,69
273,3,8:25.0,,I. Thomas makes 3-pt jump shot from 25 ft,48,72
274,3,8:09.0,J. Lin misses 2-pt jump shot from 14 ft,,48,72
275,3,8:08.0,,Defensive rebound by I. Thomas,48,72
276,3,7:58.0,,A. Horford makes 2-pt layup from 2 ft (assist by I. Thomas),48,74
277,3,7:49.0,B. Lopez makes 2-pt hook shot from 10 ft (assist by J. Lin),,50,74
278,3,7:35.0,,A. Johnson misses 3-pt jump shot from 25 ft,50,74
279,3,7:34.0,Defensive rebound by R. Hollis-Jefferson,,50,74
280,3,7:29.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,53,74
281,3,7:29.0,,Boston full timeout,53,74
282,3,7:29.0,,T. Zeller enters the game for A. Johnson,53,74
283,3,7:16.0,,Turnover by A. Horford (step out of bounds),53,74
284,3,7:08.0,R. Hollis-Jefferson misses 2-pt layup from 4 ft (block by A. Horford),,53,74
285,3,7:06.0,Offensive rebound by B. Lopez,,53,74
286,3,7:01.0,Shooting foul by I. Thomas (drawn by R. Foye),,53,74
287,3,7:01.0,R. Foye makes free throw 1 of 2,,54,74
288,3,7:01.0,,M. Smart enters the game for J. Crowder,54,74
289,3,7:01.0,R. Foye makes free throw 2 of 2,,55,74
290,3,6:49.0,,A. Bradley misses 3-pt jump shot from 25 ft,55,74
291,3,6:48.0,Defensive rebound by R. Hollis-Jefferson,,55,74
292,3,6:40.0,Shooting foul by A. Horford (drawn by J. Lin),,55,74
293,3,6:40.0,J. Lin makes free throw 1 of 2,,56,74
294,3,6:40.0,J. Lin makes free throw 2 of 2,,57,74
295,3,6:23.0,,A. Horford misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),57,74
296,3,6:22.0,Defensive rebound by J. Lin,,57,74
297,3,6:21.0,Personal foul by M. Smart (drawn by J. Lin),,57,74
298,3,6:21.0,J. Lin misses free throw 1 of 2,,57,74
299,3,6:21.0,Offensive rebound by Team,,57,74
300,3,6:21.0,J. Lin makes free throw 2 of 2,,58,74
301,3,6:08.0,,T. Zeller misses 2-pt layup from 3 ft,58,74
302,3,6:07.0,Defensive rebound by R. Foye,,58,74
303,3,6:05.0,Shooting foul by A. Bradley (drawn by C. LeVert),,58,74
304,3,6:05.0,C. LeVert makes free throw 1 of 2,,59,74
305,3,6:05.0,C. LeVert makes free throw 2 of 2,,60,74
306,3,5:43.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by M. Smart),60,77
307,3,5:21.0,Offensive foul by B. Lopez (drawn by T. Zeller),,60,77
308,3,5:21.0,Turnover by B. Lopez (offensive foul),,60,77
309,3,5:05.0,,Shooting foul by R. Foye (drawn by M. Smart),60,77
310,3,5:05.0,,M. Smart makes free throw 1 of 2,60,78
311,3,5:05.0,,T. Rozier enters the game for I. Thomas,60,78
312,3,5:05.0,,M. Smart makes free throw 2 of 2,60,79
313,3,4:44.0,R. Hollis-Jefferson misses 3-pt jump shot from 26 ft,,60,79
314,3,4:43.0,Offensive rebound by R. Hollis-Jefferson,,60,79
315,3,4:40.0,C. LeVert makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),,63,79
316,3,4:18.0,,A. Horford makes 2-pt hook shot from 8 ft,63,81
317,3,4:13.0,Shooting foul by T. Rozier (drawn by J. Lin),,63,81
318,3,4:13.0,J. Lin makes free throw 1 of 3,,64,81
319,3,4:13.0,J. Lin makes free throw 2 of 3,,65,81
320,3,4:13.0,J. Lin makes free throw 3 of 3,,66,81
321,3,3:54.0,,A. Bradley misses 2-pt jump shot from 21 ft,66,81
322,3,3:53.0,Defensive rebound by J. Lin,,66,81
323,3,3:42.0,Shooting foul by T. Rozier (drawn by R. Hollis-Jefferson),,66,81
324,3,3:42.0,R. Hollis-Jefferson makes free throw 1 of 2,,67,81
325,3,3:42.0,S. Dinwiddie enters the game for R. Foye,,67,81
326,3,3:42.0,I. Whitehead enters the game for C. LeVert,,67,81
327,3,3:42.0,R. Hollis-Jefferson makes free throw 2 of 2,,68,81
328,3,3:29.0,,T. Zeller makes 2-pt jump shot from 19 ft (assist by T. Rozier),68,83
329,3,3:21.0,I. Whitehead misses 2-pt layup from 3 ft (block by M. Smart),,68,83
330,3,3:19.0,,Defensive rebound by Team,68,83
331,3,3:12.0,,A. Horford misses 2-pt jump shot from 8 ft (block by B. Lopez),68,83
332,3,3:11.0,Defensive rebound by B. Lopez,,68,83
333,3,3:06.0,B. Lopez misses 3-pt jump shot from 29 ft,,68,83
334,3,3:05.0,,Defensive rebound by T. Rozier,68,83
335,3,2:47.0,,A. Horford misses 2-pt jump shot from 7 ft (block by J. Lin),68,83
336,3,2:46.0,Defensive rebound by B. Lopez,,68,83
337,3,2:41.0,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by J. Lin),,70,83
338,3,2:19.0,,A. Horford misses 2-pt jump shot from 8 ft,70,83
339,3,2:18.0,Defensive rebound by S. Dinwiddie,,70,83
340,3,2:08.0,J. Lin makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,73,83
341,3,1:48.0,,Personal foul by S. Dinwiddie (drawn by T. Zeller),73,83
342,3,1:48.0,Brooklyn full timeout,,73,83
343,3,1:48.0,,T. Zeller makes free throw 1 of 2,73,84
344,3,1:48.0,,J. Jerebko enters the game for A. Horford,73,83
345,3,1:48.0,,J. Crowder enters the game for A. Bradley,73,83
346,3,1:48.0,,J. Brown enters the game for T. Rozier,73,83
347,3,1:48.0,J. Hamilton enters the game for R. Hollis-Jefferson,,73,83
348,3,1:48.0,,T. Zeller makes free throw 2 of 2,73,85
349,3,1:32.0,B. Lopez misses 2-pt jump shot from 9 ft,,73,85
350,3,1:31.0,,Defensive rebound by J. Crowder,73,85
351,3,1:14.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by M. Smart),73,88
352,3,0:59.0,J. Lin makes 2-pt layup from 2 ft (assist by B. Lopez),,75,88
353,3,0:39.0,,J. Brown misses 3-pt jump shot from 23 ft,75,88
354,3,0:38.0,Defensive rebound by J. Lin,,75,88
355,3,0:22.0,J. Hamilton makes 2-pt layup from 1 ft (assist by I. Whitehead),,77,88
356,3,0:03.0,,Personal foul by J. Lin (drawn by M. Smart),77,88
357,3,0:03.0,,M. Smart makes free throw 1 of 2,77,89
358,3,0:03.0,,M. Smart makes free throw 2 of 2,77,90
359,3,0:00.0,I. Whitehead misses 3-pt jump shot from 39 ft,,77,90
360,3,0:00.0,Offensive rebound by Team,,77,90
361,4,11:45.0,I. Whitehead makes 2-pt layup from 1 ft,,79,90
362,4,11:29.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by J. Jerebko),79,93
363,4,11:15.0,J. Hamilton makes 2-pt jump shot from 5 ft,,81,93
364,4,11:00.0,,Shooting block foul by J. Hamilton (drawn by J. Jerebko),81,93
365,4,11:00.0,,J. Jerebko makes free throw 1 of 2,81,94
366,4,11:00.0,,J. Jerebko misses free throw 2 of 2,81,94
367,4,11:00.0,Defensive rebound by A. Goodwin,,81,94
368,4,10:44.0,I. Whitehead misses 2-pt hook shot from 9 ft,,81,94
369,4,10:43.0,,Defensive rebound by J. Jerebko,81,94
370,4,10:37.0,,Turnover by J. Crowder (lost ball; steal by J. Hamilton),81,94
371,4,10:31.0,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,,81,94
372,4,10:30.0,,Defensive rebound by K. Olynyk,81,94
373,4,10:14.0,,K. Olynyk misses 2-pt jump shot from 6 ft (block by J. Hamilton),81,94
