,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ORLANDO_ACTION,PHILADELPHIA_SCORE,ORLANDO_SCORE
39,1,6:48.0,G. Henderson misses 2-pt jump shot from 21 ft,,6,15
40,1,6:47.0,,Defensive rebound by N. Vučević,6,15
41,1,6:42.0,,Personal foul by E. İlyasova (drawn by S. Ibaka),6,15
42,1,6:42.0,N. Stauskas enters the game for G. Henderson,,6,15
43,1,6:42.0,D. Šarić enters the game for E. İlyasova,,6,15
44,1,6:39.0,,E. Fournier makes 2-pt layup from 3 ft (assist by M. Hezonja),6,17
45,1,6:39.0,,Shooting foul by N. Stauskas (drawn by E. Fournier),6,17
46,1,6:39.0,,E. Fournier makes free throw 1 of 1,6,18
47,1,6:30.0,,Violation by C. Watson (kicked ball),6,18
48,1,6:30.0,N. Noel enters the game for J. Okafor,,6,18
49,1,6:21.0,Turnover by N. Stauskas (lost ball),,6,18
50,1,6:07.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by C. Watson),6,21
51,1,5:49.0,T. McConnell misses 3-pt jump shot from 25 ft,,6,21
52,1,5:48.0,Offensive rebound by R. Covington,,6,21
53,1,5:43.0,T. McConnell misses 3-pt jump shot from 26 ft,,6,21
54,1,5:43.0,,Defensive rebound by N. Vučević,6,21
55,1,5:31.0,,Turnover by N. Vučević (lost ball; steal by R. Covington),6,21
56,1,5:27.0,N. Stauskas makes 2-pt layup from 1 ft (assist by T. McConnell),,8,21
57,1,5:12.0,Offensive charge foul by C. Watson (drawn by T. McConnell),,8,21
58,1,5:12.0,,Turnover by C. Watson (offensive foul),8,21
59,1,5:12.0,S. Rodríguez enters the game for T. McConnell,,8,21
60,1,5:06.0,Turnover by S. Rodríguez (bad pass),,8,21
61,1,4:53.0,,E. Fournier misses 3-pt jump shot from 24 ft,8,21
62,1,4:52.0,Defensive rebound by D. Šarić,,8,21
63,1,4:39.0,D. Šarić misses 2-pt jump shot from 18 ft,,8,21
64,1,4:39.0,Offensive rebound by R. Covington,,8,21
65,1,4:31.0,N. Noel makes 2-pt dunk at rim (assist by N. Stauskas),,10,21
66,1,4:24.0,,Orlando full timeout,10,21
67,1,4:24.0,,E. Payton enters the game for E. Fournier,10,21
68,1,4:24.0,,J. Green enters the game for M. Hezonja,10,21
69,1,4:14.0,,C. Watson misses 2-pt jump shot from 7 ft,10,21
70,1,4:13.0,Defensive rebound by R. Covington,,10,21
71,1,4:10.0,Personal foul by J. Green (drawn by N. Stauskas),,10,21
72,1,4:00.0,D. Šarić misses 3-pt jump shot from 26 ft,,10,21
73,1,4:00.0,,Defensive rebound by J. Green,10,21
74,1,3:46.0,,S. Ibaka misses 2-pt hook shot from 4 ft,10,21
75,1,3:46.0,Defensive rebound by N. Noel,,10,21
76,1,3:31.0,S. Rodríguez makes 3-pt jump shot from 26 ft (assist by D. Šarić),,13,21
77,1,3:16.0,,J. Green misses 2-pt layup from 2 ft (block by N. Noel),13,21
78,1,3:15.0,Defensive rebound by N. Stauskas,,13,21
79,1,3:08.0,Turnover by N. Stauskas (bad pass; steal by E. Payton),,13,21
80,1,2:50.0,,S. Ibaka misses 2-pt jump shot from 16 ft,13,21
81,1,2:50.0,Defensive rebound by N. Noel,,13,21
82,1,2:39.0,Shooting foul by E. Payton (drawn by R. Covington),,13,21
83,1,2:39.0,R. Covington makes free throw 1 of 2,,14,21
84,1,2:39.0,R. Covington misses free throw 2 of 2,,14,21
85,1,2:39.0,,B. Biyombo enters the game for N. Vučević,14,21
86,1,2:39.0,,D. Augustin enters the game for C. Watson,14,21
87,1,2:38.0,,Defensive rebound by J. Green,14,21
88,1,2:23.0,,B. Biyombo makes 2-pt layup from 1 ft (assist by E. Payton),14,23
89,1,2:06.0,D. Šarić misses 2-pt jump shot from 6 ft,,14,23
90,1,2:06.0,,Defensive rebound by B. Biyombo,14,23
91,1,2:06.0,E. İlyasova enters the game for R. Covington,,14,23
92,1,1:45.0,,S. Ibaka makes 2-pt jump shot from 7 ft,14,25
93,1,1:27.0,S. Rodríguez makes 3-pt jump shot from 25 ft (assist by E. İlyasova),,17,25
94,1,1:09.0,,S. Ibaka misses 2-pt jump shot from 15 ft,17,25
95,1,1:09.0,Defensive rebound by S. Rodríguez,,17,25
96,1,1:00.0,Def 3 sec tech foul by B. Biyombo,,17,25
97,1,1:00.0,N. Stauskas makes technical free throw,,18,25
98,1,0:54.0,N. Noel makes 2-pt dunk at rim (assist by S. Rodríguez),,20,25
99,1,0:39.0,,J. Green misses 2-pt hook shot from 8 ft,20,25
100,1,0:38.0,Defensive rebound by D. Šarić,,20,25
101,1,0:28.0,S. Rodríguez misses 2-pt jump shot from 20 ft,,20,25
102,1,0:27.0,,Defensive rebound by Team,20,25
103,1,0:02.0,,E. Payton misses 2-pt jump shot from 8 ft,20,25
104,1,0:00.0,,Offensive rebound by S. Ibaka,20,25
105,1,0:00.0,,S. Ibaka misses 2-pt layup from 3 ft,20,25
106,1,0:00.0,Defensive rebound by N. Noel,,20,25
107,2,11:49.0,N. Noel makes 2-pt dunk at rim (assist by S. Rodríguez),,22,25
108,2,11:34.0,,J. Green makes 3-pt jump shot from 22 ft (assist by E. Fournier),22,28
109,2,11:24.0,E. İlyasova misses 3-pt jump shot from 26 ft,,22,28
110,2,11:24.0,,Defensive rebound by B. Biyombo,22,28
111,2,11:22.0,,Turnover by B. Biyombo (traveling),22,28
112,2,11:22.0,T. Luwawu-Cabarrot enters the game for E. İlyasova,,22,28
113,2,11:11.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 6 ft,,22,28
114,2,11:11.0,,Defensive rebound by B. Biyombo,22,28
115,2,11:00.0,,E. Fournier misses 2-pt jump shot from 19 ft,22,28
116,2,11:00.0,Defensive rebound by S. Rodríguez,,22,28
117,2,10:54.0,D. Šarić misses 2-pt layup from 1 ft (block by B. Biyombo),,22,28
118,2,10:54.0,Offensive rebound by Team,,22,28
119,2,10:47.0,S. Rodríguez makes 3-pt jump shot from 23 ft (assist by T. Luwawu-Cabarrot),,25,28
120,2,10:28.0,,E. Payton misses 2-pt jump shot from 13 ft,25,28
121,2,10:28.0,Defensive rebound by D. Šarić,,25,28
122,2,10:23.0,Turnover by S. Rodríguez (step out of bounds),,25,28
123,2,10:06.0,,E. Fournier misses 2-pt layup from 2 ft,25,28
124,2,10:06.0,Defensive rebound by N. Noel,,25,28
125,2,9:58.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by S. Rodríguez),,27,28
126,2,9:46.0,,Personal foul by T. Luwawu-Cabarrot (drawn by D. Augustin),27,28
127,2,9:46.0,G. Henderson enters the game for N. Stauskas,,27,28
128,2,9:37.0,,J. Green misses 2-pt layup from 3 ft,27,28
129,2,9:37.0,,Offensive rebound by B. Biyombo,27,28
130,2,9:37.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by B. Biyombo),27,28
131,2,9:37.0,,B. Biyombo misses free throw 1 of 2,27,28
132,2,9:37.0,,Offensive rebound by Team,27,28
133,2,9:37.0,,B. Biyombo makes free throw 2 of 2,27,29
134,2,9:28.0,Turnover by S. Rodríguez (bad pass),,27,29
135,2,9:14.0,,E. Fournier misses 2-pt jump shot from 7 ft,27,29
136,2,9:13.0,,Offensive rebound by E. Fournier,27,29
137,2,9:13.0,,E. Fournier misses 2-pt layup from 3 ft,27,29
138,2,9:11.0,Defensive rebound by N. Noel,,27,29
139,2,8:54.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,27,29
140,2,8:53.0,,Defensive rebound by J. Green,27,29
141,2,8:50.0,,Turnover by E. Fournier (bad pass),27,29
142,2,8:50.0,Official timeout,,27,29
143,2,8:50.0,E. İlyasova enters the game for D. Šarić,,27,29
144,2,8:50.0,T. McConnell enters the game for S. Rodríguez,,27,29
145,2,8:40.0,Turnover by N. Noel (discontinued dribble),,27,29
146,2,8:17.0,,Turnover by E. Payton (bad pass),27,29
147,2,7:51.0,G. Henderson misses 2-pt layup from 2 ft (block by B. Biyombo),,27,29
148,2,7:50.0,,Defensive rebound by D. Augustin,27,29
149,2,7:49.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by D. Augustin),27,29
150,2,7:49.0,,D. Augustin misses free throw 1 of 2,27,29
151,2,7:49.0,,Offensive rebound by Team,27,29
152,2,7:49.0,R. Covington enters the game for T. Luwawu-Cabarrot,,27,29
153,2,7:49.0,J. Okafor enters the game for N. Noel,,27,29
154,2,7:49.0,,D. Augustin makes free throw 2 of 2,27,30
155,2,7:29.0,E. İlyasova misses 3-pt jump shot from 24 ft,,27,30
156,2,7:27.0,,Defensive rebound by E. Payton,27,30
157,2,7:21.0,,D. Augustin misses 3-pt jump shot from 25 ft,27,30
158,2,7:21.0,Defensive rebound by J. Okafor,,27,30
159,2,7:03.0,E. İlyasova misses 3-pt jump shot from 26 ft,,27,30
160,2,7:03.0,,Defensive rebound by B. Biyombo,27,30
161,2,6:54.0,,E. Payton makes 2-pt layup from 3 ft,27,32
162,2,6:41.0,T. McConnell misses 2-pt jump shot from 13 ft,,27,32
163,2,6:40.0,,Defensive rebound by E. Fournier,27,32
164,2,6:38.0,,E. Fournier misses 2-pt layup from 3 ft (block by G. Henderson),27,32
165,2,6:37.0,,Offensive rebound by Team,27,32
166,2,6:27.0,,E. Fournier misses 2-pt hook shot from 6 ft,27,32
167,2,6:26.0,Defensive rebound by E. İlyasova,,27,32
168,2,6:17.0,E. İlyasova makes 2-pt layup from 2 ft (assist by T. McConnell),,29,32
169,2,6:17.0,,Orlando full timeout,29,32
170,2,6:17.0,,S. Ibaka enters the game for J. Green,29,32
171,2,6:05.0,,Personal foul by R. Covington (drawn by E. Payton),29,32
172,2,5:55.0,,E. Payton makes 2-pt layup from 1 ft (assist by B. Biyombo),29,34
173,2,5:40.0,G. Henderson makes 2-pt jump shot from 19 ft,,31,34
174,2,5:10.0,,E. Payton makes 2-pt jump shot from 8 ft,31,36
175,2,4:58.0,G. Henderson makes 2-pt jump shot from 16 ft (assist by T. McConnell),,33,36
176,2,4:44.0,,E. Payton makes 2-pt jump shot from 17 ft,33,38
177,2,4:37.0,Philadelphia full timeout,,33,38
178,2,4:37.0,,M. Hezonja enters the game for E. Payton,33,38
179,2,4:37.0,,N. Vučević enters the game for B. Biyombo,33,38
180,2,4:37.0,,C. Watson enters the game for D. Augustin,33,38
181,2,4:37.0,N. Stauskas enters the game for E. İlyasova,,33,38
182,2,4:37.0,D. Šarić enters the game for G. Henderson,,33,38
183,2,4:17.0,J. Okafor makes 2-pt hook shot from 5 ft,,35,38
184,2,4:01.0,,N. Vučević misses 2-pt jump shot from 9 ft,35,38
185,2,4:01.0,Defensive rebound by R. Covington,,35,38
186,2,3:58.0,Personal block foul by E. Fournier,,35,38
187,2,3:42.0,R. Covington misses 2-pt layup from 2 ft,,35,38
188,2,3:41.0,,Defensive rebound by N. Vučević,35,38
189,2,3:34.0,,N. Vučević makes 2-pt jump shot from 20 ft (assist by E. Fournier),35,40
190,2,3:25.0,N. Stauskas makes 2-pt layup from 1 ft,,37,40
191,2,3:25.0,Shooting foul by S. Ibaka (drawn by N. Stauskas),,37,40
192,2,3:25.0,N. Stauskas makes free throw 1 of 1,,38,40
193,2,3:10.0,,E. Fournier makes 2-pt dunk at rim (assist by N. Vučević),38,42
194,2,3:01.0,T. McConnell makes 2-pt layup from 2 ft,,40,42
195,2,2:46.0,,E. Fournier misses 2-pt layup from 1 ft (block by J. Okafor),40,42
196,2,2:45.0,Defensive rebound by T. McConnell,,40,42
197,2,2:39.0,D. Šarić makes 3-pt jump shot from 24 ft (assist by T. McConnell),,43,42
198,2,2:39.0,,Orlando full timeout,43,42
199,2,2:37.0,,Turnover by C. Watson (lost ball; steal by D. Šarić),43,42
200,2,2:36.0,Shooting foul by C. Watson (drawn by D. Šarić),,43,42
201,2,2:36.0,D. Šarić makes free throw 1 of 2,,44,42
202,2,2:36.0,D. Šarić misses free throw 2 of 2,,44,42
203,2,2:34.0,Offensive rebound by R. Covington,,44,42
204,2,2:31.0,R. Covington misses 2-pt layup from 3 ft (block by S. Ibaka),,44,42
205,2,2:30.0,Offensive rebound by R. Covington,,44,42
206,2,2:24.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by N. Stauskas),,47,42
207,2,2:08.0,,Turnover by S. Ibaka (lost ball; steal by D. Šarić),47,42
208,2,2:05.0,Turnover by N. Stauskas (bad pass),,47,42
209,2,1:56.0,,Personal foul by T. McConnell,47,42
210,2,1:56.0,,C. Watson makes free throw 1 of 2,47,43
211,2,1:56.0,,C. Watson makes free throw 2 of 2,47,44
212,2,1:48.0,D. Šarić misses 2-pt hook shot from 4 ft,,47,44
213,2,1:47.0,,Defensive rebound by C. Watson,47,44
214,2,1:44.0,,Shooting foul by R. Covington (drawn by C. Watson),47,44
215,2,1:44.0,,C. Watson makes free throw 1 of 2,47,45
216,2,1:44.0,E. İlyasova enters the game for R. Covington,,47,45
217,2,1:44.0,,C. Watson makes free throw 2 of 2,47,46
218,2,1:35.0,N. Stauskas makes 3-pt jump shot from 25 ft (assist by T. McConnell),,50,46
219,2,1:14.0,,Shooting foul by E. İlyasova (drawn by E. Fournier),50,46
220,2,1:14.0,,E. Fournier makes free throw 1 of 2,50,47
221,2,1:14.0,G. Henderson enters the game for E. İlyasova,,50,47
222,2,1:14.0,,E. Fournier makes free throw 2 of 2,50,48
223,2,1:02.0,Personal foul by S. Ibaka (drawn by J. Okafor),,50,48
224,2,1:02.0,,E. Payton enters the game for S. Ibaka,50,48
225,2,1:02.0,,J. Green enters the game for C. Watson,50,48
226,2,0:55.0,D. Šarić makes 2-pt layup from 1 ft,,52,48
227,2,0:55.0,Shooting foul by J. Green (drawn by D. Šarić),,52,48
228,2,0:55.0,D. Šarić makes free throw 1 of 1,,53,48
229,2,0:52.0,,Turnover by E. Payton (bad pass),53,48
230,2,0:34.0,D. Šarić misses 3-pt jump shot from 23 ft,,53,48
231,2,0:33.0,Offensive rebound by T. McConnell,,53,48
232,2,0:30.0,T. McConnell misses 2-pt layup from 2 ft,,53,48
233,2,0:29.0,,Defensive rebound by N. Vučević,53,48
234,2,0:12.0,,M. Hezonja misses 3-pt jump shot from 23 ft,53,48
235,2,0:11.0,Defensive rebound by T. McConnell,,53,48
236,2,0:04.0,J. Okafor misses 2-pt layup from 2 ft,,53,48
237,2,0:04.0,Offensive rebound by D. Šarić,,53,48
238,2,0:04.0,D. Šarić makes 2-pt layup from 1 ft,,55,48
239,2,0:00.0,,E. Payton misses 3-pt jump shot from 27 ft,55,48
240,2,0:00.0,,Offensive rebound by Team,55,48
241,3,11:37.0,Turnover by J. Okafor (traveling),,55,48
242,3,11:22.0,,C. Watson misses 3-pt jump shot from 26 ft,55,48
243,3,11:22.0,Defensive rebound by J. Okafor,,55,48
244,3,11:07.0,E. İlyasova misses 2-pt jump shot from 19 ft,,55,48
245,3,11:06.0,,Defensive rebound by E. Fournier,55,48
246,3,10:58.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Fournier),55,50
247,3,10:42.0,Turnover by J. Okafor (lost ball; steal by E. Fournier),,55,50
248,3,10:36.0,,S. Ibaka makes 2-pt jump shot from 11 ft (assist by E. Fournier),55,52
249,3,10:36.0,Philadelphia full timeout,,55,52
250,3,10:21.0,J. Okafor misses 2-pt layup from 3 ft (block by N. Vučević),,55,52
251,3,10:20.0,Offensive rebound by Team,,55,52
252,3,10:10.0,G. Henderson makes 2-pt jump shot from 17 ft,,57,52
253,3,9:57.0,,N. Vučević misses 2-pt jump shot from 9 ft,57,52
254,3,9:55.0,Defensive rebound by G. Henderson,,57,52
255,3,9:37.0,E. İlyasova misses 3-pt jump shot from 26 ft,,57,52
256,3,9:36.0,Offensive rebound by R. Covington,,57,52
257,3,9:34.0,R. Covington makes 2-pt layup from 3 ft,,59,52
258,3,9:20.0,,N. Vučević makes 2-pt layup from 2 ft (assist by M. Hezonja),59,54
259,3,9:19.0,Turnover by J. Okafor (inbound),,59,54
260,3,9:19.0,,Turnover by M. Hezonja (inbound),59,54
261,3,9:06.0,G. Henderson makes 2-pt jump shot from 9 ft,,61,54
262,3,8:54.0,,Turnover by M. Hezonja (bad pass; steal by R. Covington),61,54
263,3,8:49.0,R. Covington misses 2-pt layup from 1 ft,,61,54
264,3,8:49.0,,Defensive rebound by E. Fournier,61,54
265,3,8:43.0,,Turnover by E. Fournier (bad pass; steal by E. İlyasova),61,54
266,3,8:39.0,R. Covington makes 2-pt dunk at rim (assist by E. İlyasova),,63,54
267,3,8:20.0,,E. Fournier makes 2-pt layup from 2 ft (assist by N. Vučević),63,56
268,3,8:07.0,Shooting foul by N. Vučević (drawn by J. Okafor),,63,56
269,3,8:07.0,J. Okafor misses free throw 1 of 2,,63,56
270,3,8:07.0,Offensive rebound by Team,,63,56
271,3,8:07.0,J. Okafor makes free throw 2 of 2,,64,56
272,3,7:47.0,,N. Vučević makes 2-pt layup from 1 ft (assist by C. Watson),64,58
273,3,7:35.0,J. Okafor misses 2-pt jump shot from 7 ft,,64,58
274,3,7:35.0,,Defensive rebound by S. Ibaka,64,58
275,3,7:29.0,,C. Watson makes 3-pt jump shot from 26 ft,64,61
276,3,7:13.0,E. İlyasova misses 2-pt jump shot from 14 ft,,64,61
277,3,7:12.0,,Defensive rebound by M. Hezonja,64,61
278,3,7:03.0,,Turnover by C. Watson (lost ball; steal by T. McConnell),64,61
279,3,6:55.0,G. Henderson misses 3-pt jump shot from 26 ft,,64,61
280,3,6:55.0,,Defensive rebound by M. Hezonja,64,61
281,3,6:45.0,,M. Hezonja makes 3-pt jump shot from 26 ft (assist by E. Fournier),64,64
282,3,6:19.0,E. İlyasova makes 2-pt layup from 3 ft (assist by R. Covington),,66,64
283,3,6:19.0,Shooting foul by S. Ibaka (drawn by E. İlyasova),,66,64
284,3,6:19.0,N. Noel enters the game for J. Okafor,,66,64
285,3,6:19.0,N. Stauskas enters the game for G. Henderson,,66,64
286,3,6:19.0,E. İlyasova makes free throw 1 of 1,,67,64
287,3,6:05.0,,Turnover by N. Vučević (lost ball; steal by N. Noel),67,64
288,3,6:02.0,E. İlyasova makes 2-pt layup from 2 ft (assist by R. Covington),,69,64
289,3,6:02.0,Shooting foul by M. Hezonja (drawn by E. İlyasova),,69,64
290,3,6:02.0,S. Rodríguez enters the game for T. McConnell,,69,64
291,3,6:02.0,,E. Payton enters the game for M. Hezonja,69,64
292,3,6:02.0,E. İlyasova makes free throw 1 of 1,,70,64
293,3,5:47.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by N. Vučević),70,67
294,3,5:25.0,N. Noel misses 2-pt jump shot from 15 ft,,70,67
295,3,5:25.0,,Defensive rebound by E. Fournier,70,67
296,3,5:16.0,,N. Vučević makes 2-pt jump shot from 7 ft (assist by E. Fournier),70,69
297,3,5:12.0,Turnover by R. Covington (lost ball),,70,69
298,3,5:12.0,D. Šarić enters the game for E. İlyasova,,70,69
299,3,5:00.0,,N. Vučević misses 2-pt jump shot from 19 ft,70,69
300,3,5:00.0,Defensive rebound by N. Stauskas,,70,69
301,3,4:48.0,N. Stauskas misses 2-pt layup from 2 ft,,70,69
302,3,4:48.0,,Defensive rebound by N. Vučević,70,69
303,3,4:38.0,,S. Ibaka makes 2-pt jump shot from 10 ft (assist by E. Payton),70,71
304,3,4:20.0,Turnover by S. Rodríguez (lost ball; steal by C. Watson),,70,71
305,3,4:17.0,,C. Watson misses 2-pt layup from 1 ft,70,71
306,3,4:16.0,,Offensive rebound by E. Fournier,70,71
307,3,4:16.0,,E. Fournier misses 2-pt layup from 2 ft,70,71
308,3,4:15.0,,Offensive rebound by Team,70,71
309,3,4:15.0,Loose ball foul by D. Šarić (drawn by N. Vučević),,70,71
310,3,4:15.0,T. Luwawu-Cabarrot enters the game for R. Covington,,70,71
311,3,4:04.0,,S. Ibaka misses 2-pt jump shot from 10 ft,70,71
312,3,4:04.0,,Offensive rebound by N. Vučević,70,71
313,3,4:04.0,,Shooting foul by N. Noel (drawn by N. Vučević),70,71
314,3,4:04.0,,N. Vučević makes 2-pt layup from 1 ft,70,73
315,3,4:04.0,,N. Vučević misses free throw 1 of 1,70,73
316,3,4:02.0,Defensive rebound by D. Šarić,,70,73
317,3,3:40.0,N. Noel misses 2-pt jump shot from 7 ft,,70,73
318,3,3:40.0,,Defensive rebound by E. Fournier,70,73
319,3,3:32.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by E. Fournier),70,76
320,3,3:32.0,Philadelphia full timeout,,70,76
321,3,3:25.0,Turnover by N. Stauskas (bad pass; steal by N. Vučević),,70,76
322,3,3:24.0,,Turnover by N. Vučević (bad pass),70,76
323,3,3:12.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by S. Rodríguez),,73,76
324,3,2:56.0,,E. Fournier makes 2-pt jump shot from 8 ft,73,78
325,3,2:44.0,N. Noel makes 2-pt dunk at rim (assist by N. Stauskas),,75,78
326,3,2:33.0,,Turnover by C. Watson (bad pass; steal by N. Noel),75,78
327,3,2:27.0,Personal foul by C. Watson (drawn by S. Rodríguez),,75,78
328,3,2:27.0,,Orlando full timeout,75,78
329,3,2:27.0,,B. Biyombo enters the game for N. Vučević,75,78
330,3,2:27.0,,D. Augustin enters the game for C. Watson,75,78
331,3,2:17.0,N. Stauskas misses 2-pt layup from 2 ft,,75,78
332,3,2:17.0,Offensive rebound by T. Luwawu-Cabarrot,,75,78
333,3,2:17.0,Personal foul by E. Fournier (drawn by T. Luwawu-Cabarrot),,75,78
334,3,2:17.0,T. Luwawu-Cabarrot misses free throw 1 of 2,,75,78
335,3,2:17.0,Offensive rebound by Team,,75,78
336,3,2:17.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,76,78
337,3,1:52.0,,B. Biyombo makes 2-pt jump shot from 10 ft (assist by S. Ibaka),76,80
338,3,1:34.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by N. Stauskas),,79,80
339,3,1:13.0,,S. Ibaka misses 3-pt jump shot from 26 ft,79,80
340,3,1:12.0,Defensive rebound by N. Noel,,79,80
341,3,1:03.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),,82,80
342,3,0:51.0,,E. Payton makes 2-pt jump shot from 5 ft,82,82
343,3,0:36.0,S. Rodríguez misses 2-pt jump shot from 13 ft,,82,82
344,3,0:35.0,,Defensive rebound by B. Biyombo,82,82
345,3,0:27.0,,Personal take foul by T. Luwawu-Cabarrot (drawn by B. Biyombo),82,82
346,3,0:27.0,,B. Biyombo makes free throw 1 of 2,82,83
347,3,0:27.0,,J. Green enters the game for E. Fournier,82,83
348,3,0:27.0,,B. Biyombo makes free throw 2 of 2,82,84
349,3,0:03.0,S. Rodríguez makes 3-pt jump shot from 25 ft (assist by N. Stauskas),,85,84
350,3,0:00.0,,J. Green misses 3-pt jump shot from 61 ft,85,84
351,3,0:00.0,,Offensive rebound by Team,85,84
352,4,11:40.0,,D. Augustin makes 3-pt jump shot from 23 ft (assist by E. Fournier),85,87
353,4,11:19.0,R. Covington misses 3-pt jump shot from 26 ft,,85,87
354,4,11:18.0,,Defensive rebound by J. Green,85,87
355,4,11:14.0,,Shooting foul by E. İlyasova (drawn by E. Payton),85,87
356,4,11:14.0,,E. Payton misses free throw 1 of 2,85,87
357,4,11:14.0,,Offensive rebound by Team,85,87
358,4,11:14.0,,E. Payton makes free throw 2 of 2,85,88
359,4,10:59.0,G. Henderson misses 3-pt jump shot from 26 ft,,85,88
360,4,10:56.0,Offensive rebound by E. İlyasova,,85,88
361,4,10:53.0,E. İlyasova misses 2-pt layup from 3 ft,,85,88
362,4,10:53.0,,Defensive rebound by J. Green,85,88
363,4,10:45.0,,E. Fournier misses 3-pt jump shot from 23 ft,85,88
364,4,10:45.0,Defensive rebound by R. Covington,,85,88
365,4,10:33.0,E. İlyasova makes 3-pt jump shot from 24 ft (assist by T. McConnell),,88,88
366,4,10:07.0,,J. Green misses 2-pt jump shot from 16 ft,88,88
367,4,10:07.0,Defensive rebound by E. İlyasova,,88,88
368,4,10:00.0,T. McConnell misses 2-pt hook shot from 5 ft,,88,88
369,4,9:59.0,,Defensive rebound by D. Augustin,88,88
370,4,9:52.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by E. Payton),88,90
371,4,9:38.0,R. Covington misses 2-pt layup from 1 ft,,88,90
372,4,9:38.0,,Defensive rebound by B. Biyombo,88,90
373,4,9:27.0,,E. Payton makes 2-pt layup at rim (assist by D. Augustin),88,92
374,4,9:27.0,Philadelphia full timeout,,88,92
375,4,9:07.0,E. İlyasova misses 3-pt jump shot from 26 ft,,88,92
376,4,9:06.0,,Defensive rebound by B. Biyombo,88,92
377,4,8:49.0,,D. Augustin makes 3-pt jump shot from 24 ft (assist by B. Biyombo),88,95
378,4,8:32.0,G. Henderson misses 2-pt jump shot from 14 ft,,88,95
