,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
199,2,0:01.0,T. Warren makes free throw 1 of 1,,45,47
200,2,0:01.0,,Dallas full timeout,45,47
201,2,0:01.0,,D. Harris enters the game for Y. Ferrell,45,47
202,2,0:01.0,D. Jones enters the game for T. Ulis,,45,47
203,3,11:43.0,,H. Barnes misses 3-pt jump shot from 25 ft,45,47
204,3,11:42.0,Defensive rebound by D. Jones,,45,47
205,3,11:25.0,Shooting foul by W. Matthews (drawn by D. Booker),,45,47
206,3,11:25.0,D. Booker makes free throw 1 of 2,,46,47
207,3,11:25.0,D. Booker makes free throw 2 of 2,,47,47
208,3,11:17.0,,Personal foul by T. Warren,47,47
209,3,11:06.0,,Shooting foul by D. Jones (drawn by Y. Ferrell),47,47
210,3,11:06.0,,Y. Ferrell makes free throw 1 of 2,47,48
211,3,11:06.0,,Y. Ferrell makes free throw 2 of 2,47,49
212,3,10:50.0,Turnover by E. Bledsoe (lost ball; steal by Y. Ferrell),,47,49
213,3,10:45.0,,W. Matthews misses 2-pt layup from 2 ft (block by M. Chriss),47,49
214,3,10:43.0,Defensive rebound by M. Chriss,,47,49
215,3,10:40.0,,Technical foul by W. Matthews,47,49
216,3,10:40.0,D. Booker makes technical free throw,,48,49
217,3,10:32.0,E. Bledsoe misses 2-pt jump shot from 8 ft,,48,49
218,3,10:29.0,,Defensive rebound by H. Barnes,48,49
219,3,10:21.0,,Personal foul by D. Jones (drawn by D. Nowitzki),48,49
220,3,10:06.0,,H. Barnes misses 2-pt jump shot from 23 ft,48,49
221,3,10:05.0,Defensive rebound by M. Chriss,,48,49
222,3,9:54.0,D. Booker makes 2-pt jump shot from 18 ft,,50,49
223,3,9:37.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,50,49
224,3,9:36.0,Defensive rebound by T. Warren,,50,49
225,3,9:29.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,50,49
226,3,9:27.0,,Defensive rebound by D. Nowitzki,50,49
227,3,9:09.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by S. Curry),50,52
228,3,9:05.0,,Offensive charge foul by M. Chriss (drawn by Y. Ferrell),50,52
229,3,9:05.0,Turnover by M. Chriss (offensive foul),,50,52
230,3,9:05.0,A. Williams enters the game for M. Chriss,,50,52
231,3,8:56.0,,S. Curry makes 2-pt jump shot from 18 ft,50,54
232,3,8:42.0,Phoenix full timeout,,50,54
233,3,8:29.0,T. Warren makes 2-pt jump shot from 12 ft,,52,54
234,3,8:12.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,52,54
235,3,8:11.0,Defensive rebound by D. Booker,,52,54
236,3,8:06.0,A. Williams makes 2-pt layup from 2 ft (assist by D. Booker),,54,54
237,3,7:49.0,,S. Curry misses 3-pt jump shot from 24 ft,54,54
238,3,7:48.0,Defensive rebound by T. Warren,,54,54
239,3,7:38.0,E. Bledsoe misses 2-pt jump shot from 10 ft,,54,54
240,3,7:38.0,,Defensive rebound by W. Matthews,54,54
241,3,7:26.0,,Turnover by W. Matthews (lost ball; steal by E. Bledsoe),54,54
242,3,7:17.0,Personal foul by S. Curry (drawn by D. Booker),,54,54
243,3,7:17.0,,S. Mejri enters the game for D. Nowitzki,54,54
244,3,7:17.0,,D. Harris enters the game for Y. Ferrell,54,54
245,3,7:12.0,D. Booker makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,57,54
246,3,6:53.0,,Shooting foul by D. Jones (drawn by H. Barnes),57,54
247,3,6:53.0,,H. Barnes makes free throw 1 of 2,57,55
248,3,6:53.0,,H. Barnes makes free throw 2 of 2,57,56
249,3,6:42.0,Personal foul by D. Harris (drawn by D. Booker),,57,56
250,3,6:30.0,D. Booker misses 2-pt jump shot from 20 ft,,57,56
251,3,6:27.0,,Defensive rebound by H. Barnes,57,56
252,3,6:06.0,,D. Harris misses 3-pt jump shot from 23 ft,57,56
253,3,6:05.0,,Offensive rebound by H. Barnes,57,56
254,3,6:02.0,,H. Barnes makes 2-pt layup at rim,57,58
255,3,5:55.0,D. Jones misses 2-pt layup from 1 ft,,57,58
256,3,5:54.0,Offensive rebound by T. Warren,,57,58
257,3,5:53.0,Shooting foul by D. Harris (drawn by T. Warren),,57,58
258,3,5:53.0,T. Warren makes free throw 1 of 2,,58,58
259,3,5:53.0,T. Warren makes free throw 2 of 2,,59,58
260,3,5:35.0,,H. Barnes makes 2-pt jump shot from 10 ft,59,60
261,3,5:24.0,Shooting foul by W. Matthews (drawn by D. Booker),,59,60
262,3,5:24.0,D. Booker makes free throw 1 of 3,,60,60
263,3,5:24.0,D. Booker makes free throw 2 of 3,,61,60
264,3,5:24.0,D. Booker makes free throw 3 of 3,,62,60
265,3,5:03.0,,W. Matthews misses 3-pt jump shot from 25 ft,62,60
266,3,5:02.0,Defensive rebound by D. Booker,,62,60
267,3,4:57.0,E. Bledsoe misses 2-pt jump shot from 24 ft,,62,60
268,3,4:56.0,,Defensive rebound by Team,62,60
269,3,4:50.0,,Personal block foul by D. Jones (drawn by D. Harris),62,60
270,3,4:50.0,,D. Harris makes free throw 1 of 2,62,61
271,3,4:50.0,T. Ulis enters the game for D. Jones,,62,61
272,3,4:50.0,,D. Harris makes free throw 2 of 2,62,62
273,3,4:37.0,E. Bledsoe misses 2-pt jump shot from 3 ft,,62,62
274,3,4:36.0,,Defensive rebound by D. Harris,62,62
275,3,4:27.0,,Turnover by D. Harris (lost ball),62,62
276,3,4:05.0,T. Ulis misses 3-pt jump shot from 24 ft,,62,62
277,3,4:04.0,,Defensive rebound by W. Matthews,62,62
278,3,3:58.0,,Shooting block foul by T. Warren (drawn by W. Matthews),62,62
279,3,3:58.0,,W. Matthews makes free throw 1 of 2,62,63
280,3,3:58.0,J. Dudley enters the game for T. Warren,,62,63
281,3,3:58.0,,W. Matthews makes free throw 2 of 2,62,64
282,3,3:41.0,A. Williams makes 2-pt jump shot from 11 ft (assist by T. Ulis),,64,64
283,3,3:29.0,,Turnover by D. Harris (traveling),64,64
284,3,3:16.0,J. Dudley makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,67,64
285,3,3:14.0,,Dallas full timeout,67,64
286,3,2:49.0,,W. Matthews misses 2-pt jump shot from 19 ft,67,64
287,3,2:48.0,Defensive rebound by J. Dudley,,67,64
288,3,2:44.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,67,64
289,3,2:42.0,,Defensive rebound by S. Mejri,67,64
290,3,2:36.0,,S. Curry misses 2-pt jump shot from 18 ft,67,64
291,3,2:33.0,,Offensive rebound by W. Matthews,67,64
292,3,2:31.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by W. Matthews),67,67
293,3,2:12.0,D. Booker misses 3-pt jump shot from 24 ft,,67,67
294,3,2:11.0,,Defensive rebound by S. Curry,67,67
295,3,2:05.0,,S. Curry misses 2-pt layup from 3 ft (block by E. Bledsoe),67,67
296,3,2:03.0,Defensive rebound by T. Ulis,,67,67
297,3,1:55.0,T. Ulis misses 2-pt layup from 1 ft (block by S. Mejri),,67,67
298,3,1:52.0,,Defensive rebound by S. Curry,67,67
299,3,1:45.0,,D. Harris misses 2-pt layup from 1 ft (block by A. Williams),67,67
300,3,1:43.0,Defensive rebound by D. Booker,,67,67
301,3,1:36.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by T. Ulis),,69,67
302,3,1:36.0,,Dallas full timeout,69,67
303,3,1:36.0,,D. Nowitzki enters the game for H. Barnes,69,67
304,3,1:36.0,,D. Powell enters the game for S. Curry,69,67
305,3,1:36.0,,J. Barea enters the game for S. Mejri,69,67
306,3,1:36.0,L. Barbosa enters the game for E. Bledsoe,,69,67
307,3,1:20.0,,Turnover by D. Nowitzki (bad pass; steal by L. Barbosa),69,67
308,3,1:08.0,A. Williams makes 2-pt layup from 1 ft (assist by L. Barbosa),,71,67
309,3,0:59.0,,D. Powell makes 2-pt layup from 1 ft (assist by W. Matthews),71,69
310,3,0:44.0,D. Booker misses 3-pt jump shot from 24 ft,,71,69
311,3,0:44.0,Offensive rebound by Team,,71,69
312,3,0:44.0,Personal foul by W. Matthews (drawn by J. Dudley),,71,69
313,3,0:44.0,J. Dudley makes free throw 1 of 2,,72,69
314,3,0:44.0,J. Dudley misses free throw 2 of 2,,72,69
315,3,0:43.0,,Defensive rebound by D. Harris,72,69
316,3,0:35.0,,D. Harris misses 3-pt jump shot from 24 ft,72,69
317,3,0:34.0,,Offensive rebound by W. Matthews,72,69
318,3,0:17.0,,J. Barea misses 3-pt jump shot from 26 ft,72,69
319,3,0:16.0,,Offensive rebound by W. Matthews,72,69
320,3,0:00.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,72,69
321,3,0:00.0,,Offensive rebound by Team,72,69
322,4,11:50.0,L. Barbosa makes 2-pt jump shot from 9 ft,,74,69
323,4,11:37.0,,Shooting foul by L. Barbosa (drawn by D. Harris),74,69
324,4,11:37.0,,D. Harris misses free throw 1 of 2,74,69
325,4,11:37.0,,Offensive rebound by Team,74,69
326,4,11:37.0,,D. Harris makes free throw 2 of 2,74,70
327,4,11:28.0,L. Barbosa misses 3-pt jump shot from 24 ft,,74,70
328,4,11:27.0,,Defensive rebound by D. Finney-Smith,74,70
329,4,11:11.0,,J. Barea misses 2-pt jump shot from 9 ft,74,70
330,4,11:09.0,Defensive rebound by A. Williams,,74,70
331,4,11:03.0,J. Dudley misses 3-pt jump shot from 25 ft,,74,70
332,4,11:01.0,,Defensive rebound by D. Powell,74,70
333,4,10:48.0,,Turnover by J. Barea (bad pass; steal by A. Williams),74,70
334,4,10:38.0,D. Jones misses 3-pt jump shot from 23 ft,,74,70
335,4,10:37.0,,Defensive rebound by D. Powell,74,70
336,4,10:13.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by J. Barea),74,72
337,4,9:57.0,T. Ulis misses 2-pt jump shot from 19 ft,,74,72
338,4,9:55.0,Offensive rebound by D. Jones,,74,72
339,4,9:53.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by D. Jones),,77,72
340,4,9:30.0,,D. Finney-Smith misses 2-pt jump shot from 3 ft,77,72
341,4,9:28.0,Defensive rebound by A. Williams,,77,72
342,4,9:19.0,T. Ulis misses 2-pt jump shot from 9 ft,,77,72
343,4,9:17.0,,Defensive rebound by D. Finney-Smith,77,72
344,4,8:58.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,77,72
345,4,8:56.0,Defensive rebound by A. Williams,,77,72
346,4,8:44.0,Offensive foul by L. Barbosa (drawn by J. Barea),,77,72
347,4,8:44.0,Turnover by L. Barbosa (offensive foul),,77,72
348,4,8:44.0,Official timeout,,77,72
349,4,8:44.0,M. Chriss enters the game for A. Williams,,77,72
350,4,8:44.0,,Y. Ferrell enters the game for D. Powell,77,72
351,4,8:44.0,,H. Barnes enters the game for D. Harris,77,72
352,4,8:31.0,,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by J. Barea),77,74
353,4,8:08.0,Turnover by J. Dudley (traveling),,77,74
354,4,7:57.0,,J. Barea misses 2-pt layup from 2 ft (block by M. Chriss),77,74
355,4,7:55.0,,Offensive rebound by D. Nowitzki,77,74
356,4,7:43.0,,H. Barnes makes 2-pt jump shot from 5 ft,77,76
357,4,7:18.0,M. Chriss misses 2-pt layup from 3 ft,,77,76
358,4,7:16.0,,Defensive rebound by D. Nowitzki,77,76
359,4,7:13.0,,H. Barnes misses 2-pt dunk at rim,77,76
360,4,7:08.0,Defensive rebound by D. Jones,,77,76
361,4,7:04.0,T. Ulis makes 2-pt jump shot from 13 ft,,79,76
362,4,6:40.0,,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by H. Barnes),79,79
363,4,6:18.0,L. Barbosa makes 2-pt jump shot from 15 ft,,81,79
364,4,6:04.0,,J. Barea makes 3-pt jump shot from 25 ft,81,82
365,4,5:51.0,L. Barbosa misses 2-pt jump shot from 15 ft,,81,82
366,4,5:50.0,,Defensive rebound by D. Finney-Smith,81,82
367,4,5:39.0,,J. Barea misses 2-pt jump shot from 10 ft,81,82
368,4,5:38.0,,Offensive rebound by J. Barea,81,82
369,4,5:37.0,,J. Barea makes 2-pt layup from 2 ft,81,84
370,4,5:37.0,Phoenix full timeout,,81,84
371,4,5:37.0,E. Bledsoe enters the game for J. Dudley,,81,84
372,4,5:37.0,D. Booker enters the game for T. Ulis,,81,84
373,4,5:37.0,T. Warren enters the game for L. Barbosa,,81,84
374,4,5:37.0,,W. Matthews enters the game for D. Nowitzki,81,84
375,4,5:37.0,,D. Harris enters the game for J. Barea,81,84
376,4,5:37.0,,S. Curry enters the game for D. Finney-Smith,81,84
377,4,5:15.0,D. Booker misses 2-pt jump shot from 17 ft,,81,84
378,4,5:13.0,,Defensive rebound by H. Barnes,81,84
379,4,5:10.0,,Shooting block foul by E. Bledsoe (drawn by D. Harris),81,84
380,4,5:10.0,,D. Harris makes free throw 1 of 2,81,85
381,4,5:10.0,T. Ulis enters the game for D. Jones,,81,85
382,4,5:10.0,,D. Harris makes free throw 2 of 2,81,86
383,4,4:58.0,D. Booker makes 2-pt layup from 3 ft (assist by T. Ulis),,83,86
384,4,4:58.0,Shooting foul by D. Harris (drawn by D. Booker),,83,86
385,4,4:58.0,D. Booker makes free throw 1 of 1,,84,86
