,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
137,2,8:24.0,L. Aldridge misses 2-pt jump shot from 8 ft,,27,33
138,2,8:24.0,,Defensive rebound by Team,27,33
139,2,8:24.0,Loose ball foul by K. Anderson (drawn by M. Speights),,27,33
140,2,8:14.0,,R. Felton makes 2-pt layup from 1 ft,27,35
141,2,8:03.0,Shooting foul by M. Speights (drawn by P. Gasol),,27,35
142,2,8:03.0,P. Gasol makes free throw 1 of 2,,28,35
143,2,8:03.0,P. Gasol makes free throw 2 of 2,,29,35
144,2,7:51.0,,M. Speights makes 2-pt layup from 2 ft (assist by R. Felton),29,37
145,2,7:49.0,San Antonio full timeout,,29,37
146,2,7:31.0,L. Aldridge misses 2-pt layup from 2 ft,,29,37
147,2,7:29.0,,Defensive rebound by W. Johnson,29,37
148,2,7:16.0,,Turnover by J. Crawford (bad pass; steal by K. Anderson),29,37
149,2,7:04.0,P. Gasol misses 2-pt jump shot from 19 ft,,29,37
150,2,6:59.0,,Defensive rebound by W. Johnson,29,37
151,2,6:54.0,,Shooting foul by K. Anderson (drawn by A. Rivers),29,37
152,2,6:54.0,,A. Rivers misses free throw 1 of 2,29,37
153,2,6:54.0,,Offensive rebound by Team,29,37
154,2,6:54.0,,D. Jordan enters the game for W. Johnson,29,37
155,2,6:54.0,K. Leonard enters the game for K. Anderson,,29,37
156,2,6:54.0,,A. Rivers makes free throw 2 of 2,29,38
157,2,6:35.0,K. Leonard misses 2-pt layup from 1 ft,,29,38
158,2,6:35.0,Offensive rebound by L. Aldridge,,29,38
159,2,6:32.0,L. Aldridge makes 2-pt dunk at rim,,31,38
160,2,6:27.0,,LA Clippers full timeout,31,38
161,2,6:27.0,,C. Paul enters the game for A. Rivers,31,38
162,2,6:27.0,,L. Mbah a Moute enters the game for R. Felton,31,38
163,2,6:16.0,,J. Crawford misses 3-pt jump shot from 25 ft,31,38
164,2,6:16.0,Defensive rebound by Team,,31,38
165,2,6:16.0,,J. Redick enters the game for J. Crawford,31,38
166,2,6:02.0,K. Leonard misses 2-pt jump shot from 14 ft,,31,38
167,2,6:00.0,,Defensive rebound by C. Paul,31,38
168,2,5:53.0,,L. Mbah a Moute makes 2-pt jump shot from 19 ft,31,40
169,2,5:47.0,Turnover by Team (back court),,31,40
170,2,5:47.0,J. Simmons enters the game for D. Green,,31,40
171,2,5:33.0,,L. Mbah a Moute makes 2-pt layup from 1 ft,31,42
172,2,5:18.0,T. Parker misses 2-pt jump shot from 21 ft,,31,42
173,2,5:18.0,,Defensive rebound by M. Speights,31,42
174,2,5:08.0,,C. Paul makes 2-pt jump shot from 11 ft,31,44
175,2,4:51.0,J. Simmons misses 2-pt jump shot from 18 ft,,31,44
176,2,4:50.0,Offensive rebound by P. Gasol,,31,44
177,2,4:39.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),,34,44
178,2,4:26.0,,M. Speights makes 2-pt layup from 2 ft (assist by C. Paul),34,46
179,2,4:26.0,,Shooting foul by J. Simmons (drawn by M. Speights),34,46
180,2,4:26.0,P. Mills enters the game for T. Parker,,34,46
181,2,4:26.0,,M. Speights makes free throw 1 of 1,34,47
182,2,4:02.0,K. Leonard makes 2-pt jump shot from 16 ft (assist by P. Mills),,36,47
183,2,3:43.0,,Personal foul by P. Gasol (drawn by C. Paul),36,47
184,2,3:34.0,,C. Paul misses 2-pt jump shot from 17 ft,36,47
185,2,3:33.0,Defensive rebound by K. Leonard,,36,47
186,2,3:22.0,J. Simmons misses 2-pt layup from 1 ft (block by D. Jordan),,36,47
187,2,3:21.0,,Defensive rebound by C. Paul,36,47
188,2,3:19.0,,Personal foul by J. Simmons (drawn by C. Paul),36,47
189,2,3:19.0,,C. Paul makes free throw 1 of 2,36,48
190,2,3:19.0,D. Green enters the game for J. Simmons,,36,48
191,2,3:19.0,,C. Paul makes free throw 2 of 2,36,49
192,2,3:05.0,L. Aldridge misses 2-pt jump shot from 9 ft (block by D. Jordan),,36,49
193,2,3:03.0,,Defensive rebound by D. Jordan,36,49
194,2,2:50.0,,L. Mbah a Moute misses 2-pt layup from 1 ft (block by L. Aldridge),36,49
195,2,2:49.0,Defensive rebound by P. Mills,,36,49
196,2,2:33.0,P. Mills misses 3-pt jump shot from 23 ft,,36,49
197,2,2:32.0,,Defensive rebound by L. Mbah a Moute,36,49
198,2,2:22.0,,Personal foul by P. Mills,36,49
199,2,2:22.0,,C. Paul misses free throw 1 of 2,36,49
200,2,2:22.0,,Offensive rebound by Team,36,49
201,2,2:22.0,,C. Paul makes free throw 2 of 2,36,50
202,2,1:57.0,K. Leonard makes 2-pt dunk at rim (assist by D. Green),,38,50
203,2,1:43.0,,Offensive foul by D. Jordan (drawn by P. Mills),38,50
204,2,1:43.0,,Turnover by D. Jordan (offensive foul),38,50
205,2,1:29.0,Turnover by K. Leonard (traveling),,38,50
206,2,1:15.0,,C. Paul makes 2-pt jump shot from 16 ft,38,52
207,2,0:53.0,P. Mills makes 3-pt jump shot from 23 ft (assist by K. Leonard),,41,52
208,2,0:39.0,,C. Paul makes 3-pt jump shot from 26 ft,41,55
209,2,0:36.0,Personal foul by C. Paul,,41,55
210,2,0:36.0,,A. Rivers enters the game for J. Redick,41,55
211,2,0:36.0,,W. Johnson enters the game for L. Mbah a Moute,41,55
212,2,0:30.0,Shooting foul by D. Jordan (drawn by P. Gasol),,41,55
213,2,0:30.0,P. Gasol makes free throw 1 of 2,,42,55
214,2,0:30.0,D. Murray enters the game for P. Mills,,42,55
215,2,0:30.0,,J. Redick enters the game for W. Johnson,43,55
216,2,0:30.0,,J. Crawford enters the game for A. Rivers,43,55
217,2,0:30.0,P. Gasol makes free throw 2 of 2,,43,55
218,2,0:30.0,,LA Clippers full timeout,43,55
219,2,0:06.0,,C. Paul misses 2-pt jump shot from 18 ft (block by P. Gasol),43,55
220,2,0:06.0,,Offensive rebound by D. Jordan,43,55
221,2,0:06.0,,D. Jordan makes 2-pt dunk at rim,43,57
222,2,0:02.0,D. Murray misses 2-pt jump shot from 8 ft,,43,57
223,2,0:00.0,Offensive rebound by K. Leonard,,43,57
224,2,0:00.0,K. Leonard makes 2-pt layup from 2 ft,,45,57
225,3,11:35.0,,C. Paul misses 2-pt jump shot from 19 ft,45,57
226,3,11:34.0,Defensive rebound by L. Aldridge,,45,57
227,3,11:16.0,D. Green makes 3-pt jump shot from 23 ft (assist by L. Aldridge),,48,57
228,3,11:04.0,,L. Mbah a Moute makes 3-pt jump shot from 25 ft,48,60
229,3,10:50.0,Shooting foul by J. Redick (drawn by P. Gasol),,48,60
230,3,10:50.0,P. Gasol makes free throw 1 of 2,,49,60
231,3,10:50.0,P. Gasol makes free throw 2 of 2,,50,60
232,3,10:40.0,,Offensive foul by C. Paul (drawn by D. Green),50,60
233,3,10:40.0,,Turnover by C. Paul (offensive foul),50,60
234,3,10:17.0,D. Green misses 2-pt jump shot from 11 ft,,50,60
235,3,10:16.0,Offensive rebound by P. Gasol,,50,60
236,3,10:16.0,P. Gasol makes 2-pt dunk at rim,,52,60
237,3,10:14.0,,Personal foul by D. Green (drawn by C. Paul),52,60
238,3,10:04.0,,C. Paul makes 2-pt jump shot from 16 ft,52,62
239,3,9:53.0,T. Parker misses 2-pt jump shot from 17 ft,,52,62
240,3,9:52.0,,Defensive rebound by C. Paul,52,62
241,3,9:39.0,,J. Redick misses 2-pt layup from 2 ft,52,62
242,3,9:39.0,Defensive rebound by P. Gasol,,52,62
243,3,9:30.0,L. Aldridge misses 2-pt jump shot from 7 ft,,52,62
244,3,9:30.0,,Defensive rebound by D. Jordan,52,62
245,3,9:23.0,,Shooting foul by L. Aldridge (drawn by J. Redick),52,62
246,3,9:23.0,,J. Redick makes free throw 1 of 2,52,63
247,3,9:23.0,,J. Redick makes free throw 2 of 2,52,64
248,3,9:07.0,T. Parker misses 2-pt jump shot from 18 ft,,52,64
249,3,9:06.0,,Defensive rebound by D. Jordan,52,64
250,3,8:56.0,,Personal foul by P. Gasol (drawn by C. Paul),52,64
251,3,8:47.0,,D. Jordan misses 2-pt layup from 2 ft,52,64
252,3,8:45.0,Defensive rebound by L. Aldridge,,52,64
253,3,8:40.0,D. Green misses 3-pt jump shot from 24 ft,,52,64
254,3,8:38.0,Offensive rebound by L. Aldridge,,52,64
255,3,8:38.0,L. Aldridge makes 2-pt layup at rim,,54,64
256,3,8:25.0,,P. Pierce misses 3-pt jump shot from 25 ft,54,64
257,3,8:25.0,Defensive rebound by P. Gasol,,54,64
258,3,8:09.0,T. Parker misses 3-pt jump shot from 24 ft (block by L. Mbah a Moute),,54,64
259,3,8:08.0,Offensive rebound by K. Leonard,,54,64
260,3,8:08.0,Shooting foul by P. Pierce (drawn by K. Leonard),,54,64
261,3,8:08.0,K. Leonard makes free throw 1 of 2,,55,64
262,3,8:08.0,K. Leonard makes free throw 2 of 2,,56,64
263,3,7:52.0,,Personal foul by L. Aldridge (drawn by D. Jordan),56,64
264,3,7:52.0,,B. Bass enters the game for P. Pierce,56,64
265,3,7:44.0,,B. Bass makes 2-pt jump shot from 16 ft (assist by C. Paul),56,66
266,3,7:27.0,L. Aldridge makes 2-pt hook shot from 4 ft,,58,66
267,3,7:22.0,,L. Mbah a Moute misses 2-pt layup from 1 ft (block by K. Leonard),58,66
268,3,7:20.0,Defensive rebound by K. Leonard,,58,66
269,3,7:11.0,P. Gasol misses 3-pt jump shot from 24 ft,,58,66
270,3,7:09.0,Offensive rebound by D. Green,,58,66
271,3,7:06.0,Turnover by D. Green (bad pass; steal by J. Redick),,58,66
272,3,7:00.0,,J. Redick misses 2-pt layup from 1 ft (block by K. Leonard),58,66
273,3,6:57.0,Defensive rebound by K. Leonard,,58,66
274,3,6:53.0,D. Green misses 3-pt jump shot from 25 ft,,58,66
275,3,6:52.0,Offensive rebound by P. Gasol,,58,66
276,3,6:52.0,P. Gasol makes 2-pt layup from 1 ft,,60,66
277,3,6:52.0,,LA Clippers full timeout,60,66
278,3,6:52.0,J. Simmons enters the game for D. Green,,60,66
279,3,6:51.0,,Personal take foul by P. Gasol (drawn by D. Jordan),60,66
280,3,6:51.0,,D. Jordan misses free throw 1 of 2,60,66
281,3,6:51.0,,Offensive rebound by Team,60,66
282,3,6:51.0,,D. Jordan makes free throw 2 of 2,60,67
283,3,6:31.0,K. Leonard misses 2-pt jump shot from 15 ft,,60,67
284,3,6:29.0,,Defensive rebound by D. Jordan,60,67
285,3,6:18.0,,C. Paul misses 2-pt jump shot from 19 ft,60,67
286,3,6:16.0,Defensive rebound by T. Parker,,60,67
287,3,6:06.0,L. Aldridge misses 2-pt jump shot from 17 ft,,60,67
288,3,6:05.0,,Defensive rebound by C. Paul,60,67
289,3,5:57.0,,Shooting foul by L. Aldridge (drawn by D. Jordan),60,67
290,3,5:57.0,,D. Jordan makes free throw 1 of 2,60,68
291,3,5:57.0,,J. Crawford enters the game for J. Redick,60,68
292,3,5:57.0,D. Lee enters the game for L. Aldridge,,60,68
293,3,5:57.0,,D. Jordan makes free throw 2 of 2,60,69
294,3,5:42.0,K. Leonard makes 2-pt dunk from 2 ft (assist by P. Gasol),,62,69
295,3,5:32.0,,C. Paul makes 2-pt jump shot from 12 ft,62,71
296,3,5:05.0,K. Leonard misses 2-pt layup from 2 ft,,62,71
297,3,5:05.0,,Defensive rebound by Team,62,71
298,3,5:01.0,,Personal foul by K. Leonard (drawn by C. Paul),62,71
299,3,5:01.0,,C. Paul makes free throw 1 of 2,62,72
300,3,5:01.0,D. Green enters the game for K. Leonard,,62,72
301,3,5:01.0,,A. Rivers enters the game for L. Mbah a Moute,62,72
302,3,5:01.0,,C. Paul makes free throw 2 of 2,62,73
303,3,4:45.0,J. Simmons makes 2-pt dunk at rim (assist by P. Gasol),,64,73
304,3,4:33.0,,Offensive foul by J. Crawford (drawn by J. Simmons),64,73
305,3,4:33.0,,Turnover by J. Crawford (offensive foul),64,73
306,3,4:33.0,P. Mills enters the game for T. Parker,,64,73
307,3,4:33.0,,R. Felton enters the game for C. Paul,64,73
308,3,4:20.0,P. Gasol misses 2-pt jump shot from 19 ft,,64,73
309,3,4:19.0,,Defensive rebound by D. Jordan,64,73
310,3,4:00.0,,R. Felton makes 2-pt jump shot from 18 ft,64,75
311,3,3:40.0,P. Gasol makes 3-pt jump shot from 24 ft (assist by J. Simmons),,67,75
312,3,3:25.0,,A. Rivers misses 2-pt layup from 1 ft (block by P. Gasol),67,75
313,3,3:25.0,,Offensive rebound by Team,67,75
314,3,3:25.0,D. Dedmon enters the game for P. Gasol,,67,75
315,3,3:25.0,,M. Speights enters the game for D. Jordan,67,75
316,3,3:14.0,,M. Speights misses 2-pt layup from 2 ft,67,75
317,3,3:14.0,,Offensive rebound by M. Speights,67,75
318,3,3:14.0,,Shooting foul by D. Lee (drawn by M. Speights),67,75
319,3,3:14.0,,M. Speights makes free throw 1 of 2,67,76
320,3,3:14.0,San Antonio full timeout,,67,76
321,3,3:14.0,,M. Speights makes free throw 2 of 2,67,77
322,3,2:51.0,D. Dedmon misses 2-pt jump shot from 7 ft,,67,77
323,3,2:51.0,,Defensive rebound by J. Crawford,67,77
324,3,2:37.0,,M. Speights misses 3-pt jump shot from 27 ft,67,77
325,3,2:35.0,,Offensive rebound by B. Bass,67,77
326,3,2:29.0,,B. Bass makes 2-pt layup from 1 ft (assist by M. Speights),67,79
327,3,2:12.0,D. Green makes 2-pt layup from 2 ft (assist by D. Dedmon),,69,79
328,3,1:55.0,,R. Felton misses 2-pt jump shot from 18 ft,69,79
329,3,1:55.0,Defensive rebound by D. Lee,,69,79
330,3,1:43.0,P. Mills misses 2-pt jump shot from 18 ft,,69,79
331,3,1:41.0,Offensive rebound by D. Lee,,69,79
332,3,1:36.0,D. Lee makes 2-pt layup from 2 ft (assist by D. Dedmon),,71,79
333,3,1:11.0,,A. Rivers makes 2-pt layup from 2 ft,71,81
334,3,1:00.0,Personal foul by J. Crawford (drawn by J. Simmons),,71,81
335,3,0:48.0,D. Dedmon makes 2-pt dunk at rim (assist by D. Lee),,73,81
336,3,0:35.0,,R. Felton misses 3-pt jump shot from 23 ft,73,81
337,3,0:33.0,Defensive rebound by D. Dedmon,,73,81
338,3,0:17.0,Turnover by J. Simmons (lost ball; steal by J. Crawford),,73,81
339,3,0:12.0,,J. Crawford misses 2-pt layup from 2 ft (block by J. Simmons),73,81
340,3,0:10.0,Defensive rebound by P. Mills,,73,81
341,3,0:04.0,J. Simmons misses 2-pt jump shot from 12 ft,,73,81
342,3,0:02.0,,Defensive rebound by B. Bass,73,81
343,4,11:35.0,K. Leonard misses 2-pt hook shot from 10 ft,,73,81
344,4,11:31.0,Offensive rebound by D. Lee,,73,81
345,4,11:26.0,D. Green makes 3-pt jump shot from 26 ft (assist by D. Lee),,76,81
346,4,11:08.0,,M. Speights misses 3-pt jump shot from 25 ft,76,81
347,4,11:07.0,Defensive rebound by D. Lee,,76,81
348,4,11:01.0,Personal foul by A. Rivers (drawn by K. Leonard),,76,81
349,4,10:50.0,K. Leonard misses 2-pt jump shot from 21 ft,,76,81
350,4,10:49.0,,Defensive rebound by M. Speights,76,81
351,4,10:37.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by R. Felton),76,84
352,4,10:22.0,P. Mills misses 3-pt jump shot from 25 ft,,76,84
353,4,10:22.0,,Defensive rebound by W. Johnson,76,84
354,4,10:10.0,,J. Crawford makes 2-pt jump shot from 21 ft (assist by M. Speights),76,86
355,4,10:09.0,San Antonio full timeout,,76,86
356,4,10:09.0,J. Simmons enters the game for D. Lee,,76,86
357,4,9:51.0,K. Leonard misses 2-pt jump shot from 5 ft,,76,86
358,4,9:51.0,Offensive rebound by K. Leonard,,76,86
359,4,9:51.0,Shooting foul by R. Felton (drawn by K. Leonard),,76,86
360,4,9:51.0,K. Leonard misses free throw 1 of 2,,76,86
361,4,9:51.0,Offensive rebound by Team,,76,86
362,4,9:51.0,K. Leonard makes free throw 2 of 2,,77,86
363,4,9:29.0,,M. Speights makes 2-pt layup from 2 ft (assist by W. Johnson),77,88
364,4,9:05.0,J. Simmons misses 3-pt jump shot from 25 ft (block by J. Crawford),,77,88
365,4,9:04.0,,Defensive rebound by R. Felton,77,88
366,4,8:58.0,,W. Johnson misses 3-pt jump shot from 25 ft,77,88
367,4,8:57.0,Defensive rebound by D. Green,,77,88
368,4,8:36.0,J. Simmons makes 3-pt jump shot from 23 ft (assist by K. Leonard),,80,88
369,4,8:13.0,,W. Johnson makes 3-pt jump shot from 25 ft (assist by M. Speights),80,91
370,4,8:04.0,Personal foul by M. Speights (drawn by D. Dedmon),,80,91
371,4,8:04.0,T. Parker enters the game for P. Mills,,80,91
372,4,7:50.0,,Offensive charge foul by K. Leonard (drawn by M. Speights),80,91
373,4,7:50.0,Turnover by K. Leonard (offensive foul),,80,91
374,4,7:36.0,,J. Crawford misses 3-pt jump shot from 24 ft,80,91
375,4,7:35.0,Defensive rebound by J. Simmons,,80,91
376,4,7:27.0,J. Simmons misses 2-pt jump shot from 17 ft,,80,91
377,4,7:25.0,Offensive rebound by K. Leonard,,80,91
378,4,7:17.0,K. Leonard misses 2-pt jump shot from 7 ft (block by W. Johnson),,80,91
379,4,7:17.0,Offensive rebound by Team,,80,91
380,4,7:13.0,J. Simmons misses 2-pt jump shot from 9 ft,,80,91
381,4,7:11.0,,Defensive rebound by R. Felton,80,91
382,4,7:03.0,,M. Speights misses 3-pt jump shot from 24 ft,80,91
383,4,7:01.0,Defensive rebound by J. Simmons,,80,91
384,4,6:52.0,T. Parker misses 3-pt jump shot from 23 ft,,80,91
385,4,6:51.0,,Defensive rebound by M. Speights,80,91
386,4,6:47.0,,LA Clippers full timeout,80,91
387,4,6:47.0,K. Anderson enters the game for K. Leonard,,80,91
