,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
87,1,1:40.0,,D. DeRozan makes free throw 1 of 2,20,21
88,1,1:40.0,,D. DeRozan makes free throw 2 of 2,20,22
89,1,1:24.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by G. Monroe),,23,22
90,1,1:04.0,,J. Poeltl makes 2-pt layup from 3 ft (assist by P. Tucker),23,24
91,1,0:56.0,Shooting foul by J. Poeltl (drawn by K. Middleton),,23,24
92,1,0:56.0,K. Middleton makes free throw 1 of 2,,24,24
93,1,0:56.0,K. Middleton makes free throw 2 of 2,,25,24
94,1,0:48.0,,Shooting foul by T. Snell (drawn by D. DeRozan),25,24
95,1,0:48.0,,D. DeRozan makes free throw 1 of 2,25,25
96,1,0:48.0,,D. DeRozan makes free throw 2 of 2,25,26
97,1,0:27.0,M. Dellavedova misses 2-pt jump shot from 5 ft,,25,26
98,1,0:26.0,,Defensive rebound by J. Poeltl,25,26
99,1,0:03.0,,D. DeRozan makes 2-pt jump shot from 7 ft,25,28
100,1,0:00.0,T. Snell misses 3-pt jump shot from 25 ft,,25,28
101,1,0:00.0,Offensive rebound by Team,,25,28
102,2,11:38.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,25,28
103,2,11:38.0,,Defensive rebound by Team,25,28
104,2,11:17.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by P. Patterson),25,31
105,2,10:58.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft,,27,31
106,2,10:45.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by C. Joseph),27,34
107,2,10:33.0,Turnover by G. Antetokounmpo (lost ball; steal by K. Lowry),,27,34
108,2,10:27.0,,P. Tucker makes 2-pt jump shot from 20 ft (assist by K. Lowry),27,36
109,2,10:27.0,Milwaukee full timeout,,27,36
110,2,10:10.0,M. Teletović misses 3-pt jump shot from 26 ft,,27,36
111,2,10:10.0,,Defensive rebound by S. Ibaka,27,36
112,2,10:00.0,,S. Ibaka misses 3-pt jump shot from 26 ft,27,36
113,2,10:00.0,Defensive rebound by Team,,27,36
114,2,9:48.0,M. Dellavedova misses 2-pt jump shot from 6 ft,,27,36
115,2,9:48.0,,Defensive rebound by S. Ibaka,27,36
116,2,9:32.0,,S. Ibaka misses 2-pt hook shot from 5 ft,27,36
117,2,9:32.0,Defensive rebound by G. Monroe,,27,36
118,2,9:26.0,J. Terry makes 2-pt jump shot from 12 ft (assist by G. Antetokounmpo),,29,36
119,2,9:26.0,Shooting foul by C. Joseph (drawn by J. Terry),,29,36
120,2,9:26.0,M. Brogdon enters the game for M. Dellavedova,,29,36
121,2,9:26.0,J. Terry makes free throw 1 of 1,,30,36
122,2,9:11.0,,S. Ibaka misses 3-pt jump shot from 25 ft,30,36
123,2,9:10.0,Defensive rebound by G. Antetokounmpo,,30,36
124,2,8:56.0,G. Monroe makes 2-pt hook shot from 7 ft,,32,36
125,2,8:41.0,,K. Lowry misses 2-pt layup from 4 ft (block by M. Brogdon),32,36
126,2,8:41.0,,Offensive rebound by Team,32,36
127,2,8:37.0,,P. Tucker misses 3-pt jump shot from 23 ft,32,36
128,2,8:36.0,Defensive rebound by J. Terry,,32,36
129,2,8:29.0,G. Monroe makes 2-pt dunk at rim (assist by J. Terry),,34,36
130,2,8:25.0,,Toronto full timeout,34,36
131,2,8:25.0,,D. Wright enters the game for C. Joseph,34,36
132,2,8:09.0,,Turnover by S. Ibaka (lost ball; steal by J. Terry),34,36
133,2,8:06.0,Shooting foul by K. Lowry (drawn by G. Monroe),,34,36
134,2,8:06.0,G. Monroe makes free throw 1 of 2,,35,36
135,2,8:06.0,G. Monroe makes free throw 2 of 2,,36,36
136,2,7:48.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by D. Wright),36,39
137,2,7:23.0,G. Monroe makes 2-pt jump shot from 16 ft (assist by G. Antetokounmpo),,38,39
138,2,7:07.0,,K. Lowry makes 3-pt jump shot from 26 ft,38,42
139,2,6:51.0,M. Brogdon misses 2-pt jump shot from 18 ft,,38,42
140,2,6:51.0,Offensive rebound by G. Monroe,,38,42
141,2,6:47.0,G. Monroe misses 2-pt layup from 3 ft,,38,42
142,2,6:45.0,,Defensive rebound by P. Patterson,38,42
143,2,6:37.0,,D. Wright misses 2-pt layup from 1 ft,38,42
144,2,6:35.0,Defensive rebound by G. Monroe,,38,42
145,2,6:26.0,Personal foul by K. Lowry (drawn by G. Monroe),,38,42
146,2,6:26.0,,J. Valančiūnas enters the game for S. Ibaka,38,42
147,2,6:26.0,,D. DeRozan enters the game for P. Tucker,38,42
148,2,6:26.0,K. Middleton enters the game for M. Teletović,,38,42
149,2,6:26.0,T. Snell enters the game for J. Terry,,38,42
150,2,6:10.0,M. Brogdon misses 2-pt jump shot from 17 ft,,38,42
151,2,6:09.0,,Defensive rebound by D. Wright,38,42
152,2,5:57.0,,Shooting foul by G. Monroe (drawn by J. Valančiūnas),38,42
153,2,5:57.0,,J. Valančiūnas misses free throw 1 of 2,38,42
154,2,5:57.0,,Offensive rebound by Team,38,42
155,2,5:57.0,S. Hawes enters the game for G. Monroe,,38,42
156,2,5:57.0,,J. Valančiūnas makes free throw 2 of 2,38,43
157,2,5:41.0,Turnover by M. Brogdon (lost ball),,38,43
158,2,5:21.0,,Shooting foul by S. Hawes (drawn by K. Lowry),38,43
159,2,5:21.0,,K. Lowry makes free throw 1 of 3,38,44
160,2,5:21.0,,K. Lowry makes free throw 2 of 3,38,45
161,2,5:21.0,,K. Lowry makes free throw 3 of 3,38,46
162,2,4:56.0,K. Middleton makes 2-pt jump shot from 15 ft (assist by S. Hawes),,40,46
163,2,4:37.0,,P. Patterson misses 3-pt jump shot from 24 ft,40,46
164,2,4:36.0,Defensive rebound by T. Snell,,40,46
165,2,4:35.0,Turnover by G. Antetokounmpo (traveling),,40,46
166,2,4:09.0,,D. DeRozan misses 3-pt jump shot from 27 ft,40,46
167,2,4:09.0,Defensive rebound by Team,,40,46
168,2,3:56.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft,,42,46
169,2,3:39.0,,K. Lowry makes 2-pt layup from 5 ft,42,48
170,2,3:31.0,T. Snell misses 3-pt jump shot from 23 ft,,42,48
171,2,3:30.0,,Defensive rebound by K. Lowry,42,48
172,2,3:27.0,,Shooting foul by M. Brogdon (drawn by K. Lowry),42,48
173,2,3:27.0,,K. Lowry makes free throw 1 of 2,42,49
174,2,3:27.0,,K. Lowry makes free throw 2 of 2,42,50
175,2,3:16.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,45,50
176,2,2:58.0,,K. Lowry misses 3-pt jump shot from 25 ft,45,50
177,2,2:58.0,,Offensive rebound by D. Wright,45,50
178,2,2:53.0,,K. Lowry makes 2-pt jump shot from 4 ft (assist by D. Wright),45,52
179,2,2:36.0,M. Brogdon misses 2-pt jump shot from 4 ft,,45,52
180,2,2:35.0,Offensive rebound by G. Antetokounmpo,,45,52
181,2,2:34.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,45,52
182,2,2:34.0,Offensive rebound by G. Antetokounmpo,,45,52
183,2,2:32.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,47,52
184,2,2:22.0,,K. Lowry misses 2-pt layup from 2 ft,47,52
185,2,2:21.0,Defensive rebound by K. Middleton,,47,52
186,2,2:20.0,Turnover by K. Middleton (bad pass; steal by P. Patterson),,47,52
187,2,2:16.0,,P. Patterson misses 3-pt jump shot from 23 ft,47,52
188,2,2:16.0,,Offensive rebound by Team,47,52
189,2,2:16.0,Loose ball foul by S. Hawes (drawn by K. Lowry),,47,52
190,2,2:16.0,Official timeout,,47,52
191,2,2:16.0,,C. Joseph enters the game for K. Lowry,47,52
192,2,2:16.0,,P. Tucker enters the game for P. Patterson,47,52
193,2,2:02.0,,Def 3 sec tech foul by G. Antetokounmpo,47,52
194,2,2:02.0,,D. DeRozan misses technical free throw,47,52
195,2,2:02.0,,Offensive rebound by Team,47,52
196,2,1:56.0,,D. DeRozan misses 2-pt jump shot from 17 ft,47,52
197,2,1:55.0,,Offensive rebound by J. Valančiūnas,47,52
198,2,1:51.0,,J. Valančiūnas misses 2-pt hook shot from 1 ft,47,52
199,2,1:50.0,,Offensive rebound by J. Valančiūnas,47,52
200,2,1:35.0,,C. Joseph makes 3-pt jump shot from 24 ft (assist by D. Wright),47,55
201,2,1:22.0,Personal foul by P. Tucker,,47,55
202,2,1:08.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,47,55
203,2,1:07.0,,Defensive rebound by P. Tucker,47,55
204,2,0:54.0,,J. Valančiūnas misses 2-pt hook shot from 5 ft,47,55
205,2,0:53.0,Defensive rebound by K. Middleton,,47,55
206,2,0:43.0,T. Snell makes 3-pt jump shot from 24 ft (assist by K. Middleton),,50,55
207,2,0:33.0,,Turnover by C. Joseph (bad pass),50,55
208,2,0:33.0,,D. Carroll enters the game for P. Tucker,50,55
209,2,0:14.0,S. Hawes misses 3-pt jump shot from 25 ft,,50,55
210,2,0:14.0,Offensive rebound by G. Antetokounmpo,,50,55
211,2,0:09.0,G. Antetokounmpo misses 2-pt jump shot from 13 ft,,50,55
212,2,0:08.0,Offensive rebound by M. Brogdon,,50,55
213,2,0:01.0,K. Middleton misses 2-pt jump shot from 16 ft,,50,55
214,2,0:00.0,Offensive rebound by G. Antetokounmpo,,50,55
215,2,0:00.0,G. Antetokounmpo misses 2-pt layup at rim,,50,55
216,2,0:00.0,Offensive rebound by S. Hawes,,50,55
217,2,0:00.0,S. Hawes makes 2-pt layup from 1 ft,,52,55
218,3,11:40.0,K. Middleton misses 2-pt jump shot from 15 ft,,52,55
219,3,11:39.0,Offensive rebound by T. Maker,,52,55
220,3,11:22.0,T. Snell makes 2-pt jump shot from 6 ft,,54,55
221,3,11:10.0,,D. DeRozan misses 2-pt jump shot from 4 ft,54,55
222,3,11:10.0,Defensive rebound by T. Maker,,54,55
223,3,10:51.0,K. Middleton makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,57,55
224,3,10:51.0,Shooting foul by D. Carroll (drawn by K. Middleton),,57,55
225,3,10:51.0,K. Middleton makes free throw 1 of 1,,58,55
226,3,10:33.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by S. Ibaka),58,57
227,3,10:07.0,T. Maker misses 2-pt dunk at rim (block by S. Ibaka),,58,57
228,3,10:07.0,,Defensive rebound by D. DeRozan,58,57
229,3,10:01.0,,D. DeRozan makes 2-pt layup from 2 ft,58,59
230,3,10:01.0,,Shooting foul by T. Maker (drawn by D. DeRozan),58,59
231,3,10:01.0,,D. DeRozan makes free throw 1 of 1,58,60
232,3,9:49.0,G. Antetokounmpo makes 2-pt jump shot from 21 ft,,60,60
233,3,9:32.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by D. DeRozan),60,63
234,3,9:11.0,T. Maker misses 3-pt jump shot from 25 ft,,60,63
235,3,9:11.0,,Defensive rebound by D. DeRozan,60,63
236,3,8:58.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by S. Ibaka),60,65
237,3,8:42.0,Turnover by M. Brogdon (step out of bounds),,60,65
238,3,8:32.0,,Shooting foul by G. Antetokounmpo (drawn by D. Carroll),60,65
239,3,8:32.0,,D. Carroll misses free throw 1 of 3,60,65
240,3,8:32.0,,Offensive rebound by Team,60,65
241,3,8:32.0,,D. Carroll makes free throw 2 of 3,60,66
242,3,8:32.0,,D. Carroll misses free throw 3 of 3,60,66
243,3,8:32.0,,Offensive rebound by J. Valančiūnas,60,66
244,3,8:30.0,,J. Valančiūnas misses 2-pt layup from 1 ft (block by T. Maker),60,66
245,3,8:28.0,Defensive rebound by G. Antetokounmpo,,60,66
246,3,8:24.0,Personal foul by D. Carroll (drawn by T. Maker),,60,66
247,3,8:12.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,60,66
248,3,8:12.0,,Defensive rebound by J. Valančiūnas,60,66
249,3,8:00.0,Violation by K. Middleton (kicked ball),,60,66
250,3,7:55.0,,D. DeRozan misses 2-pt jump shot from 7 ft,60,66
251,3,7:54.0,,Offensive rebound by J. Valančiūnas,60,66
252,3,7:51.0,,Turnover by J. Valančiūnas (bad pass; steal by T. Maker),60,66
253,3,7:46.0,G. Antetokounmpo misses 2-pt layup from 5 ft (block by S. Ibaka),,60,66
254,3,7:45.0,,Defensive rebound by S. Ibaka,60,66
255,3,7:34.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by K. Lowry),60,68
256,3,7:34.0,Milwaukee full timeout,,60,68
257,3,7:34.0,G. Monroe enters the game for T. Maker,,60,68
258,3,7:22.0,K. Middleton misses 2-pt jump shot from 15 ft,,60,68
259,3,7:21.0,,Defensive rebound by S. Ibaka,60,68
260,3,7:12.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by S. Ibaka),60,71
261,3,6:44.0,K. Middleton misses 2-pt jump shot from 11 ft,,60,71
262,3,6:43.0,,Defensive rebound by S. Ibaka,60,71
263,3,6:37.0,,K. Lowry makes 2-pt layup from 1 ft,60,73
264,3,6:22.0,Shooting foul by K. Lowry (drawn by G. Monroe),,60,73
265,3,6:22.0,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),,62,73
266,3,6:22.0,G. Monroe makes free throw 1 of 1,,63,73
267,3,6:00.0,,D. DeRozan makes 2-pt jump shot from 4 ft,63,75
268,3,5:39.0,G. Monroe makes 2-pt jump shot from 15 ft,,65,75
269,3,5:27.0,,Turnover by K. Lowry (bad pass; steal by G. Monroe),65,75
270,3,5:21.0,T. Snell makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,68,75
271,3,4:54.0,,D. Carroll makes 2-pt jump shot from 6 ft (assist by S. Ibaka),68,77
272,3,4:40.0,Turnover by K. Middleton (lost ball; steal by K. Lowry),,68,77
273,3,4:36.0,,Turnover by D. DeRozan (bad pass; steal by G. Antetokounmpo),68,77
274,3,4:29.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,71,77
275,3,4:10.0,,Turnover by K. Lowry (bad pass),71,77
276,3,4:10.0,,P. Tucker enters the game for S. Ibaka,71,77
277,3,4:10.0,,P. Patterson enters the game for J. Valančiūnas,71,77
278,3,3:59.0,Personal foul by D. Carroll (drawn by K. Middleton),,71,77
279,3,3:59.0,,C. Joseph enters the game for K. Lowry,71,77
280,3,3:52.0,G. Antetokounmpo makes 2-pt dunk at rim,,73,77
281,3,3:42.0,,Offensive foul by D. DeRozan (drawn by T. Snell),73,77
282,3,3:42.0,,Turnover by D. DeRozan (offensive foul),73,77
283,3,3:42.0,M. Dellavedova enters the game for M. Brogdon,,73,77
284,3,3:26.0,K. Middleton makes 2-pt jump shot from 13 ft,,75,77
285,3,3:24.0,,Toronto full timeout,75,77
286,3,3:24.0,,S. Ibaka enters the game for D. Carroll,75,77
287,3,3:00.0,,D. DeRozan makes 2-pt jump shot from 13 ft,75,79
288,3,2:35.0,K. Middleton misses 2-pt jump shot from 21 ft,,75,79
289,3,2:34.0,,Defensive rebound by D. DeRozan,75,79
290,3,2:22.0,,S. Ibaka makes 2-pt jump shot from 12 ft,75,81
291,3,2:07.0,M. Dellavedova makes 2-pt jump shot from 15 ft,,77,81
292,3,1:47.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by P. Patterson),77,84
293,3,1:34.0,Turnover by G. Antetokounmpo (bad pass; steal by P. Patterson),,77,84
294,3,1:20.0,,C. Joseph misses 2-pt hook shot from 3 ft,77,84
295,3,1:20.0,Defensive rebound by M. Dellavedova,,77,84
296,3,1:13.0,Shooting foul by P. Patterson (drawn by G. Antetokounmpo),,77,84
297,3,1:13.0,G. Antetokounmpo makes free throw 1 of 2,,78,84
298,3,1:13.0,M. Teletović enters the game for K. Middleton,,78,84
299,3,1:13.0,G. Antetokounmpo makes free throw 2 of 2,,79,84
300,3,1:01.0,,D. DeRozan misses 2-pt jump shot from 20 ft,79,84
301,3,1:00.0,Defensive rebound by G. Antetokounmpo,,79,84
302,3,0:55.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,79,84
303,3,0:55.0,Offensive rebound by Team,,79,84
304,3,0:54.0,,Loose ball foul by S. Ibaka (drawn by G. Monroe),79,84
305,3,0:54.0,G. Monroe makes free throw 1 of 2,,80,84
306,3,0:54.0,G. Monroe makes free throw 2 of 2,,81,84
307,3,0:33.0,,C. Joseph misses 3-pt jump shot from 26 ft,81,84
308,3,0:32.0,Defensive rebound by M. Teletović,,81,84
309,3,0:12.0,Shooting foul by S. Ibaka (drawn by G. Antetokounmpo),,81,84
310,3,0:12.0,G. Antetokounmpo makes free throw 1 of 2,,82,84
311,3,0:12.0,T. Maker enters the game for G. Monroe,,82,84
312,3,0:12.0,G. Antetokounmpo makes free throw 2 of 2,,83,84
313,3,0:00.0,,S. Ibaka misses 2-pt jump shot from 16 ft,83,84
314,3,0:00.0,,Offensive rebound by Team,83,84
315,4,11:39.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by K. Lowry),83,87
316,4,11:17.0,M. Dellavedova misses 2-pt jump shot from 9 ft,,83,87
317,4,11:17.0,Offensive rebound by G. Monroe,,83,87
318,4,11:14.0,G. Monroe misses 2-pt layup from 2 ft,,83,87
319,4,11:14.0,,Defensive rebound by K. Lowry,83,87
320,4,10:59.0,,C. Joseph makes 2-pt layup from 1 ft,83,89
321,4,10:33.0,M. Dellavedova misses 2-pt jump shot from 13 ft,,83,89
322,4,10:33.0,,Defensive rebound by P. Tucker,83,89
323,4,10:24.0,,K. Lowry misses 3-pt jump shot from 27 ft,83,89
324,4,10:24.0,Defensive rebound by M. Teletović,,83,89
325,4,10:09.0,M. Teletović misses 2-pt jump shot from 5 ft,,83,89
326,4,10:08.0,,Defensive rebound by K. Lowry,83,89
327,4,10:00.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by P. Patterson),83,92
328,4,9:47.0,Personal foul by P. Tucker,,83,92
329,4,9:40.0,Milwaukee full timeout,,83,92
330,4,9:40.0,T. Maker enters the game for G. Monroe,,83,92
331,4,9:40.0,G. Antetokounmpo enters the game for M. Teletović,,83,92
332,4,9:40.0,Turnover by Team (5 sec inbounds),,83,92
333,4,9:26.0,,Personal foul by G. Antetokounmpo (drawn by S. Ibaka),83,92
334,4,9:12.0,,P. Tucker makes 3-pt jump shot from 25 ft (assist by S. Ibaka),83,95
335,4,8:45.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,83,95
336,4,8:44.0,,Defensive rebound by P. Tucker,83,95
337,4,8:41.0,,Personal foul by M. Dellavedova (drawn by S. Ibaka),83,95
338,4,8:23.0,,Turnover by K. Lowry (bad pass; steal by G. Antetokounmpo),83,95
339,4,8:22.0,Personal foul by C. Joseph (drawn by M. Brogdon),,83,95
340,4,8:11.0,Turnover by T. Maker (bad pass; steal by P. Patterson),,83,95
341,4,8:06.0,,P. Patterson misses 3-pt jump shot from 25 ft (block by T. Maker),83,95
342,4,8:04.0,Defensive rebound by M. Dellavedova,,83,95
343,4,7:52.0,M. Brogdon makes 2-pt jump shot from 3 ft,,85,95
344,4,7:37.0,,Turnover by C. Joseph (bad pass),85,95
345,4,7:25.0,M. Dellavedova makes 3-pt jump shot from 27 ft (assist by T. Maker),,88,95
346,4,7:11.0,,Personal foul by T. Maker (drawn by C. Joseph),88,95
347,4,7:11.0,,D. DeRozan enters the game for C. Joseph,88,95
348,4,7:00.0,,Turnover by P. Patterson (bad pass),88,95
349,4,6:52.0,M. Brogdon misses 2-pt jump shot from 6 ft,,88,95
350,4,6:51.0,,Defensive rebound by D. DeRozan,88,95
351,4,6:40.0,,S. Ibaka misses 2-pt jump shot from 18 ft,88,95
352,4,6:39.0,Defensive rebound by K. Middleton,,88,95
353,4,6:29.0,K. Middleton misses 2-pt jump shot from 12 ft,,88,95
354,4,6:29.0,,Defensive rebound by S. Ibaka,88,95
355,4,6:14.0,,S. Ibaka misses 3-pt jump shot from 26 ft,88,95
356,4,6:14.0,Defensive rebound by G. Antetokounmpo,,88,95
357,4,6:06.0,T. Maker makes 2-pt dunk at rim (assist by G. Antetokounmpo),,90,95
358,4,5:37.0,,K. Lowry misses 3-pt jump shot from 25 ft,90,95
359,4,5:37.0,Defensive rebound by K. Middleton,,90,95
360,4,5:28.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,90,95
361,4,5:28.0,,Defensive rebound by P. Patterson,90,95
362,4,5:23.0,,Shooting foul by K. Middleton (drawn by K. Lowry),90,95
363,4,5:23.0,Official timeout,,90,95
364,4,5:23.0,,K. Lowry misses free throw 1 of 2,90,95
365,4,5:23.0,,Offensive rebound by Team,90,95
366,4,5:23.0,,C. Joseph enters the game for S. Ibaka,90,95
367,4,5:23.0,,K. Lowry makes free throw 2 of 2,90,96
368,4,5:01.0,Shooting foul by C. Joseph (drawn by G. Antetokounmpo),,90,96
369,4,5:01.0,G. Antetokounmpo misses free throw 1 of 2,,90,96
370,4,5:01.0,Offensive rebound by Team,,90,96
371,4,5:01.0,G. Antetokounmpo misses free throw 2 of 2,,90,96
372,4,5:00.0,,Defensive rebound by P. Tucker,90,96
