,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
75,1,2:59.0,J. Nelson enters the game for E. Mudiay,,22,26
76,1,2:59.0,,I. Clark enters the game for K. Thompson,22,26
77,1,2:53.0,,Turnover by S. Curry (bad pass; steal by J. Nurkić),22,26
78,1,2:43.0,J. Nurkić makes 2-pt layup from 1 ft (assist by W. Barton),,24,26
79,1,2:24.0,,S. Curry misses 2-pt layup from 2 ft,24,26
80,1,2:24.0,Defensive rebound by D. Gallinari,,24,26
81,1,2:14.0,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Gallinari),,26,26
82,1,1:59.0,,I. Clark makes 3-pt jump shot from 26 ft (assist by S. Curry),26,29
83,1,1:43.0,W. Barton misses 2-pt jump shot from 18 ft,,26,29
84,1,1:42.0,,Defensive rebound by Team,26,29
85,1,1:42.0,Loose ball foul by J. Nurkić (drawn by J. McGee),,26,29
86,1,1:42.0,,J. McGee makes free throw 1 of 2,26,30
87,1,1:42.0,,J. McGee misses free throw 2 of 2,26,30
88,1,1:42.0,W. Chandler enters the game for G. Harris,,26,30
89,1,1:42.0,J. Murray enters the game for D. Gallinari,,26,30
90,1,1:42.0,,K. Durant enters the game for D. Green,26,30
91,1,1:41.0,Defensive rebound by J. Murray,,26,30
92,1,1:26.0,W. Barton makes 2-pt dunk at rim (assist by J. Murray),,28,30
93,1,1:07.0,,K. Durant misses 2-pt jump shot from 9 ft,28,30
94,1,1:07.0,Defensive rebound by J. Nurkić,,28,30
95,1,0:59.0,W. Barton makes 3-pt jump shot from 26 ft (assist by J. Nurkić),,31,30
96,1,0:53.0,,S. Curry makes 2-pt layup from 1 ft,31,32
97,1,0:53.0,,Shooting foul by J. Nelson (drawn by S. Curry),31,32
98,1,0:53.0,,S. Curry makes free throw 1 of 1,31,33
99,1,0:34.0,Turnover by J. Nelson (bad pass; steal by I. Clark),,31,33
100,1,0:28.0,,S. Curry misses 3-pt jump shot from 27 ft,31,33
101,1,0:28.0,,Offensive rebound by A. Iguodala,31,33
102,1,0:06.0,,K. Durant makes 2-pt jump shot from 20 ft (assist by I. Clark),31,35
103,1,0:00.0,J. Nelson makes 2-pt jump shot from 18 ft,,33,35
104,2,11:47.0,J. Nelson makes 2-pt layup from 2 ft,,35,35
105,2,11:47.0,Shooting foul by I. Clark (drawn by J. Nelson),,35,35
106,2,11:47.0,J. Nelson makes free throw 1 of 1,,36,35
107,2,11:28.0,,A. Iguodala makes 2-pt layup from 1 ft (assist by D. West),36,37
108,2,11:18.0,J. Nurkić makes 2-pt dunk at rim (assist by J. Nelson),,38,37
109,2,10:59.0,,I. Clark makes 3-pt jump shot from 26 ft (assist by A. Iguodala),38,40
110,2,10:48.0,Turnover by J. Nelson (bad pass; steal by I. Clark),,38,40
111,2,10:42.0,,I. Clark makes 2-pt layup from 1 ft (assist by S. Livingston),38,42
112,2,10:24.0,W. Chandler makes 2-pt layup from 1 ft,,40,42
113,2,10:11.0,,Shooting foul by J. Nelson (drawn by I. Clark),40,42
114,2,10:11.0,,I. Clark makes free throw 1 of 2,40,43
115,2,10:11.0,,I. Clark makes free throw 2 of 2,40,44
116,2,9:59.0,J. Murray misses 3-pt jump shot from 27 ft,,40,44
117,2,9:58.0,,Defensive rebound by K. Durant,40,44
118,2,9:51.0,,K. Durant misses 2-pt jump shot from 3 ft,40,44
119,2,9:50.0,Defensive rebound by W. Barton,,40,44
120,2,9:45.0,J. Murray makes 2-pt dunk at rim (assist by W. Barton),,42,44
121,2,9:27.0,,I. Clark makes 2-pt jump shot from 13 ft (assist by K. Durant),42,46
122,2,9:19.0,Turnover by J. Nelson (lost ball),,42,46
123,2,9:02.0,,S. Livingston misses 2-pt jump shot from 15 ft,42,46
124,2,9:01.0,Defensive rebound by W. Barton,,42,46
125,2,8:48.0,J. Nurkić makes 2-pt jump shot from 3 ft (assist by J. Nelson),,44,46
126,2,8:35.0,,K. Durant misses 2-pt jump shot from 14 ft,44,46
127,2,8:35.0,Defensive rebound by J. Nurkić,,44,46
128,2,8:26.0,Shooting foul by K. Durant (drawn by W. Chandler),,44,46
129,2,8:26.0,Official timeout,,44,46
130,2,8:26.0,W. Chandler misses free throw 1 of 3,,44,46
131,2,8:26.0,Offensive rebound by Team,,44,46
132,2,8:26.0,W. Chandler makes free throw 2 of 3,,45,46
133,2,8:26.0,,K. Thompson enters the game for A. Iguodala,44,46
134,2,8:26.0,W. Chandler makes free throw 3 of 3,,46,46
135,2,8:09.0,,K. Durant misses 2-pt jump shot from 19 ft,46,46
136,2,8:08.0,Defensive rebound by J. Murray,,46,46
137,2,8:03.0,W. Barton makes 2-pt dunk at rim (assist by J. Murray),,48,46
138,2,7:40.0,,K. Durant makes 2-pt jump shot from 17 ft,48,48
139,2,7:24.0,W. Chandler misses 3-pt jump shot from 25 ft,,48,48
140,2,7:23.0,Offensive rebound by W. Barton,,48,48
141,2,7:07.0,J. Murray makes 3-pt jump shot from 23 ft (assist by W. Chandler),,51,48
142,2,6:47.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. West),51,51
143,2,6:37.0,J. Nelson misses 3-pt jump shot from 25 ft,,51,51
144,2,6:37.0,,Defensive rebound by Team,51,51
145,2,6:37.0,Loose ball foul by J. Nurkić (drawn by D. West),,51,51
146,2,6:37.0,E. Mudiay enters the game for J. Nelson,,51,51
147,2,6:37.0,,Z. Pachulia enters the game for K. Durant,51,51
148,2,6:37.0,D. Gallinari enters the game for W. Chandler,,51,51
149,2,6:37.0,,D. Green enters the game for D. West,51,51
150,2,6:23.0,,Z. Pachulia misses 2-pt jump shot from 14 ft,51,51
151,2,6:21.0,,Offensive rebound by S. Livingston,51,51
152,2,6:21.0,,S. Livingston misses 2-pt layup from 1 ft,51,51
153,2,6:19.0,Defensive rebound by D. Gallinari,,51,51
154,2,6:16.0,Shooting foul by D. Green (drawn by J. Nurkić),,51,51
155,2,6:16.0,J. Nurkić misses free throw 1 of 2,,51,51
156,2,6:16.0,Offensive rebound by Team,,51,51
157,2,6:16.0,,Golden State full timeout,51,51
158,2,6:16.0,,S. Curry enters the game for I. Clark,51,51
159,2,6:16.0,J. Nurkić makes free throw 2 of 2,,52,51
160,2,6:03.0,,K. Thompson misses 3-pt jump shot from 25 ft,52,51
161,2,6:03.0,Defensive rebound by J. Murray,,52,51
162,2,5:42.0,E. Mudiay misses 2-pt jump shot from 13 ft,,52,51
163,2,5:42.0,Offensive rebound by Team,,52,51
164,2,5:42.0,,Loose ball foul by Z. Pachulia (drawn by J. Nurkić),52,51
165,2,5:42.0,G. Harris enters the game for W. Barton,,52,51
166,2,5:34.0,J. Nurkić misses 2-pt jump shot from 20 ft,,52,51
167,2,5:34.0,,Defensive rebound by K. Thompson,52,51
168,2,5:16.0,,S. Curry makes 2-pt jump shot from 21 ft (assist by D. Green),52,53
169,2,5:00.0,E. Mudiay misses 2-pt jump shot from 8 ft,,52,53
170,2,4:59.0,,Defensive rebound by Z. Pachulia,52,53
171,2,4:54.0,,S. Curry makes 3-pt jump shot from 34 ft,52,56
172,2,4:42.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by J. Nurkić),,55,56
173,2,4:27.0,,K. Thompson misses 2-pt jump shot from 9 ft,55,56
174,2,4:27.0,Defensive rebound by D. Gallinari,,55,56
175,2,4:19.0,J. Murray misses 3-pt jump shot from 24 ft,,55,56
176,2,4:18.0,,Defensive rebound by K. Thompson,55,56
177,2,4:07.0,,Z. Pachulia misses 2-pt layup from 2 ft (block by J. Nurkić),55,56
178,2,4:06.0,,Offensive rebound by Z. Pachulia,55,56
179,2,4:03.0,,Z. Pachulia makes 2-pt hook shot from 4 ft,55,58
180,2,3:52.0,J. Murray misses 2-pt jump shot from 12 ft,,55,58
181,2,3:50.0,,Defensive rebound by Z. Pachulia,55,58
182,2,3:42.0,,D. Green makes 2-pt dunk at rim (assist by S. Livingston),55,60
183,2,3:42.0,Denver full timeout,,55,60
184,2,3:42.0,N. Jokić enters the game for J. Nurkić,,55,60
185,2,3:42.0,W. Chandler enters the game for J. Murray,,55,60
186,2,3:18.0,G. Harris misses 2-pt jump shot from 7 ft,,55,60
187,2,3:17.0,Offensive rebound by G. Harris,,55,60
188,2,3:16.0,Shooting foul by Z. Pachulia (drawn by G. Harris),,55,60
189,2,3:16.0,G. Harris misses free throw 1 of 2,,55,60
190,2,3:16.0,Offensive rebound by Team,,55,60
191,2,3:16.0,,K. Durant enters the game for Z. Pachulia,55,60
192,2,3:16.0,G. Harris makes free throw 2 of 2,,56,60
193,2,3:06.0,,S. Curry misses 3-pt jump shot from 28 ft,56,60
194,2,3:05.0,,Offensive rebound by D. Green,56,60
195,2,3:00.0,,K. Durant makes 2-pt dunk at rim (assist by D. Green),56,62
196,2,2:37.0,G. Harris makes 2-pt jump shot from 16 ft,,58,62
197,2,2:27.0,,K. Durant misses 3-pt jump shot from 26 ft,58,62
198,2,2:25.0,Defensive rebound by D. Gallinari,,58,62
199,2,2:11.0,W. Chandler makes 2-pt layup from 1 ft (assist by N. Jokić),,60,62
200,2,2:05.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),60,64
201,2,2:05.0,,Shooting foul by E. Mudiay (drawn by K. Thompson),60,64
202,2,2:05.0,W. Barton enters the game for N. Jokić,,60,64
203,2,2:05.0,,A. Iguodala enters the game for S. Livingston,60,64
204,2,2:05.0,,K. Thompson makes free throw 1 of 1,60,65
205,2,1:44.0,G. Harris misses 3-pt jump shot from 25 ft,,60,65
206,2,1:44.0,,Defensive rebound by D. Green,60,65
207,2,1:39.0,,Turnover by K. Durant (lost ball),60,65
208,2,1:19.0,D. Gallinari misses 3-pt jump shot from 24 ft,,60,65
209,2,1:19.0,,Defensive rebound by K. Durant,60,65
210,2,1:11.0,,S. Curry misses 2-pt hook shot from 3 ft,60,65
211,2,1:11.0,Defensive rebound by Team,,60,65
212,2,1:00.0,W. Chandler misses 2-pt jump shot from 8 ft,,60,65
213,2,0:59.0,Offensive rebound by D. Gallinari,,60,65
214,2,0:56.0,D. Gallinari makes 2-pt jump shot from 19 ft,,62,65
215,2,0:41.0,,Turnover by D. Green (bad pass; steal by D. Gallinari),62,65
216,2,0:37.0,Turnover by D. Gallinari (bad pass),,62,65
217,2,0:33.0,,D. Green misses 3-pt jump shot from 30 ft,62,65
218,2,0:33.0,Defensive rebound by W. Barton,,62,65
219,2,0:12.0,G. Harris misses 2-pt layup from 2 ft,,62,65
220,2,0:11.0,Offensive rebound by W. Barton,,62,65
221,2,0:11.0,W. Barton makes 2-pt layup from 1 ft,,64,65
222,2,0:06.0,,Personal foul by D. Gallinari (drawn by K. Durant),64,65
223,2,0:02.0,,K. Durant makes 3-pt jump shot from 27 ft,64,68
224,3,11:44.0,N. Jokić makes 2-pt jump shot from 13 ft (assist by D. Gallinari),,66,68
225,3,11:27.0,,S. Curry makes 2-pt jump shot from 19 ft,66,70
226,3,11:18.0,E. Mudiay misses 2-pt layup from 2 ft,,66,70
227,3,11:18.0,Offensive rebound by Team,,66,70
228,3,11:18.0,,Loose ball foul by S. Curry (drawn by N. Jokić),66,70
229,3,11:10.0,E. Mudiay makes 2-pt layup from 1 ft,,68,70
230,3,10:57.0,,Shooting foul by G. Harris (drawn by D. Green),68,70
231,3,10:57.0,,D. Green misses free throw 1 of 2,68,70
232,3,10:57.0,,Offensive rebound by Team,68,70
233,3,10:57.0,,D. Green makes free throw 2 of 2,68,71
234,3,10:33.0,W. Chandler misses 3-pt jump shot from 26 ft,,68,71
235,3,10:32.0,Offensive rebound by Team,,68,71
236,3,10:32.0,Turnover by Team (shot clock),,68,71
237,3,10:10.0,,K. Durant makes 2-pt jump shot from 10 ft,68,73
238,3,9:55.0,W. Chandler misses 3-pt jump shot from 25 ft,,68,73
239,3,9:54.0,Offensive rebound by N. Jokić,,68,73
240,3,9:53.0,N. Jokić misses 2-pt hook shot from 4 ft,,68,73
241,3,9:51.0,,Defensive rebound by S. Curry,68,73
242,3,9:39.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),68,76
243,3,9:12.0,N. Jokić misses 2-pt hook shot from 8 ft,,68,76
244,3,9:10.0,,Defensive rebound by D. Green,68,76
245,3,8:53.0,,K. Durant misses 2-pt jump shot from 18 ft,68,76
246,3,8:53.0,Defensive rebound by N. Jokić,,68,76
247,3,8:46.0,Shooting foul by D. Green (drawn by D. Gallinari),,68,76
248,3,8:46.0,D. Gallinari makes free throw 1 of 2,,69,76
249,3,8:46.0,D. Gallinari makes free throw 2 of 2,,70,76
250,3,8:35.0,,S. Curry misses 2-pt jump shot from 19 ft,70,76
251,3,8:34.0,,Offensive rebound by Z. Pachulia,70,76
252,3,8:34.0,,Shooting foul by G. Harris (drawn by Z. Pachulia),70,76
253,3,8:34.0,,Z. Pachulia makes free throw 1 of 2,70,77
254,3,8:34.0,,Z. Pachulia makes free throw 2 of 2,70,78
255,3,8:18.0,,Offensive charge foul by W. Chandler (drawn by D. Green),70,78
256,3,8:18.0,Turnover by W. Chandler (offensive foul),,70,78
257,3,8:08.0,,K. Durant makes 2-pt layup from 2 ft,70,80
258,3,8:08.0,Denver full timeout,,70,80
259,3,7:54.0,D. Gallinari misses 2-pt jump shot from 14 ft,,70,80
260,3,7:53.0,,Defensive rebound by K. Thompson,70,80
261,3,7:28.0,,S. Curry misses 3-pt jump shot from 29 ft,70,80
262,3,7:28.0,Defensive rebound by Team,,70,80
263,3,7:04.0,W. Chandler makes 2-pt jump shot from 19 ft,,72,80
264,3,6:52.0,,K. Durant makes 2-pt dunk at rim (assist by D. Green),72,82
265,3,6:35.0,W. Chandler misses 3-pt jump shot from 23 ft,,72,82
266,3,6:35.0,,Defensive rebound by D. Green,72,82
267,3,6:23.0,,K. Thompson misses 2-pt layup from 2 ft,72,82
268,3,6:19.0,,Offensive rebound by Z. Pachulia,72,82
269,3,6:13.0,,K. Thompson misses 3-pt jump shot from 24 ft,72,82
270,3,6:12.0,Defensive rebound by D. Gallinari,,72,82
271,3,6:03.0,E. Mudiay misses 3-pt jump shot from 25 ft,,72,82
272,3,6:02.0,,Defensive rebound by D. Green,72,82
273,3,5:52.0,,Z. Pachulia misses 2-pt layup from 3 ft,72,82
274,3,5:51.0,Defensive rebound by E. Mudiay,,72,82
275,3,5:46.0,D. Gallinari misses 3-pt jump shot from 25 ft,,72,82
276,3,5:45.0,Offensive rebound by W. Chandler,,72,82
277,3,5:42.0,G. Harris makes 2-pt layup from 2 ft (assist by E. Mudiay),,74,82
278,3,5:33.0,,Golden State full timeout,74,82
279,3,5:33.0,W. Barton enters the game for W. Chandler,,74,82
280,3,5:33.0,,J. McGee enters the game for Z. Pachulia,74,82
281,3,5:25.0,,S. Curry misses 3-pt jump shot from 26 ft,74,82
282,3,5:22.0,,Offensive rebound by J. McGee,74,82
283,3,5:22.0,,J. McGee makes 2-pt layup at rim,74,84
284,3,5:03.0,D. Gallinari misses 2-pt jump shot from 11 ft,,74,84
285,3,5:02.0,,Defensive rebound by K. Durant,74,84
286,3,4:50.0,,Turnover by S. Curry (bad pass; steal by E. Mudiay),74,84
287,3,4:43.0,W. Barton makes 2-pt layup from 2 ft (assist by E. Mudiay),,76,84
288,3,4:34.0,,J. McGee makes 2-pt layup from 1 ft (assist by S. Curry),76,86
289,3,4:23.0,E. Mudiay makes 2-pt jump shot from 17 ft (assist by W. Barton),,78,86
290,3,4:06.0,,K. Thompson misses 2-pt jump shot from 14 ft,78,86
291,3,4:06.0,Defensive rebound by W. Barton,,78,86
292,3,3:56.0,N. Jokić misses 3-pt jump shot from 26 ft,,78,86
293,3,3:56.0,,Defensive rebound by D. Green,78,86
294,3,3:47.0,,K. Durant misses 3-pt jump shot from 27 ft,78,86
295,3,3:46.0,Defensive rebound by N. Jokić,,78,86
296,3,3:37.0,W. Barton misses 3-pt jump shot from 27 ft,,78,86
297,3,3:36.0,,Defensive rebound by J. McGee,78,86
298,3,3:23.0,,D. Green misses 2-pt jump shot from 6 ft,78,86
299,3,3:23.0,Defensive rebound by N. Jokić,,78,86
300,3,3:17.0,N. Jokić makes 2-pt dunk at rim,,80,86
301,3,3:17.0,,Golden State full timeout,80,86
302,3,3:17.0,,A. Iguodala enters the game for K. Durant,80,86
303,3,3:17.0,,I. Clark enters the game for K. Thompson,80,86
304,3,3:17.0,J. Nelson enters the game for E. Mudiay,,80,86
305,3,3:06.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),80,88
306,3,2:44.0,N. Jokić misses 2-pt hook shot from 7 ft,,80,88
307,3,2:43.0,Offensive rebound by N. Jokić,,80,88
308,3,2:43.0,N. Jokić misses 2-pt layup from 2 ft,,80,88
309,3,2:42.0,Offensive rebound by N. Jokić,,80,88
310,3,2:42.0,N. Jokić misses 2-pt layup from 3 ft,,80,88
311,3,2:41.0,Offensive rebound by N. Jokić,,80,88
312,3,2:41.0,N. Jokić misses 2-pt layup from 1 ft,,80,88
313,3,2:40.0,Offensive rebound by N. Jokić,,80,88
314,3,2:40.0,N. Jokić misses 2-pt hook shot from 1 ft,,80,88
315,3,2:39.0,Offensive rebound by N. Jokić,,80,88
316,3,2:38.0,N. Jokić misses 2-pt layup from 2 ft,,80,88
317,3,2:36.0,Offensive rebound by G. Harris,,80,88
318,3,2:23.0,D. Gallinari misses 3-pt jump shot from 26 ft,,80,88
319,3,2:22.0,Offensive rebound by N. Jokić,,80,88
320,3,2:20.0,Turnover by N. Jokić (lost ball),,80,88
321,3,2:10.0,,S. Curry misses 3-pt jump shot from 30 ft,80,88
322,3,2:09.0,Defensive rebound by W. Barton,,80,88
323,3,2:03.0,G. Harris misses 3-pt jump shot from 27 ft,,80,88
324,3,2:02.0,,Defensive rebound by J. McGee,80,88
325,3,1:55.0,,D. Green misses 2-pt layup from 1 ft,80,88
326,3,1:54.0,Defensive rebound by N. Jokić,,80,88
327,3,1:41.0,Turnover by W. Barton (lost ball; steal by J. McGee),,80,88
328,3,1:38.0,,Shooting foul by J. Nelson (drawn by S. Curry),80,88
329,3,1:38.0,,S. Curry makes free throw 1 of 2,80,89
330,3,1:38.0,J. Nurkić enters the game for D. Gallinari,,80,89
331,3,1:38.0,J. Murray enters the game for N. Jokić,,80,89
332,3,1:38.0,W. Chandler enters the game for G. Harris,,80,89
333,3,1:38.0,,D. West enters the game for J. McGee,80,89
334,3,1:38.0,,S. Curry makes free throw 2 of 2,80,90
335,3,1:14.0,J. Nurkić misses 2-pt jump shot from 9 ft,,80,90
336,3,1:14.0,,Defensive rebound by D. Green,80,90
337,3,0:59.0,,S. Curry makes 2-pt jump shot from 16 ft,80,92
338,3,0:47.0,J. Nelson misses 3-pt jump shot from 25 ft,,80,92
339,3,0:46.0,,Defensive rebound by Team,80,92
340,3,0:45.0,,Personal foul by J. Nurkić (drawn by D. Green),80,92
341,3,0:45.0,,D. Green makes free throw 1 of 2,80,93
342,3,0:45.0,,D. Green makes free throw 2 of 2,80,94
343,3,0:31.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by J. Nelson),,83,94
344,3,0:14.0,,A. Iguodala misses 3-pt jump shot from 24 ft,83,94
345,3,0:13.0,Defensive rebound by J. Nurkić,,83,94
346,3,0:05.0,J. Nurkić makes 2-pt hook shot from 3 ft (assist by W. Barton),,85,94
347,3,0:01.0,,A. Iguodala misses 2-pt jump shot from 10 ft,85,94
348,3,0:00.0,,Offensive rebound by Team,85,94
349,4,11:44.0,,K. Thompson makes 2-pt layup at rim (assist by D. West),85,96
350,4,11:34.0,Turnover by J. Nurkić (lost ball; steal by A. Iguodala),,85,96
351,4,11:21.0,,D. West misses 2-pt jump shot from 19 ft,85,96
352,4,11:21.0,Defensive rebound by W. Chandler,,85,96
353,4,11:08.0,W. Chandler makes 3-pt jump shot from 28 ft (assist by J. Nelson),,88,96
354,4,10:47.0,,D. West misses 2-pt jump shot from 18 ft,88,96
355,4,10:47.0,Defensive rebound by J. Nurkić,,88,96
356,4,10:39.0,Turnover by W. Barton (bad pass; steal by A. Iguodala),,88,96
357,4,10:33.0,,S. Livingston misses 2-pt jump shot from 16 ft,88,96
358,4,10:33.0,,Offensive rebound by D. West,88,96
359,4,10:30.0,,D. West misses 2-pt layup from 3 ft,88,96
360,4,10:28.0,,Offensive rebound by S. Livingston,88,96
361,4,10:28.0,,S. Livingston makes 2-pt layup from 1 ft,88,98
362,4,10:08.0,W. Chandler makes 2-pt jump shot from 4 ft (assist by J. Murray),,90,98
363,4,10:01.0,,S. Livingston makes 2-pt jump shot from 17 ft,90,100
364,4,10:01.0,,Shooting foul by J. Nelson (drawn by S. Livingston),90,100
365,4,10:01.0,,S. Livingston misses free throw 1 of 1,90,100
366,4,9:59.0,Defensive rebound by J. Nurkić,,90,100
367,4,9:51.0,Turnover by J. Nelson (traveling),,90,100
368,4,9:37.0,,K. Thompson makes 2-pt jump shot from 14 ft (assist by A. Iguodala),90,102
369,4,9:37.0,Denver full timeout,,90,102
370,4,9:22.0,W. Chandler makes 2-pt jump shot from 20 ft (assist by J. Nurkić),,92,102
371,4,9:08.0,,Personal foul by W. Barton (drawn by K. Thompson),92,102
372,4,9:03.0,,K. Thompson misses 2-pt layup from 2 ft,92,102
373,4,9:03.0,Defensive rebound by Team,,92,102
374,4,8:45.0,W. Barton makes 3-pt jump shot from 27 ft (assist by W. Chandler),,95,102
375,4,8:27.0,,K. Durant makes 2-pt jump shot from 16 ft,95,104
376,4,8:13.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by J. Nurkić),,98,104
377,4,7:57.0,,A. Iguodala makes 2-pt dunk at rim (assist by S. Livingston),98,106
378,4,7:33.0,W. Chandler misses 2-pt jump shot from 10 ft (block by K. Durant),,98,106
379,4,7:32.0,,Defensive rebound by D. West,98,106
380,4,7:28.0,,Turnover by K. Durant (lost ball; steal by W. Chandler),98,106
381,4,7:25.0,,Offensive charge foul by W. Chandler (drawn by S. Livingston),98,106
382,4,7:25.0,Turnover by W. Chandler (offensive foul),,98,106
