,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
191,2,0:42.0,Turnover by I. Shumpert (lost ball; steal by I. Smith),,52,50
192,2,0:37.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,52,53
193,2,0:26.0,L. James misses 2-pt jump shot from 21 ft,,52,53
194,2,0:26.0,Offensive rebound by L. James,,52,53
195,2,0:23.0,L. James misses 3-pt jump shot from 26 ft,,52,53
196,2,0:23.0,,Defensive rebound by T. Harris,52,53
197,2,0:04.0,,Shooting foul by J. Smith (drawn by T. Harris),52,53
198,2,0:04.0,,T. Harris makes free throw 1 of 2,52,54
199,2,0:04.0,,T. Harris makes free throw 2 of 2,52,55
200,2,0:01.0,J. Smith misses 2-pt layup from 1 ft,,52,55
201,2,0:00.0,,Defensive rebound by A. Baynes,52,55
202,3,11:47.0,R. Jefferson makes 2-pt layup from 1 ft (assist by L. James),,54,55
203,3,11:33.0,,A. Drummond makes 2-pt layup at rim (assist by K. Caldwell-Pope),54,57
204,3,11:14.0,I. Shumpert misses 2-pt jump shot from 9 ft,,54,57
205,3,11:14.0,Offensive rebound by T. Thompson,,54,57
206,3,11:09.0,T. Thompson misses 2-pt layup at rim,,54,57
207,3,11:08.0,,Defensive rebound by A. Drummond,54,57
208,3,11:00.0,,T. Harris misses 3-pt jump shot from 23 ft,54,57
209,3,11:00.0,Defensive rebound by K. Irving,,54,57
210,3,10:38.0,K. Irving misses 2-pt layup from 2 ft,,54,57
211,3,10:38.0,Offensive rebound by Team,,54,57
212,3,10:38.0,Turnover by Team (shot clock),,54,57
213,3,10:15.0,,T. Harris makes 2-pt jump shot from 11 ft,54,59
214,3,9:59.0,T. Thompson misses 2-pt jump shot from 6 ft,,54,59
215,3,9:59.0,Offensive rebound by L. James,,54,59
216,3,9:58.0,L. James misses 2-pt layup from 3 ft,,54,59
217,3,9:57.0,,Defensive rebound by A. Drummond,54,59
218,3,9:47.0,,M. Morris misses 3-pt jump shot from 25 ft,54,59
219,3,9:47.0,Defensive rebound by R. Jefferson,,54,59
220,3,9:37.0,Shooting foul by R. Jackson (drawn by K. Irving),,54,59
221,3,9:37.0,K. Irving misses free throw 1 of 2,,54,59
222,3,9:37.0,Offensive rebound by Team,,54,59
223,3,9:37.0,K. Irving makes free throw 2 of 2,,55,59
224,3,9:21.0,,A. Drummond makes 2-pt hook shot from 7 ft,55,61
225,3,9:10.0,I. Shumpert misses 3-pt jump shot from 26 ft,,55,61
226,3,9:10.0,,Defensive rebound by M. Morris,55,61
227,3,9:03.0,,Turnover by R. Jackson (bad pass),55,61
228,3,8:48.0,K. Irving makes 2-pt layup from 1 ft (assist by T. Thompson),,57,61
229,3,8:48.0,Shooting foul by T. Harris (drawn by K. Irving),,57,61
230,3,8:48.0,K. Irving makes free throw 1 of 1,,58,61
231,3,8:40.0,,Shooting foul by R. Jefferson (drawn by T. Harris),58,61
232,3,8:40.0,,T. Harris makes free throw 1 of 2,58,62
233,3,8:40.0,,T. Harris makes free throw 2 of 2,58,63
234,3,8:19.0,Turnover by I. Shumpert (bad pass; steal by M. Morris),,58,63
235,3,8:03.0,,A. Drummond misses 2-pt hook shot from 7 ft,58,63
236,3,8:03.0,,Offensive rebound by Team,58,63
237,3,7:54.0,,R. Jackson makes 3-pt jump shot from 23 ft (assist by M. Morris),58,66
238,3,7:38.0,L. James misses 3-pt jump shot from 27 ft,,58,66
239,3,7:38.0,,Defensive rebound by R. Jackson,58,66
240,3,7:31.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,58,66
241,3,7:30.0,Defensive rebound by R. Jefferson,,58,66
242,3,7:16.0,K. Irving misses 3-pt jump shot from 23 ft,,58,66
243,3,7:16.0,,Defensive rebound by T. Harris,58,66
244,3,7:05.0,,Shooting foul by R. Jefferson (drawn by M. Morris),58,66
245,3,7:05.0,,M. Morris makes free throw 1 of 2,58,67
246,3,7:05.0,,M. Morris makes free throw 2 of 2,58,68
247,3,6:50.0,L. James misses 3-pt jump shot from 25 ft,,58,68
248,3,6:47.0,,Defensive rebound by Team,58,68
249,3,6:47.0,,Personal foul by T. Thompson (drawn by R. Jackson),58,68
250,3,6:47.0,C. Frye enters the game for T. Thompson,,58,68
251,3,6:35.0,,R. Jackson misses 2-pt jump shot from 19 ft,58,68
252,3,6:35.0,Defensive rebound by C. Frye,,58,68
253,3,6:35.0,Personal foul by A. Drummond (drawn by C. Frye),,58,68
254,3,6:21.0,L. James makes 2-pt layup from 1 ft,,60,68
255,3,6:00.0,,M. Morris misses 3-pt jump shot from 26 ft,60,68
256,3,6:00.0,Defensive rebound by Team,,60,68
257,3,6:00.0,,A. Baynes enters the game for A. Drummond,60,68
258,3,5:39.0,C. Frye makes 3-pt jump shot from 25 ft (assist by R. Jefferson),,63,68
259,3,5:35.0,,Detroit full timeout,63,68
260,3,5:35.0,,I. Smith enters the game for T. Harris,63,68
261,3,5:35.0,,J. Leuer enters the game for R. Jackson,63,68
262,3,5:29.0,,Personal foul by I. Shumpert (drawn by A. Baynes),63,68
263,3,5:22.0,,I. Smith misses 2-pt jump shot from 18 ft,63,68
264,3,5:22.0,Defensive rebound by R. Jefferson,,63,68
265,3,5:07.0,C. Frye makes 3-pt jump shot from 26 ft (assist by L. James),,66,68
266,3,4:53.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,66,68
267,3,4:52.0,Defensive rebound by Team,,66,68
268,3,4:41.0,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),,69,68
269,3,4:34.0,,Detroit full timeout,69,68
270,3,4:34.0,,T. Harris enters the game for A. Baynes,69,68
271,3,4:28.0,,Shooting foul by K. Irving (drawn by I. Smith),69,68
272,3,4:28.0,,I. Smith misses free throw 1 of 2,69,68
273,3,4:28.0,,Offensive rebound by Team,69,68
274,3,4:28.0,,I. Smith makes free throw 2 of 2,69,69
275,3,4:11.0,I. Shumpert misses 3-pt jump shot from 26 ft,,69,69
276,3,4:11.0,Offensive rebound by L. James,,69,69
277,3,4:05.0,R. Jefferson makes 2-pt dunk at rim (assist by L. James),,71,69
278,3,3:39.0,,I. Smith misses 2-pt jump shot from 17 ft,71,69
279,3,3:39.0,Defensive rebound by C. Frye,,71,69
280,3,3:25.0,,Violation by M. Morris (kicked ball),71,69
281,3,3:12.0,Offensive foul by L. James (drawn by J. Leuer),,71,69
282,3,3:12.0,Turnover by L. James (offensive foul),,71,69
283,3,2:54.0,,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,71,69
284,3,2:54.0,Defensive rebound by C. Frye,,71,69
285,3,2:44.0,Shooting foul by J. Leuer (drawn by L. James),,71,69
286,3,2:44.0,Cleveland full timeout,,71,69
287,3,2:44.0,L. James makes free throw 1 of 2,,72,69
288,3,2:44.0,D. Williams enters the game for K. Irving,,71,69
289,3,2:44.0,,S. Johnson enters the game for M. Morris,71,69
290,3,2:44.0,L. James makes free throw 2 of 2,,73,69
291,3,2:24.0,,T. Harris misses 2-pt jump shot from 6 ft,73,69
292,3,2:23.0,Defensive rebound by L. James,,73,69
293,3,2:16.0,Shooting foul by S. Johnson (drawn by R. Jefferson),,73,69
294,3,2:16.0,R. Jefferson makes free throw 1 of 2,,74,69
295,3,2:16.0,J. Smith enters the game for I. Shumpert,,74,69
296,3,2:16.0,R. Jefferson makes free throw 2 of 2,,75,69
297,3,1:52.0,,T. Harris makes 2-pt layup from 1 ft (assist by S. Johnson),75,71
298,3,1:31.0,L. James makes 2-pt dunk at rim,,77,71
299,3,1:14.0,,S. Johnson makes 2-pt layup at rim (assist by K. Caldwell-Pope),77,73
300,3,1:14.0,,Shooting foul by R. Jefferson (drawn by S. Johnson),77,73
301,3,1:14.0,,S. Johnson misses free throw 1 of 1,77,73
302,3,1:14.0,,A. Baynes enters the game for J. Leuer,77,73
303,3,1:12.0,Defensive rebound by C. Frye,,77,73
304,3,0:56.0,J. Smith misses 3-pt jump shot from 26 ft,,77,73
305,3,0:56.0,,Defensive rebound by S. Johnson,77,73
306,3,0:42.0,,I. Smith misses 2-pt layup at rim,77,73
307,3,0:41.0,Defensive rebound by J. Smith,,77,73
308,3,0:23.0,C. Frye makes 3-pt jump shot from 24 ft (assist by L. James),,80,73
309,3,0:03.0,,T. Harris misses 2-pt jump shot from 18 ft,80,73
310,3,0:03.0,Defensive rebound by C. Frye,,80,73
311,4,11:49.0,,R. Jackson makes 2-pt jump shot from 10 ft,80,75
312,4,11:30.0,K. Irving misses 2-pt jump shot from 7 ft,,80,75
313,4,11:29.0,,Defensive rebound by T. Harris,80,75
314,4,11:09.0,,T. Harris misses 2-pt jump shot from 11 ft,80,75
315,4,11:09.0,Defensive rebound by K. Irving,,80,75
316,4,10:58.0,Turnover by D. Williams (bad pass; steal by R. Jackson),,80,75
317,4,10:50.0,,R. Bullock makes 3-pt jump shot from 27 ft (assist by R. Jackson),80,78
318,4,10:50.0,Cleveland full timeout,,80,78
319,4,10:26.0,J. Smith misses 3-pt jump shot from 26 ft,,80,78
320,4,10:25.0,,Defensive rebound by R. Bullock,80,78
321,4,10:19.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),80,80
322,4,9:51.0,D. Williams misses 3-pt jump shot from 25 ft,,80,80
323,4,9:50.0,,Defensive rebound by R. Bullock,80,80
324,4,9:37.0,,R. Jackson misses 2-pt jump shot from 8 ft,80,80
325,4,9:36.0,,Offensive rebound by R. Jackson,80,80
326,4,9:35.0,,R. Jackson makes 2-pt layup from 1 ft,80,82
327,4,9:16.0,K. Irving misses 2-pt jump shot from 17 ft,,80,82
328,4,9:13.0,,Defensive rebound by S. Johnson,80,82
329,4,9:10.0,,Turnover by R. Jackson (bad pass; steal by D. Williams),80,82
330,4,8:55.0,K. Irving misses 3-pt jump shot from 27 ft,,80,82
331,4,8:55.0,,Defensive rebound by A. Drummond,80,82
332,4,8:47.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),80,84
333,4,8:47.0,Cleveland full timeout,,80,84
334,4,8:35.0,Shooting foul by S. Johnson (drawn by T. Thompson),,80,84
335,4,8:35.0,T. Thompson misses free throw 1 of 2,,80,84
336,4,8:35.0,Offensive rebound by Team,,80,84
337,4,8:35.0,T. Thompson misses free throw 2 of 2,,80,84
338,4,8:35.0,,Defensive rebound by S. Johnson,80,84
339,4,8:28.0,,Shooting foul by T. Thompson (drawn by S. Johnson),80,84
340,4,8:28.0,,S. Johnson makes free throw 1 of 2,80,85
341,4,8:28.0,L. James enters the game for D. Williams,,80,85
342,4,8:28.0,,S. Johnson makes free throw 2 of 2,80,86
343,4,8:14.0,D. Williams makes 3-pt jump shot from 25 ft (assist by L. James),,83,86
344,4,7:59.0,,R. Jackson misses 2-pt jump shot from 6 ft,83,86
345,4,7:57.0,,Offensive rebound by A. Drummond,83,86
346,4,7:54.0,,A. Drummond makes 2-pt layup at rim,83,88
347,4,7:32.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,85,88
348,4,7:17.0,,R. Jackson makes 2-pt jump shot from 8 ft,85,90
349,4,6:58.0,J. Smith misses 3-pt jump shot from 23 ft,,85,90
350,4,6:57.0,,Defensive rebound by A. Drummond,85,90
351,4,6:43.0,,R. Jackson makes 2-pt jump shot from 17 ft,85,92
352,4,6:22.0,T. Thompson makes 2-pt dunk at rim (assist by D. Williams),,87,92
353,4,6:01.0,,T. Harris makes 2-pt jump shot from 6 ft (assist by R. Jackson),87,94
354,4,5:37.0,J. Smith misses 3-pt jump shot from 24 ft,,87,94
355,4,5:37.0,,Defensive rebound by R. Bullock,87,94
356,4,5:36.0,Loose ball foul by T. Thompson (drawn by R. Bullock),,87,94
357,4,5:36.0,Official timeout,,87,94
358,4,5:36.0,R. Jefferson enters the game for T. Thompson,,87,94
359,4,5:36.0,I. Shumpert enters the game for J. Smith,,87,94
360,4,5:36.0,C. Frye enters the game for D. Williams,,87,94
361,4,5:23.0,,S. Johnson makes 2-pt jump shot from 17 ft (assist by A. Drummond),87,96
362,4,5:06.0,L. James misses 3-pt jump shot from 27 ft,,87,96
363,4,5:05.0,,Defensive rebound by S. Johnson,87,96
364,4,4:50.0,,S. Johnson misses 3-pt jump shot from 25 ft,87,96
365,4,4:50.0,,Offensive rebound by T. Harris,87,96
366,4,4:33.0,,T. Harris misses 3-pt jump shot from 26 ft,87,96
367,4,4:33.0,Defensive rebound by I. Shumpert,,87,96
368,4,4:24.0,K. Irving makes 2-pt jump shot from 9 ft (assist by L. James),,89,96
369,4,4:12.0,,T. Harris misses 2-pt jump shot from 11 ft,89,96
370,4,4:10.0,,Offensive rebound by T. Harris,89,96
371,4,4:10.0,,T. Harris misses 2-pt layup from 3 ft,89,96
372,4,4:08.0,,Offensive rebound by T. Harris,89,96
373,4,4:08.0,Loose ball foul by R. Jefferson (drawn by T. Harris),,89,96
374,4,4:08.0,,M. Morris enters the game for S. Johnson,89,96
375,4,4:08.0,,K. Caldwell-Pope enters the game for R. Bullock,89,96
376,4,3:55.0,,T. Harris misses 2-pt jump shot from 7 ft,89,96
377,4,3:55.0,Defensive rebound by L. James,,89,96
378,4,3:50.0,L. James makes 2-pt dunk at rim,,91,96
379,4,3:50.0,Shooting foul by M. Morris (drawn by L. James),,91,96
380,4,3:50.0,L. James misses free throw 1 of 1,,91,96
381,4,3:48.0,,Defensive rebound by A. Drummond,91,96
382,4,3:22.0,,R. Jackson misses 3-pt jump shot from 26 ft,91,96
383,4,3:22.0,,Offensive rebound by A. Drummond,91,96
384,4,3:19.0,,A. Drummond makes 2-pt layup from 1 ft,91,98
385,4,3:05.0,R. Jefferson misses 3-pt jump shot from 24 ft,,91,98
386,4,3:05.0,,Defensive rebound by M. Morris,91,98
387,4,2:53.0,,M. Morris misses 3-pt jump shot from 23 ft,91,98
388,4,2:53.0,,Offensive rebound by A. Drummond,91,98
389,4,2:48.0,,A. Drummond misses 2-pt jump shot from 5 ft,91,98
390,4,2:48.0,Defensive rebound by C. Frye,,91,98
391,4,2:38.0,K. Irving makes 2-pt layup at rim (assist by I. Shumpert),,93,98
392,4,2:17.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by A. Drummond),93,101
393,4,1:56.0,I. Shumpert makes 3-pt jump shot from 23 ft (assist by L. James),,96,101
394,4,1:34.0,,M. Morris misses 3-pt jump shot from 26 ft,96,101
