,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
158,2,6:24.0,,P. Mills makes 3-pt jump shot from 25 ft,37,53
159,2,6:18.0,Golden State full timeout,,37,53
160,2,6:18.0,Z. Pachulia enters the game for D. Jones,,37,53
161,2,6:18.0,M. Barnes enters the game for P. McCaw,,37,53
162,2,6:05.0,Personal foul by P. Mills,,37,53
163,2,5:53.0,S. Livingston misses 2-pt jump shot from 13 ft,,37,53
164,2,5:52.0,,Defensive rebound by J. Simmons,37,53
165,2,5:35.0,,Turnover by D. Lee (lost ball; steal by M. Barnes),37,53
166,2,5:25.0,I. Clark makes 2-pt layup at rim (assist by M. Barnes),,39,53
167,2,5:07.0,,D. Bertāns misses 3-pt jump shot from 25 ft,39,53
168,2,5:07.0,Defensive rebound by Z. Pachulia,,39,53
169,2,4:51.0,J. McAdoo makes 2-pt jump shot from 7 ft (assist by S. Livingston),,41,53
170,2,4:22.0,,P. Mills misses 2-pt jump shot from 22 ft,41,53
171,2,4:22.0,Defensive rebound by S. Livingston,,41,53
172,2,4:14.0,M. Barnes misses 3-pt jump shot from 23 ft,,41,53
173,2,4:10.0,Offensive rebound by I. Clark,,41,53
174,2,4:10.0,I. Clark makes 2-pt layup from 1 ft,,43,53
175,2,3:51.0,,D. Green misses 2-pt layup from 2 ft (block by Z. Pachulia),43,53
176,2,3:49.0,Defensive rebound by Z. Pachulia,,43,53
177,2,3:46.0,Personal foul by J. Simmons (drawn by I. Clark),,43,53
178,2,3:46.0,,M. Ginóbili enters the game for D. Green,43,53
179,2,3:46.0,,K. Anderson enters the game for J. Simmons,43,53
180,2,3:46.0,,B. Forbes enters the game for D. Bertāns,43,53
181,2,3:46.0,,P. Gasol enters the game for D. Lee,43,53
182,2,3:44.0,Turnover by M. Barnes (bad pass),,43,53
183,2,3:27.0,,M. Ginóbili makes 2-pt jump shot from 7 ft,43,55
184,2,3:08.0,I. Clark misses 2-pt jump shot from 17 ft,,43,55
185,2,3:07.0,,Defensive rebound by P. Gasol,43,55
186,2,3:02.0,,K. Anderson misses 2-pt layup from 1 ft,43,55
187,2,3:01.0,Defensive rebound by I. Clark,,43,55
188,2,2:55.0,I. Clark misses 2-pt jump shot from 13 ft,,43,55
189,2,2:51.0,,Defensive rebound by P. Gasol,43,55
190,2,2:47.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),43,58
191,2,2:45.0,Golden State full timeout,,43,58
192,2,2:40.0,K. Looney enters the game for I. Clark,,43,58
193,2,2:40.0,P. McCaw enters the game for J. McAdoo,,43,58
194,2,2:40.0,,D. Dedmon enters the game for P. Mills,43,58
195,2,2:27.0,Shooting foul by D. Dedmon (drawn by Z. Pachulia),,43,58
196,2,2:27.0,Z. Pachulia misses free throw 1 of 2,,43,58
197,2,2:27.0,Offensive rebound by Team,,43,58
198,2,2:27.0,Z. Pachulia makes free throw 2 of 2,,44,58
199,2,2:17.0,,P. Gasol misses 2-pt jump shot from 7 ft,44,58
200,2,2:16.0,Defensive rebound by Z. Pachulia,,44,58
201,2,2:08.0,P. McCaw misses 3-pt jump shot from 25 ft,,44,58
202,2,2:07.0,,Defensive rebound by P. Gasol,44,58
203,2,1:55.0,,M. Ginóbili misses 2-pt layup from 1 ft,44,58
204,2,1:55.0,Defensive rebound by Z. Pachulia,,44,58
205,2,1:46.0,M. Barnes misses 3-pt jump shot from 25 ft,,44,58
206,2,1:45.0,Offensive rebound by Z. Pachulia,,44,58
207,2,1:40.0,M. Barnes misses 2-pt jump shot from 7 ft,,44,58
208,2,1:39.0,Offensive rebound by K. Looney,,44,58
209,2,1:39.0,K. Looney misses 2-pt layup from 1 ft,,44,58
210,2,1:35.0,,Defensive rebound by K. Anderson,44,58
211,2,1:24.0,,Personal foul by S. Livingston (drawn by P. Gasol),44,58
212,2,1:21.0,,Turnover by P. Gasol (bad pass),44,58
213,2,1:04.0,K. Looney misses 2-pt layup from 1 ft (block by D. Dedmon),,44,58
214,2,1:03.0,,Defensive rebound by P. Gasol,44,58
215,2,0:54.0,,B. Forbes misses 3-pt jump shot from 25 ft,44,58
216,2,0:54.0,,Offensive rebound by M. Ginóbili,44,58
217,2,0:49.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),44,61
218,2,0:38.0,P. McCaw misses 2-pt jump shot from 6 ft,,44,61
219,2,0:37.0,Offensive rebound by Z. Pachulia,,44,61
220,2,0:31.0,P. McCaw misses 3-pt jump shot from 26 ft,,44,61
221,2,0:31.0,,Defensive rebound by Team,44,61
222,2,0:31.0,,P. Mills enters the game for K. Anderson,44,61
223,2,0:31.0,,D. Green enters the game for B. Forbes,44,61
224,2,0:31.0,I. Clark enters the game for S. Livingston,,44,61
225,2,0:10.0,,D. Dedmon misses 2-pt dunk at rim,44,61
226,2,0:08.0,,Offensive rebound by P. Mills,44,61
227,2,0:04.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),44,64
228,3,11:42.0,M. Barnes makes 2-pt jump shot from 18 ft (assist by Z. Pachulia),,46,64
229,3,11:16.0,,Shooting foul by S. Livingston (drawn by D. Lee),46,64
230,3,11:16.0,,D. Lee makes free throw 1 of 2,46,65
231,3,11:16.0,,D. Lee makes free throw 2 of 2,46,66
232,3,10:54.0,K. Looney misses 2-pt layup from 2 ft,,46,66
233,3,10:52.0,Offensive rebound by Z. Pachulia,,46,66
234,3,10:52.0,Z. Pachulia misses 2-pt layup at rim,,46,66
235,3,10:51.0,,Defensive rebound by D. Dedmon,46,66
236,3,10:46.0,,D. Green misses 3-pt jump shot from 25 ft,46,66
237,3,10:42.0,Defensive rebound by S. Livingston,,46,66
238,3,10:25.0,P. McCaw misses 3-pt jump shot from 25 ft,,46,66
239,3,10:24.0,Offensive rebound by S. Livingston,,46,66
240,3,10:20.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by M. Barnes),,48,66
241,3,10:20.0,Shooting foul by D. Dedmon (drawn by Z. Pachulia),,48,66
242,3,10:20.0,Z. Pachulia misses free throw 1 of 1,,48,66
243,3,10:19.0,,Defensive rebound by D. Lee,48,66
244,3,10:02.0,,P. Mills misses 2-pt jump shot from 18 ft,48,66
245,3,10:02.0,Defensive rebound by M. Barnes,,48,66
246,3,9:51.0,S. Livingston misses 2-pt jump shot from 16 ft,,48,66
247,3,9:51.0,,Defensive rebound by K. Anderson,48,66
248,3,9:33.0,,D. Lee misses 2-pt jump shot from 14 ft,48,66
249,3,9:31.0,,Offensive rebound by D. Dedmon,48,66
250,3,9:26.0,,Turnover by D. Dedmon (bad pass; steal by Z. Pachulia),48,66
251,3,9:19.0,K. Looney misses 2-pt dunk at rim (block by D. Dedmon),,48,66
252,3,9:16.0,,Defensive rebound by K. Anderson,48,66
253,3,9:13.0,,Shooting foul by M. Barnes (drawn by D. Lee),48,66
254,3,9:13.0,,D. Lee makes free throw 1 of 2,48,67
255,3,9:13.0,,D. Lee makes free throw 2 of 2,48,68
256,3,9:00.0,P. McCaw misses 2-pt jump shot from 9 ft,,48,68
257,3,8:59.0,,Defensive rebound by D. Green,48,68
258,3,8:53.0,,D. Green misses 3-pt jump shot from 26 ft,48,68
259,3,8:52.0,Defensive rebound by M. Barnes,,48,68
260,3,8:40.0,P. McCaw misses 3-pt jump shot from 25 ft (block by D. Green),,48,68
261,3,8:39.0,Offensive rebound by Team,,48,68
262,3,8:39.0,D. West enters the game for K. Looney,,48,68
263,3,8:30.0,Turnover by Z. Pachulia (bad pass),,48,68
264,3,8:17.0,,D. Lee makes 2-pt dunk at rim (assist by K. Anderson),48,70
265,3,8:01.0,Z. Pachulia misses 2-pt jump shot from 9 ft,,48,70
266,3,8:01.0,,Defensive rebound by Team,48,70
267,3,8:01.0,Loose ball foul by D. West (drawn by D. Dedmon),,48,70
268,3,7:46.0,,K. Anderson makes 2-pt hook shot from 10 ft,48,72
269,3,7:32.0,P. McCaw misses 3-pt jump shot from 27 ft,,48,72
270,3,7:32.0,,Defensive rebound by D. Green,48,72
271,3,7:27.0,,P. Mills misses 3-pt jump shot from 26 ft,48,72
272,3,7:25.0,Defensive rebound by Z. Pachulia,,48,72
273,3,7:14.0,S. Livingston misses 2-pt jump shot from 15 ft,,48,72
274,3,7:13.0,Offensive rebound by D. West,,48,72
275,3,7:12.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by D. West),,50,72
276,3,6:52.0,,D. Lee makes 2-pt jump shot from 7 ft,50,74
277,3,6:38.0,D. West misses 2-pt hook shot from 9 ft,,50,74
278,3,6:38.0,,Defensive rebound by D. Dedmon,50,74
279,3,6:19.0,,P. Mills misses 2-pt layup from 2 ft (block by D. West),50,74
280,3,6:15.0,Defensive rebound by D. West,,50,74
281,3,6:13.0,Turnover by Z. Pachulia (bad pass; steal by P. Mills),,50,74
282,3,6:09.0,,D. Green misses 3-pt jump shot from 25 ft,50,74
283,3,6:08.0,Defensive rebound by D. West,,50,74
284,3,6:05.0,Golden State full timeout,,50,74
285,3,6:05.0,,M. Ginóbili enters the game for D. Green,50,74
286,3,6:05.0,,P. Gasol enters the game for D. Lee,50,74
287,3,6:05.0,,J. Simmons enters the game for P. Mills,50,74
288,3,6:05.0,J. McGee enters the game for Z. Pachulia,,50,74
289,3,6:05.0,I. Clark enters the game for S. Livingston,,50,74
290,3,5:57.0,I. Clark makes 3-pt jump shot from 24 ft (assist by J. McGee),,53,74
291,3,5:41.0,,Shooting foul by M. Barnes (drawn by K. Anderson),53,74
292,3,5:41.0,,K. Anderson makes free throw 1 of 2,53,75
293,3,5:41.0,,K. Anderson makes free throw 2 of 2,53,76
294,3,5:25.0,Turnover by M. Barnes (bad pass; steal by M. Ginóbili),,53,76
295,3,5:05.0,,P. Gasol makes 2-pt hook shot from 5 ft (assist by K. Anderson),53,78
296,3,4:58.0,,B. Forbes enters the game for K. Anderson,53,78
297,3,4:50.0,J. McGee misses 2-pt jump shot from 17 ft,,53,78
298,3,4:50.0,,Defensive rebound by D. Dedmon,53,78
299,3,4:39.0,,P. Gasol misses 3-pt jump shot from 25 ft,53,78
300,3,4:38.0,Defensive rebound by P. McCaw,,53,78
301,3,4:23.0,J. McGee misses 2-pt jump shot from 9 ft,,53,78
302,3,4:21.0,,Defensive rebound by J. Simmons,53,78
303,3,4:07.0,,D. Dedmon makes 2-pt layup at rim (assist by J. Simmons),53,80
304,3,4:07.0,,Shooting foul by J. McGee (drawn by D. Dedmon),53,80
305,3,4:07.0,,D. Dedmon makes free throw 1 of 1,53,81
306,3,3:47.0,I. Clark makes 2-pt layup from 2 ft,,55,81
307,3,3:35.0,,Turnover by D. Dedmon (3 sec),55,81
308,3,3:19.0,D. West misses 2-pt jump shot from 4 ft,,55,81
309,3,3:14.0,Offensive rebound by J. McGee,,55,81
310,3,3:14.0,J. McGee makes 2-pt dunk at rim,,57,81
311,3,2:55.0,,B. Forbes misses 3-pt jump shot from 25 ft,57,81
312,3,2:54.0,Defensive rebound by M. Barnes,,57,81
313,3,2:48.0,Turnover by I. Clark (bad pass),,57,81
314,3,2:48.0,,D. Bertāns enters the game for D. Dedmon,57,81
315,3,2:48.0,,San Antonio full timeout,57,81
316,3,2:48.0,S. Livingston enters the game for M. Barnes,,57,81
317,3,2:48.0,D. Jones enters the game for J. McGee,,57,81
318,3,2:37.0,,Turnover by D. Bertāns (bad pass; steal by D. West),57,81
319,3,2:15.0,D. West makes 2-pt jump shot from 7 ft,,59,81
320,3,2:07.0,,Shooting foul by I. Clark (drawn by P. Gasol),59,81
321,3,2:07.0,,P. Gasol misses free throw 1 of 2,59,81
322,3,2:07.0,,Offensive rebound by Team,59,81
323,3,2:07.0,,P. Gasol makes free throw 2 of 2,59,82
324,3,1:55.0,I. Clark makes 2-pt layup at rim (assist by D. West),,61,82
325,3,1:55.0,Shooting foul by B. Forbes (drawn by I. Clark),,61,82
326,3,1:55.0,I. Clark misses free throw 1 of 1,,61,82
327,3,1:54.0,,Defensive rebound by B. Forbes,61,82
328,3,1:39.0,,Turnover by P. Gasol (bad pass),61,82
329,3,1:29.0,Personal foul by D. Bertāns (drawn by D. West),,61,82
330,3,1:29.0,D. West makes free throw 1 of 2,,62,82
331,3,1:29.0,,J. Anthony enters the game for D. Bertāns,62,82
332,3,1:29.0,D. West makes free throw 2 of 2,,63,82
333,3,1:16.0,,Shooting foul by D. Jones (drawn by M. Ginóbili),63,82
334,3,1:16.0,,M. Ginóbili makes free throw 1 of 2,63,83
335,3,1:16.0,,M. Ginóbili misses free throw 2 of 2,63,83
336,3,1:14.0,Defensive rebound by D. Jones,,63,83
337,3,1:01.0,I. Clark misses 2-pt layup from 3 ft,,63,83
338,3,1:00.0,,Defensive rebound by P. Gasol,63,83
339,3,0:55.0,,Turnover by P. Gasol (lost ball; steal by S. Livingston),63,83
340,3,0:49.0,Turnover by S. Livingston (bad pass; steal by J. Anthony),,63,83
341,3,0:31.0,,M. Ginóbili makes 2-pt jump shot from 10 ft (assist by P. Gasol),63,85
342,3,0:31.0,,Shooting foul by S. Livingston (drawn by M. Ginóbili),63,85
343,3,0:31.0,,M. Ginóbili makes free throw 1 of 1,63,86
344,3,0:19.0,D. West misses 2-pt jump shot from 19 ft,,63,86
345,3,0:18.0,,Defensive rebound by M. Ginóbili,63,86
346,3,0:00.0,,M. Ginóbili misses 2-pt layup from 1 ft,63,86
347,3,0:00.0,,Offensive rebound by Team,63,86
348,4,11:40.0,,P. Gasol misses 2-pt jump shot from 7 ft,63,86
349,4,11:39.0,Defensive rebound by J. McAdoo,,63,86
350,4,11:29.0,Personal foul by M. Ginóbili (drawn by P. McCaw),,63,86
351,4,11:20.0,D. Jones misses 2-pt jump shot from 19 ft,,63,86
352,4,11:19.0,,Defensive rebound by M. Ginóbili,63,86
353,4,11:03.0,,Turnover by M. Ginóbili (bad pass),63,86
354,4,10:58.0,Turnover by M. Barnes (lost ball),,63,86
355,4,10:47.0,,B. Forbes misses 3-pt jump shot from 25 ft,63,86
356,4,10:46.0,Defensive rebound by I. Clark,,63,86
357,4,10:39.0,Personal foul by J. Simmons (drawn by P. McCaw),,63,86
358,4,10:39.0,,K. Anderson enters the game for M. Ginóbili,63,86
359,4,10:29.0,J. McAdoo misses 2-pt jump shot from 18 ft,,63,86
360,4,10:28.0,,Defensive rebound by P. Gasol,63,86
361,4,10:17.0,,K. Anderson makes 2-pt layup from 2 ft (assist by P. Gasol),63,88
362,4,10:00.0,I. Clark makes 2-pt jump shot from 15 ft (assist by J. McAdoo),,65,88
363,4,9:55.0,,Personal foul by D. Jones (drawn by P. Gasol),65,88
364,4,9:55.0,,D. Bertāns enters the game for P. Gasol,65,88
365,4,9:47.0,,J. Simmons makes 2-pt layup from 1 ft,65,90
366,4,9:29.0,I. Clark makes 2-pt jump shot from 8 ft,,67,90
367,4,9:12.0,,J. Anthony misses 2-pt jump shot from 11 ft,67,90
368,4,9:11.0,Defensive rebound by J. McAdoo,,67,90
369,4,9:11.0,Personal foul by J. Anthony (drawn by J. McAdoo),,67,90
370,4,8:54.0,I. Clark makes 2-pt jump shot from 19 ft (assist by M. Barnes),,69,90
371,4,8:33.0,,B. Forbes makes 2-pt jump shot from 18 ft,69,92
372,4,8:25.0,Shooting foul by J. Anthony (drawn by J. McAdoo),,69,92
373,4,8:25.0,Official timeout,,69,92
374,4,8:25.0,J. McAdoo misses free throw 1 of 2,,69,92
375,4,8:25.0,Offensive rebound by Team,,69,92
376,4,8:25.0,J. McAdoo misses free throw 2 of 2,,69,92
377,4,8:24.0,,Defensive rebound by J. Simmons,69,92
378,4,8:09.0,,D. Bertāns misses 2-pt layup from 2 ft (block by J. McAdoo),69,92
379,4,8:07.0,,Offensive rebound by D. Bertāns,69,92
380,4,8:04.0,,D. Bertāns makes 2-pt dunk at rim,69,94
381,4,7:48.0,Shooting foul by D. Bertāns (drawn by D. Jones),,69,94
382,4,7:48.0,D. Jones misses free throw 1 of 2,,69,94
383,4,7:48.0,Offensive rebound by Team,,69,94
384,4,7:48.0,D. Jones misses free throw 2 of 2,,69,94
385,4,7:47.0,,Defensive rebound by D. Bertāns,69,94
