,QUARTER,TIME_REMAINING,MIAMI_ACTION,CLEVELAND_ACTION,MIAMI_SCORE,CLEVELAND_SCORE
129,2,9:45.0,O. White misses 3-pt jump shot from 26 ft,,34,26
130,2,9:45.0,,Defensive rebound by L. James,34,26
131,2,9:37.0,,Turnover by C. Frye (bad pass),34,26
132,2,9:24.0,W. Ellington misses 3-pt jump shot from 24 ft,,34,26
133,2,9:23.0,,Defensive rebound by C. Frye,34,26
134,2,9:02.0,,K. Korver misses 3-pt jump shot from 24 ft,34,26
135,2,9:01.0,,Offensive rebound by D. Williams,34,26
136,2,9:00.0,,Turnover by D. Williams (lost ball),34,26
137,2,8:55.0,Turnover by G. Dragić (lost ball),,34,26
138,2,8:55.0,Official timeout,,34,26
139,2,8:55.0,,T. Thompson enters the game for C. Frye,34,26
140,2,8:55.0,,R. Jefferson enters the game for D. Williams,34,26
141,2,8:31.0,,R. Jefferson makes 2-pt jump shot from 16 ft,34,28
142,2,8:14.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by G. Dragić),,37,28
143,2,7:59.0,,Shooting foul by W. Reed (drawn by L. James),37,28
144,2,7:59.0,,L. James misses free throw 1 of 2,37,28
145,2,7:59.0,,Offensive rebound by Team,37,28
146,2,7:59.0,,L. James misses free throw 2 of 2,37,28
147,2,7:57.0,Defensive rebound by W. Reed,,37,28
148,2,7:40.0,Personal foul by D. Williams (drawn by G. Dragić),,37,28
149,2,7:40.0,G. Dragić makes free throw 1 of 3,,38,28
150,2,7:40.0,G. Dragić makes free throw 2 of 3,,39,28
151,2,7:40.0,G. Dragić makes free throw 3 of 3,,40,28
152,2,7:31.0,,K. Korver misses 3-pt jump shot from 25 ft,40,28
153,2,7:30.0,,Offensive rebound by Team,40,28
154,2,7:21.0,,L. James misses 2-pt layup from 2 ft (block by O. White),40,28
155,2,7:21.0,Defensive rebound by Team,,40,28
156,2,7:21.0,H. Whiteside enters the game for W. Reed,,40,28
157,2,7:13.0,G. Dragić misses 2-pt layup from 3 ft (block by D. Williams),,40,28
158,2,7:12.0,Offensive rebound by W. Ellington,,40,28
159,2,7:12.0,W. Ellington makes 2-pt layup from 2 ft,,42,28
160,2,7:12.0,,Cleveland full timeout,42,28
161,2,7:12.0,,K. Irving enters the game for D. Williams,42,28
162,2,7:12.0,D. Waiters enters the game for G. Dragić,,42,28
163,2,7:12.0,R. McGruder enters the game for O. White,,42,28
164,2,7:00.0,,L. James makes 2-pt jump shot from 7 ft,42,30
165,2,6:39.0,D. Waiters makes 2-pt jump shot from 15 ft (assist by W. Ellington),,44,30
166,2,6:15.0,,K. Irving misses 3-pt jump shot from 24 ft,44,30
167,2,6:14.0,,Offensive rebound by R. Jefferson,44,30
168,2,6:08.0,,K. Korver makes 2-pt jump shot from 22 ft (assist by R. Jefferson),44,32
169,2,5:53.0,Shooting foul by T. Thompson (drawn by H. Whiteside),,44,32
170,2,5:53.0,H. Whiteside makes free throw 1 of 2,,45,32
171,2,5:53.0,,I. Shumpert enters the game for K. Korver,45,32
172,2,5:53.0,H. Whiteside makes free throw 2 of 2,,46,32
173,2,5:38.0,,L. James makes 2-pt jump shot from 11 ft,46,34
174,2,5:25.0,D. Waiters misses 2-pt layup at rim,,46,34
175,2,5:23.0,,Defensive rebound by T. Thompson,46,34
176,2,5:15.0,,K. Irving makes 2-pt jump shot from 13 ft (assist by T. Thompson),46,36
177,2,5:15.0,Miami full timeout,,46,36
178,2,4:58.0,R. McGruder makes 2-pt layup from 2 ft (assist by D. Waiters),,48,36
179,2,4:45.0,,Shooting foul by H. Whiteside (drawn by T. Thompson),48,36
180,2,4:45.0,,T. Thompson makes free throw 1 of 2,48,37
181,2,4:45.0,,T. Thompson misses free throw 2 of 2,48,37
182,2,4:44.0,Defensive rebound by H. Whiteside,,48,37
183,2,4:32.0,W. Ellington misses 3-pt jump shot from 28 ft,,48,37
184,2,4:32.0,,Defensive rebound by L. James,48,37
185,2,4:22.0,,L. James misses 2-pt jump shot from 7 ft,48,37
186,2,4:20.0,Defensive rebound by W. Ellington,,48,37
187,2,4:14.0,D. Waiters makes 2-pt layup from 1 ft,,50,37
188,2,4:01.0,,K. Irving misses 2-pt layup from 1 ft,50,37
189,2,3:59.0,Defensive rebound by D. Waiters,,50,37
190,2,3:51.0,J. Richardson misses 3-pt jump shot from 23 ft,,50,37
191,2,3:50.0,,Defensive rebound by I. Shumpert,50,37
192,2,3:48.0,,Shooting block foul by D. Waiters (drawn by L. James),50,37
193,2,3:48.0,,L. James makes free throw 1 of 2,50,38
194,2,3:48.0,,L. James misses free throw 2 of 2,50,38
195,2,3:48.0,G. Dragić enters the game for J. Richardson,,50,38
196,2,3:47.0,,Offensive rebound by T. Thompson,50,38
197,2,3:41.0,,L. James misses 3-pt jump shot from 25 ft,50,38
198,2,3:41.0,Defensive rebound by H. Whiteside,,50,38
199,2,3:23.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by G. Dragić),,53,38
200,2,3:06.0,,I. Shumpert makes 3-pt jump shot from 23 ft (assist by K. Irving),53,41
201,2,2:52.0,G. Dragić makes 2-pt layup from 1 ft,,55,41
202,2,2:37.0,,K. Irving misses 2-pt jump shot from 12 ft,55,41
203,2,2:36.0,,Offensive rebound by K. Irving,55,41
204,2,2:31.0,,K. Irving makes 3-pt jump shot from 25 ft,55,44
205,2,2:14.0,H. Whiteside misses 2-pt jump shot from 17 ft,,55,44
206,2,2:13.0,,Defensive rebound by T. Thompson,55,44
207,2,2:03.0,,K. Irving misses 3-pt jump shot from 25 ft,55,44
208,2,2:02.0,,Offensive rebound by L. James,55,44
209,2,2:02.0,,L. James misses 2-pt dunk at rim,55,44
210,2,2:01.0,,Offensive rebound by L. James,55,44
211,2,2:01.0,,L. James makes 2-pt layup from 1 ft,55,46
212,2,1:54.0,Miami full timeout,,55,46
213,2,1:48.0,Shooting foul by T. Thompson (drawn by H. Whiteside),,55,46
214,2,1:48.0,H. Whiteside misses free throw 1 of 2,,55,46
215,2,1:48.0,Offensive rebound by Team,,55,46
216,2,1:48.0,,C. Frye enters the game for T. Thompson,55,46
217,2,1:48.0,H. Whiteside makes free throw 2 of 2,,56,46
218,2,1:36.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),56,48
219,2,1:09.0,H. Whiteside misses 2-pt jump shot from 10 ft,,56,48
220,2,1:08.0,,Defensive rebound by C. Frye,56,48
221,2,1:00.0,,C. Frye misses 3-pt jump shot from 25 ft,56,48
222,2,1:00.0,Defensive rebound by W. Ellington,,56,48
223,2,0:48.0,R. McGruder makes 3-pt jump shot from 25 ft (assist by G. Dragić),,59,48
224,2,0:26.0,,R. Jefferson misses 2-pt jump shot from 8 ft,59,48
225,2,0:26.0,,Offensive rebound by L. James,59,48
226,2,0:26.0,,L. James makes 2-pt layup from 1 ft,59,50
227,2,0:06.0,D. Waiters makes 3-pt jump shot from 27 ft,,62,50
228,2,0:01.0,,K. Irving makes 2-pt layup at rim,62,52
229,3,11:37.0,R. McGruder misses 2-pt jump shot from 10 ft (block by R. Jefferson),,62,52
230,3,11:36.0,Offensive rebound by R. McGruder,,62,52
231,3,11:32.0,H. Whiteside misses 2-pt jump shot from 18 ft,,62,52
232,3,11:32.0,,Defensive rebound by K. Irving,62,52
233,3,11:27.0,,Personal foul by G. Dragić (drawn by K. Irving),62,52
234,3,11:23.0,,Shooting foul by G. Dragić (drawn by K. Irving),62,52
235,3,11:23.0,,K. Irving makes free throw 1 of 2,62,53
236,3,11:23.0,,K. Irving makes free throw 2 of 2,62,54
237,3,11:06.0,H. Whiteside misses 2-pt jump shot from 8 ft (block by L. James),,62,54
238,3,11:05.0,,Defensive rebound by I. Shumpert,62,54
239,3,10:54.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by I. Shumpert),62,57
240,3,10:49.0,Miami full timeout,,62,57
241,3,10:35.0,Offensive foul by H. Whiteside (drawn by R. Jefferson),,62,57
242,3,10:35.0,Turnover by H. Whiteside (offensive foul),,62,57
243,3,10:24.0,,Turnover by K. Irving (step out of bounds),62,57
244,3,10:08.0,R. McGruder misses 2-pt jump shot from 7 ft,,62,57
245,3,10:07.0,,Defensive rebound by T. Thompson,62,57
246,3,10:02.0,,L. James makes 2-pt layup from 1 ft,62,59
247,3,9:46.0,Flagrant foul type 1 by R. Jefferson (drawn by H. Whiteside),,62,59
248,3,9:46.0,H. Whiteside makes flagrant free throw 1 of 2,,63,59
249,3,9:46.0,H. Whiteside makes flagrant free throw 2 of 2,,64,59
250,3,9:22.0,O. White makes 2-pt layup from 1 ft (assist by D. Waiters),,66,59
251,3,9:08.0,,Personal foul by R. McGruder (drawn by L. James),66,59
252,3,8:59.0,,I. Shumpert misses 3-pt jump shot from 24 ft,66,59
253,3,8:59.0,Defensive rebound by R. McGruder,,66,59
254,3,8:45.0,R. McGruder makes 3-pt jump shot from 24 ft (assist by O. White),,69,59
255,3,8:32.0,,K. Irving makes 3-pt jump shot from 25 ft,69,62
256,3,8:10.0,O. White misses 2-pt layup from 2 ft (block by T. Thompson),,69,62
257,3,8:09.0,,Defensive rebound by I. Shumpert,69,62
258,3,8:00.0,,K. Irving misses 3-pt jump shot from 24 ft,69,62
259,3,8:00.0,Defensive rebound by R. McGruder,,69,62
260,3,7:56.0,Personal foul by L. James (drawn by G. Dragić),,69,62
261,3,7:44.0,Turnover by O. White (traveling),,69,62
262,3,7:32.0,,L. James misses 2-pt jump shot from 19 ft,69,62
263,3,7:32.0,Defensive rebound by Team,,69,62
264,3,7:16.0,R. McGruder misses 3-pt jump shot from 26 ft,,69,62
265,3,7:15.0,,Defensive rebound by K. Irving,69,62
266,3,7:04.0,,L. James makes 2-pt jump shot from 14 ft,69,64
267,3,6:51.0,G. Dragić misses 2-pt layup from 2 ft,,69,64
268,3,6:50.0,,Defensive rebound by T. Thompson,69,64
269,3,6:49.0,,Personal foul by D. Waiters (drawn by L. James),69,64
270,3,6:49.0,J. Richardson enters the game for G. Dragić,,69,64
271,3,6:32.0,,I. Shumpert makes 2-pt layup at rim (assist by L. James),69,66
272,3,6:02.0,D. Waiters misses 3-pt jump shot from 27 ft,,69,66
273,3,6:02.0,,Defensive rebound by Team,69,66
274,3,6:01.0,,D. Williams enters the game for L. James,69,66
275,3,5:48.0,,Offensive foul by T. Thompson (drawn by J. Richardson),69,66
276,3,5:48.0,,Turnover by T. Thompson (offensive foul),69,66
277,3,5:32.0,J. Richardson makes 2-pt jump shot from 9 ft (assist by H. Whiteside),,71,66
278,3,5:16.0,,I. Shumpert misses 2-pt jump shot from 17 ft,71,66
279,3,5:16.0,Defensive rebound by H. Whiteside,,71,66
280,3,5:04.0,D. Waiters misses 2-pt layup from 2 ft,,71,66
281,3,5:04.0,Offensive rebound by O. White,,71,66
282,3,5:04.0,H. Whiteside makes 2-pt dunk at rim (assist by O. White),,73,66
283,3,5:04.0,,Cleveland full timeout,73,66
284,3,4:51.0,,K. Korver enters the game for I. Shumpert,73,66
285,3,4:51.0,W. Ellington enters the game for O. White,,73,66
286,3,4:41.0,,D. Williams misses 3-pt jump shot from 25 ft,73,66
287,3,4:41.0,Defensive rebound by J. Richardson,,73,66
288,3,4:26.0,D. Waiters misses 2-pt jump shot from 20 ft,,73,66
289,3,4:25.0,,Defensive rebound by K. Korver,73,66
290,3,4:11.0,,Shooting foul by J. Richardson (drawn by K. Irving),73,66
291,3,4:11.0,,K. Irving misses free throw 1 of 3,73,66
292,3,4:11.0,,Offensive rebound by Team,73,66
293,3,4:11.0,,K. Irving makes free throw 2 of 3,73,67
294,3,4:11.0,,K. Irving makes free throw 3 of 3,73,68
295,3,3:57.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by D. Waiters),,76,68
296,3,3:43.0,,K. Korver misses 3-pt jump shot from 24 ft,76,68
297,3,3:43.0,Defensive rebound by H. Whiteside,,76,68
298,3,3:32.0,D. Waiters misses 2-pt layup from 1 ft,,76,68
299,3,3:30.0,,Defensive rebound by K. Korver,76,68
300,3,3:24.0,,K. Irving makes 2-pt layup from 2 ft,76,70
301,3,3:08.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Richardson),,79,70
302,3,2:48.0,,K. Korver misses 3-pt jump shot from 23 ft,79,70
303,3,2:48.0,Defensive rebound by H. Whiteside,,79,70
304,3,2:32.0,D. Waiters misses 3-pt jump shot from 23 ft,,79,70
305,3,2:32.0,,Defensive rebound by T. Thompson,79,70
306,3,2:28.0,,Turnover by K. Korver (step out of bounds),79,70
307,3,2:28.0,,C. Frye enters the game for T. Thompson,79,70
308,3,2:28.0,,I. Shumpert enters the game for R. Jefferson,79,70
309,3,2:06.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Richardson),,81,70
310,3,1:55.0,,Offensive foul by C. Frye (drawn by J. Richardson),81,70
311,3,1:55.0,,Turnover by C. Frye (offensive foul),81,70
312,3,1:55.0,W. Reed enters the game for H. Whiteside,,81,70
313,3,1:55.0,G. Dragić enters the game for D. Waiters,,81,70
314,3,1:44.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by G. Dragić),,84,70
315,3,1:36.0,,Personal block foul by G. Dragić (drawn by I. Shumpert),84,70
316,3,1:36.0,,I. Shumpert misses free throw 1 of 2,84,70
317,3,1:36.0,,Offensive rebound by Team,84,70
318,3,1:36.0,D. Waiters enters the game for G. Dragić,,84,70
319,3,1:36.0,,I. Shumpert makes free throw 2 of 2,84,71
320,3,1:22.0,D. Waiters makes 2-pt layup from 1 ft,,86,71
321,3,1:03.0,,D. Williams misses 2-pt layup from 1 ft,86,71
322,3,1:01.0,Defensive rebound by W. Reed,,86,71
323,3,0:48.0,R. McGruder makes 3-pt jump shot from 24 ft (assist by W. Ellington),,89,71
324,3,0:33.0,,K. Irving misses 2-pt jump shot from 6 ft,89,71
325,3,0:31.0,Defensive rebound by W. Reed,,89,71
326,3,0:14.0,D. Waiters misses 2-pt jump shot from 19 ft,,89,71
327,3,0:13.0,,Defensive rebound by K. Irving,89,71
328,4,11:50.0,,Personal block foul by W. Ellington (drawn by K. Korver),89,71
329,4,11:34.0,,L. James misses 2-pt jump shot from 15 ft,89,71
330,4,11:33.0,Defensive rebound by O. White,,89,71
331,4,11:20.0,G. Dragić makes 2-pt layup from 1 ft,,91,71
332,4,11:07.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by L. James),91,74
333,4,10:47.0,G. Dragić makes 3-pt jump shot from 26 ft,,94,74
334,4,10:32.0,,Shooting foul by O. White (drawn by L. James),94,74
335,4,10:32.0,,L. James makes free throw 1 of 2,94,75
336,4,10:32.0,,L. James makes free throw 2 of 2,94,76
337,4,10:17.0,G. Dragić misses 2-pt jump shot from 12 ft,,94,76
338,4,10:16.0,Offensive rebound by W. Reed,,94,76
339,4,10:16.0,W. Reed misses 2-pt dunk at rim,,94,76
340,4,10:13.0,,Defensive rebound by L. James,94,76
341,4,10:04.0,,I. Shumpert misses 2-pt layup from 1 ft (block by W. Reed),94,76
342,4,10:04.0,,Offensive rebound by Team,94,76
343,4,10:01.0,,K. Korver makes 2-pt layup from 1 ft (assist by D. Williams),94,78
344,4,9:35.0,G. Dragić misses 2-pt jump shot from 17 ft,,94,78
345,4,9:35.0,,Defensive rebound by L. James,94,78
346,4,9:22.0,,Turnover by D. Williams (bad pass; steal by J. Richardson),94,78
347,4,9:14.0,G. Dragić makes 2-pt jump shot from 13 ft (assist by W. Ellington),,96,78
348,4,9:02.0,,D. Williams makes 2-pt jump shot from 17 ft,96,80
349,4,8:37.0,G. Dragić makes 3-pt jump shot from 29 ft (assist by J. Richardson),,99,80
350,4,8:26.0,,Shooting foul by O. White (drawn by L. James),99,80
351,4,8:26.0,Official timeout,,99,80
352,4,8:26.0,,L. James makes free throw 1 of 2,99,81
353,4,8:26.0,,K. Irving enters the game for I. Shumpert,99,80
354,4,8:26.0,,L. James makes free throw 2 of 2,99,82
355,4,8:07.0,W. Reed misses 2-pt hook shot from 10 ft,,99,82
356,4,8:04.0,,Defensive rebound by L. James,99,82
357,4,8:00.0,,L. James misses 3-pt jump shot from 24 ft,99,82
358,4,7:58.0,Defensive rebound by W. Reed,,99,82
359,4,7:37.0,Turnover by G. Dragić (lost ball; steal by D. Williams),,99,82
360,4,7:29.0,,Shooting foul by W. Reed (drawn by K. Irving),99,82
361,4,7:29.0,,K. Irving makes free throw 1 of 2,99,83
362,4,7:29.0,,T. Thompson enters the game for K. Korver,99,83
363,4,7:29.0,H. Whiteside enters the game for W. Reed,,99,83
364,4,7:29.0,,K. Irving makes free throw 2 of 2,99,84
365,4,7:11.0,W. Ellington misses 3-pt jump shot from 26 ft,,99,84
366,4,7:11.0,,Defensive rebound by T. Thompson,99,84
367,4,6:54.0,,L. James misses 2-pt hook shot from 7 ft,99,84
368,4,6:53.0,,Offensive rebound by T. Thompson,99,84
369,4,6:48.0,,Turnover by T. Thompson (lost ball),99,84
370,4,6:28.0,H. Whiteside makes 2-pt layup from 1 ft (assist by O. White),,101,84
371,4,6:06.0,,L. James makes 3-pt jump shot from 25 ft (assist by D. Williams),101,87
372,4,5:47.0,G. Dragić misses 3-pt jump shot from 26 ft,,101,87
373,4,5:47.0,,Defensive rebound by D. Williams,101,87
374,4,5:36.0,,K. Irving misses 2-pt jump shot from 14 ft,101,87
375,4,5:33.0,Defensive rebound by H. Whiteside,,101,87
376,4,5:12.0,O. White misses 2-pt jump shot from 17 ft,,101,87
377,4,5:11.0,,Defensive rebound by T. Thompson,101,87
378,4,5:02.0,,L. James makes 3-pt jump shot from 27 ft (assist by D. Williams),101,90
379,4,5:02.0,Miami full timeout,,101,90
380,4,5:02.0,,R. Jefferson enters the game for D. Williams,101,90
381,4,5:02.0,D. Waiters enters the game for O. White,,101,90
382,4,4:43.0,Turnover by G. Dragić (bad pass; steal by L. James),,101,90
383,4,4:39.0,,Turnover by L. James (discontinued dribble),101,90
384,4,4:23.0,D. Waiters misses 2-pt jump shot from 11 ft,,101,90
385,4,4:23.0,Offensive rebound by Team,,101,90
386,4,4:23.0,,Loose ball foul by L. James (drawn by H. Whiteside),101,90
387,4,4:12.0,D. Waiters misses 2-pt layup from 1 ft,,101,90
388,4,4:10.0,,Defensive rebound by L. James,101,90
389,4,4:04.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),101,93
390,4,3:47.0,G. Dragić misses 3-pt jump shot from 25 ft,,101,93
391,4,3:46.0,,Defensive rebound by K. Irving,101,93
392,4,3:30.0,,K. Irving misses 2-pt jump shot from 11 ft,101,93
393,4,3:28.0,Defensive rebound by J. Richardson,,101,93
394,4,3:09.0,D. Waiters misses 3-pt jump shot from 27 ft,,101,93
395,4,3:09.0,Offensive rebound by H. Whiteside,,101,93
