,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
175,2,6:01.0,,T. Allen makes free throw 2 of 2,34,33
176,2,5:51.0,Turnover by D. Lillard (bad pass; steal by T. Allen),,34,33
177,2,5:48.0,,Shooting foul by M. Plumlee (drawn by M. Conley),34,33
178,2,5:48.0,Technical foul by M. Plumlee,,34,33
179,2,5:48.0,,M. Conley makes technical free throw,34,34
180,2,5:48.0,,M. Conley makes free throw 1 of 2,34,35
181,2,5:48.0,,M. Conley makes free throw 2 of 2,34,36
182,2,5:33.0,Turnover by D. Lillard (bad pass; steal by M. Gasol),,34,36
183,2,5:11.0,,J. Green misses 3-pt jump shot from 24 ft,34,36
184,2,5:10.0,Defensive rebound by M. Plumlee,,34,36
185,2,5:03.0,Shooting foul by M. Gasol (drawn by D. Lillard),,34,36
186,2,5:03.0,D. Lillard makes free throw 1 of 2,,35,36
187,2,5:03.0,D. Lillard makes free throw 2 of 2,,36,36
188,2,4:57.0,,Offensive foul by J. Green (drawn by D. Lillard),36,36
189,2,4:57.0,,Turnover by J. Green (offensive foul),36,36
190,2,4:44.0,D. Lillard makes 2-pt layup from 1 ft,,38,36
191,2,4:20.0,,M. Gasol makes 2-pt jump shot from 12 ft,38,38
192,2,4:07.0,A. Aminu misses 2-pt layup at rim,,38,38
193,2,4:05.0,Offensive rebound by A. Aminu,,38,38
194,2,4:05.0,A. Aminu misses 2-pt layup from 1 ft,,38,38
195,2,4:03.0,,Defensive rebound by T. Allen,38,38
196,2,3:55.0,,Shooting foul by M. Plumlee (drawn by M. Gasol),38,38
197,2,3:55.0,,M. Gasol misses free throw 1 of 2,38,38
198,2,3:55.0,,Offensive rebound by Team,38,38
199,2,3:55.0,M. Leonard enters the game for M. Plumlee,,38,38
200,2,3:55.0,,V. Carter enters the game for C. Parsons,38,38
201,2,3:55.0,M. Harkless enters the game for E. Turner,,38,38
202,2,3:55.0,,J. Ennis enters the game for T. Allen,38,38
203,2,3:55.0,,M. Gasol makes free throw 2 of 2,38,39
204,2,3:34.0,D. Lillard misses 3-pt jump shot from 25 ft,,38,39
205,2,3:33.0,,Defensive rebound by J. Green,38,39
206,2,3:25.0,,M. Conley misses 3-pt jump shot from 25 ft,38,39
207,2,3:23.0,Defensive rebound by Team,,38,39
208,2,3:09.0,M. Harkless makes 3-pt jump shot from 25 ft (assist by D. Lillard),,41,39
209,2,2:47.0,,Shooting foul by M. Harkless (drawn by M. Gasol),41,39
210,2,2:47.0,,Memphis full timeout,41,39
211,2,2:47.0,,M. Gasol makes free throw 1 of 2,41,40
212,2,2:47.0,C. McCollum enters the game for M. Harkless,,41,39
213,2,2:47.0,,M. Gasol makes free throw 2 of 2,41,41
214,2,2:28.0,M. Leonard misses 3-pt jump shot from 26 ft,,41,41
215,2,2:28.0,,Defensive rebound by Team,41,41
216,2,2:09.0,,M. Gasol misses 2-pt jump shot from 9 ft,41,41
217,2,2:07.0,Defensive rebound by D. Lillard,,41,41
218,2,1:58.0,A. Aminu misses 3-pt jump shot from 25 ft,,41,41
219,2,1:57.0,,Defensive rebound by M. Gasol,41,41
220,2,1:48.0,,M. Gasol makes 2-pt layup from 2 ft,41,43
221,2,1:37.0,D. Lillard misses 2-pt jump shot from 4 ft (block by J. Green),,41,43
222,2,1:33.0,,Defensive rebound by M. Conley,41,43
223,2,1:29.0,,J. Ennis makes 2-pt layup from 1 ft (assist by J. Green),41,45
224,2,1:29.0,Portland full timeout,,41,45
225,2,1:10.0,A. Aminu makes 2-pt jump shot from 11 ft (assist by M. Leonard),,43,45
226,2,0:51.0,,V. Carter misses 2-pt layup from 1 ft,43,45
227,2,0:50.0,,Offensive rebound by V. Carter,43,45
228,2,0:46.0,,V. Carter misses 3-pt jump shot from 24 ft,43,45
229,2,0:44.0,Defensive rebound by A. Aminu,,43,45
230,2,0:41.0,Turnover by A. Aminu (bad pass; steal by M. Conley),,43,45
231,2,0:39.0,,Shooting foul by M. Leonard (drawn by J. Green),43,45
232,2,0:39.0,,J. Green misses free throw 1 of 2,43,45
233,2,0:39.0,,Offensive rebound by Team,43,45
234,2,0:39.0,,J. Martin enters the game for M. Gasol,43,45
235,2,0:39.0,,J. Green makes free throw 2 of 2,43,46
236,2,0:33.0,Shooting foul by J. Martin (drawn by D. Lillard),,43,46
237,2,0:33.0,D. Lillard makes free throw 1 of 2,,44,46
238,2,0:33.0,,Z. Randolph enters the game for J. Martin,44,46
239,2,0:33.0,D. Lillard makes free throw 2 of 2,,45,46
240,2,0:25.0,,M. Conley makes 2-pt jump shot from 21 ft,45,48
241,2,0:04.0,Shooting foul by J. Ennis (drawn by D. Lillard),,45,48
242,2,0:04.0,D. Lillard makes free throw 1 of 2,,46,48
243,2,0:04.0,N. Vonleh enters the game for M. Leonard,,46,48
244,2,0:04.0,D. Lillard makes free throw 2 of 2,,47,48
245,2,0:01.0,,M. Conley makes 3-pt jump shot from 33 ft,47,51
246,3,11:43.0,M. Plumlee makes 2-pt jump shot from 15 ft,,49,51
247,3,11:21.0,,M. Gasol makes 2-pt jump shot from 18 ft (assist by M. Conley),49,53
248,3,11:04.0,C. McCollum makes 2-pt jump shot from 15 ft,,51,53
249,3,10:41.0,,C. Parsons misses 2-pt jump shot from 14 ft,51,53
250,3,10:39.0,Defensive rebound by M. Plumlee,,51,53
251,3,10:30.0,C. McCollum misses 3-pt jump shot from 25 ft,,51,53
252,3,10:30.0,,Defensive rebound by M. Conley,51,53
253,3,10:23.0,,M. Conley makes 2-pt jump shot from 17 ft,51,55
254,3,10:02.0,M. Plumlee misses 2-pt jump shot from 11 ft,,51,55
255,3,10:01.0,,Defensive rebound by T. Allen,51,55
256,3,9:48.0,,M. Gasol makes 3-pt jump shot from 27 ft (assist by J. Green),51,58
257,3,9:33.0,D. Lillard misses 3-pt jump shot from 26 ft,,51,58
258,3,9:33.0,,Defensive rebound by C. Parsons,51,58
259,3,9:17.0,,T. Allen makes 3-pt jump shot from 23 ft (assist by M. Gasol),51,61
260,3,9:16.0,Portland full timeout,,51,61
261,3,8:59.0,Personal foul by J. Green (drawn by A. Aminu),,51,61
262,3,8:54.0,Shooting foul by J. Green (drawn by M. Plumlee),,51,61
263,3,8:54.0,M. Plumlee makes free throw 1 of 2,,52,61
264,3,8:54.0,M. Plumlee makes free throw 2 of 2,,53,61
265,3,8:33.0,,M. Gasol misses 2-pt hook shot from 8 ft,53,61
266,3,8:32.0,,Offensive rebound by J. Green,53,61
267,3,8:31.0,,J. Green makes 2-pt layup from 2 ft,53,63
268,3,8:10.0,C. McCollum makes 2-pt jump shot from 20 ft,,55,63
269,3,7:49.0,,Turnover by T. Allen (bad pass; steal by A. Aminu),55,63
270,3,7:36.0,Turnover by A. Aminu (lost ball),,55,63
271,3,7:26.0,,Turnover by M. Gasol (lost ball; steal by M. Plumlee),55,63
272,3,7:20.0,M. Harkless makes 2-pt layup from 1 ft (assist by M. Plumlee),,57,63
273,3,7:06.0,,M. Gasol misses 2-pt jump shot from 19 ft,57,63
274,3,7:06.0,Defensive rebound by D. Lillard,,57,63
275,3,6:59.0,M. Harkless misses 3-pt jump shot from 23 ft,,57,63
276,3,6:57.0,Offensive rebound by D. Lillard,,57,63
277,3,6:54.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,59,63
278,3,6:54.0,,Memphis full timeout,59,63
279,3,6:54.0,,J. Ennis enters the game for C. Parsons,59,63
280,3,6:30.0,,J. Ennis makes 3-pt jump shot from 24 ft,59,66
281,3,6:10.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,62,66
282,3,5:47.0,,M. Gasol misses 2-pt jump shot from 17 ft,62,66
283,3,5:47.0,,Offensive rebound by J. Green,62,66
284,3,5:29.0,,M. Gasol makes 2-pt jump shot from 6 ft,62,68
285,3,5:12.0,D. Lillard misses 3-pt jump shot from 23 ft,,62,68
286,3,5:12.0,Offensive rebound by M. Harkless,,62,68
287,3,4:55.0,M. Harkless makes 2-pt layup from 2 ft (assist by D. Lillard),,64,68
288,3,4:43.0,,J. Green misses 3-pt jump shot from 26 ft,64,68
289,3,4:42.0,Defensive rebound by M. Plumlee,,64,68
290,3,4:28.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by C. McCollum),,67,68
291,3,4:08.0,,Shooting foul by M. Plumlee (drawn by M. Gasol),67,68
292,3,4:08.0,,M. Gasol misses free throw 1 of 2,67,68
293,3,4:08.0,,Offensive rebound by Team,67,68
294,3,4:08.0,A. Crabbe enters the game for C. McCollum,,67,68
295,3,4:08.0,E. Turner enters the game for M. Harkless,,67,68
296,3,4:08.0,,V. Carter enters the game for T. Allen,67,68
297,3,4:08.0,,A. Harrison enters the game for M. Conley,67,68
298,3,4:08.0,E. Davis enters the game for M. Plumlee,,67,68
299,3,4:08.0,,M. Gasol makes free throw 2 of 2,67,69
300,3,3:54.0,Shooting foul by A. Harrison (drawn by D. Lillard),,67,69
301,3,3:54.0,D. Lillard makes free throw 1 of 2,,68,69
302,3,3:54.0,,Z. Randolph enters the game for M. Gasol,68,69
303,3,3:54.0,D. Lillard makes free throw 2 of 2,,69,69
304,3,3:42.0,,V. Carter makes 2-pt jump shot from 19 ft (assist by Z. Randolph),69,71
305,3,3:32.0,Shooting foul by V. Carter (drawn by E. Davis),,69,71
306,3,3:32.0,E. Davis makes free throw 1 of 2,,70,71
307,3,3:32.0,E. Davis makes free throw 2 of 2,,71,71
308,3,3:12.0,,Z. Randolph makes 2-pt hook shot from 7 ft,71,73
309,3,2:51.0,Shooting foul by J. Ennis (drawn by A. Aminu),,71,73
310,3,2:51.0,A. Aminu misses free throw 1 of 2,,71,73
311,3,2:51.0,Offensive rebound by Team,,71,73
312,3,2:51.0,A. Aminu makes free throw 2 of 2,,72,73
313,3,2:36.0,,Turnover by Z. Randolph (bad pass),72,73
314,3,2:16.0,Turnover by D. Lillard (traveling),,72,73
315,3,2:16.0,Violation by Team (jump ball),,72,73
316,3,1:59.0,,Personal foul by D. Lillard (drawn by A. Harrison),72,73
317,3,1:59.0,C. McCollum enters the game for D. Lillard,,72,73
318,3,1:59.0,M. Harkless enters the game for A. Aminu,,72,73
319,3,1:54.0,,A. Harrison misses 3-pt jump shot from 27 ft,72,73
320,3,1:53.0,Defensive rebound by E. Davis,,72,73
321,3,1:40.0,C. McCollum misses 2-pt jump shot from 14 ft,,72,73
322,3,1:37.0,,Defensive rebound by Z. Randolph,72,73
323,3,1:21.0,,Z. Randolph misses 2-pt jump shot from 6 ft,72,73
324,3,1:20.0,Defensive rebound by C. McCollum,,72,73
325,3,1:13.0,Personal foul by Z. Randolph (drawn by C. McCollum),,72,73
326,3,1:13.0,C. McCollum makes free throw 1 of 2,,73,73
327,3,1:13.0,,J. Martin enters the game for J. Green,73,73
328,3,1:13.0,C. McCollum makes free throw 2 of 2,,74,73
329,3,0:52.0,,Turnover by J. Martin (lost ball),74,73
330,3,0:38.0,Turnover by C. McCollum (bad pass; steal by V. Carter),,74,73
331,3,0:31.0,,J. Ennis misses 3-pt jump shot from 23 ft,74,73
332,3,0:31.0,,Offensive rebound by Team,74,73
333,3,0:31.0,Loose ball foul by A. Crabbe (drawn by V. Carter),,74,73
334,3,0:31.0,,V. Carter makes free throw 1 of 2,74,74
335,3,0:31.0,,J. Green enters the game for Z. Randolph,74,74
336,3,0:31.0,,V. Carter makes free throw 2 of 2,74,75
337,3,0:22.0,Personal foul by J. Martin (drawn by C. McCollum),,74,75
338,3,0:22.0,C. McCollum makes free throw 1 of 2,,75,75
339,3,0:22.0,,Z. Randolph enters the game for J. Green,75,75
340,3,0:22.0,C. McCollum makes free throw 2 of 2,,76,75
341,3,0:03.0,,A. Harrison makes 2-pt jump shot from 5 ft,76,77
342,3,0:03.0,,Shooting foul by A. Crabbe (drawn by A. Harrison),76,77
343,3,0:03.0,,A. Harrison misses free throw 1 of 1,76,77
344,3,0:03.0,Defensive rebound by E. Davis,,76,77
345,3,0:03.0,,J. Green enters the game for Z. Randolph,76,77
346,3,0:00.0,C. McCollum misses 3-pt jump shot from 46 ft,,76,77
347,3,0:00.0,Offensive rebound by Team,,76,77
348,4,11:48.0,,J. Ennis makes 2-pt dunk at rim (assist by A. Harrison),76,79
349,4,11:25.0,E. Davis misses 2-pt layup from 2 ft,,76,79
350,4,11:23.0,Offensive rebound by M. Harkless,,76,79
351,4,11:23.0,M. Harkless makes 2-pt layup from 1 ft,,78,79
352,4,11:01.0,,C. Parsons misses 3-pt jump shot from 26 ft,78,79
353,4,11:00.0,Defensive rebound by A. Crabbe,,78,79
354,4,10:48.0,M. Harkless makes 2-pt layup from 2 ft (assist by E. Turner),,80,79
355,4,10:32.0,,Z. Randolph misses 2-pt layup from 1 ft,80,79
356,4,10:30.0,Defensive rebound by E. Davis,,80,79
357,4,10:23.0,C. McCollum makes 2-pt layup from 2 ft,,82,79
358,4,9:58.0,,A. Harrison misses 3-pt jump shot from 25 ft,82,79
359,4,9:58.0,Defensive rebound by A. Crabbe,,82,79
360,4,9:49.0,C. McCollum makes 2-pt jump shot from 19 ft,,84,79
361,4,9:49.0,,Memphis full timeout,84,79
362,4,9:42.0,,Shooting foul by C. McCollum (drawn by A. Harrison),84,79
363,4,9:42.0,,A. Harrison misses free throw 1 of 2,84,79
364,4,9:42.0,,Offensive rebound by Team,84,79
365,4,9:42.0,,A. Harrison makes free throw 2 of 2,84,80
366,4,9:24.0,C. McCollum misses 3-pt jump shot from 27 ft,,84,80
367,4,9:24.0,,Defensive rebound by Z. Randolph,84,80
368,4,9:01.0,,Z. Randolph misses 2-pt jump shot from 14 ft,84,80
369,4,8:58.0,,Offensive rebound by V. Carter,84,80
370,4,8:58.0,,V. Carter makes 2-pt layup at rim,84,82
371,4,8:35.0,M. Harkless misses 2-pt jump shot from 21 ft,,84,82
372,4,8:35.0,,Defensive rebound by A. Harrison,84,82
373,4,8:18.0,,Z. Randolph makes 2-pt layup from 2 ft,84,84
374,4,8:00.0,C. McCollum makes 2-pt layup at rim,,86,84
375,4,7:40.0,,Z. Randolph makes 2-pt jump shot from 4 ft,86,86
376,4,7:16.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by E. Turner),,89,86
377,4,6:51.0,,C. Parsons misses 2-pt jump shot from 19 ft,89,86
378,4,6:49.0,Defensive rebound by E. Davis,,89,86
379,4,6:36.0,C. McCollum makes 3-pt jump shot from 26 ft,,92,86
380,4,6:11.0,,A. Harrison misses 2-pt layup from 1 ft,92,86
381,4,6:11.0,,Offensive rebound by Z. Randolph,92,86
382,4,6:11.0,,Z. Randolph misses 2-pt jump shot from 7 ft (block by M. Harkless),92,86
383,4,6:10.0,,Offensive rebound by Team,92,86
384,4,6:10.0,D. Lillard enters the game for A. Crabbe,,92,86
385,4,6:10.0,A. Aminu enters the game for E. Davis,,92,86
386,4,6:10.0,M. Plumlee enters the game for E. Turner,,92,86
387,4,6:10.0,,M. Gasol enters the game for C. Parsons,92,86
388,4,6:10.0,,T. Allen enters the game for Z. Randolph,92,86
389,4,6:10.0,,M. Conley enters the game for A. Harrison,92,86
390,4,5:57.0,,V. Carter misses 3-pt jump shot from 26 ft,92,86
