,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
44,1,7:16.0,Defensive rebound by H. Whiteside,,8,16
45,1,7:03.0,H. Whiteside makes 2-pt hook shot from 6 ft (assist by J. Johnson),,10,16
46,1,6:52.0,,R. Covington misses 2-pt jump shot from 18 ft,10,16
47,1,6:51.0,Defensive rebound by G. Dragić,,10,16
48,1,6:47.0,W. Ellington misses 2-pt jump shot from 4 ft (block by G. Henderson),,10,16
49,1,6:46.0,Offensive rebound by R. McGruder,,10,16
50,1,6:46.0,,D. Šarić enters the game for G. Henderson,10,16
51,1,6:46.0,,N. Stauskas enters the game for E. İlyasova,10,16
52,1,6:31.0,Shooting foul by R. Covington (drawn by J. Johnson),,10,16
53,1,6:31.0,J. Johnson misses free throw 1 of 2,,10,16
54,1,6:31.0,Offensive rebound by Team,,10,16
55,1,6:31.0,,T. Luwawu-Cabarrot enters the game for R. Covington,10,16
56,1,6:31.0,T. Johnson enters the game for G. Dragić,,10,16
57,1,6:31.0,J. Johnson makes free throw 2 of 2,,11,16
58,1,6:21.0,,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,11,16
59,1,6:20.0,,Offensive rebound by N. Noel,11,16
60,1,6:18.0,,N. Noel misses 2-pt jump shot from 4 ft (block by J. Johnson),11,16
61,1,6:16.0,Defensive rebound by R. McGruder,,11,16
62,1,6:12.0,Shooting foul by D. Šarić (drawn by W. Ellington),,11,16
63,1,6:12.0,W. Ellington makes free throw 1 of 3,,12,16
64,1,6:12.0,W. Ellington makes free throw 2 of 3,,13,16
65,1,6:12.0,W. Ellington makes free throw 3 of 3,,14,16
66,1,5:59.0,,Personal foul by J. Johnson (drawn by D. Šarić),14,16
67,1,5:59.0,,Philadelphia full timeout,14,16
68,1,5:50.0,,D. Šarić misses 2-pt layup from 2 ft (block by J. Johnson),14,16
69,1,5:48.0,Defensive rebound by H. Whiteside,,14,16
70,1,5:43.0,T. Johnson misses 2-pt layup from 3 ft (block by N. Stauskas),,14,16
71,1,5:42.0,,Defensive rebound by T. Luwawu-Cabarrot,14,16
72,1,5:27.0,,D. Šarić misses 3-pt jump shot from 26 ft,14,16
73,1,5:25.0,Defensive rebound by H. Whiteside,,14,16
74,1,5:07.0,T. Johnson makes 2-pt jump shot from 5 ft (assist by W. Ellington),,16,16
75,1,4:50.0,,N. Stauskas misses 3-pt jump shot from 26 ft,16,16
76,1,4:48.0,,Offensive rebound by N. Noel,16,16
77,1,4:44.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by N. Noel),16,19
78,1,4:22.0,Turnover by T. Johnson (bad pass; steal by N. Noel),,16,19
79,1,4:15.0,,T. McConnell misses 2-pt jump shot from 17 ft,16,19
80,1,4:14.0,Defensive rebound by H. Whiteside,,16,19
81,1,4:01.0,H. Whiteside misses 2-pt jump shot from 5 ft (block by D. Šarić),,16,19
82,1,3:58.0,,Defensive rebound by T. McConnell,16,19
83,1,3:54.0,,Shooting foul by T. Johnson (drawn by N. Stauskas),16,19
84,1,3:54.0,,N. Stauskas makes free throw 1 of 2,16,20
85,1,3:54.0,,N. Stauskas misses free throw 2 of 2,16,20
86,1,3:54.0,,R. Holmes enters the game for N. Noel,16,20
87,1,3:54.0,W. Reed enters the game for R. McGruder,,16,20
88,1,3:54.0,O. White enters the game for H. Whiteside,,16,20
89,1,3:52.0,,Offensive rebound by D. Šarić,16,20
90,1,3:51.0,,D. Šarić makes 2-pt layup from 2 ft,16,22
91,1,3:42.0,Miami full timeout,,16,22
92,1,3:42.0,,S. Rodríguez enters the game for T. McConnell,16,22
93,1,3:33.0,J. Johnson makes 2-pt jump shot from 19 ft,,18,22
94,1,3:17.0,,Turnover by T. Luwawu-Cabarrot (bad pass),18,22
95,1,2:57.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by J. Johnson),,21,22
96,1,2:47.0,,Inbound foul by O. White,21,22
97,1,2:47.0,,G. Henderson enters the game for T. Luwawu-Cabarrot,21,22
98,1,2:47.0,,G. Henderson makes free throw 1 of 1,21,23
99,1,2:37.0,,D. Šarić misses 2-pt jump shot from 18 ft,21,23
100,1,2:36.0,,Offensive rebound by R. Holmes,21,23
101,1,2:24.0,,S. Rodríguez misses 2-pt jump shot from 17 ft,21,23
102,1,2:22.0,Defensive rebound by W. Ellington,,21,23
103,1,2:11.0,J. Johnson makes 2-pt layup from 1 ft (assist by W. Reed),,23,23
104,1,1:55.0,,N. Stauskas misses 3-pt jump shot from 25 ft,23,23
105,1,1:54.0,Defensive rebound by J. Johnson,,23,23
106,1,1:40.0,O. White misses 3-pt jump shot from 25 ft,,23,23
107,1,1:39.0,,Defensive rebound by D. Šarić,23,23
108,1,1:17.0,,D. Šarić makes 2-pt jump shot from 4 ft (assist by N. Stauskas),23,25
109,1,1:02.0,J. Johnson misses 2-pt jump shot from 4 ft,,23,25
110,1,1:00.0,Offensive rebound by J. Johnson,,23,25
111,1,1:00.0,J. Johnson makes 2-pt layup from 2 ft,,25,25
112,1,0:49.0,,G. Henderson misses 2-pt layup from 2 ft,25,25
113,1,0:47.0,,Offensive rebound by R. Holmes,25,25
114,1,0:37.0,,N. Stauskas makes 2-pt layup from 1 ft (assist by D. Šarić),25,27
115,1,0:26.0,Shooting block foul by R. Holmes (drawn by T. Johnson),,25,27
116,1,0:26.0,T. Johnson makes free throw 1 of 2,,26,27
117,1,0:26.0,G. Dragić enters the game for W. Ellington,,26,27
118,1,0:26.0,T. Johnson makes free throw 2 of 2,,27,27
119,1,0:04.0,,G. Henderson misses 3-pt jump shot from 24 ft,27,27
120,1,0:03.0,Defensive rebound by T. Johnson,,27,27
121,1,0:00.0,T. Johnson misses 3-pt jump shot from 42 ft,,27,27
122,1,0:00.0,Offensive rebound by Team,,27,27
123,2,11:44.0,,D. Šarić misses 3-pt jump shot from 25 ft,27,27
124,2,11:42.0,Defensive rebound by W. Reed,,27,27
125,2,11:26.0,Turnover by J. Johnson (bad pass; steal by S. Rodríguez),,27,27
126,2,11:20.0,,N. Stauskas misses 2-pt layup from 1 ft,27,27
127,2,11:19.0,Defensive rebound by G. Dragić,,27,27
128,2,11:16.0,Personal foul by S. Rodríguez (drawn by G. Dragić),,27,27
129,2,11:16.0,,E. İlyasova enters the game for D. Šarić,27,27
130,2,11:07.0,T. Johnson misses 2-pt jump shot from 12 ft,,27,27
131,2,11:05.0,Offensive rebound by W. Reed,,27,27
132,2,10:51.0,W. Reed misses 2-pt hook shot from 7 ft,,27,27
133,2,10:49.0,Offensive rebound by W. Reed,,27,27
134,2,10:46.0,J. Johnson misses 2-pt layup from 1 ft,,27,27
135,2,10:45.0,,Defensive rebound by S. Rodríguez,27,27
136,2,10:39.0,,S. Rodríguez misses 3-pt jump shot from 25 ft,27,27
137,2,10:34.0,Defensive rebound by J. Johnson,,27,27
138,2,10:31.0,Shooting foul by R. Holmes (drawn by J. Johnson),,27,27
139,2,10:31.0,J. Johnson misses free throw 1 of 2,,27,27
140,2,10:31.0,Offensive rebound by Team,,27,27
141,2,10:31.0,,N. Noel enters the game for R. Holmes,27,27
142,2,10:31.0,J. Johnson makes free throw 2 of 2,,28,27
143,2,10:22.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),28,30
144,2,10:09.0,Turnover by G. Dragić (lost ball; steal by N. Noel),,28,30
145,2,10:02.0,,E. İlyasova makes 2-pt dunk at rim (assist by N. Stauskas),28,32
146,2,9:45.0,J. Johnson misses 3-pt jump shot from 24 ft,,28,32
147,2,9:45.0,Offensive rebound by Team,,28,32
148,2,9:45.0,,Loose ball foul by G. Henderson (drawn by O. White),28,32
149,2,9:30.0,G. Dragić makes 2-pt jump shot from 12 ft,,30,32
150,2,9:30.0,,Philadelphia full timeout,30,32
151,2,9:13.0,,S. Rodríguez makes 2-pt layup from 1 ft,30,34
152,2,8:55.0,Turnover by G. Dragić (traveling),,30,34
153,2,8:55.0,R. McGruder enters the game for T. Johnson,,30,34
154,2,8:55.0,,R. Covington enters the game for G. Henderson,30,34
155,2,8:37.0,,N. Noel makes 2-pt dunk at rim (assist by S. Rodríguez),30,36
156,2,8:18.0,G. Dragić makes 2-pt jump shot from 6 ft,,32,36
157,2,8:04.0,,S. Rodríguez misses 2-pt layup from 2 ft,32,36
158,2,8:02.0,Defensive rebound by W. Reed,,32,36
159,2,7:56.0,G. Dragić makes 2-pt jump shot from 10 ft,,34,36
160,2,7:47.0,,E. İlyasova makes 2-pt jump shot from 4 ft (assist by N. Stauskas),34,38
161,2,7:37.0,Shooting foul by N. Stauskas (drawn by G. Dragić),,34,38
162,2,7:37.0,G. Dragić makes free throw 1 of 3,,35,38
163,2,7:37.0,G. Dragić makes free throw 2 of 3,,36,38
164,2,7:37.0,H. Whiteside enters the game for W. Reed,,35,38
165,2,7:37.0,W. Ellington enters the game for J. Johnson,,35,38
166,2,7:37.0,G. Dragić makes free throw 3 of 3,,37,38
167,2,7:27.0,,N. Noel makes 2-pt layup from 2 ft (assist by S. Rodríguez),37,40
168,2,7:07.0,G. Dragić makes 2-pt layup from 2 ft,,39,40
169,2,7:00.0,,N. Stauskas misses 2-pt layup from 2 ft,39,40
170,2,6:56.0,Defensive rebound by H. Whiteside,,39,40
171,2,6:53.0,Turnover by G. Dragić (bad pass),,39,40
172,2,6:39.0,,Shooting block foul by O. White (drawn by E. İlyasova),39,40
173,2,6:39.0,,E. İlyasova misses free throw 1 of 2,39,40
174,2,6:39.0,,Offensive rebound by Team,39,40
175,2,6:39.0,,E. İlyasova makes free throw 2 of 2,39,41
176,2,6:30.0,Turnover by G. Dragić (bad pass; steal by N. Stauskas),,39,41
177,2,6:23.0,,Turnover by R. Covington (bad pass; steal by G. Dragić),39,41
178,2,6:19.0,G. Dragić makes 2-pt layup from 1 ft,,41,41
179,2,5:54.0,,R. Covington misses 2-pt jump shot from 12 ft,41,41
180,2,5:52.0,Defensive rebound by H. Whiteside,,41,41
181,2,5:46.0,G. Dragić misses 3-pt jump shot from 26 ft,,41,41
182,2,5:45.0,,Defensive rebound by Team,41,41
183,2,5:45.0,Official timeout,,41,41
184,2,5:45.0,T. Johnson enters the game for G. Dragić,,41,41
185,2,5:45.0,,T. McConnell enters the game for S. Rodríguez,41,41
186,2,5:23.0,,N. Stauskas makes 2-pt jump shot from 7 ft (assist by E. İlyasova),41,43
187,2,5:06.0,Turnover by W. Ellington (bad pass; steal by N. Noel),,41,43
188,2,4:55.0,,E. İlyasova misses 3-pt jump shot from 26 ft,41,43
189,2,4:54.0,Defensive rebound by H. Whiteside,,41,43
190,2,4:44.0,W. Ellington misses 2-pt jump shot from 16 ft,,41,43
191,2,4:42.0,,Defensive rebound by E. İlyasova,41,43
192,2,4:29.0,,E. İlyasova makes 2-pt jump shot from 16 ft,41,45
193,2,4:17.0,,D. Šarić enters the game for E. İlyasova,41,45
194,2,4:17.0,,G. Henderson enters the game for N. Stauskas,41,45
195,2,4:17.0,J. Johnson enters the game for O. White,,41,45
196,2,4:09.0,Offensive foul by H. Whiteside (drawn by T. McConnell),,41,45
197,2,4:09.0,Turnover by H. Whiteside (offensive foul),,41,45
198,2,4:00.0,,D. Šarić makes 2-pt layup from 2 ft (assist by T. McConnell),41,47
199,2,3:47.0,J. Johnson misses 2-pt jump shot from 15 ft,,41,47
200,2,3:45.0,,Defensive rebound by G. Henderson,41,47
201,2,3:36.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by G. Henderson),41,50
202,2,3:27.0,Miami full timeout,,41,50
203,2,3:27.0,G. Dragić enters the game for T. Johnson,,41,50
204,2,3:07.0,R. McGruder misses 2-pt jump shot from 20 ft,,41,50
205,2,3:06.0,,Defensive rebound by D. Šarić,41,50
206,2,2:50.0,,G. Henderson misses 2-pt layup from 1 ft,41,50
207,2,2:50.0,Defensive rebound by Team,,41,50
208,2,2:28.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by J. Johnson),,44,50
209,2,2:13.0,,G. Henderson makes 2-pt jump shot from 11 ft (assist by T. McConnell),44,52
210,2,1:51.0,G. Dragić misses 2-pt jump shot from 9 ft,,44,52
211,2,1:50.0,Offensive rebound by H. Whiteside,,44,52
212,2,1:50.0,Shooting foul by D. Šarić (drawn by H. Whiteside),,44,52
213,2,1:50.0,H. Whiteside makes free throw 1 of 2,,45,52
214,2,1:50.0,T. Johnson enters the game for W. Ellington,,45,52
215,2,1:50.0,H. Whiteside makes free throw 2 of 2,,46,52
216,2,1:36.0,,Shooting foul by R. McGruder (drawn by G. Henderson),46,52
217,2,1:36.0,,G. Henderson makes free throw 1 of 2,46,53
218,2,1:36.0,,E. İlyasova enters the game for D. Šarić,46,53
219,2,1:36.0,,N. Stauskas enters the game for R. Covington,46,53
220,2,1:36.0,W. Ellington enters the game for R. McGruder,,46,53
221,2,1:36.0,,G. Henderson makes free throw 2 of 2,46,54
222,2,1:17.0,H. Whiteside makes 2-pt jump shot from 2 ft,,48,54
223,2,0:57.0,,E. İlyasova misses 3-pt jump shot from 22 ft,48,54
224,2,0:55.0,Defensive rebound by T. Johnson,,48,54
225,2,0:46.0,G. Dragić misses 2-pt jump shot from 8 ft,,48,54
226,2,0:45.0,,Defensive rebound by G. Henderson,48,54
227,2,0:35.0,,E. İlyasova misses 2-pt layup from 1 ft,48,54
228,2,0:33.0,Defensive rebound by G. Dragić,,48,54
229,2,0:30.0,Turnover by G. Dragić (lost ball),,48,54
230,2,0:29.0,,Philadelphia full timeout,48,54
231,2,0:29.0,O. White enters the game for W. Ellington,,48,54
232,2,0:09.0,,E. İlyasova misses 2-pt jump shot from 17 ft,48,54
233,2,0:07.0,Defensive rebound by H. Whiteside,,48,54
234,2,0:04.0,T. Johnson misses 2-pt layup from 2 ft (block by N. Stauskas),,48,54
235,2,0:02.0,,Defensive rebound by E. İlyasova,48,54
236,2,0:00.0,,N. Noel misses 3-pt jump shot from 33 ft,48,54
237,2,0:00.0,,Offensive rebound by Team,48,54
238,3,11:43.0,,G. Henderson misses 3-pt jump shot from 23 ft,48,54
239,3,11:41.0,Defensive rebound by H. Whiteside,,48,54
240,3,11:21.0,H. Whiteside misses 2-pt jump shot from 12 ft,,48,54
241,3,11:19.0,,Defensive rebound by R. Covington,48,54
242,3,11:07.0,,R. Covington misses 2-pt jump shot from 5 ft,48,54
243,3,11:06.0,Defensive rebound by L. Babbitt,,48,54
244,3,10:58.0,Turnover by W. Ellington (bad pass; steal by R. Covington),,48,54
245,3,10:51.0,,N. Noel makes 2-pt layup from 1 ft (assist by T. McConnell),48,56
246,3,10:51.0,,Shooting foul by L. Babbitt (drawn by N. Noel),48,56
247,3,10:51.0,,N. Noel makes free throw 1 of 1,48,57
248,3,10:41.0,Turnover by G. Dragić (bad pass; steal by N. Noel),,48,57
249,3,10:37.0,,N. Noel makes 2-pt dunk at rim,48,59
250,3,10:37.0,Miami full timeout,,48,59
251,3,10:24.0,G. Dragić makes 2-pt jump shot from 17 ft,,50,59
252,3,10:10.0,,Offensive foul by E. İlyasova (drawn by G. Dragić),50,59
253,3,10:10.0,,Turnover by E. İlyasova (offensive foul),50,59
254,3,9:53.0,H. Whiteside misses 2-pt layup from 2 ft (block by N. Noel),,50,59
255,3,9:53.0,Offensive rebound by Team,,50,59
256,3,9:51.0,H. Whiteside misses 2-pt jump shot from 8 ft (block by R. Covington),,50,59
257,3,9:49.0,Offensive rebound by W. Ellington,,50,59
258,3,9:48.0,Turnover by W. Ellington (lost ball; steal by R. Covington),,50,59
259,3,9:44.0,,R. Covington misses 2-pt jump shot from 2 ft,50,59
260,3,9:41.0,,Offensive rebound by Team,50,59
261,3,9:41.0,Loose ball foul by L. Babbitt (drawn by E. İlyasova),,50,59
262,3,9:41.0,J. Johnson enters the game for L. Babbitt,,50,59
263,3,9:35.0,,Shooting foul by H. Whiteside (drawn by N. Noel),50,59
264,3,9:35.0,Technical foul by H. Whiteside,,50,59
265,3,9:35.0,,G. Henderson makes technical free throw,50,60
266,3,9:35.0,,N. Noel misses free throw 1 of 2,50,60
267,3,9:35.0,,Offensive rebound by Team,50,60
268,3,9:35.0,,N. Noel misses free throw 2 of 2,50,60
269,3,9:32.0,Defensive rebound by J. Johnson,,50,60
270,3,9:19.0,Turnover by R. McGruder (lost ball; steal by R. Covington),,50,60
271,3,9:06.0,,G. Henderson misses 2-pt jump shot from 12 ft,50,60
272,3,9:05.0,Defensive rebound by H. Whiteside,,50,60
273,3,8:51.0,R. McGruder makes 2-pt jump shot from 19 ft,,52,60
274,3,8:37.0,,Offensive foul by N. Noel (drawn by W. Ellington),52,60
275,3,8:37.0,,Turnover by N. Noel (offensive foul),52,60
276,3,8:24.0,R. McGruder misses 2-pt jump shot from 15 ft,,52,60
277,3,8:22.0,,Defensive rebound by R. Covington,52,60
278,3,8:13.0,,E. İlyasova misses 3-pt jump shot from 25 ft,52,60
279,3,8:11.0,Defensive rebound by H. Whiteside,,52,60
280,3,8:06.0,Personal block foul by E. İlyasova (drawn by J. Johnson),,52,60
281,3,8:06.0,,N. Stauskas enters the game for G. Henderson,52,60
282,3,8:06.0,,R. Holmes enters the game for N. Noel,52,60
283,3,7:52.0,J. Johnson makes 2-pt layup from 1 ft,,54,60
284,3,7:39.0,,E. İlyasova misses 2-pt jump shot from 6 ft,54,60
285,3,7:37.0,,Offensive rebound by E. İlyasova,54,60
286,3,7:36.0,,E. İlyasova makes 2-pt jump shot from 5 ft,54,62
287,3,7:17.0,W. Ellington misses 3-pt jump shot from 23 ft,,54,62
288,3,7:14.0,Offensive rebound by R. McGruder,,54,62
289,3,7:11.0,G. Dragić makes 2-pt jump shot from 20 ft (assist by R. McGruder),,56,62
290,3,7:11.0,,Philadelphia full timeout,56,62
291,3,6:50.0,,Turnover by R. Holmes (3 sec),56,62
292,3,6:41.0,J. Johnson makes 2-pt jump shot from 17 ft,,58,62
293,3,6:21.0,,Shooting foul by R. McGruder (drawn by T. McConnell),58,62
294,3,6:21.0,,T. McConnell makes free throw 1 of 2,58,63
295,3,6:21.0,,D. Šarić enters the game for E. İlyasova,58,63
296,3,6:21.0,,T. McConnell makes free throw 2 of 2,58,64
297,3,6:12.0,J. Johnson misses 2-pt layup from 2 ft (block by R. Holmes),,58,64
298,3,6:11.0,,Defensive rebound by T. McConnell,58,64
299,3,6:06.0,,Personal foul by J. Johnson (drawn by D. Šarić),58,64
300,3,6:06.0,,D. Šarić makes free throw 1 of 2,58,65
301,3,6:06.0,T. Johnson enters the game for G. Dragić,,58,65
302,3,6:06.0,,D. Šarić makes free throw 2 of 2,58,66
303,3,5:52.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by T. Johnson),,61,66
304,3,5:37.0,,D. Šarić makes 2-pt layup from 2 ft (assist by R. Holmes),61,68
305,3,5:11.0,W. Ellington misses 3-pt jump shot from 25 ft,,61,68
306,3,5:09.0,,Defensive rebound by R. Covington,61,68
307,3,5:04.0,,D. Šarić misses 3-pt jump shot from 28 ft,61,68
308,3,5:02.0,Defensive rebound by W. Ellington,,61,68
309,3,4:52.0,T. Johnson makes 2-pt jump shot from 20 ft,,63,68
310,3,4:40.0,,Personal foul by T. Johnson (drawn by R. Holmes),63,68
311,3,4:40.0,,R. Holmes makes free throw 1 of 2,63,69
312,3,4:40.0,,R. Holmes makes free throw 2 of 2,63,70
313,3,4:15.0,W. Ellington misses 2-pt jump shot from 17 ft,,63,70
314,3,4:13.0,Offensive rebound by H. Whiteside,,63,70
315,3,4:12.0,H. Whiteside makes 2-pt layup from 1 ft,,65,70
316,3,3:58.0,,N. Stauskas makes 3-pt jump shot from 24 ft (assist by T. McConnell),65,73
317,3,3:42.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by T. Johnson),,68,73
318,3,3:28.0,,T. McConnell misses 2-pt jump shot from 6 ft,68,73
319,3,3:26.0,Defensive rebound by R. McGruder,,68,73
320,3,3:19.0,R. McGruder misses 3-pt jump shot from 22 ft,,68,73
321,3,3:17.0,,Defensive rebound by D. Šarić,68,73
322,3,3:08.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by T. McConnell),68,76
323,3,3:01.0,Miami full timeout,,68,76
324,3,3:01.0,,S. Rodríguez enters the game for T. McConnell,68,76
325,3,3:01.0,G. Dragić enters the game for R. McGruder,,68,76
326,3,2:41.0,Turnover by J. Johnson (bad pass; steal by D. Šarić),,68,76
327,3,2:33.0,,D. Šarić misses 2-pt layup from 3 ft,68,76
328,3,2:31.0,,Offensive rebound by R. Holmes,68,76
329,3,2:31.0,,R. Holmes makes 2-pt layup from 1 ft,68,78
330,3,2:14.0,W. Ellington misses 3-pt jump shot from 25 ft,,68,78
331,3,2:12.0,,Defensive rebound by R. Covington,68,78
332,3,1:56.0,,R. Covington makes 2-pt jump shot from 8 ft (assist by D. Šarić),68,80
333,3,1:32.0,J. Johnson makes 2-pt jump shot from 14 ft,,70,80
334,3,1:16.0,,Personal foul by H. Whiteside (drawn by S. Rodríguez),70,80
335,3,1:16.0,,S. Rodríguez makes free throw 1 of 2,70,81
336,3,1:16.0,,T. Luwawu-Cabarrot enters the game for R. Covington,70,81
337,3,1:16.0,W. Reed enters the game for H. Whiteside,,70,81
338,3,1:16.0,O. White enters the game for W. Ellington,,70,81
339,3,1:16.0,,S. Rodríguez makes free throw 2 of 2,70,82
340,3,1:02.0,Shooting foul by T. Luwawu-Cabarrot (drawn by T. Johnson),,70,82
341,3,1:02.0,T. Johnson makes free throw 1 of 2,,71,82
342,3,1:02.0,T. Johnson makes free throw 2 of 2,,72,82
343,3,0:40.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,72,82
344,3,0:39.0,Defensive rebound by G. Dragić,,72,82
345,3,0:25.0,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Johnson),,72,82
346,3,0:25.0,J. Johnson makes free throw 1 of 2,,73,82
347,3,0:25.0,J. Johnson misses free throw 2 of 2,,73,82
348,3,0:24.0,,Defensive rebound by S. Rodríguez,73,82
349,3,0:06.0,,R. Holmes makes 2-pt layup from 2 ft (assist by S. Rodríguez),73,84
350,3,0:06.0,,Shooting foul by T. Johnson (drawn by R. Holmes),73,84
351,3,0:06.0,,R. Holmes misses free throw 1 of 1,73,84
352,3,0:04.0,Defensive rebound by G. Dragić,,73,84
353,3,0:00.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,76,84
354,4,11:42.0,W. Reed makes 2-pt hook shot from 7 ft (assist by T. Johnson),,78,84
355,4,11:34.0,,G. Henderson misses 2-pt layup from 1 ft,78,84
356,4,11:32.0,,Offensive rebound by N. Noel,78,84
357,4,11:32.0,,N. Noel makes 2-pt layup from 2 ft,78,86
358,4,11:11.0,J. Johnson misses 2-pt jump shot from 5 ft,,78,86
359,4,11:08.0,,Defensive rebound by Team,78,86
360,4,11:04.0,Loose ball foul by W. Reed (drawn by D. Šarić),,78,86
361,4,11:02.0,,Personal foul by J. Johnson (drawn by D. Šarić),78,86
362,4,10:51.0,,G. Henderson makes 2-pt jump shot from 18 ft (assist by D. Šarić),78,88
363,4,10:30.0,G. Dragić makes 2-pt jump shot from 10 ft,,80,88
364,4,10:07.0,,S. Rodríguez misses 3-pt jump shot from 26 ft,80,88
365,4,10:03.0,Defensive rebound by W. Reed,,80,88
366,4,9:57.0,G. Dragić misses 2-pt jump shot from 13 ft,,80,88
367,4,9:55.0,,Defensive rebound by G. Henderson,80,88
368,4,9:46.0,,N. Stauskas makes 3-pt jump shot from 24 ft (assist by S. Rodríguez),80,91
369,4,9:29.0,T. Johnson makes 2-pt layup from 3 ft,,82,91
370,4,9:16.0,,D. Šarić makes 2-pt jump shot from 16 ft,82,93
371,4,9:02.0,Shooting foul by N. Noel (drawn by J. Johnson),,82,93
372,4,9:02.0,J. Johnson makes free throw 1 of 2,,83,93
373,4,9:02.0,,T. McConnell enters the game for S. Rodríguez,83,93
374,4,9:02.0,J. Johnson makes free throw 2 of 2,,84,93
375,4,8:45.0,,G. Henderson misses 2-pt jump shot from 16 ft,84,93
376,4,8:44.0,Defensive rebound by T. Johnson,,84,93
377,4,8:35.0,O. White makes 2-pt jump shot from 15 ft (assist by G. Dragić),,86,93
378,4,8:34.0,,Philadelphia full timeout,86,93
379,4,8:34.0,R. McGruder enters the game for J. Johnson,,86,93
380,4,8:10.0,,D. Šarić misses 2-pt layup from 2 ft (block by W. Reed),86,93
