,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
24,1,8:10.0,L. Babbitt misses 3-pt jump shot from 25 ft,,12,10
25,1,8:08.0,Offensive rebound by G. Dragić,,12,10
26,1,7:58.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,14,10
27,1,7:33.0,,B. Bogdanović misses 2-pt jump shot from 13 ft,14,10
28,1,7:32.0,,Offensive rebound by R. Foye,14,10
29,1,7:29.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by R. Foye),14,13
30,1,7:08.0,H. Whiteside misses 2-pt jump shot from 15 ft,,14,13
31,1,7:07.0,,Defensive rebound by B. Bogdanović,14,13
32,1,6:56.0,,Personal foul by R. McGruder (drawn by T. Booker),14,13
33,1,6:49.0,,R. Foye misses 3-pt jump shot from 24 ft,14,13
34,1,6:48.0,Defensive rebound by L. Babbitt,,14,13
35,1,6:37.0,G. Dragić misses 2-pt jump shot from 15 ft,,14,13
36,1,6:36.0,,Defensive rebound by B. Bogdanović,14,13
37,1,6:22.0,,Shooting foul by R. McGruder (drawn by T. Booker),14,13
38,1,6:22.0,,T. Booker misses free throw 1 of 2,14,13
39,1,6:22.0,,Offensive rebound by Team,14,13
40,1,6:22.0,,C. LeVert enters the game for B. Bogdanović,14,13
41,1,6:22.0,W. Ellington enters the game for G. Dragić,,14,13
42,1,6:22.0,,T. Booker makes free throw 2 of 2,14,14
43,1,5:59.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by H. Whiteside),,17,14
44,1,5:48.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by R. Foye),17,17
45,1,5:35.0,D. Waiters makes 2-pt layup from 1 ft,,19,17
46,1,5:17.0,,B. Lopez misses 2-pt hook shot from 8 ft,19,17
47,1,5:15.0,Defensive rebound by L. Babbitt,,19,17
48,1,5:10.0,D. Waiters misses 2-pt layup from 3 ft,,19,17
49,1,5:09.0,,Defensive rebound by T. Booker,19,17
50,1,5:04.0,,Shooting foul by L. Babbitt (drawn by T. Booker),19,17
51,1,5:04.0,,Brooklyn full timeout,19,17
52,1,5:04.0,,T. Booker makes free throw 1 of 2,19,18
53,1,5:04.0,,S. Kilpatrick enters the game for R. Foye,19,17
54,1,5:04.0,,I. Whitehead enters the game for S. Dinwiddie,19,17
55,1,5:04.0,,J. Hamilton enters the game for B. Lopez,19,17
56,1,5:04.0,J. Johnson enters the game for H. Whiteside,,19,17
57,1,5:04.0,W. Reed enters the game for L. Babbitt,,19,17
58,1,5:04.0,,T. Booker makes free throw 2 of 2,19,19
59,1,4:51.0,W. Ellington makes 2-pt jump shot from 21 ft (assist by W. Reed),,21,19
60,1,4:32.0,,Turnover by T. Booker (lost ball; steal by J. Johnson),21,19
61,1,4:12.0,D. Waiters misses 2-pt layup from 1 ft (block by T. Booker),,21,19
62,1,4:10.0,Offensive rebound by Team,,21,19
63,1,4:10.0,,R. Hollis-Jefferson enters the game for T. Booker,21,19
64,1,4:07.0,D. Waiters makes 2-pt jump shot from 20 ft (assist by R. McGruder),,23,19
65,1,3:52.0,,C. LeVert makes 2-pt jump shot from 18 ft,23,21
66,1,3:38.0,D. Waiters makes 2-pt jump shot from 8 ft,,25,21
67,1,3:33.0,,Personal foul by D. Waiters (drawn by I. Whitehead),25,21
68,1,3:33.0,,I. Whitehead makes free throw 1 of 2,25,22
69,1,3:33.0,,I. Whitehead makes free throw 2 of 2,25,23
70,1,3:20.0,J. Johnson misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),,25,23
71,1,3:18.0,,Defensive rebound by I. Whitehead,25,23
72,1,3:16.0,,C. LeVert makes 2-pt layup from 3 ft,25,25
73,1,3:15.0,Miami full timeout,,25,25
74,1,2:57.0,Shooting foul by R. Hollis-Jefferson (drawn by J. Johnson),,25,25
75,1,2:57.0,J. Johnson misses free throw 1 of 2,,25,25
76,1,2:57.0,Offensive rebound by Team,,25,25
77,1,2:57.0,J. Johnson makes free throw 2 of 2,,26,25
78,1,2:43.0,,Turnover by I. Whitehead (bad pass; steal by J. Johnson),26,25
79,1,2:38.0,Turnover by J. Johnson (bad pass),,26,25
80,1,2:27.0,,I. Whitehead misses 2-pt layup from 3 ft,26,25
81,1,2:26.0,,Offensive rebound by J. Hamilton,26,25
82,1,2:23.0,,C. LeVert misses 3-pt jump shot from 25 ft,26,25
83,1,2:21.0,Defensive rebound by D. Waiters,,26,25
84,1,2:10.0,W. Ellington makes 2-pt hook shot from 5 ft,,28,25
85,1,1:57.0,,Turnover by J. Hamilton (offensive foul),28,25
86,1,1:57.0,,Offensive foul by J. Hamilton (drawn by R. McGruder),28,25
87,1,1:57.0,G. Dragić enters the game for R. McGruder,,28,25
88,1,1:57.0,L. Babbitt enters the game for D. Waiters,,28,25
89,1,1:38.0,Shooting foul by R. Hollis-Jefferson (drawn by W. Reed),,28,25
90,1,1:38.0,W. Reed makes free throw 1 of 2,,29,25
91,1,1:38.0,W. Reed misses free throw 2 of 2,,29,25
92,1,1:37.0,,Defensive rebound by R. Hollis-Jefferson,29,25
93,1,1:27.0,,S. Kilpatrick makes 2-pt layup from 3 ft (assist by J. Hamilton),29,27
94,1,1:03.0,L. Babbitt misses 3-pt jump shot from 23 ft,,29,27
95,1,1:02.0,Offensive rebound by W. Ellington,,29,27
96,1,0:58.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,32,27
97,1,0:48.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by C. LeVert),32,30
98,1,0:37.0,Shooting foul by J. Hamilton (drawn by W. Reed),,32,30
99,1,0:37.0,W. Reed makes free throw 1 of 2,,33,30
100,1,0:37.0,W. Reed makes free throw 2 of 2,,34,30
101,1,0:28.0,,J. Hamilton misses 3-pt jump shot from 25 ft,34,30
102,1,0:27.0,Defensive rebound by W. Reed,,34,30
103,1,0:06.0,L. Babbitt misses 2-pt jump shot from 19 ft,,34,30
104,1,0:05.0,Offensive rebound by Team,,34,30
105,1,0:04.0,Turnover by Team (shot clock),,34,30
106,1,0:01.0,,R. Hollis-Jefferson misses 3-pt jump shot from 39 ft,34,30
107,1,0:00.0,,Offensive rebound by Team,34,30
108,2,11:49.0,J. Johnson makes 2-pt jump shot from 14 ft (assist by G. Dragić),,36,30
109,2,11:32.0,,Turnover by J. Hamilton (lost ball; steal by G. Dragić),36,30
110,2,11:21.0,G. Dragić misses 3-pt jump shot from 24 ft,,36,30
111,2,11:19.0,,Defensive rebound by I. Whitehead,36,30
112,2,11:11.0,,I. Whitehead misses 2-pt layup from 2 ft,36,30
113,2,11:10.0,Defensive rebound by G. Dragić,,36,30
114,2,11:04.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by G. Dragić),,39,30
115,2,10:49.0,,Shooting foul by J. Johnson (drawn by B. Bogdanović),39,30
116,2,10:49.0,,B. Bogdanović makes free throw 1 of 2,39,31
117,2,10:49.0,,S. Dinwiddie enters the game for I. Whitehead,39,31
118,2,10:49.0,,B. Bogdanović makes free throw 2 of 2,39,32
119,2,10:40.0,G. Dragić makes 2-pt layup from 3 ft,,41,32
120,2,10:40.0,Shooting foul by J. Hamilton (drawn by G. Dragić),,41,32
121,2,10:40.0,,I. Whitehead enters the game for S. Dinwiddie,41,32
122,2,10:40.0,H. Whiteside enters the game for W. Reed,,41,32
123,2,10:40.0,,B. Lopez enters the game for J. Hamilton,41,32
124,2,10:40.0,G. Dragić makes free throw 1 of 1,,42,32
125,2,10:34.0,,Shooting foul by L. Babbitt (drawn by R. Hollis-Jefferson),42,32
126,2,10:34.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,42,34
127,2,10:34.0,,R. Hollis-Jefferson makes free throw 1 of 1,42,35
128,2,10:17.0,Turnover by J. Johnson (bad pass),,42,35
129,2,10:17.0,O. White enters the game for L. Babbitt,,42,35
130,2,10:11.0,,Turnover by I. Whitehead (offensive foul),42,35
131,2,10:11.0,,Offensive foul by I. Whitehead (drawn by G. Dragić),42,35
132,2,9:53.0,H. Whiteside misses 2-pt hook shot from 6 ft,,42,35
133,2,9:52.0,,Defensive rebound by R. Hollis-Jefferson,42,35
134,2,9:38.0,,I. Whitehead misses 2-pt layup from 2 ft,42,35
135,2,9:37.0,Defensive rebound by H. Whiteside,,42,35
136,2,9:27.0,Personal foul by R. Foye (drawn by H. Whiteside),,42,35
137,2,9:19.0,W. Ellington makes 2-pt jump shot from 21 ft (assist by G. Dragić),,44,35
138,2,9:07.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,44,35
139,2,9:06.0,Defensive rebound by O. White,,44,35
140,2,8:52.0,H. Whiteside misses 2-pt hook shot from 4 ft,,44,35
141,2,8:51.0,,Defensive rebound by B. Bogdanović,44,35
142,2,8:45.0,,Personal foul by W. Ellington (drawn by B. Lopez),44,35
143,2,8:45.0,Official timeout,,44,35
144,2,8:45.0,,S. Dinwiddie enters the game for I. Whitehead,44,35
145,2,8:41.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by R. Hollis-Jefferson),44,37
146,2,8:41.0,,Shooting foul by J. Johnson (drawn by B. Bogdanović),44,37
147,2,8:41.0,,B. Bogdanović makes free throw 1 of 1,44,38
148,2,8:33.0,Personal foul by B. Lopez (drawn by J. Johnson),,44,38
149,2,8:28.0,Personal foul by S. Dinwiddie (drawn by G. Dragić),,44,38
150,2,8:23.0,W. Ellington misses 3-pt jump shot from 25 ft,,44,38
151,2,8:21.0,,Defensive rebound by B. Bogdanović,44,38
152,2,8:02.0,,B. Bogdanović misses 2-pt layup from 2 ft,44,38
153,2,8:01.0,Defensive rebound by O. White,,44,38
154,2,7:55.0,G. Dragić misses 2-pt layup from 2 ft,,44,38
155,2,7:54.0,,Defensive rebound by R. Hollis-Jefferson,44,38
156,2,7:38.0,,B. Lopez makes 2-pt hook shot from 6 ft,44,40
157,2,7:29.0,Miami full timeout,,44,40
158,2,7:29.0,D. Waiters enters the game for G. Dragić,,44,40
159,2,7:29.0,R. McGruder enters the game for J. Johnson,,44,40
160,2,7:19.0,Turnover by D. Waiters (bad pass; steal by B. Bogdanović),,44,40
161,2,7:16.0,,S. Dinwiddie makes 2-pt dunk at rim (assist by B. Bogdanović),44,42
162,2,7:03.0,Turnover by D. Waiters (bad pass),,44,42
163,2,6:47.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by B. Lopez),44,44
164,2,6:47.0,,Shooting foul by O. White (drawn by R. Hollis-Jefferson),44,44
165,2,6:47.0,,R. Hollis-Jefferson makes free throw 1 of 1,44,45
166,2,6:34.0,D. Waiters misses 2-pt jump shot from 10 ft,,44,45
167,2,6:33.0,,Defensive rebound by R. Foye,44,45
168,2,6:23.0,,B. Bogdanović makes 2-pt layup from 1 ft,44,47
169,2,5:58.0,W. Ellington makes 3-pt jump shot from 28 ft (assist by D. Waiters),,47,47
170,2,5:43.0,,Personal foul by O. White (drawn by B. Bogdanović),47,47
171,2,5:43.0,,B. Bogdanović makes free throw 1 of 2,47,48
172,2,5:43.0,,C. LeVert enters the game for R. Foye,47,48
173,2,5:43.0,G. Dragić enters the game for R. McGruder,,47,48
174,2,5:43.0,,B. Bogdanović makes free throw 2 of 2,47,49
175,2,5:34.0,G. Dragić makes 2-pt jump shot from 9 ft,,49,49
176,2,5:16.0,,C. LeVert misses 3-pt jump shot from 24 ft,49,49
177,2,5:15.0,Defensive rebound by O. White,,49,49
178,2,5:08.0,G. Dragić misses 2-pt layup from 2 ft,,49,49
179,2,5:07.0,,Defensive rebound by B. Lopez,49,49
180,2,4:56.0,,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by C. LeVert),49,51
181,2,4:36.0,H. Whiteside misses 2-pt hook shot from 10 ft,,49,51
182,2,4:35.0,,Defensive rebound by R. Hollis-Jefferson,49,51
183,2,4:30.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,49,51
184,2,4:27.0,Defensive rebound by G. Dragić,,49,51
185,2,4:21.0,H. Whiteside misses 2-pt layup from 1 ft,,49,51
186,2,4:19.0,,Defensive rebound by B. Lopez,49,51
187,2,4:12.0,,B. Bogdanović makes 2-pt layup from 2 ft,49,53
188,2,4:12.0,,Shooting foul by O. White (drawn by B. Bogdanović),49,53
189,2,4:12.0,,T. Booker enters the game for R. Hollis-Jefferson,49,53
190,2,4:12.0,J. Johnson enters the game for W. Ellington,,49,53
191,2,4:12.0,R. McGruder enters the game for O. White,,49,53
192,2,4:12.0,,B. Bogdanović makes free throw 1 of 1,49,54
193,2,3:47.0,Turnover by Team (shot clock),,49,54
194,2,3:47.0,,S. Kilpatrick enters the game for B. Bogdanović,49,54
195,2,3:39.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),49,57
196,2,3:33.0,Miami full timeout,,49,57
197,2,3:17.0,D. Waiters misses 2-pt jump shot from 19 ft,,49,57
198,2,3:16.0,,Defensive rebound by Team,49,57
199,2,3:09.0,,C. LeVert misses 3-pt jump shot from 25 ft,49,57
200,2,3:08.0,Defensive rebound by R. McGruder,,49,57
201,2,2:53.0,H. Whiteside misses 2-pt hook shot from 5 ft,,49,57
202,2,2:52.0,Offensive rebound by R. McGruder,,49,57
203,2,2:48.0,R. McGruder makes 2-pt jump shot from 8 ft,,51,57
204,2,2:29.0,,S. Kilpatrick misses 2-pt jump shot from 7 ft,51,57
205,2,2:28.0,Defensive rebound by Team,,51,57
206,2,2:28.0,,Brooklyn full timeout,51,57
207,2,2:13.0,J. Johnson makes 2-pt layup from 3 ft (assist by G. Dragić),,53,57
208,2,2:04.0,,B. Lopez makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),53,60
209,2,1:51.0,G. Dragić misses 3-pt jump shot from 25 ft,,53,60
210,2,1:49.0,,Defensive rebound by T. Booker,53,60
211,2,1:42.0,,B. Lopez misses 3-pt jump shot from 27 ft,53,60
212,2,1:41.0,,Offensive rebound by T. Booker,53,60
213,2,1:34.0,,S. Kilpatrick misses 2-pt jump shot from 11 ft,53,60
214,2,1:33.0,,Offensive rebound by Team,53,60
215,2,1:32.0,,Shooting foul by J. Johnson (drawn by B. Lopez),53,60
216,2,1:32.0,,B. Lopez makes free throw 1 of 2,53,61
217,2,1:32.0,L. Babbitt enters the game for J. Johnson,,53,61
218,2,1:32.0,,B. Lopez makes free throw 2 of 2,53,62
219,2,1:13.0,Turnover by H. Whiteside (3 sec),,53,62
220,2,1:01.0,,Personal foul by L. Babbitt (drawn by C. LeVert),53,62
221,2,1:01.0,,C. LeVert makes free throw 1 of 2,53,63
222,2,1:01.0,,C. LeVert misses free throw 2 of 2,53,63
223,2,1:00.0,Defensive rebound by L. Babbitt,,53,63
224,2,0:43.0,H. Whiteside makes 2-pt hook shot from 6 ft,,55,63
225,2,0:35.0,,B. Lopez misses 3-pt jump shot from 25 ft,55,63
226,2,0:34.0,Defensive rebound by G. Dragić,,55,63
227,2,0:13.0,G. Dragić misses 2-pt jump shot from 6 ft,,55,63
228,2,0:11.0,,Defensive rebound by B. Lopez,55,63
229,2,0:01.0,,S. Kilpatrick makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),55,66
230,3,11:41.0,R. McGruder misses 2-pt jump shot from 7 ft,,55,66
231,3,11:40.0,,Defensive rebound by Team,55,66
232,3,11:40.0,Loose ball foul by H. Whiteside (drawn by B. Bogdanović),,55,66
233,3,11:30.0,,Personal foul by D. Waiters (drawn by R. Foye),55,66
234,3,11:25.0,,Turnover by B. Lopez (step out of bounds),55,66
235,3,11:12.0,D. Waiters misses 2-pt jump shot from 14 ft,,55,66
236,3,11:10.0,,Defensive rebound by B. Bogdanović,55,66
237,3,11:04.0,,S. Dinwiddie makes 2-pt layup from 2 ft,55,68
238,3,10:53.0,Turnover by G. Dragić (traveling),,55,68
239,3,10:39.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by B. Lopez),55,70
240,3,10:23.0,H. Whiteside misses 2-pt jump shot from 16 ft,,55,70
241,3,10:22.0,,Defensive rebound by S. Dinwiddie,55,70
242,3,10:15.0,,T. Booker makes 2-pt dunk at rim (assist by S. Dinwiddie),55,72
243,3,10:15.0,Miami full timeout,,55,72
244,3,10:15.0,W. Ellington enters the game for L. Babbitt,,55,72
245,3,10:15.0,O. White enters the game for D. Waiters,,55,72
246,3,10:15.0,J. Johnson enters the game for R. McGruder,,55,72
247,3,10:15.0,W. Reed enters the game for H. Whiteside,,55,72
248,3,10:03.0,W. Reed makes 2-pt layup from 1 ft (assist by W. Ellington),,57,72
249,3,9:45.0,,B. Lopez makes 3-pt jump shot from 25 ft,57,75
250,3,9:23.0,G. Dragić misses 2-pt jump shot from 16 ft,,57,75
251,3,9:21.0,,Defensive rebound by S. Dinwiddie,57,75
252,3,9:10.0,,B. Lopez misses 3-pt jump shot from 26 ft,57,75
253,3,9:09.0,Defensive rebound by J. Johnson,,57,75
254,3,9:01.0,G. Dragić misses 2-pt jump shot from 5 ft,,57,75
255,3,8:59.0,,Defensive rebound by S. Dinwiddie,57,75
256,3,8:56.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by O. White),57,75
257,3,8:55.0,,Offensive rebound by Team,57,75
258,3,8:45.0,,Turnover by R. Foye (bad pass; steal by W. Reed),57,75
259,3,8:39.0,Turnover by J. Johnson (bad pass; steal by R. Foye),,57,75
260,3,8:33.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,57,75
261,3,8:32.0,Defensive rebound by W. Reed,,57,75
262,3,8:24.0,W. Reed misses 2-pt jump shot from 9 ft,,57,75
263,3,8:23.0,Offensive rebound by Team,,57,75
264,3,8:23.0,,Loose ball foul by B. Bogdanović (drawn by O. White),57,75
265,3,8:16.0,Shooting foul by R. Foye (drawn by W. Reed),,57,75
266,3,8:16.0,W. Reed makes free throw 1 of 2,,58,75
267,3,8:16.0,W. Reed makes free throw 2 of 2,,59,75
268,3,8:07.0,,B. Bogdanović misses 2-pt jump shot from 7 ft (block by O. White),59,75
269,3,8:06.0,,Offensive rebound by Team,59,75
270,3,7:55.0,,T. Booker misses 2-pt jump shot from 16 ft,59,75
271,3,7:53.0,Defensive rebound by W. Ellington,,59,75
272,3,7:46.0,W. Ellington misses 2-pt jump shot from 22 ft,,59,75
273,3,7:45.0,,Defensive rebound by Team,59,75
274,3,7:31.0,,Personal block foul by J. Johnson (drawn by T. Booker),59,75
275,3,7:19.0,,Turnover by B. Bogdanović (lost ball; steal by J. Johnson),59,75
276,3,7:15.0,O. White makes 2-pt dunk at rim (assist by G. Dragić),,61,75
277,3,7:14.0,,Brooklyn full timeout,61,75
278,3,7:14.0,R. McGruder enters the game for J. Johnson,,61,75
279,3,7:00.0,,B. Lopez makes 2-pt hook shot from 6 ft (assist by T. Booker),61,77
280,3,6:40.0,G. Dragić makes 2-pt jump shot from 14 ft,,63,77
281,3,6:17.0,,B. Lopez misses 2-pt jump shot from 12 ft,63,77
282,3,6:16.0,Defensive rebound by O. White,,63,77
283,3,6:05.0,R. McGruder misses 3-pt jump shot from 25 ft,,63,77
284,3,6:04.0,,Defensive rebound by S. Dinwiddie,63,77
285,3,5:52.0,,B. Lopez misses 3-pt jump shot from 25 ft,63,77
286,3,5:51.0,Defensive rebound by R. McGruder,,63,77
287,3,5:39.0,Turnover by G. Dragić (bad pass; steal by B. Bogdanović),,63,77
288,3,5:22.0,,T. Booker misses 2-pt hook shot from 5 ft,63,77
289,3,5:21.0,Defensive rebound by R. McGruder,,63,77
290,3,5:15.0,R. McGruder misses 2-pt layup from 1 ft,,63,77
291,3,5:14.0,,Defensive rebound by B. Lopez,63,77
292,3,5:11.0,,Turnover by B. Bogdanović (bad pass),63,77
293,3,5:11.0,,J. Hamilton enters the game for B. Lopez,63,77
294,3,5:11.0,,I. Whitehead enters the game for B. Bogdanović,63,77
295,3,5:11.0,,C. LeVert enters the game for S. Dinwiddie,63,77
296,3,4:57.0,W. Ellington misses 2-pt jump shot from 19 ft,,63,77
297,3,4:56.0,Offensive rebound by Team,,63,77
298,3,4:56.0,,Loose ball foul by I. Whitehead (drawn by O. White),63,77
299,3,4:56.0,,S. Kilpatrick enters the game for R. Foye,63,77
300,3,4:56.0,D. Waiters enters the game for G. Dragić,,63,77
301,3,4:47.0,W. Ellington misses 2-pt jump shot from 13 ft,,63,77
302,3,4:46.0,,Defensive rebound by T. Booker,63,77
303,3,4:30.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,63,77
304,3,4:29.0,Defensive rebound by W. Reed,,63,77
305,3,4:21.0,Shooting foul by J. Hamilton (drawn by D. Waiters),,63,77
306,3,4:21.0,D. Waiters misses free throw 1 of 2,,63,77
307,3,4:21.0,Offensive rebound by Team,,63,77
308,3,4:21.0,,R. Hollis-Jefferson enters the game for T. Booker,63,77
309,3,4:21.0,D. Waiters makes free throw 2 of 2,,64,77
310,3,3:55.0,,J. Hamilton misses 3-pt jump shot from 32 ft,64,77
311,3,3:54.0,Defensive rebound by W. Ellington,,64,77
312,3,3:41.0,O. White makes 3-pt jump shot from 24 ft (assist by D. Waiters),,67,77
313,3,3:28.0,,C. LeVert makes 3-pt jump shot from 24 ft,67,80
314,3,3:13.0,D. Waiters misses 2-pt jump shot from 20 ft,,67,80
315,3,3:12.0,,Defensive rebound by I. Whitehead,67,80
316,3,3:07.0,,I. Whitehead misses 2-pt jump shot from 10 ft,67,80
317,3,3:06.0,Defensive rebound by D. Waiters,,67,80
318,3,2:52.0,W. Ellington misses 2-pt layup from 2 ft (block by I. Whitehead),,67,80
319,3,2:51.0,Offensive rebound by Team,,67,80
320,3,2:51.0,H. Whiteside enters the game for W. Reed,,67,80
321,3,2:47.0,Shooting foul by J. Hamilton (drawn by D. Waiters),,67,80
322,3,2:47.0,D. Waiters misses free throw 1 of 2,,67,80
323,3,2:47.0,Offensive rebound by Team,,67,80
324,3,2:47.0,,Q. Acy enters the game for J. Hamilton,67,80
325,3,2:47.0,J. Johnson enters the game for O. White,,67,80
326,3,2:47.0,D. Waiters makes free throw 2 of 2,,68,80
327,3,2:30.0,,Q. Acy makes 3-pt jump shot from 27 ft (assist by C. LeVert),68,83
328,3,2:14.0,Shooting foul by C. LeVert (drawn by H. Whiteside),,68,83
329,3,2:14.0,H. Whiteside makes free throw 1 of 2,,69,83
330,3,2:14.0,H. Whiteside misses free throw 2 of 2,,69,83
331,3,2:14.0,G. Dragić enters the game for R. McGruder,,69,83
332,3,2:13.0,,Defensive rebound by R. Hollis-Jefferson,69,83
333,3,2:00.0,,Q. Acy makes 2-pt layup from 3 ft (assist by C. LeVert),69,85
334,3,1:45.0,D. Waiters misses 3-pt jump shot from 25 ft,,69,85
335,3,1:44.0,,Defensive rebound by S. Kilpatrick,69,85
336,3,1:36.0,,Personal foul by D. Waiters (drawn by C. LeVert),69,85
337,3,1:36.0,O. White enters the game for H. Whiteside,,69,85
338,3,1:32.0,,Turnover by R. Hollis-Jefferson (traveling),69,85
339,3,1:10.0,J. Johnson misses 3-pt jump shot from 24 ft,,69,85
340,3,1:09.0,Offensive rebound by G. Dragić,,69,85
341,3,1:08.0,Turnover by Team (shot clock),,69,85
342,3,0:48.0,,Shooting foul by J. Johnson (drawn by Q. Acy),69,85
343,3,0:48.0,,Q. Acy makes free throw 1 of 2,69,86
344,3,0:48.0,D. Williams enters the game for J. Johnson,,69,86
345,3,0:48.0,,Q. Acy makes free throw 2 of 2,69,87
346,3,0:29.0,W. Ellington makes 2-pt jump shot from 18 ft (assist by D. Waiters),,71,87
347,3,0:05.0,,C. LeVert makes 2-pt layup from 1 ft,71,89
348,3,0:00.0,G. Dragić misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),,71,89
349,3,0:00.0,Offensive rebound by Team,,71,89
350,4,11:47.0,,Offensive foul by Q. Acy (drawn by D. Waiters),71,89
351,4,11:47.0,,Turnover by Q. Acy (offensive foul),71,89
352,4,11:30.0,W. Reed makes 2-pt layup from 3 ft (assist by D. Waiters),,73,89
353,4,11:11.0,,I. Whitehead misses 2-pt jump shot from 9 ft,73,89
354,4,11:10.0,Defensive rebound by O. White,,73,89
355,4,10:58.0,D. Waiters makes 2-pt jump shot from 5 ft,,75,89
356,4,10:36.0,,Q. Acy misses 2-pt jump shot from 17 ft,75,89
357,4,10:35.0,Defensive rebound by D. Waiters,,75,89
358,4,10:23.0,Personal foul by I. Whitehead (drawn by G. Dragić),,75,89
359,4,10:23.0,,B. Bogdanović enters the game for C. LeVert,75,89
360,4,10:23.0,,R. Foye enters the game for S. Kilpatrick,75,89
361,4,10:12.0,D. Waiters makes 2-pt layup from 2 ft,,77,89
362,4,10:11.0,,Brooklyn full timeout,77,89
363,4,10:11.0,,S. Dinwiddie enters the game for I. Whitehead,77,89
364,4,10:01.0,,B. Bogdanović misses 2-pt layup from 3 ft (block by O. White),77,89
365,4,10:00.0,,Offensive rebound by Team,77,89
366,4,9:58.0,,Turnover by B. Bogdanović (bad pass; steal by G. Dragić),77,89
367,4,9:55.0,G. Dragić makes 2-pt layup from 2 ft,,79,89
368,4,9:32.0,,R. Foye makes 2-pt layup from 3 ft,79,91
369,4,9:09.0,W. Ellington misses 3-pt jump shot from 24 ft,,79,91
370,4,9:08.0,Offensive rebound by W. Reed,,79,91
371,4,9:07.0,W. Reed makes 2-pt layup from 2 ft,,81,91
372,4,8:56.0,,R. Foye misses 2-pt jump shot from 5 ft (block by W. Reed),81,91
373,4,8:55.0,Defensive rebound by Team,,81,91
374,4,8:55.0,,B. Lopez enters the game for Q. Acy,81,91
375,4,8:39.0,W. Ellington misses 3-pt jump shot from 25 ft,,81,91
376,4,8:38.0,,Defensive rebound by Team,81,91
377,4,8:38.0,Loose ball foul by O. White (drawn by R. Hollis-Jefferson),,81,91
378,4,8:24.0,,R. Foye misses 3-pt jump shot from 25 ft,81,91
